,CWE,DWE,FRE,HPE,WOE,CDE,EBE,FGE,HTE,TVE,Hour,clusters
10117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6086957,8
5446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8
10767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6956521999999999,8
3836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
6042,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
3834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
9477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
5181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
9488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.39130434,8
3330,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
4624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73913044,8
10555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
9500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
9475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.86956525,8
9501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
6380,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.43478262,8
3308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
9378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
9379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
9381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
4957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6086957,8
6813,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
9399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6956521999999999,8
6406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8
6814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8
6381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
6405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
6403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
5733,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
8060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
7413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
7412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
9427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6956521999999999,8
9429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
6041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7826086999999999,8
6404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
7341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.86956525,8
10052,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9130434999999999,8
3686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65217394,8
5492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
5493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
6836,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
9666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
9667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
6837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
3669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
3668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9130434999999999,8
10053,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
7988,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
7987,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
6261,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.95652175,8
10576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73913044,8
5011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
5012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3380,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3658,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.47826087,8
9692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
9693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
3381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
3378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8260870000000001,8
10557,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.95652175,8
7357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6086957,8
8011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.86956525,8
10772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
9524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
7389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
3787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
5205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
5468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
5469,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
6324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5652174,8
10893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
9645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
4987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
3353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7826086999999999,8
10889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7826086999999999,8
3354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
6310,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8
6309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
3740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10891,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.86956525,8
9979,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
9254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65217394,8
8559,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6956521999999999,8
8669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.26086956,8
8670,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.30434784,8
3162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8260870000000001,8
4364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
5685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
5948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
8682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
5684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
5949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
3164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
6594,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
6597,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
6598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8
10317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
8829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
8851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
10316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.73913044,8
4244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.95652175,8
8876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
4867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
6759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6956521999999999,8
8537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7826086999999999,8
8636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
4820,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73913044,8
7725,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.95652175,8
7569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.43478262,8
8652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5652174,8
7768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.73913044,8
5350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8
8462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65217394,8
5661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
8658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
8659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
5349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
8660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
3212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
6668,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
7141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6086957,8
8635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.86956525,8
10315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.30434784,8
3187,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
10436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
3188,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6086957,8
5228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
8756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
4291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.86956525,8
4292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
4315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8299,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
10291,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
10292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
4844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8300,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
4527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6956521999999999,8
10388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
5324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
7695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6956521999999999,8
6622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8
8780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9130434999999999,8
8777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7826086999999999,8
8804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8260870000000001,8
7748,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
7694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65217394,8
8827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
5344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73913044,8
8708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
5276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
5974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8
8508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5652174,8
4339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
5301,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
5660,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
5659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8729,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7826086999999999,8
6934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8
8731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
5200,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73913044,8
6717,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
8325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
8324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
6908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
6716,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.39130434,8
8481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.43478262,8
4459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
6909,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
8634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8260870000000001,8
4554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
10340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
7556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.26086956,8
7653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
5877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10701,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
5925,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
5899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
4484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8901,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.95652175,8
8373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8
8608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73913044,8
4868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8610,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
8611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.86956525,8
8612,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9130434999999999,8
7675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
5708,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
4508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
10261,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6086957,8
4505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7826086999999999,8
8560,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73913044,8
8564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9130434999999999,8
3139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
3138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
8395,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8396,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8389,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6086957,8
7047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6956521999999999,8
8445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
8251,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
5636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
8923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
5368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73913044,8
7148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
4504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73913044,8
8581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6086957,8
6693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,8
6692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9130434999999999,8
8586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8260870000000001,8
8914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.47826087,8
8587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86956525,8
8588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
10412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
7676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130434999999999,8
