CWE,FRE,HTE,Hour,Weekday,Month,Season,DWE
1.0,0.0,0.0,0.71614695,0.5,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.79882747,0.5,0.37446314,0.33333334,1.0
1.0,0.0,0.0,0.47461092,0.6347325,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.7994937,0.5,0.37864187,0.33333334,1.0
1.0,0.0,0.0,0.72321826,0.64787376,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.73713267,0.6278719,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.68373007,0.55457014,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.7688277,0.5,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.7473166,0.5301953,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.551064,0.89534557,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.6588119,0.5641221,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.8071307,0.5,0.42654675,0.33333334,1.0
1.0,0.0,0.0,0.5678046,0.59900826,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.6209901,0.5,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.82315755,0.5,0.527079,0.33333334,1.0
1.0,0.0,0.0,0.826087,0.7771803,0.69664377,0.61051357,1.0
1.0,0.0,0.0,0.7644082,0.5886633,0.5454545,0.33333334,1.0
1.0,0.0,0.0,0.5246629,0.011207834,1.0,1.0,1.0
1.0,0.0,0.0,0.56434184,0.16331036,1.0,1.0,1.0
1.0,0.0,0.0,0.5585311,0.16666667,1.0,1.0,1.0
1.0,0.0,0.0,0.79639256,0.46205705,0.75831693,0.70460963,1.0
1.0,0.0,0.0,0.54528177,0.09024691,1.0,1.0,1.0
1.0,0.0,0.0,0.71250194,0.35486352,0.84602076,0.8118031,1.0
1.0,0.0,0.0,0.73818105,0.38767573,0.8191744,0.7789909,1.0
0.3209334,0.0,0.0,0.5061681,0.16666667,1.0,1.0,1.0
1.0,0.0,0.0,0.52470696,0.16666667,1.0,1.0,1.0
1.0,0.0,0.0,0.82529116,0.49898314,0.7281047,0.66768354,1.0
1.0,0.0,0.0,0.5339062,0.16666667,1.0,1.0,1.0
0.7127788,0.0,0.0,0.5402416,0.16666667,1.0,1.0,1.0
1.0,0.0,0.0,0.5269673,0.16666667,1.0,1.0,1.0
1.0,0.0,0.0,0.56307733,0.15846318,1.0,1.0,1.0
0.0,0.0,0.0,0.87616897,1.0,0.34982854,0.33333334,1.0
0.0,0.0,0.0,0.8838504,0.8357209,0.4233742,0.33333334,1.0
0.0,0.0,0.0,0.86719716,0.98184466,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.8616323,0.9391807,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.91153085,0.51739514,0.539129,0.33333334,1.0
0.0,0.0,0.0,0.8881819,0.78590804,0.44148797,0.33333334,1.0
0.0,0.0,0.0,0.73216975,0.8946635,0.3061801,0.33333334,1.0
0.0,0.0,0.0,0.9011353,0.6369444,0.49565655,0.33333334,1.0
0.0,0.0,0.0,0.86956525,0.8776795,0.43035662,0.33333334,1.0
0.0,0.0,0.0,0.8759664,0.9263865,0.39040494,0.33333334,1.0
0.0,0.0,0.0,0.86956525,0.93113965,0.40119654,0.33333334,1.0
0.0,0.0,0.0,0.8831855,0.84336674,0.4205939,0.33333334,1.0
0.0,0.0,0.0,0.7312895,0.8939886,0.30581197,0.33333334,1.0
0.0,0.0,0.0,0.86956525,0.86723983,0.436051,0.33333334,1.0
0.0,0.0,0.0,0.86986154,1.0,0.36301684,0.33333334,1.0
0.0,0.0,0.0,0.86956525,0.82553095,0.45880127,0.33333334,1.0
0.0,0.0,0.0,0.66923624,0.84641445,0.27986243,0.33333334,1.0
0.0,0.0,0.0,0.86956525,0.72930753,0.5112868,0.33333334,1.0
0.0,0.0,0.0,0.90544397,0.58739436,0.51367474,0.33333334,1.0
0.0,0.0,0.0,0.90413296,0.602471,0.5081923,0.33333334,1.0
0.0,0.0,0.0,0.799189,0.94604486,0.33420628,0.33333334,1.0
0.0,0.0,0.0,0.83629596,0.7449354,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.87578964,0.92841935,0.3896657,0.33333334,1.0
0.0,0.0,0.0,0.8981616,1.0,0.303844,0.33333334,1.0
0.0,0.0,0.0,0.42419258,0.7927382,0.25058445,0.25214297,1.0
0.0,0.0,0.0,0.44808903,0.8333334,0.3283722,0.33333334,1.0
0.0,0.0,0.0,0.44032043,0.8333334,0.29588538,0.3545616,1.0
0.0,0.0,0.0,0.45018497,0.8333334,0.33713716,0.3923757,1.0
0.0,0.0,0.0,0.43500608,0.8333334,0.27366176,0.33333334,1.0
0.0,0.0,0.0,0.4928795,0.8333334,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.43111935,0.8192908,0.2650677,0.30524823,1.0
0.0,0.0,0.0,0.40510207,0.71955794,0.21066795,0.10578248,1.0
0.0,0.0,0.0,0.44502708,0.8333334,0.3155678,0.33333334,1.0
0.0,0.0,0.0,0.5578575,0.8333334,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.51054364,0.8333334,0.5895461,0.62375057,1.0
0.0,0.0,0.0,0.49770457,0.7850932,0.29904008,0.33333334,1.0
0.0,0.0,0.0,0.60504687,0.7027974,0.3439287,0.33333334,1.0
0.0,0.0,0.0,0.4697063,0.8333334,0.4187718,0.33333334,1.0
0.0,0.0,0.0,0.56346476,0.8333334,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.5127617,0.8333334,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.4312189,0.8196724,0.26527584,0.30601144,1.0
0.0,0.0,0.0,0.49102932,0.8333334,0.5079408,0.5489458,1.0
0.0,0.0,0.0,0.5163017,0.8333334,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.5735545,0.7269416,0.33075917,0.33333334,1.0
0.0,0.0,0.0,0.46149093,0.8333334,0.3844166,0.43571523,1.0
0.0,0.0,0.0,0.50953734,0.8333334,0.585338,0.6198932,1.0
0.0,0.0,0.0,0.47649878,0.8333334,0.44717675,0.33333334,1.0
0.0,0.0,0.0,0.4631799,0.8333334,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.6956522,0.3520984,0.73750824,0.6666667,1.0
0.0,0.0,0.0,0.7311111,0.33333334,0.72727275,0.6666667,1.0
0.0,0.0,0.0,0.811267,0.33333334,0.8078528,0.6666667,1.0
0.0,0.0,0.0,0.7018083,0.33333334,0.7315633,0.6666667,1.0
0.0,0.0,0.0,0.7374529,0.33333334,0.81467426,0.6666667,1.0
0.0,0.0,0.0,0.6661234,0.4465271,0.7890148,0.6666667,1.0
0.0,0.0,0.0,0.75055444,0.33333334,0.72727275,0.6666667,1.0
0.0,0.0,0.0,0.70741564,0.33333334,0.7518691,0.6666667,1.0
0.0,0.0,0.0,0.6956522,0.37479863,0.7498902,0.6666667,1.0
0.0,0.0,0.0,0.6546931,0.49034303,0.81291443,0.6666667,1.0
0.0,0.0,0.0,0.7215889,0.33333334,0.72727275,0.6666667,1.0
0.0,0.0,0.0,0.7968051,0.33333334,0.79777324,0.6666667,1.0
0.0,0.0,0.0,0.7298367,0.33333334,0.72727275,0.6666667,1.0
0.0,0.0,0.0,0.71381575,0.33333334,0.73993224,0.6666667,1.0
0.0,0.0,0.0,0.6951863,0.33511922,0.72824687,0.6666667,1.0
0.0,0.0,0.0,0.7666423,0.33333334,0.7767507,0.6666667,1.0
0.0,0.0,0.0,0.6956522,0.49596316,0.81597996,0.6666667,1.0
0.0,0.0,0.0,0.7438004,0.33333334,0.7608306,0.6666667,1.0
0.0,0.0,0.0,0.6956522,0.3928654,0.75974476,0.6666667,1.0
0.0,0.0,0.0,0.68069166,0.39068195,0.7585538,0.6666667,1.0
0.0,0.0,0.0,0.6730198,0.42009065,0.7745949,0.6666667,1.0
0.0,0.0,0.0,0.7339709,0.33333334,0.72727275,0.6666667,1.0
0.0,0.0,0.0,0.6956522,0.47998577,0.80726504,0.6666667,1.0
0.0,0.0,0.0,0.6956522,0.4175868,0.7732292,0.6666667,1.0
0.0,0.0,0.0,0.42005306,0.453855,0.84335184,0.6666667,1.0
0.0,0.0,0.0,0.34982884,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.5097085,0.5,0.73356146,0.6666667,1.0
0.0,0.0,0.0,0.31909573,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.38027665,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.4291057,0.4480714,0.84650654,0.6666667,1.0
0.0,0.0,0.0,0.38459364,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.41554868,0.45673278,0.84178215,0.6666667,1.0
0.0,0.0,0.0,0.34818342,0.49972603,0.8183313,0.6666667,1.0
0.0,0.0,0.0,0.44602132,0.43726417,0.8524014,0.6666667,1.0
0.0,0.0,0.0,0.49672043,0.40487307,0.8700692,0.6666667,1.0
0.0,0.0,0.0,0.47270563,0.42021585,0.8617005,0.6666667,1.0
0.0,0.0,0.0,0.49775237,0.5,0.7398113,0.6666667,1.0
0.0,0.0,0.0,0.37532312,0.48243245,0.82776415,0.6666667,1.0
0.0,0.0,0.0,0.32374683,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.32552266,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.36006057,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.4908223,0.5,0.74343383,0.6666667,1.0
0.0,0.0,0.0,0.38055864,0.5,0.8181819,0.6666667,1.0
0.0,1.0,0.0,0.7818692,0.8333334,0.18130276,0.0,1.0
0.0,1.0,0.0,0.64205533,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.6591953,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.6439185,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.6504801,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.6351387,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.47773874,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.57799035,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.5363,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.7402939,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.7185514,0.8333334,0.13717219,0.0,1.0
0.0,1.0,0.0,0.7645364,0.8333334,0.16922234,0.0,1.0
0.0,1.0,0.0,0.7651351,0.8333334,0.16963962,0.0,1.0
0.0,1.0,0.0,0.65174305,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.48303342,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.7122696,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.60918087,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.5471235,0.8333334,0.09090909,0.0,1.0
0.0,1.0,0.0,0.43763134,0.8333334,0.09090909,0.0,1.0
0.0,0.0,0.0,0.59811103,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.56586677,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.5490311,0.31265083,0.92037225,0.7080317,1.0
0.0,0.0,0.0,0.7496692,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.49908134,0.24882618,0.9551857,0.835681,1.0
0.0,0.0,0.0,0.5639741,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.4765742,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.60059184,0.32556716,0.913327,0.68219906,1.0
0.0,0.0,0.0,0.4452569,0.1767045,0.99452484,0.9799244,1.0
0.0,0.0,0.0,0.5512545,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.5384578,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.56015706,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.45621133,0.19404781,0.9850648,0.94523776,1.0
0.0,0.0,0.0,0.7412371,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.48271656,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.6832244,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.45093644,0.18730767,0.9887413,0.958718,1.0
0.0,0.0,0.0,0.46238354,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.7511059,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.50091434,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.7204348,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.6478991,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.46186316,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.5594063,0.32590806,0.913141,0.68151724,1.0
0.0,0.0,0.0,0.4404853,0.5,0.78390425,0.6666667,1.0
0.0,0.0,0.0,0.47680885,0.43444657,0.8539383,0.6666667,1.0
0.0,0.0,0.0,0.50968593,0.40924078,0.86768687,0.6666667,1.0
0.0,0.0,0.0,0.41910952,0.4733534,0.8327164,0.6666667,1.0
0.0,0.0,0.0,0.48146695,0.5,0.75534123,0.6666667,1.0
0.0,0.0,0.0,0.42773187,0.47207224,0.83341515,0.6666667,1.0
0.0,0.0,0.0,0.364321,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.47884262,0.41610914,0.8639405,0.6666667,1.0
0.0,0.0,0.0,0.35667652,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.5199077,0.37675512,0.88540626,0.6666667,1.0
0.0,0.0,0.0,0.33517092,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.41162258,0.5,0.80402064,0.6666667,1.0
0.0,0.0,0.0,0.36751977,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.3875023,0.5,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.44052562,0.5,0.7838761,0.6666667,1.0
0.0,0.0,0.0,0.46322024,0.43108058,0.8557742,0.6666667,1.0
0.0,0.0,0.0,0.399959,0.49336475,0.82180107,0.6666667,1.0
0.0,0.0,0.0,0.43895444,0.45433533,0.8430899,0.6666667,1.0
0.0,0.0,0.0,0.3082044,0.5,0.8181819,0.6666667,1.0
0.37456656,0.0,0.0,0.7229957,0.93757224,0.14776668,0.0,1.0
1.0,0.0,0.0,0.72425556,0.9680447,0.017430164,0.0,1.0
0.93096304,0.0,0.0,0.4932689,0.8333334,0.09718518,0.0,1.0
1.0,0.0,0.0,0.5510411,0.88913155,0.30395666,0.22319269,1.0
0.6862969,0.0,0.0,0.60101426,0.8856172,0.11942756,0.0,1.0
0.36435467,0.0,0.0,0.7546284,0.8333334,0.033123154,0.0,1.0
1.0,0.0,0.0,0.58659583,0.89265966,0.058549296,0.0,1.0
1.0,0.0,0.0,0.51054496,0.8580845,0.1854134,0.09900452,1.0
0.40353292,0.0,0.0,0.73759437,0.8333334,0.03668481,0.0,1.0
0.18561608,0.0,0.0,0.83234084,0.8333334,0.016874187,0.0,1.0
0.6178765,0.0,0.0,0.5613312,0.8333334,0.12564759,0.0,1.0
0.8677313,0.0,0.0,0.50701493,0.8333334,0.102933526,0.0,1.0
1.0,0.0,0.0,0.52101916,0.86611474,0.2160743,0.13112547,1.0
0.7625167,0.0,0.0,0.5815145,0.8333334,0.0693197,0.0,1.0
0.70010245,0.0,0.0,0.543456,0.8333334,0.11817251,0.0,1.0
1.0,0.0,0.0,0.67389417,0.94046587,0.032473177,0.0,1.0
1.0,0.0,0.0,0.6611573,0.93349093,0.036277685,0.0,1.0
0.30392015,0.0,0.0,0.7809043,0.8333334,0.027629107,0.0,1.0
0.637498,0.0,0.0,0.55706567,0.8333334,0.123863816,0.0,1.0
1.0,0.0,0.0,0.65739083,0.9706663,0.6152712,0.5493318,1.0
1.0,0.0,0.0,0.5226278,0.86734796,0.22078305,0.13605845,1.0
1.0,0.0,0.0,0.58022624,0.91150683,0.38938957,0.31269383,1.0
1.0,0.0,0.0,0.7220248,0.9668231,0.018096477,0.0,1.0
0.8198414,0.0,0.0,0.5174258,0.8333334,0.10728715,0.0,1.0
1.0,0.0,0.0,0.5462637,0.040290408,0.9780234,0.9731397,1.0
1.0,0.0,0.0,0.5281375,0.02452721,1.0,1.0,1.0
0.7020228,0.0,0.0,0.5087836,0.049662873,1.0,1.0,1.0
1.0,0.0,0.0,0.5217391,0.0149599165,1.0,1.0,1.0
1.0,0.0,0.0,0.79894716,0.45541313,0.7515929,0.6963912,1.0
1.0,0.0,0.0,0.52200204,0.0010078405,1.0,1.0,1.0
1.0,0.0,0.0,0.5217391,0.08064337,1.0,1.0,1.0
1.0,0.0,0.0,0.55389065,0.06162373,0.96638703,0.9589175,1.0
1.0,0.0,0.0,0.5351165,0.05127985,1.0,1.0,1.0
1.0,0.0,0.0,0.5217391,0.15434326,1.0,1.0,1.0
0.8383055,0.0,0.0,0.51470894,0.026949093,1.0,1.0,1.0
1.0,0.0,0.0,0.77369535,0.48291615,0.7365912,0.6780559,1.0
0.7942056,0.0,0.0,0.5127916,0.034299064,1.0,1.0,1.0
1.0,0.0,0.0,0.5217391,0.12359436,1.0,1.0,1.0
0.0,0.0,0.0,0.7180055,0.6238229,0.15844885,0.0,1.0
0.0,0.0,0.0,0.71587116,0.5891606,0.18181819,0.0,1.0
0.0,0.0,0.0,0.71538943,0.6288369,0.16118377,0.0,1.0
0.0,0.0,0.0,0.7279959,0.54268247,0.18181819,0.0,1.0
0.0,0.0,0.0,0.7755833,0.51346534,0.09825382,0.0,1.0
0.0,0.0,0.0,0.6403778,0.6666667,0.18181819,0.0,1.0
0.0,0.0,0.0,0.71052754,0.6096446,0.18181819,0.0,1.0
0.0,0.0,0.0,0.7374587,0.5064082,0.18181819,0.0,1.0
0.0,0.0,0.0,0.734335,0.7408088,0.14137706,0.0,1.0
0.0,0.0,0.0,0.73817813,0.5851586,0.13735925,0.0,1.0
0.0,0.0,0.0,0.72623044,0.6080584,0.14985001,0.0,1.0
0.0,0.0,0.0,0.7351978,0.51507527,0.18181819,0.0,1.0
0.0,0.0,0.0,0.6214406,0.6666667,0.18181819,0.0,1.0
0.0,0.0,0.0,0.5962381,0.6666667,0.18181819,0.0,1.0
0.0,0.0,0.0,0.58976436,0.6666667,0.18181819,0.0,1.0
0.0,0.0,0.0,0.72537816,0.60969186,0.150741,0.0,1.0
0.0,0.0,0.0,0.7333647,0.73894906,0.14239143,0.0,1.0
0.0,0.0,0.0,0.7325423,0.5252547,0.18181819,0.0,1.0
0.0,0.0,0.0,0.74303335,0.6061241,0.18181819,0.0,1.0
0.0,0.0,0.0,0.76469,0.79898924,0.10964227,0.0,1.0
0.0,0.0,0.0,0.81839037,0.50983465,0.18181819,0.0,1.0
0.0,0.0,0.0,0.7498444,0.7705351,0.12516269,0.0,1.0
0.0,0.0,0.0,0.5989182,0.6666667,0.18181819,0.0,1.0
0.0,0.0,0.0,0.76566064,0.5324838,0.10862752,0.0,1.0
0.0,0.0,0.0,0.9116205,0.48909038,0.0059506893,0.0,1.0
0.0,0.0,0.0,0.90065765,0.16666667,0.11680682,0.0,1.0
0.0,0.0,0.0,0.9111798,0.16666667,0.094805926,0.0,1.0
0.0,0.0,0.0,0.888135,0.16666667,0.14299046,0.0,1.0
0.0,0.0,0.0,0.9315348,0.16666667,0.13862725,0.0,1.0
0.0,0.0,0.0,0.9866898,0.16666667,0.10018589,0.0,1.0
0.0,0.0,0.0,0.89239347,0.3416831,0.08635467,0.0,1.0
0.0,0.0,0.0,0.86956525,0.2845465,0.24611628,0.23575965,1.0
0.0,0.0,0.0,0.86956525,0.20869549,0.204743,0.08405763,1.0
0.0,0.0,0.0,0.88898814,0.16666667,0.14120668,0.0,1.0
0.0,0.0,0.0,0.88030005,0.18724164,0.15937276,0.0,1.0
0.0,0.0,0.0,0.8964322,0.16666667,0.16309273,0.0,1.0
0.0,0.0,0.0,0.86968833,0.16666667,0.18173242,0.0,1.0
0.0,0.0,0.0,0.87127244,0.16666667,0.17824864,0.0,1.0
0.0,0.0,0.0,0.99703705,0.16666667,0.0929742,0.0,1.0
0.0,0.0,0.0,0.88010234,0.16666667,0.15978603,0.0,1.0
0.0,0.0,0.0,0.89840484,0.38777024,0.061216235,0.0,1.0
0.0,0.0,0.0,0.86956525,0.30651665,0.25809997,0.27969992,1.0
0.0,0.0,0.0,0.91744876,0.25844342,0.081698105,0.0,1.0
0.0,0.0,0.0,0.7501215,0.7771571,0.8937701,0.6666667,1.0
0.0,0.0,0.0,0.78557736,0.59593797,0.8443467,0.6666667,1.0
0.0,0.0,0.0,0.8870401,0.49314117,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.79872185,0.6962732,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.8470881,0.28154987,0.7586045,0.6666667,1.0
0.0,0.0,0.0,0.83563495,0.8333334,0.70730877,0.6666667,1.0
0.0,0.0,0.0,0.8420465,0.3073181,0.7656322,0.6666667,1.0
0.0,0.0,0.0,0.7650232,0.7737801,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.7574627,0.8333334,0.87075984,0.6666667,1.0
0.0,0.0,0.0,0.7764966,0.64235085,0.85700476,0.6666667,1.0
0.0,0.0,0.0,0.8067057,0.74698716,0.62650335,0.49397427,1.0
0.0,0.0,0.0,0.83669776,0.708664,0.5010822,0.417328,1.0
0.0,0.0,0.0,0.8482432,0.2756461,0.75699437,0.6666667,1.0
0.0,0.0,0.0,0.83100027,0.8333334,0.7169994,0.6666667,1.0
0.0,0.0,0.0,0.8602518,0.2142688,0.7402551,0.6666667,1.0
0.0,0.0,0.0,0.8354883,0.34083772,0.77477396,0.6666667,1.0
0.0,0.0,0.0,0.80571043,0.68019944,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.77370626,0.78915316,0.7645011,0.57830626,1.0
0.0,0.0,0.0,0.89047664,0.48523715,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.78105885,0.73689806,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.7512237,0.7715235,0.89223367,0.6666667,1.0
0.0,0.0,0.0,0.85483104,0.56722194,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.8463011,0.69639313,0.46092278,0.39278615,1.0
0.0,0.0,0.0,0.76116955,0.78264344,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.5919485,0.73292184,0.18181819,0.0,1.0
0.0,0.0,0.0,0.56255287,0.75170237,0.18181819,0.0,1.0
0.0,0.0,0.0,0.5037378,0.74522394,0.18181819,0.0,1.0
0.0,0.0,0.0,0.55111045,0.8333334,0.15141432,0.0,1.0
0.0,0.0,0.0,0.6154131,0.8333334,0.13460794,0.0,1.0
0.0,0.0,0.0,0.47772956,0.86625934,0.18181819,0.0,1.0
0.0,0.0,0.0,0.74985087,0.8333334,0.10862051,0.0,1.0
0.0,0.0,0.0,0.4751689,0.8642962,0.18181819,0.0,1.0
0.0,0.0,0.0,0.45325357,0.8474944,0.18181819,0.0,1.0
0.0,0.0,0.0,0.6054876,0.8333334,0.14215946,0.0,1.0
0.0,0.0,0.0,0.5206488,0.72361547,0.18181819,0.0,1.0
0.0,0.0,0.0,0.58703196,0.8333334,0.14202575,0.0,1.0
0.0,0.0,0.0,0.49494657,0.879459,0.18181819,0.0,1.0
0.0,0.0,0.0,0.65319747,0.8333334,0.13107535,0.0,1.0
0.0,0.0,0.0,0.525305,0.77549964,0.18181819,0.0,1.0
0.0,0.0,0.0,0.63758,0.98881125,0.18181819,0.0,1.0
0.0,0.0,0.0,0.7557026,0.8333334,0.097941354,0.0,1.0
0.0,0.0,0.0,0.50030935,0.7496047,0.18181819,0.0,1.0
0.0,0.0,0.0,0.50606173,0.8879807,0.18181819,0.0,1.0
0.0,0.0,0.0,0.5950288,0.95618874,0.18181819,0.0,1.0
0.0,0.0,0.0,0.44914857,0.8333334,0.17848064,0.0,1.0
0.0,0.0,0.0,0.5586354,0.7542052,0.18181819,0.0,1.0
0.0,0.0,0.0,0.5225192,0.7772795,0.18181819,0.0,1.0
0.0,0.0,0.0,0.5548525,0.6799107,0.18181819,0.0,1.0
0.0,0.0,1.0,0.766502,1.0,0.40516526,0.33333334,1.0
0.0,0.0,1.0,0.826087,1.0,0.28675753,0.33333334,1.0
0.0,0.0,1.0,0.826087,1.0,0.38440675,0.33333334,1.0
0.0,0.0,1.0,0.79278004,1.0,0.38685033,0.33333334,1.0
0.0,0.0,1.0,0.826087,1.0,0.5141775,0.33333334,1.0
0.0,0.0,1.0,0.7767834,1.0,0.39799947,0.33333334,1.0
0.0,0.0,1.0,0.7834269,0.67293954,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.8058151,0.84458226,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.826087,1.0,0.29164222,0.33333334,1.0
0.0,0.0,1.0,0.826087,1.0,0.327063,0.33333334,1.0
0.0,0.0,1.0,0.826087,1.0,0.44090062,0.33333334,1.0
0.0,0.0,1.0,0.7761457,1.0,0.39844394,0.33333334,1.0
0.0,0.0,1.0,0.7635586,0.8801541,0.42900687,0.33333334,1.0
0.0,0.0,1.0,0.826087,1.0,0.31386203,0.33333334,1.0
0.0,0.0,0.0,0.8231952,0.9138954,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.9254174,0.9051332,0.75385433,0.5717999,1.0
0.0,0.0,0.0,0.89055616,0.91379845,0.76803374,0.6666667,1.0
0.0,0.0,0.0,0.87616605,0.85863644,0.6777687,0.6666667,1.0
0.0,0.0,0.0,0.7938827,0.8858043,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.9256541,0.90331864,0.75088507,0.56998533,1.0
0.0,0.0,0.0,0.9042842,0.9664227,0.8541462,0.6666667,1.0
0.0,0.0,0.0,0.9015127,0.91159713,0.7644317,0.5782638,1.0
0.0,0.0,0.0,0.92042434,0.88682723,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.9172018,0.93623954,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.8948202,0.930144,0.794781,0.6666667,1.0
0.0,0.0,0.0,0.9179696,0.9622335,0.8472911,0.6289002,1.0
0.0,0.0,0.0,0.905569,0.9713479,0.8622056,0.6666667,1.0
0.0,0.0,0.0,0.93684024,0.81755847,0.61055017,0.48422512,1.0
0.0,0.0,0.0,0.905887,0.94513357,0.8193095,0.61180025,1.0
0.0,0.0,0.0,0.9158209,0.9787067,0.8742474,0.6453734,1.0
0.0,0.0,0.0,0.899244,0.9471019,0.82253027,0.6666667,1.0
0.0,0.0,0.0,0.90346444,0.9265603,0.7889168,0.59322697,1.0
0.0,0.0,0.0,0.8234252,0.91411585,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.91749424,0.9317553,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.8803578,0.8747049,0.70406246,0.6666667,1.0
0.0,0.0,0.0,0.873642,0.8489611,0.6619363,0.6666667,1.0
0.0,0.0,0.0,0.88072026,0.87609416,0.70633584,0.6666667,1.0
0.0,0.0,0.0,0.88987714,0.82239103,0.618458,0.48905766,1.0
0.0,0.0,0.0,0.94547826,0.0,0.88600004,0.79099995,1.0
0.0,0.0,0.0,0.89486635,0.069679014,0.7991785,0.6666667,1.0
0.0,0.0,0.0,0.8827916,0.23193166,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.9951486,0.0,0.9898561,0.981403,1.0
0.0,0.0,0.0,0.8697604,0.331837,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.89346623,0.15009227,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.8910843,0.0841768,0.79522455,0.6666667,1.0
0.0,0.0,0.0,0.87453663,0.1476098,0.77792466,0.6666667,1.0
0.0,0.0,0.0,0.7656923,0.14121157,0.74115735,0.6666667,1.0
