HPE,EBE,FGE,HTE,TVE,Hour,Month,Season,CDE
0.0,0.0,0.0,0.0,0.0,0.5663373,0.6316804,0.6580808,1.0
0.0,1.0,1.0,0.0,0.0,0.7042375,0.32368252,0.33333334,1.0
0.0,1.0,1.0,0.0,0.0,0.5243673,0.9890097,0.979851,1.0
0.0,0.0,0.2508844,1.0,0.2508844,0.65248156,0.93189853,0.7502948,1.0
0.0,0.0,0.0,0.0,1.0,0.92628175,0.79448247,0.8116089,1.0
0.0,0.0,0.0,1.0,0.0,0.6943034,0.9498083,0.8159638,1.0
0.0,1.0,0.0,0.0,0.0,0.16135769,0.028115354,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.65175676,0.86341834,0.6666667,1.0
0.0,1.0,0.0,0.0,1.0,0.8267843,0.15102912,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6086957,0.34154654,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.75896114,0.9505551,0.8187021,1.0
0.0,0.0,0.0,0.0,0.0,0.83144146,0.7608597,0.7077174,1.0
0.0,0.0,1.0,0.0,0.0,0.49432036,0.65219784,0.5145147,1.0
0.0,0.0,1.0,0.0,1.0,0.72672987,0.77912956,0.5872459,1.0
0.0,1.0,0.0,0.0,0.0,0.8131385,0.89555377,0.6666667,1.0
0.0,1.0,0.0,0.0,0.44278097,0.64654744,0.8181819,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.661167,0.7805744,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.7882381,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.8476514,0.1559485,0.11923893,1.0
0.0,0.0,0.0,0.0,0.0,0.68888724,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.75071734,0.8593909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.35192326,0.40480754,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.57961947,0.3723215,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.6685281,0.6210732,0.40265045,1.0
0.0,1.0,1.0,0.0,0.0,0.56886053,0.73031974,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.80110353,0.77951086,0.7305132,1.0
0.0,1.0,0.0,0.0,0.0,0.9078441,0.6654438,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.5217391,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.78352636,0.93907416,0.77660525,1.0
0.0,0.0,1.0,0.0,0.0,0.4542366,0.45454547,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.5981302,0.06881771,0.0,1.0
0.0,0.0,0.25047338,1.0,0.25047338,0.65233856,0.93186116,0.75015783,1.0
0.0,1.0,0.0,0.0,0.0,0.19178842,0.08911381,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.5111617,0.5454545,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.8830972,0.9205313,0.8543073,1.0
0.0,1.0,0.0,0.0,1.0,0.76645035,0.19308005,0.041293524,1.0
0.0,0.0,0.0,1.0,0.0,0.6164257,0.3006068,0.14518605,1.0
0.0,1.0,1.0,1.0,0.0,0.6894306,0.086572856,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.8425644,0.9090909,0.6666667,1.0
0.0,1.0,1.0,1.0,0.0,0.6407001,0.052609153,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.69047105,0.8448737,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.97584766,0.37626147,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9441292,0.844239,0.8572191,1.0
0.0,0.0,1.0,0.0,0.0,0.6231041,0.36310747,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.6926837,0.012413681,0.0075861514,1.0
0.0,1.0,0.0,0.0,0.0,0.7035069,0.37605065,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.8722495,0.6363636,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.49842525,0.18181819,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.55455506,0.84047586,0.80502605,1.0
0.0,0.0,0.0,0.0,0.0,0.7890911,0.6363636,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.3478261,0.45454547,0.33333334,1.0
0.0,0.40431243,1.0,1.0,1.0,0.8344076,0.45258525,0.39712507,1.0
0.0,1.0,1.0,0.0,0.0,0.6032752,0.18181819,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6791864,0.108123295,0.0,1.0
0.0,1.0,0.0,0.0,0.4521292,0.6510183,0.8181819,0.6666667,1.0
0.0,1.0,1.0,0.0,0.0,0.60765386,0.90473425,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.7674112,0.13894919,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.6227676,0.62768817,0.52697134,1.0
0.0,1.0,1.0,0.0,0.0,0.5598595,0.14778088,0.0,1.0
0.0,1.0,1.0,1.0,0.0,0.6956522,0.2633235,0.31609306,1.0
0.0,1.0,0.0,0.0,0.0,0.14680928,0.85153496,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.7793769,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.8879205,0.8444468,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.6794539,0.70410204,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.576728,0.92112476,0.8553953,1.0
0.0,1.0,0.0,1.0,0.0,0.80922395,0.2875955,0.1292834,1.0
0.0,0.0,0.0,0.0,1.0,0.889163,0.718318,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6600397,0.47936624,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.90336794,0.33941114,0.33333334,1.0
0.0,1.0,1.0,0.0,0.0,0.48245555,0.3511764,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9064814,0.7907402,0.6666667,1.0
0.0,1.0,0.0,0.38352066,0.0,0.6420453,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.42667344,0.033911094,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7875632,0.032219887,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6310669,0.09090909,0.0,1.0
0.0,0.0,1.0,0.0,0.6593991,0.7816608,0.33267266,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.48785186,0.6702313,0.5310453,1.0
0.0,0.0,0.0,0.0,0.0,0.7691358,0.04763192,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.6078022,0.3655045,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.7555616,0.018432766,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.582454,0.24529281,0.23274027,1.0
0.0,1.0,0.0,0.0,0.0,0.63520616,0.07705135,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.1467371,0.02191528,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.16791509,0.054014646,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.5901499,0.8315358,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.5025157,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.88894755,0.0,0.7632723,0.45454547,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.88893586,0.45454547,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5217391,0.654315,0.57749605,1.0
0.0,1.0,0.0,0.0,0.0,0.81044,0.9090909,0.6666667,1.0
0.0,1.0,1.0,0.0,0.0,0.6094594,0.99960077,0.9985362,1.0
0.0,0.0,0.07661981,1.0,0.0,0.8227557,0.16788732,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.73217547,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.6788886,0.5274602,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.79855883,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.542609,0.79272807,0.7466676,1.0
0.0,1.0,1.0,0.0,0.0,0.6218265,0.27699864,0.11633165,1.0
0.0,1.0,0.0,0.0,0.0,0.8220742,0.9587406,0.8487156,1.0
0.0,0.0,0.40503162,0.0,1.0,0.8871753,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.02605939,0.0,0.5652174,0.73201084,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.49250206,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.62206197,0.8881301,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.105400525,0.048973985,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.9541466,0.8161954,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.5652174,0.27272728,0.33333334,1.0
0.0,1.0,1.0,0.0,0.0,0.6288484,0.23058987,0.17882952,1.0
0.0,0.0,1.0,0.0,0.0,0.83998513,0.14667186,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.64424324,0.41318747,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.5217391,0.15689328,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.95062846,0.10123223,0.0,1.0
0.0,1.0,0.0,0.0,0.88594973,0.43974134,0.28309548,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.8865516,0.94069743,0.78255725,1.0
0.0,0.0,0.0,0.0,0.0,0.61900634,0.043117195,0.0,1.0
0.0,1.0,0.0,0.0,0.3920288,0.45182735,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.45262343,0.76222664,0.6324718,1.0
0.0,1.0,0.0,0.0,0.0,0.7939645,0.9090909,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.61751026,0.5995027,0.46621078,1.0
0.0,1.0,0.0,0.0,0.0,0.43648455,0.80038893,0.6536186,1.0
0.0,1.0,0.0,0.0,0.0,0.5795572,0.02998314,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.07616299,0.30457726,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.70941234,0.645897,0.5087389,1.0
0.0,0.0,0.0,0.0,0.0,0.59341294,0.60936403,0.45050082,1.0
0.0,0.0,1.0,0.0,1.0,0.8285448,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.64698774,0.27543825,0.33333334,1.0
0.0,1.0,1.0,0.0,0.0,0.50076574,0.17005427,0.0,1.0
0.0,0.0,0.0,0.7483356,1.0,0.75036186,0.11378768,0.0,1.0
0.0,0.0,0.0,0.5704509,1.0,0.78903246,0.12995902,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.4983618,0.40794915,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.08401681,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6370964,0.18181819,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.66973317,0.18181819,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.85169256,0.33686692,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.6086957,0.08966728,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.70578015,0.097968,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.53296244,0.45454547,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.84948164,0.9090909,0.6666667,1.0
0.0,1.0,0.0,1.0,0.0,0.7448026,0.465082,0.4154536,1.0
0.0,0.0,1.0,0.0,0.0,0.50557315,0.48834702,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5611098,0.6037921,0.5157458,1.0
0.0,1.0,0.0,0.0,0.0,0.919591,0.04203198,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.5652174,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.9832187,0.3285483,0.33333334,1.0
0.0,0.0,0.0,0.13914496,1.0,0.8827946,0.16916865,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.5544875,0.022435144,0.0,1.0
0.0,0.0,1.0,0.44659996,0.0,0.7577044,0.37334546,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.6401994,0.032935727,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.4306455,0.51226807,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.9914688,0.37433916,0.34641454,1.0
0.0,1.0,1.0,0.0,0.0,0.56782985,0.72945774,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.8692664,0.8175569,0.6666667,1.0
0.0,1.0,1.0,0.0,0.0,0.7271544,0.85111594,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.48817337,0.81127316,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.5823683,0.035860978,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.51644456,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6086957,0.28234354,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.85748166,0.18181819,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.36690184,0.45454547,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.7108711,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.5547718,0.3103106,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.5312194,0.46115294,0.33333334,1.0
0.0,1.0,0.0,0.0,1.0,0.95652175,0.1948649,0.09529284,1.0
0.0,0.0,0.0,0.0,0.0,0.59577614,0.5085726,0.43238306,1.0
0.0,1.0,1.0,0.0,0.0,0.54843664,0.88835573,0.79531884,1.0
0.0,1.0,0.0,0.0,0.0,0.564325,0.3191148,0.33333334,1.0
0.0,1.0,1.0,0.0,0.0,0.6086957,0.790786,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.6440634,0.0,0.0,1.0
0.0,0.0,0.23339546,1.0,0.0,0.65506166,0.41210994,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.85168755,0.4759058,0.35291365,1.0
0.0,0.0,1.0,0.0,0.0,0.6367314,0.18181819,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.76619065,0.8464721,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.6673496,0.44539633,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.89614654,0.45454547,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6438296,0.15243345,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7242311,0.026621422,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.5808268,0.30536512,0.22650269,1.0
0.0,0.0,0.0,0.0,0.0,0.6086957,0.33495554,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.48960465,0.21739641,0.043484494,1.0
0.0,0.0,0.0,0.0,0.0,0.82829326,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.95652175,0.73348653,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.5217391,0.09090909,0.0,1.0
0.0,0.0,0.0,0.10177648,0.0,0.60427064,0.46379787,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6633036,0.96193993,0.86044645,1.0
0.0,1.0,1.0,0.0,0.0,0.6111078,0.40570807,0.23455128,1.0
0.0,1.0,0.0,0.0,0.0,0.9059577,0.7758919,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.66883105,0.7485247,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.7818259,0.862818,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.48081806,0.54621834,0.33613408,1.0
0.0,0.0,0.0,0.016784012,0.0,0.99562156,0.3651622,0.33333334,1.0
0.0,1.0,1.0,1.0,0.36497545,0.7826087,0.06635918,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.9130435,0.3233754,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.4584476,0.45454547,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.940654,0.8759129,0.77250695,1.0
0.0,1.0,1.0,0.0,0.0,0.5954468,0.7549749,0.70052487,1.0
0.0,1.0,0.0,0.0,0.0,0.73848075,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.95652175,0.73411566,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.43159303,0.01333832,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.931882,0.3992435,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.5899804,0.86995894,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.63737154,0.08827198,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6664803,0.12140697,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.8659847,0.18181819,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.7043992,0.9090909,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.5770117,0.2480665,0.24291047,1.0
0.0,1.0,0.0,0.0,0.0,0.54522884,0.88819385,0.79502195,1.0
0.0,1.0,0.0,1.0,0.0,0.7381386,0.0020738393,0.0,1.0
0.0,0.0,1.0,0.8886857,0.0,0.5942559,0.29296625,0.33333334,1.0
0.0,0.0,1.0,0.0,1.0,0.7233207,0.7933861,0.59595823,1.0
0.0,1.0,1.0,0.0,0.0,0.7003314,0.7800651,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.00955233,0.27843386,0.33333334,1.0
0.0,1.0,1.0,0.0,0.0,0.55529606,0.859671,0.74273014,1.0
0.0,1.0,1.0,0.0,0.0,0.6086957,0.9907481,0.9660764,1.0
0.0,0.0,0.0,0.0,0.0,0.62315524,0.7878441,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.7370535,0.9083671,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.4616086,0.7179243,0.6666667,1.0
0.0,0.0,1.0,0.0,0.9470271,0.69795537,0.9139066,0.6843243,1.0
0.0,1.0,0.0,0.0,0.0,0.91885287,0.6363636,0.6666667,1.0
0.0,0.0,1.0,0.0,0.07273513,0.453757,0.8247942,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.7629162,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6136273,0.97937685,0.96219087,1.0
0.0,0.0,1.0,0.0,0.0,0.72903395,0.37871554,0.3443914,1.0
0.0,0.0,0.0,1.0,0.0,0.86502147,0.10040978,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.75734085,0.9090909,0.6666667,1.0
0.0,1.0,1.0,0.0,0.0,0.81828094,0.27000698,0.3233589,1.0
0.0,0.0,0.0,0.0,0.0,0.75372696,0.9392854,0.77737993,1.0
0.0,0.0,1.0,0.0,0.0,0.73913044,0.9798685,0.9261843,1.0
0.0,0.0,0.0,0.0,0.0,0.6813731,0.14111626,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6662883,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.826087,0.18181819,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.50598836,0.4178007,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.8446639,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.70628,0.5964645,0.52037,1.0
0.0,0.0,0.0,0.0,0.0,0.5246529,0.5091387,0.51116955,1.0
0.0,1.0,1.0,0.0,0.0,0.55754143,0.72727275,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.51220554,0.089247935,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.83142185,0.37981045,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8008546,0.5024346,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.46958584,0.8181819,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.5073698,0.8384699,0.6666667,1.0
0.0,1.0,1.0,1.0,0.0,0.6198768,0.05714392,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.47826087,0.8181819,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.70364213,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6086957,0.035396118,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.5197392,0.43286362,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.5481619,0.888373,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.7826087,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7826087,0.55181754,0.35666442,1.0
0.0,0.0,0.0,0.0,0.0,0.575775,0.18181819,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.9421864,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7296305,0.96447724,0.8697499,1.0
0.0,0.0,0.0,0.0,0.0,0.7085197,0.86530745,0.75306356,1.0
0.0,1.0,1.0,0.0,0.0,0.67800504,0.7450533,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.4354317,0.42469484,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.53137696,0.712046,0.5369451,1.0
0.0,0.0,0.0,1.0,0.0,0.826087,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7795249,0.6326791,0.6632892,1.0
0.0,1.0,0.0,0.0,0.0,0.85398996,0.9611049,0.9286924,1.0
0.0,0.0,0.0,0.0,0.0,0.6885092,0.38668805,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.838775,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.48847342,0.47040388,0.4116295,1.0
0.0,1.0,0.0,0.0,1.0,0.8846995,0.7589171,0.58800423,1.0
0.0,1.0,0.0,0.0,0.0,0.7137004,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.488877,0.09830821,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.60770154,0.27168795,0.32952246,1.0
0.0,1.0,1.0,1.0,0.57254946,0.7454391,0.22067733,0.14248352,1.0
0.0,0.0,0.4103376,0.0,0.58966243,0.73913044,0.09090909,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.5242631,0.18181819,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.61394745,0.9036004,0.82326734,1.0
0.0,1.0,0.0,0.0,0.0,0.50055814,0.45454547,0.33333334,1.0
0.0,1.0,1.0,1.0,0.0,0.70038134,0.25295082,0.2970765,1.0
0.0,1.0,0.0,0.0,0.0,0.69332206,0.3652604,0.33333334,1.0
0.0,0.0,0.0,0.40082437,0.0,0.59126854,0.49098402,0.33333334,1.0
0.0,1.0,0.0,1.0,0.0,0.7349709,0.060880087,0.063779145,1.0
0.0,0.0,0.0,0.0,0.0,0.4680797,0.5376893,0.46097216,1.0
0.0,0.0,1.0,0.0,0.0,0.3648015,0.45454547,0.33333334,1.0
0.0,0.0,1.0,0.41049463,0.0,0.7702627,0.37991008,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.955065,0.8747266,0.88516605,1.0
0.0,0.0,0.0,0.0,0.0,0.7554058,0.57948476,0.45811096,1.0
0.0,1.0,0.0,0.0,0.0,0.5541633,0.9172353,0.6965296,1.0
0.0,0.0,0.0,0.0,1.0,0.7433027,0.30635935,0.1826604,1.0
0.0,1.0,0.0,0.0,0.0,0.5647725,0.36363637,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.83147514,0.9053355,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.6596694,0.18181819,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.86265254,0.8836058,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.6086957,0.12595627,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.95652175,0.7890614,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.46299046,0.42261642,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.35833073,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.2677342,0.124401756,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6709168,0.8181819,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.7321439,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.7227674,0.3294228,0.27060845,1.0
0.0,0.0,1.0,0.0,0.0,0.9123213,0.45454547,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5217391,0.46271163,0.34331423,1.0
0.0,1.0,0.0,0.568297,0.0,0.6512208,0.41529974,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.5204065,0.45733187,0.33333334,1.0
0.0,1.0,1.0,0.0,0.0,0.7955819,0.2599706,0.28655884,1.0
0.0,0.0,1.0,0.0,1.0,0.9130435,0.3102394,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6346979,0.7999115,0.6666667,1.0
0.0,1.0,0.0,0.0,1.0,0.6065379,0.27272728,0.33333334,1.0
0.0,1.0,1.0,0.0,0.0,0.64631253,0.69535375,0.6666667,1.0
0.0,0.0,0.8873929,0.0,1.0,0.9081475,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.08793557,0.0,0.7916774,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.62562,0.16412458,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.7629605,0.51027066,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.43353337,0.81295776,0.6618779,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.6577461,0.6666667,1.0
0.0,1.0,1.0,1.0,0.0,0.6956522,0.011846185,0.0144786835,1.0
0.0,1.0,0.0,0.0,0.0,0.46578234,0.15067284,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.59275883,0.28232506,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.8777542,0.6706085,0.6666667,1.0
0.0,0.0,0.0,0.4995051,0.0,0.5218252,0.090999074,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.5756792,0.7648673,0.6666667,1.0
0.0,0.15015364,0.0,0.0,1.0,0.69995993,0.077258766,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.5504231,0.0309335,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7084483,0.29682213,0.21571842,1.0
0.0,1.0,0.0,0.0,0.0,0.7539653,0.6363636,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.75321025,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.59126097,0.0484546,0.0,1.0
0.0,1.0,0.0,0.0,0.1879667,0.64138556,0.10799698,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.5923336,0.5454545,0.33333334,1.0
0.0,1.0,1.0,0.0,0.0,0.48083812,0.9809044,0.9299828,1.0
0.0,0.0,0.0,0.0,0.0,0.31272635,0.45454547,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.84296125,0.035282522,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6698675,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.3345361,0.15544103,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6086957,0.11387997,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.5450922,0.042079933,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.5810992,0.889857,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.5381603,0.6757699,0.60371876,1.0
0.0,1.0,0.0,0.0,0.0,0.5258498,0.041156977,0.0,1.0
0.0,0.0,0.8547083,0.0,1.0,0.65849096,0.026416676,0.0,1.0
0.0,1.0,1.0,1.0,0.0,0.7189639,0.048742753,0.0,1.0
