FRE,Hour,Weekday,WOE
0.53800046,0.6386958,0.8460002,1.0
0.0,0.82070076,1.0,1.0
0.60060465,0.73051363,0.8333334,1.0
0.0,0.73913044,0.15347561,1.0
0.0,0.6916076,0.6511624,1.0
0.0,0.42356896,0.9469938,1.0
0.033902943,0.5696395,0.6440647,1.0
0.114894986,0.5851991,0.704965,1.0
0.0,0.6931563,0.5041004,1.0
0.0,0.61198336,0.6666667,1.0
0.93176234,0.7677744,0.9772541,1.0
0.0,0.66402584,0.34839618,1.0
0.0,0.6317458,0.52610254,1.0
0.0,0.6651907,0.54989773,1.0
0.0,0.66718996,0.396912,1.0
0.0,0.65217394,0.48364723,1.0
0.0,0.6956522,0.53453463,1.0
0.0,0.61987716,0.97856885,1.0
1.0,0.7826087,0.9847643,1.0
0.0,0.7236318,0.9108828,1.0
1.0,0.7555207,0.88525206,1.0
0.0,0.7030071,0.86152714,1.0
1.0,0.7134267,1.0,1.0
0.0,0.7524878,0.20481235,1.0
0.0,0.63477767,0.7333388,1.0
0.0,0.40175995,0.9910934,1.0
0.0,0.72608674,0.44166708,1.0
0.0,0.6655768,0.57706654,1.0
0.054633617,0.57709426,0.6848779,1.0
0.0,0.6345279,0.2343097,1.0
0.0,0.6927362,0.18902256,1.0
0.0,0.49773258,0.8834357,1.0
0.0,0.613917,0.6066213,1.0
0.0,0.65242016,0.5018877,1.0
0.0,0.7024065,0.68392783,1.0
0.0,0.7753173,0.65269154,1.0
0.0,0.41916326,0.92371964,1.0
0.0,0.7194935,0.811813,1.0
0.0,0.72762203,1.0,1.0
0.0,0.65608454,0.49250472,1.0
0.5032939,0.7172481,0.16556871,1.0
0.0,0.6072995,0.53547406,1.0
1.0,0.7826087,0.9138748,1.0
0.0,0.661295,0.56992805,1.0
0.0,0.6729251,0.34090745,1.0
0.0,0.6956522,0.27502784,1.0
0.0,0.59586555,0.5719496,1.0
0.0,0.67408746,0.6233286,1.0
0.0,0.7107415,0.8367636,1.0
0.0,0.6256138,1.0,1.0
0.0,0.6740269,0.33420628,1.0
0.8518891,0.7504107,0.8086482,1.0
0.0,0.7309368,0.42755988,1.0
0.0,0.72774905,0.40343177,1.0
0.23499769,0.62913024,0.7449993,1.0
0.0,0.55729747,0.6818465,1.0
0.0,0.52828354,0.6666667,1.0
1.0,0.69987273,0.040446937,1.0
0.0,0.65217394,0.35597885,1.0
0.0,0.68846416,0.7231171,1.0
0.0,0.6577917,0.48923266,1.0
0.1314956,0.7334132,0.2895015,1.0
0.0,0.658069,0.5451957,1.0
0.30672556,0.6655098,0.11554574,1.0
0.0,0.6630362,0.7916946,1.0
0.0,0.5242998,0.66912067,1.0
1.0,0.7175605,0.20995492,1.0
0.0,0.699632,0.030511707,1.0
0.0,0.53303266,0.6666667,1.0
0.0,0.67615175,0.31616992,1.0
0.0,0.62833625,0.7741337,1.0
0.0,0.3940477,0.99474186,1.0
0.0,0.716172,0.392005,1.0
0.0,0.77206963,0.64646685,1.0
0.0,0.7252988,0.9469788,1.0
0.0,0.6357915,0.75684464,1.0
0.0,0.73571634,0.32678965,1.0
1.0,0.7060832,0.9800073,1.0
0.0,0.684257,0.58736336,1.0
0.0,0.65658593,0.27363384,1.0
0.0,0.5407219,0.8727184,1.0
1.0,0.76458627,0.90241927,1.0
0.0,0.47132117,0.86854386,1.0
0.0,0.6945212,0.16976342,1.0
0.7394021,0.6729915,0.91313404,1.0
1.0,0.7592087,0.9230334,1.0
1.0,0.75944024,0.9221456,1.0
0.0,0.6162714,0.5458755,1.0
0.0,0.5954847,0.6666667,1.0
1.0,0.7826087,0.8333334,1.0
0.8102132,0.7413507,0.9367378,1.0
0.0,0.6956522,0.15572685,1.0
0.0,0.6020379,0.45494866,1.0
1.0,0.7689336,0.8857546,1.0
0.0,0.65900874,0.7068,1.0
0.0,0.77727,0.33333334,1.0
0.0,0.57843876,0.5942171,1.0
0.0,0.6169441,0.30171454,1.0
0.0,0.68024373,0.46413305,1.0
0.0,0.6349128,0.53308386,1.0
0.0,0.60093254,0.6666667,1.0
0.0,0.82602984,0.9995618,1.0
0.0,0.5907562,0.61771727,1.0
0.0,0.683261,0.738334,1.0
0.0,0.78572243,0.7421155,1.0
0.0,0.8023259,0.81783164,1.0
0.0,0.7041792,0.88317174,1.0
0.0,0.6605624,0.8226148,1.0
0.0,0.6956522,0.55472815,1.0
0.0,0.6175968,0.5441819,1.0
0.0,0.6212313,0.73824,1.0
0.0,0.67140543,0.6474415,1.0
0.0,0.67146003,0.09273653,1.0
0.0,0.7601039,0.32159302,1.0
0.0,0.65831417,0.5470749,1.0
0.0,0.6956522,0.4925667,1.0
1.0,0.7826087,0.96854025,1.0
0.0,0.64395434,0.5105028,1.0
0.5756362,0.6403004,0.2829092,1.0
1.0,0.78125125,0.82032454,1.0
1.0,0.75296944,0.94695044,1.0
0.0,0.58364564,0.68401074,1.0
0.0,0.62502563,0.81220555,1.0
0.0,0.69744784,0.49655834,1.0
0.0,0.58780456,0.5653664,1.0
1.0,0.7826087,0.9557954,1.0
0.0,0.5764679,0.6019762,1.0
0.0,0.6039092,1.0,1.0
0.0,0.73913044,0.05122477,1.0
0.0,0.57178766,0.47481406,1.0
0.0,0.6454279,0.5775799,1.0
0.0,0.6204339,0.6666667,1.0
0.0,0.7901622,0.72457695,1.0
0.95747536,0.6956522,0.007087439,1.0
0.0,0.7643588,0.33333334,1.0
0.0,0.581876,0.4361422,1.0
0.0,0.5288821,0.7363093,1.0
0.0,0.7159963,0.15597188,1.0
0.0,0.60282296,0.5945893,1.0
0.0,0.7047303,0.39560214,1.0
0.0,0.6765112,0.6865862,1.0
0.0,0.6554304,0.5472336,1.0
0.0,0.78634095,0.6952808,1.0
0.0,0.7791158,0.8649578,1.0
0.0,0.63536584,0.521477,1.0
0.0,0.5243422,0.6666667,1.0
0.0,0.77622604,0.6544333,1.0
0.0,0.71326804,0.7320423,1.0
0.0,0.6336473,0.773912,1.0
0.0,0.6032243,0.7395133,1.0
0.5679163,0.68867743,0.8559721,1.0
0.0,0.6874108,0.7026119,1.0
1.0,0.752287,0.89145,1.0
0.0,0.68144745,0.6155272,1.0
1.0,0.7614515,0.6305765,1.0
0.54606724,0.6404494,0.8486891,1.0
0.0,0.65217394,0.23738709,1.0
1.0,0.7826087,0.96634364,1.0
0.0,0.6582969,0.14319539,1.0
0.0,0.7545879,0.38703993,1.0
0.0,0.7193933,0.56031036,1.0
0.0,0.66960603,0.36635375,1.0
0.0,0.7270987,0.7154087,1.0
0.0,0.73663324,0.36205095,1.0
0.0,0.45064044,0.8483633,1.0
0.0,0.6956522,0.6628791,1.0
0.0,0.6281763,0.76866895,1.0
0.0,0.67897475,0.31965107,1.0
0.0,0.69086885,0.6719055,1.0
0.0,0.7789422,0.45783526,1.0
0.0,0.73031735,0.025337653,1.0
1.0,0.76392823,0.9049418,1.0
0.49321663,0.62896013,0.8310722,1.0
0.0,0.58608586,0.69333196,1.0
0.4182194,0.64506257,0.8060731,1.0
0.0,0.666236,0.6078091,1.0
0.0,0.67320734,0.0860385,1.0
0.30029362,0.6304986,0.71671563,1.0
0.0,0.8179162,0.9060362,1.0
0.0,0.75560546,0.2526173,1.0
0.0,0.57609224,0.6805623,1.0
0.0,0.65217394,0.26637676,1.0
0.0,0.700875,0.43777084,1.0
0.0,0.8027821,0.94044316,1.0
0.0,0.8038345,0.8293979,1.0
0.0,0.77703995,0.8589898,1.0
0.0,0.6927405,0.7814983,1.0
0.0,0.6823453,0.6292944,1.0
1.0,0.7535833,1.0,1.0
1.0,0.7569921,1.0,1.0
0.0,0.74460787,0.06299031,1.0
0.0,0.70002806,0.92505383,1.0
0.0,0.6318166,0.7341088,1.0
0.0,0.5544148,0.54140997,1.0
0.0,0.73216593,0.31998464,1.0
1.0,0.7566622,0.9327949,1.0
0.0,0.6793878,0.7086398,1.0
0.0,0.71561444,0.288261,1.0
0.0,0.5604776,0.5181692,1.0
0.0,0.5480051,1.0,1.0
0.0,0.5236804,0.66852707,1.0
0.0,0.6862156,0.630493,1.0
0.0,0.65217394,0.19046707,1.0
0.0,0.55967015,0.6666667,1.0
0.0,0.7072438,0.2722172,1.0
0.0,0.68613863,0.85156775,1.0
0.0,0.68079525,0.71943015,1.0
0.0,0.6754557,0.3215063,1.0
0.0,0.6911403,0.7987424,1.0
0.0,0.67587596,0.6061891,1.0
0.0,0.42069533,0.9155009,1.0
1.0,0.7676956,0.69041646,1.0
0.0,0.7382851,0.3430544,1.0
1.0,0.7685105,0.8873763,1.0
0.0,0.5857177,0.6273745,1.0
0.0,0.6524956,0.6666667,1.0
0.0,0.6956522,0.18934178,1.0
0.0,0.6812046,0.44435778,1.0
0.43478817,0.61625826,0.81159604,1.0
0.0,0.6697252,0.63455975,1.0
0.60377985,0.64397126,0.26414678,1.0
0.0,0.6689895,0.19889644,1.0
0.4629205,0.7826087,0.64194703,1.0
0.0,0.7260352,0.30823404,1.0
0.0,0.69350064,0.483505,1.0
0.0,0.7004684,0.8517956,1.0
0.33452702,0.623396,0.7781757,1.0
0.0,0.5818809,0.6666667,1.0
1.0,0.7281826,0.31174982,1.0
0.0,0.644127,0.78395504,1.0
0.0,0.6956522,0.6383815,1.0
0.0,0.7304039,0.26643002,1.0
1.0,0.75245136,0.9489365,1.0
0.0,0.58826,0.6666667,1.0
0.0,0.6965058,0.5098161,1.0
0.0,0.6840678,0.5888139,1.0
0.0,0.6956522,0.34808517,1.0
0.0,0.65217394,0.34178627,1.0
0.0,0.7776222,0.59020716,1.0
0.0,0.3938261,0.9958571,1.0
0.0,0.69457924,1.0,1.0
0.0,0.5182645,0.6349897,1.0
0.0,0.7138593,0.62395155,1.0
0.0,0.6676207,0.7975154,1.0
0.0,0.6956522,0.7353877,1.0
0.0,0.6203384,0.5406788,1.0
0.0,0.80945647,0.87249947,1.0
1.0,0.7647321,0.9018602,1.0
0.0,0.75336033,0.33333334,1.0
0.21571422,0.70503104,0.8692857,1.0
0.0,0.5942638,0.77771115,1.0
0.0,0.5304453,0.6666667,1.0
0.0,0.7888923,0.904947,1.0
0.0,0.5695384,0.6666667,1.0
0.0,0.6578637,0.5218106,1.0
0.0,0.60776484,0.55674493,1.0
1.0,0.74327224,0.90872824,1.0
0.0,0.6956522,0.41219664,1.0
0.689088,0.65509844,0.2072747,1.0
0.0,0.5423422,0.83457756,1.0
0.0,0.7250632,0.91911334,1.0
0.0,0.81002957,0.87689304,1.0
1.0,0.7826087,0.8333334,1.0
0.0,0.7577458,0.33333334,1.0
0.0,0.7701172,0.682628,1.0
0.0,0.55659664,0.6132185,1.0
0.0,0.7354145,0.37606674,1.0
0.61868936,0.73287255,0.8333334,1.0
0.0,0.5377319,0.71934724,1.0
0.0,0.66431785,0.81781614,1.0
0.0,0.7794831,0.33333334,1.0
0.0,0.61288476,0.6666667,1.0
0.31561458,0.6658963,0.11406424,1.0
0.0,0.6724448,0.08896166,1.0
0.0,0.6956522,0.33317426,1.0
0.0,0.46242762,0.9221031,1.0
0.0,0.6743633,0.16666667,1.0
1.0,0.7296414,1.0,1.0
0.0,0.68395114,0.6666667,1.0
0.0,0.7282125,0.56240726,1.0
0.0,0.6091117,0.58253586,1.0
0.0,0.58155954,0.574942,1.0
0.52631474,0.65446216,0.8421049,1.0
0.0,0.66194355,0.4250993,1.0
0.0,0.76536155,0.63360965,1.0
1.0,0.7543684,0.9415877,1.0
0.0,0.64656484,0.5107508,1.0
0.0,0.6706196,0.30808347,1.0
0.0,0.6319505,0.79500514,1.0
0.0,0.6901497,0.45781454,1.0
0.0,0.55157727,0.89760345,1.0
0.0,0.65481156,0.9116112,1.0
0.0,0.756319,0.933139,1.0
0.0,0.55405235,0.68806636,1.0
0.0,0.6956522,0.27799997,1.0
0.0,0.6956522,0.5906704,1.0
0.0,0.6785453,0.1741822,1.0
0.0,0.6956522,0.6164193,1.0
0.2618183,0.5993676,0.49212116,1.0
0.0,0.48074538,0.9020408,1.0
0.0,0.6950593,0.1712124,1.0
0.0,0.5425207,0.6666667,1.0
1.0,0.7826087,0.8622642,1.0
1.0,0.74577737,0.48036656,1.0
0.0,0.6357505,0.52098554,1.0
0.0,0.64004445,0.5464965,1.0
0.0,0.72670573,0.6547754,1.0
0.0,0.48958653,0.8116258,1.0
1.0,0.75117517,0.95382845,1.0
0.0,0.7208846,0.20982692,1.0
0.0,0.6956522,0.5321922,1.0
0.0,0.6539125,0.82000464,1.0
0.0,0.75813353,0.8263413,1.0
0.0,0.669596,0.49940965,1.0
0.921151,0.7357022,0.9868585,1.0
0.0,0.6831781,0.64206433,1.0
0.0,0.62269706,0.5056506,1.0
0.43720448,0.71466106,0.90620077,1.0
0.72151756,0.6785908,0.9071725,1.0
0.0,0.6914936,0.7695676,1.0
0.0,0.6230311,0.94504774,1.0
0.0,0.637048,0.25364056,1.0
0.0,0.77576935,0.56179667,1.0
1.0,0.72037566,0.9526134,1.0
1.0,0.75779927,0.88088477,1.0
1.0,0.74502945,0.47319895,1.0
0.0,0.77961373,0.67049354,1.0
0.0,0.6837903,0.6514516,1.0
0.0,0.6887664,0.13197751,1.0
0.0,0.73460543,0.32466036,1.0
0.0,0.6207444,0.2871465,1.0
0.0,0.6819161,0.72802365,1.0
0.0,0.669704,0.6950861,1.0
0.75529814,0.72849125,0.95921636,1.0
0.0,0.645883,0.23901251,1.0
0.0,0.6884389,0.23617451,1.0
0.0,0.61171836,0.9652392,1.0
0.0,0.5279587,0.6587195,1.0
0.0,0.57584745,0.6462924,1.0
0.0,0.65217394,0.48062497,1.0
0.0,0.6891249,0.55004287,1.0
0.0,0.6889104,0.7816467,1.0
0.0,0.4110739,0.9873695,1.0
0.0,0.5418788,0.5877128,1.0
0.0,0.7279146,0.37278724,1.0
0.0,0.5735028,0.8004494,1.0
0.0,0.7649705,1.0,1.0
0.0,0.78799856,0.7079891,1.0
0.0,0.6956522,0.3625758,1.0
0.0,0.53271013,0.7676905,1.0
0.0,0.649208,0.51136947,1.0
1.0,0.70499986,1.0,1.0
1.0,0.73314345,1.0,1.0
1.0,0.7756823,0.8598846,1.0
0.0,0.50350845,1.0,1.0
0.0,0.7201371,0.81798077,1.0
0.0,0.6080549,0.5343159,1.0
0.0,0.6713664,0.09309557,1.0
0.0,0.6026077,0.35667035,1.0
0.13669646,0.6956522,0.14388393,1.0
0.0,0.7243397,0.21993779,1.0
0.0,0.67140913,0.8797992,1.0
0.84934026,0.7629574,0.8333334,1.0
0.0,0.43702212,0.9610552,1.0
0.83295983,0.76082087,0.8333334,1.0
0.0,0.6618602,0.57426167,1.0
0.0,0.6253985,0.62398165,1.0
0.0,0.5704036,0.6666667,1.0
1.0,0.7826087,0.8520485,1.0
0.0,0.6956522,0.7491842,1.0
0.0,0.67940205,0.29125112,1.0
0.15393358,0.7324377,0.28202215,1.0
1.0,0.7493752,1.0,1.0
0.24838358,0.7064515,0.87473065,1.0
0.78599995,0.6926087,0.92866665,1.0
0.0,0.70148003,0.8805851,1.0
0.0,0.67196614,0.6436579,1.0
0.0,0.65162235,0.1730097,1.0
0.0,0.71478754,0.6132764,1.0
0.0,0.5614384,0.6159399,1.0
0.0,0.65217394,0.4605328,1.0
0.0,0.63049185,0.916448,1.0
0.0,0.7269791,0.35662344,1.0
0.0,0.73913044,0.13005692,1.0
0.0,0.6956522,0.23677991,1.0
1.0,0.7593845,0.8778463,1.0
0.0,0.61342216,0.64854854,1.0
0.0,0.71721226,0.45867658,1.0
0.0,0.61068285,0.6590492,1.0
0.79798216,0.7039969,0.9326607,1.0
0.0,0.5923524,0.7013392,1.0
0.0,0.8149034,0.9142589,1.0
0.5236739,0.6790595,0.8412247,1.0
0.0,0.7760892,0.67499715,1.0
0.0,0.72957444,0.4349823,1.0
0.0,0.5747901,0.46330464,1.0
0.0,0.73913044,0.105509385,1.0
0.0,0.72349614,0.21347022,1.0
0.0,0.6711572,0.35446182,1.0
0.9075789,0.76251715,0.81792986,1.0
0.0,0.6993065,0.7913086,1.0
0.0,0.6425432,0.27742013,1.0
0.0,0.65707636,0.17606303,1.0
0.0,0.7641388,0.76253194,1.0
0.0,0.5615923,0.6666667,1.0
0.0,0.8048639,0.9186449,1.0
1.0,0.74895775,0.897831,1.0
0.0,0.6731588,0.80459183,1.0
0.97925866,0.6938486,0.9930862,1.0
0.968419,0.7826087,0.978946,1.0
0.0,0.7164306,0.7512276,1.0
0.0,0.802989,0.73437345,1.0
0.87915957,0.7510851,0.8131933,1.0
0.0,0.7295094,0.889358,1.0
0.0,0.7241096,0.44545668,1.0
0.0,0.58973247,0.6666667,1.0
0.0,0.7126668,0.6376651,1.0
0.44038498,0.7826087,0.6269233,1.0
0.31506324,0.7826087,0.5433755,1.0
0.036224842,0.6118457,0.67874163,1.0
0.0,0.5307595,0.6320885,1.0
0.0,0.75132644,0.9283545,1.0
0.0,0.6840935,0.65610003,1.0
0.0,0.5238751,0.6666667,1.0
0.0,0.7753503,0.65275466,1.0
0.0,0.6956522,0.6638493,1.0
0.0,0.7378348,0.014899882,1.0
1.0,0.7446391,1.0,1.0
0.0,0.7059638,0.6185833,1.0
0.0,0.72317064,0.18353747,1.0
0.0,0.7430643,0.5908732,1.0
0.0,0.71952605,0.7472723,1.0
0.9052291,0.6956522,0.015795149,1.0
0.0,0.7096343,0.10719609,1.0
0.98056483,0.7783837,0.83009416,1.0
0.0,0.6908389,0.7964315,1.0
0.0,0.70383227,0.5940709,1.0
0.0,0.6882354,0.7764712,1.0
1.0,0.76538664,1.0,1.0
0.0,0.79448617,0.75772715,1.0
0.0,0.5292718,0.73556244,1.0
0.0,0.7242624,0.5548363,1.0
0.0,0.6378189,0.6650833,1.0
0.0,0.7246679,0.22245394,1.0
0.0,0.8037373,0.8286524,1.0
0.0,0.5573877,0.8938912,1.0
0.0,0.6756352,0.45503256,1.0
0.701354,0.74365485,0.8333334,1.0
0.4570979,0.62110823,0.81903267,1.0
0.0,0.63912755,0.6666667,1.0
1.0,0.7197063,0.9538963,1.0
0.0,0.6488726,0.50421834,1.0
0.0,0.58771753,0.6235414,1.0
0.0,0.5755292,0.7182155,1.0
0.0,0.666225,0.6986771,1.0
0.0,0.8183905,0.94099355,1.0
0.0,0.6701483,0.63780355,1.0
0.38696074,0.7826087,0.59130716,1.0
1.0,0.7670053,1.0,1.0
0.0,0.6074453,0.33812648,1.0
0.0,0.71248984,0.46772778,1.0
0.0,0.81746066,0.9338649,1.0
0.0,0.47268093,0.8663099,1.0
0.0,0.55908036,1.0,1.0
0.0,0.45410314,0.93122035,1.0
0.0,0.64023167,1.0,1.0
0.8793127,0.7826087,0.9195418,1.0
0.0,0.6956522,0.35276735,1.0
0.9998813,0.7826087,0.9999209,1.0
0.0,0.7810157,0.33638656,1.0
0.0,0.7052563,0.67537236,1.0
0.0,0.47182178,0.94855833,1.0
0.0,0.65217394,0.39834645,1.0
0.0,0.65217394,0.35662726,1.0
1.0,0.7256988,1.0,1.0
0.0,0.6276831,0.746484,1.0
1.0,0.7826087,0.8333334,1.0
0.0,0.46193922,1.0,1.0
1.0,0.7652464,0.8998888,1.0
0.0,0.7604886,0.32749254,1.0
1.0,0.76569855,0.6712781,1.0
0.0,0.6739122,0.7500032,1.0
0.0,0.64773774,0.7874154,1.0
0.0,0.5383352,0.6666667,1.0
1.0,0.72824615,0.93752825,1.0
0.0,0.58645254,0.5445644,1.0
0.0,0.80133504,0.81023514,1.0
0.0,0.6956522,0.39445493,1.0
0.0,0.50251234,1.0,1.0
1.0,0.7826087,0.8724886,1.0
0.0,0.647396,0.579278,1.0
0.0,0.46862248,0.80240923,1.0
0.0,0.66571337,0.48269963,1.0
0.0,0.6956522,0.090655506,1.0
0.0,0.5675727,0.6666667,1.0
0.0,0.6630281,0.33309793,1.0
0.0,0.6158924,0.6666667,1.0
0.0,0.7000255,0.7830405,1.0
0.0,0.6431832,0.867798,1.0
0.0,0.716447,0.41787326,1.0
0.0,0.522281,0.66597426,1.0
0.0,0.73913044,0.059535973,1.0
0.0,0.5232675,0.6666667,1.0
0.0,0.67929786,0.37461674,1.0
0.0,0.6346851,0.60016024,1.0
0.0,0.6776475,0.55726063,1.0
1.0,0.74904305,1.0,1.0
0.7865026,0.7547612,0.8333334,1.0
0.0,0.6648452,0.3609594,1.0
1.0,0.77628464,0.85757565,1.0
0.0,0.65221703,0.4996698,1.0
1.0,0.7826087,0.88636214,1.0
0.0,0.44955266,0.95038104,1.0
0.0,0.6611665,0.23560974,1.0
0.0,0.74786574,0.39992404,1.0
0.0,0.5261044,0.6666667,1.0
0.0,0.52636766,0.6666667,1.0
0.0,0.6922587,0.65365845,1.0
0.0,0.7173294,0.89577395,1.0
0.0,0.670606,0.57065624,1.0
0.0,0.676375,0.68554133,1.0
0.78678584,0.7362578,0.9289286,1.0
0.0,0.6820918,0.7293702,1.0
0.0,0.7791061,0.6599533,1.0
0.0,0.5688325,0.6666667,1.0
0.47704172,0.7826087,0.65136117,1.0
0.0,0.7843806,0.9600314,1.0
0.0,0.73442906,0.981978,1.0
0.0,0.6956522,0.80931205,1.0
0.2137031,0.61167455,0.70228386,1.0
0.0,0.63229454,0.39527994,1.0
0.0,0.8223302,0.9567968,1.0
0.0,0.52842826,0.6666667,1.0
0.0,0.74287117,0.92025155,1.0
0.0,0.5918616,0.39786384,1.0
0.0,0.5459385,0.57659703,1.0
0.0,0.66076446,0.16666667,1.0
0.0,0.6956522,0.5586691,1.0
0.0,0.73362356,0.3966626,1.0
0.0,0.65046287,0.6666667,1.0
0.0,0.5924549,0.7796923,1.0
0.0,0.6710595,0.57239467,1.0
0.0,0.5833515,0.6666667,1.0
0.0,0.66237146,0.18621197,1.0
1.0,0.7257667,0.9422805,1.0
0.14896303,0.58464736,0.567358,1.0
0.0,0.6551475,0.21226132,1.0
1.0,0.7403227,1.0,1.0
0.0,0.5842507,0.5572251,1.0
0.0,0.75127846,0.13970242,1.0
0.1468882,0.6956522,0.1421853,1.0
0.0,0.44347304,0.86667997,1.0
0.27008867,0.6874029,0.34672582,1.0
0.0,0.7187508,0.234366,1.0
0.0,0.6596258,0.28092927,1.0
0.0,0.776131,0.42550573,1.0
0.0,0.6548606,0.20786256,1.0
0.44317627,0.64229155,0.8143921,1.0
0.8287094,0.6733099,0.11419371,1.0
0.0,0.73463273,0.34482747,1.0
0.0,0.7138744,0.42116052,1.0
0.0,0.74844503,0.92559314,1.0
0.0,0.5773132,0.6821224,1.0
0.0,0.6141845,0.7292358,1.0
0.0,0.70482254,0.8837882,1.0
0.0,0.64415747,0.78398424,1.0
0.0,0.71732265,0.7492107,1.0
1.0,0.77680904,0.8555653,1.0
0.20527065,0.5919918,0.5298196,1.0
0.0,0.73913044,0.32091355,1.0
0.0,0.73600495,0.988019,1.0
0.0,0.7189849,0.455279,1.0
0.0,0.73564315,0.3734372,1.0
0.0,0.8044417,0.7510792,1.0
0.0,0.65217394,0.45305544,1.0
0.0,0.78265816,1.0,1.0
0.0,0.6712317,0.45888522,1.0
0.5885153,0.67776155,0.06858079,1.0
0.0,0.66456085,0.59496623,1.0
0.51298463,0.67447764,0.08116923,1.0
0.0,0.72614515,0.7126673,1.0
0.0,0.7511523,0.8085002,1.0
0.12812364,0.55516267,0.68802065,1.0
1.0,0.7300196,0.93412906,1.0
0.0,0.5362347,0.6666667,1.0
0.0,0.63745505,0.66926754,1.0
0.1966008,0.71274793,0.163834,1.0
1.0,0.7077662,0.9767815,1.0
0.0,0.81971174,0.95112306,1.0
0.0,0.8221136,0.9695369,1.0
0.7165323,0.7456347,0.8333334,1.0
0.0,0.57396287,0.6499045,1.0
0.0,0.78061324,1.0,1.0
0.0,0.77156365,0.65165627,1.0
0.0,0.7247596,0.22315668,1.0
1.0,0.7098193,1.0,1.0
0.0,0.6586286,0.8085905,1.0
0.0,0.7083654,0.68713194,1.0
0.0,0.7041502,0.7988636,1.0
0.0,0.76214457,0.6274438,1.0
0.0,0.4867562,0.91868913,1.0
0.0,0.58623743,0.6398077,1.0
0.0,0.66851664,0.56264716,1.0
0.0,0.65217394,0.32261002,1.0
0.0,0.7006991,0.8043136,1.0
1.0,0.7826087,0.94687593,1.0
0.0,0.66758245,0.559066,1.0
0.0,0.60283375,0.6666667,1.0
0.0,0.6628551,0.8196853,1.0
0.7514863,0.70645714,0.08283791,1.0
1.0,0.7489775,0.8977932,1.0
0.0,0.67824376,0.3665354,1.0
1.0,0.7820932,1.0,1.0
0.0,0.70110005,0.56265044,1.0
0.0,0.68152213,0.27082658,1.0
0.0,0.54630435,0.6666667,1.0
0.0,0.5446043,0.7061751,1.0
0.0,0.60154533,0.73629534,1.0
1.0,0.7197102,1.0,1.0
0.0,0.69244045,0.7840864,1.0
0.0,0.66460466,0.73803127,1.0
1.0,0.7826087,0.89445144,1.0
0.0,0.76029867,0.8108586,1.0
0.0,0.5623946,0.6666667,1.0
0.0,0.69302666,0.55817205,1.0
0.0,0.64360565,0.2159344,1.0
0.0,0.49376255,0.7054327,1.0
0.0,0.6609967,0.43235892,1.0
1.0,0.7233326,0.2652703,1.0
0.0,0.7211662,0.36776486,1.0
0.0,0.70045584,0.4447581,1.0
0.0,0.54397947,0.63824844,1.0
0.0,0.6936976,1.0,1.0
0.0,0.7456575,0.5958436,1.0
0.0,0.5546579,0.6982138,1.0
0.0,0.70391154,0.43389082,1.0
0.0,0.7404922,0.02088119,1.0
0.0,0.63667315,0.22608624,1.0
0.0,0.68488866,0.8960366,1.0
0.0,0.76331574,0.37084115,1.0
0.0,0.7008941,0.77305114,1.0
0.0,0.61912525,0.98001,1.0
1.0,0.7194875,0.22842193,1.0
0.0,0.57838285,1.0,1.0
0.0,0.63190186,0.5777097,1.0
0.54756546,0.7235955,0.8333334,1.0
0.0,0.568277,0.67057616,1.0
0.0,0.40646094,0.9833999,1.0
0.0,0.66423875,0.80322886,1.0
1.0,0.7519572,0.89208204,1.0
0.0,0.6778654,0.6666667,1.0
0.0,0.59861493,0.5684365,1.0
0.0,0.5464244,0.6666667,1.0
0.0,0.82482636,0.9903351,1.0
1.0,0.7724684,0.85276896,1.0
0.0,0.82371974,0.9818511,1.0
0.0,0.66107756,0.7045341,1.0
0.13185155,0.62016106,0.7106172,1.0
0.0,0.6788143,0.81181824,1.0
0.0,0.62905526,0.7890226,1.0
0.0,0.66434443,0.35328126,1.0
0.0,0.6956522,0.58623993,1.0
0.0,0.7071878,0.30611718,1.0
0.0,0.7803278,0.33333334,1.0
0.0,0.72637975,0.14663304,1.0
1.0,0.7757529,0.84647363,1.0
0.0,0.6596405,0.52862185,1.0
0.0,0.40265566,0.97824335,1.0
0.0,0.6956522,0.6854406,1.0
1.0,0.769619,0.85823035,1.0
0.0,0.6923186,0.19222413,1.0
1.0,0.7516926,0.8925893,1.0
0.0,0.569575,0.6666667,1.0
0.88184446,0.7826087,0.92122966,1.0
0.0,0.55171007,0.6666667,1.0
0.0,0.66180784,0.24052647,1.0
0.45678902,0.64841646,0.8189297,1.0
0.0,0.73913044,0.2774444,1.0
0.0,0.64247,0.22246437,1.0
0.0,0.7515212,0.6931486,1.0
1.0,0.7826087,0.8441814,1.0
0.0,0.71211946,0.948229,1.0
0.0,0.78113586,0.644083,1.0
0.0,0.3943961,0.99153453,1.0
1.0,0.7826087,0.91962475,1.0
0.0,0.66470873,0.47597486,1.0
0.0,0.7189731,0.89734924,1.0
0.0,0.6613188,0.42988944,1.0
0.0,0.66034836,0.5626707,1.0
0.0,0.7573141,0.3656542,1.0
0.0,0.68536365,0.67557555,1.0
0.0,0.7879638,0.7077223,1.0
0.0,0.7469775,0.12032157,1.0
0.0,0.6355487,0.357857,1.0
0.0,0.5661392,0.6648997,1.0
0.0,0.6841384,0.2549387,1.0
0.78416324,0.66749954,0.14389119,1.0
0.0,0.6889845,0.6411073,1.0
