UNIX_TS,FRE,Hour,Weekday,WOE
0.72063494,1.0,0.7814516,0.82224417,1.0
0.78509194,0.8770292,0.6956522,0.020495135,1.0
0.81682825,1.0,0.7157505,0.1926091,1.0
0.8383888,0.94830316,0.6934045,0.00861614,1.0
0.76477325,1.0,0.7513046,0.5333358,1.0
0.6917114,0.77529883,0.7054218,0.074900396,1.0
0.82131225,0.81998956,0.67217255,0.12000696,1.0
0.83278084,0.9114444,0.69180197,0.014759264,1.0
0.8331017,1.0,0.70463556,0.0860908,1.0
0.5554546,0.41532928,0.6956522,0.09744512,1.0
0.7415454,0.31179214,0.6657301,0.114701316,1.0
0.7857942,0.602621,0.6783748,0.066229835,1.0
0.7851569,1.0,0.73738235,0.39991426,1.0
0.7418862,0.31403226,0.6658275,0.11432796,1.0
0.8376101,0.98262024,0.6956522,0.0028966318,1.0
0.7970909,0.67686933,0.681603,0.053855114,1.0
0.36226124,0.026902258,0.6956522,0.16218296,1.0
0.7723982,1.0,0.74609673,0.48342687,1.0
0.81102914,0.74577546,0.66249245,0.16948305,1.0
0.76687455,0.47826993,0.67296827,0.08695501,1.0
0.7987765,0.6573465,0.65095824,0.22843567,1.0
0.58152974,0.46775502,0.6956522,0.0887075,1.0
0.8271231,0.8742585,0.6901852,0.020956919,1.0
0.7549771,0.8672854,0.7014224,0.04423822,1.0
0.82636523,0.85645765,0.67692924,0.095694914,1.0
0.7032633,0.060180187,0.65479046,0.15663664,1.0
0.74470437,0.2671011,0.60005665,0.48859927,1.0
0.8215484,0.8376181,0.68859214,0.02706365,1.0
0.8222749,1.0,0.71203035,0.15695758,1.0
0.7449911,0.26917052,0.6003266,0.48721966,1.0
0.7388494,0.8438362,0.70244193,0.052054614,1.0
0.6849299,0.7654387,0.7058505,0.0781871,1.0
0.3671111,0.03665316,0.6956522,0.1605578,1.0
0.8074102,0.7446935,0.6845519,0.042551085,1.0
0.754579,0.33836764,0.6093523,0.44108826,1.0
0.35950902,0.021368742,0.6956522,0.16310522,1.0
0.79439205,0.6257032,0.64683086,0.24953118,1.0
0.84358937,0.982484,0.6948906,0.002919332,1.0
0.678337,0.7558527,0.7062673,0.08138243,1.0
0.7404724,1.0,0.7679024,0.6923977,1.0
0.25160164,0.13539118,0.7332439,0.28820294,1.0
0.46401313,0.23148066,0.6956522,0.12808657,1.0
0.8318539,1.0,0.70548785,0.09425819,1.0
0.45058852,0.20448965,0.6956522,0.13258506,1.0
0.70648,0.08132219,0.6557097,0.15311298,1.0
0.76978856,1.0,0.7478791,0.50050795,1.0
0.3782878,0.05912465,0.6956522,0.15681256,1.0
0.720453,0.17316109,0.65970266,0.13780649,1.0
0.3875308,0.3330285,0.7246509,0.22232383,1.0
0.75843716,0.4228148,0.6705572,0.09619754,1.0
0.7979562,0.6514263,0.65018606,0.23238245,1.0
0.8220192,0.84071255,0.68872666,0.026547907,1.0
0.75421226,0.39504606,0.66934985,0.10082566,1.0
0.802177,0.68188846,0.65415937,0.21207437,1.0
0.41531065,0.13356131,0.6956522,0.14440645,1.0
0.35219482,0.006663084,0.6956522,0.16555616,1.0
0.7317745,0.24757224,0.66293794,0.12540463,1.0
0.8337173,0.9095183,0.6838502,0.060321134,1.0
0.80625427,0.71131444,0.65799755,0.19245706,1.0
0.7712119,0.89089036,0.70039606,0.03636988,1.0
0.52270705,0.34948838,0.6956522,0.108418606,1.0
0.74883515,1.0,0.7621905,0.6376591,1.0
0.38584813,0.074325144,0.6956522,0.15427914,1.0
0.628319,0.56182766,0.6956522,0.07302873,1.0
0.22631449,0.09862435,0.7348424,0.30045855,1.0
0.7344868,1.0,0.77199054,0.731576,1.0
0.6280964,0.6828043,0.70944333,0.105731905,1.0
0.73563147,1.0,0.77120876,0.72408384,1.0
0.78909683,0.6243278,0.6793186,0.06261204,1.0
0.80845886,1.0,0.7214669,0.24739107,1.0
0.3998397,0.35092533,0.72387284,0.21635823,1.0
0.6829262,0.67161876,0.6956522,0.054730207,1.0
0.7660202,1.0,0.75045294,0.52517396,1.0
0.7686145,1.0,0.748681,0.5081932,1.0
0.7681846,0.43656105,0.62216014,0.37562597,1.0
0.65704364,0.61958027,0.6956522,0.063403286,1.0
0.7628016,0.4515003,0.67180437,0.09141662,1.0
0.43600902,0.4035145,0.72158635,0.1988285,1.0
0.76322955,0.4543131,0.6719267,0.09094782,1.0
0.62521183,0.55558056,0.6956522,0.07406991,1.0
0.84438705,1.0,0.6969276,0.012222548,1.0
0.7715134,1.0,0.746701,0.48921812,1.0
0.76247454,0.8315556,0.6956522,0.028074063,1.0
0.76444566,1.0,0.7515283,0.53548,1.0
0.7495795,1.0,0.7616821,0.632787,1.0
0.78254086,1.0,0.7391692,0.41703779,1.0
0.47323245,0.45763636,0.7192332,0.18078789,1.0
0.19185513,0.04852146,0.7370208,0.31715953,1.0
0.7288714,0.15283263,0.5851521,0.56477827,1.0
0.7071557,0.085763454,0.6559028,0.15237276,1.0
0.4415085,0.1862337,0.6956522,0.13562772,1.0
0.79208124,0.8910817,0.6956522,0.018153057,1.0
0.77214974,0.8510082,0.6956522,0.024831977,1.0
0.7732857,0.4733762,0.6269621,0.35108253,1.0
0.6770148,0.75393033,0.70635086,0.08202322,1.0
0.78020376,0.5233045,0.6334745,0.317797,1.0
0.65010744,0.6056347,0.6956522,0.065727554,1.0
0.7626625,0.45058578,0.6717646,0.091569036,1.0
0.7511669,1.0,0.7605979,0.62239647,1.0
0.35416058,0.28450912,0.7267605,0.23849696,1.0
0.4877647,0.47876585,0.7183145,0.17374472,1.0
0.73230404,0.17760658,0.58838344,0.5482623,1.0
0.54991996,0.56913793,0.71438533,0.1436207,1.0
0.40025237,0.10328573,0.6956522,0.14945239,1.0
0.81080145,0.92871976,0.6956522,0.011880046,1.0
0.7139773,0.045339942,0.5711313,0.63644004,1.0
0.5206273,0.34530693,0.6956522,0.10911551,1.0
0.78842705,0.6199255,0.6791272,0.06334575,1.0
0.8189368,0.8028459,0.6699364,0.13143608,1.0
0.7733479,0.5208168,0.67481816,0.079863876,1.0
0.82148445,1.0,0.7125703,0.16213195,1.0
0.82094747,0.8336684,0.68842036,0.027721934,1.0
0.76765704,1.0,0.74933493,0.51445985,1.0
0.77965856,1.0,0.7411378,0.43590394,1.0
0.7443011,0.32990396,0.66651756,0.111682676,1.0
0.7174488,0.0703941,0.57439923,0.61973727,1.0
0.58152217,0.46773976,0.6956522,0.08871004,1.0
0.55731404,0.41906792,0.6956522,0.096822016,1.0
0.8348437,1.0,0.7034458,0.07468862,1.0
0.75488955,1.0,0.75805527,0.59802985,1.0
0.7908437,0.6000948,0.6434906,0.26660347,1.0
0.17449123,0.02327478,0.73811847,0.32557508,1.0
0.7210107,0.176826,0.65986204,0.13719568,1.0
0.7797354,1.0,0.7410853,0.43540087,1.0
0.78496665,0.87677735,0.6956522,0.02053711,1.0
0.7271743,0.14058423,0.58355445,0.57294387,1.0
0.7245698,0.20021892,0.66087914,0.13329685,1.0
0.82067835,0.8154149,0.67157584,0.123056754,1.0
0.80132854,0.7047217,0.682814,0.049213048,1.0
0.72553957,0.20659274,0.66115624,0.13223454,1.0
0.82267225,1.0,0.71175903,0.15435705,1.0
0.7190912,0.082247496,0.5759453,0.611835,1.0
0.78743213,0.5754726,0.64027905,0.2830183,1.0
0.8029635,0.912961,0.6956522,0.014506495,1.0
0.44052252,0.18425137,0.6956522,0.1359581,1.0
0.79870147,1.0,0.7281313,0.31125808,1.0
0.7792238,1.0,0.7414347,0.43874937,1.0
0.7690147,0.88769567,0.700535,0.037434783,1.0
0.84496915,0.99741596,0.6956522,0.00043066914,1.0
0.74918664,0.36201477,0.6679137,0.10633087,1.0
0.774872,0.48482484,0.6284554,0.34345013,1.0
0.77068883,1.0,0.7472642,0.4946155,1.0
0.7362737,0.20625615,0.59212035,0.5291626,1.0
0.75666106,0.3533941,0.61131227,0.43107063,1.0
0.72605026,0.82522655,0.703251,0.058257814,1.0
0.66681564,0.6392275,0.6956522,0.060128756,1.0
0.7309221,1.0,0.7744253,0.7549093,1.0
0.73957133,0.23005527,0.5952246,0.5132965,1.0
0.77538687,1.0,0.7440554,0.46386424,1.0
0.8073586,0.74435496,0.6845372,0.0426075,1.0
0.63850594,0.6979395,0.70878524,0.10068684,1.0
0.7348889,0.2680419,0.66382796,0.12199302,1.0
0.7378883,1.0,0.7696673,0.7093119,1.0
0.7607728,1.0,0.7540369,0.5595206,1.0
0.44361553,0.19047004,0.6956522,0.13492167,1.0
0.74002695,0.23334384,0.59565353,0.5111041,1.0
0.82551146,0.850296,0.6761256,0.09980264,1.0
0.7817523,0.57605517,0.6772198,0.07065747,1.0
0.74103653,0.8470162,0.70230365,0.0509946,1.0
0.81366026,0.7647644,0.66496927,0.15682372,1.0
0.4139076,0.1307404,0.6956522,0.1448766,1.0
0.7743051,0.5271081,0.6750917,0.078815326,1.0
0.764801,0.46464187,0.67237574,0.08922636,1.0
0.75750005,0.82155406,0.6956522,0.029740995,1.0
0.63148296,0.6877282,0.70922923,0.104090594,1.0
0.731736,0.7697538,0.6956522,0.038374364,1.0
0.70444554,0.7938138,0.7046168,0.06872872,1.0
0.5289495,0.3620392,0.6956522,0.1063268,1.0
0.7184871,0.74311614,0.6956522,0.04281398,1.0
0.76579016,1.0,0.75061005,0.5266796,1.0
0.8373606,0.94154537,0.6931107,0.009742436,1.0
0.7757395,0.8582256,0.6956522,0.023629066,1.0
0.7097053,0.72545975,0.6956522,0.04575671,1.0
0.7635279,0.4029531,0.6177765,0.3980313,1.0
0.7434269,0.32415873,0.6662678,0.11264022,1.0
0.78491175,0.55728304,0.6379065,0.29514465,1.0
0.77842844,0.5542091,0.67627,0.074298486,1.0
0.74586576,0.27548313,0.60115,0.48301125,1.0
0.83838534,0.9841789,0.6956522,0.0026368487,1.0
0.67660517,0.65891,0.6956522,0.05684834,1.0
0.7420218,1.0,0.7668441,0.6822559,1.0
0.76267266,0.3967806,0.6169714,0.40214628,1.0
0.6143193,0.6627729,0.7103142,0.11240905,1.0
0.7309687,1.0,0.77439344,0.75460404,1.0
0.73920023,0.2273773,0.5948753,0.5150818,1.0
0.8095506,0.73510456,0.6611006,0.17659697,1.0
0.7641002,1.0,0.75176436,0.53774154,1.0
0.5499437,0.40424925,0.6956522,0.099291794,1.0
0.790666,0.5988121,0.6433233,0.26745862,1.0
0.6637401,0.6330439,0.6956522,0.06115935,1.0
0.80251443,1.0,0.725527,0.28630042,1.0
0.53929734,0.3828442,0.6956522,0.1028593,1.0
0.7789429,0.55759007,0.676417,0.07373499,1.0
0.27412313,0.1681369,0.73182017,0.27728772,1.0
0.75347465,0.33039737,0.6083127,0.44640177,1.0
0.79815745,0.9300684,0.6986927,0.023310535,1.0
0.5278516,0.35983175,0.6956522,0.10669471,1.0
0.80868435,0.72885257,0.6602851,0.18076496,1.0
0.5514053,0.407188,0.6956522,0.098802,1.0
0.7427741,0.3198681,0.66608125,0.11335532,1.0
0.81686664,1.0,0.7157243,0.19235767,1.0
0.7829523,0.54314137,0.6360619,0.30457243,1.0
0.8172969,0.80967516,0.6873772,0.03172081,1.0
0.8382911,0.9476611,0.6933766,0.008723146,1.0
0.79381293,0.6215236,0.6462857,0.2523176,1.0
0.6657355,0.63705575,0.6956522,0.060490713,1.0
0.69479465,0.004519522,0.65237045,0.16591342,1.0
0.5392662,0.55364764,0.7150588,0.14878413,1.0
0.79550266,0.6664305,0.6811492,0.05559493,1.0
0.5575414,0.41952497,0.6956522,0.09674584,1.0
0.8021038,0.9112326,0.6956522,0.014794566,1.0
0.18484867,0.03833425,0.7374637,0.32055527,1.0
0.7496469,0.36503994,0.6680452,0.105826676,1.0
0.47081795,0.24516219,0.6956522,0.1258063,1.0
0.822633,0.8295221,0.6734159,0.11365196,1.0
0.7941222,1.0,0.7312589,0.34123155,1.0
0.7924403,1.0,0.73240775,0.35224095,1.0
0.7416272,1.0,0.76711357,0.6848387,1.0
0.8460662,0.9987633,0.6955984,0.0002061133,1.0
0.63933635,0.69914687,0.7087327,0.10028437,1.0
0.35821328,0.018763602,0.6956522,0.16353941,1.0
0.7804544,0.52511346,0.63371044,0.31659102,1.0
0.79325175,0.6174737,0.64575744,0.25501752,1.0
0.8280227,0.880171,0.6904422,0.019971501,1.0
0.72222996,1.0,0.7803621,0.8118039,1.0
0.8432074,0.9799737,0.6947815,0.003337726,1.0
0.3392433,0.26281977,0.7277035,0.24572675,1.0
0.3176338,0.23140019,0.7290696,0.25619996,1.0
0.72506595,0.7563433,0.6956522,0.040609453,1.0
0.5122389,0.32844156,0.6956522,0.11192641,1.0
0.7823404,0.9070709,0.6996926,0.030976383,1.0
0.6694647,0.7429527,0.7068282,0.08568242,1.0
0.3043583,0.212098,0.72990876,0.262634,1.0
0.7146947,0.13531381,0.65805715,0.14411438,1.0
0.42775515,0.3915136,0.7221081,0.20282881,1.0
0.77602714,0.49316156,0.6295428,0.3378923,1.0
0.8259728,1.0,0.7095047,0.13275336,1.0
0.80284977,0.93689096,0.6983961,0.021036346,1.0
0.831276,1.0,0.70588255,0.09804086,1.0
0.81166255,0.77264273,0.6857671,0.037892886,1.0
0.8027545,1.0,0.725363,0.28472877,1.0
0.7883,0.61909044,0.6790909,0.06348492,1.0
0.79826826,0.65367824,0.6504798,0.23088118,1.0
0.8098827,0.76094466,0.6852585,0.039842557,1.0
0.7687012,0.49027574,0.6734903,0.084954046,1.0
0.43577886,0.17471391,0.6956522,0.13754769,1.0
0.6538824,0.7202965,0.7078132,0.09323451,1.0
0.19810802,0.057612956,0.73662555,0.31412902,1.0
0.7252454,0.12666333,0.5817387,0.5822245,1.0
0.8238404,0.8382358,0.6745525,0.1078428,1.0
0.30547667,0.21372402,0.7298381,0.262092,1.0
0.56046975,0.4254126,0.6956522,0.09576457,1.0
0.45658034,0.43342465,0.7202859,0.18885845,1.0
0.65176,0.60895723,0.6956522,0.0651738,1.0
0.77681494,0.498847,0.63028437,0.334102,1.0
0.7956881,1.0,0.73018944,0.33098233,1.0
0.77146935,0.46026736,0.62525225,0.35982177,1.0
0.759246,0.37204993,0.6137456,0.4186334,1.0
0.74366087,0.32569617,0.6663346,0.11238398,1.0
0.76523876,0.4675188,0.67250085,0.08874687,1.0
0.7364919,0.27857792,0.664286,0.120237015,1.0
0.8247593,0.858722,0.6895097,0.023546342,1.0
0.7408199,0.7880175,0.6956522,0.035330415,1.0
0.28315228,0.181265,0.73124933,0.27291167,1.0
0.8051922,1.0,0.7236981,0.26877332,1.0
0.50820494,0.0,0.5699198,0.8478461,1.0
0.38299304,0.0,0.7790554,0.6121831,1.0
0.48839438,0.0,0.60327363,0.81943357,1.0
0.38849166,0.0,0.7615349,0.3435358,1.0
0.42040658,0.0,0.7177404,0.72192484,1.0
0.39478213,0.0,0.7414914,0.03620124,1.0
0.42365944,0.0,0.6717424,0.8083292,1.0
0.39100683,0.0,0.7535208,0.2206518,1.0
0.388186,0.0,0.76250887,0.35846964,1.0
0.45411876,0.0,0.80051154,0.8039219,1.0
0.39076054,0.0,0.7543055,0.23268437,1.0
0.4775694,0.0,0.8063232,0.8484773,1.0
0.38716096,0.0,0.77719367,0.65628785,1.0
0.47179225,0.0,0.80489147,0.83750093,1.0
0.42151764,0.0,0.6774256,0.8010673,1.0
0.46244773,0.0,0.80257565,0.8197466,1.0
0.38628572,0.0,0.7780907,0.65800726,1.0
0.42052835,0.0,0.6800507,0.79771304,1.0
0.4286781,0.0,0.70381415,0.73378795,1.0
0.44198555,0.0,0.68140924,0.7528736,1.0
0.41077426,0.0,0.7897698,0.7215688,1.0
0.4398114,0.0,0.7969659,0.77673835,1.0
0.4460784,0.0,0.7168042,0.5405414,1.0
0.42594102,0.0,0.7374447,0.5801024,1.0
0.38467354,0.0,0.77370083,0.5300791,1.0
0.45635033,0.0,0.70627564,0.52036166,1.0
0.39387995,0.0,0.744366,0.080278754,1.0
0.42467222,0.0,0.669055,0.8117631,1.0
0.42377272,0.0,0.79299116,0.7462654,1.0
0.4040591,0.0,0.7237514,0.74187326,1.0
0.46544144,0.0,0.6969574,0.5025017,1.0
0.4198271,0.0,0.6819114,0.7953354,1.0
0.38321334,0.0,0.77906513,0.6711946,1.0
0.3850831,0.0,0.77410376,0.6775341,1.0
0.42123643,0.0,0.74226683,0.5893448,1.0
0.4265717,0.0,0.66401476,0.8182034,1.0
0.38922858,0.0,0.75918686,0.30753216,1.0
0.4241108,0.0,0.73932064,0.5836979,1.0
0.38706258,0.0,0.7688513,0.68424565,1.0
0.43759713,0.0,0.72549736,0.5572033,1.0
0.572948,0.0,0.46091616,0.940701,1.0
0.3870688,0.0,0.7660687,0.41305333,1.0
0.420004,0.0,0.68144196,0.79593533,1.0
0.60603786,0.0,0.40520477,0.9881589,1.0
0.42923653,0.0,0.702874,0.73458886,1.0
0.42627558,0.0,0.7371018,0.57944506,1.0
0.4486134,0.0,0.67025036,0.76237935,1.0
0.39269653,0.0,0.74813676,0.13809705,1.0
0.38975927,0.0,0.75749594,0.2816044,1.0
0.49321014,0.0,0.81019926,0.87819415,1.0
0.39276558,0.0,0.74791676,0.1347239,1.0
0.47390783,0.0,0.62766373,0.7986568,1.0
0.39436448,0.0,0.7428222,0.05660659,1.0
0.42709845,0.0,0.7362584,0.5778285,1.0
0.40958977,0.0,0.7894763,0.7193183,1.0
0.5436161,0.0,0.51030034,0.89863306,1.0
0.521049,0.0,0.8170984,0.93108714,1.0
0.45549843,0.0,0.65865844,0.7722539,1.0
0.45459837,0.0,0.70807135,0.5238035,1.0
0.54085326,0.0,0.8220063,0.9687144,1.0
0.39548945,0.0,0.7464907,0.71281743,1.0
0.61046416,0.0,0.39775246,0.9945072,1.0
0.38879475,0.0,0.764255,0.6901186,1.0
0.4173199,0.0,0.79139197,0.7340052,1.0
0.3909337,0.0,0.7585794,0.6973708,1.0
0.42582303,0.0,0.6660014,0.815665,1.0
0.49666813,0.0,0.8110562,0.8847642,1.0
0.39478198,0.0,0.76938224,0.641316,1.0
0.40352252,0.0,0.7251752,0.74005395,1.0
0.41212362,0.0,0.70235246,0.76921636,1.0
0.38895875,0.0,0.7753509,0.652756,1.0
0.42525414,0.0,0.6675109,0.8137361,1.0
0.42137998,0.0,0.6777909,0.80060065,1.0
0.40671194,0.0,0.7167122,0.75086784,1.0
0.39507452,0.0,0.7405597,0.021915615,1.0
0.41731948,0.0,0.7462817,0.5970398,1.0
0.430253,0.0,0.6542465,0.8306851,1.0
0.4385422,0.0,0.72452873,0.55534667,1.0
0.52938575,0.0,0.5342591,0.8782238,1.0
0.42044848,0.0,0.71766984,0.721985,1.0
0.42523012,0.0,0.66757464,0.81365466,1.0
0.41814482,0.0,0.74543566,0.5954184,1.0
0.3956413,0.0,0.76850146,0.63962775,1.0
0.38294747,0.0,0.7815124,0.66456544,1.0
0.38951588,0.0,0.7582715,0.29349622,1.0
0.5044541,0.0,0.57623494,0.84246653,1.0
0.44290566,0.0,0.72005624,0.5467744,1.0
0.45740467,0.0,0.70519495,0.51829034,1.0
0.38296142,0.0,0.7791562,0.61372894,1.0
0.3918593,0.0,0.7508045,0.17900234,1.0
0.39777735,0.0,0.766312,0.63543135,1.0
0.532438,0.0,0.8199208,0.95272565,1.0
0.45136476,0.0,0.7113858,0.5301561,1.0
0.4277572,0.0,0.7355831,0.5765344,1.0
0.3915693,0.0,0.7517286,0.19317147,1.0
0.38616726,0.0,0.7689413,0.45709994,1.0
0.42185035,0.0,0.7416376,0.5881387,1.0
0.4515831,0.0,0.71116203,0.5297272,1.0
0.42084056,0.0,0.74267256,0.59012246,1.0
0.38676012,0.0,0.76705223,0.4281345,1.0
0.4238054,0.0,0.7396337,0.58429796,1.0
0.45214406,0.0,0.710587,0.52862513,1.0
0.39835545,0.0,0.7388859,0.7225347,1.0
0.41236293,0.0,0.7901636,0.7245872,1.0
0.5473615,0.0,0.50399446,0.9040047,1.0
0.52678895,0.0,0.81852084,0.94199276,1.0
0.38682485,0.0,0.7694821,0.6834396,1.0
0.4376285,0.0,0.6887449,0.7466247,1.0
0.39392236,0.0,0.7702633,0.64300466,1.0
0.39898136,0.0,0.73722506,0.72465694,1.0
0.4200843,0.0,0.7434477,0.59160817,1.0
0.39209577,0.0,0.750051,0.16744912,1.0
0.41388583,0.0,0.6976764,0.7751913,1.0
0.39035058,0.0,0.7556118,0.25271428,1.0
0.3991993,0.0,0.7366468,0.72539586,1.0
0.42324024,0.0,0.67285466,0.80690795,1.0
0.3883087,0.0,0.7621179,0.35247523,1.0
0.6094377,0.0,0.39948067,0.99303496,1.0
0.4931329,0.0,0.8101801,0.8780474,1.0
0.3925898,0.0,0.77162915,0.64562255,1.0
0.41511622,0.0,0.69441164,0.779363,1.0
0.40945873,0.0,0.7543388,0.61248267,1.0
0.39124295,0.0,0.7527684,0.2091152,1.0
0.38778603,0.0,0.7765529,0.6550598,1.0
0.3842642,0.0,0.77500516,0.55007905,1.0
0.45447606,0.0,0.70819676,0.5240438,1.0
0.4217347,0.0,0.7924861,0.7423932,1.0
0.52872986,0.0,0.8190018,0.9456804,1.0
0.4308746,0.0,0.79475117,0.7597587,1.0
0.49466622,0.0,0.8105601,0.88096064,1.0
0.5036609,0.0,0.8127892,0.8980502,1.0
0.47181895,0.0,0.804898,0.8375516,1.0
0.3860439,0.0,0.7693343,0.46312624,1.0
0.39233068,0.0,0.75487244,0.7021074,1.0
0.3846936,0.0,0.77972263,0.66113514,1.0
0.43520278,0.0,0.79582375,0.7679821,1.0
0.3907904,0.0,0.7542103,0.23122483,1.0
0.39468122,0.0,0.7418128,0.041130126,1.0
0.39376563,0.0,0.74473023,0.08586365,1.0
0.4195347,0.0,0.6826872,0.7943442,1.0
0.44876736,0.0,0.7140481,0.53525877,1.0
0.414566,0.0,0.69587153,0.77749753,1.0
0.44237277,0.0,0.6807573,0.753429,1.0
0.39425674,0.0,0.74316543,0.06186998,1.0
0.53776693,0.0,0.5201482,0.8902441,1.0
0.4802026,0.0,0.8069757,0.8534802,1.0
0.40135008,0.0,0.78743434,0.7036632,1.0
0.40385345,0.0,0.7242971,0.74117595,1.0
0.4209333,0.0,0.74257755,0.5899403,1.0
0.5828164,0.0,0.4443012,0.9548545,1.0
0.42825386,0.0,0.73507404,0.57555866,1.0
0.40057695,0.0,0.7329912,0.7300668,1.0
0.5532495,0.0,0.8250783,0.9922668,1.0
0.39127108,0.0,0.7729808,0.64821327,1.0
0.41772562,0.0,0.74586535,0.59624195,1.0
0.3892508,0.0,0.78443587,0.6806749,1.0
0.55384356,0.0,0.493081,0.91330135,1.0
0.5429468,0.0,0.8225251,0.9726922,1.0
0.40563542,0.0,0.7582576,0.6199938,1.0
0.58137035,0.0,0.44673586,0.9527806,1.0
0.44979414,0.0,0.6682624,0.7640728,1.0
0.541665,0.0,0.82220745,0.9702567,1.0
0.44584173,0.0,0.7170468,0.5410063,1.0
0.42144406,0.0,0.6776209,0.80081785,1.0
0.3834055,0.0,0.7810429,0.6636656,1.0
0.3950156,0.0,0.7407474,0.024793088,1.0
0.41759828,0.0,0.68782556,0.78777856,1.0
0.452707,0.0,0.6633583,0.7682504,1.0
0.42264777,0.0,0.6744268,0.80489916,1.0
0.44730797,0.0,0.6724482,0.7605071,1.0
0.58472,0.0,0.4410963,0.9575846,1.0
0.38741192,0.0,0.7679243,0.6854301,1.0
0.5454259,0.0,0.5072533,0.90122867,1.0
0.507545,0.0,0.57103103,0.8468995,1.0
0.38319513,0.0,0.77841157,0.60231036,1.0
0.40239942,0.0,0.76157445,0.62635106,1.0
0.38293022,0.0,0.7815301,0.66459936,1.0
0.3882743,0.0,0.7622275,0.3541547,1.0
0.39668694,0.0,0.74331325,0.7168776,1.0
0.4868548,0.0,0.80862427,0.86611915,1.0
0.43402582,0.0,0.7955321,0.76574594,1.0
0.43449622,0.0,0.79564863,0.7666397,1.0
0.39201888,0.0,0.75029594,0.17120454,1.0
0.3825348,0.0,0.7805155,0.63457143,1.0
0.5917253,0.0,0.42930198,0.9676317,1.0
0.53140056,0.0,0.8196637,0.95075464,1.0
0.41470462,0.0,0.6955038,0.77796745,1.0
0.4110384,0.0,0.70523196,0.76553696,1.0
0.538425,0.0,0.8214045,0.96410084,1.0
0.41439256,0.0,0.7906665,0.7284434,1.0
0.39573237,0.0,0.78604215,0.69298977,1.0
0.38514605,0.0,0.7721952,0.50699323,1.0
0.39272004,0.0,0.74806184,0.13694781,1.0
0.38235098,0.0,0.7811013,0.6435532,1.0
0.43132144,0.0,0.73192984,0.5695322,1.0
0.43080983,0.0,0.652769,0.83257294,1.0
0.42394066,0.0,0.6709962,0.8092827,1.0
0.5030703,0.0,0.5785647,0.8404819,1.0
0.38274628,0.0,0.7798417,0.62423944,1.0
0.4524091,0.0,0.71031535,0.5281044,1.0
0.43269342,0.0,0.7305236,0.56683695,1.0
0.38752756,0.0,0.7676174,0.6858222,1.0
0.3831586,0.0,0.7785279,0.60409516,1.0
0.59328985,0.0,0.42666775,0.9698756,1.0
0.39100924,0.0,0.75351304,0.22053319,1.0
0.52736944,0.0,0.81866467,0.94309556,1.0
0.39387172,0.0,0.7443922,0.08068073,1.0
0.48219064,0.0,0.80746835,0.8572575,1.0
0.4726596,0.0,0.8051064,0.83914876,1.0
0.4819162,0.0,0.61418056,0.81014246,1.0
0.39745778,0.0,0.74126786,0.7194911,1.0
0.38780802,0.0,0.76371324,0.37693602,1.0
0.5176487,0.0,0.8162557,0.9246266,1.0
0.39009124,0.0,0.75643814,0.2653844,1.0
0.42575094,0.0,0.66619265,0.81542057,1.0
0.40367278,0.0,0.7247765,0.7405634,1.0
0.43338153,0.0,0.7298183,0.56548506,1.0
0.41291058,0.0,0.7002642,0.7718846,1.0
0.51939785,0.0,0.55107504,0.86389905,1.0
0.5051492,0.0,0.81315804,0.90087795,1.0
0.40202102,0.0,0.7619623,0.62709445,1.0
0.5009595,0.0,0.5821185,0.8374546,1.0
0.38330007,0.0,0.7780772,0.59718347,1.0
0.44933724,0.0,0.7993266,0.7948371,1.0
0.40584975,0.0,0.719,0.74794453,1.0
0.49630526,0.0,0.8109663,0.88407475,1.0
0.39484805,0.0,0.7412813,0.03297931,1.0
0.4328353,0.0,0.73037815,0.5665582,1.0
0.44496214,0.0,0.7179484,0.5427343,1.0
0.42482796,0.0,0.7385856,0.582289,1.0
0.41304803,0.0,0.6998995,0.77235067,1.0
0.39836368,0.0,0.7548526,0.6903108,1.0
0.4410026,0.0,0.68306416,0.7514639,1.0
0.44536203,0.0,0.79834145,0.7872844,1.0
0.40510386,0.0,0.72097915,0.74541557,1.0
0.3857506,0.0,0.77863926,0.6590586,1.0
0.3937571,0.0,0.7704327,0.6433293,1.0
0.38565508,0.0,0.77057326,0.4821238,1.0
0.39513463,0.0,0.7403681,0.018978179,1.0
0.40998837,0.0,0.7537959,0.6114422,1.0
0.4227728,0.0,0.7406921,0.5863265,1.0
0.3915173,0.0,0.7570307,0.69934964,1.0
0.52383304,0.0,0.54360783,0.87026,1.0
0.38570786,0.0,0.77040505,0.47954452,1.0
0.42998633,0.0,0.7016116,0.7356642,1.0
0.40727064,0.0,0.71522963,0.75276214,1.0
0.382345,0.0,0.78212994,0.6657491,1.0
0.38365915,0.0,0.77960974,0.66922134,1.0
0.40046304,0.0,0.7635592,0.6301552,1.0
0.38499323,0.0,0.77941555,0.6605465,1.0
0.40083012,0.0,0.7873055,0.7026753,1.0
0.4606346,0.0,0.65001106,0.77962023,1.0
0.56841177,0.0,0.46855342,0.9341952,1.0
0.43040878,0.0,0.73286533,0.57132524,1.0
0.40707868,0.0,0.715739,0.7521113,1.0
0.4333681,0.0,0.7953691,0.76449627,1.0
0.46092504,0.0,0.70158666,0.51137435,1.0
0.38729525,0.0,0.7653472,0.40199,1.0
0.3830663,0.0,0.77882206,0.60860485,1.0
