UNIX_TS,EBE,FGE,TVE,Hour,Season,WOE
0.7536087,0.0,0.0,0.0,0.04347826,0.6666667,1.0
0.6308136,0.0,1.0,0.0,0.43478262,0.33333334,1.0
0.88599586,0.0,0.0,0.0,0.6956522,0.0,1.0
0.33356094,1.0,1.0,0.0,0.47826087,0.6666667,1.0
0.40663338,1.0,0.0,0.0,0.826087,0.0,0.0
0.7319164,0.0,0.0,0.0,0.21739131,0.6666667,0.0
0.33298874,1.0,0.0,0.0,0.04347826,0.6666667,0.0
0.5607109,1.0,0.0,0.0,0.26086956,0.33333334,0.0
0.2790985,1.0,0.0,0.0,0.73913044,0.6666667,1.0
0.7260933,0.0,0.0,0.0,1.0,0.6666667,0.0
0.6688347,0.0,0.0,0.0,0.17391305,0.6666667,1.0
0.33709908,1.0,0.0,0.0,0.04347826,1.0,1.0
0.029857635,0.0,1.0,0.0,0.826087,0.33333334,1.0
0.45921135,1.0,0.0,0.0,0.17391305,0.0,0.0
0.20597076,1.0,1.0,0.0,0.3478261,0.6666667,1.0
0.5206928,1.0,0.0,0.0,0.04347826,0.33333334,0.0
0.76571274,0.0,0.0,1.0,0.9130435,0.6666667,0.0
0.01341629,0.0,0.0,0.0,0.826087,0.33333334,1.0
0.8554535,0.0,1.0,0.0,0.39130434,1.0,1.0
0.21676064,1.0,0.0,0.0,0.21739131,0.6666667,1.0
0.70280266,0.0,0.0,0.0,1.0,0.6666667,0.0
0.36073494,1.0,0.0,0.0,0.30434784,1.0,1.0
0.75321007,0.0,1.0,0.0,0.7826087,0.6666667,1.0
0.40503502,1.0,0.0,0.0,0.65217394,0.0,0.0
0.6846466,0.0,0.0,0.0,0.73913044,0.6666667,0.0
0.5824623,1.0,0.0,0.0,0.13043478,0.33333334,0.0
0.92064667,0.0,0.0,1.0,1.0,0.0,1.0
0.9708843,0.0,0.0,0.0,0.65217394,0.0,1.0
0.111263275,0.0,1.0,0.0,0.21739131,0.33333334,0.0
0.3631878,1.0,1.0,0.0,0.08695652,1.0,1.0
0.9719105,0.0,1.0,0.0,0.39130434,0.0,1.0
0.8443222,0.0,1.0,0.0,0.26086956,1.0,1.0
0.6670666,0.0,1.0,0.0,0.9130435,0.33333334,1.0
0.3477764,1.0,0.0,0.0,0.86956525,1.0,1.0
0.6201954,1.0,0.0,1.0,0.6956522,0.33333334,0.0
0.9559841,0.0,1.0,0.0,0.7826087,0.0,0.0
0.12701797,0.0,1.0,0.0,0.73913044,0.33333334,1.0
0.5308552,1.0,0.0,0.0,0.47826087,0.33333334,0.0
0.9535866,0.0,0.0,0.0,0.0,0.0,0.0
0.51441383,1.0,1.0,0.0,0.47826087,0.33333334,0.0
0.31809044,1.0,0.0,0.0,0.17391305,0.6666667,1.0
0.25826263,1.0,0.0,0.0,0.5217391,0.6666667,1.0
0.33076286,1.0,0.0,0.0,0.43478262,0.6666667,1.0
0.9407997,0.0,1.0,1.0,0.6956522,0.0,0.0
0.32762527,1.0,1.0,0.0,0.13043478,0.6666667,1.0
0.14985275,0.0,1.0,0.0,0.39130434,0.33333334,0.0
0.26996422,1.0,0.0,0.0,0.04347826,0.6666667,1.0
0.44636726,1.0,0.0,0.0,0.826087,0.0,1.0
0.5057945,1.0,0.0,0.0,0.17391305,0.33333334,0.0
0.99611664,0.0,1.0,0.0,0.04347826,0.0,1.0
0.9573536,0.0,0.0,0.0,0.7826087,0.0,0.0
0.5184097,1.0,1.0,0.0,0.39130434,0.33333334,0.0
0.83535767,0.0,1.0,0.0,0.73913044,1.0,0.0
0.13917923,0.0,0.0,0.0,0.6086957,0.33333334,1.0
0.3457775,1.0,0.0,0.0,0.39130434,1.0,1.0
0.5143566,1.0,1.0,0.0,0.43478262,0.33333334,0.0
0.91767883,0.0,1.0,0.0,0.826087,0.0,1.0
0.6626129,0.0,0.0,0.0,0.65217394,0.33333334,1.0
0.3626747,1.0,0.0,0.0,0.73913044,1.0,1.0
0.6013584,1.0,0.0,1.0,0.95652175,0.33333334,0.0
0.68447685,1.0,0.0,0.0,0.6086957,0.6666667,0.0
0.18085098,1.0,0.0,0.0,0.0,0.6666667,0.0
0.1033268,0.0,0.0,0.0,0.43478262,0.33333334,0.0
0.87103844,0.0,0.0,1.0,0.7826087,1.0,0.0
0.40885735,1.0,0.0,0.0,0.43478262,0.0,0.0
0.5398731,1.0,0.0,0.0,0.04347826,0.33333334,1.0
0.29040337,1.0,0.0,0.0,1.0,0.6666667,0.0
0.86675644,0.0,0.0,0.0,0.65217394,1.0,0.0
0.40058136,1.0,1.0,0.0,0.39130434,0.0,0.0
0.7642288,0.0,0.0,0.0,0.826087,0.6666667,1.0
0.72169685,0.0,0.0,0.0,0.7826087,0.6666667,0.0
0.8379841,0.0,0.0,0.0,0.65217394,1.0,1.0
0.28235245,1.0,1.0,0.0,0.08695652,0.6666667,1.0
0.6986351,0.0,0.0,0.0,0.95652175,0.6666667,0.0
0.3452072,1.0,0.0,0.0,1.0,1.0,0.0
0.9118557,0.0,1.0,0.0,0.5652174,0.0,1.0
0.99782944,0.0,1.0,1.0,0.30434784,0.0,0.0
0.3188877,1.0,0.0,0.0,0.7826087,0.6666667,1.0
0.39504433,1.0,0.0,0.0,0.3478261,0.0,0.0
0.31917572,1.0,0.0,0.0,1.0,0.6666667,1.0
0.41257095,1.0,0.0,0.0,0.13043478,0.0,0.0
0.07015991,0.0,0.0,0.0,0.21739131,0.33333334,0.0
0.8282795,0.0,0.0,0.0,0.5652174,0.6666667,0.0
0.39087677,1.0,1.0,0.0,0.30434784,0.0,0.0
0.80156326,0.0,0.0,0.0,0.04347826,0.6666667,1.0
0.76120186,0.0,0.0,0.0,0.6086957,0.6666667,0.0
0.47068596,1.0,0.0,0.0,0.5652174,0.0,0.0
0.8313637,0.0,0.0,0.0,0.826087,0.6666667,1.0
0.37426567,1.0,0.0,0.0,0.17391305,1.0,1.0
0.69338226,0.0,0.0,0.0,0.08695652,0.6666667,0.0
0.009132385,0.0,0.0,0.0,0.6956522,0.33333334,0.0
0.50533676,1.0,0.0,1.0,0.86956525,0.33333334,0.0
0.5583153,1.0,0.0,0.0,0.5217391,0.33333334,1.0
0.090768814,0.0,0.0,0.0,0.26086956,0.33333334,1.0
0.3183174,1.0,1.0,0.0,0.3478261,0.6666667,1.0
0.97550774,0.0,1.0,0.0,0.0,0.0,1.0
0.41342545,1.0,1.0,0.0,0.7826087,0.0,0.0
0.31774712,1.0,0.0,1.0,0.95652175,0.6666667,1.0
0.3817997,1.0,1.0,0.0,0.6956522,0.0,1.0
0.41051483,1.0,0.0,0.0,0.65217394,0.0,0.0
0.8104687,0.0,0.0,0.0,0.5652174,0.6666667,0.0
0.60381126,1.0,0.0,1.0,0.73913044,0.33333334,0.0
0.8519726,0.0,0.0,1.0,0.86956525,1.0,0.0
0.4270687,1.0,0.0,0.0,0.73913044,0.0,0.0
0.6879597,0.0,1.0,0.0,0.13043478,0.6666667,0.0
0.7629719,0.0,0.0,1.0,0.9130435,0.6666667,0.0
0.432209,1.0,0.0,0.0,0.47826087,0.0,1.0
0.08888435,0.0,0.0,1.0,0.9130435,0.33333334,1.0
0.16150093,0.0,0.0,1.0,0.9130435,0.33333334,0.0
0.024946213,0.0,0.0,0.0,0.21739131,0.33333334,1.0
0.3305359,1.0,0.0,0.0,0.26086956,0.6666667,0.0
0.8778305,0.0,0.0,0.0,0.73913044,0.0,1.0
0.68910027,0.0,0.0,0.0,1.0,0.6666667,0.0
0.09071159,0.0,1.0,0.0,0.21739131,0.33333334,1.0
0.42238808,1.0,0.0,0.0,0.30434784,0.0,1.0
0.15876007,0.0,0.0,1.0,0.9130435,0.33333334,1.0
0.21133614,1.0,1.0,0.0,0.26086956,0.6666667,0.0
0.52765846,1.0,1.0,0.0,0.13043478,0.33333334,0.0
0.32465553,1.0,1.0,1.0,1.0,0.6666667,1.0
0.226408,1.0,0.0,0.0,0.26086956,0.6666667,1.0
0.2699089,1.0,0.0,0.0,0.0,0.6666667,1.0
0.523262,1.0,0.0,1.0,0.95652175,0.33333334,0.0
0.07073021,0.0,0.0,0.0,0.65217394,0.33333334,1.0
0.16852188,0.0,1.0,0.0,0.0,0.6666667,1.0
0.60141563,1.0,1.0,0.0,1.0,0.33333334,1.0
0.78380775,0.0,0.0,0.0,0.08695652,0.6666667,1.0
0.83044815,0.0,0.0,0.0,0.13043478,0.6666667,0.0
0.59090996,1.0,1.0,0.0,0.30434784,0.33333334,0.0
0.97436714,0.0,0.0,0.0,0.17391305,0.0,0.0
0.085515976,0.0,0.0,0.0,0.43478262,0.33333334,1.0
0.72717667,0.0,1.0,0.0,0.7826087,0.6666667,0.0
0.36912537,1.0,0.0,0.0,0.43478262,1.0,1.0
0.41993523,1.0,1.0,0.0,0.5217391,0.0,1.0
0.44665146,1.0,1.0,0.0,0.0,0.0,1.0
0.43089485,1.0,1.0,0.0,0.5217391,0.0,0.0
0.45178795,1.0,0.0,1.0,0.7826087,0.0,1.0
0.7107353,0.0,0.0,0.0,0.7826087,0.6666667,1.0
0.6059818,1.0,0.0,0.0,0.30434784,0.33333334,0.0
0.9215603,0.0,0.0,0.0,0.65217394,0.0,0.0
0.29605293,1.0,1.0,0.0,0.08695652,0.6666667,0.0
0.32242775,1.0,0.0,0.0,0.3478261,0.6666667,1.0
0.48809624,1.0,1.0,1.0,0.26086956,0.0,1.0
0.29930878,1.0,1.0,0.0,0.47826087,0.6666667,1.0
0.1216526,0.0,0.0,0.0,0.826087,0.33333334,1.0
0.6757431,0.0,0.0,0.0,0.21739131,0.6666667,1.0
0.11948395,0.0,0.0,0.0,0.21739131,0.33333334,1.0
0.3088417,1.0,0.0,0.0,0.43478262,0.6666667,1.0
0.5827465,1.0,0.0,0.0,0.3478261,0.33333334,0.0
0.68213654,0.0,1.0,0.0,0.9130435,0.6666667,0.0
0.91630936,0.0,0.0,0.0,0.826087,0.0,1.0
0.010732651,0.0,1.0,0.0,0.86956525,0.33333334,1.0
0.8045883,0.0,0.0,0.0,0.26086956,0.6666667,0.0
0.45321655,1.0,1.0,0.0,0.826087,0.0,1.0
0.20870972,1.0,0.0,0.0,0.3478261,0.6666667,1.0
0.19563675,1.0,0.0,0.0,0.826087,0.6666667,1.0
0.82388306,0.0,0.0,0.0,0.3478261,0.6666667,0.0
0.07889366,0.0,1.0,0.0,0.6086957,0.33333334,1.0
0.83935547,0.0,1.0,0.0,0.65217394,1.0,1.0
0.49129295,1.0,0.0,0.0,0.6086957,0.0,0.0
0.42404556,1.0,1.0,0.0,0.5217391,0.0,1.0
0.2876053,1.0,0.0,0.0,0.95652175,0.6666667,0.0
0.2796116,1.0,0.0,0.0,0.08695652,0.6666667,1.0
0.65815926,0.0,0.0,1.0,0.39130434,0.33333334,1.0
0.67357254,0.0,0.0,0.0,0.65217394,0.6666667,1.0
0.18130875,1.0,1.0,0.0,0.3478261,0.6666667,1.0
0.9159088,0.0,0.0,0.0,0.5217391,0.0,0.0
0.7327175,0.0,0.0,0.0,0.826087,0.6666667,0.0
0.9406853,0.0,0.0,0.0,0.6086957,0.0,1.0
0.48233032,1.0,0.0,0.0,0.04347826,0.0,0.0
0.6502819,0.0,0.0,0.0,0.65217394,0.33333334,1.0
0.995203,0.0,1.0,0.0,0.39130434,0.0,0.0
0.85191536,0.0,0.0,0.0,0.826087,1.0,0.0
0.1276474,0.0,0.0,0.0,0.17391305,0.33333334,1.0
0.46063805,1.0,0.0,0.0,0.21739131,0.0,0.0
0.7384815,0.0,1.0,0.0,0.0,0.6666667,0.0
0.56858826,1.0,1.0,0.0,0.0,0.33333334,1.0
0.24187851,1.0,0.0,0.0,0.5652174,0.6666667,1.0
0.79665375,0.0,0.0,0.0,0.47826087,0.6666667,0.0
0.6365814,0.0,0.0,0.0,0.65217394,0.33333334,1.0
0.8223438,0.0,0.0,0.0,0.21739131,0.6666667,0.0
0.5574589,1.0,0.0,1.0,0.9130435,0.33333334,0.0
0.0014266968,0.0,0.0,0.0,0.04347826,0.33333334,1.0
0.1920414,1.0,1.0,0.0,0.17391305,0.6666667,0.0
0.062166214,0.0,0.0,0.0,0.39130434,0.33333334,0.0
0.73454094,0.0,0.0,0.0,0.13043478,0.6666667,1.0
0.62150955,1.0,0.0,0.0,0.65217394,0.33333334,1.0
0.4986,1.0,0.0,0.0,0.95652175,0.0,1.0
0.6616993,0.0,0.0,0.0,1.0,0.33333334,0.0
0.6708889,0.0,0.0,0.0,0.6956522,0.6666667,1.0
0.95946693,0.0,0.0,0.0,0.30434784,0.0,0.0
0.16224098,0.0,0.0,0.0,0.43478262,0.33333334,1.0
0.5996456,1.0,1.0,0.0,0.6956522,0.33333334,1.0
0.43032265,1.0,0.0,0.0,0.08695652,0.0,1.0
0.70257187,0.0,0.0,0.0,0.826087,0.6666667,0.0
0.6523361,0.0,0.0,0.0,0.13043478,0.33333334,0.0
0.4264984,1.0,1.0,0.0,0.30434784,0.0,1.0
0.4511032,1.0,0.0,0.0,0.26086956,0.0,1.0
0.23708344,1.0,1.0,0.0,0.04347826,0.6666667,1.0
0.5424442,1.0,0.0,1.0,0.95652175,0.33333334,0.0
0.03973198,0.0,1.0,0.0,0.0,0.33333334,1.0
0.21327782,1.0,0.0,0.0,0.6956522,0.6666667,1.0
0.68190765,0.0,1.0,0.0,0.73913044,0.6666667,0.0
0.3618183,1.0,0.0,0.0,0.08695652,1.0,0.0
0.07010269,0.0,0.0,0.0,0.17391305,0.33333334,1.0
0.11417389,0.0,0.0,0.0,0.3478261,0.33333334,1.0
0.015813828,0.0,0.0,0.0,0.5652174,0.33333334,1.0
0.92121696,0.0,0.0,0.0,0.39130434,0.0,0.0
0.8172054,0.0,1.0,0.0,0.47826087,0.6666667,0.0
0.33852577,1.0,1.0,0.0,0.08695652,1.0,0.0
0.16863441,0.0,1.0,0.0,0.08695652,0.6666667,1.0
0.20768356,1.0,0.0,0.0,0.6086957,0.6666667,1.0
0.22303772,1.0,0.0,0.0,0.826087,0.6666667,0.0
0.27282143,1.0,0.0,0.0,0.13043478,0.6666667,1.0
0.3337326,1.0,0.0,0.0,0.6086957,0.6666667,0.0
0.9857254,0.0,1.0,0.0,0.47826087,0.0,1.0
0.23508453,1.0,0.0,0.0,0.6086957,0.6666667,1.0
0.98178864,0.0,0.0,0.0,0.6086957,0.0,0.0
0.064964294,0.0,1.0,0.0,0.43478262,0.33333334,1.0
0.1580162,0.0,0.0,0.0,0.3478261,0.33333334,1.0
0.46714592,1.0,0.0,0.0,1.0,0.0,0.0
0.879488,0.0,1.0,1.0,0.95652175,0.0,0.0
0.8526554,0.0,0.0,0.0,0.3478261,1.0,1.0
0.43740273,1.0,1.0,0.0,0.26086956,0.0,0.0
0.521492,1.0,0.0,0.0,0.65217394,0.33333334,0.0
0.7606888,0.0,0.0,0.0,0.21739131,0.6666667,0.0
0.79813766,0.0,0.0,0.0,0.5652174,0.6666667,1.0
0.14220428,0.0,0.0,0.0,0.826087,0.33333334,1.0
0.9850979,0.0,1.0,0.0,0.0,0.0,1.0
0.44202614,1.0,0.0,0.0,0.65217394,0.0,1.0
0.74944115,0.0,0.0,0.0,0.0,0.6666667,0.0
0.2246952,1.0,0.0,0.0,0.0,0.6666667,1.0
0.9892082,0.0,1.0,0.0,0.0,0.0,1.0
0.13615227,0.0,0.0,0.0,0.39130434,0.33333334,0.0
0.4576683,1.0,0.0,0.0,0.04347826,0.0,1.0
0.40446472,1.0,0.0,0.0,0.21739131,0.0,0.0
0.0066223145,0.0,0.0,1.0,0.86956525,0.33333334,1.0
0.10640907,0.0,0.0,0.0,0.6956522,0.33333334,1.0
0.61374474,1.0,1.0,0.0,1.0,0.33333334,0.0
0.17811203,0.0,0.0,0.0,0.0,0.6666667,0.0
0.24313545,1.0,0.0,0.0,0.47826087,0.6666667,0.0
0.020835876,0.0,0.0,0.0,0.21739131,0.33333334,1.0
0.9104862,0.0,0.0,0.0,0.5652174,0.0,1.0
0.16098595,0.0,1.0,0.0,0.5217391,0.33333334,1.0
0.68590355,0.0,0.0,0.0,0.65217394,0.6666667,0.0
0.907917,0.0,0.0,0.0,0.6956522,0.0,1.0
0.80641556,0.0,0.0,0.0,0.6086957,0.6666667,0.0
0.95604324,0.0,1.0,0.0,0.826087,0.0,0.0
0.26831055,1.0,0.0,1.0,0.86956525,0.6666667,1.0
0.7061691,0.0,1.0,0.0,0.43478262,0.6666667,1.0
0.21710396,1.0,0.0,0.0,0.47826087,0.6666667,1.0
0.34646225,1.0,1.0,0.0,0.9130435,1.0,0.0
0.20191765,1.0,1.0,0.0,0.39130434,0.6666667,1.0
0.2184143,1.0,1.0,0.0,0.43478262,0.6666667,1.0
0.3792324,1.0,1.0,0.0,0.826087,0.0,1.0
0.9306946,0.0,0.0,0.0,0.30434784,0.0,1.0
0.74167824,0.0,0.0,0.0,0.3478261,0.6666667,0.0
0.74230766,0.0,0.0,0.0,0.826087,0.6666667,0.0
0.111148834,0.0,0.0,0.0,0.13043478,0.33333334,1.0
0.93771553,0.0,0.0,0.0,0.43478262,0.0,0.0
0.9996567,0.0,0.0,0.0,0.65217394,0.0,1.0
0.77227783,0.0,0.0,0.0,0.6956522,0.6666667,0.0
0.89684296,0.0,1.0,0.0,0.6086957,0.0,1.0
0.6668358,0.0,0.0,0.0,0.73913044,0.33333334,1.0
0.55962753,1.0,0.0,0.0,0.47826087,0.33333334,0.0
0.4150238,1.0,0.0,1.0,0.95652175,0.0,1.0
0.8388977,0.0,0.0,0.0,0.30434784,1.0,1.0
0.45270157,1.0,1.0,0.0,0.43478262,0.0,1.0
0.74116516,0.0,1.0,0.0,1.0,0.6666667,0.0
0.40914536,1.0,1.0,0.0,0.65217394,0.0,1.0
0.7347145,0.0,0.0,0.0,0.26086956,0.6666667,0.0
0.75081253,0.0,0.0,0.0,0.0,0.6666667,0.0
0.3975563,1.0,1.0,0.0,0.17391305,0.0,1.0
0.33498955,1.0,1.0,0.0,0.5217391,1.0,0.0
0.6199684,1.0,0.0,0.0,0.5217391,0.33333334,0.0
0.27184868,1.0,0.0,0.0,0.43478262,0.6666667,1.0
0.5929642,1.0,0.0,0.0,0.826087,0.33333334,0.0
0.050409317,0.0,0.0,0.0,0.826087,0.33333334,1.0
0.7596035,0.0,1.0,0.0,0.43478262,0.6666667,0.0
0.03185463,0.0,1.0,0.0,0.26086956,0.33333334,1.0
0.8725796,0.0,0.0,0.0,0.9130435,1.0,0.0
0.7610893,0.0,0.0,0.0,0.5217391,0.6666667,1.0
0.06896019,0.0,1.0,0.0,0.3478261,0.33333334,1.0
0.81440735,0.0,0.0,0.0,0.43478262,0.6666667,0.0
0.4387169,1.0,1.0,0.0,0.21739131,0.0,1.0
0.83039093,0.0,0.0,0.0,0.08695652,0.6666667,0.0
0.55391884,1.0,0.0,0.0,0.30434784,0.33333334,1.0
0.37329483,1.0,0.0,0.0,0.47826087,1.0,1.0
0.6863041,0.0,0.0,1.0,0.95652175,0.6666667,0.0
0.68076706,0.0,1.0,1.0,0.9130435,0.6666667,1.0
0.59861755,1.0,0.0,0.0,0.95652175,0.33333334,0.0
0.18336487,1.0,0.0,1.0,0.86956525,0.6666667,1.0
0.20728302,1.0,0.0,0.0,0.30434784,0.6666667,1.0
0.09756279,0.0,1.0,0.0,0.21739131,0.33333334,1.0
0.88770866,0.0,0.0,1.0,0.95652175,0.0,1.0
0.48290253,1.0,1.0,0.0,0.47826087,0.0,0.0
0.065135956,0.0,1.0,0.0,0.5652174,0.33333334,1.0
0.18056679,1.0,0.0,1.0,0.826087,0.6666667,1.0
0.35439682,1.0,0.0,0.0,0.6956522,1.0,1.0
0.90546227,0.0,1.0,0.0,0.9130435,0.0,1.0
0.21299362,1.0,1.0,0.0,0.47826087,0.6666667,1.0
0.5766964,1.0,1.0,0.0,0.95652175,0.33333334,0.0
0.8302784,0.0,0.0,0.0,0.0,0.6666667,0.0
0.15190887,0.0,0.0,1.0,0.9130435,0.33333334,0.0
0.5051651,1.0,0.0,0.0,0.73913044,0.33333334,0.0
0.07467079,0.0,0.0,0.0,0.5217391,0.33333334,1.0
0.14659882,0.0,0.0,0.0,0.0,0.33333334,1.0
0.5246887,1.0,0.0,0.0,1.0,0.33333334,0.0
0.7109089,0.0,1.0,0.0,0.9130435,0.6666667,1.0
0.16184235,0.0,0.0,0.0,0.13043478,0.33333334,1.0
0.39424324,1.0,0.0,0.0,0.7826087,0.0,0.0
0.6809368,0.0,0.0,0.0,0.0,0.6666667,0.0
0.5383339,1.0,0.0,1.0,0.95652175,0.33333334,1.0
0.12285042,0.0,1.0,0.0,0.6956522,0.33333334,1.0
0.83867073,0.0,1.0,0.0,0.13043478,1.0,1.0
0.21898651,1.0,0.0,1.0,0.86956525,0.6666667,1.0
0.18102455,1.0,0.0,0.0,0.13043478,0.6666667,1.0
0.82359886,0.0,1.0,0.0,0.13043478,0.6666667,0.0
0.88399696,0.0,1.0,0.0,0.21739131,0.0,0.0
0.75834846,0.0,0.0,0.0,0.5217391,0.6666667,0.0
0.5925102,1.0,1.0,0.0,0.47826087,0.33333334,0.0
0.53245354,1.0,0.0,0.0,0.65217394,0.33333334,0.0
0.28572273,1.0,0.0,0.0,0.5652174,0.6666667,1.0
0.37831688,1.0,0.0,0.0,0.13043478,0.0,0.0
0.5421009,1.0,0.0,0.0,0.6956522,0.33333334,1.0
0.09293747,0.0,1.0,0.0,0.86956525,0.33333334,1.0
0.8612194,0.0,0.0,0.0,0.6086957,1.0,0.0
0.5546036,1.0,0.0,1.0,0.826087,0.33333334,0.0
0.9914932,0.0,1.0,0.0,0.6956522,0.0,0.0
0.020494461,0.0,0.0,0.0,1.0,0.33333334,1.0
0.00793457,0.0,1.0,1.0,0.826087,0.33333334,1.0
0.48478508,1.0,0.0,1.0,0.86956525,0.0,0.0
0.55654526,1.0,0.0,0.0,0.21739131,0.33333334,0.0
0.7588062,0.0,0.0,0.0,0.86956525,0.6666667,1.0
0.021863937,0.0,1.0,0.0,1.0,0.33333334,0.0
0.63834953,0.0,0.0,0.0,0.95652175,0.33333334,1.0
0.80955505,0.0,0.0,0.0,0.9130435,0.6666667,1.0
0.2773285,1.0,1.0,0.0,0.43478262,0.6666667,1.0
0.4413433,1.0,0.0,0.0,0.13043478,0.0,1.0
0.9453087,0.0,1.0,0.0,1.0,0.0,0.0
0.08220482,0.0,0.0,0.0,0.0,0.33333334,1.0
0.5463238,1.0,1.0,0.0,0.7826087,0.33333334,0.0
0.7915726,0.0,0.0,0.0,0.7826087,0.6666667,1.0
0.054059982,0.0,0.0,0.0,0.47826087,0.33333334,1.0
0.89170456,0.0,0.0,0.0,0.86956525,0.0,1.0
0.31392288,1.0,0.0,0.0,0.13043478,0.6666667,1.0
0.28069878,1.0,1.0,1.0,0.9130435,0.6666667,1.0
0.48849678,1.0,1.0,0.0,0.5652174,0.0,0.0
0.6230507,1.0,0.0,0.0,0.7826087,0.33333334,1.0
0.110349655,0.0,0.0,0.0,0.5652174,0.33333334,1.0
0.13432503,0.0,0.0,0.0,0.04347826,0.33333334,1.0
0.18479156,1.0,1.0,0.0,0.9130435,0.6666667,0.0
0.64697075,0.0,1.0,0.0,0.21739131,0.33333334,1.0
0.70537186,0.0,0.0,1.0,0.86956525,0.6666667,1.0
0.54198647,1.0,0.0,0.0,0.6086957,0.33333334,0.0
0.88999176,0.0,0.0,0.0,0.6086957,0.0,0.0
0.21738815,1.0,0.0,0.0,0.6956522,0.6666667,1.0
0.5907974,1.0,1.0,0.0,0.21739131,0.33333334,0.0
0.11057663,0.0,1.0,0.0,0.73913044,0.33333334,1.0
0.3208313,1.0,1.0,0.0,0.17391305,0.6666667,1.0
0.23719788,1.0,1.0,0.0,0.13043478,0.6666667,1.0
0.70588493,0.0,1.0,0.0,0.21739131,0.6666667,1.0
0.5131588,1.0,0.0,0.0,0.5652174,0.33333334,1.0
0.1379795,0.0,0.0,0.0,0.73913044,0.33333334,1.0
0.8225136,0.0,1.0,0.0,0.3478261,0.6666667,0.0
0.35051727,1.0,0.0,0.0,0.86956525,1.0,1.0
0.04486847,0.0,0.0,0.0,0.7826087,0.33333334,1.0
0.38762283,1.0,0.0,1.0,0.95652175,0.0,1.0
0.6479988,0.0,0.0,0.0,1.0,0.33333334,0.0
0.4588108,1.0,0.0,0.0,0.9130435,0.0,1.0
0.47473907,1.0,1.0,0.0,0.5217391,0.0,1.0
0.97442436,0.0,0.0,0.0,0.21739131,0.0,1.0
0.32362747,1.0,0.0,0.0,0.21739131,0.6666667,1.0
0.12405014,0.0,1.0,0.0,0.5652174,0.33333334,1.0
0.12387848,0.0,0.0,0.0,0.43478262,0.33333334,1.0
0.37843132,1.0,0.0,0.0,0.21739131,0.0,1.0
0.22891808,1.0,0.0,0.0,0.08695652,0.6666667,1.0
0.7324295,0.0,0.0,0.0,0.6086957,0.6666667,0.0
0.24781609,1.0,1.0,1.0,0.9130435,0.6666667,1.0
0.052005768,0.0,0.0,0.0,1.0,0.33333334,0.0
0.35787964,1.0,0.0,0.0,0.21739131,1.0,1.0
0.13187218,0.0,1.0,0.0,0.26086956,0.33333334,1.0
0.57281303,1.0,0.0,0.0,0.08695652,0.33333334,0.0
0.6751709,0.0,0.0,0.0,0.826087,0.6666667,0.0
0.5394745,1.0,1.0,0.0,0.7826087,0.33333334,0.0
0.3763199,1.0,0.0,0.0,0.6956522,1.0,1.0
0.25455284,1.0,1.0,0.0,0.826087,0.6666667,1.0
0.43375015,1.0,0.0,1.0,0.6086957,0.0,0.0
0.5349655,1.0,0.0,0.0,0.47826087,0.33333334,0.0
0.84357834,0.0,0.0,0.0,0.73913044,1.0,0.0
0.45327377,1.0,0.0,0.0,0.86956525,0.0,1.0
0.2656269,1.0,0.0,0.0,0.9130435,0.6666667,1.0
0.35502625,1.0,0.0,0.0,0.13043478,1.0,1.0
0.6760864,0.0,0.0,0.0,0.47826087,0.6666667,0.0
0.025289536,0.0,0.0,0.0,0.47826087,0.33333334,1.0
0.19500923,1.0,0.0,0.0,0.3478261,0.6666667,1.0
0.5475807,1.0,0.0,0.0,0.6956522,0.33333334,0.0
0.96209335,0.0,0.0,0.0,0.21739131,0.0,1.0
0.82354164,0.0,0.0,0.0,0.08695652,0.6666667,0.0
0.5508919,1.0,0.0,0.0,0.08695652,0.33333334,0.0
0.84249496,0.0,1.0,0.0,0.95652175,1.0,1.0
0.32796478,1.0,0.0,0.0,0.39130434,0.6666667,0.0
0.06022644,0.0,0.0,0.0,1.0,0.33333334,1.0
0.7490425,0.0,0.0,0.0,0.73913044,0.6666667,0.0
0.65467834,0.0,1.0,1.0,0.86956525,0.33333334,1.0
0.5512352,1.0,0.0,0.0,0.3478261,0.33333334,0.0
0.2112236,1.0,0.0,0.0,0.17391305,0.6666667,1.0
0.6823063,0.0,0.0,0.0,0.0,0.6666667,0.0
0.05308914,0.0,0.0,0.0,0.7826087,0.33333334,1.0
0.9179077,0.0,0.0,0.0,1.0,0.0,0.0
0.36929893,1.0,0.0,0.0,0.5652174,1.0,1.0
0.5005417,1.0,1.0,0.0,0.3478261,0.33333334,0.0
0.1044693,0.0,0.0,0.0,0.26086956,0.33333334,1.0
0.6348667,0.0,1.0,0.0,0.39130434,0.33333334,1.0
0.7481289,0.0,1.0,0.0,0.04347826,0.6666667,0.0
0.708683,0.0,0.0,0.0,0.26086956,0.6666667,0.0
0.67014885,0.0,1.0,0.0,0.13043478,0.6666667,1.0
0.7872906,0.0,0.0,0.0,0.65217394,0.6666667,0.0
0.95632744,0.0,0.0,0.0,0.0,0.0,1.0
0.99189186,0.0,1.0,0.0,1.0,0.0,0.0
0.8756046,0.0,0.0,0.0,0.08695652,1.0,1.0
0.114860535,0.0,0.0,0.0,0.86956525,0.33333334,1.0
0.05217552,0.0,0.0,0.0,0.08695652,0.33333334,1.0
