CWE,DWE,EBE,HTE,TVE,Hour,HPE
0.0,0.0,1.0,1.0,0.0,0.30044064,1.0
0.0,0.0,1.0,1.0,0.0,0.22573815,1.0
0.0,0.0,1.0,1.0,0.0,0.2702631,1.0
0.0,0.0,1.0,1.0,0.0,0.28115687,1.0
0.0,0.0,1.0,1.0,0.0,0.29637927,1.0
0.0,0.0,1.0,1.0,0.0,0.2579398,1.0
0.0,0.0,1.0,1.0,0.0,0.27771273,1.0
0.0,0.0,1.0,1.0,0.0,0.29790616,1.0
0.0,0.0,1.0,1.0,0.0,0.27843034,1.0
0.0,0.0,1.0,1.0,0.0,0.25074592,1.0
0.0,0.0,1.0,1.0,0.0,0.23728111,1.0
0.0,0.0,1.0,1.0,0.0,0.14846838,1.0
0.0,0.0,1.0,1.0,0.0,0.28653416,1.0
0.0,0.0,1.0,1.0,0.0,0.2707078,1.0
0.0,0.0,1.0,1.0,0.0,0.27757564,1.0
0.0,0.0,1.0,1.0,0.0,0.28044015,1.0
0.0,0.0,1.0,1.0,0.0,0.28605506,1.0
0.0,0.0,1.0,1.0,0.0,0.22785431,1.0
0.0,0.0,1.0,1.0,0.0,0.24797301,1.0
0.0,0.0,1.0,1.0,0.0,0.14482799,1.0
0.0,0.0,1.0,1.0,0.0,0.25926396,1.0
0.0,0.0,1.0,1.0,0.0,0.24478033,1.0
0.0,0.0,1.0,1.0,0.0,0.26206174,1.0
0.0,0.0,1.0,1.0,0.0,0.24378373,1.0
0.0,0.0,1.0,1.0,0.0,0.1922853,1.0
0.0,0.0,1.0,1.0,0.0,0.28311658,1.0
0.0,0.0,1.0,1.0,0.0,0.2680708,1.0
0.0,0.0,1.0,1.0,0.0,0.2327939,1.0
0.0,0.0,1.0,1.0,0.0,0.25892267,1.0
0.0,0.0,1.0,1.0,0.0,0.29399598,1.0
0.0,0.0,1.0,1.0,0.0,0.30202803,1.0
0.0,0.0,1.0,1.0,0.0,0.24609701,1.0
0.0,0.0,1.0,1.0,0.0,0.19340356,1.0
0.0,0.0,1.0,1.0,0.0,0.27734393,1.0
0.0,0.0,1.0,1.0,0.0,0.26116133,1.0
0.0,0.0,1.0,1.0,0.0,0.2105381,1.0
0.0,0.0,1.0,1.0,0.0,0.2952922,1.0
0.0,0.0,1.0,1.0,0.0,0.28678215,1.0
0.0,0.0,1.0,1.0,0.0,0.24766174,1.0
0.0,0.0,1.0,1.0,0.0,0.1503731,1.0
0.0,0.0,1.0,1.0,0.0,0.28396025,1.0
0.0,0.0,1.0,1.0,0.0,0.29746625,1.0
0.0,0.0,1.0,1.0,0.0,0.2860966,1.0
0.0,0.0,1.0,1.0,0.0,0.18786672,1.0
0.0,0.0,1.0,1.0,0.0,0.46042508,1.0
0.0,0.0,1.0,1.0,0.0,0.3411547,1.0
0.0,0.0,1.0,1.0,0.0,0.5928036,1.0
0.0,0.0,1.0,1.0,0.0,0.4786325,1.0
0.0,0.0,1.0,1.0,0.0,0.5977806,1.0
0.0,0.0,1.0,1.0,0.0,0.30441007,1.0
0.0,0.0,1.0,1.0,0.0,0.48901707,1.0
0.0,0.0,1.0,1.0,0.0,0.3441833,1.0
0.0,0.0,1.0,1.0,0.0,0.5487794,1.0
0.0,0.0,1.0,1.0,0.0,0.31763783,1.0
0.0,0.0,1.0,1.0,0.0,0.33011013,1.0
0.0,0.0,1.0,1.0,0.0,0.45641536,1.0
0.0,0.0,1.0,1.0,0.0,0.450908,1.0
0.0,0.0,1.0,1.0,0.0,0.3494519,1.0
0.0,0.0,1.0,1.0,0.0,0.40136203,1.0
0.0,0.0,1.0,1.0,0.0,0.36286566,1.0
0.0,0.0,1.0,1.0,0.0,0.48313457,1.0
0.0,0.0,1.0,1.0,0.0,0.3364005,1.0
0.0,0.0,1.0,1.0,0.0,0.6144632,1.0
0.0,0.0,1.0,1.0,0.0,0.64003605,1.0
0.0,0.0,1.0,1.0,0.0,0.4872072,1.0
0.0,0.0,1.0,1.0,0.0,0.59908885,1.0
0.0,0.0,1.0,1.0,0.0,0.3654468,1.0
0.0,0.0,1.0,1.0,0.0,0.5678427,1.0
0.0,0.0,1.0,1.0,0.0,0.5815391,1.0
0.0,0.0,1.0,1.0,0.0,0.51183087,1.0
0.0,0.0,1.0,1.0,0.0,0.32716694,1.0
0.0,0.0,1.0,1.0,0.0,0.59338987,1.0
0.0,0.0,1.0,1.0,0.0,0.50918674,1.0
0.0,0.0,1.0,1.0,0.0,0.34415063,1.0
0.0,0.0,1.0,1.0,0.0,0.39996988,1.0
0.0,0.0,1.0,1.0,0.0,0.51274925,1.0
0.0,0.0,1.0,1.0,0.0,0.31095487,1.0
0.0,0.0,1.0,1.0,0.0,0.31541044,1.0
0.0,0.0,1.0,1.0,0.0,0.58863944,1.0
0.0,0.0,1.0,1.0,0.0,0.53395724,1.0
0.0,0.0,1.0,1.0,0.0,0.35769105,1.0
0.0,0.0,1.0,1.0,0.0,0.39340925,1.0
0.0,0.0,1.0,1.0,0.0,0.4559897,1.0
0.0,0.0,1.0,1.0,0.0,0.5858372,1.0
0.0,0.0,1.0,1.0,0.0,0.38544935,1.0
0.0,0.0,1.0,1.0,0.0,0.59513634,1.0
0.0,0.0,1.0,1.0,0.0,0.57929003,1.0
0.0,0.0,1.0,1.0,0.0,0.3900532,1.0
0.0,0.0,1.0,1.0,0.0,0.3220142,1.0
0.0,0.0,1.0,1.0,0.0,0.5689915,1.0
0.0,0.0,1.0,1.0,0.0,0.33242178,1.0
0.0,0.0,1.0,1.0,0.0,0.6384069,1.0
0.0,0.0,1.0,1.0,0.0,0.58121467,1.0
0.0,0.0,1.0,1.0,0.0,0.4253357,1.0
0.0,0.0,1.0,1.0,0.0,0.39084414,1.0
0.0,0.0,1.0,1.0,0.0,0.39317244,1.0
0.0,0.0,1.0,1.0,0.0,0.3113245,1.0
0.0,0.0,1.0,1.0,0.0,0.39743912,1.0
0.0,0.0,1.0,1.0,0.0,0.65166825,1.0
0.0,0.0,1.0,1.0,0.0,0.5088105,1.0
0.0,0.0,1.0,1.0,0.0,0.5209127,1.0
0.0,0.0,1.0,1.0,0.0,0.38256562,1.0
0.0,0.0,1.0,1.0,0.0,0.5606654,1.0
0.0,0.0,1.0,1.0,0.0,0.4590307,1.0
0.40287328,0.0,0.0,1.0,0.0,0.8345328,1.0
0.2952905,0.0,0.0,1.0,0.0,0.8438878,1.0
0.0,0.0,0.0,1.0,0.0,0.8089433,1.0
0.0,0.0,0.0,1.0,0.0,0.79625976,1.0
0.0,0.0,0.0,1.0,0.0,0.65996104,1.0
0.0,0.0,0.0,1.0,0.0,0.34434938,1.0
0.0,0.0,0.0,1.0,0.0,0.7638863,1.0
0.906111,0.0,0.0,1.0,0.0,0.790773,1.0
0.3214957,0.0,0.0,1.0,0.0,0.84160906,1.0
0.0,0.0,0.0,1.0,0.0,0.6002748,1.0
0.0,0.0,0.0,1.0,0.0,0.7418097,1.0
0.0,0.0,0.0,1.0,0.0,0.70248455,1.0
0.0,0.0,0.0,1.0,0.0,0.27366364,1.0
0.0,0.0,0.0,1.0,0.0,0.5284605,1.0
0.0,0.0,0.0,1.0,0.0,0.83845097,1.0
0.64781743,0.0,0.0,1.0,0.0,0.81323326,1.0
0.0,0.0,0.0,1.0,0.0,0.85887647,1.0
0.88865906,0.0,0.0,1.0,0.0,0.7922905,1.0
0.50308394,0.0,0.0,1.0,0.0,0.8258188,1.0
0.0,0.0,0.0,1.0,0.0,0.61558497,1.0
0.0,0.0,0.0,1.0,0.0,0.53842425,1.0
0.0,0.0,0.0,1.0,0.0,0.8152362,1.0
0.07177581,0.0,0.0,1.0,0.0,0.86332387,1.0
0.0,0.0,0.0,1.0,0.0,0.8102072,1.0
0.0,0.0,0.0,1.0,0.0,0.7223025,1.0
0.0,0.0,0.0,1.0,0.0,0.80748236,1.0
0.0,0.0,0.0,1.0,0.0,0.654991,1.0
0.0,0.0,0.0,1.0,0.0,0.7996558,1.0
0.0,0.0,0.0,1.0,0.0,0.72543454,1.0
0.0,0.0,0.0,1.0,0.0,0.7338687,1.0
0.0,0.0,0.0,1.0,0.0,0.8322933,1.0
0.0,0.0,0.0,1.0,0.0,0.39761537,1.0
0.0,0.0,0.0,1.0,0.0,0.84596443,1.0
0.0,0.0,0.0,1.0,0.0,0.8263743,1.0
0.0,0.0,0.0,1.0,0.0,0.6965288,1.0
0.13382836,0.0,0.0,1.0,0.0,0.857928,1.0
0.0,0.0,0.0,1.0,0.0,0.5137283,1.0
0.0,0.0,0.0,1.0,0.0,0.86484075,1.0
0.0,0.0,0.0,1.0,0.0,0.44641796,1.0
0.0,0.0,0.0,1.0,0.0,0.67625153,1.0
0.00013469301,0.0,0.0,1.0,0.0,0.8695535,1.0
0.51112914,0.0,0.0,1.0,0.0,0.8251192,1.0
0.046851907,0.0,0.0,1.0,0.0,0.86549115,1.0
0.0,0.0,0.0,1.0,0.0,0.70146203,1.0
0.0,0.0,0.0,1.0,0.0,0.6851366,1.0
0.0,0.0,0.0,1.0,0.0,0.8532114,1.0
0.0,0.0,0.0,1.0,0.0,0.39515656,1.0
0.0,0.0,0.0,1.0,0.0,0.8685687,1.0
0.0,0.0,0.0,1.0,0.0,0.80517644,1.0
0.74090403,0.0,0.0,1.0,0.0,0.80513877,1.0
0.31627014,0.0,0.0,1.0,0.0,0.8420635,1.0
0.0,0.0,0.0,1.0,0.0,0.8119739,1.0
0.0,0.0,0.0,1.0,0.0,0.83824056,1.0
0.0,0.0,0.0,1.0,0.0,0.7167343,1.0
0.0,0.0,0.0,1.0,0.0,0.39324984,1.0
0.0,0.0,0.0,1.0,0.0,0.6788317,1.0
0.0,0.0,0.0,1.0,0.0,0.38934547,1.0
0.0,0.0,0.0,1.0,0.0,0.3654636,1.0
0.0,0.0,0.0,1.0,0.0,0.62436414,1.0
0.0,0.0,0.0,1.0,0.0,0.35524958,1.0
0.0,0.0,0.0,1.0,0.0,0.18758771,1.0
0.0,0.0,0.0,1.0,0.0,0.1359583,1.0
0.0,0.0,0.0,1.0,0.0,0.34101757,1.0
0.0,0.0,0.0,1.0,0.0,0.52578974,1.0
0.0,0.0,0.0,1.0,0.0,0.46995327,1.0
0.0,0.0,0.0,1.0,0.0,0.4989153,1.0
0.0,0.0,0.0,1.0,0.0,0.33669463,1.0
0.0,0.0,0.0,1.0,0.0,0.3590453,1.0
0.0,0.0,0.0,1.0,0.0,0.20285508,1.0
0.0,0.0,0.0,1.0,0.0,0.16884577,1.0
0.0,0.0,0.0,1.0,0.0,0.5518301,1.0
0.0,0.0,0.0,1.0,0.0,0.48968846,1.0
0.0,0.0,0.0,1.0,0.0,0.33479998,1.0
0.0,0.0,0.0,1.0,0.0,0.25808117,1.0
0.0,0.0,0.0,1.0,0.0,0.29524156,1.0
0.0,0.0,0.0,1.0,0.0,0.22899105,1.0
0.0,0.0,0.0,1.0,0.0,0.23848712,1.0
0.0,0.0,0.0,1.0,0.0,0.5328826,1.0
0.0,0.0,0.0,1.0,0.0,0.14155522,1.0
0.0,0.0,0.0,1.0,0.0,0.34099525,1.0
0.0,0.0,0.0,1.0,0.0,0.53987837,1.0
0.0,0.0,0.0,1.0,0.0,0.27603418,1.0
0.0,0.0,0.0,1.0,0.0,0.58419114,1.0
0.0,0.0,0.0,1.0,0.0,0.41739354,1.0
0.0,0.0,0.0,1.0,0.0,0.2532796,1.0
0.0,0.0,0.0,1.0,0.0,0.15703325,1.0
0.0,0.0,0.0,1.0,0.0,0.33877027,1.0
0.0,0.0,0.0,1.0,0.0,0.26138097,1.0
0.0,0.0,0.0,1.0,0.0,0.18210673,1.0
0.0,0.0,0.0,1.0,0.0,0.28848884,1.0
0.0,0.0,0.0,1.0,0.0,0.4175442,1.0
0.0,0.0,0.0,1.0,0.0,0.40516663,1.0
0.0,0.0,0.0,1.0,0.0,0.33067155,1.0
0.0,0.0,0.0,1.0,0.0,0.16149357,1.0
0.0,0.0,0.0,1.0,0.0,0.49791884,1.0
0.0,0.0,0.0,1.0,0.0,0.33122066,1.0
0.0,0.0,0.0,1.0,0.0,0.44762966,1.0
0.0,0.0,0.0,1.0,0.0,0.267884,1.0
0.0,0.0,0.0,1.0,0.0,0.30831757,1.0
0.0,0.0,0.0,1.0,0.0,0.4614368,1.0
0.0,0.0,0.0,1.0,0.0,0.27563056,1.0
0.0,0.0,0.0,1.0,0.0,0.4369923,1.0
0.0,0.0,0.0,1.0,0.0,0.25143135,1.0
0.0,0.0,0.0,1.0,0.0,0.4060687,1.0
0.0,0.0,0.0,1.0,0.0,0.26410523,1.0
0.0,0.0,0.0,1.0,0.0,0.27339354,1.0
0.0,0.0,0.0,1.0,0.0,0.22432771,1.0
0.0,0.0,0.0,1.0,0.0,0.52078456,1.0
0.0,0.0,0.0,1.0,0.0,0.49088228,1.0
0.0,0.0,0.0,1.0,0.0,0.577197,1.0
0.0,0.0,0.0,1.0,0.0,0.20096086,1.0
0.0,0.0,0.0,1.0,0.0,0.4905122,1.0
0.0,0.0,0.0,1.0,0.0,0.1674428,1.0
0.0,0.0,0.0,1.0,0.0,0.26876348,1.0
0.0,0.0,0.0,1.0,0.0,0.30985075,1.0
0.0,0.0,0.0,1.0,0.0,0.32081372,1.0
0.0,0.0,0.0,1.0,0.0,0.3875638,1.0
0.0,0.0,0.0,1.0,0.0,0.5824666,1.0
0.0,0.0,0.0,1.0,0.0,0.19344881,1.0
0.0,0.0,0.0,1.0,0.0,0.59235966,1.0
0.0,0.0,0.0,1.0,0.0,0.31154817,1.0
0.0,0.0,0.0,1.0,0.0,0.5132336,1.0
0.0,0.0,0.0,1.0,0.0,0.3537408,1.0
0.0,0.0,0.0,1.0,0.0,0.49594206,1.0
0.0,0.0,0.0,1.0,0.0,0.58645105,1.0
0.0,0.0,0.0,1.0,0.0,0.27402627,1.0
0.0,0.0,0.0,1.0,0.0,0.42108676,1.0
0.0,0.0,0.0,1.0,0.0,0.21826412,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.37426704,1.0
0.0,0.0,0.0,1.0,0.0,0.53459,1.0
0.0,0.0,0.0,1.0,0.0,0.37236637,1.0
0.0,0.0,0.0,1.0,0.0,0.4743311,1.0
0.0,0.0,0.0,1.0,0.0,0.49961653,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.4594617,1.0
0.0,0.0,0.0,1.0,0.0,0.35319695,1.0
0.0,0.0,0.0,1.0,0.0,0.49107903,1.0
0.0,0.0,0.0,1.0,0.0,0.23141089,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.35409442,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.3888365,1.0
0.0,0.0,0.0,1.0,0.0,0.49948585,1.0
0.0,0.0,0.0,1.0,0.0,0.35947293,1.0
0.0,0.0,0.0,1.0,0.0,0.43761405,1.0
0.0,0.0,0.0,1.0,0.0,0.4823884,1.0
0.0,0.0,0.0,1.0,0.0,0.3741215,1.0
0.0,0.0,0.0,1.0,0.0,0.34987405,1.0
0.0,0.0,0.0,1.0,0.0,0.60153323,1.0
0.0,0.0,0.0,1.0,0.0,0.47669432,1.0
0.0,0.0,0.0,1.0,0.0,0.5027246,1.0
0.0,0.0,0.0,1.0,0.0,0.49214205,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.4909206,1.0
0.0,0.0,0.0,1.0,0.0,0.5611628,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.24257271,1.0
0.0,0.0,0.0,1.0,0.0,0.2864236,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.25488335,1.0
0.0,0.0,0.0,1.0,0.0,0.37491366,1.0
0.0,0.0,0.0,1.0,0.0,0.51130223,1.0
0.0,0.0,0.0,1.0,0.0,0.5662507,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.496706,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.30179417,1.0
0.0,0.0,0.0,1.0,0.0,0.49673158,1.0
0.0,0.0,0.0,1.0,0.0,0.34716156,1.0
0.0,0.0,0.0,1.0,0.0,0.38061705,1.0
0.0,0.0,0.0,1.0,0.0,0.32125837,1.0
0.0,0.0,0.0,1.0,0.0,0.35240683,1.0
0.0,0.0,0.0,1.0,0.0,0.3912851,1.0
0.0,0.0,0.0,1.0,0.0,0.23454207,1.0
0.0,0.0,0.0,1.0,0.0,0.3645553,1.0
0.0,0.0,0.0,1.0,0.0,0.34825712,1.0
0.0,0.0,0.0,1.0,0.0,0.7278981,1.0
0.0,0.0,0.0,1.0,0.0,0.20581675,1.0
0.0,0.0,0.0,1.0,0.0,0.6790574,1.0
0.0,0.0,0.0,1.0,0.0,0.67444783,1.0
0.0,0.0,0.0,1.0,0.0,0.74701214,1.0
0.0,0.0,0.0,1.0,0.0,0.6541021,1.0
0.0,0.0,0.0,1.0,0.0,0.64502996,1.0
0.0,0.0,0.0,1.0,0.0,0.5375391,1.0
0.0,0.0,0.0,1.0,0.0,0.15062988,1.0
0.0,0.0,0.0,1.0,0.0,0.7465955,1.0
0.0,0.0,0.0,1.0,0.0,0.73001343,1.0
0.0,0.0,0.0,1.0,0.0,0.7316031,1.0
0.0,0.0,0.0,1.0,0.0,0.5780903,1.0
0.0,0.0,0.0,1.0,0.0,0.40792835,1.0
0.0,0.0,0.0,1.0,0.0,0.7292071,1.0
0.0,0.0,0.0,1.0,0.0,0.60633075,1.0
0.0,0.0,0.0,1.0,0.0,0.6735879,1.0
0.0,0.0,0.0,1.0,0.0,0.72483635,1.0
0.0,0.0,0.0,1.0,0.0,0.26993448,1.0
0.0,0.0,0.0,1.0,0.0,0.6485004,1.0
0.0,0.0,0.0,1.0,0.0,0.29873645,1.0
0.0,0.0,0.0,1.0,0.0,0.75624436,1.0
0.0,0.0,0.0,1.0,0.0,0.13521683,1.0
0.0,0.0,0.0,1.0,0.0,0.712292,1.0
0.0,0.0,0.0,1.0,0.0,0.5738247,1.0
0.0,0.0,0.0,1.0,0.0,0.6901678,1.0
0.0,0.0,0.0,1.0,0.0,0.7777081,1.0
0.0,0.0,0.0,1.0,0.0,0.7548115,1.0
0.0,0.0,0.0,1.0,0.0,0.6827548,1.0
0.0,0.0,0.0,1.0,0.0,0.7826072,1.0
0.0,0.0,0.0,1.0,0.0,0.71016246,1.0
0.0,0.0,0.0,1.0,0.0,0.39640552,1.0
0.0,0.0,0.0,1.0,0.0,0.7422267,1.0
0.0,0.0,0.0,1.0,0.0,0.6556855,1.0
0.0,0.0,0.0,1.0,0.0,0.61547256,1.0
0.0,0.0,0.0,1.0,0.0,0.55776614,1.0
0.0,0.0,0.0,1.0,0.0,0.71653426,1.0
0.0,0.0,0.0,1.0,0.0,0.73251814,1.0
0.0,0.0,0.0,1.0,0.0,0.7823524,1.0
0.0,0.0,0.0,1.0,0.0,0.68747675,1.0
0.0,0.0,0.0,1.0,0.0,0.5724249,1.0
0.0,0.0,0.0,1.0,0.0,0.7338492,1.0
0.0,0.0,0.0,1.0,0.0,0.6961243,1.0
0.0,0.0,0.0,1.0,0.0,0.6535833,1.0
0.0,0.0,0.0,1.0,0.0,0.5981684,1.0
0.0,0.0,0.0,1.0,0.0,0.709108,1.0
0.0,0.0,0.0,1.0,0.0,0.55870324,1.0
0.0,0.0,0.0,1.0,0.0,0.72603565,1.0
0.0,0.0,0.0,1.0,0.0,0.25588858,1.0
0.0,0.0,0.0,1.0,0.0,0.17890209,1.0
0.0,0.0,0.0,1.0,0.0,0.75102365,1.0
0.0,0.0,0.0,1.0,0.0,0.5084349,1.0
0.0,0.0,0.0,1.0,0.0,0.11595726,1.0
0.0,0.0,0.0,1.0,0.0,0.67738783,1.0
0.0,0.0,0.0,1.0,0.0,0.054669857,1.0
0.0,0.0,0.0,1.0,0.0,0.22512084,1.0
0.0,0.0,0.0,1.0,0.0,0.71422696,1.0
0.0,0.0,0.0,1.0,0.0,0.34605026,1.0
0.0,0.0,0.0,1.0,0.0,0.69638944,1.0
0.0,0.0,0.0,1.0,0.0,0.76896423,1.0
0.0,0.0,1.0,1.0,0.0,0.5694571,1.0
0.0,0.0,1.0,1.0,0.0,0.58952093,1.0
0.0,0.0,1.0,1.0,0.0,0.39092594,1.0
0.0,0.0,1.0,1.0,0.0,0.59592146,1.0
0.0,0.0,1.0,1.0,0.0,0.51875734,1.0
0.0,0.0,1.0,1.0,0.0,0.518197,1.0
0.0,0.0,1.0,1.0,0.0,0.4157927,1.0
0.0,0.0,1.0,1.0,0.0,0.578645,1.0
0.0,0.0,1.0,1.0,0.0,0.52328134,1.0
0.0,0.0,1.0,1.0,0.0,0.5549137,1.0
0.0,0.0,1.0,1.0,0.0,0.43980262,1.0
0.0,0.0,1.0,1.0,0.0,0.47203338,1.0
0.0,0.0,1.0,1.0,0.0,0.48239416,1.0
0.0,0.0,1.0,1.0,0.0,0.4863557,1.0
0.0,0.0,1.0,1.0,0.0,0.45052075,1.0
0.0,0.0,1.0,1.0,0.0,0.45972306,1.0
0.0,0.0,1.0,1.0,0.0,0.50633454,1.0
0.0,0.0,1.0,1.0,0.0,0.510867,1.0
0.0,0.0,1.0,1.0,0.0,0.53769135,1.0
0.0,0.0,1.0,1.0,0.0,0.28124842,1.0
0.0,0.0,1.0,1.0,0.0,0.49980235,1.0
0.0,0.0,1.0,1.0,0.0,0.5590529,1.0
0.0,0.0,1.0,1.0,0.0,0.5380119,1.0
0.0,0.0,1.0,1.0,0.0,0.6058825,1.0
0.0,0.0,1.0,1.0,0.0,0.26932862,1.0
0.0,0.0,1.0,1.0,0.0,0.4798343,1.0
0.0,0.0,1.0,1.0,0.0,0.5925215,1.0
0.0,0.0,1.0,1.0,0.0,0.5329335,1.0
0.0,0.0,1.0,1.0,0.0,0.55105954,1.0
0.0,0.0,1.0,1.0,0.0,0.54896396,1.0
0.0,0.0,1.0,1.0,0.0,0.56607807,1.0
0.0,0.0,1.0,1.0,0.0,0.42932796,1.0
0.0,0.0,1.0,1.0,0.0,0.54857147,1.0
0.0,0.0,1.0,1.0,0.0,0.5115232,1.0
0.0,0.0,1.0,1.0,0.0,0.48391354,1.0
0.0,0.0,1.0,1.0,0.0,0.50905997,1.0
0.0,0.0,1.0,1.0,0.0,0.4506977,1.0
0.0,0.0,1.0,1.0,0.0,0.4862385,1.0
0.0,0.0,1.0,1.0,0.0,0.5329828,1.0
0.0,0.0,1.0,1.0,0.0,0.44144183,1.0
0.0,0.0,1.0,1.0,0.0,0.55792004,1.0
0.0,0.0,1.0,1.0,0.0,0.5362206,1.0
0.0,0.0,1.0,1.0,0.0,0.4768425,1.0
0.0,0.0,1.0,1.0,0.0,0.5558116,1.0
0.0,0.0,1.0,1.0,0.0,0.54735637,1.0
0.0,0.0,1.0,1.0,0.0,0.5320486,1.0
0.0,0.0,1.0,1.0,0.0,0.22363496,1.0
0.0,0.0,1.0,1.0,0.0,0.59934187,1.0
0.0,0.0,1.0,1.0,0.0,0.46954522,1.0
0.0,0.0,1.0,1.0,0.0,0.55006206,1.0
0.0,0.0,1.0,1.0,0.0,0.5991738,1.0
0.0,0.0,1.0,1.0,0.0,0.49693316,1.0
0.0,0.0,1.0,1.0,0.0,0.35613817,1.0
0.0,0.0,1.0,1.0,0.0,0.22074372,1.0
0.0,0.0,1.0,1.0,0.0,0.52279294,1.0
0.0,0.0,1.0,1.0,0.0,0.2378183,1.0
0.0,0.0,1.0,1.0,0.0,0.60498834,1.0
0.0,0.0,1.0,1.0,0.0,0.56421906,1.0
0.0,0.0,1.0,1.0,0.0,0.58478767,1.0
0.0,0.0,1.0,1.0,0.0,0.43776903,1.0
0.0,0.0,1.0,1.0,0.0,0.3049622,1.0
0.0,0.0,1.0,1.0,0.0,0.35732922,1.0
0.0,0.0,1.0,1.0,0.0,0.29925802,1.0
0.0,0.0,1.0,1.0,0.0,0.2848224,1.0
0.0,0.0,1.0,1.0,0.0,0.2777279,1.0
0.0,0.0,1.0,1.0,0.0,0.29508328,1.0
0.0,0.0,1.0,1.0,0.0,0.59014785,1.0
0.0,0.0,1.0,1.0,0.0,0.30638152,1.0
0.0,0.0,1.0,1.0,0.0,0.27076954,1.0
0.0,0.0,1.0,1.0,0.0,0.27716503,1.0
0.0,0.0,1.0,1.0,0.0,0.28810632,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.2770658,1.0
0.0,0.0,1.0,1.0,0.0,0.28758204,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.59032875,1.0
0.0,0.0,1.0,1.0,0.0,0.3714516,1.0
0.0,0.0,1.0,1.0,0.0,0.27279454,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.52938515,1.0
0.0,0.0,1.0,1.0,0.0,0.29501444,1.0
0.0,0.0,1.0,1.0,0.0,0.5067375,1.0
0.0,0.0,1.0,1.0,0.0,0.45592535,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.2656497,1.0
0.0,0.0,1.0,1.0,0.0,0.30068257,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.26689914,1.0
0.0,0.0,1.0,1.0,0.0,0.2688151,1.0
0.0,0.0,1.0,1.0,0.0,0.28205538,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.26103207,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.47078836,1.0
0.0,0.0,1.0,1.0,0.0,0.27518803,1.0
0.0,0.0,1.0,1.0,0.0,0.5176554,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.55341685,1.0
0.0,0.0,1.0,1.0,0.0,0.3021731,1.0
0.0,0.0,1.0,1.0,0.0,0.26471648,1.0
0.0,0.0,1.0,1.0,0.0,0.30306506,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.3036603,1.0
0.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.0,0.0,1.0,1.0,0.0,0.26473182,1.0
0.0,0.0,0.0,1.0,0.0,0.65307105,1.0
0.0,0.0,0.0,1.0,0.0,0.06890288,1.0
0.0,0.0,0.0,1.0,0.0,0.2750884,1.0
0.0,0.0,0.0,1.0,0.0,0.059675068,1.0
0.0,0.0,0.0,1.0,0.0,0.20054579,1.0
0.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.0,0.0,0.0,1.0,0.0,0.08499971,1.0
0.0,0.0,0.0,1.0,0.0,0.2997021,1.0
0.0,0.0,0.0,1.0,0.0,0.5271881,1.0
0.0,0.0,0.0,1.0,0.0,0.098466024,1.0
0.0,0.0,0.0,1.0,0.0,0.60849965,1.0
0.0,0.0,0.0,1.0,0.0,0.07910183,1.0
0.0,0.0,0.0,1.0,0.0,0.5277371,1.0
