HPE,EBE,TVE,Hour,WOE
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.6086957,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,1.0,0.0,1.0,0.0
0.0,1.0,1.0,0.86956525,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,0.0,1.0,0.65217394,0.0
0.0,1.0,0.0,0.5217391,0.0
1.0,1.0,0.0,0.17391305,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,1.0,0.86956525,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.86956525,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.9130435,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,1.0,0.6956522,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.9130435,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,1.0,1.0,0.7826087,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.86956525,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,1.0,0.86956525,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,1.0,1.0,0.86956525,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,1.0,0.95652175,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,1.0,1.0,0.826087,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.6086957,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,1.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.47826087,0.0
1.0,1.0,1.0,0.6086957,0.0
0.0,0.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,1.0,0.95652175,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.9130435,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,1.0,0.826087,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,1.0,0.95652175,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.5652174,0.0
1.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.26069453,0.0,0.68431765,1.0
0.0,0.0,0.0,0.71721905,1.0
0.0,0.0,0.0,0.6655265,1.0
0.0,0.0,0.0,0.71079725,1.0
0.0,0.0,0.0,0.736376,1.0
0.0,0.0,0.0,0.69905967,1.0
0.0,0.0,0.0,0.67748064,1.0
0.0,0.0,0.0,0.65358347,1.0
0.0,0.0,0.0,0.6718273,1.0
0.0,0.0,0.0,0.71406394,1.0
0.0,0.5685203,0.0,0.6709339,1.0
0.0,0.0,0.0,0.670612,1.0
0.0,0.0,0.0,0.72746295,1.0
0.0,0.0,0.0,0.70675564,1.0
0.0,0.25001645,0.0,0.6847819,1.0
0.0,0.0,0.0,0.7461343,1.0
0.0,0.86711663,0.0,0.6579515,1.0
0.0,0.0,0.0,0.72008115,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.6798448,0.0,0.6660937,1.0
0.0,0.0,0.0,0.75999206,1.0
0.0,0.0,0.0,0.7060103,1.0
0.0,0.37772888,0.0,0.6792292,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.67871225,1.0
0.0,0.0,0.0,0.68271154,1.0
0.0,0.0,0.0,0.70434654,1.0
0.0,0.053485297,0.0,0.6933267,1.0
0.0,0.9585415,0.0,0.6539765,1.0
0.0,0.0,0.0,0.6588199,1.0
0.0,0.3549052,0.0,0.68022156,1.0
0.0,0.9568009,0.0,0.65405214,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.674673,1.0
0.0,0.0,0.0,0.7170881,1.0
0.0,0.0,0.0,0.69203115,1.0
0.0,0.0,0.0,0.6996393,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7438003,1.0
0.0,0.21272789,0.0,0.68640316,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.7812961,0.0,0.6616828,1.0
0.0,0.0,0.0,0.70551866,1.0
0.0,0.0,0.0,0.7766025,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7822549,1.0
0.0,0.0,0.0,0.6980814,1.0
0.0,0.0,0.0,0.7597422,1.0
0.0,0.5459158,0.0,0.6719167,1.0
0.0,0.70583147,0.0,0.66496384,1.0
0.0,0.96865195,0.0,0.6535369,1.0
0.0,0.68803,0.0,0.66573787,1.0
0.0,0.0,0.0,0.7320419,1.0
0.0,0.0,0.0,0.65796226,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.42609146,0.0,0.67712647,1.0
0.0,0.0,0.0,0.71500665,1.0
0.0,0.3966516,0.0,0.6784065,1.0
0.0,0.0,0.0,0.77320844,1.0
0.0,0.0,0.0,0.7084004,1.0
0.0,0.51332617,0.0,0.67333364,1.0
0.0,0.0,0.0,0.70579255,1.0
0.0,0.0,0.0,0.7462005,1.0
0.0,0.0,0.0,0.77070767,1.0
0.0,0.88035995,0.0,0.6573757,1.0
0.0,0.0,0.0,0.7162335,1.0
0.0,0.0,0.0,0.774582,1.0
0.0,0.5918887,0.0,0.6699179,1.0
0.0,0.35021824,0.0,0.6804253,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7165942,1.0
0.0,0.0,0.0,0.71208644,1.0
0.0,0.0,0.0,0.75696385,1.0
0.0,0.0,0.0,0.70646626,1.0
0.0,0.0,0.0,0.72436976,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.25368217,0.0,0.6846225,1.0
0.0,0.4052021,0.0,0.6780347,1.0
0.0,0.571473,0.0,0.6708055,1.0
0.0,0.0,0.0,0.72786844,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.73142564,1.0
0.0,0.0,0.0,0.7280092,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.08289132,0.0,0.6920482,1.0
0.0,0.0,0.0,0.6726796,1.0
0.0,0.0,0.0,0.67668104,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.65313476,1.0
0.0,0.0,0.0,0.67147803,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6937652,1.0
0.0,0.0,0.0,0.7358541,1.0
0.0,0.0,0.0,0.7755753,1.0
0.0,0.0,0.0,0.7176513,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.07543455,0.0,0.69237244,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.21680911,0.0,0.6862257,1.0
0.0,0.0,0.0,0.72126037,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7259533,1.0
0.0,0.0,0.0,0.67894775,1.0
0.0,0.7371007,0.0,0.6636043,1.0
0.0,0.0,0.0,0.6558585,1.0
0.0,0.0,0.0,0.65396947,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.67849904,1.0
0.0,0.0,0.0,0.7002938,1.0
0.0,0.0,0.0,0.6810583,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.72377604,1.0
0.0,0.0,0.0,0.72941464,1.0
0.0,0.0,0.0,0.6856785,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7269865,1.0
0.0,0.0,0.0,0.71825653,1.0
0.0,0.45324084,0.0,0.67594606,1.0
0.0,0.0,0.0,0.69705725,1.0
0.0,0.0,0.0,0.68348855,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.6027819,0.0,0.66944426,1.0
0.0,0.0,0.0,0.7074329,1.0
0.0,0.13318512,0.0,0.68986154,1.0
0.0,0.0,0.0,0.69896525,1.0
0.0,0.0,0.0,0.73654485,1.0
0.0,0.0,0.0,0.67753744,1.0
0.0,0.0,0.0,0.72092015,1.0
0.0,0.9191766,0.0,0.655688,1.0
0.0,0.0,0.0,0.6992499,1.0
0.0,0.0,0.0,0.6575365,1.0
0.0,0.0,0.0,0.67167014,1.0
0.0,0.16483426,0.0,0.6884855,1.0
0.0,0.0,0.0,0.7314135,1.0
0.0,0.0,0.0,0.7632698,1.0
0.0,0.0,0.0,0.71653783,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.71203214,1.0
0.0,0.7495783,0.0,0.66306186,1.0
0.0,0.39298946,0.0,0.6785657,1.0
0.0,0.8291642,0.0,0.65960157,1.0
0.0,0.5690815,0.0,0.6709095,1.0
0.0,0.063511826,0.0,0.6928908,1.0
0.0,0.0,0.0,0.69405127,1.0
0.0,0.0,0.0,0.7072915,1.0
0.0,0.013671964,0.0,0.69505775,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.65594935,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.7261208,0.0,0.6640817,1.0
0.0,0.0,0.0,0.72856873,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.68517023,1.0
0.0,0.0,0.0,0.6867372,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.707597,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6574687,1.0
0.0,0.0,0.0,0.7614782,1.0
0.0,0.04689647,0.0,0.69361323,1.0
0.0,0.0,0.0,0.68397075,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.4981652,0.0,0.6739928,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.72241545,1.0
0.0,0.81638575,0.0,0.66015714,1.0
0.0,0.96797377,0.0,0.65356636,1.0
0.0,0.0,0.0,0.7033399,1.0
0.0,0.0,0.0,0.6612253,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.71652377,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6678539,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.774187,1.0
0.0,0.0,0.0,0.7493273,1.0
0.0,0.98046273,0.0,0.65302336,1.0
0.0,0.0,0.0,0.7220908,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6916956,1.0
0.0,0.0,0.0,0.75881714,1.0
0.0,0.0,0.0,0.71945417,1.0
0.0,0.45091045,0.0,0.6760474,1.0
0.0,0.0,0.0,0.7748236,1.0
0.0,0.29795945,0.0,0.6826974,1.0
0.0,0.0,0.0,0.67288685,1.0
0.0,0.0,0.0,0.6653199,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7156238,1.0
0.0,0.84209144,0.0,0.6590395,1.0
0.0,0.0,0.0,0.7625146,1.0
0.0,0.0,0.0,0.6927724,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.34741342,0.0,0.68054724,1.0
0.0,0.0,0.0,0.68655956,1.0
0.0,0.0,0.0,0.72085434,1.0
0.0,0.0,0.0,0.68080163,1.0
0.0,0.5372634,0.0,0.6722929,1.0
0.0,0.46011916,0.0,0.675647,1.0
0.0,0.0,0.0,0.6702276,1.0
0.0,0.4003005,0.0,0.6782478,1.0
0.0,0.0,0.0,0.66531885,1.0
0.0,0.0,0.0,0.7113102,1.0
0.0,0.0,0.0,0.6653695,1.0
0.0,0.0,0.0,0.67775387,1.0
0.0,0.8743176,0.0,0.6576384,1.0
0.0,0.5152361,0.0,0.6732506,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.71511734,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6806486,1.0
0.0,0.3476192,0.0,0.6805383,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7421238,1.0
0.0,0.0,0.0,0.726608,1.0
0.0,0.0,0.0,0.6567732,1.0
0.0,0.1287484,0.0,0.6900544,1.0
0.0,0.0,0.0,0.7243565,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.09229059,0.0,0.69163954,1.0
0.0,0.48114538,0.0,0.6747328,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7401441,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.37728596,0.0,0.67924845,1.0
0.0,0.0,0.0,0.695765,1.0
0.0,0.0,0.0,0.7334044,1.0
0.0,0.0,0.0,0.69197756,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.67232215,1.0
0.0,0.0,0.0,0.65547645,1.0
0.0,0.0,0.0,0.68538624,1.0
0.0,0.7599554,0.0,0.66261065,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.7205161,0.0,0.6643254,1.0
0.0,0.0,0.0,0.69294167,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.13311693,0.0,0.6898645,1.0
0.0,0.6871655,0.0,0.6657754,1.0
0.0,0.0,0.0,0.6589374,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6943273,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.71104985,1.0
0.0,0.0,0.0,0.7301882,1.0
0.0,0.0,0.0,0.7047712,1.0
0.0,0.0,0.0,0.7597744,1.0
0.0,0.0,0.0,0.6877268,1.0
0.0,0.0,0.0,0.7201724,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.089204326,0.0,0.6917737,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.2332164,0.0,0.68551236,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7162596,1.0
0.0,0.3551043,0.0,0.68021286,1.0
0.0,0.0,0.0,0.6674425,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.7368225,0.0,0.6636164,1.0
0.0,0.0,0.0,0.6714025,1.0
0.0,0.0,0.0,0.67015064,1.0
0.0,0.0,0.0,0.72019386,1.0
0.0,0.0,0.0,0.67918384,1.0
0.0,0.0,0.0,0.68098056,1.0
0.0,0.0,0.0,0.6565371,1.0
0.0,0.0,0.0,0.74848306,1.0
0.0,0.0,0.0,0.70627624,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.3303485,0.0,0.6812892,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6959798,1.0
0.0,0.2253328,0.0,0.6858551,1.0
0.0,0.0,0.0,0.71153724,1.0
0.0,0.0,0.0,0.67444307,1.0
0.0,0.8508175,0.0,0.6586601,1.0
0.0,0.0,0.0,0.691831,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.84231406,0.0,0.65902984,1.0
0.0,0.051635478,0.0,0.6934072,1.0
0.0,0.0,0.0,0.69644535,1.0
0.0,0.0,0.0,0.72595483,1.0
0.0,0.0,0.0,0.65229326,1.0
0.0,0.89661026,0.0,0.65666914,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.73553896,1.0
0.0,0.0,0.0,0.6958826,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7169891,1.0
0.0,0.0,0.0,0.66422194,1.0
0.0,0.82086146,0.0,0.6599626,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.53503674,0.0,0.67238975,1.0
0.0,0.0,0.0,0.71637475,1.0
0.0,0.0,0.0,0.7321123,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6535655,1.0
0.0,0.0,0.0,0.7574741,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.75967366,1.0
0.0,0.0,0.0,0.7417252,1.0
0.0,0.0,0.0,0.66490304,1.0
0.0,0.0,0.0,0.7624156,1.0
0.0,0.0,0.0,0.70324266,1.0
0.0,0.0,0.0,0.6736477,1.0
0.0,0.0,0.0,0.7766969,1.0
0.0,0.0,0.0,0.7235341,1.0
0.0,0.0,0.0,0.7472942,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.671786,1.0
0.0,0.0,0.0,0.70442307,1.0
0.0,0.0,0.0,0.7551801,1.0
0.0,0.0,0.0,0.7032929,1.0
0.0,0.0,0.0,0.6896163,1.0
0.0,0.0,0.0,0.6958879,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7162246,1.0
0.0,0.6061019,0.0,0.66929996,1.0
0.0,0.0,0.0,0.7647208,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.85072744,0.0,0.65866405,1.0
0.0,0.0,0.0,0.7280859,1.0
0.0,0.40851828,0.0,0.67789054,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.9909295,0.0,0.6525683,1.0
0.0,0.0,0.0,0.6867391,1.0
0.0,0.3792286,0.0,0.679164,1.0
0.0,0.0,0.0,0.776213,1.0
0.0,0.0,0.0,0.7583997,1.0
0.0,0.0,0.0,0.69356114,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.767647,1.0
0.0,0.0,0.0,0.7282827,1.0
0.0,0.0,0.0,0.76517713,1.0
0.0,0.0,0.0,0.7674028,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.23569174,0.0,0.6854047,1.0
0.0,0.0,0.0,0.7507616,1.0
0.0,0.0,0.0,0.6561798,1.0
0.0,0.3161966,0.0,0.6819045,1.0
0.0,0.0,0.0,0.72123075,1.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.7153021,1.0
0.0,0.7137824,0.0,0.6646182,1.0
0.0,0.89966744,0.0,0.6565362,1.0
0.0,0.6241015,0.0,0.66851735,1.0
0.0,0.0,0.0,0.7191209,1.0
0.0,0.43874466,0.0,0.6765763,1.0
0.0,0.0,0.0,0.7207603,1.0
0.0,0.35536245,0.0,0.68020165,1.0
0.0,0.0,0.0,0.67863125,1.0
0.0,0.5318575,0.0,0.67252797,1.0
0.0,0.0,0.0,0.6985487,1.0
0.0,0.0,0.0,0.7155674,1.0
