WOE,FGE,Hour,Weekday,Season,HPE
1.0,0.0,0.41486484,0.27430183,0.0,1.0
0.0,0.0,0.35169736,0.38394228,0.0,1.0
1.0,0.0,0.36928827,0.33333334,0.33333334,1.0
1.0,0.0,0.58289057,0.0,0.33333334,1.0
1.0,1.0,0.2698903,0.20124623,0.6666667,1.0
1.0,0.0,0.954412,0.587377,0.42071038,1.0
0.0,1.0,0.66978765,0.45042634,0.6666667,1.0
0.0,0.0,0.2990416,0.35367393,0.33333334,1.0
0.0,0.0,0.30092466,0.9868778,0.33333334,1.0
1.0,0.0,0.31825823,0.28001022,0.77331287,1.0
1.0,1.0,0.3558987,0.43213916,0.0,1.0
1.0,0.0,0.3679986,1.0,0.33333334,1.0
0.0,0.0,0.76825327,0.81499034,0.6299806,1.0
1.0,0.0,0.48566973,0.6300448,0.6666667,1.0
0.0,0.0,0.4302979,0.7405512,0.8522311,1.0
0.0,1.0,0.13043478,0.8140005,0.33333334,1.0
0.0,0.0,0.549322,0.59080034,0.0,1.0
0.0,1.0,0.55081666,0.5,0.30573192,1.0
0.0,0.0,0.19638439,0.33333334,0.0,1.0
1.0,0.0,0.4713136,0.2106525,0.33333334,1.0
1.0,0.0,0.6862973,0.36919373,0.48101082,1.0
0.0,1.0,0.26667255,0.9777552,0.6666667,1.0
0.0,0.0,0.37933666,0.31039524,1.0,1.0
1.0,0.0,0.24005967,0.417854,0.0,1.0
0.0,1.0,0.64058405,0.16666667,0.33333334,1.0
0.0,0.0,0.69929767,0.46946156,0.6666667,1.0
1.0,0.99113375,0.43362615,0.66371125,0.0,1.0
1.0,0.0,0.59221566,0.8333334,0.4482534,1.0
1.0,1.0,0.2788851,0.6723762,0.6666667,1.0
1.0,0.0,0.6796145,0.0,0.33333334,1.0
0.0,0.0,0.28226808,0.91797245,0.16927817,1.0
1.0,0.0,0.60735154,0.5538381,0.6666667,1.0
0.0,1.0,0.5219994,0.7574851,0.6666667,1.0
0.0,1.0,0.58032423,0.38418075,0.33333334,1.0
1.0,0.0,0.20622018,0.5810214,0.33333334,1.0
0.0,0.0,0.31926855,0.985701,0.34763235,1.0
1.0,0.0,0.9416604,0.085452646,0.0,1.0
0.0,0.0,0.30434784,0.33333334,0.18908304,1.0
1.0,0.0,0.76412237,0.05938279,0.4520989,1.0
0.0,0.0,0.27789706,0.8333334,0.6666667,1.0
0.0,0.0,0.26086956,0.69937325,0.6666667,1.0
1.0,0.11366832,0.34388465,0.0,0.33333334,1.0
0.0,1.0,0.71773857,0.5423323,0.6666667,1.0
1.0,0.0,0.6592874,0.8333334,0.33333334,1.0
1.0,0.0,0.2209748,0.7293949,0.33333334,1.0
0.0,0.0,0.6754615,0.6507863,0.6666667,1.0
0.0,0.0,0.3024508,0.0,0.6666667,1.0
1.0,0.0,0.67280024,0.63746697,0.6666667,1.0
1.0,0.0,0.6091954,0.0,0.33333334,1.0
0.0,0.0,0.31897312,0.028031796,0.6666667,1.0
1.0,0.0,0.4594988,0.97602624,0.6666667,1.0
1.0,0.0,0.73942417,0.8333334,0.501126,1.0
0.0,1.0,0.38290355,0.59242916,0.6666667,1.0
1.0,0.0,0.5789461,0.5,0.6666667,1.0
1.0,0.0,0.14257124,0.35659492,0.6666667,1.0
1.0,0.0,0.6549577,0.08866891,0.0,1.0
1.0,1.0,0.47886908,0.44062793,0.33333334,1.0
1.0,0.0,0.721382,0.10034229,0.5340179,1.0
0.0,1.0,0.37129632,0.28834876,0.0,1.0
0.0,0.0,0.42734206,0.99286944,0.0,1.0
1.0,0.0,0.65212256,0.83335125,0.33333334,1.0
1.0,0.0,0.7786192,0.060653266,0.45463988,1.0
0.0,1.0,0.3638807,0.0,0.020514216,1.0
1.0,0.0,0.46046555,0.30872053,0.6666667,1.0
1.0,0.0,0.6956522,0.16550311,0.66433954,1.0
1.0,1.0,0.35225433,0.6972736,0.6666667,1.0
1.0,0.0,0.88244504,0.42594126,0.0,1.0
0.0,0.0,0.358777,0.33333334,0.0,1.0
0.0,0.0,0.3009707,0.8203876,0.6666667,1.0
1.0,0.0,0.7763933,0.32737693,0.6666667,1.0
0.0,0.0,0.20434037,0.33333334,0.0777587,1.0
1.0,1.0,0.6527013,0.44511837,0.6666667,1.0
1.0,0.0,0.91735524,0.5,0.33333334,1.0
1.0,0.0,0.76278144,0.9239956,0.51465786,1.0
1.0,0.48493963,0.6982714,0.82831323,0.4949799,1.0
1.0,0.0,0.33117095,0.115255706,0.0,1.0
1.0,0.0,0.2642405,0.4741562,0.0,1.0
0.0,1.0,0.40091807,0.13421313,0.0,1.0
1.0,0.0,0.3791823,0.35656726,0.28686553,1.0
0.0,1.0,0.6329287,0.9302226,0.86044514,1.0
0.0,0.0,0.26603097,0.01978533,1.0,1.0
0.0,0.0,0.2852405,0.40657806,0.0,1.0
0.0,0.0,0.63567,0.6666667,0.20680302,1.0
1.0,0.9517978,0.04766976,0.8333334,0.33333334,1.0
0.0,0.0,0.52100784,0.5546211,0.0,1.0
1.0,1.0,0.3901345,0.16890888,0.6666667,1.0
1.0,0.0,0.56905234,0.0,0.33333334,1.0
1.0,1.0,0.5349468,0.2390987,0.4781974,1.0
1.0,0.89470714,0.32265964,0.7017643,0.36843097,1.0
0.0,1.0,0.24862263,0.16666667,0.07981337,1.0
1.0,0.0,0.5680763,0.062283006,0.062283006,1.0
0.0,1.0,0.3845084,0.16666667,0.33333334,1.0
0.0,0.0,0.3325487,0.6666667,0.74517244,1.0
0.0,1.0,0.600002,0.20740658,0.33333334,1.0
0.0,1.0,0.6086957,0.1277567,0.33333334,1.0
1.0,0.0,0.43478262,0.5,0.6666667,1.0
1.0,0.0,0.2314277,0.4461938,0.6666667,1.0
1.0,1.0,0.38677302,0.50868505,0.0,1.0
1.0,1.0,0.13778837,0.7730797,0.21282598,1.0
0.0,1.0,0.3259429,0.6252761,0.0,1.0
1.0,0.0,0.4882372,0.20806994,1.0,1.0
1.0,0.0,0.39096123,0.11154954,0.6666667,1.0
1.0,1.0,0.30044577,0.6616807,0.32834736,1.0
1.0,0.0,0.6812919,0.17584133,0.6666667,1.0
0.0,1.0,0.46042168,0.11965662,0.76068676,1.0
1.0,0.0,0.75561243,0.8333334,0.56318104,1.0
1.0,0.0,0.83304995,0.45334157,0.0,1.0
1.0,0.0,0.26266095,0.47939914,0.33333334,1.0
0.0,1.0,0.77024627,0.6709748,0.6666667,1.0
1.0,0.0,0.8235011,0.0,0.33333334,1.0
1.0,0.0,0.579239,0.5,0.6666667,1.0
0.0,0.0,0.29751986,0.14049271,1.0,1.0
1.0,1.0,0.28083104,0.36338258,0.6666667,1.0
1.0,1.0,0.6874481,1.0,0.31236726,1.0
1.0,0.0,0.74970824,0.9369408,0.5405482,1.0
1.0,0.0,0.7513978,0.80982095,0.28630847,1.0
1.0,1.0,0.61939025,0.3138833,0.33333334,1.0
1.0,0.0,0.6020019,0.5513191,0.6666667,1.0
1.0,0.0,0.9526002,0.045097828,0.030065209,1.0
0.0,0.061662793,0.39130434,0.51027715,0.0,1.0
1.0,0.0,0.34728053,0.99163455,1.0,1.0
0.0,0.0,0.20946491,0.0,0.6666667,1.0
1.0,0.0,0.47111067,0.051534623,0.0,1.0
0.0,1.0,0.65217394,0.33333334,0.5417652,1.0
0.0,0.0,0.69833887,0.5781838,0.6666667,1.0
0.0,0.0,0.42895848,0.23779851,0.19106968,1.0
0.0,1.0,0.5295515,0.8283421,0.6666667,1.0
1.0,0.0,0.43478262,0.5,0.6666667,1.0
1.0,0.0,0.4550259,0.9224008,0.6666667,1.0
0.0,0.0,0.60414386,0.36562434,0.33333334,1.0
0.0,0.0,0.30434784,0.95310026,0.33333334,1.0
1.0,0.0,0.30953398,0.24005988,0.6666667,1.0
0.0,0.0,0.7517584,0.16666667,0.7141544,1.0
0.0,0.0,0.17391305,0.0,0.45312035,1.0
1.0,0.0,0.53748953,0.64413065,0.33333334,1.0
0.0,1.0,0.33581656,0.6063516,0.0,1.0
1.0,1.0,0.34795952,0.5587032,0.33333334,1.0
1.0,0.0,0.23734018,0.5,0.6666667,1.0
1.0,0.0,0.20757891,0.2741895,0.6666667,1.0
1.0,0.0,0.17391305,0.33333334,0.2217146,1.0
0.0,0.0,0.2818542,1.0,0.33333334,1.0
0.0,0.0,0.5635287,0.5,0.0,1.0
0.0,0.0,0.6207905,0.6666667,0.09272656,1.0
1.0,0.0,0.6797985,0.9121545,0.6666667,1.0
1.0,0.0,0.31768858,0.14109689,0.0,1.0
1.0,1.0,0.39186016,0.778488,0.22151202,1.0
0.0,0.0,0.55194414,0.16666667,0.84181356,1.0
1.0,0.0,0.8104635,0.0,0.33333334,1.0
1.0,0.0,0.3486138,0.5,0.6666667,1.0
1.0,0.0,0.74480605,0.942036,0.7246307,1.0
0.0,0.4348477,0.29110682,0.16666667,0.0,1.0
0.0,0.0,0.57815653,0.68130004,0.0,1.0
1.0,1.0,0.25811824,0.17721343,0.6666667,1.0
1.0,0.0,0.65354633,0.6146183,0.43743002,1.0
1.0,0.0,0.73842,0.8333334,0.33333334,1.0
0.0,0.0,0.27953327,0.071544126,1.0,1.0
0.0,1.0,0.59444284,0.18579833,0.6666667,1.0
1.0,1.0,0.5591788,0.5919312,0.6666667,1.0
1.0,1.0,0.543293,0.9807146,0.62809587,1.0
1.0,0.0,0.7740623,0.93304735,0.6666667,1.0
1.0,0.0,0.17752999,0.7569325,0.6666667,1.0
0.0,0.0,0.6653367,0.7171241,0.6666667,1.0
1.0,0.0,0.16492361,0.7068919,0.9195495,1.0
1.0,1.0,0.65186375,0.7669045,0.6666667,1.0
1.0,1.0,0.21921009,0.44212046,0.6666667,1.0
1.0,1.0,0.35313946,0.72901154,0.27098846,1.0
1.0,0.652235,0.54062414,0.72462755,0.0,1.0
1.0,0.0,0.36003408,0.11330068,0.6666667,1.0
1.0,0.0,0.50113374,0.877173,0.6666667,1.0
0.0,1.0,0.67124695,0.45322335,0.6666667,1.0
1.0,0.0,0.58490956,0.10220496,0.6666667,1.0
0.0,0.0,0.62907916,0.12759835,0.0,1.0
1.0,0.0,0.5551119,0.0,0.0,1.0
0.0,0.0,0.43051684,0.28322852,0.10020968,1.0
0.0,0.0,0.17391305,0.0,0.5527993,1.0
1.0,1.0,0.27970335,0.8556076,0.0,1.0
1.0,1.0,0.6769543,0.4761083,0.6666667,1.0
0.0,1.0,0.49981338,0.028016243,0.6666667,1.0
0.0,0.0,0.26086956,0.109528385,0.9452358,1.0
1.0,0.0,0.5708951,0.35509774,0.9564712,1.0
1.0,1.0,0.637628,1.0,0.33333334,1.0
0.0,0.0,0.5746143,0.8333334,0.6666667,1.0
0.0,0.0,0.17391305,0.037281983,0.29605135,1.0
1.0,0.0,0.551157,0.82013035,0.33333334,1.0
1.0,1.0,0.5635481,0.33173358,0.6666667,1.0
1.0,0.0,0.46775538,0.0,0.0,1.0
1.0,0.0,0.78062594,0.0,0.33333334,1.0
1.0,0.0,0.8829463,0.80768627,0.6666667,1.0
1.0,0.0,0.29211396,0.3567816,0.6666667,1.0
1.0,0.0,0.18811418,0.8333334,0.6666667,1.0
1.0,0.0,0.89979523,0.2428441,0.6666667,1.0
0.0,0.0,0.28663915,1.0,0.33333334,1.0
0.0,1.0,0.50680405,0.15521643,0.6895672,1.0
0.0,0.0,0.26625916,1.0,0.33333334,1.0
0.0,0.0,0.37726235,0.39234477,0.0,1.0
1.0,1.0,0.259716,0.7807258,0.33333334,1.0
1.0,0.0,0.53741336,0.36886072,0.9289453,1.0
1.0,0.0,0.7826087,0.038917657,0.372251,1.0
1.0,0.0,0.43478262,0.5,0.6666667,1.0
1.0,0.0,0.36696783,0.031096673,0.0,1.0
1.0,0.0,0.6911993,0.8333334,0.33333334,1.0
0.0,0.0,0.45702755,0.6666667,0.0,1.0
1.0,0.0,0.2800852,0.33333334,0.6666667,1.0
1.0,0.0,0.26459742,0.16380864,0.0,1.0
0.0,0.0,0.3934115,0.78456044,0.0,1.0
1.0,0.0,0.2740779,1.0,0.33333334,1.0
1.0,0.0,0.56337917,0.08157171,0.6666667,1.0
1.0,1.0,0.3201372,0.36359626,0.0,1.0
1.0,0.0,0.61958516,0.4940367,0.6785933,1.0
0.0,0.0,0.43704832,0.6666667,0.8596244,1.0
1.0,0.0,0.9357439,0.07964825,0.8407035,1.0
0.0,0.0,0.34820968,0.17107797,0.0,1.0
1.0,1.0,0.4944104,0.6666667,0.6666667,1.0
1.0,0.0,0.18802863,0.33333334,0.0,1.0
0.0,0.0,0.70194006,0.13005924,0.7398815,1.0
1.0,1.0,0.5230205,0.40080506,0.33333334,1.0
1.0,0.0,0.7364472,0.8264762,0.99314284,1.0
1.0,0.0,0.30234155,0.33717877,0.6666667,1.0
1.0,1.0,0.38550854,0.48889136,0.0,1.0
1.0,0.0,0.27414507,0.14970353,0.0,1.0
1.0,0.0,0.33421794,0.16666667,0.8956708,1.0
0.0,0.0,0.5576038,0.46044487,0.0,1.0
0.0,0.0,0.3584692,0.77988595,0.7735615,1.0
1.0,0.0,0.819964,0.046943054,0.38027638,1.0
1.0,0.0,0.64239293,0.64791983,0.37082708,1.0
0.3254661,1.0,0.39130434,0.61242235,0.0,1.0
0.0,0.0,0.30188686,0.99056625,0.35220084,1.0
1.0,0.0,0.5071978,0.8611344,0.7222688,1.0
1.0,0.0,0.99214476,0.5150559,0.34838927,1.0
1.0,0.0,0.5049144,0.60887635,1.0,1.0
1.0,1.0,0.20734473,0.6762947,0.33333334,1.0
1.0,0.0,0.63717806,0.19868822,0.06404311,1.0
1.0,0.0,0.46367693,0.5,0.6666667,1.0
1.0,1.0,0.6771538,0.4290896,0.6666667,1.0
1.0,0.0,0.5056745,0.0,0.0,1.0
1.0,0.0,0.7157008,0.24783988,0.6666667,1.0
0.0,0.0,0.31439936,0.5,0.0,1.0
1.0,0.0,0.628469,0.97728276,0.6666667,1.0
1.0,0.0,0.19010273,0.6046063,0.33333334,1.0
0.0,1.0,0.41177905,0.0,0.08171768,1.0
1.0,0.0,0.5112682,0.29197228,1.0,1.0
1.0,0.0,0.30434784,0.33626541,0.0,1.0
0.0,0.0,0.6405212,0.6219981,0.2439961,1.0
1.0,0.0,0.71746004,0.93743414,0.6666667,1.0
0.0,0.0,0.42714497,0.441119,0.0,1.0
1.0,1.0,0.53936094,0.35811248,0.33333334,1.0
0.0,0.0,0.27252942,0.09450734,0.6666667,1.0
1.0,1.0,0.4386791,1.0,0.33333334,1.0
1.0,0.0,0.33220094,0.22656308,0.6666667,1.0
0.0,1.0,0.71060854,0.5286663,0.5286663,1.0
0.0,1.0,0.39529485,0.16666667,0.33333334,1.0
1.0,1.0,0.6350219,0.016437322,0.34977067,1.0
0.0,0.0,0.95986426,0.8141017,0.6666667,1.0
0.0,0.0,0.47485384,0.724399,0.8845355,1.0
1.0,0.0,0.6697237,0.9831815,0.6666667,1.0
1.0,1.0,0.98796266,0.45385692,0.6666667,1.0
0.0,0.0,0.22624828,0.17151691,0.9902995,1.0
0.97690034,0.0,0.9575261,0.6705166,0.6666667,1.0
1.0,0.0,0.3478261,0.91941875,0.8388375,1.0
1.0,0.0,0.89198905,0.085957825,0.505249,1.0
0.0,0.0,0.26086956,0.68566954,0.0,1.0
1.0,0.0,0.47119564,0.46510416,0.0,1.0
1.0,0.0,0.39420897,0.3288796,0.3288796,1.0
1.0,0.0,0.6918283,1.0,0.6666667,1.0
1.0,0.0,0.48172516,0.57835346,0.6666667,1.0
1.0,1.0,0.34274706,0.5634046,0.33333334,1.0
0.0,0.0,0.2969457,0.8617083,0.33333334,1.0
1.0,0.0,0.6086957,0.5,0.6666667,1.0
1.0,0.0,0.31500402,0.33333334,0.6666667,1.0
1.0,0.1417203,0.2670313,0.19028673,0.0,1.0
1.0,0.0,0.75706196,0.4336519,0.0,1.0
1.0,0.0,0.6575799,0.16666667,0.6666667,1.0
1.0,0.0,0.8169919,0.0,0.33333334,1.0
1.0,0.0,0.48349395,0.3955756,0.6666667,1.0
0.0,0.0,0.30434784,0.98645324,0.36042684,1.0
1.0,0.0,0.65217394,0.9800616,0.6267899,1.0
0.0,1.0,0.64769566,0.34191674,0.33333334,1.0
1.0,1.0,0.24629691,0.815019,0.33333334,1.0
0.0,1.0,0.3964716,0.24009618,0.0,1.0
1.0,0.0,0.58329684,0.5,0.6666667,1.0
1.0,0.0,0.56326944,0.6985066,0.0,1.0
1.0,0.0,0.93645865,0.0,0.0,1.0
0.0,0.0,0.26086956,0.8333334,0.10574916,1.0
1.0,0.0,0.69227606,0.8333334,0.43581656,1.0
1.0,0.0,0.4222932,0.8333334,0.33333334,1.0
1.0,0.0,0.82023764,0.8333334,0.6442441,1.0
0.0,0.69414186,0.30434784,0.05097635,1.0,1.0
1.0,0.0,0.18025576,0.34143794,0.3171242,1.0
0.0,0.0,0.7685056,0.7252093,0.6666667,1.0
1.0,0.0,0.7483982,0.8688598,0.40438628,1.0
0.0,0.0,0.27735576,0.6666667,0.6666667,1.0
0.0,0.0,0.7254086,0.52630013,0.61406636,1.0
0.0,0.0,0.27791914,0.8333334,0.6666667,1.0
0.84414047,1.0,0.6493547,1.0,0.7186198,1.0
1.0,0.0,0.82217145,0.12875241,0.0,1.0
1.0,0.0,0.2771828,0.33333334,0.6666667,1.0
1.0,0.0,0.76913494,0.17957905,0.0,1.0
1.0,1.0,0.19912276,0.9526608,0.09467843,1.0
1.0,0.0,0.6140871,0.16666667,0.6666667,1.0
1.0,1.0,0.18070838,0.47395122,0.6666667,1.0
1.0,0.0,0.2893103,0.14410959,0.33333334,1.0
1.0,0.0,0.35961455,0.1909622,0.0,1.0
1.0,0.0,0.67364746,0.27709907,0.0,1.0
1.0,1.0,0.6795824,0.33333334,0.6666667,1.0
1.0,0.64748156,0.52955884,0.0,0.33333334,1.0
0.0,1.0,0.47876218,0.44476473,0.33333334,1.0
1.0,0.0,0.929926,0.10195038,0.79609925,1.0
1.0,0.0,0.7613144,0.0,0.33333334,1.0
0.0,0.0,0.730548,0.76681143,0.53362274,1.0
1.0,0.0,0.65217394,0.96794367,0.6025541,1.0
1.0,0.0,0.21010402,0.51117384,0.6666667,1.0
0.0,0.0,0.4544196,0.42396683,1.0,1.0
0.0,1.0,0.41972592,0.1303502,0.6666667,1.0
1.0,0.0,0.47255218,0.4221375,0.82239175,1.0
1.0,0.0,0.45655248,0.43747053,0.79172564,1.0
1.0,0.0,0.30382988,0.16865224,0.6666667,1.0
1.0,0.0,0.44313455,0.76026356,0.8128063,1.0
1.0,0.0,0.35646802,0.15562423,0.6666667,1.0
1.0,0.0,0.17765158,0.34766436,0.0,1.0
1.0,0.0,0.37632638,0.06897941,0.9310206,1.0
1.0,1.0,0.58253527,0.33333334,0.6666667,1.0
1.0,0.0,0.43937522,0.33920166,0.6666667,1.0
0.0,0.0,0.25927797,0.33333334,0.0,1.0
1.0,1.0,0.17997387,0.93798,0.12404007,1.0
1.0,0.0,0.678684,0.7967562,0.5365771,1.0
0.0,0.0,0.19776934,0.3790579,0.0,1.0
0.0,1.0,0.27397516,0.21690476,0.33333334,1.0
1.0,1.0,0.31763917,0.3078583,0.6666667,1.0
1.0,0.0,0.91425097,0.0,0.0,1.0
1.0,0.0,0.524772,0.0,0.0,1.0
0.0,0.0,0.28502148,0.09258228,1.0,1.0
0.0,0.0,0.30434784,0.23777005,1.0,1.0
0.0,0.0,0.51395136,0.3213921,0.6666667,1.0
1.0,0.0,0.68347216,0.6910956,0.28447556,1.0
0.0,1.0,0.30434784,0.85850585,0.6163217,1.0
1.0,0.0,0.47540554,1.0,0.6666667,1.0
0.0,0.0,0.29566237,0.8666277,0.33333334,1.0
0.0,0.0,0.49090943,0.9205386,0.33333334,1.0
1.0,1.0,0.04347826,0.8333334,0.33333334,1.0
1.0,0.0,0.7960238,0.017141495,0.36761633,1.0
1.0,1.0,0.4642102,0.4538496,0.33333334,1.0
1.0,0.0,0.6228335,0.9437642,0.44580492,1.0
0.0,1.0,0.29499605,0.661292,0.33333334,1.0
0.0,0.0,0.32709876,0.34579217,0.0,1.0
0.0,1.0,0.37974402,0.29204497,0.33333334,1.0
1.0,0.0,0.36612764,0.5,0.6666667,1.0
0.0,1.0,0.14080931,0.8465897,0.35984603,1.0
0.0,0.0,0.50895685,0.65033376,0.0,1.0
0.0,0.0,0.66050833,0.6427053,0.6666667,1.0
1.0,0.0,0.27459925,0.3070181,0.6666667,1.0
1.0,1.0,0.25132427,0.73441905,0.6666667,1.0
0.0,1.0,0.28652844,0.16666667,0.33333334,1.0
1.0,1.0,0.58731794,0.33333334,0.6666667,1.0
1.0,0.0,0.58737177,0.39702728,1.0,1.0
0.0,0.0,0.32639095,0.5,0.0,1.0
1.0,0.0,0.6156201,0.8333334,0.33333334,1.0
0.0,0.0,0.7275055,0.7394539,0.6666667,1.0
0.0,0.0,0.6086957,0.2531694,0.0,1.0
1.0,0.0,0.60032296,1.0,0.6666667,1.0
1.0,0.0,0.6962664,0.33490312,0.0,1.0
1.0,0.0,0.5880938,0.25829047,0.0,1.0
0.0,1.0,0.3323815,0.6184088,0.6666667,1.0
0.0,0.0,0.26254058,0.6730722,0.6666667,1.0
0.0,1.0,0.7826087,0.5947046,0.6666667,1.0
1.0,0.0,0.7737761,0.8333334,0.46614173,1.0
0.0,0.0,0.47633561,0.49630994,0.0,1.0
0.0,0.0,0.41139996,0.25126004,0.33333334,1.0
0.0,0.0,0.48863745,0.3507559,0.0,1.0
1.0,0.0,0.40381032,0.5,0.6666667,1.0
0.0,1.0,0.51367223,0.83848715,0.6666667,1.0
0.0,0.0,0.69473404,0.6836209,0.6666667,1.0
1.0,0.0,0.66905075,0.6542407,0.8209074,1.0
1.0,0.0,0.7850318,0.0,0.33333334,1.0
1.0,0.0,0.28868017,0.5,0.6666667,1.0
1.0,0.0,0.21739131,0.7799402,0.773453,1.0
0.0,0.0,0.64357865,0.6666667,0.6666667,1.0
1.0,0.0,0.926943,0.0,0.8866148,1.0
0.0,0.0,0.30434784,0.8333334,0.1136553,1.0
0.0,1.0,0.3568691,0.5,0.0,1.0
0.0,1.0,0.26363117,0.98941386,0.6666667,1.0
1.0,1.0,0.30259794,0.32662535,0.6666667,1.0
0.0,0.0,0.3859075,0.5,0.0,1.0
1.0,1.0,0.80958736,0.6042736,0.6666667,1.0
1.0,0.0,0.7324289,0.897452,0.6666667,1.0
1.0,0.0,0.3796083,0.28894895,0.044384375,1.0
1.0,1.0,0.7024628,0.064258,0.33333334,1.0
1.0,0.0,0.58009857,0.0,0.33333334,1.0
1.0,1.0,0.6812779,0.53673434,0.6666667,1.0
1.0,0.0,0.17185569,0.6745532,0.33333334,1.0
1.0,1.0,0.6819581,0.24383213,0.33333334,1.0
1.0,0.0,0.775546,0.3455398,0.0,1.0
0.0,0.0,0.33200273,0.07575132,0.33333334,1.0
0.0,1.0,0.39753678,0.16666667,0.095183834,1.0
0.0,1.0,0.40084547,0.16666667,0.33333334,1.0
0.18798387,1.0,0.11408836,0.8333334,0.33333334,1.0
0.0,1.0,0.2808322,0.16666667,0.33333334,1.0
0.7746631,0.0,0.87385446,0.18778077,0.0,1.0
0.0,0.0,0.3032299,0.33761877,0.00857082,1.0
0.0,0.0,0.34572607,0.5,0.0,1.0
1.0,1.0,0.33576873,0.69677836,0.363445,1.0
0.0,1.0,0.36188427,0.74185133,0.15036933,1.0
0.0,0.0,0.9341882,0.8017985,0.6666667,1.0
0.0,0.0,0.26086956,0.70563376,0.33333334,1.0
1.0,0.0,0.9469295,0.110310465,0.0735403,1.0
1.0,0.4332354,0.092762135,0.8333334,0.33333334,1.0
1.0,0.0,0.5752085,0.37163264,0.9234015,1.0
1.0,1.0,0.39130434,0.48736855,0.6666667,1.0
0.0,1.0,0.49252272,0.16666667,0.33333334,1.0
1.0,0.0,0.3649179,0.85517293,0.6666667,1.0
1.0,1.0,0.70800513,0.22386274,0.33333334,1.0
0.0,0.0,0.44412166,0.054035872,0.89192826,1.0
0.0,0.0,0.30008596,1.0,0.33333334,1.0
1.0,0.0,0.20632596,0.95758283,0.95758283,1.0
0.0,1.0,0.69297105,0.17694438,0.33333334,1.0
1.0,0.0,0.56419456,0.0006534755,0.0,1.0
0.0,0.0,0.48107025,0.16666667,0.20430775,1.0
1.0,1.0,0.5841205,0.30193174,0.6038635,1.0
1.0,1.0,0.59593105,0.33333334,0.6666667,1.0
0.0,0.0,0.76170504,0.16666667,0.5844009,1.0
0.0,0.0,0.22153622,0.33333334,0.0,1.0
0.0,0.0,0.63007057,0.41638747,0.6666667,1.0
0.0,1.0,0.29672244,0.8625641,0.6666667,1.0
1.0,1.0,0.26973858,1.0,0.33333334,1.0
0.0,0.0,0.2954035,0.8333334,0.6666667,1.0
1.0,0.0,0.36565763,0.05875519,0.94124484,1.0
1.0,0.0,0.46906644,0.7628426,0.6666667,1.0
1.0,0.0,0.75855,0.8333334,0.4940721,1.0
0.0,1.0,0.34651056,0.75756425,0.17170951,1.0
0.0,0.0,0.30847716,0.68491626,0.6301675,1.0
0.0,0.0,0.36073443,0.2656306,0.0,1.0
1.0,0.0,0.7301951,0.8104987,0.045669377,1.0
1.0,0.0,0.17819168,0.4248674,0.6666667,1.0
1.0,1.0,0.6525809,0.4449645,0.6666667,1.0
1.0,0.0,0.2707216,0.8333334,0.33333334,1.0
1.0,1.0,0.30434784,0.52990067,0.0,1.0
1.0,0.0,0.59607834,0.0,0.33333334,1.0
0.0,0.0,0.23746777,0.16241762,0.33333334,1.0
0.0,0.0,0.64614856,0.6666667,0.689764,1.0
1.0,0.0,0.1945326,0.78952086,0.6666667,1.0
1.0,0.0,0.6233582,0.14519903,0.18813431,1.0
1.0,0.0,0.42579615,0.31444496,0.2955566,1.0
1.0,0.0,0.6086957,0.5,0.6666667,1.0
1.0,0.0,0.21991473,0.39211327,0.2157735,1.0
0.0,0.0,0.40264723,0.9589381,0.0,1.0
0.0,1.0,0.71393794,0.4034287,0.5350477,1.0
1.0,0.0,0.5536181,0.5,0.6666667,1.0
1.0,1.0,0.50876087,0.9278611,0.0,1.0
1.0,1.0,0.27458903,0.78963506,0.0,1.0
0.78451437,1.0,0.35119253,0.29741907,0.6666667,1.0
1.0,0.0,0.5285162,0.9010507,0.33333334,1.0
1.0,0.0,0.30177215,0.18906571,0.0,1.0
0.0,0.0,0.2732808,0.45242363,0.0,1.0
1.0,0.0,0.20448428,0.6484307,0.33333334,1.0
0.0,0.0,0.5315291,0.6666667,0.0,1.0
1.0,1.0,0.57921594,0.3512204,0.6666667,1.0
1.0,1.0,0.4786402,0.25036353,0.6666667,1.0
1.0,0.0,0.7100974,0.17711753,0.0,1.0
0.0,0.0,0.4761786,0.26347384,0.6666667,1.0
1.0,0.0,0.40944958,0.5,0.6666667,1.0
0.0,0.0,0.4092499,0.6666667,0.0,1.0
0.0,1.0,0.41907907,0.13117674,0.6666667,1.0
0.0,0.0,0.57268363,0.86980855,0.33333334,1.0
0.0,0.0,0.49806035,0.7196795,0.0,1.0
0.0,0.0,0.46917906,0.14148164,0.33333334,1.0
0.0,1.0,0.26086956,0.04828632,0.09657264,1.0
1.0,0.0,0.31147224,0.96120465,0.4109241,1.0
0.0,0.0,0.28080165,0.47453117,0.33333334,1.0
0.7410788,0.0,0.9002345,0.75297374,0.6666667,1.0
1.0,0.0,0.2631172,0.33333334,0.0,1.0
1.0,0.0,0.68072295,0.039443493,0.0,1.0
1.0,0.0,0.17295045,0.99631,0.33333334,1.0
1.0,0.0,0.6154426,0.7632624,0.33333334,1.0
1.0,0.0,0.94557947,0.58344483,0.4167782,1.0
0.0,0.0,0.26086956,0.79522604,0.0,1.0
1.0,0.0,0.7977706,0.29458618,0.58917236,1.0
1.0,0.0,0.6436503,0.60021985,0.6666667,1.0
0.0,1.0,0.28403595,0.94079703,0.54826075,1.0
