CWE,DWE,WOE,EBE,FGE,TVE,Weekday,Season,HPE
0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.22788897,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.439436,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.2121051,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.16666667,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.84221333,0.22814223,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.33333334,1.0
0.5685685,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.021700144,0.710067,1.0
0.0,0.0,0.0,0.0,0.0,0.103490174,0.683915,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.027332172,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.67448306,0.015632749,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8118763,0.9570858,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.8333334,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8333334,0.33333334,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.86577237,0.60178864,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8333334,0.6052678,1.0
0.0,0.7121804,1.0,1.0,0.0,1.0,0.0,0.095939875,1.0
0.0,0.0,1.0,1.0,1.0,0.7515944,1.0,0.25053146,1.0
0.0,0.0,0.6847954,0.0,1.0,0.0,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.63553715,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8355956,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9053971,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.22635448,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.66156197,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.9770602,0.620787,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.36046433,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.7833975,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.63281953,0.0,1.0
0.0,0.0,0.39876395,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.33333334,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.51642144,0.6995095,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.6666667,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.49022776,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.298361,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.59892786,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5264942,1.0,1.0
0.9778713,0.0,0.0,0.0,1.0,0.0,0.51106435,0.67404294,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9058592,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9579155,0.58249766,1.0
0.0,0.0,1.0,0.0,0.0,0.55537474,0.0,0.0,1.0
0.0,0.0,0.055063963,0.0,1.0,0.0,0.32415602,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.08809474,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.84373754,0.35414174,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.6158846,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.3185966,0.0,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.30635542,0.6666667,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.8333334,0.56227964,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,0.32200497,0.0,0.33333334,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.5195751,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.2551259,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.710395,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.45067352,0.7653197,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.11812921,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.17857653,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.3266552,0.6733448,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.69016325,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.05352561,0.7737179,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8333334,0.24915388,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.37177303,0.29489365,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9620484,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.08242038,0.96703184,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5221957,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.021019345,0.624628,1.0
0.0,0.0,0.56270397,0.0,0.0,1.0,0.812432,0.6666667,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.6100819,0.5773661,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.34169433,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.57317984,0.23984651,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.27896044,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.72458744,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8333334,0.44303972,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.57142687,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.45908302,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.36128974,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.15310618,0.84689385,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.7799179,0.5598358,1.0
0.0,0.0,0.0,0.0,0.34811455,0.0,0.5580191,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.8140006,0.33333334,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.30276397,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.16666667,0.96450996,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.15648203,0.35370263,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6869598,1.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.4868747,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.4353829,1.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.48155266,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.5399144,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.16666667,0.3280585,1.0
1.0,0.0,1.0,0.0,0.17597073,0.0,0.94134307,0.6080098,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.57417077,0.6666667,1.0
0.704718,0.0,1.0,0.0,0.0,0.0,0.882547,0.765094,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.33333334,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.6513019,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,1.0,0.055505082,0.88898987,1.0
0.0,0.55293846,1.0,0.0,0.0,0.0,0.0,0.33333334,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.31135327,0.62270653,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.97570336,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8333334,0.6666667,1.0
0.0,0.8684748,0.0,0.0,1.0,0.0,0.6666667,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.72062683,0.7745869,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.87179476,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27115175,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.19711939,0.33333334,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.03830509,0.07661018,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.42732328,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5676794,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.43657967,0.33333334,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.005360413,0.010720826,1.0
0.0,0.0,0.0,0.0,0.0,0.10415614,0.68402606,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.39131957,0.78263915,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.1662321,0.66753584,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6047066,0.0,1.0
0.41151386,0.0,1.0,1.0,0.41151386,0.0,0.47050464,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.16666667,0.17906854,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.16666667,0.33333334,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.7142477,0.714301,1.0
0.0,0.0,0.0,0.0,0.7673685,0.0,0.0,1.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.56467247,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.16666667,0.94022906,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.031147033,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.50992274,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.16666667,0.2214353,1.0
0.0,0.0,1.0,0.0,0.0,0.4701137,0.26494315,0.0,1.0
0.658329,0.0,0.0,0.0,1.0,0.0,0.6708355,0.78055704,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9867547,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.24901345,0.33333334,1.0
0.639415,0.0,1.0,0.0,0.0,0.0,1.0,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8333334,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.29222652,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.76640683,0.33333334,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.11475852,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.8777186,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.33333334,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.6984936,0.26967952,1.0
0.0,0.0,0.44629526,0.0,1.0,0.0,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.843662,0.64600945,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.7413333,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.45915774,0.33333334,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.8715979,0.40986234,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.33333334,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.16666667,0.089844435,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.56844604,0.0,1.0
0.7203386,0.0,0.0,0.0,0.0,0.0,0.40677953,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8983793,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.6043742,0.33333334,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.59011775,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.6448331,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.88432235,0.7686447,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33333334,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.93038094,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.45151475,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.50808716,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.93954664,0.5457599,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3498845,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7009286,0.9314761,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.16666667,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.6368568,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9148246,0.6666667,1.0
1.0,0.0,1.0,0.0,0.29778665,0.0,0.90073776,0.56740445,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.7292552,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.952497,0.5716607,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.24351071,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.95387,0.33333334,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.2617744,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.3199668,0.87201333,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.19091803,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.04760331,0.09520662,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.53416336,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.88568145,0.7713628,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.79935366,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.4514135,0.33333334,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.42531472,0.09198138,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.03371466,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.084725544,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.7349177,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.16666667,0.131311,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.24317001,1.0
0.0,0.79292786,0.0,0.0,1.0,0.0,0.7356907,0.13804811,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9371608,0.33333334,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.16666667,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.45977294,0.74712086,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.124704465,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.9092685,0.33333334,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.13329011,0.26658022,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.44126377,0.1174725,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.33333334,1.0
0.7463057,0.0,1.0,1.0,1.0,0.0,0.75123143,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.08435144,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.2949201,0.0,0.0,1.0,0.90169334,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.4239227,0.33333334,1.0
0.0,0.0,1.0,1.0,0.0,1.0,0.17525977,0.15807357,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.715341,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.4683923,0.19827437,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.99541783,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.15588328,0.68823344,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.75537664,0.75537664,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.39116117,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.14854023,0.33333334,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.5259967,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,0.10012107,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3447894,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.66672176,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.29625487,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8333334,0.1289997,1.0
0.49641824,0.0,0.0,0.0,1.0,0.0,0.33213943,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6349495,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.7078985,0.9587681,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.76204467,0.6666667,1.0
0.0,0.0,0.0,0.0,0.8078924,0.0,0.03201794,1.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.43114716,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.82188934,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.16666667,0.3275214,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.95504975,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.9629015,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.9534275,0.24018829,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.70683867,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.08374667,0.5008267,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.67590666,0.6481868,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.3871882,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.14526346,0.9571936,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.09927833,0.53189003,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.70254415,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.561711,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.65455544,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.049534276,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.6258077,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.2509443,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.33872423,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.36953014,0.18476507,1.0
0.66683626,0.0,1.0,0.0,1.0,0.0,1.0,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.51164323,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.22909221,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.11325835,0.55985004,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.86645615,0.3995789,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.30910605,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8333334,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.08080479,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.06887069,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.502947,0.8362803,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.020697907,0.70806247,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.51031363,0.6666667,1.0
0.0,0.0,0.0,0.0,0.033746302,0.0,0.16104229,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8333334,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9869584,0.33333334,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.6756338,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.6670975,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8333334,0.64747643,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.60968703,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.28353837,0.33333334,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.959249,0.6259157,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.18761715,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.49006006,1.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.9970505,1.0
0.0,0.0,1.0,1.0,0.0,0.5776721,0.40372133,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.18852603,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.17178422,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0026433915,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.8021596,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.39840388,0.33333334,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.60310525,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.2104496,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.022355137,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.95533186,0.57733035,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.33333334,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,1.0,0.22551954,0.88724023,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.48110378,0.6666667,1.0
0.0,0.2827093,1.0,1.0,0.0,0.0,0.21378489,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.35521448,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.49009693,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.44994652,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.10865399,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8333334,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.16666667,0.6666667,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.6069678,0.57612044,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.051585466,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.11808654,0.9527654,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.93304145,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.6904342,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.9338447,0.8676893,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.86138725,0.0,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.5873629,0.49194092,1.0
0.0,0.0,0.0,0.0,0.68384933,0.0,0.052691784,1.0,1.0
0.4839035,0.0,0.0,0.0,1.0,0.0,0.75804824,0.83869886,1.0
0.0,0.0,1.0,0.0,0.18594515,0.0,0.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.1282809,0.6666667,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.29115963,0.58231926,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.16666667,0.6867273,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.8993186,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8333334,0.20408842,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8809313,0.6666667,1.0
0.0,0.0,0.34643775,0.0,1.0,0.0,0.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.61481136,0.78147805,1.0
0.0,0.0,1.0,1.0,0.0,0.40755683,0.33333334,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.9003392,0.6334464,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.8333334,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.51903975,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.71164423,0.47442952,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.29565418,0.0,1.0
0.0,0.028175592,1.0,1.0,0.0,1.0,0.0,0.32394147,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.44017756,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.36930144,0.0,1.0
0.0,0.09442395,0.0,1.0,0.0,0.09442395,0.68240404,0.3018587,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.78011906,0.33333334,1.0
0.028594838,0.0,1.0,0.0,1.0,0.0,1.0,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.84851855,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.5045695,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.82362705,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.026029555,0.6666667,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.39398992,0.36366165,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8333334,0.11977841,1.0
