UNIX_TS,CWE,DWE,FRE,HPE,WOE,EBE
1353383800.0,0.0,0.0,1.0,0.0,1.0,1.0
1387652200.0,0.0,0.0,1.0,0.0,1.0,0.0
1356047900.0,0.0,0.0,1.0,0.0,1.0,1.0
1338728300.0,0.0,0.0,1.0,0.0,0.0,0.0
1394701000.0,0.0,0.0,1.0,0.0,1.0,0.0
1341809900.0,0.0,0.0,1.0,0.0,0.0,0.0
1390298200.0,0.0,0.0,1.0,0.0,1.0,0.0
1341421000.0,1.0,0.0,0.0,0.0,0.0,0.0
1349398700.0,0.0,0.0,1.0,0.0,1.0,1.0
1348534700.0,0.0,0.0,1.0,0.0,1.0,1.0
1390917500.0,0.0,0.0,1.0,1.0,0.0,0.0
1390204700.0,0.0,0.0,1.0,0.0,1.0,0.0
1336489100.0,0.0,0.0,1.0,0.0,1.0,0.0
1338638300.0,0.0,0.0,1.0,0.0,1.0,0.0
1387641500.0,0.0,0.0,1.0,0.0,0.0,0.0
1369425500.0,0.0,0.0,1.0,0.0,1.0,1.0
1376805500.0,0.0,0.0,1.0,0.0,0.0,0.0
1363931900.0,0.0,0.0,1.0,0.0,0.0,1.0
1367139500.0,0.0,0.0,1.0,0.0,0.0,1.0
1343833100.0,0.0,0.0,1.0,0.0,0.0,0.0
1393883900.0,0.0,0.0,1.0,0.0,1.0,0.0
1337338600.0,0.0,0.0,1.0,0.0,1.0,0.0
1335905900.0,0.0,0.0,1.0,0.0,1.0,0.0
1344376700.0,0.0,0.0,1.0,0.0,1.0,0.0
1359543400.0,0.0,0.0,1.0,0.0,0.0,1.0
1349791100.0,0.0,0.0,1.0,0.0,1.0,1.0
1343336300.0,0.0,0.0,1.0,0.0,0.0,0.0
1365598700.0,0.0,0.0,1.0,0.0,0.0,1.0
1360637800.0,0.0,0.0,1.0,0.0,1.0,1.0
1336147100.0,0.0,0.0,1.0,0.0,1.0,0.0
1355709400.0,0.0,0.0,1.0,0.0,1.0,1.0
1335916700.0,0.0,0.0,1.0,0.0,1.0,0.0
1372431500.0,0.0,0.0,1.0,0.0,1.0,1.0
1341352700.0,0.0,0.0,1.0,0.0,1.0,0.0
1333915100.0,0.0,0.0,1.0,0.0,1.0,0.0
1337500700.0,0.0,0.0,1.0,0.0,1.0,0.0
1386939500.0,0.0,0.0,1.0,0.0,1.0,0.0
1369357000.0,0.0,0.0,1.0,0.0,0.0,1.0
1368662300.0,0.0,0.0,1.0,0.0,1.0,1.0
1336118300.0,0.0,0.0,1.0,0.0,1.0,0.0
1387720700.0,0.0,0.0,1.0,0.0,0.0,0.0
1385488600.0,0.0,0.0,1.0,0.0,1.0,0.0
1333987100.0,0.0,0.0,1.0,0.0,1.0,0.0
1379473000.0,0.0,0.0,1.0,0.0,0.0,0.0
1360904300.0,0.0,0.0,1.0,0.0,1.0,1.0
1335247100.0,0.0,0.0,1.0,0.0,1.0,0.0
1345294700.0,0.0,0.0,1.0,0.0,0.0,1.0
1374771500.0,0.0,0.0,1.0,0.0,1.0,0.0
1395885400.0,0.0,1.0,1.0,0.0,0.0,0.0
1360148200.0,0.0,0.0,1.0,0.0,1.0,1.0
1396331900.0,0.0,0.0,1.0,0.0,0.0,0.0
1372481900.0,0.0,0.0,1.0,0.0,1.0,1.0
1371095900.0,0.0,1.0,1.0,0.0,0.0,1.0
1383235100.0,0.0,0.0,1.0,0.0,0.0,0.0
1389193100.0,0.0,0.0,1.0,0.0,1.0,0.0
1360393100.0,0.0,0.0,1.0,0.0,0.0,1.0
1333511800.0,0.0,0.0,1.0,0.0,1.0,0.0
1350237400.0,0.0,0.0,1.0,0.0,1.0,1.0
1352044700.0,0.0,0.0,1.0,0.0,0.0,1.0
1388552300.0,0.0,0.0,1.0,0.0,1.0,0.0
1351393000.0,0.0,0.0,1.0,0.0,0.0,1.0
1388959100.0,0.0,0.0,1.0,0.0,0.0,0.0
1342533500.0,0.0,0.0,1.0,0.0,1.0,0.0
1386262700.0,0.0,0.0,1.0,0.0,1.0,0.0
1381917400.0,0.0,0.0,1.0,0.0,0.0,0.0
1335513500.0,0.0,0.0,1.0,0.0,1.0,0.0
1389344300.0,0.0,0.0,1.0,0.0,0.0,0.0
1355673500.0,0.0,0.0,1.0,0.0,1.0,1.0
1336107500.0,0.0,0.0,1.0,0.0,0.0,0.0
1345269500.0,0.0,0.0,1.0,0.0,1.0,1.0
1395212300.0,0.0,0.0,1.0,0.0,0.0,0.0
1354903000.0,0.0,0.0,1.0,0.0,1.0,1.0
1380977900.0,0.0,0.0,1.0,0.0,0.0,0.0
1363276700.0,0.0,0.0,1.0,0.0,0.0,1.0
1392461800.0,0.0,0.0,1.0,0.0,1.0,0.0
1391821000.0,0.0,0.0,1.0,0.0,1.0,0.0
1387429100.0,0.0,0.0,1.0,0.0,0.0,0.0
1385477900.0,0.0,0.0,1.0,0.0,0.0,0.0
1335128300.0,1.0,0.0,1.0,0.0,1.0,0.0
1334995100.0,0.0,0.0,1.0,0.0,1.0,0.0
1349387900.0,0.0,0.0,1.0,0.0,1.0,1.0
1369169900.0,0.0,0.0,1.0,0.0,1.0,1.0
1388854700.0,0.0,0.0,1.0,0.0,1.0,0.0
1373061500.0,0.0,1.0,1.0,0.0,1.0,0.0
1358110700.0,0.0,0.0,1.0,0.0,1.0,1.0
1377172700.0,0.0,0.0,1.0,0.0,0.0,0.0
1336993000.0,0.0,0.0,1.0,0.0,1.0,0.0
1377781100.0,0.0,0.0,1.0,0.0,1.0,0.0
1342627100.0,0.0,0.0,1.0,0.0,1.0,0.0
1338724700.0,0.0,0.0,1.0,0.0,1.0,0.0
1355561900.0,0.0,0.0,1.0,0.0,1.0,1.0
1382417900.0,0.0,0.0,1.0,0.0,0.0,0.0
1359327500.0,0.0,0.0,1.0,0.0,1.0,1.0
1353985000.0,0.0,0.0,1.0,0.0,1.0,1.0
1382205400.0,0.0,0.0,1.0,0.0,0.0,0.0
1391648300.0,0.0,0.0,1.0,0.0,1.0,0.0
1362923900.0,0.0,0.0,1.0,0.0,1.0,1.0
1364003800.0,0.0,0.0,1.0,0.0,0.0,1.0
1353149800.0,0.0,0.0,1.0,0.0,1.0,1.0
1338537500.0,0.0,0.0,1.0,0.0,1.0,0.0
1361768300.0,0.0,0.0,1.0,0.0,1.0,1.0
1340009900.0,0.0,0.0,1.0,0.0,1.0,0.0
1392969500.0,0.0,0.0,1.0,0.0,0.0,0.0
1359226600.0,0.0,0.0,1.0,0.0,1.0,1.0
1368755800.0,0.0,0.0,1.0,0.0,1.0,1.0
1378691800.0,0.0,0.0,1.0,0.0,0.0,0.0
1359730700.0,0.0,0.0,1.0,0.0,1.0,1.0
1349917000.0,0.0,0.0,1.0,0.0,1.0,1.0
1375891100.0,0.0,0.0,1.0,0.0,0.0,0.0
1350619100.0,1.0,0.0,1.0,0.0,1.0,1.0
1334066300.0,0.0,0.0,1.0,0.0,1.0,0.0
1369105000.0,0.0,0.0,1.0,0.0,0.0,1.0
1389733100.0,1.0,0.0,1.0,0.0,1.0,0.0
1387897100.0,0.0,0.0,1.0,0.0,0.0,0.0
1342187900.0,0.0,0.0,1.0,0.0,1.0,0.0
1348567000.0,0.0,0.0,1.0,0.0,1.0,1.0
1385056600.0,0.0,0.0,1.0,0.0,0.0,0.0
1393768700.0,0.0,0.0,1.0,0.0,1.0,0.0
1390143500.0,0.0,0.0,1.0,0.0,1.0,0.0
1356627500.0,0.0,0.0,1.0,0.0,1.0,1.0
1375703900.0,0.0,0.0,1.0,0.0,0.0,0.0
1369630700.0,0.0,0.0,1.0,0.0,1.0,1.0
1382407000.0,0.0,0.0,1.0,0.0,0.0,0.0
1388113000.0,0.0,0.0,1.0,0.0,0.0,0.0
1353614300.0,0.0,0.0,1.0,0.0,1.0,1.0
1393581400.0,0.0,0.0,1.0,0.0,0.0,0.0
1382147800.0,0.0,0.0,1.0,0.0,0.0,0.0
1362261500.0,1.0,0.0,1.0,0.0,0.0,1.0
1393880300.0,0.0,0.0,1.0,0.0,1.0,0.0
1343645800.0,0.0,0.0,1.0,0.0,0.0,0.0
1339311500.0,0.0,0.0,1.0,0.0,1.0,0.0
1373507800.0,0.0,0.0,1.0,0.0,1.0,0.0
1355090300.0,0.0,0.0,1.0,0.0,1.0,1.0
1336517900.0,0.0,0.0,1.0,0.0,1.0,0.0
1384984700.0,0.0,0.0,1.0,0.0,1.0,0.0
1359064700.0,0.0,0.0,1.0,0.0,0.0,1.0
1341539800.0,0.0,0.0,1.0,0.0,1.0,0.0
1373011100.0,0.0,0.0,1.0,0.0,1.0,0.0
1363831000.0,0.0,0.0,1.0,0.0,1.0,1.0
1368241000.0,0.0,0.0,1.0,0.0,1.0,1.0
1373875100.0,0.0,0.0,1.0,0.0,0.0,0.0
1372737500.0,0.0,0.0,1.0,1.0,1.0,1.0
1390388200.0,0.0,0.0,1.0,0.0,0.0,0.0
1383339500.0,0.0,0.0,1.0,0.0,0.0,0.0
1357653500.0,0.0,0.0,1.0,0.0,1.0,1.0
1389229000.0,0.0,0.0,1.0,0.0,1.0,0.0
1359399400.0,0.0,0.0,1.0,0.0,1.0,1.0
1342562300.0,0.0,0.0,1.0,0.0,1.0,0.0
1361951900.0,0.0,0.0,1.0,0.0,1.0,1.0
1341035900.0,0.0,0.0,1.0,0.0,1.0,0.0
1383530200.0,0.0,0.0,1.0,0.0,0.0,0.0
1367697500.0,1.0,0.0,1.0,0.0,0.0,1.0
1395910700.0,0.0,0.0,1.0,0.0,0.0,0.0
1371383900.0,0.0,0.0,1.0,0.0,0.0,1.0
1377345500.0,0.0,0.0,1.0,0.0,0.0,0.0
1393297000.0,1.0,0.0,1.0,0.0,0.0,0.0
1352188700.0,0.0,0.0,1.0,0.0,1.0,1.0
1335725800.0,0.0,0.0,1.0,0.0,0.0,0.0
1349582300.0,1.0,0.0,1.0,0.0,1.0,1.0
1344646700.0,0.0,0.0,1.0,0.0,1.0,1.0
1391824600.0,0.0,0.0,1.0,0.0,1.0,0.0
1344027500.0,1.0,0.0,1.0,0.0,1.0,0.0
1350943100.0,0.0,1.0,1.0,0.0,1.0,1.0
1340049500.0,0.0,0.0,1.0,0.0,1.0,0.0
1380787100.0,0.0,0.0,1.0,0.0,0.0,0.0
1340258300.0,0.0,0.0,1.0,0.0,1.0,0.0
1345139800.0,1.0,0.0,1.0,0.0,1.0,1.0
1345996700.0,0.0,0.0,1.0,0.0,1.0,1.0
1354780700.0,0.0,0.0,1.0,0.0,0.0,1.0
1346698600.0,1.0,0.0,1.0,0.0,1.0,1.0
1335038300.0,0.0,0.0,1.0,0.0,1.0,0.0
1353823100.0,1.0,0.0,1.0,0.0,1.0,1.0
1337525900.0,0.0,0.0,1.0,0.0,0.0,0.0
1338224300.0,0.0,0.0,1.0,0.0,0.0,0.0
1351324700.0,0.0,0.0,1.0,0.0,1.0,1.0
1335527800.0,0.0,0.0,1.0,0.0,1.0,0.0
1350403100.0,0.0,0.0,1.0,0.0,1.0,1.0
1370368600.0,0.0,0.0,1.0,0.0,0.0,1.0
1379923100.0,0.0,0.0,1.0,0.0,0.0,0.0
1385096300.0,0.0,1.0,1.0,0.0,0.0,0.0
1382803100.0,0.0,0.0,1.0,0.0,1.0,0.0
1395989900.0,0.0,0.0,1.0,0.0,0.0,0.0
1348322300.0,0.0,0.0,1.0,0.0,0.0,1.0
1384466300.0,0.0,0.0,1.0,0.0,1.0,0.0
1372870700.0,0.0,0.0,1.0,0.0,0.0,0.0
1392778600.0,0.0,1.0,1.0,0.0,1.0,0.0
1343667500.0,0.0,0.0,1.0,0.0,1.0,0.0
1365227900.0,0.0,0.0,1.0,0.0,1.0,1.0
1349614700.0,0.0,0.0,1.0,0.0,0.0,1.0
1381589900.0,0.0,0.0,1.0,0.0,1.0,0.0
1357289900.0,0.0,1.0,1.0,0.0,1.0,1.0
1356505100.0,0.0,0.0,1.0,0.0,1.0,1.0
1366433900.0,0.0,0.0,1.0,0.0,0.0,1.0
1338191900.0,0.0,0.0,1.0,0.0,1.0,0.0
1342774700.0,0.0,0.0,1.0,0.0,1.0,0.0
1337561900.0,0.0,0.0,1.0,0.0,1.0,0.0
1353441500.0,0.0,0.0,1.0,0.0,0.0,1.0
1393369100.0,0.0,0.0,1.0,0.0,1.0,0.0
1353902300.0,0.0,0.0,1.0,0.0,1.0,1.0
1359208700.0,0.0,0.0,1.0,0.0,1.0,1.0
1352339800.0,0.0,0.0,1.0,0.0,1.0,1.0
1389787100.0,0.0,0.0,1.0,0.0,1.0,0.0
1395410300.0,0.0,0.0,1.0,0.0,0.0,0.0
1343851100.0,0.0,0.0,1.0,0.0,1.0,0.0
1379465900.0,0.0,0.0,1.0,0.0,1.0,0.0
1392062300.0,0.0,0.0,1.0,0.0,0.0,0.0
1365278300.0,0.0,0.0,1.0,0.0,0.0,1.0
1369889900.0,0.0,0.0,1.0,0.0,0.0,1.0
1354798700.0,0.0,0.0,1.0,0.0,1.0,1.0
1349596700.0,0.0,0.0,1.0,0.0,0.0,1.0
1392443900.0,0.0,0.0,1.0,0.0,0.0,0.0
1369508200.0,0.0,1.0,1.0,0.0,0.0,1.0
1360882700.0,0.0,0.0,1.0,0.0,1.0,1.0
1360659500.0,0.0,0.0,1.0,0.0,1.0,1.0
1387659500.0,0.0,0.0,1.0,0.0,0.0,0.0
1385243900.0,0.0,0.0,1.0,0.0,0.0,0.0
1384001900.0,0.0,0.0,1.0,0.0,1.0,0.0
1370973400.0,0.0,0.0,1.0,0.0,0.0,1.0
1374119800.0,0.0,0.0,1.0,0.0,1.0,0.0
1386701800.0,0.0,0.0,1.0,0.0,0.0,0.0
1395518300.0,0.0,0.0,1.0,0.0,1.0,0.0
1357325800.0,0.0,0.0,1.0,0.0,1.0,1.0
1352815100.0,0.0,0.0,1.0,0.0,1.0,1.0
1383274600.0,0.0,0.0,1.0,0.0,0.0,0.0
1352231800.0,0.0,0.0,1.0,0.0,1.0,1.0
1380909400.0,0.0,0.0,1.0,0.0,0.0,0.0
1345910300.0,0.0,0.0,1.0,0.0,1.0,1.0
1339696600.0,0.0,0.0,1.0,0.0,1.0,0.0
1358891900.0,0.0,0.0,1.0,0.0,0.0,1.0
1335052700.0,0.0,0.0,1.0,0.0,1.0,0.0
1374206300.0,0.0,0.0,1.0,0.0,0.0,0.0
1369439900.0,0.0,0.0,1.0,0.0,0.0,1.0
1385805400.0,0.0,0.0,1.0,0.0,0.0,0.0
1340611100.0,0.0,0.0,1.0,0.0,1.0,0.0
1347821800.0,0.0,0.0,1.0,0.0,0.0,1.0
1366685800.0,0.0,0.0,1.0,0.0,1.0,1.0
1343703400.0,0.0,0.0,1.0,0.0,1.0,0.0
1364083100.0,0.0,0.0,1.0,0.0,0.0,1.0
1365821800.0,0.0,0.0,1.0,0.0,1.0,1.0
1377439100.0,0.0,0.0,1.0,0.0,0.0,0.0
1377619100.0,0.0,0.0,1.0,0.0,0.0,0.0
1378115800.0,0.0,0.0,1.0,0.0,1.0,0.0
1373486300.0,1.0,0.0,1.0,0.0,0.0,0.0
1342825100.0,0.0,0.0,1.0,0.0,1.0,0.0
1382799500.0,0.0,0.0,1.0,0.0,0.0,0.0
1368313100.0,0.0,1.0,1.0,0.0,0.0,1.0
1389549400.0,0.0,0.0,1.0,0.0,1.0,0.0
1363924700.0,0.0,0.0,1.0,0.0,0.0,1.0
1340585900.0,0.0,1.0,1.0,0.0,1.0,0.0
1351594600.0,0.0,0.0,1.0,0.0,1.0,1.0
1336201100.0,0.0,0.0,1.0,0.0,1.0,0.0
1359320300.0,1.0,0.0,1.0,0.0,0.0,1.0
1386565100.0,0.0,0.0,1.0,0.0,0.0,0.0
1355882200.0,0.0,0.0,1.0,0.0,1.0,1.0
1348415900.0,0.0,0.0,1.0,0.0,1.0,1.0
1337158700.0,0.0,0.0,1.0,0.0,0.0,0.0
1341287800.0,0.0,1.0,1.0,0.0,1.0,0.0
1386147500.0,0.0,0.0,1.0,0.0,1.0,0.0
1393703800.0,1.0,1.0,1.0,0.0,1.0,0.0
1372503400.0,0.0,0.0,1.0,0.0,1.0,1.0
1383865100.0,0.0,0.0,1.0,0.0,1.0,0.0
1373284700.0,0.0,0.0,1.0,0.0,1.0,0.0
1366955900.0,0.0,0.0,1.0,0.0,0.0,1.0
1345013900.0,0.0,0.0,1.0,0.0,1.0,1.0
1353610600.0,0.0,0.0,1.0,0.0,1.0,1.0
1367985500.0,0.0,0.0,1.0,0.0,1.0,1.0
1347177500.0,0.0,0.0,1.0,0.0,1.0,1.0
1343843800.0,1.0,0.0,1.0,0.0,0.0,0.0
1384091900.0,0.0,0.0,1.0,0.0,1.0,0.0
1358762200.0,0.0,0.0,1.0,0.0,0.0,1.0
1347375500.0,0.0,0.0,1.0,0.0,1.0,1.0
1368226700.0,0.0,0.0,1.0,0.0,0.0,1.0
1388501900.0,0.0,0.0,1.0,0.0,1.0,0.0
1386057500.0,0.0,0.0,1.0,0.0,0.0,0.0
1334372200.0,0.0,0.0,1.0,1.0,1.0,0.0
1347875800.0,0.0,0.0,1.0,0.0,1.0,1.0
1394873900.0,0.0,0.0,1.0,0.0,0.0,0.0
1344070700.0,0.0,0.0,1.0,0.0,1.0,0.0
1376279900.0,0.0,0.0,1.0,0.0,0.0,0.0
1368687500.0,0.0,0.0,1.0,0.0,1.0,1.0
1337705900.0,0.0,0.0,1.0,0.0,1.0,0.0
1368215900.0,0.0,0.0,1.0,0.0,0.0,1.0
1341601000.0,0.0,0.0,1.0,0.0,1.0,0.0
1367989100.0,0.0,0.0,1.0,0.0,0.0,1.0
1386572300.0,0.0,0.0,1.0,0.0,0.0,0.0
1379606300.0,0.0,0.0,1.0,0.0,1.0,0.0
1391158700.0,0.0,0.0,1.0,0.0,0.0,0.0
1348829800.0,0.0,0.0,1.0,0.0,1.0,1.0
1389740300.0,0.0,0.0,1.0,0.0,0.0,0.0
1365782300.0,0.0,0.0,1.0,1.0,1.0,1.0
1340697500.0,0.0,0.0,1.0,0.0,1.0,0.0
1356566300.0,0.0,0.0,1.0,0.0,1.0,1.0
1396115800.0,1.0,0.0,1.0,0.0,1.0,0.0
1360274300.0,0.0,0.0,1.0,0.0,1.0,1.0
1390478300.0,0.0,0.0,1.0,0.0,1.0,0.0
1347310700.0,0.0,0.0,1.0,0.0,0.0,1.0
1395633500.0,0.0,1.0,1.0,0.0,0.0,0.0
1346115500.0,0.0,0.0,1.0,0.0,1.0,1.0
1352901500.0,0.0,0.0,1.0,0.0,1.0,1.0
1362153500.0,0.0,0.0,1.0,1.0,0.0,1.0
1391968600.0,0.0,0.0,1.0,0.0,1.0,0.0
1368935800.0,0.0,0.0,1.0,0.0,0.0,1.0
1386950300.0,0.0,0.0,1.0,0.0,0.0,0.0
1348646300.0,0.0,0.0,1.0,0.0,1.0,1.0
1363985900.0,1.0,0.0,1.0,0.0,1.0,1.0
1390802300.0,0.0,0.0,1.0,0.0,1.0,0.0
1347983900.0,0.0,0.0,1.0,0.0,0.0,1.0
1357261000.0,0.0,0.0,1.0,0.0,1.0,1.0
1396101500.0,0.0,0.0,1.0,0.0,1.0,0.0
1392533900.0,0.0,1.0,1.0,0.0,1.0,0.0
1335391100.0,0.0,0.0,1.0,0.0,1.0,0.0
1345388300.0,0.0,0.0,1.0,0.0,1.0,1.0
1342886300.0,0.0,0.0,1.0,0.0,0.0,0.0
1353128300.0,0.0,0.0,1.0,0.0,1.0,1.0
1396184300.0,0.0,0.0,1.0,0.0,1.0,0.0
1391659100.0,0.0,0.0,1.0,0.0,1.0,0.0
1341896300.0,0.0,1.0,1.0,0.0,1.0,0.0
1353095800.0,0.0,1.0,1.0,0.0,1.0,1.0
1369612700.0,0.0,0.0,1.0,0.0,0.0,1.0
1341086300.0,1.0,0.0,1.0,0.0,1.0,0.0
1336600700.0,0.0,0.0,1.0,0.0,0.0,0.0
1362556700.0,0.0,0.0,1.0,0.0,0.0,1.0
1375300700.0,0.0,0.0,1.0,0.0,1.0,0.0
1365965800.0,1.0,0.0,1.0,0.0,1.0,1.0
1394549900.0,0.0,0.0,1.0,0.0,1.0,0.0
1374047900.0,0.0,0.0,1.0,0.0,0.0,0.0
1389844700.0,0.0,0.0,1.0,0.0,0.0,0.0
1353697000.0,0.0,0.0,1.0,0.0,1.0,1.0
1343260700.0,0.0,0.0,1.0,0.0,1.0,0.0
1360706300.0,0.0,0.0,1.0,0.0,0.0,1.0
1356886700.0,0.0,0.0,1.0,0.0,1.0,1.0
1383116300.0,0.0,0.0,1.0,0.0,0.0,0.0
1366196200.0,0.0,0.0,1.0,0.0,1.0,1.0
1363715800.0,1.0,0.0,1.0,0.0,0.0,1.0
1368719900.0,0.0,0.0,1.0,0.0,0.0,1.0
1376755100.0,0.0,0.0,1.0,0.0,0.0,0.0
1394452700.0,0.0,0.0,1.0,0.0,0.0,0.0
1367931500.0,0.0,0.0,1.0,0.0,0.0,1.0
1354147100.0,0.0,0.0,1.0,0.0,1.0,1.0
1354809500.0,0.0,0.0,1.0,0.0,1.0,1.0
1354449500.0,0.0,0.0,1.0,0.0,1.0,1.0
1368489500.0,0.0,0.0,1.0,0.0,0.0,1.0
1375801100.0,0.0,0.0,1.0,0.0,1.0,0.0
1374976600.0,0.0,0.0,1.0,0.0,1.0,0.0
1384894700.0,0.0,0.0,1.0,0.0,0.0,0.0
1341125900.0,0.0,0.0,1.0,0.0,1.0,0.0
1383789400.0,0.0,1.0,1.0,0.0,1.0,0.0
1338577000.0,0.0,0.0,1.0,0.0,1.0,0.0
1355245000.0,0.0,0.0,1.0,0.0,1.0,1.0
1384563500.0,0.0,0.0,1.0,0.0,1.0,0.0
1365969500.0,0.0,0.0,1.0,0.0,0.0,1.0
1374512300.0,0.0,0.0,1.0,0.0,0.0,0.0
1367117800.0,0.0,0.0,1.0,0.0,1.0,1.0
1373547500.0,0.0,0.0,1.0,0.0,0.0,0.0
1334789900.0,0.0,0.0,1.0,0.0,1.0,0.0
1369141100.0,0.0,0.0,1.0,0.0,1.0,1.0
1368907100.0,0.0,0.0,1.0,0.0,0.0,1.0
1366934300.0,0.0,0.0,1.0,0.0,0.0,1.0
1341575800.0,0.0,0.0,1.0,0.0,1.0,0.0
1391212700.0,0.0,0.0,1.0,0.0,1.0,0.0
1333889900.0,0.0,0.0,1.0,0.0,1.0,0.0
1347515900.0,0.0,0.0,1.0,0.0,1.0,1.0
1353455900.0,0.0,0.0,1.0,0.0,0.0,1.0
1354193900.0,0.0,0.0,1.0,0.0,0.0,1.0
1363737500.0,0.0,0.0,1.0,0.0,0.0,1.0
1339484300.0,0.0,0.0,1.0,0.0,1.0,0.0
1365451100.0,0.0,0.0,1.0,0.0,0.0,1.0
1379354200.0,0.0,1.0,1.0,0.0,0.0,0.0
1368395900.0,1.0,0.0,1.0,0.0,0.0,1.0
1369180700.0,0.0,0.0,1.0,0.0,0.0,1.0
1365800300.0,0.0,1.0,1.0,0.0,0.0,1.0
1394413000.0,0.0,0.0,1.0,0.0,1.0,0.0
1391713000.0,0.0,0.0,1.0,0.0,1.0,0.0
1336528600.0,0.0,0.0,1.0,0.0,1.0,0.0
1345852700.0,0.0,0.0,1.0,0.0,1.0,1.0
1363319900.0,0.0,0.0,1.0,0.0,0.0,1.0
1377136600.0,0.0,0.0,1.0,0.0,1.0,0.0
1361343500.0,0.0,0.0,1.0,0.0,1.0,1.0
1391900300.0,0.0,0.0,1.0,0.0,1.0,0.0
1359899900.0,0.0,0.0,1.0,0.0,1.0,1.0
1389923800.0,0.0,0.0,1.0,0.0,1.0,0.0
1340762200.0,0.0,0.0,1.0,0.0,1.0,0.0
1361815000.0,0.0,0.0,1.0,0.0,1.0,1.0
1383904600.0,0.0,0.0,1.0,0.0,1.0,0.0
1361833100.0,0.0,0.0,1.0,0.0,1.0,1.0
1387663100.0,0.0,0.0,1.0,0.0,1.0,0.0
1366811900.0,0.0,0.0,1.0,0.0,0.0,1.0
1377669500.0,0.0,0.0,1.0,0.0,0.0,0.0
1385895400.0,0.0,0.0,1.0,0.0,0.0,0.0
1369011500.0,0.0,0.0,1.0,0.0,0.0,1.0
1359233900.0,0.0,0.0,1.0,0.0,0.0,1.0
1350111500.0,0.0,0.0,1.0,0.0,1.0,1.0
1356793100.0,0.0,0.0,1.0,0.0,1.0,1.0
1352026600.0,0.0,0.0,1.0,0.0,1.0,1.0
1342799900.0,0.0,0.0,1.0,0.0,1.0,0.0
1369537000.0,0.0,0.0,1.0,0.0,0.0,1.0
1385099900.0,0.0,1.0,1.0,0.0,1.0,0.0
1371513500.0,0.0,0.0,1.0,0.0,0.0,1.0
1382777900.0,0.0,0.0,1.0,0.0,0.0,0.0
1377777500.0,0.0,0.0,1.0,0.0,1.0,0.0
1384527500.0,0.0,0.0,1.0,0.0,0.0,0.0
1380938200.0,0.0,0.0,1.0,0.0,1.0,0.0
1356188300.0,0.0,0.0,1.0,0.0,1.0,1.0
1385654300.0,0.0,0.0,1.0,0.0,1.0,0.0
1341032300.0,0.0,0.0,1.0,0.0,0.0,0.0
1382673500.0,0.0,1.0,1.0,0.0,1.0,0.0
1359806300.0,0.0,0.0,1.0,0.0,1.0,1.0
1337957900.0,0.0,0.0,1.0,0.0,1.0,0.0
1361487500.0,0.0,0.0,1.0,0.0,1.0,1.0
1346648300.0,0.0,1.0,1.0,0.0,0.0,1.0
1362473900.0,0.0,0.0,1.0,0.0,1.0,1.0
1382749000.0,0.0,0.0,1.0,0.0,0.0,0.0
1389531500.0,0.0,0.0,1.0,0.0,1.0,0.0
1346313500.0,0.0,0.0,1.0,0.0,1.0,1.0
1349531900.0,0.0,0.0,1.0,0.0,1.0,1.0
1359748700.0,1.0,0.0,1.0,0.0,1.0,1.0
1364774300.0,0.0,0.0,1.0,0.0,1.0,1.0
1372035500.0,0.0,0.0,1.0,0.0,0.0,1.0
1338443900.0,0.0,0.0,1.0,0.0,1.0,0.0
1335099500.0,0.0,0.0,1.0,0.0,0.0,0.0
1352264300.0,0.0,0.0,1.0,0.0,0.0,1.0
1369493900.0,0.0,0.0,1.0,0.0,0.0,1.0
1353661000.0,0.0,0.0,1.0,0.0,1.0,1.0
1352721500.0,0.0,0.0,1.0,0.0,1.0,1.0
1354622300.0,0.0,0.0,1.0,0.0,1.0,1.0
1365483500.0,0.0,0.0,1.0,0.0,1.0,1.0
1341694700.0,0.0,0.0,1.0,0.0,1.0,0.0
1377730700.0,1.0,0.0,1.0,0.0,0.0,0.0
1349063800.0,0.0,0.0,1.0,0.0,1.0,1.0
1386003500.0,0.0,0.0,1.0,0.0,0.0,0.0
1370390300.0,0.0,0.0,1.0,0.0,1.0,1.0
1360922200.0,0.0,0.0,1.0,0.0,1.0,1.0
1385431000.0,0.0,0.0,1.0,0.0,0.0,0.0
1384441100.0,0.0,0.0,1.0,0.0,0.0,0.0
1364569100.0,0.0,0.0,1.0,0.0,0.0,1.0
1335589100.0,0.0,0.0,1.0,0.0,1.0,0.0
1376492300.0,0.0,0.0,1.0,0.0,0.0,0.0
1338814700.0,0.0,0.0,1.0,0.0,1.0,0.0
1366109800.0,0.0,0.0,1.0,0.0,0.0,1.0
1337633900.0,0.0,0.0,1.0,0.0,0.0,0.0
1383152300.0,0.0,0.0,1.0,0.0,0.0,0.0
1342490200.0,0.0,0.0,1.0,0.0,0.0,0.0
1365184600.0,1.0,0.0,1.0,0.0,0.0,1.0
1355255900.0,0.0,0.0,1.0,0.0,1.0,1.0
1353488300.0,0.0,0.0,1.0,0.0,1.0,1.0
1334678300.0,0.0,0.0,1.0,0.0,0.0,0.0
1338544600.0,0.0,0.0,1.0,0.0,1.0,0.0
1337565400.0,0.0,0.0,1.0,0.0,1.0,0.0
1369504600.0,0.0,1.0,1.0,0.0,0.0,1.0
1346198300.0,0.0,0.0,1.0,0.0,1.0,1.0
