CWE,WOE,Hour,Weekday,FRE
0.0,1.0,0.3478261,0.9604665,0.0
1.0,0.5130772,0.3701338,0.33333334,0.0
0.0,1.0,0.5365867,0.33333334,0.0
0.0,1.0,0.45835066,0.40965584,0.0
0.0,1.0,0.35072926,0.99682033,0.0
0.0,0.40289003,0.5379996,0.13429669,0.0
0.0,1.0,0.32854527,0.33333334,0.0
0.0,1.0,0.5731388,0.753229,0.0
0.5428414,0.5428414,0.41118082,0.33333334,0.0
0.47035545,0.52964455,0.3478261,0.5981556,0.0
0.0,0.3477701,0.68053174,0.23184673,0.0
0.0,1.0,0.60691124,0.49315983,0.0
0.0,0.6553832,0.43919787,0.21846108,0.0
0.0,1.0,0.42369178,0.612242,0.0
0.0,1.0,0.3478261,0.95235884,0.0
0.0,1.0,0.32848138,0.33333334,0.0
0.84531516,0.15468484,0.38145322,0.33333334,0.0
0.0,0.45154703,0.5974898,0.15051568,0.0
0.0,1.0,0.4010461,0.62932336,0.0
0.0,1.0,0.5570545,0.77084506,0.0
0.75013256,1.0,0.38044053,0.4582671,0.0
0.0,1.0,0.45731497,0.77337515,0.0
0.12251073,0.0,0.42412952,0.33333334,0.0
0.0,0.4181316,0.39842334,0.54239917,0.0
0.0,1.0,0.5574796,0.33333334,0.0
0.0,1.0,0.34871778,0.9954425,0.0
0.89390796,1.0,0.38207895,0.33333334,0.0
0.7669468,0.0,0.36809158,0.33333334,0.0
0.04962027,0.0,0.4304678,0.33333334,0.0
0.0,1.0,0.35326162,0.8124972,0.0
0.0,1.0,0.46551645,0.38218698,0.0
0.0,0.9850015,0.30630416,0.33333334,0.0
0.83889997,0.16110003,0.3478261,0.41388336,0.0
0.0,1.0,0.3045212,0.33532697,0.0
0.8200004,0.0,0.36347824,0.33333334,0.0
0.0,1.0,0.47737476,0.4991508,0.0
0.0,0.8484177,0.36366266,0.28280592,0.0
0.0,1.0,0.35048717,0.98639894,0.0
0.0,0.60448897,0.35593623,0.33333334,0.0
0.72297454,0.27702546,0.3357815,0.33333334,0.0
0.0,1.0,0.46030456,0.40216592,0.0
0.0,1.0,0.52755845,0.42782038,0.0
0.0,0.0,0.6139363,0.10441476,0.0
0.0,0.6742196,0.43182713,0.22473988,0.0
0.77850646,1.0,0.37204403,0.33333334,0.0
1.0,0.9652008,0.38979134,0.33333334,0.0
0.59075046,0.40924957,0.33003265,0.33333334,0.0
0.71080685,1.0,0.41645157,0.33333334,0.0
0.0,0.8089777,0.66047925,0.5393185,0.0
0.0,1.0,0.45222142,0.46642393,0.0
0.0,1.0,0.5180021,0.33333334,0.0
0.0,1.0,0.39915058,0.63658947,0.0
0.0,1.0,0.46826887,0.8680865,0.0
0.0,1.0,0.3478261,0.971193,0.0
0.0,1.0,0.47717467,0.8583325,0.0
0.0,1.0,0.4316577,0.90818447,0.0
0.0,1.0,0.57151115,0.7550117,0.0
0.0,1.0,0.57151175,0.5120641,0.0
0.0,1.0,0.4480483,0.33333334,0.0
0.0,1.0,0.45040327,0.33333334,0.0
0.0,1.0,0.37556356,0.8181438,0.0
0.0,0.71860373,0.41445944,0.23953459,0.0
0.0,0.21373668,0.41619682,0.4402017,0.0
0.0,0.0,0.48616183,0.26768214,0.0
0.0,1.0,0.4575413,0.33333334,0.0
0.0,0.22777835,0.68574876,0.15185224,0.0
0.0,1.0,0.41290653,0.33333334,0.0
0.37146333,1.0,0.336649,0.33333334,0.0
0.0,1.0,0.44810998,0.33333334,0.0
0.0,0.53716934,0.38807225,0.601918,0.0
0.0,0.20353553,0.4170839,0.4351011,0.0
0.8442484,0.0,0.3613697,0.33333334,0.0
0.0,1.0,0.57561547,0.37319273,0.0
0.0,0.4337237,0.67679465,0.28914914,0.0
0.0,1.0,0.4732459,0.8626355,0.0
0.0,1.0,0.35247114,0.9762586,0.0
0.0,0.4979763,0.36982918,0.33333334,0.0
0.0,1.0,0.49710253,0.5180566,0.0
0.0,0.5588409,0.38618776,0.61275375,0.0
0.0,1.0,0.3860394,0.68684894,0.0
1.0,0.17748183,0.3555427,0.33333334,0.0
0.0,1.0,0.42458966,0.9159256,0.0
0.18926954,1.0,0.32080606,0.33333334,0.0
0.0,1.0,0.6360954,0.68427646,0.0
0.13593274,0.13593274,0.4288725,0.33333334,0.0
0.0,1.0,0.32618916,0.5845086,0.0
0.21417625,1.0,0.32297185,0.33333334,0.0
0.0,0.0,0.67998093,0.020024389,0.0
0.0,1.0,0.5531077,0.7751678,0.0
0.14368762,0.0,0.42228806,0.33333334,0.0
0.0,1.0,0.3478261,0.88167787,0.0
0.46627456,1.0,0.34489346,0.33333334,0.0
0.0,1.0,0.6083982,0.6906391,0.0
0.0,1.0,0.3474243,0.8287126,0.0
0.0,1.0,0.6354919,0.60271907,0.0
0.0,1.0,0.31200847,0.42143053,0.0
0.0,1.0,0.42689782,0.5958556,0.0
0.66307807,1.0,0.4206019,0.33333334,0.0
0.41451406,1.0,0.34039253,0.33333334,0.0
0.0,1.0,0.3180719,0.49116015,0.0
0.9130604,0.08693956,0.36672598,0.33333334,0.0
0.0,0.0,0.4929435,0.25901666,0.0
0.0,0.81194144,0.3288772,0.33333334,0.0
0.0,0.42801934,0.6026045,0.14267312,0.0
0.0,1.0,0.53331614,0.55276126,0.0
1.0,0.26380607,0.35929593,0.33333334,0.0
0.0,0.0,0.4379313,0.32931003,0.0
0.0,1.0,0.48484778,0.5063125,0.0
0.0,0.3942405,0.38335997,0.33333334,0.0
0.0,1.0,0.6408737,0.6790432,0.0
0.4105292,1.0,0.36567518,0.62806875,0.0
0.0,1.0,0.5602039,0.49039087,0.0
0.0,1.0,0.4226176,0.6177323,0.0
0.0,0.9279006,0.5746217,0.3093002,0.0
0.0,0.82837814,0.37150422,0.27612606,0.0
0.0,1.0,0.36051804,0.33333334,0.0
0.0,0.23725437,0.66470593,0.07908479,0.0
0.0,0.26263362,0.40052608,0.33333334,0.0
0.0,1.0,0.32589474,0.5811229,0.0
0.25595057,0.0,0.41252604,0.33333334,0.0
0.0,1.0,0.47714117,0.49892694,0.0
0.0,1.0,0.55047905,0.36723155,0.0
0.0,1.0,0.58925384,0.4254731,0.0
0.0,1.0,0.52303696,0.4626866,0.0
0.71050215,0.28949785,0.3478261,0.47808227,0.0
0.0,1.0,0.5360109,0.33333334,0.0
0.0,1.0,0.32927862,0.7156054,0.0
0.11088067,1.0,0.352647,0.777893,0.0
0.0,1.0,0.34109676,0.75594616,0.0
1.0,0.525432,0.37067094,0.33333334,0.0
0.0,1.0,0.6253483,0.5638352,0.0
0.0,1.0,0.33477837,0.33333334,0.0
0.0,0.49571702,0.39167678,0.58119184,0.0
0.0,0.31325075,0.39392382,0.33333334,0.0
0.0,1.0,0.6307536,0.5845554,0.0
0.0,1.0,0.4148028,0.79665565,0.0
0.38853115,0.0,0.4009973,0.33333334,0.0
0.0,0.86572725,0.65801185,0.57715154,0.0
0.0,1.0,0.56830245,0.7585259,0.0
0.596189,1.0,0.42641836,0.33333334,0.0
0.0,1.0,0.5156078,0.40491486,0.0
0.0,1.0,0.3323492,0.76268774,0.0
0.0,1.0,0.40316668,0.42803472,0.0
0.0,1.0,0.5805295,0.39202976,0.0
0.0,1.0,0.33666664,0.7049998,0.0
0.0,0.0,0.50054,0.24931005,0.0
0.0,0.5458325,0.36358708,0.33333334,0.0
0.0,1.0,0.5347384,0.7952865,0.0
0.0,1.0,0.47592312,0.34528178,0.0
0.0,1.0,0.53314584,0.79703075,0.0
0.0,1.0,0.3443486,0.7933421,0.0
0.0,1.0,0.5417846,0.33333334,0.0
1.0,0.40924627,0.3656194,0.33333334,0.0
0.0,0.59936357,0.5653558,0.19978786,0.0
0.0,0.0,0.5864107,0.13958633,0.0
0.0,0.4318437,0.6393247,0.1439479,0.0
0.0,0.9460674,0.31138253,0.33333334,0.0
0.0,1.0,0.32536757,0.6556357,0.0
0.0,1.0,0.6091078,0.5015798,0.0
0.0,1.0,0.6001568,0.61681694,0.0
0.0,1.0,0.34331134,0.93077374,0.0
0.0,1.0,0.6091922,0.6254759,0.0
0.89897174,0.10102825,0.36978877,0.33333334,0.0
0.0,1.0,0.41038406,0.33333334,0.0
0.0,1.0,0.52250373,0.4643218,0.0
0.0,1.0,0.34807482,0.33333334,0.0
0.0,0.17357214,0.4196894,0.4201194,0.0
0.0,1.0,0.30618107,0.36144316,0.0
0.0,1.0,0.3415051,0.76064205,0.0
0.0,1.0,0.51834697,0.41016495,0.0
0.0,0.3275663,0.6244421,0.109188765,0.0
0.0,1.0,0.37520343,0.8600714,0.0
0.49187595,0.49187595,0.41339672,0.33333334,0.0
0.0,1.0,0.350384,0.9869263,0.0
0.671368,1.0,0.377016,0.49764937,0.0
0.0,1.0,0.5611899,0.49228063,0.0
0.0,1.0,0.6433599,0.6328796,0.0
0.0,0.8356073,0.32579038,0.33333334,0.0
1.0,0.19589072,0.3563431,0.33333334,0.0
0.20803899,1.0,0.35687128,0.72931385,0.0
0.0,0.0,0.46796033,0.29093963,0.0
0.3985592,1.0,0.33900517,0.33333334,0.0
0.0,1.0,0.3700199,0.8865649,0.0
0.0,1.0,0.587367,0.4182402,0.0
0.0,1.0,0.4279445,0.789459,0.0
0.0,1.0,0.4828846,0.7593728,0.0
0.0,1.0,0.5269619,0.7352352,0.0
0.0,1.0,0.35918853,0.9651551,0.0
0.87362987,0.12637015,0.3478261,0.3965184,0.0
0.0,0.0,0.44164556,0.32456404,0.0
0.0,0.0,0.6354856,0.076879546,0.0
0.0,1.0,0.37745124,0.8485826,0.0
1.0,0.66103005,0.37656653,0.33333334,0.0
0.8569186,0.1430814,0.34160516,0.33333334,0.0
0.14211082,0.8578892,0.31052658,0.33333334,0.0
0.0,1.0,0.3478261,0.9485232,0.0
0.0,1.0,0.5375904,0.44704822,0.0
0.43355632,0.5664437,0.3478261,0.6165552,0.0
0.0,1.0,0.4093595,0.68549585,0.0
0.50418055,0.0,0.39094085,0.33333334,0.0
0.0,1.0,0.50154454,0.33333334,0.0
0.0,1.0,0.35927474,0.94148475,0.0
0.66818064,0.0,0.37667996,0.33333334,0.0
0.0,1.0,0.6431141,0.6319374,0.0
0.0,1.0,0.32444808,0.35259607,0.0
0.14065334,0.14065334,0.42866725,0.33333334,0.0
0.0,1.0,0.31666818,0.5222454,0.0
0.0,1.0,0.45114392,0.33333334,0.0
0.40354863,1.0,0.33943903,0.33333334,0.0
0.0,1.0,0.46039566,0.40181667,0.0
0.49323,0.0,0.39189306,0.33333334,0.0
0.8734547,0.12654531,0.3478261,0.396606,0.0
0.52337956,0.47662047,0.45143923,0.33333334,0.0
0.0,1.0,0.39921406,0.8424102,0.0
0.74173564,1.0,0.36884657,0.33333334,0.0
0.0,1.0,0.32692236,0.6794759,0.0
0.0,1.0,0.6507854,0.66400534,0.0
0.0,0.6866504,0.6657978,0.45776695,0.0
0.0,1.0,0.39610884,0.9471189,0.0
0.5851524,0.4148476,0.43801033,0.33333334,0.0
0.0,1.0,0.36490583,0.33333334,0.0
0.0,1.0,0.556411,0.36033946,0.0
0.0,1.0,0.3745459,0.91805923,0.0
0.0,1.0,0.33899695,0.8646196,0.0
0.0,1.0,0.4002546,0.73203206,0.0
0.0,1.0,0.50508785,0.3847517,0.0
0.0,1.0,0.45321143,0.884578,0.0
0.0,1.0,0.5952503,0.44845963,0.0
0.0,1.0,0.44034535,0.5271238,0.0
0.0,0.0,0.5876998,0.13793921,0.0
0.0,1.0,0.36647686,0.33333334,0.0
0.0,1.0,0.4514597,0.47431555,0.0
0.0,1.0,0.5080231,0.33333334,0.0
0.0,1.0,0.3660595,0.94408417,0.0
0.0,0.0,0.69377494,0.0023986697,0.0
0.0,0.12718245,0.67906314,0.042394154,0.0
0.0,1.0,0.54948944,0.3815656,0.0
0.0,1.0,0.384795,0.9595102,0.0
0.0,1.0,0.49960116,0.48425066,0.0
0.0,1.0,0.5457426,0.78323436,0.0
0.0,1.0,0.5366082,0.33333334,0.0
0.0,1.0,0.5330357,0.7319091,0.0
0.0,1.0,0.6293815,0.5792957,0.0
0.0,0.343044,0.4049527,0.50485533,0.0
0.58929956,0.4107004,0.32996956,0.33333334,0.0
0.0,1.0,0.5409057,0.33333334,0.0
0.0,0.5115362,0.39030123,0.58910143,0.0
1.0,0.9435652,0.38885066,0.33333334,0.0
0.041880395,1.0,0.30798963,0.33333334,0.0
0.0,0.5030683,0.63003457,0.16768944,0.0
0.0,1.0,0.42402932,0.61051685,0.0
0.07980299,1.0,0.4713215,0.33333334,0.0
0.0,1.0,0.46971157,0.33333334,0.0
0.0,1.0,0.6150869,0.5244999,0.0
0.0,0.85362995,0.36162308,0.28454334,0.0
0.75807226,0.24192773,0.40041906,0.33333334,0.0
0.0,1.0,0.55446017,0.33333334,0.0
1.0,0.01904341,0.34865406,0.33333334,0.0
0.0,1.0,0.31598026,0.51169693,0.0
0.0,1.0,0.36236668,0.7998899,0.0
0.0,1.0,0.42358345,0.44760078,0.0
0.0,1.0,0.51855636,0.81300974,0.0
0.0,1.0,0.35368013,0.8108929,0.0
0.0798862,1.0,0.3512994,0.7933903,0.0
0.0,0.47029623,0.5934139,0.15676542,0.0
0.0,1.0,0.4744787,0.3526645,0.0
0.0,0.31017894,0.3943245,0.33333334,0.0
0.0,0.48183724,0.3719343,0.33333334,0.0
1.0,0.8756547,0.38589802,0.33333334,0.0
0.0,1.0,0.5186365,0.4761812,0.0
0.0,1.0,0.3071518,0.36557868,0.0
0.57429355,1.0,0.37279537,0.54618657,0.0
0.0,1.0,0.5371394,0.72966176,0.0
0.0,1.0,0.6081963,0.49808592,0.0
0.0,1.0,0.3478261,0.969517,0.0
0.13899118,0.0,0.42269644,0.33333334,0.0
0.0,1.0,0.3478261,0.89739597,0.0
0.0,0.01275648,0.43367335,0.33971158,0.0
0.0,1.0,0.5594177,0.7682568,0.0
0.0,1.0,0.6158262,0.5273336,0.0
0.0,1.0,0.48004773,0.76092625,0.0
0.0,1.0,0.42640677,0.45030648,0.0
0.0,1.0,0.54558015,0.7250395,0.0
0.0,1.0,0.37305698,0.8195165,0.0
0.0,1.0,0.5302674,0.33333334,0.0
0.0,1.0,0.5366532,0.33333334,0.0
0.9956404,1.0,0.39092526,0.33333334,0.0
0.0,1.0,0.3478261,0.98744184,0.0
0.0,1.0,0.45869493,0.33333334,0.0
0.0,0.09488423,0.6915268,0.06325616,0.0
0.0,1.0,0.39126188,0.77799493,0.0
1.0,0.62643373,0.37506235,0.33333334,0.0
0.0,1.0,0.45030868,0.4404834,0.0
0.0,1.0,0.40194067,0.6258942,0.0
0.4429141,0.0,0.39626834,0.33333334,0.0
0.0,0.03417559,0.6822791,0.011391863,0.0
0.31965205,0.31965205,0.4208847,0.33333334,0.0
0.18956709,1.0,0.32083192,0.33333334,0.0
0.0,1.0,0.3882998,0.79313433,0.0
0.0,1.0,0.568439,0.75837636,0.0
0.3018831,0.6981169,0.3478261,0.68239176,0.0
0.0,1.0,0.53817624,0.33333334,0.0
0.0,1.0,0.34349287,0.9335574,0.0
0.0,0.2724672,0.660113,0.0908224,0.0
0.0,1.0,0.34051242,0.749226,0.0
0.0,1.0,0.47571358,0.34309798,0.0
0.0,1.0,0.45785934,0.5802568,0.0
0.0,1.0,0.47910437,0.33333334,0.0
0.8599552,0.14004481,0.3478261,0.40335575,0.0
0.0,1.0,0.41637588,0.44069356,0.0
0.5785853,1.0,0.3546596,0.33333334,0.0
0.0,1.0,0.33046737,0.35836455,0.0
0.05664271,0.0,0.42985716,0.33333334,0.0
1.0,0.36508366,0.3636993,0.33333334,0.0
0.0,0.91258425,0.6559746,0.6083895,0.0
1.0,0.7805218,0.38176182,0.33333334,0.0
0.0,1.0,0.5864837,0.41485426,0.0
0.39328045,1.0,0.44406256,0.33333334,0.0
0.0,1.0,0.5385864,0.7288694,0.0
0.0,0.63800323,0.35156482,0.33333334,0.0
0.0,0.6287214,0.35277548,0.33333334,0.0
0.0,1.0,0.51706713,0.33333334,0.0
0.0,1.0,0.3478261,0.8355977,0.0
0.0,1.0,0.5706971,0.7559031,0.0
0.0,1.0,0.6327779,0.59231544,0.0
0.0,1.0,0.3487086,0.37584573,0.0
0.0,0.21563977,0.66752523,0.07187992,0.0
0.0,1.0,0.4673299,0.38920277,0.0
0.0,0.48289445,0.3717964,0.33333334,0.0
0.0,1.0,0.32669917,0.5903737,0.0
0.0,0.8291818,0.37118974,0.27639395,0.0
0.44378358,0.0,0.39619273,0.33333334,0.0
0.0,1.0,0.47843605,0.7618089,0.0
0.47292906,0.52707094,0.46240672,0.33333334,0.0
0.0,0.0,0.44474858,0.32059908,0.0
0.0,1.0,0.5350654,0.7307975,0.0
1.0,0.8280433,0.38382795,0.33333334,0.0
0.0,1.0,0.3111957,0.41208363,0.0
0.0,0.59433174,0.66981167,0.39622116,0.0
0.0,1.0,0.47150987,0.76560175,0.0
0.8358151,0.16418496,0.38351846,0.33333334,0.0
0.12346357,1.0,0.3531941,0.77160156,0.0
0.019948065,0.0,0.433048,0.33333334,0.0
0.39371917,0.0,0.40054616,0.33333334,0.0
0.0,1.0,0.54544157,0.33333334,0.0
0.0,1.0,0.520524,0.33333334,0.0
0.3323983,0.6676017,0.3478261,0.66713417,0.0
0.0,1.0,0.4327293,0.73963016,0.0
0.6435521,0.0,0.37882155,0.33333334,0.0
0.0,1.0,0.37461054,0.8186657,0.0
0.0,1.0,0.34319717,0.78010064,0.0
1.0,0.3892664,0.3647507,0.33333334,0.0
1.0,0.3133694,0.36145085,0.33333334,0.0
0.0,1.0,0.60542274,0.48745382,0.0
0.0,1.0,0.58433634,0.5366447,0.0
0.0,0.863577,0.35773075,0.28785902,0.0
0.0,0.92926097,0.49363893,0.30975366,0.0
0.0,1.0,0.38740695,0.7976979,0.0
0.13606417,0.8639358,0.3478261,0.7653012,0.0
0.0,0.7815231,0.66167295,0.5210154,0.0
0.0,1.0,0.5712341,0.35639745,0.0
0.7542497,1.0,0.45541313,0.41525012,0.0
0.57695913,0.0,0.38461226,0.33333334,0.0
0.0,0.2745446,0.63596857,0.09151487,0.0
0.0,1.0,0.3478261,0.862651,0.0
0.0,1.0,0.34898353,0.99645054,0.0
0.43518084,1.0,0.5386485,0.5216064,0.0
0.0,1.0,0.42233163,0.44640115,0.0
0.0,1.0,0.4460342,0.89243877,0.0
0.0,0.64490634,0.3506644,0.33333334,0.0
0.8514845,0.0,0.36074048,0.33333334,0.0
0.0,1.0,0.3988006,0.73946357,0.0
0.85317296,0.85317296,0.39768812,0.33333334,0.0
0.0,1.0,0.31585208,0.4656319,0.0
0.0,1.0,0.49406466,0.839834,0.0
0.0,1.0,0.32393637,0.5586016,0.0
0.0,0.0116449,0.43377003,0.3391558,0.0
0.0,1.0,0.41996205,0.33333334,0.0
0.3384757,0.0,0.40534994,0.33333334,0.0
0.0,1.0,0.52797395,0.8026952,0.0
0.2637201,0.7362799,0.31581393,0.33333334,0.0
0.0,0.42866045,0.3788704,0.33333334,0.0
0.0,1.0,0.63185865,0.68891674,0.0
0.0,1.0,0.38326603,0.8139258,0.0
0.0,1.0,0.43554902,0.63157064,0.0
0.0,1.0,0.33587047,0.81668055,0.0
0.0,1.0,0.3582146,0.9469032,0.0
0.0,1.0,0.40386122,0.7135982,0.0
0.0,1.0,0.38185695,0.33333334,0.0
0.0,0.328746,0.6813589,0.219164,0.0
0.0,1.0,0.56708854,0.71326107,0.0
0.0,0.0,0.60272276,0.11874312,0.0
0.0,0.33281836,0.39137155,0.33333334,0.0
0.0,1.0,0.44628772,0.49675173,0.0
0.0,0.64869505,0.61103976,0.21623169,0.0
0.3625546,1.0,0.5575945,0.5458151,0.0
0.0,1.0,0.38201258,0.33333334,0.0
0.0,1.0,0.47677526,0.33902818,0.0
0.30349284,0.69650716,0.4992407,0.33333334,0.0
0.0,1.0,0.39687502,0.6453125,0.0
0.0,1.0,0.63470733,0.67623174,0.0
0.0,1.0,0.52564883,0.45467687,0.0
0.0,1.0,0.43745774,0.7251296,0.0
0.0,0.25218198,0.41285375,0.45942432,0.0
0.0,1.0,0.520931,0.43519205,0.0
0.0,1.0,0.33302677,0.7730768,0.0
0.0,1.0,0.6107332,0.5078107,0.0
0.2960655,1.0,0.33009267,0.33333334,0.0
1.0,0.5149295,0.3702143,0.33333334,0.0
1.0,0.8346296,0.38411433,0.33333334,0.0
0.02228719,0.9777128,0.56037235,0.33333334,0.0
1.0,0.10792456,0.35251847,0.33333334,0.0
0.06805587,1.0,0.6344202,0.6439814,0.0
1.0,0.91357803,0.38754687,0.33333334,0.0
0.0,1.0,0.3478261,0.91243994,0.0
0.0,1.0,0.6043322,0.5749701,0.0
0.56395173,1.0,0.37234572,0.5513575,0.0
0.63003457,0.63003457,0.40738982,0.33333334,0.0
0.0,1.0,0.49117914,0.50362134,0.0
0.0,1.0,0.43897927,0.534106,0.0
0.0,1.0,0.32268566,0.5442185,0.0
0.50187033,0.49812967,0.45611513,0.33333334,0.0
0.0,0.5795364,0.569666,0.1931788,0.0
0.0,1.0,0.5524659,0.57111317,0.0
0.0,1.0,0.5883552,0.5443474,0.0
0.0,0.08389796,0.6774135,0.027965989,0.0
0.9477236,1.0,0.40494165,0.3507588,0.0
0.0,0.25345713,0.6846323,0.16897142,0.0
0.9257531,1.0,0.3977606,0.33333334,0.0
0.0,1.0,0.6205903,0.70125824,0.0
0.0,1.0,0.3124814,0.4580478,0.0
0.0,1.0,0.5550764,0.33333334,0.0
0.0,1.0,0.3191764,0.5607048,0.0
0.0,1.0,0.58891803,0.42418593,0.0
0.0,0.8715457,0.5061857,0.29051524,0.0
0.0,1.0,0.38869432,0.33333334,0.0
0.0,1.0,0.48550177,0.33333334,0.0
0.0,0.5176389,0.49309784,0.17254631,0.0
0.0,1.0,0.4640742,0.87268066,0.0
0.0,1.0,0.48043013,0.854767,0.0
0.0,1.0,0.64221454,0.6284891,0.0
0.0,1.0,0.651258,0.6676699,0.0
0.0,0.42555588,0.6771498,0.28370392,0.0
0.0,1.0,0.45380932,0.7752949,0.0
0.0,1.0,0.37994528,0.33333334,0.0
0.0,1.0,0.39529124,0.65138364,0.0
0.0,1.0,0.57971525,0.38890857,0.0
0.0,1.0,0.49416673,0.5152431,0.0
0.0,1.0,0.31654096,0.5202944,0.0
0.0,1.0,0.4969484,0.3691511,0.0
0.15388083,0.84611917,0.3478261,0.75639296,0.0
0.735718,1.0,0.3683233,0.33333334,0.0
0.0,1.0,0.50998694,0.33333334,0.0
0.0,0.854714,0.3232982,0.33333334,0.0
0.0,1.0,0.59272105,0.43876413,0.0
0.0,1.0,0.31267112,0.34130982,0.0
0.0,1.0,0.5740078,0.70947194,0.0
0.0,1.0,0.40732095,0.6052698,0.0
0.0,1.0,0.31478965,0.3433401,0.0
0.0,1.0,0.46159282,0.33333334,0.0
0.0,0.57132,0.5714522,0.19044,0.0
0.0,1.0,0.6379075,0.67447925,0.0
0.0,1.0,0.568128,0.5055787,0.0
0.0,1.0,0.58925474,0.60636914,0.0
0.0,1.0,0.5143432,0.7421454,0.0
0.959215,1.0,0.39485088,0.33333334,0.0
0.6849917,1.0,0.37760833,0.49083748,0.0
0.42445052,0.0,0.39787388,0.33333334,0.0
0.95059395,1.0,0.38915625,0.3580364,0.0
0.0,1.0,0.5345936,0.42724645,0.0
0.0,1.0,0.3837759,0.4094519,0.0
0.0,1.0,0.5460774,0.33333334,0.0
0.0,1.0,0.3130945,0.43391982,0.0
0.9224989,0.0,0.35456532,0.33333334,0.0
0.0,1.0,0.31075367,0.43155593,0.0
0.0,1.0,0.5836602,0.7041861,0.0
0.0,1.0,0.5155704,0.535755,0.0
0.0,1.0,0.56445557,0.49853978,0.0
0.0,0.46433175,0.59471047,0.15477726,0.0
0.0,1.0,0.6301393,0.58220065,0.0
0.0,1.0,0.32630557,0.5858474,0.0
0.0,0.030496547,0.68371874,0.010165516,0.0
0.0,1.0,0.4610682,0.42120692,0.0
0.0,1.0,0.5553556,0.33333334,0.0
0.0,0.7516798,0.40151662,0.25055993,0.0
0.4228684,1.0,0.36621168,0.6218992,0.0
0.0,1.0,0.46025008,0.65523314,0.0
0.36999887,0.0,0.4026088,0.33333334,0.0
0.0,1.0,0.31561828,0.5061468,0.0
0.0,1.0,0.5839837,0.40527093,0.0
0.23671478,0.7632852,0.51375765,0.33333334,0.0
0.0,1.0,0.35258928,0.33333334,0.0
0.0,1.0,0.3389346,0.7310812,0.0
0.0,1.0,0.36312523,0.33333334,0.0
0.0,1.0,0.52436125,0.33333334,0.0
0.0,1.0,0.44850224,0.7782012,0.0
0.24505979,1.0,0.45695132,0.33333334,0.0
0.6706465,1.0,0.47722265,0.44311786,0.0
0.0,1.0,0.4602306,0.40244937,0.0
0.39904046,1.0,0.339047,0.33333334,0.0
0.0,0.0,0.44002235,0.32663816,0.0
0.7741186,1.0,0.3814834,0.44627404,0.0
0.0,1.0,0.43213943,0.7414391,0.0
0.0,1.0,0.40430084,0.61684686,0.0
0.0,0.07102457,0.68638813,0.023674857,0.0
0.0,1.0,0.5206849,0.33333334,0.0
0.29783565,1.0,0.45236212,0.33333334,0.0
0.0,1.0,0.45364782,0.5899433,0.0
0.12789392,0.8721061,0.30990845,0.33333334,0.0
0.0,0.288937,0.40965766,0.47780186,0.0
0.08624917,0.0,0.4272827,0.33333334,0.0
0.06343436,0.93656564,0.5514273,0.33333334,0.0
0.0,0.37819636,0.6792089,0.25213093,0.0
0.0,0.0,0.5452855,0.19213519,0.0
0.0,1.0,0.5798272,0.5973344,0.0
1.0,0.67568636,0.37720376,0.33333334,0.0
0.0,1.0,0.6274926,0.57205486,0.0
0.0,1.0,0.46059754,0.42361256,0.0
0.0,0.29129374,0.3967878,0.33333334,0.0
0.0,1.0,0.6081316,0.6907851,0.0
0.81123054,1.0,0.3748896,0.33333334,0.0
0.7773508,1.0,0.38162395,0.44465795,0.0
0.0,1.0,0.40264225,0.42753217,0.0
0.0,1.0,0.35522196,0.96219885,0.0
0.5277722,0.5277722,0.411836,0.33333334,0.0
0.0,0.54002917,0.5782545,0.18000972,0.0
0.5389664,1.0,0.35121447,0.33333334,0.0
0.0,1.0,0.4186718,0.7827399,0.0
0.0,1.0,0.46979308,0.491885,0.0
0.0,1.0,0.39963382,0.63473713,0.0
0.0,0.9859916,0.30982938,0.3286639,0.0
0.062235415,0.9377646,0.30705374,0.33333334,0.0
0.13784707,1.0,0.6162138,0.62071764,0.0
1.0,0.88913053,0.38648394,0.33333334,0.0
0.0,1.0,0.467078,0.48928308,0.0
0.0,0.6574443,0.4383914,0.2191481,0.0
0.0,0.0,0.6682783,0.034977764,0.0
0.0,1.0,0.42700642,0.5953005,0.0
0.0,1.0,0.47327337,0.35245213,0.0
0.0,1.0,0.4748291,0.5412264,0.0
0.39891732,0.0,0.40009415,0.33333334,0.0
0.0,0.2901953,0.39693105,0.33333334,0.0
0.04940796,0.0,0.43048626,0.33333334,0.0
1.0,0.75538373,0.38066885,0.33333334,0.0
0.0,1.0,0.6080228,0.58204365,0.0
0.0,0.5208156,0.4918548,0.1736052,0.0
0.0,0.26855713,0.39975342,0.33333334,0.0
0.0,0.0,0.6373757,0.07446438,0.0
0.0,1.0,0.4198551,0.55722225,0.0
0.33902615,0.0,0.40530208,0.33333334,0.0
0.0,1.0,0.48098233,0.33333334,0.0
0.0,1.0,0.4847743,0.50624204,0.0
0.0,1.0,0.42835057,0.5884305,0.0
0.0,0.0,0.5900233,0.13497028,0.0
0.80162746,1.0,0.37405455,0.33333334,0.0
0.0,1.0,0.35282952,0.81415355,0.0
0.0,1.0,0.41154772,0.67431164,0.0
0.0,1.0,0.5711932,0.7553599,0.0
0.0,1.0,0.42464602,0.6073648,0.0
0.0,1.0,0.5343363,0.33333334,0.0
0.0,1.0,0.5813627,0.53094524,0.0
0.0,1.0,0.322139,0.5379317,0.0
