UNIX_TS,WOE,EBE,Hour,Weekday,Month,FGE
0.9366894,1.0,0.0,0.6956522,0.5,0.09090909,0.0
0.61922646,0.0,1.0,1.0,0.33333334,0.45454547,0.0
0.7086258,0.0,0.0,0.21739131,0.8333334,0.6363636,0.0
0.42427254,1.0,1.0,0.6956522,0.0,0.09090909,0.0
0.38676643,1.0,1.0,0.30434784,0.16666667,0.0,1.0
0.94039917,1.0,0.0,0.39130434,1.0,0.09090909,0.0
0.02654457,1.0,0.0,0.39130434,0.6666667,0.27272728,1.0
0.07181358,1.0,0.0,0.43478262,0.33333334,0.36363637,0.0
0.572073,0.0,1.0,0.5652174,0.5,0.36363637,0.0
0.12901688,1.0,0.0,0.17391305,0.33333334,0.5454545,0.0
0.32145882,0.0,1.0,0.65217394,0.33333334,0.9090909,1.0
0.18998528,1.0,1.0,0.6956522,0.6666667,0.6363636,0.0
0.3557682,1.0,1.0,0.6956522,1.0,1.0,0.0
0.42147446,1.0,1.0,0.65217394,0.8333334,0.09090909,1.0
0.59342384,0.0,1.0,0.13043478,0.8333334,0.45454547,0.0
0.7581768,0.0,0.0,0.39130434,1.0,0.8181819,1.0
0.888052,0.0,0.0,0.17391305,0.5,0.0,0.0
0.07210159,1.0,0.0,0.65217394,0.33333334,0.36363637,0.0
0.9510193,0.0,0.0,0.13043478,0.0,0.09090909,0.0
0.41177177,0.0,1.0,0.5652174,0.8333334,0.0,0.0
0.05571556,1.0,0.0,0.6956522,0.6666667,0.36363637,0.0
0.8011627,1.0,0.0,0.7826087,0.33333334,0.9090909,0.0
0.33493233,1.0,1.0,0.47826087,0.8333334,1.0,0.0
0.5214348,1.0,1.0,0.6086957,0.16666667,0.27272728,0.0
0.3758049,0.0,1.0,0.30434784,0.0,1.0,0.0
0.13632393,1.0,0.0,0.5217391,0.0,0.5454545,0.0
0.9874382,1.0,0.0,0.73913044,0.8333334,0.18181819,0.0
0.28669167,0.0,1.0,0.26086956,0.8333334,0.8181819,0.0
0.407032,0.0,1.0,0.08695652,0.33333334,0.0,1.0
0.8994694,0.0,0.0,0.5217391,0.6666667,0.0,0.0
0.65159416,0.0,0.0,0.6086957,0.8333334,0.5454545,1.0
0.22167015,1.0,1.0,0.826087,1.0,0.72727275,1.0
0.3457203,1.0,1.0,0.3478261,1.0,1.0,1.0
0.6345825,1.0,0.0,0.17391305,0.0,0.5454545,1.0
0.46446228,1.0,1.0,0.0,0.33333334,0.18181819,0.0
0.7904873,0.0,0.0,1.0,0.16666667,0.8181819,1.0
0.7646847,0.0,0.0,0.13043478,0.6666667,0.8181819,0.0
0.22127151,1.0,1.0,0.5217391,1.0,0.72727275,1.0
0.15927315,1.0,0.0,0.26086956,0.5,0.5454545,0.0
0.52160645,0.0,1.0,0.73913044,0.16666667,0.27272728,1.0
0.94525146,1.0,0.0,0.95652175,0.33333334,0.09090909,0.0
0.10606766,1.0,0.0,0.43478262,1.0,0.45454547,1.0
0.93349075,0.0,0.0,0.3478261,0.16666667,0.09090909,0.0
0.23457146,1.0,1.0,0.21739131,0.33333334,0.72727275,0.0
0.2976532,1.0,1.0,0.26086956,1.0,0.9090909,1.0
0.4727955,1.0,1.0,0.08695652,0.16666667,0.18181819,0.0
0.18587494,1.0,1.0,0.6956522,0.16666667,0.6363636,0.0
0.418108,0.0,1.0,0.17391305,0.5,0.0,0.0
0.15362167,1.0,0.0,0.13043478,1.0,0.5454545,0.0
0.421875,1.0,1.0,0.95652175,0.8333334,0.09090909,0.0
0.2642002,1.0,1.0,0.86956525,0.33333334,0.8181819,0.0
0.9109421,1.0,0.0,0.9130435,0.8333334,0.0,1.0
0.07535362,1.0,0.0,0.0,0.8333334,0.36363637,0.0
0.8545971,1.0,0.0,0.7826087,1.0,1.0,1.0
0.9942894,1.0,0.0,0.73913044,0.5,0.18181819,1.0
0.29474258,1.0,1.0,0.13043478,0.6666667,0.9090909,0.0
0.78004074,0.0,0.0,0.3478261,0.16666667,0.8181819,1.0
0.7415085,0.0,0.0,0.21739131,0.16666667,0.72727275,0.0
0.6960659,0.0,0.0,0.04347826,0.5,0.6363636,0.0
0.06484985,1.0,0.0,0.3478261,0.6666667,0.36363637,0.0
0.25860405,1.0,1.0,0.7826087,0.8333334,0.8181819,0.0
0.66609573,1.0,0.0,0.17391305,0.33333334,0.5454545,0.0
0.20014763,0.0,1.0,0.08695652,0.8333334,0.6363636,0.0
0.27116394,1.0,1.0,0.95652175,0.0,0.8181819,1.0
0.6091213,0.0,1.0,0.6086957,0.33333334,0.45454547,0.0
0.40457726,0.0,1.0,0.30434784,0.0,0.0,1.0
0.6860752,0.0,0.0,0.7826087,0.33333334,0.6363636,0.0
0.5675621,0.0,1.0,0.26086956,0.0,0.36363637,0.0
0.71085167,1.0,0.0,0.86956525,1.0,0.72727275,0.0
0.99383354,1.0,0.0,0.39130434,0.5,0.18181819,1.0
0.3617611,1.0,1.0,0.04347826,0.6666667,1.0,1.0
0.7845516,0.0,0.0,0.65217394,0.6666667,0.8181819,0.0
0.39863968,0.0,1.0,1.0,0.33333334,0.0,0.0
0.5746975,0.0,1.0,0.47826087,0.8333334,0.36363637,0.0
0.91602325,0.0,0.0,0.6086957,0.33333334,0.0,0.0
0.14305878,0.0,0.0,0.43478262,0.8333334,0.5454545,0.0
0.16583824,1.0,0.0,0.04347826,0.16666667,0.5454545,0.0
0.032596588,1.0,0.0,0.826087,0.16666667,0.27272728,0.0
0.082717896,1.0,0.0,0.39130434,0.5,0.36363637,1.0
0.19495201,0.0,1.0,0.30434784,0.16666667,0.6363636,1.0
0.92886734,1.0,0.0,1.0,0.6666667,0.09090909,0.0
0.77290535,0.0,0.0,0.13043478,0.5,0.8181819,1.0
0.8823414,0.0,0.0,0.0,1.0,0.0,0.0
0.5303993,0.0,1.0,0.13043478,0.16666667,0.27272728,0.0
0.8555088,0.0,0.0,0.43478262,0.0,1.0,0.0
0.3903637,1.0,1.0,0.95652175,0.5,0.0,0.0
0.18422127,1.0,1.0,0.47826087,0.0,0.6363636,0.0
0.9879532,1.0,0.0,0.08695652,1.0,0.18181819,1.0
0.69481087,0.0,0.0,0.13043478,0.33333334,0.6363636,1.0
0.25027084,1.0,1.0,0.6956522,1.0,0.72727275,0.0
0.5269165,1.0,1.0,0.6086957,0.8333334,0.27272728,0.0
0.4479065,1.0,1.0,0.95652175,0.5,0.09090909,0.0
0.20208931,1.0,1.0,0.5217391,1.0,0.6363636,0.0
0.7584629,0.0,0.0,0.6086957,1.0,0.8181819,0.0
0.94924927,0.0,0.0,0.86956525,0.8333334,0.09090909,0.0
0.16144371,1.0,0.0,0.86956525,0.6666667,0.5454545,0.0
0.3300228,1.0,1.0,0.9130435,0.16666667,0.9090909,0.0
0.81703377,0.0,0.0,0.3478261,0.0,0.9090909,0.0
0.28526497,1.0,1.0,0.21739131,0.6666667,0.8181819,0.0
0.07644081,1.0,0.0,0.826087,0.8333334,0.36363637,0.0
0.18627548,1.0,1.0,1.0,0.16666667,0.6363636,0.0
0.4496765,1.0,1.0,0.21739131,0.8333334,0.09090909,0.0
0.9082031,1.0,0.0,0.9130435,0.5,0.0,0.0
0.390419,1.0,1.0,1.0,0.5,0.0,0.0
0.32779503,0.0,1.0,0.26086956,0.0,0.9090909,0.0
0.037164688,0.0,0.0,0.13043478,0.8333334,0.27272728,0.0
0.34480667,1.0,1.0,0.6956522,0.8333334,1.0,0.0
0.6333828,1.0,0.0,0.30434784,1.0,0.5454545,1.0
0.12896156,1.0,0.0,0.13043478,0.33333334,0.5454545,1.0
0.30804443,1.0,1.0,0.86956525,1.0,0.9090909,0.0
0.9378872,0.0,0.0,0.5652174,0.6666667,0.09090909,0.0
0.40435028,1.0,1.0,0.13043478,0.0,0.0,0.0
0.83564377,0.0,0.0,0.95652175,1.0,1.0,0.0
0.20105934,1.0,1.0,0.7826087,0.8333334,0.6363636,0.0
0.6235657,0.0,1.0,0.13043478,1.0,0.45454547,0.0
0.80778503,1.0,0.0,0.6086957,0.0,0.9090909,0.0
0.25569344,1.0,1.0,0.65217394,0.5,0.8181819,0.0
0.32317162,1.0,1.0,0.9130435,0.5,0.9090909,0.0
0.55882835,1.0,1.0,0.9130435,0.0,0.36363637,0.0
0.0038814545,1.0,0.0,0.86956525,0.16666667,0.27272728,0.0
0.61522865,0.0,1.0,0.04347826,0.0,0.45454547,1.0
0.65016747,1.0,0.0,0.5652174,0.6666667,0.5454545,0.0
0.970541,1.0,0.0,0.39130434,0.0,0.18181819,1.0
0.85248566,0.0,0.0,0.21739131,0.8333334,1.0,1.0
0.71284866,1.0,0.0,0.30434784,0.16666667,0.72727275,0.0
0.43443298,1.0,1.0,0.08695652,0.16666667,0.09090909,0.0
0.07187271,1.0,0.0,0.47826087,0.33333334,0.36363637,0.0
0.8589363,1.0,0.0,0.95652175,0.33333334,1.0,0.0
0.9167671,0.0,0.0,0.13043478,0.5,0.0,0.0
0.05662918,1.0,0.0,0.3478261,0.8333334,0.36363637,0.0
0.20009041,1.0,1.0,0.04347826,0.8333334,0.6363636,0.0
0.47416687,0.0,1.0,0.08695652,0.33333334,0.18181819,1.0
0.052518845,1.0,0.0,0.3478261,0.33333334,0.36363637,0.0
0.61094856,0.0,1.0,0.95652175,0.5,0.45454547,0.0
0.66672325,1.0,0.0,0.65217394,0.33333334,0.5454545,0.0
0.009475708,1.0,0.0,0.95652175,0.8333334,0.27272728,0.0
0.8435211,0.0,0.0,0.6956522,0.8333334,1.0,1.0
0.91944695,1.0,0.0,0.08695652,0.8333334,0.09090909,0.0
0.52189255,1.0,1.0,0.95652175,0.16666667,0.27272728,1.0
0.26231766,1.0,1.0,0.47826087,0.16666667,0.8181819,0.0
0.8722935,0.0,0.0,0.6956522,0.8333334,1.0,1.0
0.6829357,1.0,0.0,0.47826087,0.0,0.6363636,1.0
0.92544365,1.0,0.0,0.47826087,0.33333334,0.09090909,0.0
0.16275597,1.0,0.0,0.826087,0.8333334,0.5454545,1.0
0.8005924,1.0,0.0,0.3478261,0.33333334,0.9090909,0.0
0.99897194,1.0,0.0,0.13043478,0.0,0.18181819,1.0
0.71199226,1.0,0.0,0.6956522,0.0,0.72727275,0.0
0.83781433,0.0,0.0,0.5217391,0.16666667,1.0,0.0
0.87395096,0.0,0.0,0.9130435,1.0,1.0,1.0
0.25466728,1.0,1.0,0.9130435,0.33333334,0.8181819,1.0
0.80127907,1.0,0.0,0.86956525,0.33333334,0.9090909,0.0
0.6107197,1.0,1.0,0.7826087,0.5,0.45454547,0.0
0.37814522,1.0,1.0,0.0,0.33333334,0.0,0.0
0.53131294,1.0,1.0,0.826087,0.16666667,0.27272728,0.0
0.90254974,0.0,0.0,0.7826087,1.0,0.0,0.0
0.48472977,0.0,1.0,0.826087,0.33333334,0.18181819,1.0
0.5633373,1.0,1.0,0.17391305,0.6666667,0.36363637,1.0
0.6587887,1.0,0.0,0.86956525,0.5,0.5454545,0.0
0.15619087,1.0,0.0,0.0,0.16666667,0.5454545,0.0
0.3236847,1.0,1.0,0.26086956,0.6666667,0.9090909,0.0
0.6868744,0.0,0.0,0.3478261,0.5,0.6363636,0.0
0.2848091,1.0,1.0,0.9130435,0.5,0.8181819,0.0
0.068847656,1.0,0.0,0.26086956,0.0,0.36363637,0.0
0.13581085,1.0,0.0,0.13043478,0.0,0.5454545,0.0
0.7443619,1.0,0.0,0.30434784,0.5,0.72727275,0.0
0.23822594,1.0,1.0,0.9130435,0.6666667,0.72727275,0.0
0.46200752,1.0,1.0,0.21739131,0.0,0.18181819,1.0
0.7487583,0.0,0.0,0.5217391,1.0,0.72727275,0.0
0.86047745,1.0,0.0,0.04347826,0.6666667,1.0,1.0
0.120111465,0.0,0.0,0.6956522,0.33333334,0.45454547,0.0
0.63606644,1.0,0.0,0.26086956,0.16666667,0.5454545,1.0
0.2146473,1.0,1.0,0.6956522,0.16666667,0.72727275,0.0
0.8383846,0.0,0.0,0.95652175,0.16666667,1.0,0.0
0.10492706,0.0,0.0,0.6086957,0.8333334,0.45454547,0.0
0.86367416,0.0,0.0,0.39130434,1.0,1.0,0.0
0.8940449,1.0,0.0,0.5652174,0.0,0.0,0.0
0.8781166,0.0,0.0,0.95652175,0.33333334,0.0,0.0
0.326025,1.0,1.0,1.0,0.8333334,0.9090909,1.0
0.502367,0.0,1.0,0.6956522,0.16666667,0.27272728,1.0
0.25695038,0.0,1.0,0.5652174,0.6666667,0.8181819,0.0
0.062452316,1.0,0.0,0.6086957,0.33333334,0.36363637,0.0
0.71621704,0.0,0.0,0.7826087,0.5,0.72727275,0.0
0.38356972,1.0,1.0,1.0,0.8333334,0.0,0.0
0.7715931,0.0,0.0,0.17391305,0.33333334,0.8181819,0.0
0.51155853,1.0,1.0,0.39130434,0.16666667,0.27272728,0.0
0.009189606,1.0,0.0,0.73913044,0.8333334,0.27272728,1.0
0.011646271,1.0,0.0,0.5217391,0.0,0.27272728,1.0
0.37015533,1.0,1.0,0.17391305,0.5,1.0,0.0
0.22498131,1.0,1.0,0.21739131,0.33333334,0.72727275,0.0
0.5455265,0.0,1.0,0.17391305,0.8333334,0.36363637,0.0
0.2816677,0.0,1.0,0.6086957,0.16666667,0.8181819,0.0
0.63521004,1.0,0.0,0.65217394,0.0,0.5454545,1.0
0.9330349,0.0,0.0,0.0,0.16666667,0.09090909,0.0
0.43660355,1.0,1.0,0.6956522,0.33333334,0.09090909,1.0
0.9982853,1.0,0.0,0.65217394,1.0,0.18181819,1.0
0.07027435,1.0,0.0,0.30434784,0.16666667,0.36363637,0.0
0.52331924,1.0,1.0,1.0,0.33333334,0.27272728,0.0
0.17394447,1.0,0.0,1.0,1.0,0.6363636,1.0
0.45429993,1.0,1.0,0.6086957,0.16666667,0.09090909,1.0
0.63612366,1.0,0.0,0.30434784,0.16666667,0.5454545,0.0
0.16646767,1.0,0.0,0.5217391,0.16666667,0.5454545,0.0
0.9556999,1.0,0.0,0.5652174,0.5,0.09090909,0.0
0.7765007,0.0,0.0,0.7826087,0.8333334,0.8181819,0.0
0.24273491,1.0,1.0,0.17391305,0.16666667,0.72727275,0.0
0.348917,1.0,1.0,0.6956522,0.16666667,1.0,0.0
0.35422707,1.0,1.0,0.5652174,0.8333334,1.0,0.0
0.94919014,1.0,0.0,0.826087,0.8333334,0.09090909,1.0
0.6980057,0.0,0.0,0.47826087,0.6666667,0.6363636,0.0
0.15562057,1.0,0.0,0.6086957,0.0,0.5454545,0.0
0.24496269,1.0,1.0,0.826087,0.33333334,0.72727275,1.0
0.24747276,1.0,1.0,0.65217394,0.6666667,0.72727275,0.0
0.7477875,0.0,0.0,0.826087,0.8333334,0.72727275,0.0
0.68904495,0.0,0.0,0.95652175,0.6666667,0.6363636,0.0
0.021921158,1.0,0.0,0.0,0.16666667,0.27272728,1.0
0.4273548,1.0,1.0,0.95652175,0.33333334,0.09090909,0.0
0.27898598,0.0,1.0,0.65217394,1.0,0.8181819,0.0
0.048978806,1.0,0.0,0.7826087,1.0,0.36363637,0.0
0.0211792,1.0,0.0,0.47826087,0.0,0.27272728,0.0
0.37335205,1.0,1.0,0.5217391,0.8333334,1.0,0.0
0.6531925,0.0,0.0,0.7826087,1.0,0.5454545,0.0
0.1462555,1.0,0.0,0.7826087,0.0,0.5454545,0.0
0.21704483,1.0,1.0,0.43478262,0.5,0.72727275,1.0
0.61842537,0.0,1.0,0.39130434,0.33333334,0.45454547,0.0
0.31146812,1.0,1.0,0.3478261,0.33333334,0.9090909,0.0
0.72683716,0.0,0.0,0.5217391,0.6666667,0.72727275,1.0
0.60170174,1.0,1.0,0.17391305,0.6666667,0.45454547,0.0
0.88422585,0.0,0.0,0.39130434,0.0,0.0,0.0
0.39161873,1.0,1.0,0.86956525,0.6666667,0.0,1.0
0.6264763,1.0,1.0,0.26086956,0.16666667,0.5454545,1.0
0.73054695,0.0,0.0,0.21739131,0.0,0.72727275,0.0
0.60660934,0.0,1.0,0.7826087,0.0,0.45454547,1.0
0.9344044,1.0,0.0,0.0,0.33333334,0.09090909,0.0
0.4227314,0.0,1.0,0.5652174,1.0,0.09090909,0.0
0.33938408,1.0,1.0,0.73913044,0.16666667,1.0,1.0
0.035165787,1.0,0.0,0.6956522,0.5,0.27272728,0.0
0.67271614,1.0,0.0,0.0,0.0,0.6363636,0.0
0.14705658,1.0,0.0,0.3478261,0.16666667,0.5454545,0.0
0.0030822754,1.0,0.0,0.26086956,0.16666667,0.27272728,0.0
0.940115,1.0,0.0,0.17391305,1.0,0.09090909,1.0
0.19072914,1.0,1.0,0.21739131,0.8333334,0.6363636,1.0
0.9379444,0.0,0.0,0.6086957,0.6666667,0.09090909,0.0
0.5650501,0.0,1.0,0.43478262,0.8333334,0.36363637,0.0
0.9547291,0.0,0.0,0.86956525,0.33333334,0.09090909,1.0
0.8111534,0.0,0.0,0.04347826,0.5,0.9090909,1.0
0.90517616,1.0,0.0,0.6956522,0.16666667,0.0,0.0
0.552948,0.0,1.0,0.6086957,0.5,0.36363637,0.0
0.33550262,1.0,1.0,0.9130435,0.8333334,1.0,1.0
0.67071915,1.0,0.0,0.5652174,0.8333334,0.6363636,0.0
0.9686012,1.0,0.0,1.0,0.8333334,0.18181819,0.0
0.51355743,1.0,1.0,0.86956525,0.33333334,0.27272728,0.0
0.10349846,0.0,0.0,0.5652174,0.6666667,0.45454547,0.0
0.872694,0.0,0.0,1.0,0.8333334,1.0,0.0
0.056573868,1.0,0.0,0.30434784,0.8333334,0.36363637,0.0
0.8804016,1.0,0.0,0.6086957,0.6666667,0.0,1.0
0.839468,1.0,0.0,0.73913044,0.33333334,1.0,1.0
0.77724457,0.0,0.0,0.30434784,1.0,0.8181819,0.0
0.6682625,1.0,0.0,0.7826087,0.5,0.6363636,0.0
0.7435055,0.0,0.0,0.6956522,0.33333334,0.72727275,1.0
0.922987,1.0,0.0,0.6956522,0.0,0.09090909,0.0
0.4802189,0.0,1.0,0.5217391,1.0,0.18181819,0.0
0.1680069,1.0,0.0,0.65217394,0.33333334,0.6363636,0.0
0.5412445,0.0,1.0,0.04347826,0.33333334,0.36363637,0.0
0.18062401,1.0,1.0,0.86956525,0.6666667,0.6363636,1.0
0.26711082,1.0,1.0,1.0,0.6666667,0.8181819,1.0
0.14951134,1.0,0.0,0.13043478,0.5,0.5454545,0.0
0.20625687,1.0,1.0,0.5652174,0.33333334,0.6363636,0.0
0.47017097,1.0,1.0,0.17391305,1.0,0.18181819,1.0
0.4493904,1.0,1.0,0.0,0.8333334,0.09090909,0.0
0.86024857,1.0,0.0,0.9130435,0.5,1.0,0.0
0.66329765,0.0,0.0,0.13043478,0.0,0.5454545,1.0
0.21653175,1.0,1.0,0.04347826,0.5,0.72727275,1.0
0.67157555,1.0,0.0,0.17391305,1.0,0.6363636,0.0
0.91345406,1.0,0.0,0.73913044,0.0,0.0,0.0
0.5535183,1.0,1.0,0.0,0.6666667,0.36363637,0.0
0.7538948,1.0,0.0,0.26086956,0.5,0.8181819,0.0
0.5734997,0.0,1.0,0.6086957,0.6666667,0.36363637,1.0
0.19637871,1.0,1.0,0.3478261,0.33333334,0.6363636,1.0
0.10806656,1.0,0.0,0.9130435,0.0,0.45454547,0.0
0.3686695,1.0,1.0,0.08695652,0.33333334,1.0,0.0
0.0142707825,1.0,0.0,0.43478262,0.33333334,0.27272728,0.0
0.30005074,1.0,1.0,0.0,0.16666667,0.9090909,0.0
0.95438576,0.0,0.0,0.6086957,0.33333334,0.09090909,0.0
0.29502678,1.0,1.0,0.3478261,0.6666667,0.9090909,0.0
0.7678242,0.0,0.0,0.43478262,1.0,0.8181819,0.0
0.36884117,1.0,1.0,0.21739131,0.33333334,1.0,1.0
0.08597183,1.0,0.0,0.7826087,0.8333334,0.45454547,0.0
0.7409935,1.0,0.0,0.86956525,0.0,0.72727275,0.0
0.038305283,1.0,0.0,1.0,0.8333334,0.27272728,0.0
0.54073143,0.0,1.0,0.6956522,0.16666667,0.27272728,0.0
0.8380985,1.0,0.0,0.73913044,0.16666667,1.0,0.0
0.05126381,0.0,0.0,0.43478262,0.16666667,0.36363637,0.0
0.18878746,0.0,1.0,0.826087,0.5,0.6363636,0.0
0.4582405,1.0,1.0,0.47826087,0.6666667,0.18181819,0.0
0.35622406,1.0,1.0,0.0,0.0,1.0,1.0
0.6199112,0.0,1.0,0.47826087,0.5,0.45454547,1.0
0.6499958,1.0,0.0,0.43478262,0.6666667,0.5454545,1.0
0.16503906,1.0,0.0,0.47826087,0.0,0.5454545,0.0
0.34275246,1.0,1.0,0.17391305,0.6666667,1.0,0.0
0.44185638,1.0,1.0,0.5217391,1.0,0.09090909,0.0
0.8194885,0.0,0.0,0.13043478,0.33333334,0.9090909,1.0
0.617342,0.0,1.0,0.6086957,0.16666667,0.45454547,1.0
0.7524681,1.0,0.0,0.21739131,0.33333334,0.8181819,1.0
0.77832794,0.0,0.0,0.08695652,0.0,0.8181819,1.0
0.4794197,0.0,1.0,0.95652175,0.8333334,0.18181819,1.0
0.00017166138,1.0,0.0,0.13043478,1.0,0.27272728,0.0
0.603014,0.0,1.0,0.13043478,0.8333334,0.45454547,0.0
0.9099159,1.0,0.0,0.13043478,0.8333334,0.0,1.0
0.5687027,1.0,1.0,0.08695652,0.16666667,0.36363637,1.0
0.9149971,0.0,0.0,0.86956525,0.16666667,0.0,0.0
0.7141056,0.0,0.0,0.21739131,0.33333334,0.72727275,0.0
0.34708977,1.0,1.0,0.3478261,0.0,1.0,1.0
0.030370712,0.0,0.0,0.17391305,0.0,0.27272728,0.0
0.92801094,1.0,0.0,0.3478261,0.6666667,0.09090909,0.0
0.4670887,0.0,1.0,0.95652175,0.5,0.18181819,1.0
0.93149376,1.0,0.0,0.9130435,1.0,0.09090909,0.0
0.3697548,1.0,1.0,0.9130435,0.33333334,1.0,0.0
0.23851013,0.0,1.0,0.08695652,0.8333334,0.72727275,0.0
0.91202736,0.0,0.0,0.6956522,1.0,0.0,1.0
0.9861851,0.0,0.0,0.826087,0.6666667,0.18181819,1.0
0.63167,0.0,0.0,0.04347826,0.8333334,0.5454545,0.0
0.5094471,0.0,1.0,0.86956525,1.0,0.27272728,0.0
0.19449615,0.0,1.0,1.0,0.0,0.6363636,1.0
0.601244,0.0,1.0,0.86956525,0.5,0.45454547,1.0
0.3420658,0.0,1.0,0.6956522,0.5,1.0,1.0
0.36130524,1.0,1.0,0.73913044,0.5,1.0,1.0
0.74995613,1.0,0.0,0.39130434,0.0,0.72727275,0.0
0.7424774,0.0,0.0,0.95652175,0.16666667,0.72727275,1.0
0.14648628,1.0,0.0,0.95652175,0.0,0.5454545,1.0
0.1473999,1.0,0.0,0.6086957,0.16666667,0.5454545,0.0
0.8786316,1.0,0.0,0.30434784,0.5,0.0,1.0
0.68504715,0.0,0.0,0.0,0.33333334,0.6363636,1.0
0.47873306,0.0,1.0,0.43478262,0.8333334,0.18181819,0.0
0.14888382,1.0,0.0,0.6956522,0.33333334,0.5454545,0.0
0.8068714,1.0,0.0,0.95652175,1.0,0.9090909,0.0
0.6094074,0.0,1.0,0.826087,0.33333334,0.45454547,0.0
0.97499466,1.0,0.0,0.65217394,0.5,0.18181819,0.0
0.53936005,0.0,1.0,0.6956522,0.0,0.27272728,0.0
0.120168686,1.0,0.0,0.73913044,0.33333334,0.45454547,0.0
0.96694374,0.0,0.0,0.7826087,0.6666667,0.18181819,1.0
0.9602089,1.0,0.0,0.86956525,1.0,0.18181819,0.0
0.9813309,0.0,0.0,0.26086956,0.16666667,0.18181819,0.0
0.24176598,1.0,1.0,0.47826087,0.0,0.72727275,0.0
0.28515244,1.0,1.0,0.13043478,0.6666667,0.8181819,0.0
0.8033886,1.0,0.0,0.39130434,0.6666667,0.9090909,0.0
0.28874588,1.0,1.0,0.7826087,1.0,0.8181819,0.0
0.037620544,1.0,0.0,0.47826087,0.8333334,0.27272728,0.0
0.25318336,1.0,1.0,0.826087,0.16666667,0.8181819,0.0
0.6666088,0.0,0.0,0.5652174,0.33333334,0.5454545,0.0
0.040988922,1.0,0.0,0.95652175,0.0,0.27272728,0.0
0.21790123,1.0,1.0,0.04347826,0.6666667,0.72727275,0.0
0.3867092,1.0,1.0,0.26086956,0.16666667,0.0,1.0
0.92550087,1.0,0.0,0.5217391,0.33333334,0.09090909,1.0
0.90974236,0.0,0.0,0.0,0.8333334,0.0,1.0
0.86013603,0.0,0.0,0.826087,0.5,1.0,0.0
0.6088352,0.0,1.0,0.39130434,0.33333334,0.45454547,0.0
0.56025505,0.0,1.0,0.95652175,0.16666667,0.36363637,0.0
0.9731674,1.0,0.0,0.30434784,0.33333334,0.18181819,0.0
0.41451073,1.0,1.0,0.5652174,0.0,0.0,1.0
0.22292519,0.0,1.0,0.73913044,0.0,0.72727275,1.0
0.76656914,0.0,0.0,0.5217391,0.8333334,0.8181819,0.0
0.15299416,1.0,0.0,0.6956522,0.8333334,0.5454545,1.0
0.530283,0.0,1.0,0.04347826,0.16666667,0.27272728,1.0
0.38887978,1.0,1.0,0.86956525,0.33333334,0.0,0.0
0.7738762,0.0,0.0,0.86956525,0.5,0.8181819,0.0
0.5343361,0.0,1.0,0.0,0.6666667,0.27272728,1.0
0.60832214,0.0,1.0,0.0,0.33333334,0.45454547,0.0
0.21128082,1.0,1.0,0.21739131,1.0,0.72727275,0.0
0.82074356,1.0,0.0,0.04347826,0.5,0.9090909,0.0
0.10212898,0.0,0.0,0.5652174,0.5,0.45454547,0.0
0.935091,1.0,0.0,0.5217391,0.33333334,0.09090909,1.0
0.36050797,0.0,1.0,0.13043478,0.5,1.0,1.0
0.20813942,0.0,1.0,0.95652175,0.5,0.6363636,0.0
0.10144234,1.0,0.0,0.04347826,0.5,0.45454547,0.0
0.011016846,1.0,0.0,0.04347826,0.0,0.27272728,0.0
0.5145283,0.0,1.0,0.5652174,0.5,0.27272728,0.0
0.7341995,0.0,0.0,0.9130435,0.33333334,0.72727275,1.0
0.9259567,1.0,0.0,0.86956525,0.33333334,0.09090909,0.0
0.893816,1.0,0.0,0.39130434,0.0,0.0,0.0
0.9794483,0.0,0.0,0.9130435,1.0,0.18181819,0.0
0.3076439,1.0,1.0,0.5652174,1.0,0.9090909,1.0
0.7055416,1.0,0.0,1.0,0.33333334,0.6363636,0.0
0.8414669,1.0,0.0,0.17391305,0.6666667,1.0,1.0
0.28269577,1.0,1.0,0.3478261,0.33333334,0.8181819,0.0
0.15345001,1.0,0.0,0.0,1.0,0.5454545,0.0
0.25066948,1.0,1.0,1.0,1.0,0.72727275,0.0
0.6373806,1.0,0.0,0.21739131,0.33333334,0.5454545,1.0
0.904377,1.0,0.0,0.08695652,0.16666667,0.0,0.0
0.2813263,1.0,1.0,0.3478261,0.16666667,0.8181819,0.0
0.7154751,0.0,0.0,0.21739131,0.5,0.72727275,1.0
0.31700516,1.0,1.0,0.39130434,1.0,0.9090909,0.0
0.6165428,1.0,1.0,0.0,0.16666667,0.45454547,0.0
0.8391838,1.0,0.0,0.5217391,0.33333334,1.0,1.0
0.013643265,0.0,0.0,1.0,0.16666667,0.27272728,1.0
0.6969223,1.0,0.0,0.6956522,0.5,0.6363636,0.0
0.9654598,0.0,0.0,0.6956522,0.5,0.18181819,0.0
0.6376648,0.0,0.0,0.43478262,0.33333334,0.5454545,0.0
0.73825455,0.0,0.0,0.86956525,0.8333334,0.72727275,0.0
0.39401627,1.0,1.0,0.6086957,1.0,0.0,0.0
0.78552055,1.0,0.0,0.3478261,0.8333334,0.8181819,0.0
0.32077408,1.0,1.0,0.13043478,0.33333334,0.9090909,0.0
0.52166367,0.0,1.0,0.7826087,0.16666667,0.27272728,1.0
0.7770729,1.0,0.0,0.17391305,1.0,0.8181819,0.0
0.49328995,0.0,1.0,0.04347826,0.33333334,0.18181819,0.0
0.29103088,0.0,1.0,0.43478262,0.16666667,0.8181819,0.0
