WOE,EBE,HTE,Hour,Month,TVE
0.0,0.0,0.0,0.9425361,0.8181819,1.0
0.0,0.0,0.0,0.9933931,0.89527655,1.0
0.0,0.0,0.0,0.7980736,0.884442,1.0
0.0,0.0,0.0,0.95648324,0.72727275,1.0
0.0,0.0,0.0,0.95652175,0.8092167,1.0
0.0,0.0,0.0,0.94314724,0.72727275,1.0
0.0,0.0,0.0,0.9134745,0.72727275,1.0
0.0,0.0,0.0,0.95652175,0.814077,1.0
0.0,0.0,0.0,0.9135065,0.72727275,1.0
0.0,0.0,0.0,0.9119374,0.72727275,1.0
0.0,0.0,0.0,0.95652175,0.77105,1.0
0.0,0.0,0.0,0.9130435,0.292041,1.0
0.0,0.0,0.0,0.9130435,0.34081808,1.0
0.0,0.0,0.0,0.9130435,0.31235692,1.0
0.0,0.0,0.0,0.88186276,0.33103833,1.0
0.0,0.0,0.0,0.9130435,0.30394265,1.0
0.0,0.0,0.0,0.9130435,0.3417819,1.0
0.0,0.0,0.0,0.9047134,0.36363637,1.0
0.0,0.0,0.0,0.9130435,0.2801601,1.0
0.0,0.0,0.0,0.904191,0.36363637,1.0
0.0,0.0,0.0,0.89104533,0.36363637,1.0
0.0,0.0,0.0,0.9286565,0.18181819,1.0
0.0,0.0,0.0,0.86956525,0.18181819,1.0
0.0,0.0,0.0,0.86956525,0.18181819,1.0
0.0,0.0,0.0,0.86956525,0.18181819,1.0
0.0,0.0,0.0,0.84507287,0.18181819,1.0
0.0,0.0,0.0,0.86956525,0.18181819,1.0
0.0,0.0,0.0,0.86956525,0.18181819,1.0
0.0,0.0,0.0,0.8330583,0.18181819,1.0
0.0,1.0,0.0,0.98222077,0.8905035,1.0
0.0,1.0,0.0,0.97779924,0.9090909,1.0
0.0,1.0,0.0,0.9871437,0.9090909,1.0
0.0,1.0,0.0,0.94836503,0.85510886,1.0
0.0,1.0,0.0,0.99714696,0.9061082,1.0
0.0,1.0,0.0,0.94469196,0.9090909,1.0
0.0,1.0,0.0,0.9841585,0.9090909,1.0
0.0,1.0,0.0,0.9743268,0.9090909,1.0
0.0,1.0,0.0,0.961761,0.9090909,1.0
0.0,1.0,0.0,0.9599998,0.9090909,1.0
0.0,1.0,0.0,0.9432008,0.45454547,1.0
0.0,1.0,0.0,0.9465706,0.45454547,1.0
0.0,1.0,0.0,0.88458043,0.45454547,1.0
0.0,1.0,0.0,0.8929003,0.27272728,1.0
0.0,1.0,0.0,0.91106945,0.27272728,1.0
0.0,1.0,0.0,0.9130435,0.27272728,1.0
0.0,1.0,0.0,0.86170167,0.45454547,1.0
0.0,1.0,0.0,0.9077104,0.45454547,1.0
0.0,1.0,0.0,0.8815499,0.45454547,1.0
0.0,1.0,0.0,0.8816031,0.45454547,1.0
0.0,1.0,0.0,0.9043235,0.45454547,1.0
0.0,1.0,0.0,0.7875281,0.45454547,1.0
0.0,1.0,0.0,0.76150674,0.45454547,1.0
0.0,1.0,0.0,0.7663685,0.45454547,1.0
0.0,1.0,0.0,0.6956522,0.32497793,1.0
0.0,1.0,0.0,0.6956522,0.3060401,1.0
0.0,1.0,0.0,0.73513347,0.45454547,1.0
0.0,1.0,0.0,0.77629155,0.45454547,1.0
0.0,1.0,0.0,0.89172614,0.45454547,1.0
0.0,1.0,0.0,0.6956522,0.3078739,1.0
0.0,1.0,0.0,0.90975183,0.45454547,1.0
0.0,1.0,0.0,0.7284456,0.45454547,1.0
0.0,1.0,0.0,0.7811294,0.45454547,1.0
0.0,1.0,0.0,0.82405174,0.45454547,1.0
0.0,1.0,0.0,0.95652175,0.2814142,1.0
0.0,1.0,0.0,0.95652175,0.4391192,1.0
0.0,1.0,0.0,0.87577033,0.40630436,1.0
0.0,1.0,0.0,0.7734401,0.34517205,1.0
0.0,1.0,0.0,0.95652175,0.3467055,1.0
0.0,1.0,0.0,0.7390883,0.32465017,1.0
0.0,1.0,0.0,0.95652175,0.3165445,1.0
0.0,1.0,0.0,0.95652175,0.4359062,1.0
0.0,1.0,0.0,0.95652175,1.0,1.0
0.0,1.0,0.0,0.95652175,1.0,1.0
0.0,1.0,0.0,0.9510815,0.988625,1.0
0.0,1.0,0.0,0.8825677,0.9226844,1.0
0.0,1.0,0.0,0.95652175,1.0,1.0
0.0,1.0,0.0,0.95652175,1.0,1.0
0.0,1.0,0.0,0.9497528,1.0,1.0
0.0,1.0,0.0,0.95034045,0.9870754,1.0
0.0,1.0,0.0,0.9130435,1.0,1.0
0.0,1.0,0.0,0.9130435,1.0,1.0
0.0,1.0,0.0,0.9130435,1.0,1.0
0.0,1.0,0.0,0.87186563,1.0,1.0
0.0,1.0,0.0,0.93461996,1.0,1.0
0.0,0.0,0.0,0.9570182,1.0,1.0
0.0,0.0,0.0,0.95652175,1.0,1.0
0.0,0.0,0.0,0.78778136,1.0,1.0
0.0,0.0,0.0,0.88040674,1.0,1.0
0.0,0.0,0.0,0.95652175,1.0,1.0
0.0,0.0,0.0,0.86458206,1.0,1.0
0.0,0.0,0.0,0.99204904,1.0,1.0
0.0,0.0,0.0,0.98027956,1.0,1.0
0.0,0.0,0.0,0.7883417,1.0,1.0
0.0,0.0,0.0,0.9587682,1.0,1.0
0.0,0.0,1.0,0.89674044,0.6704519,1.0
0.0,0.0,1.0,0.8007501,0.75605,1.0
0.0,0.0,1.0,0.6210924,0.875711,1.0
0.0,0.0,1.0,0.7605401,0.77286506,1.0
0.0,0.0,1.0,0.84798956,0.74016213,1.0
0.0,0.0,1.0,0.774346,0.7841569,1.0
0.0,0.0,1.0,0.5035794,0.6422457,1.0
0.0,0.0,1.0,0.6106625,0.88194185,1.0
0.0,0.0,1.0,0.57072437,0.905801,1.0
0.0,0.0,1.0,0.8422612,0.7843631,1.0
0.0,0.0,1.0,0.88032657,0.7047718,1.0
0.0,0.0,1.0,0.80585504,0.71247137,1.0
0.0,0.0,1.0,0.7964248,0.71028054,1.0
0.0,0.0,0.0,0.9130435,0.30600423,1.0
0.0,0.0,0.0,0.9393698,0.38031685,1.0
0.0,0.0,0.0,0.8915538,0.5005215,1.0
0.0,0.0,0.0,0.92851543,0.44840324,1.0
0.0,0.0,0.0,0.90574616,0.5301964,1.0
0.0,0.0,0.0,0.9130435,0.45451018,1.0
0.0,0.0,0.0,0.9130435,0.5454545,1.0
0.0,0.0,0.0,0.9130435,0.5454545,1.0
0.0,0.0,0.0,0.921974,0.48943594,1.0
0.0,0.0,0.0,0.9130435,0.5454545,1.0
0.0,0.0,0.0,0.8665788,0.73351705,1.0
0.0,0.0,0.0,0.75258106,1.0,1.0
0.0,0.0,0.0,0.71531373,1.0,1.0
0.0,0.0,0.0,0.95194733,0.7330116,1.0
0.0,0.0,0.0,0.8115864,1.0,1.0
0.0,0.0,0.0,0.7308776,1.0,1.0
0.0,0.0,0.0,0.8150674,1.0,1.0
0.0,0.0,0.0,0.7657966,0.9442435,1.0
0.0,0.0,0.0,0.80691797,0.8582625,1.0
0.0,0.0,0.0,0.7487881,0.97980666,1.0
0.0,0.0,0.0,0.8181065,0.8348684,1.0
0.0,0.0,0.0,0.8065378,0.8590573,1.0
0.0,0.0,0.0,0.8356732,1.0,1.0
0.0,0.0,0.0,0.9001178,0.8181819,1.0
0.0,0.0,0.0,0.9170464,0.8265516,1.0
0.0,0.0,0.0,0.8869981,0.8181819,1.0
0.0,0.0,0.0,0.88592833,0.8181819,1.0
0.0,0.0,0.0,0.9130435,0.8771368,1.0
0.0,0.0,0.0,0.9130435,0.84249115,1.0
0.0,0.0,0.0,0.9143575,0.8195556,1.0
0.0,0.0,0.0,0.9550007,0.90591043,1.0
0.0,1.0,0.0,0.95652175,0.16964507,1.0
0.0,1.0,0.0,0.95652175,0.17697579,1.0
0.0,1.0,0.0,0.95652175,0.09090909,1.0
0.0,1.0,0.0,0.95652175,0.09090909,1.0
0.0,1.0,0.0,0.95652175,0.09090909,1.0
0.0,1.0,0.0,0.95652175,0.15786684,1.0
0.0,1.0,0.0,0.9181307,0.010636926,1.0
0.0,1.0,0.0,0.95652175,0.109330244,1.0
0.0,1.0,0.0,0.93097454,0.037492193,1.0
0.0,1.0,0.0,0.95652175,0.15464905,1.0
0.0,1.0,0.0,0.95652175,0.18181819,1.0
0.0,1.0,0.0,0.83395857,0.18181819,1.0
0.0,1.0,0.0,0.927763,0.18181819,1.0
0.0,1.0,0.0,0.95652175,0.18181819,1.0
0.0,1.0,0.0,0.95652175,0.18181819,1.0
0.0,1.0,0.0,0.8600772,0.18181819,1.0
0.0,1.0,0.0,0.9285216,0.18181819,1.0
0.0,1.0,0.0,0.95652175,0.18181819,1.0
0.0,1.0,0.0,0.8941921,0.45454547,1.0
0.0,1.0,0.0,0.9090163,0.45454547,1.0
0.0,1.0,0.0,0.8805051,0.45454547,1.0
0.0,1.0,0.0,0.93763465,0.45454547,1.0
0.0,1.0,0.0,0.8936133,0.45454547,1.0
0.0,1.0,0.0,0.95573443,0.45454547,1.0
0.0,1.0,0.0,0.8774622,0.72727275,1.0
0.0,1.0,0.0,0.9130435,0.72272563,1.0
0.0,1.0,0.0,0.87341213,0.72727275,1.0
0.0,1.0,0.0,0.9130435,0.72459054,1.0
0.0,1.0,0.0,0.9130435,0.6949117,1.0
0.0,1.0,0.0,0.9130435,0.72727275,1.0
0.0,1.0,0.0,0.9130435,0.72727275,1.0
0.0,1.0,0.0,0.8734275,0.72727275,1.0
0.0,1.0,0.0,0.9130435,0.7595328,1.0
0.0,1.0,0.0,0.9130435,0.68865716,1.0
0.0,0.0,0.0,0.69272655,0.8181819,1.0
0.0,0.0,0.0,0.65217394,0.8181819,1.0
0.0,0.0,0.0,0.66958976,0.8181819,1.0
0.0,0.0,0.0,0.6789906,0.8181819,1.0
0.0,0.0,0.0,0.6844731,0.8181819,1.0
0.0,0.0,0.0,0.68425727,0.8181819,1.0
0.0,0.0,0.0,0.69751734,0.8181819,1.0
0.0,0.0,0.0,0.646221,0.8181819,1.0
0.0,1.0,0.0,0.9130435,0.72727275,1.0
0.0,1.0,0.0,0.9130435,0.7685769,1.0
0.0,1.0,0.0,0.9130435,0.78456795,1.0
0.0,1.0,0.0,0.8914449,0.72727275,1.0
0.0,1.0,0.0,0.9130435,0.72727275,1.0
0.0,1.0,0.0,0.9130435,0.7661456,1.0
0.0,1.0,0.0,0.9130435,0.76750416,1.0
0.0,1.0,0.0,0.8848121,0.72727275,1.0
0.0,1.0,0.0,0.8723357,0.72727275,1.0
0.0,1.0,0.0,0.9130435,0.73309153,1.0
0.0,1.0,0.0,0.8413267,0.72727275,1.0
0.0,1.0,0.0,0.9130435,0.753853,1.0
0.0,1.0,0.0,0.9130435,0.72727275,1.0
0.0,0.0,0.0,0.91226923,1.0,1.0
0.0,0.0,0.0,0.7083286,1.0,1.0
0.0,0.0,0.0,0.8604006,0.9904188,1.0
0.0,0.0,0.0,0.736619,1.0,1.0
0.0,0.0,0.0,0.9230006,1.0,1.0
0.0,0.0,0.0,0.9534569,0.9090909,1.0
0.0,0.0,0.0,0.96459335,0.9090909,1.0
0.0,0.0,0.0,0.98540086,0.9090909,1.0
0.0,0.0,0.0,0.95652175,0.8289373,1.0
0.0,0.0,0.0,0.95652175,0.83507955,1.0
0.0,0.0,0.0,0.8702578,0.72727275,1.0
0.0,0.0,0.0,0.9097636,0.72727275,1.0
0.0,0.0,0.0,0.8888394,0.72727275,1.0
0.0,0.0,0.0,0.9176853,0.72727275,1.0
0.0,0.0,0.0,0.84740156,0.72727275,1.0
0.0,1.0,0.0,0.8180216,0.297409,1.0
0.0,1.0,0.0,0.8027638,0.27272728,1.0
0.0,1.0,0.0,0.8103138,0.30169174,1.0
0.0,1.0,0.0,0.8218939,0.27272728,1.0
0.0,1.0,0.0,0.79273576,0.27978554,1.0
0.0,1.0,0.0,0.89072233,0.3480792,1.0
0.0,1.0,0.0,0.812947,0.30444455,1.0
0.0,1.0,0.0,0.8279652,0.27272728,1.0
0.0,1.0,0.0,0.8171516,0.27272728,1.0
0.0,1.0,0.0,0.859511,0.27272728,1.0
0.0,1.0,0.0,0.8357339,0.7508522,1.0
0.0,1.0,0.0,0.8516921,0.8181819,1.0
0.0,1.0,0.0,0.762256,0.8181819,1.0
0.0,1.0,0.0,0.7734536,0.8181819,1.0
0.0,1.0,0.0,0.7262267,0.8181819,1.0
0.0,1.0,0.0,0.7155926,0.8181819,1.0
0.0,1.0,0.0,0.72412044,0.8181819,1.0
0.0,1.0,0.0,0.7931567,0.78052723,1.0
0.0,1.0,0.0,0.70728636,0.8181819,1.0
0.0,1.0,0.0,0.77746356,0.8181819,1.0
0.0,1.0,0.0,0.9130435,0.0,1.0
0.0,1.0,0.0,0.9130435,0.0,1.0
0.0,1.0,0.0,0.9130435,0.028272955,1.0
0.0,1.0,0.0,0.9057856,0.0,1.0
0.0,1.0,0.0,0.9130435,0.022157228,1.0
0.0,0.0,0.0,0.89908606,0.5454545,1.0
0.0,0.0,0.0,0.90537953,0.5454545,1.0
0.0,0.0,0.0,0.9023302,0.5454545,1.0
0.0,0.0,0.0,0.87842035,0.5454545,1.0
0.0,0.0,0.0,0.88380665,0.5454545,1.0
0.0,0.0,0.0,0.89333415,0.5454545,1.0
0.0,0.0,0.0,0.89458305,0.5454545,1.0
0.0,0.0,0.0,0.8705279,0.5454545,1.0
0.0,0.0,0.0,0.9519859,0.100393206,1.0
0.0,0.0,0.0,0.89527684,0.14466976,1.0
0.0,0.0,0.0,0.93512195,0.13565409,1.0
0.0,0.0,0.0,0.9312727,0.14370258,1.0
0.0,0.0,0.0,0.9138315,0.18017055,1.0
0.0,0.0,0.0,0.94751126,0.109749265,1.0
0.0,0.0,0.0,0.9070395,0.16926439,1.0
0.0,0.0,0.0,0.93366325,0.13870409,1.0
0.0,0.0,0.0,0.9374208,0.13084742,1.0
0.0,0.0,0.0,0.9403664,0.124688506,1.0
0.0,1.0,0.0,0.9130435,0.1702376,1.0
0.0,1.0,0.0,0.9130435,0.18181819,1.0
0.0,1.0,0.0,0.9130435,0.18181819,1.0
0.0,1.0,0.0,0.9130435,0.18181819,1.0
0.0,1.0,0.0,0.9130435,0.18181819,1.0
0.0,1.0,0.0,0.9130435,0.18181819,1.0
0.0,1.0,0.0,0.9130435,0.18181819,1.0
0.0,1.0,0.0,0.9130435,0.18181819,1.0
0.0,1.0,0.0,0.9130435,0.18181819,1.0
0.0,1.0,0.0,0.9130435,0.12292962,1.0
0.0,0.0,0.0,0.9018731,0.8181819,1.0
0.0,0.0,0.0,0.9064317,0.8181819,1.0
0.0,0.0,0.0,0.89328635,0.8181819,1.0
0.0,0.0,0.0,0.91224813,0.7289357,1.0
0.0,0.0,0.0,0.86956525,0.8181819,1.0
0.0,1.0,0.0,0.72586167,1.0,1.0
0.0,1.0,0.0,0.5849214,1.0,1.0
0.0,1.0,0.0,0.6108624,0.93637365,1.0
0.0,1.0,0.0,0.9692558,1.0,1.0
0.0,1.0,0.0,0.6146817,0.93104976,1.0
0.0,1.0,0.0,0.89053524,1.0,1.0
0.0,1.0,0.0,0.93144584,1.0,1.0
0.0,1.0,0.0,0.613901,0.93213797,1.0
0.0,1.0,0.0,0.6476507,0.885093,1.0
0.0,1.0,0.0,0.57765716,0.9826597,1.0
0.0,1.0,0.0,0.57874066,0.9811494,1.0
0.0,1.0,0.0,0.571564,0.9911532,1.0
0.0,1.0,0.0,0.64100194,0.8943609,1.0
0.0,1.0,0.0,0.8413132,0.27272728,1.0
0.0,1.0,0.0,0.8849977,0.27272728,1.0
0.0,1.0,0.0,0.89204365,0.27272728,1.0
0.0,1.0,0.0,0.827359,0.27405712,1.0
0.0,1.0,0.0,0.84410805,0.2915675,1.0
0.0,0.0,0.0,0.54598933,0.7913791,1.0
0.0,0.0,0.0,0.3641331,0.7348448,1.0
0.0,0.0,0.0,0.5996233,0.6363636,1.0
0.0,0.0,0.0,0.47481364,0.6921645,1.0
0.0,0.0,0.0,0.45282483,0.6740883,1.0
0.0,0.0,0.0,0.5277536,0.7659596,1.0
0.0,0.0,0.0,0.38440716,0.70658404,1.0
0.0,0.0,0.0,0.38360828,0.7433646,1.0
0.0,0.0,0.0,0.4428423,0.6532157,1.0
0.0,0.0,0.0,0.56516767,0.6363636,1.0
0.0,0.0,0.0,0.32241127,0.79300255,1.0
0.0,0.0,0.0,0.35924873,0.7942982,1.0
0.0,0.0,0.0,0.5292623,0.76806265,1.0
0.0,1.0,0.0,0.936691,0.9090909,1.0
0.0,1.0,0.0,0.94314605,0.9090909,1.0
0.0,1.0,0.0,0.9245244,0.9090909,1.0
0.0,1.0,0.0,0.95387256,0.9090909,1.0
0.0,1.0,0.0,0.9407119,0.9090909,1.0
0.0,1.0,0.0,0.9130435,0.87958986,1.0
0.0,1.0,0.0,0.93647933,0.9090909,1.0
0.0,1.0,0.0,0.92134464,0.9090909,1.0
0.0,1.0,0.0,0.9432453,0.9090909,1.0
0.0,1.0,0.0,0.9225529,0.9090909,1.0
0.0,1.0,0.0,0.8856574,0.38046002,1.0
0.0,1.0,0.0,0.92269456,0.45454547,1.0
0.0,1.0,0.0,0.8903608,0.31620884,1.0
0.0,1.0,0.0,0.866434,0.6785446,1.0
0.0,1.0,0.0,0.8490439,0.6363636,1.0
0.0,1.0,0.0,0.826087,0.6363636,1.0
0.0,1.0,0.0,0.90334475,0.7171331,1.0
0.0,1.0,0.0,0.8977676,0.71130246,1.0
0.0,1.0,0.0,0.8808731,0.6363636,1.0
0.0,1.0,0.0,0.9007062,0.7143746,1.0
0.0,1.0,0.0,0.8942411,0.6363636,1.0
0.0,1.0,0.0,0.95652175,0.45454547,1.0
0.0,1.0,0.0,0.9506734,0.45454547,1.0
0.0,1.0,0.0,0.95652175,0.44591656,1.0
0.0,1.0,0.0,0.95652175,0.36373705,1.0
0.0,1.0,0.0,0.94232005,0.45454547,1.0
0.0,1.0,0.0,0.92399204,0.45454547,1.0
0.0,1.0,0.0,0.886377,0.45454547,1.0
0.0,1.0,0.0,0.95652175,0.45454547,1.0
0.0,1.0,0.0,0.9130435,0.8953799,1.0
0.0,1.0,0.0,0.8953908,0.7812717,1.0
0.0,1.0,0.0,0.9124479,0.81693655,1.0
0.0,1.0,0.0,0.9130435,0.8254748,1.0
0.0,1.0,0.0,0.9130435,0.84656334,1.0
0.0,1.0,0.0,0.9130435,0.8181819,1.0
0.0,1.0,0.0,0.91229784,0.8166228,1.0
0.0,1.0,0.0,0.9130435,0.90150934,1.0
0.0,1.0,0.0,0.88234097,0.75398564,1.0
0.0,1.0,0.0,0.89961064,0.790095,1.0
0.0,0.0,0.0,0.86005163,0.6363636,1.0
0.0,0.0,0.0,0.82910126,0.6363636,1.0
0.0,0.0,0.0,0.8815933,0.6363636,1.0
0.0,0.0,0.0,0.8898264,0.6363636,1.0
0.0,0.0,0.0,0.826087,0.6978296,1.0
0.0,0.0,0.0,0.826087,0.64894867,1.0
0.0,0.0,0.0,0.826087,0.68898547,1.0
0.0,0.0,0.0,0.8508472,0.6363636,1.0
0.0,1.0,1.0,0.86956525,0.27272728,1.0
0.0,1.0,1.0,0.86956525,0.27272728,1.0
0.0,1.0,1.0,0.82627696,0.27272728,1.0
0.0,0.0,0.0,0.86956525,0.48632476,1.0
0.0,0.0,0.0,0.72227573,0.3020426,1.0
0.0,0.0,0.0,0.86956525,0.43147683,1.0
0.0,0.0,0.0,0.9105084,0.278028,1.0
0.0,0.0,0.0,0.8331833,0.3484221,1.0
0.0,0.0,0.0,0.86956525,0.4546108,1.0
0.0,0.0,0.0,0.89960366,0.30082875,1.0
0.0,0.0,0.0,0.839255,0.36363637,1.0
0.0,0.0,0.0,0.84136355,0.36363637,1.0
0.0,0.0,0.0,0.8815343,0.41368878,1.0
0.0,1.0,0.0,0.931036,0.36363637,1.0
0.0,1.0,0.0,0.9130435,0.36363637,1.0
0.0,1.0,0.0,0.91488445,0.36363637,1.0
0.0,1.0,0.0,0.5622163,0.68286407,1.0
0.0,1.0,0.0,0.52214944,0.72727275,1.0
0.0,1.0,0.0,0.4949226,0.7133008,1.0
0.0,1.0,0.0,0.5841584,0.6752175,1.0
0.0,1.0,0.0,0.5190908,0.7776387,1.0
0.0,1.0,0.0,0.6751237,0.6435175,1.0
0.0,1.0,0.0,0.56156325,0.72727275,1.0
0.0,1.0,0.0,0.5894366,0.7811673,1.0
0.0,1.0,0.0,0.52737164,0.75953865,1.0
0.0,1.0,0.0,0.45060548,0.73672533,1.0
0.0,1.0,0.0,0.44444376,0.7330443,1.0
0.0,1.0,0.0,0.5452179,0.7657578,1.0
0.0,1.0,0.0,0.4605199,0.74264824,1.0
0.0,0.0,0.0,0.95628154,0.5454545,1.0
0.0,0.0,0.0,0.87217623,0.5454545,1.0
0.0,0.0,0.0,0.83054936,0.5454545,1.0
0.0,0.0,0.0,0.8154234,0.5454545,1.0
0.0,0.0,0.0,0.8272443,0.5454545,1.0
0.0,0.0,0.0,0.8493475,0.5454545,1.0
0.0,0.0,0.0,0.7958793,0.5454545,1.0
0.0,0.0,0.0,0.86956525,0.5454545,1.0
0.0,1.0,0.0,0.9274214,0.45454547,1.0
0.0,1.0,0.0,0.9177438,0.45454547,1.0
0.0,1.0,0.0,0.95652175,0.42672262,1.0
0.0,1.0,0.0,0.9325271,0.45454547,1.0
0.0,1.0,0.0,0.88787746,0.45454547,1.0
0.0,1.0,0.0,0.45020106,0.29031193,1.0
0.0,1.0,0.0,0.89392436,0.73822904,1.0
0.0,1.0,0.0,0.90094054,0.7675694,1.0
0.0,1.0,0.0,0.84362674,0.6730376,1.0
0.0,1.0,0.0,0.757009,0.6402252,1.0
0.0,1.0,0.0,0.90002686,0.7637485,1.0
0.0,1.0,0.0,0.90293455,0.77590805,1.0
0.0,1.0,0.0,0.85102314,0.74744785,1.0
0.0,1.0,0.0,0.92419404,0.84149665,1.0
0.0,1.0,0.0,0.743108,0.62437105,1.0
0.0,1.0,0.0,0.8544353,0.69563746,1.0
0.0,1.0,0.0,0.91576374,0.8238696,1.0
0.0,1.0,0.0,0.903891,0.8181819,1.0
0.0,1.0,0.0,0.9398791,0.45454547,1.0
0.0,1.0,0.0,0.9130435,0.45454547,1.0
0.0,1.0,0.0,0.9130435,0.45454547,1.0
0.0,1.0,0.0,0.8791063,0.45454547,1.0
0.0,1.0,0.0,0.92624456,0.45454547,1.0
0.0,0.0,0.0,0.93658996,0.6780392,1.0
0.0,0.0,0.0,0.9249998,0.7022733,1.0
0.0,0.0,0.0,0.9315527,0.68857163,1.0
0.0,0.0,0.0,0.95652175,0.6363636,1.0
0.0,0.0,0.0,0.95652175,0.6363636,1.0
0.0,0.0,0.0,0.8815476,0.6363636,1.0
0.0,0.0,0.0,0.95652175,0.6363636,1.0
0.0,0.0,0.0,0.90973717,0.6363636,1.0
0.0,0.0,0.0,0.8469425,0.7127371,1.0
0.0,0.0,0.0,0.87048256,0.6363636,1.0
0.0,1.0,0.0,0.86956525,0.78973085,1.0
0.0,1.0,0.0,0.9267898,0.66744703,1.0
0.0,1.0,0.0,0.87465274,0.7379102,1.0
0.0,1.0,0.0,0.9391059,0.7999744,1.0
0.0,1.0,0.0,0.87492317,0.72727275,1.0
0.0,1.0,0.0,0.89993614,0.79077554,1.0
0.0,1.0,0.0,0.88765854,0.72727275,1.0
0.0,1.0,0.0,0.86956525,0.77398646,1.0
0.0,1.0,0.0,0.9481129,0.6451547,1.0
0.0,1.0,0.0,0.94694644,0.6463742,1.0
0.0,1.0,0.0,0.6394788,0.562838,1.0
0.0,1.0,0.0,0.59974605,0.06550765,1.0
0.0,1.0,0.0,0.50688124,0.1028776,1.0
0.0,1.0,0.0,0.84987104,0.013208777,1.0
0.0,1.0,0.0,0.51419616,0.19610146,1.0
0.0,1.0,0.0,0.81253684,0.16856918,1.0
0.0,1.0,0.0,0.5209361,0.1355241,1.0
0.0,1.0,0.0,0.6373483,0.1278688,1.0
0.0,1.0,0.0,0.8316834,0.17301735,1.0
0.0,1.0,0.0,0.60953283,0.47517788,1.0
0.0,1.0,0.0,0.9063096,0.104989015,1.0
0.0,1.0,0.0,0.93877625,0.037104294,1.0
0.0,1.0,0.0,0.8924074,0.1658979,1.0
0.0,1.0,0.0,0.9280665,0.05949735,1.0
0.0,1.0,0.0,0.8887395,0.1417265,1.0
0.0,1.0,0.0,0.86956525,0.20165524,1.0
0.0,1.0,0.0,0.90756834,0.10235711,1.0
0.0,1.0,0.0,0.8912756,0.13642383,1.0
0.0,0.0,0.0,0.94256145,0.9139558,1.0
0.0,0.0,0.0,0.95652175,0.9090909,1.0
0.0,0.0,0.0,0.95652175,0.9090909,1.0
0.0,0.0,0.0,0.8988326,0.9090909,1.0
0.0,0.0,0.0,0.8360136,0.9090909,1.0
0.0,1.0,0.0,0.7974063,0.8181819,1.0
0.0,1.0,0.0,0.6956522,0.8181819,1.0
0.0,1.0,0.0,0.6295152,0.7490386,1.0
0.0,1.0,0.0,0.6822181,0.8041371,1.0
0.0,1.0,0.0,0.780394,0.8181819,1.0
0.0,1.0,0.0,0.78912723,0.8181819,1.0
0.0,1.0,0.0,0.79946274,0.8181819,1.0
0.0,1.0,0.0,0.60873413,0.727313,1.0
0.0,1.0,0.0,0.8294694,0.8181819,1.0
0.0,1.0,0.0,0.7821447,0.8181819,1.0
0.0,1.0,0.0,0.8056331,0.7700398,1.0
0.0,1.0,0.0,0.8045142,0.6356678,1.0
0.0,1.0,0.0,0.7500528,0.9090909,1.0
0.0,1.0,0.0,0.7436841,0.8900482,1.0
0.0,1.0,0.0,0.8110209,0.60845816,1.0
0.0,1.0,0.0,0.8153354,0.9090909,1.0
0.0,1.0,0.0,0.921561,0.9090909,1.0
0.0,1.0,0.0,0.7600886,0.87987643,1.0
0.0,1.0,0.0,0.74347335,0.9090909,1.0
0.0,1.0,0.0,0.7977007,0.8274475,1.0
0.0,1.0,0.0,0.9130435,0.9090909,1.0
0.0,1.0,0.0,0.92526305,0.9090909,1.0
0.0,1.0,0.0,0.9130435,0.9090909,1.0
0.0,1.0,0.0,0.94606537,0.9090909,1.0
0.0,1.0,0.0,0.9130435,0.9090909,1.0
0.0,1.0,0.0,0.86956525,0.33392265,1.0
0.0,1.0,0.0,0.86956525,0.49333712,1.0
0.0,1.0,0.0,0.86956525,0.14917992,1.0
0.0,1.0,0.0,0.7645397,0.0627425,1.0
0.0,1.0,0.0,0.8604032,0.005473431,1.0
0.0,1.0,0.0,0.6605452,0.43704197,1.0
0.0,1.0,0.0,0.84052753,0.0,1.0
0.0,1.0,0.0,0.8289911,0.0,1.0
0.0,1.0,0.0,0.8580219,0.0,1.0
0.0,1.0,0.0,0.73663837,0.277938,1.0
0.0,1.0,0.0,0.84006524,0.0,1.0
0.0,1.0,0.0,0.8557587,0.0,1.0
0.0,1.0,0.0,0.86956525,0.5397059,1.0
0.0,1.0,0.0,0.91349065,0.9034811,1.0
0.0,1.0,0.0,0.9441761,0.9090909,1.0
0.0,1.0,0.0,0.88233715,0.5238657,1.0
0.0,1.0,0.0,0.88597006,0.56944203,1.0
0.0,1.0,0.0,0.8699953,0.6390612,1.0
0.0,1.0,0.0,0.8588036,0.9090909,1.0
0.0,1.0,0.0,0.92782485,0.9090909,1.0
0.0,1.0,0.0,0.90961134,0.866033,1.0
0.0,1.0,0.0,0.89379144,0.78832775,1.0
0.0,1.0,0.0,0.9243934,0.7667008,1.0
0.0,0.0,0.7533414,0.8040573,0.0,1.0
0.0,0.0,1.0,0.8235618,0.0,1.0
0.0,0.0,1.0,0.8113876,0.12034794,1.0
0.0,0.0,0.24882287,0.84792846,0.0,1.0
0.0,0.0,1.0,0.8153856,0.13706693,1.0
0.0,0.0,1.0,0.80773443,0.10507111,1.0
0.0,0.0,0.09564024,0.93988866,0.08221453,1.0
0.0,0.0,1.0,0.85368764,0.0,1.0
