UNIX_TS,FRE,EBE,Hour,Season,HTE
0.9487676,1.0,0.0,0.31068712,0.0,1.0
0.96236897,1.0,0.0,0.3393803,0.0,1.0
0.95463055,1.0,0.0,0.2786704,0.0,1.0
0.95274144,1.0,0.0,0.2841405,0.0,1.0
0.948859,1.0,0.0,0.31656542,0.0,1.0
0.94686455,1.0,0.0,0.30434784,0.0,1.0
0.47949925,0.0,1.0,0.46604556,0.0,1.0
0.4431168,0.0,1.0,0.60686797,0.0,1.0
0.4641684,0.0,1.0,0.5742168,0.0,1.0
0.49455035,0.0,1.0,0.506182,0.0,1.0
0.49175203,0.0,1.0,0.49357316,0.0,1.0
0.557059,0.0,1.0,0.756244,0.33333334,1.0
0.548894,0.0,1.0,0.7952161,0.33333334,1.0
0.53842443,0.0,1.0,0.8070995,0.33333334,1.0
0.5565363,0.0,1.0,0.77217793,0.33333334,1.0
0.5335182,0.0,1.0,0.7028877,0.33333334,1.0
0.539184,0.0,1.0,0.71994305,0.33333334,1.0
0.5446239,0.0,1.0,0.8000629,0.33333334,1.0
0.5539252,0.0,1.0,0.7895054,0.33333334,1.0
0.5345234,0.0,1.0,0.7059137,0.33333334,1.0
0.53620505,0.0,1.0,0.7109758,0.33333334,1.0
0.41001514,1.0,1.0,0.7151157,0.0,1.0
0.40097407,1.0,1.0,0.76986855,0.0,1.0
0.39714563,0.9373104,1.0,0.7282279,0.0,1.0
0.402251,1.0,1.0,0.7756234,0.0,1.0
0.39419046,1.0,1.0,0.7392965,0.0,1.0
0.3965348,1.0,1.0,0.7498619,0.0,1.0
0.43674773,1.0,1.0,0.7069172,0.0,1.0
0.40896004,1.0,1.0,0.79413396,0.0,1.0
0.40001133,1.0,1.0,0.7347003,0.0,1.0
0.41486323,1.0,1.0,0.7234681,0.0,1.0
0.36611634,0.0,1.0,0.63083714,1.0,1.0
0.34573308,0.0,1.0,0.5652174,1.0,1.0
0.36904073,0.0,1.0,0.68263304,1.0,1.0
0.36238495,0.0,1.0,0.54503953,1.0,1.0
0.36287034,0.0,1.0,0.5615398,1.0,1.0
0.36853716,0.0,1.0,0.5161192,1.0,1.0
0.37250292,0.0,1.0,0.48433298,1.0,1.0
0.36221826,0.0,1.0,0.41839153,1.0,1.0
0.36904767,0.0,1.0,0.6827561,1.0,1.0
0.36129946,0.0,1.0,0.58941144,1.0,1.0
0.3649078,0.0,1.0,0.6094315,1.0,1.0
0.34681624,0.0,1.0,0.5652174,1.0,1.0
0.028049788,0.0,0.0,0.80158055,0.33333334,1.0
0.03667388,0.0,0.0,0.84155875,0.33333334,1.0
0.035717588,0.0,0.0,0.8674702,0.33333334,1.0
0.03319531,0.0,0.0,0.82260215,0.33333334,1.0
0.036655992,0.0,0.0,0.82796526,0.33333334,1.0
0.026397068,0.0,0.0,0.84780866,0.33333334,1.0
0.036685977,0.0,0.0,0.8507509,0.33333334,1.0
0.03668455,0.0,0.0,0.8496653,0.33333334,1.0
0.03439676,0.0,0.0,0.8514015,0.33333334,1.0
0.029111385,0.0,0.0,0.8535345,0.33333334,1.0
0.8010681,0.0,0.0,0.58365166,0.6666667,1.0
0.80470085,0.0,0.0,0.5652174,0.6666667,1.0
0.78112584,0.0,0.0,0.6062854,0.6666667,1.0
0.80042696,0.0,0.0,0.5652174,0.6666667,1.0
0.81945336,0.0,0.0,0.6214976,0.6666667,1.0
0.77841955,0.0,0.0,0.6536278,0.6666667,1.0
0.82334745,0.0,0.0,0.72376144,0.6666667,1.0
0.8202437,0.0,0.0,0.64225256,0.6666667,1.0
0.8068445,0.0,0.0,0.57709575,0.6666667,1.0
0.7799213,0.0,0.0,0.6502139,0.6666667,1.0
0.9346777,0.0,0.0,0.7654291,0.0,1.0
0.9423628,0.0,0.0,0.8446267,0.0,1.0
0.94039214,0.0,0.0,0.79993176,0.0,1.0
0.9338444,0.0,0.0,0.86001873,0.0,1.0
0.9395564,0.0,0.0,0.80760086,0.0,1.0
0.0544098,0.0,0.0,0.30602852,0.33333334,1.0
0.050548077,0.0,0.0,0.30434784,0.33333334,1.0
0.04716795,0.0,0.0,0.2683789,0.33333334,1.0
0.045639385,0.0,0.0,0.26149005,0.33333334,1.0
0.059095677,0.0,0.0,0.3570813,0.33333334,1.0
0.035507075,0.0,0.0,0.30434784,0.33333334,1.0
0.077913985,0.0,0.0,0.25259724,0.33333334,1.0
0.054781947,0.0,0.0,0.30434784,0.33333334,1.0
0.059679486,0.0,0.0,0.364882,0.33333334,1.0
0.019504488,0.0,0.0,0.30434784,0.33333334,1.0
0.035947513,0.0,0.0,0.30434784,0.33333334,1.0
0.06176312,0.0,0.0,0.3927229,0.33333334,1.0
0.4147162,1.0,1.0,0.6752314,0.0,1.0
0.41385844,1.0,1.0,0.6726494,0.0,1.0
0.39085916,1.0,1.0,0.60079396,0.0,1.0
0.41777414,1.0,1.0,0.68443614,0.0,1.0
0.38895315,1.0,1.0,0.5942566,0.0,1.0
0.41236034,1.0,1.0,0.6681398,0.0,1.0
0.39370912,1.0,1.0,0.67295885,0.0,1.0
0.40574113,1.0,1.0,0.58928144,0.0,1.0
0.38553995,1.0,1.0,0.5807887,0.0,1.0
0.39345926,1.0,1.0,0.6583174,0.0,1.0
0.39135188,0.0,1.0,0.79798007,0.0,1.0
0.42542228,0.0,1.0,0.7413744,0.0,1.0
0.48155528,0.0,1.0,0.7088224,0.0,1.0
0.47913775,0.0,1.0,0.6956522,0.0,1.0
0.4809371,0.0,1.0,0.70557547,0.0,1.0
0.4793855,0.0,1.0,0.6956522,0.0,1.0
0.4797107,0.0,1.0,0.6956522,0.0,1.0
0.47998583,0.0,1.0,0.630657,0.0,1.0
0.4829699,0.0,1.0,0.7162526,0.0,1.0
0.21435307,0.0,1.0,0.45440236,0.6666667,1.0
0.23144579,0.0,1.0,0.3104694,0.6666667,1.0
0.19475517,0.0,1.0,0.46922392,0.6666667,1.0
0.32100037,0.0,1.0,0.39130434,0.6666667,1.0
0.30992934,0.0,1.0,0.43241048,0.7717157,1.0
0.26821518,0.0,1.0,0.3552734,0.6666667,1.0
0.18491548,0.0,1.0,0.4766655,0.6666667,1.0
0.3331847,0.0,1.0,0.39130434,0.84242177,1.0
0.20075768,0.0,1.0,0.27307552,0.6666667,1.0
0.30227563,0.0,1.0,0.39130434,0.6666667,1.0
0.3153999,0.0,1.0,0.39130434,0.6666667,1.0
0.35215774,0.0,1.0,0.39130434,0.93662006,1.0
0.5820061,0.0,1.0,0.33417568,0.33333334,1.0
0.5612871,0.0,1.0,0.25241953,0.33333334,1.0
0.5603398,0.0,1.0,0.25904062,0.33333334,1.0
0.5567946,0.0,1.0,0.24041998,0.33333334,1.0
0.5683188,0.0,1.0,0.21739131,0.33333334,1.0
0.58533347,0.0,1.0,0.21739131,0.33333334,1.0
0.55803597,0.0,1.0,0.24694002,0.33333334,1.0
0.5574242,0.0,1.0,0.21739131,0.33333334,1.0
0.55317825,0.0,1.0,0.22933495,0.33333334,1.0
0.6057591,0.0,1.0,0.42790404,0.33333334,1.0
0.58279884,0.0,1.0,0.33730388,0.33333334,1.0
0.55693465,0.0,1.0,0.24115553,0.33333334,1.0
0.8313689,0.0,0.0,0.8621861,0.6666667,1.0
0.8065169,0.0,0.0,0.54417586,0.6666667,1.0
0.83244246,0.0,0.0,0.8993485,0.6666667,1.0
0.8247238,0.0,0.0,0.5994653,0.6666667,1.0
0.83235,0.0,0.0,0.8961495,0.6666667,1.0
0.7558873,0.0,0.0,0.47871137,0.6666667,1.0
0.82977855,0.0,0.0,0.68899524,0.6666667,1.0
0.8323679,0.0,0.0,0.69319266,0.6666667,1.0
0.8283499,0.0,0.0,0.6395052,0.6666667,1.0
0.80533564,0.0,0.0,0.54264855,0.6666667,1.0
0.82718104,0.0,0.0,0.71721596,0.6666667,1.0
0.8115051,0.0,0.0,0.6426384,0.6666667,1.0
0.3275188,0.0,1.0,0.7580705,0.6666667,1.0
0.3230689,0.0,1.0,0.69861203,0.6666667,1.0
0.3118567,0.0,1.0,0.826087,0.6666667,1.0
0.3281789,0.0,1.0,0.826087,0.6666667,1.0
0.32738253,0.0,1.0,0.826087,0.6666667,1.0
0.33244613,0.0,1.0,0.70115983,0.6666667,1.0
0.32989842,0.0,1.0,0.826087,0.6666667,1.0
0.33246377,0.0,1.0,0.71467566,0.6666667,1.0
0.32610196,0.0,1.0,0.7391391,0.6666667,1.0
0.32479736,0.0,1.0,0.81901306,0.6666667,1.0
0.32641605,0.0,1.0,0.826087,0.6666667,1.0
0.32415244,0.0,1.0,0.826087,0.6666667,1.0
0.3586933,0.0,1.0,0.82287806,1.0,1.0
0.34435058,0.0,1.0,0.79255116,1.0,1.0
0.3594911,0.0,1.0,0.75502765,1.0,1.0
0.34216943,0.0,1.0,0.80191964,1.0,1.0
0.34789163,0.0,1.0,0.7965944,1.0,1.0
0.36533427,0.0,1.0,0.7457373,1.0,1.0
0.35516733,0.0,1.0,0.81429833,1.0,1.0
0.7335584,1.0,0.0,0.51840657,0.6666667,1.0
0.811839,1.0,0.0,0.26388675,0.6666667,1.0
0.8254334,1.0,0.0,0.2746118,0.6666667,1.0
0.7675422,1.0,0.0,0.65124786,0.6666667,1.0
0.7655909,1.0,0.0,0.40917212,0.6666667,1.0
0.7711487,1.0,0.0,0.41865888,0.6666667,1.0
0.7635133,1.0,0.0,0.34419352,0.6666667,1.0
0.7247069,1.0,0.0,0.5376064,0.6666667,1.0
0.71907765,1.0,0.0,0.55529016,0.6666667,1.0
0.71940285,1.0,0.0,0.570235,0.6666667,1.0
0.74920124,1.0,0.0,0.41065553,0.6666667,1.0
0.7446739,1.0,0.0,0.6131388,0.6666667,1.0
0.4464876,0.0,1.0,0.39555493,0.0,1.0
0.4686739,0.0,1.0,0.43478262,0.0,1.0
0.46025327,0.0,1.0,0.5618746,0.0,1.0
0.37864083,0.0,1.0,0.44196156,0.0,1.0
0.44879943,0.0,1.0,0.5443238,0.0,1.0
0.4136207,0.0,1.0,0.6308971,0.0,1.0
0.39677888,0.0,1.0,0.46461233,0.0,1.0
0.37889495,0.0,1.0,0.6426783,0.0,1.0
0.392742,0.0,1.0,0.43478262,0.0,1.0
0.41013253,0.0,1.0,0.6120565,0.0,1.0
0.3945544,0.0,1.0,0.42500478,0.0,1.0
0.42223293,0.0,1.0,0.43478262,0.0,1.0
0.43530133,0.0,1.0,0.76402164,0.0,1.0
0.43627748,0.0,1.0,0.76842004,0.0,1.0
0.98870337,0.0,0.0,0.6738061,0.0,1.0
0.98627913,0.0,0.0,0.6610731,0.0,1.0
0.9780713,0.0,0.0,0.62647265,0.0,1.0
0.98255515,0.0,0.0,0.6602668,0.0,1.0
0.98452854,0.0,0.0,0.60892636,0.0,1.0
0.97516346,0.0,0.0,0.6149987,0.0,1.0
0.9823031,0.0,0.0,0.64317065,0.0,1.0
0.9838089,0.0,0.0,0.6552678,0.0,1.0
0.98457307,0.0,0.0,0.6431729,0.0,1.0
0.9743262,0.0,0.0,0.6930776,0.0,1.0
0.2533179,0.0,1.0,0.67183423,0.6666667,1.0
0.20440777,0.0,1.0,0.7237999,0.6666667,1.0
0.18525508,0.0,1.0,0.7749908,0.6666667,1.0
0.1937084,0.0,1.0,0.7615504,0.6666667,1.0
0.23505276,0.0,1.0,0.698844,0.6666667,1.0
0.20961098,0.0,1.0,0.7371564,0.6666667,1.0
0.21059142,0.0,1.0,0.73913044,0.6666667,1.0
0.4835749,1.0,1.0,0.6542934,0.0,1.0
0.4825213,1.0,1.0,0.6958515,0.0,1.0
0.47924057,1.0,1.0,0.82525396,0.0,1.0
0.46335515,1.0,1.0,0.9212189,0.0,1.0
0.4581892,1.0,1.0,0.95219725,0.0,1.0
0.48243353,1.0,1.0,0.6993124,0.0,1.0
0.46479723,1.0,1.0,0.9125714,0.0,1.0
0.41805792,1.0,1.0,0.69706154,0.0,1.0
0.4913773,1.0,1.0,0.34654218,0.0,1.0
0.47002667,1.0,1.0,0.88121253,0.0,1.0
0.4790461,1.0,1.0,0.6943779,0.0,1.0
0.48388088,1.0,1.0,0.64222455,0.0,1.0
0.9319481,1.0,0.0,0.51904285,0.0,1.0
0.91937006,1.0,0.0,0.4632566,0.0,1.0
0.9073781,1.0,0.0,0.4092182,0.0,1.0
0.9271445,1.0,0.0,0.48667216,0.0,1.0
0.902031,1.0,0.0,0.38512304,0.0,1.0
0.9331175,1.0,0.0,0.6055422,0.0,1.0
0.93247104,1.0,0.0,0.61609834,0.0,1.0
0.93267053,1.0,0.0,0.76935875,0.0,1.0
0.9201123,1.0,0.0,0.43928355,0.0,1.0
0.9260796,1.0,0.0,0.493491,0.0,1.0
0.94830316,1.0,0.0,0.39998007,0.0,1.0
0.95458835,1.0,0.0,0.35201484,0.0,1.0
0.3135957,0.0,1.0,0.88760555,0.6666667,1.0
0.3077291,0.0,1.0,1.0,0.75802386,1.0
0.32121938,0.0,1.0,0.75436974,0.6666667,1.0
0.30092615,0.0,1.0,0.97453386,0.6666667,1.0
0.30377963,0.0,1.0,0.9549554,0.6666667,1.0
0.28742313,0.0,1.0,0.89785767,0.6666667,1.0
0.33475506,0.0,1.0,1.0,0.99284184,1.0
0.31349775,0.0,1.0,0.88827777,0.6666667,1.0
0.27675802,0.0,1.0,0.7866005,0.6666667,1.0
0.33199838,0.0,1.0,0.9367777,0.90901893,1.0
0.43234324,0.0,1.0,0.6577689,0.0,1.0
0.41596887,0.0,1.0,0.5217391,0.0,1.0
0.40951183,0.0,1.0,0.5217391,0.0,1.0
0.39268818,0.0,1.0,0.5217391,0.0,1.0
0.43348265,0.0,1.0,0.6317319,0.0,1.0
0.41822526,0.0,1.0,0.5174994,0.0,1.0
0.42325723,0.0,1.0,0.49743563,0.0,1.0
0.42685992,0.0,1.0,0.5870984,0.0,1.0
0.41038808,0.0,1.0,0.5217391,0.0,1.0
0.39593148,0.0,1.0,0.5217391,0.0,1.0
0.9692422,0.0,0.0,0.49488783,0.0,1.0
0.95708334,0.0,0.0,0.5946588,0.0,1.0
0.9116164,0.0,0.0,0.64674294,0.0,1.0
0.92642975,0.0,0.0,0.57898045,0.0,1.0
0.9698992,0.0,0.0,0.49422514,0.0,1.0
0.94215304,0.0,0.0,0.5870224,0.0,1.0
0.905632,0.0,0.0,0.5590529,0.0,1.0
0.9264911,0.0,0.0,0.5380119,0.0,1.0
0.9700578,0.0,0.0,0.6058825,0.0,1.0
0.97285336,0.0,0.0,0.4912452,0.0,1.0
0.9841656,0.0,0.0,0.4798343,0.0,1.0
0.90464747,0.0,0.0,0.5379133,0.0,1.0
0.81261826,0.0,0.0,0.7720615,0.6666667,1.0
0.8130451,0.0,0.0,0.79703915,0.6666667,1.0
0.8206114,0.0,0.0,0.8579435,0.6666667,1.0
0.8174448,0.0,0.0,0.84367514,0.6666667,1.0
0.81343985,0.0,0.0,0.8201432,0.6666667,1.0
0.78450143,0.0,0.0,0.7920104,0.6666667,1.0
0.81863153,0.0,0.0,0.826087,0.6666667,1.0
0.79750645,0.0,0.0,0.807271,0.6666667,1.0
0.82575107,0.0,0.0,0.826087,0.6666667,1.0
0.81304747,0.0,0.0,0.79717773,0.6666667,1.0
0.9960439,0.0,0.0,0.90793675,0.0,1.0
0.9084314,0.0,0.0,0.9453997,0.0,1.0
0.99840796,0.0,0.0,0.82758445,0.0,1.0
0.83446234,0.0,0.0,0.826087,0.15003884,1.0
0.9022888,0.0,0.0,0.9535353,0.0,1.0
0.9952839,0.0,0.0,0.8395376,0.0,1.0
0.79886526,0.0,0.0,0.826087,0.1825949,1.0
0.9021063,0.0,0.0,0.9537771,0.0,1.0
0.7960549,0.0,0.0,0.826087,0.18516515,1.0
0.99801755,0.0,0.0,0.84259266,0.0,1.0
0.4084413,0.0,1.0,0.5185158,0.0,1.0
0.3984128,0.0,1.0,0.5652174,0.0,1.0
0.39537692,0.0,1.0,0.5652174,0.0,1.0
0.3824189,0.0,1.0,0.7336587,0.0,1.0
0.3958136,0.0,1.0,0.5652174,0.0,1.0
0.40297332,0.0,1.0,0.55182964,0.0,1.0
0.39934334,0.0,1.0,0.57836235,0.0,1.0
0.38274327,0.0,1.0,0.7306823,0.0,1.0
0.39549792,0.0,1.0,0.57814306,0.0,1.0
0.3991414,0.0,1.0,0.5692203,0.0,1.0
0.39585137,0.0,1.0,0.5652174,0.0,1.0
0.38895568,0.0,1.0,0.67367804,0.0,1.0
0.93971163,0.0,0.0,0.80057657,0.0,1.0
0.91236866,0.0,0.0,0.8452187,0.0,1.0
0.9472183,0.0,0.0,0.7663398,0.0,1.0
0.9583383,0.0,0.0,0.70377004,0.0,1.0
0.9645473,0.0,0.0,0.6611737,0.0,1.0
0.93667126,0.0,0.0,0.8144431,0.0,1.0
0.94421315,0.0,0.0,0.8214551,0.0,1.0
0.9524497,1.0,0.0,0.43478262,0.0,1.0
0.96906334,1.0,0.0,0.4387987,0.0,1.0
0.94526553,1.0,0.0,0.43478262,0.0,1.0
0.9737208,1.0,0.0,0.4237782,0.0,1.0
0.93485886,1.0,0.0,0.5718165,0.0,1.0
0.8961345,1.0,0.0,0.7262203,0.0,1.0
0.9763119,1.0,0.0,0.41743326,0.0,1.0
0.9051246,1.0,0.0,0.6903744,0.0,1.0
0.9656102,1.0,0.0,0.43478262,0.0,1.0
0.9415852,1.0,0.0,0.43478262,0.0,1.0
0.95885277,1.0,0.0,0.689654,0.0,1.0
0.971036,1.0,0.0,0.43035248,0.0,1.0
0.073036864,0.0,0.0,0.6956522,0.33333334,1.0
0.10790557,0.0,0.0,0.6964395,0.33333334,1.0
0.07946274,0.0,0.0,0.6956522,0.33333334,1.0
0.11956417,0.0,0.0,0.7489819,0.33333334,1.0
0.1330687,0.0,0.0,0.6956522,0.33333334,1.0
0.11240062,0.0,0.0,0.7166976,0.33333334,1.0
0.08135403,0.0,0.0,0.7266979,0.33333334,1.0
0.110360414,0.0,0.0,0.6956522,0.33333334,1.0
0.11564865,0.0,0.0,0.6956522,0.33333334,1.0
0.14259616,0.0,0.0,0.6956522,0.33333334,1.0
0.08044271,0.0,0.0,0.72777057,0.33333334,1.0
0.107996084,0.0,0.0,0.69684744,0.33333334,1.0
0.90537184,1.0,0.0,0.7216129,0.0,1.0
0.9052869,1.0,0.0,0.7215132,0.0,1.0
0.9218588,1.0,0.0,0.5823738,0.0,1.0
0.8894852,1.0,0.0,0.57981396,0.0,1.0
0.9429178,1.0,0.0,0.8880357,0.0,1.0
0.89042604,1.0,0.0,0.5623359,0.0,1.0
0.9344416,1.0,0.0,0.54545623,0.0,1.0
0.902351,1.0,0.0,0.7572402,0.0,1.0
0.8979811,1.0,0.0,0.42199323,0.0,1.0
0.9100471,1.0,0.0,0.78205395,0.0,1.0
0.83226305,0.0,0.0,0.47481593,0.6666667,1.0
0.8266382,0.0,0.0,0.46019346,0.6666667,1.0
0.8270778,0.0,0.0,0.45818835,0.6666667,1.0
0.83219326,0.0,0.0,0.42309335,0.6666667,1.0
0.83223045,0.0,0.0,0.45080215,0.6666667,1.0
0.5310896,0.0,1.0,0.673839,0.33333334,1.0
0.54543465,0.0,1.0,0.6552196,0.33333334,1.0
0.5349045,0.0,1.0,0.60241795,0.33333334,1.0
0.52776986,0.0,1.0,0.74504125,0.33333334,1.0
0.531734,0.0,1.0,0.6633987,0.33333334,1.0
0.534397,0.0,1.0,0.58695304,0.33333334,1.0
0.5287897,0.0,1.0,0.71109974,0.33333334,1.0
0.5342561,0.0,1.0,0.5826589,0.33333334,1.0
0.53322756,0.0,1.0,0.64366937,0.33333334,1.0
0.52958405,0.0,1.0,0.71134484,0.33333334,1.0
0.5512848,0.0,1.0,0.5909725,0.33333334,1.0
0.5344406,0.0,1.0,0.5882815,0.33333334,1.0
0.85516334,0.0,0.0,0.4811908,1.0,1.0
0.85340863,0.0,0.0,0.44727582,1.0,1.0
0.84256464,0.0,0.0,0.6846425,1.0,1.0
0.84348226,0.0,0.0,0.80881864,1.0,1.0
0.87212676,0.0,0.0,0.795911,1.0,1.0
0.8511963,0.0,0.0,0.671574,1.0,1.0
0.8408684,0.0,0.0,0.6872106,1.0,1.0
0.8640726,0.0,0.0,0.65009624,1.0,1.0
0.87129295,0.0,0.0,0.41098407,1.0,1.0
0.8675019,0.0,0.0,0.53652877,1.0,1.0
0.61783254,0.0,1.0,0.43527254,0.33333334,1.0
0.59492564,0.0,1.0,0.43222266,0.33333334,1.0
0.5795057,0.0,1.0,0.5437077,0.33333334,1.0
0.6090131,0.0,1.0,0.40914226,0.33333334,1.0
0.6167366,0.0,1.0,0.42545485,0.33333334,1.0
0.58562905,0.0,1.0,0.39130434,0.33333334,1.0
0.6033022,0.0,1.0,0.41317967,0.33333334,1.0
0.6055315,0.0,1.0,0.42501965,0.33333334,1.0
0.58017313,0.0,1.0,0.5406638,0.33333334,1.0
0.5795338,0.0,1.0,0.39130434,0.33333334,1.0
0.62105775,0.0,1.0,0.46416596,0.33333334,1.0
0.5965007,0.0,1.0,0.42864195,0.33333334,1.0
0.8613563,0.0,0.0,0.71892166,1.0,1.0
0.8592937,0.0,0.0,0.7602203,1.0,1.0
0.8607666,0.0,0.0,0.7755929,1.0,1.0
0.86247414,0.0,0.0,0.7862415,1.0,1.0
0.8616758,0.0,0.0,0.7834404,1.0,1.0
0.8634927,0.0,0.0,0.7898151,1.0,1.0
0.87130755,0.0,0.0,0.8600744,1.0,1.0
0.86443186,0.0,0.0,0.7931103,1.0,1.0
0.859963,0.0,0.0,0.7672056,1.0,1.0
0.8627442,0.0,0.0,0.78718895,1.0,1.0
0.85130906,0.0,0.0,0.7246014,0.9258796,1.0
0.867873,0.0,0.0,0.8051837,1.0,1.0
0.48762685,0.0,1.0,0.46430343,0.107007176,1.0
0.5108835,0.0,1.0,0.45268977,0.1960451,1.0
0.49779284,0.0,1.0,0.4675476,0.08213511,1.0
0.51495224,0.0,1.0,0.44363773,0.26544428,1.0
0.5141133,0.0,1.0,0.44902402,0.22414929,1.0
0.5109941,0.0,1.0,0.48232046,0.15110491,1.0
0.5211086,0.0,1.0,0.40976483,0.33333334,1.0
0.5264473,0.0,1.0,0.43381995,0.33333334,1.0
0.5175412,0.0,1.0,0.39369068,0.33333334,1.0
0.4999751,0.0,1.0,0.46507075,0.10112426,1.0
0.89138013,0.0,0.0,0.62740064,0.0,1.0
0.89150167,0.0,0.0,0.71976674,0.0,1.0
0.89146626,0.0,0.0,0.6928218,0.0,1.0
0.89132625,0.0,0.0,0.56758136,0.0,1.0
0.89147973,0.0,0.0,0.70308834,0.0,1.0
0.89132595,0.0,0.0,0.58623135,0.0,1.0
0.89148825,0.0,0.0,0.70955586,0.0,1.0
0.8921624,0.0,0.0,0.63834935,0.0,1.0
0.8914421,0.0,0.0,0.6745089,0.0,1.0
0.9440193,0.0,0.0,0.4753959,0.0,1.0
0.8669402,0.0,0.0,0.5338677,1.0,1.0
0.85695374,0.0,0.0,0.56246215,1.0,1.0
0.86999255,0.0,0.0,0.44590473,1.0,1.0
0.8578615,0.0,0.0,0.59011257,1.0,1.0
0.8571783,0.0,0.0,0.5693015,1.0,1.0
0.86149335,0.0,0.0,0.6973958,1.0,1.0
0.85781723,0.0,0.0,0.5887637,1.0,1.0
0.8557787,0.0,0.0,0.5266676,1.0,1.0
0.8613678,0.0,0.0,0.69497794,1.0,1.0
0.8642926,0.0,0.0,0.6101664,1.0,1.0
0.8618843,0.0,0.0,0.6866106,1.0,1.0
0.8609667,0.0,0.0,0.6846995,1.0,1.0
0.6219041,0.0,1.0,0.47591692,0.33333334,1.0
0.56857085,0.0,1.0,0.29107153,0.33333334,1.0
0.61875725,0.0,1.0,0.46577087,0.33333334,1.0
0.5580946,0.0,1.0,0.27018207,0.33333334,1.0
0.58530384,0.0,1.0,0.35791022,0.33333334,1.0
0.5592468,0.0,1.0,0.27000046,0.33333334,1.0
0.5972965,0.0,1.0,0.35598713,0.33333334,1.0
0.5671206,0.0,1.0,0.44603747,0.33333334,1.0
0.5824776,0.0,1.0,0.38376248,0.33333334,1.0
0.56965876,0.0,1.0,0.32599658,0.33333334,1.0
0.56244177,0.0,1.0,0.37332058,0.33333334,1.0
0.55609375,0.0,1.0,0.27466238,0.33333334,1.0
0.72775847,0.0,0.0,0.7521541,0.07782832,1.0
0.5576582,0.0,0.0,0.72831047,0.13876215,1.0
0.7421302,0.0,0.0,0.7541687,0.07268003,1.0
0.05767747,0.0,0.0,0.5868046,0.33333334,1.0
0.5095239,0.0,0.0,0.58234763,0.33333334,1.0
0.3338352,0.0,0.0,0.60712975,0.33333334,1.0
0.02125486,0.0,0.0,0.67047715,0.33333334,1.0
0.046801846,0.0,0.0,0.7397162,0.33333334,1.0
0.050137915,0.0,0.0,0.5982197,0.33333334,1.0
0.01551807,0.0,0.0,0.65217394,0.33333334,1.0
0.1192272,0.0,0.0,0.63740164,0.33333334,1.0
0.023884991,0.0,0.0,0.67760545,0.33333334,1.0
0.4275219,0.0,1.0,0.5216456,0.0,1.0
0.47413892,0.0,1.0,0.86956525,0.19293559,1.0
0.38991183,0.0,1.0,0.86956525,0.0,1.0
0.40867156,0.0,1.0,0.8627619,0.0,1.0
0.44725353,0.0,1.0,0.84896,0.0,1.0
0.4914831,0.0,1.0,0.86956525,0.23879904,1.0
0.39635023,0.0,1.0,0.86956525,0.0,1.0
0.036420465,0.0,0.0,0.029054476,0.33333334,1.0
0.048927616,0.0,0.0,0.09649113,0.33333334,1.0
0.035714954,0.0,0.0,0.27438557,0.33333334,1.0
0.016312484,0.0,0.0,0.2083691,0.33333334,1.0
0.039973754,0.0,0.0,0.22491488,0.33333334,1.0
0.10469172,0.0,0.0,0.21496016,0.33333334,1.0
0.04004371,0.0,0.0,0.27821812,0.33333334,1.0
0.11503752,0.0,0.0,0.24916764,0.33333334,1.0
0.021438286,0.0,0.0,0.16265932,0.33333334,1.0
0.044367947,0.0,0.0,0.04892215,0.33333334,1.0
0.040040612,0.0,0.0,0.27585623,0.33333334,1.0
0.04024411,0.0,0.0,0.4309136,0.33333334,1.0
0.31180683,0.0,1.0,0.826087,0.6666667,1.0
0.28469345,0.0,1.0,0.7940568,0.6666667,1.0
0.3176521,0.0,1.0,0.826087,0.6666667,1.0
0.32380038,0.0,1.0,0.82473266,0.6666667,1.0
0.296929,0.0,1.0,0.84865886,0.6666667,1.0
0.32325137,0.0,1.0,0.8231586,0.6666667,1.0
0.30785516,0.0,1.0,0.826087,0.6666667,1.0
0.29881155,0.0,1.0,0.8472519,0.6666667,1.0
0.26228392,0.0,1.0,0.87455106,0.6666667,1.0
0.32264042,0.0,1.0,0.82269746,0.6666667,1.0
0.4691227,0.0,1.0,0.44237325,0.0,1.0
0.48537803,0.0,1.0,0.47826087,0.0,1.0
0.4763508,0.0,1.0,0.48908734,0.0,1.0
0.45346612,0.0,1.0,0.55348295,0.0,1.0
0.46733993,0.0,1.0,0.4870334,0.0,1.0
0.77146506,0.0,0.0,0.6957332,0.6666667,1.0
0.72522473,0.0,0.0,0.7505969,0.6666667,1.0
0.7248125,0.0,0.0,0.7450896,0.6666667,1.0
0.7969586,0.0,0.0,0.5770384,0.6666667,1.0
0.77052784,0.0,0.0,0.675715,0.6666667,1.0
0.78963864,0.0,0.0,0.6111194,0.6666667,1.0
0.750702,0.0,0.0,0.7813018,0.6666667,1.0
0.73442847,0.0,0.0,0.8689697,0.6666667,1.0
0.73937297,0.0,0.0,0.84514976,0.6666667,1.0
0.74687254,0.0,0.0,0.8016965,0.6666667,1.0
0.735158,0.0,0.0,0.8647739,0.6666667,1.0
0.73525,0.0,0.0,0.8643457,0.6666667,1.0
0.80535245,0.41904962,0.0,0.8008283,0.8063499,1.0
0.83689225,1.0,0.0,0.78301394,1.0,1.0
0.8106295,1.0,0.0,0.69448173,0.7477566,1.0
0.8446713,1.0,0.0,0.6337853,1.0,1.0
