UNIX_TS,FRE,CDE,EBE,HTE,TVE,Hour,WOE
0.74430466,1.0,0.0,0.0,1.0,0.0,0.26086956,1.0
0.5867996,1.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.68185043,1.0,0.0,0.0,1.0,0.0,0.6956522,0.0
0.5966778,1.0,1.0,1.0,1.0,0.0,0.5217391,0.0
0.22937584,1.0,0.0,1.0,1.0,0.0,0.43478262,1.0
0.59427834,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.7553787,1.0,0.0,0.0,1.0,0.0,0.3478261,0.0
0.13843536,1.0,0.0,0.0,1.0,0.0,0.04347826,0.0
0.23628426,1.0,1.0,1.0,1.0,0.0,0.47826087,1.0
0.68784523,1.0,0.0,0.0,1.0,0.0,0.04347826,0.0
0.049095154,1.0,0.0,0.0,1.0,0.0,0.86956525,1.0
0.1691494,1.0,0.0,0.0,1.0,0.0,0.47826087,1.0
0.46183586,1.0,0.0,1.0,1.0,0.0,0.08695652,1.0
0.91282654,1.0,0.0,0.0,1.0,0.0,0.26086956,0.0
0.8310776,1.0,0.0,0.0,1.0,0.0,0.6086957,0.0
0.92150307,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.99668884,1.0,0.0,0.0,1.0,0.0,0.47826087,0.0
0.7224407,1.0,0.0,0.0,1.0,0.0,0.30434784,0.0
0.91316986,1.0,0.0,0.0,1.0,0.0,0.5217391,1.0
0.07792473,1.0,0.0,0.0,1.0,1.0,0.9130435,1.0
0.4381466,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.101615906,1.0,0.0,0.0,1.0,0.0,0.17391305,1.0
0.7440758,1.0,0.0,0.0,1.0,0.0,0.08695652,0.0
0.119997025,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.10384178,1.0,0.0,0.0,1.0,0.0,0.826087,1.0
0.021120071,1.0,0.0,0.0,1.0,0.0,0.43478262,1.0
0.2818966,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.62207985,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.30176353,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.4777069,1.0,0.0,1.0,1.0,0.0,0.6956522,0.0
0.8718376,1.0,0.0,0.0,1.0,0.0,0.3478261,0.0
0.40372086,1.0,0.0,1.0,1.0,0.0,0.6956522,0.0
0.11954117,1.0,0.0,0.0,1.0,0.0,0.26086956,1.0
0.6471977,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.66700935,1.0,0.0,0.0,1.0,0.0,0.86956525,1.0
0.44630814,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.10966301,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.004737854,1.0,0.0,0.0,1.0,0.0,0.47826087,0.0
0.41856384,1.0,1.0,1.0,1.0,0.0,0.5217391,0.0
0.4170227,1.0,0.0,1.0,1.0,0.0,0.39130434,0.0
0.04663849,1.0,0.0,0.0,1.0,0.0,0.04347826,0.0
0.8329601,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.2510128,1.0,0.0,1.0,1.0,0.0,0.21739131,1.0
0.79899406,1.0,0.0,0.0,1.0,0.0,0.17391305,1.0
0.48387337,1.0,0.0,1.0,1.0,0.0,0.17391305,0.0
0.34966087,1.0,0.0,1.0,1.0,0.0,0.21739131,0.0
0.2352562,1.0,0.0,1.0,1.0,0.0,0.73913044,1.0
0.85590935,1.0,0.0,0.0,1.0,0.0,0.73913044,0.0
0.50248146,1.0,0.0,1.0,1.0,0.0,0.7826087,0.0
0.63412666,1.0,0.0,0.0,1.0,1.0,0.86956525,1.0
0.10355568,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.07261467,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.74738693,1.0,0.0,0.0,1.0,1.0,0.5217391,0.0
0.49962807,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.17097664,1.0,0.0,0.0,1.0,0.0,0.826087,0.0
0.81897354,1.0,0.0,0.0,1.0,1.0,0.7826087,1.0
0.36592865,1.0,0.0,1.0,1.0,0.0,0.08695652,1.0
0.83301735,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.15088272,1.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.5298271,1.0,0.0,1.0,1.0,0.0,0.73913044,0.0
0.7444191,1.0,1.0,0.0,1.0,0.0,0.3478261,0.0
0.72506714,1.0,0.0,0.0,1.0,0.0,0.21739131,0.0
0.13164139,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.78266716,1.0,0.0,0.0,1.0,0.0,0.26086956,0.0
0.9016361,1.0,0.0,0.0,1.0,0.0,0.08695652,0.0
0.2395382,1.0,0.0,1.0,1.0,0.0,0.86956525,0.0
0.73345757,1.0,0.0,0.0,1.0,0.0,0.3478261,0.0
0.89906883,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.7289467,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.70565605,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.21978569,1.0,0.0,1.0,1.0,0.0,0.43478262,1.0
0.9928627,1.0,0.0,0.0,1.0,0.0,0.6956522,1.0
0.9027786,1.0,0.0,0.0,1.0,1.0,0.95652175,0.0
0.97979164,1.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.60552406,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.20294571,1.0,0.0,1.0,1.0,0.0,0.13043478,0.0
0.7355137,1.0,0.0,0.0,1.0,0.0,0.86956525,0.0
0.72449684,1.0,0.0,0.0,1.0,1.0,0.826087,0.0
0.1253643,1.0,0.0,0.0,1.0,0.0,0.5217391,1.0
0.14848328,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.35188675,1.0,0.0,1.0,1.0,0.0,0.86956525,1.0
0.0867157,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.71399117,1.0,0.0,0.0,1.0,0.0,0.13043478,0.0
0.65987206,1.0,1.0,0.0,1.0,1.0,0.65217394,1.0
0.8743496,1.0,0.0,0.0,1.0,0.0,0.17391305,1.0
0.78774834,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.36021996,1.0,0.0,1.0,1.0,1.0,0.95652175,1.0
0.61802673,1.0,0.0,1.0,1.0,0.0,0.08695652,0.0
0.3285942,1.0,0.0,1.0,1.0,0.0,0.86956525,1.0
0.32162857,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.47953224,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3563385,1.0,0.0,1.0,1.0,0.0,0.08695652,1.0
0.60666656,1.0,0.0,1.0,1.0,0.0,0.826087,0.0
0.40891647,1.0,0.0,1.0,1.0,0.0,0.47826087,0.0
0.6763134,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.9954891,1.0,0.0,0.0,1.0,1.0,0.6086957,0.0
0.81035614,1.0,0.0,0.0,1.0,0.0,0.47826087,0.0
0.93606186,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.72574997,1.0,0.0,0.0,1.0,0.0,0.73913044,0.0
0.6700897,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.11354637,1.0,0.0,0.0,1.0,0.0,0.9130435,1.0
0.54426956,1.0,0.0,1.0,1.0,0.0,0.26086956,0.0
0.44174004,1.0,0.0,1.0,1.0,1.0,0.43478262,0.0
0.029571533,1.0,1.0,0.0,1.0,0.0,0.6086957,0.0
0.60295486,1.0,0.0,1.0,1.0,0.0,0.08695652,0.0
0.35171318,1.0,0.0,1.0,1.0,0.0,0.73913044,1.0
0.9905224,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9558697,1.0,0.0,0.0,1.0,1.0,0.6956522,0.0
0.8680134,1.0,0.0,0.0,1.0,1.0,0.5652174,0.0
0.912426,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.54849434,1.0,0.0,1.0,1.0,0.0,0.3478261,0.0
0.73397064,1.0,0.0,0.0,1.0,0.0,0.73913044,1.0
0.2544365,1.0,0.0,1.0,1.0,0.0,0.73913044,0.0
0.15767479,1.0,0.0,0.0,1.0,0.0,0.08695652,0.0
0.370039,1.0,0.0,1.0,1.0,0.0,0.08695652,0.0
0.33749962,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.9528446,1.0,0.0,0.0,1.0,0.0,0.47826087,1.0
0.3738079,1.0,0.0,1.0,1.0,0.0,0.86956525,1.0
0.27721596,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.43643188,1.0,0.0,1.0,1.0,0.0,0.5652174,1.0
0.99417496,1.0,0.0,0.0,1.0,0.0,0.65217394,0.0
0.47496605,1.0,0.0,1.0,1.0,0.0,0.6956522,0.0
0.6660366,1.0,0.0,0.0,1.0,0.0,0.13043478,0.0
0.36301804,1.0,0.0,1.0,1.0,0.0,1.0,1.0
0.5561447,1.0,0.0,1.0,1.0,0.0,0.95652175,0.0
0.7137623,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.13923454,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.21499062,1.0,1.0,1.0,1.0,0.0,0.95652175,0.0
0.3672409,1.0,0.0,1.0,1.0,0.0,0.04347826,0.0
0.49346352,1.0,0.0,1.0,1.0,0.0,0.17391305,1.0
0.4479637,1.0,0.0,1.0,1.0,0.0,1.0,1.0
0.764513,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6995487,1.0,0.0,0.0,1.0,0.0,0.6086957,0.0
0.5518055,1.0,0.0,1.0,1.0,0.0,0.7826087,0.0
0.46006775,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.36198997,1.0,0.0,1.0,1.0,0.0,0.21739131,0.0
0.27527428,1.0,1.0,1.0,1.0,0.0,0.95652175,1.0
0.0010852814,1.0,0.0,0.0,1.0,0.0,0.826087,0.0
0.20328712,1.0,0.0,1.0,1.0,0.0,0.39130434,1.0
0.22560883,1.0,0.0,1.0,1.0,0.0,0.6956522,0.0
0.0028533936,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.17725563,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.050693512,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.357481,1.0,1.0,1.0,1.0,1.0,0.95652175,1.0
0.41314125,1.0,1.0,1.0,1.0,0.0,0.5652174,0.0
0.39904022,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.34503555,1.0,0.0,1.0,1.0,1.0,0.86956525,1.0
0.6170559,1.0,0.0,1.0,1.0,0.0,0.39130434,0.0
0.4971733,1.0,0.0,1.0,1.0,1.0,0.9130435,1.0
0.1809082,1.0,0.0,1.0,1.0,0.0,0.04347826,0.0
0.16840744,1.0,0.0,0.0,1.0,0.0,0.95652175,1.0
0.08134842,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.007991791,1.0,0.0,0.0,1.0,1.0,0.86956525,0.0
0.5775528,1.0,0.0,1.0,1.0,0.0,0.5652174,0.0
0.60347176,1.0,0.0,1.0,1.0,0.0,0.47826087,0.0
0.18256569,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.29297256,1.0,0.0,1.0,1.0,0.0,0.86956525,1.0
0.006450653,1.0,0.0,0.0,1.0,0.0,0.73913044,0.0
0.46588898,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.9793911,1.0,0.0,0.0,1.0,0.0,0.86956525,0.0
0.26031685,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.26237297,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.65325165,1.0,1.0,0.0,1.0,0.0,0.826087,1.0
0.26779747,1.0,0.0,1.0,1.0,0.0,0.47826087,1.0
0.6425171,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.4539585,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.8560829,1.0,0.0,0.0,1.0,0.0,0.86956525,1.0
0.7272358,1.0,0.0,0.0,1.0,1.0,0.826087,0.0
0.80184937,1.0,0.0,0.0,1.0,0.0,0.26086956,0.0
0.18713188,1.0,0.0,1.0,1.0,0.0,0.6086957,1.0
0.6142025,1.0,0.0,1.0,1.0,0.0,0.30434784,0.0
0.23228836,1.0,0.0,1.0,1.0,0.0,0.5652174,1.0
0.25169754,1.0,0.0,1.0,1.0,0.0,0.73913044,0.0
0.7608032,1.0,0.0,0.0,1.0,0.0,0.30434784,0.0
0.92401505,1.0,0.0,0.0,1.0,0.0,0.43478262,0.0
0.55545807,1.0,0.0,1.0,1.0,0.0,0.43478262,0.0
0.6516514,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.6090088,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.02580452,1.0,0.0,0.0,1.0,1.0,0.86956525,0.0
0.41462517,1.0,0.0,1.0,1.0,1.0,0.65217394,1.0
0.21305084,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.41428185,1.0,1.0,1.0,1.0,0.0,0.39130434,0.0
0.9487915,1.0,0.0,0.0,1.0,0.0,0.5217391,1.0
0.28469467,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.20916748,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.15778923,1.0,0.0,0.0,1.0,0.0,0.17391305,1.0
0.50528145,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.79037476,1.0,0.0,0.0,1.0,1.0,0.9130435,0.0
0.10595322,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.7314606,1.0,0.0,0.0,1.0,1.0,0.9130435,1.0
0.057086945,1.0,0.0,0.0,1.0,0.0,0.6956522,1.0
0.02226448,1.0,0.0,0.0,1.0,0.0,0.26086956,1.0
0.6622124,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.3669014,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.08431816,1.0,0.0,0.0,1.0,0.0,0.5652174,1.0
0.1279316,1.0,0.0,0.0,1.0,0.0,0.39130434,0.0
0.6039276,1.0,0.0,1.0,1.0,0.0,0.826087,0.0
0.9584961,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.46314812,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.0566864,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.40149498,1.0,0.0,1.0,1.0,0.0,0.04347826,0.0
0.2853222,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.22395325,1.0,0.0,1.0,1.0,0.0,0.47826087,1.0
0.1697197,1.0,0.0,0.0,1.0,0.0,0.9130435,1.0
0.66101456,1.0,0.0,0.0,1.0,0.0,0.47826087,1.0
0.39230347,1.0,0.0,1.0,1.0,0.0,0.3478261,0.0
0.8102398,1.0,0.0,0.0,1.0,0.0,0.39130434,0.0
0.27230453,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.073869705,1.0,0.0,0.0,1.0,0.0,0.95652175,1.0
0.5718422,1.0,0.0,1.0,1.0,0.0,0.39130434,0.0
0.6317272,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.23828316,1.0,0.0,1.0,1.0,0.0,0.95652175,1.0
0.14477348,1.0,0.0,0.0,1.0,0.0,0.6956522,0.0
0.9581528,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.10892296,1.0,0.0,0.0,1.0,0.0,0.5217391,0.0
0.891819,1.0,1.0,0.0,1.0,1.0,0.95652175,1.0
0.28240967,1.0,0.0,1.0,1.0,0.0,0.13043478,0.0
0.48872375,1.0,0.0,1.0,1.0,1.0,0.73913044,0.0
0.34446335,1.0,0.0,1.0,1.0,0.0,0.43478262,1.0
0.4350052,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.06576347,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.08951187,1.0,0.0,0.0,1.0,0.0,0.3478261,0.0
0.18108177,1.0,0.0,1.0,1.0,0.0,0.17391305,1.0
0.89056206,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.553175,1.0,0.0,1.0,1.0,0.0,0.7826087,0.0
0.40571785,1.0,0.0,1.0,1.0,0.0,0.13043478,0.0
0.94342613,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.23753929,1.0,0.0,1.0,1.0,0.0,0.39130434,1.0
0.24478912,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.1273613,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.79579735,1.0,0.0,0.0,1.0,1.0,0.86956525,0.0
0.009988785,1.0,0.0,0.0,1.0,0.0,0.30434784,0.0
0.10869408,1.0,1.0,0.0,1.0,0.0,0.3478261,1.0
0.53045654,1.0,0.0,1.0,1.0,0.0,0.17391305,0.0
0.4996853,1.0,0.0,1.0,1.0,0.0,0.73913044,0.0
0.7884903,1.0,0.0,0.0,1.0,0.0,0.5217391,0.0
0.1946106,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.0878582,1.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.13090134,1.0,0.0,0.0,1.0,0.0,0.5652174,1.0
0.54369926,1.0,0.0,1.0,1.0,0.0,0.86956525,1.0
0.07786751,1.0,0.0,0.0,1.0,1.0,0.86956525,0.0
0.24878693,1.0,0.0,1.0,1.0,0.0,0.6086957,1.0
0.7908306,1.0,0.0,0.0,1.0,0.0,0.21739131,0.0
0.30033684,1.0,0.0,1.0,1.0,0.0,0.21739131,1.0
0.80179214,1.0,0.0,0.0,1.0,0.0,0.21739131,0.0
0.81583595,1.0,0.0,0.0,1.0,0.0,0.47826087,1.0
0.03887558,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.7450466,1.0,0.0,0.0,1.0,0.0,0.826087,0.0
0.8495159,1.0,0.0,0.0,1.0,0.0,0.04347826,0.0
0.2092247,1.0,0.0,1.0,1.0,0.0,0.73913044,1.0
0.09487915,1.0,0.0,0.0,1.0,0.0,0.26086956,1.0
0.02905655,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.0095329285,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.8912487,1.0,0.0,0.0,1.0,0.0,0.5217391,1.0
0.5251465,1.0,0.0,1.0,1.0,0.0,0.30434784,0.0
0.89741325,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.42050552,1.0,0.0,1.0,1.0,0.0,0.95652175,1.0
0.1093235,1.0,0.0,0.0,1.0,0.0,0.826087,1.0
0.6671791,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4146824,1.0,0.0,1.0,1.0,0.0,0.6956522,0.0
0.2200718,1.0,0.0,1.0,1.0,0.0,0.65217394,1.0
0.23976517,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.42027664,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.6124897,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.063079834,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.6889305,1.0,0.0,0.0,1.0,0.0,0.86956525,0.0
0.84243774,1.0,0.0,0.0,1.0,0.0,0.9130435,1.0
0.56773186,1.0,1.0,1.0,1.0,0.0,0.39130434,0.0
0.30319023,1.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.97008514,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.6341839,1.0,0.0,0.0,1.0,1.0,0.9130435,0.0
0.63692284,1.0,0.0,0.0,1.0,1.0,0.9130435,1.0
0.3285389,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.008733749,1.0,0.0,0.0,1.0,0.0,0.39130434,0.0
0.85334206,1.0,1.0,0.0,1.0,0.0,0.86956525,0.0
0.324255,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.69075775,1.0,0.0,0.0,1.0,0.0,0.17391305,0.0
0.1617279,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.6134033,1.0,0.0,1.0,1.0,0.0,0.73913044,0.0
0.9948597,1.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.7576065,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.20277405,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.21253586,1.0,0.0,1.0,1.0,0.0,0.13043478,1.0
0.79494095,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.91979027,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.71599007,1.0,0.0,0.0,1.0,1.0,0.6086957,1.0
0.25911903,1.0,0.0,1.0,1.0,0.0,0.13043478,1.0
0.7996216,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.57172966,1.0,1.0,1.0,1.0,0.0,0.30434784,0.0
0.7009754,1.0,1.0,0.0,1.0,0.0,0.65217394,0.0
0.80864143,1.0,0.0,0.0,1.0,0.0,0.21739131,0.0
0.48318672,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.11371803,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9519329,1.0,0.0,0.0,1.0,0.0,0.826087,0.0
0.48535728,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.8534565,1.0,0.0,0.0,1.0,0.0,0.95652175,1.0
0.29354286,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.6133461,1.0,0.0,1.0,1.0,0.0,0.6956522,0.0
0.6731739,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.67448616,1.0,0.0,0.0,1.0,0.0,0.30434784,0.0
0.21761703,1.0,1.0,1.0,1.0,0.0,0.86956525,1.0
0.9361744,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.19700813,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.2621441,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.41976166,1.0,0.0,1.0,1.0,0.0,0.39130434,1.0
0.011758804,1.0,0.0,0.0,1.0,1.0,0.6086957,1.0
0.53251076,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.38139915,1.0,0.0,1.0,1.0,0.0,0.39130434,1.0
0.15699005,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.6739731,1.0,0.0,0.0,1.0,0.0,0.95652175,0.0
0.4851265,1.0,0.0,1.0,1.0,0.0,0.08695652,0.0
0.105609894,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.7787266,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.34417915,1.0,0.0,1.0,1.0,0.0,0.21739131,1.0
0.58120537,1.0,0.0,1.0,1.0,0.0,0.21739131,1.0
0.18501854,1.0,0.0,1.0,1.0,0.0,0.04347826,0.0
0.6274471,1.0,0.0,1.0,1.0,0.0,1.0,1.0
0.7254658,1.0,0.0,0.0,1.0,0.0,0.5217391,0.0
0.8531132,1.0,1.0,0.0,1.0,0.0,0.6956522,0.0
0.17754173,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.74967194,1.0,0.0,0.0,1.0,0.0,0.17391305,0.0
0.6994343,1.0,0.0,0.0,1.0,0.0,0.5217391,0.0
0.58115005,1.0,0.0,1.0,1.0,0.0,0.17391305,0.0
0.33881378,1.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.88051414,1.0,0.0,0.0,1.0,0.0,0.6956522,0.0
0.3317356,1.0,0.0,1.0,1.0,0.0,0.13043478,1.0
0.48958015,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.3216877,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.24593163,1.0,1.0,1.0,1.0,0.0,0.5217391,0.0
0.661129,1.0,0.0,0.0,1.0,0.0,0.5652174,1.0
0.18022537,1.0,0.0,1.0,1.0,0.0,0.5652174,0.0
0.37306595,1.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.623394,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.95866776,1.0,0.0,0.0,1.0,0.0,0.73913044,0.0
0.7687378,1.0,0.0,0.0,1.0,0.0,0.08695652,0.0
0.07883835,1.0,0.0,0.0,1.0,0.0,0.5652174,1.0
0.89164734,1.0,1.0,0.0,1.0,0.0,0.826087,1.0
0.50762177,1.0,0.0,1.0,1.0,0.0,0.5217391,0.0
0.21881485,1.0,0.0,1.0,1.0,0.0,0.73913044,0.0
0.047096252,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.27270508,1.0,0.0,1.0,1.0,0.0,0.04347826,0.0
0.45658493,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.2441616,1.0,0.0,1.0,1.0,0.0,0.21739131,1.0
0.48215866,1.0,0.0,1.0,1.0,1.0,0.95652175,0.0
0.76200294,1.0,0.0,0.0,1.0,0.0,0.17391305,0.0
0.033166885,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.82925034,1.0,0.0,0.0,1.0,0.0,0.26086956,0.0
0.015926361,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.38659477,1.0,0.0,1.0,1.0,0.0,0.17391305,1.0
0.42335892,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.18570518,1.0,0.0,1.0,1.0,0.0,0.5652174,1.0
0.7669697,1.0,0.0,0.0,1.0,0.0,0.826087,1.0
0.609293,1.0,0.0,1.0,1.0,0.0,0.73913044,0.0
0.9897232,1.0,0.0,0.0,1.0,0.0,0.39130434,0.0
0.016553879,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.7568054,1.0,1.0,0.0,1.0,0.0,0.39130434,0.0
0.17560005,1.0,0.0,0.0,1.0,0.0,0.17391305,1.0
0.874691,1.0,0.0,0.0,1.0,0.0,0.43478262,0.0
0.84677505,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.7762737,1.0,0.0,0.0,1.0,0.0,0.6086957,0.0
0.93885803,1.0,0.0,0.0,1.0,0.0,0.26086956,1.0
0.6591873,1.0,0.0,0.0,1.0,0.0,0.13043478,0.0
0.54706764,1.0,0.0,1.0,1.0,0.0,0.30434784,0.0
0.7590332,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8820572,1.0,1.0,0.0,1.0,1.0,0.826087,0.0
0.015470505,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.26094627,1.0,0.0,1.0,1.0,0.0,0.47826087,1.0
0.86138916,1.0,0.0,0.0,1.0,0.0,0.73913044,0.0
0.86932564,1.0,0.0,0.0,1.0,0.0,0.5217391,1.0
0.9109993,1.0,0.0,0.0,1.0,1.0,0.95652175,1.0
0.9402847,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.7078819,1.0,0.0,0.0,1.0,0.0,0.6956522,0.0
0.6514244,1.0,0.0,0.0,1.0,0.0,0.47826087,1.0
0.54712486,1.0,0.0,1.0,1.0,0.0,0.3478261,0.0
0.38231277,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.6946373,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.24644661,1.0,1.0,1.0,1.0,1.0,0.9130435,0.0
0.18159485,1.0,0.0,1.0,1.0,0.0,0.5652174,1.0
0.83238983,1.0,0.0,0.0,1.0,0.0,0.5652174,0.0
0.08123398,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.47245598,1.0,1.0,1.0,1.0,0.0,0.86956525,0.0
0.5175533,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.6297302,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.84877586,1.0,0.0,0.0,1.0,0.0,0.5217391,0.0
0.26020432,1.0,0.0,1.0,1.0,0.0,0.95652175,0.0
0.7246094,1.0,0.0,0.0,1.0,1.0,0.9130435,0.0
0.44602394,1.0,0.0,1.0,1.0,0.0,0.5652174,1.0
0.7330017,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.35953522,1.0,0.0,1.0,1.0,0.0,0.43478262,1.0
0.99303436,1.0,0.0,0.0,1.0,0.0,0.826087,0.0
