,CWE,DWE,FRE,HPE,WOE,CDE,EBE,FGE,HTE,TVE,Hour,clusters
13615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.34782609999999997,2
3048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
13613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,2
3054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30434784,2
13617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.43478262,2
2984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
3035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,2
515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5217391,2
13649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826086999999999,2
2994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
2996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9130434999999999,2
3011,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
16777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
13640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
3022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
3024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
13633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
3028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
3030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,2
3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
16775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
13610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,2
14919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
13705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
2837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
2840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
13764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652174,2
16745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7826086999999999,2
13771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86956525,2
13758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,2
2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,2
2850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
13752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
16746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8260870000000001,2
2854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
13755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
16747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86956525,2
16742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
13791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
2802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8260870000000001,2
13789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
13788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652174,2
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,2
2813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
16741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
2817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
2819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
2821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6086957,2
13778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,2
2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826086999999999,2
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
13781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826086999999999,2
16748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9130434999999999,2
2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,2
2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
13721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826086999999999,2
2905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
2907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
2909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
2910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,2
2914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,2
2917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
13711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
13710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30434784,2
2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
2919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
13714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,2
2860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
16753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86956525,2
13743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
13740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652174,2
13739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
13726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95652175,2
2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,2
14913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
2889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95652175,2
2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
12845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
13607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
13471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
16583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
13462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
13460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9130434999999999,2
13458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
13472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
13457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826086999999999,2
14948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9130434999999999,2
1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
13454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
13451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5217391,2
14950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
13448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
13456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,2
13439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
16584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
13475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
13504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,2
13502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
13499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95652175,2
14931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
13497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86956525,2
13490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,2
13487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
13479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6956521999999999,2
1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
14932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
13434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
13430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
14957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
1645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
14960,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
13382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
13381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
13379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
13390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
13375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
1641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
13371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
13368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
14966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
1643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5217391,2
13432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,2
1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
13393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
13426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,2
14951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
13420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
13419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
13417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
13416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
13392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
1652,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9130434999999999,2
13406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
16817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7826086999999999,2
13401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
1650,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
13414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
13608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
13510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
3086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
13570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,2
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95652175,2
13576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,2
3094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
13563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
3100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
13560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
13567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
3081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
16786,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,2
3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,2
3059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
3060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652174,2
3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
13594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,2
13593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
16788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5652174,2
13592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
16785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
13587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
3074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,2
3076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
13583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
13582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8260870000000001,2
14927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
13558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
3103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
13528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,2
3118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
3120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,2
13521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
3114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
13519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
13514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,2
3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
13512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
3129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
13518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,2
3102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,2
13533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95652175,2
13535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
13553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7826086999999999,2
3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,2
14925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95652175,2
3106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,2
13549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
3107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
13534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
3109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
13545,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.43478262,2
3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826086999999999,2
13539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,2
13538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,2
13537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
13536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,2
3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
13551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
16397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,2
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,2
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826086999999999,2
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
17336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
17335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
17394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
17393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7826086999999999,2
17340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5652174,2
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.39130434,2
17461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,2
17428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,2
17384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,2
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.43478262,2
17462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,2
17463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,2
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,2
17464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.73913044,2
17465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7826086999999999,2
17495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
17494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
17515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86956525,2
17398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
17431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,2
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,2
65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826086999999999,2
17511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6956521999999999,2
17412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652174,2
