TVE,Hour,Season,CDE
0.1284023,0.98883456,0.33333334,1.0
1.0,0.8907223,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
0.1996451,0.98263955,0.33333334,1.0
0.33733547,0.97066647,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
1.0,0.8891486,0.33333334,1.0
1.0,0.8347547,0.33333334,1.0
1.0,0.87789226,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
0.5873247,0.9489283,0.33333334,1.0
0.35390383,0.96922576,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
1.0,0.8870134,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
0.8842624,0.9231076,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
0.25901878,0.97747666,0.33333334,1.0
1.0,0.8900004,0.33333334,1.0
1.0,0.87699926,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
0.17998737,0.98434895,0.33333334,1.0
1.0,0.8828312,0.33333334,1.0
1.0,0.8898916,0.33333334,1.0
1.0,0.89352816,0.33333334,1.0
0.91560763,0.92038196,0.33333334,1.0
0.60063124,0.9477712,0.33333334,1.0
1.0,0.9130435,0.33333334,1.0
1.0,0.8427807,0.33333334,1.0
1.0,0.90365,0.33333334,1.0
1.0,0.87246895,0.33333334,1.0
0.18327677,0.9840629,0.33333334,1.0
0.93261546,0.91890305,0.33333334,1.0
0.6126074,0.9467298,0.33333334,1.0
1.0,0.83897036,0.33333334,1.0
0.0,0.58134437,0.9238378,1.0
0.0,0.56423706,0.67418265,1.0
0.0,0.70675224,1.0,1.0
0.0,0.53354686,0.954737,1.0
0.0,0.556279,1.0,1.0
0.0,0.54898226,0.9303787,1.0
0.0,0.7632097,0.6914543,1.0
0.0,0.6297783,0.8619499,1.0
0.0,0.5733175,0.8681886,1.0
0.0,0.53535676,0.89559793,1.0
0.0,0.5281331,0.9509794,1.0
0.0,0.64900464,0.8373829,1.0
0.0,0.55566466,0.95665073,1.0
0.0,0.5943896,0.7215066,1.0
0.0,0.53784335,0.87653434,1.0
0.0,0.57062656,0.8750655,1.0
0.0,0.5423481,0.84199786,1.0
0.0,0.56035894,0.85195744,1.0
0.0,0.7812673,0.66838074,1.0
0.0,0.66401243,0.8182063,1.0
0.0,0.5294088,0.9705994,1.0
0.0,0.6008971,0.79770756,1.0
0.0,0.5612829,0.9494719,1.0
0.0,0.5325,1.0,1.0
0.0,0.77497625,0.67641926,1.0
0.0,0.79079616,1.0,1.0
0.0,0.606966,0.67329705,1.0
0.0,0.5632938,0.8407072,1.0
0.0,0.6605889,0.8225808,1.0
0.0,0.5290581,0.9438877,1.0
0.0,0.60762,1.0,1.0
0.0,0.63111514,0.72048366,1.0
0.0,0.6146571,0.8812715,1.0
0.0,0.62958455,0.72439504,1.0
0.0,0.70669925,0.7636621,1.0
0.0,0.5294422,0.940943,1.0
0.0,0.543802,0.8308512,1.0
0.0,0.55119073,0.77420425,1.0
0.0,0.5319581,0.9216543,1.0
0.0,0.5939729,0.7231039,1.0
0.0,0.56911546,0.8183908,1.0
0.0,0.57921463,1.0,1.0
0.0,0.5977806,0.8056719,1.0
0.0,0.782534,0.6667621,1.0
0.0,0.5610056,0.9498262,1.0
0.0,0.5927615,0.7277477,1.0
0.0,0.57581973,0.930897,1.0
0.0,0.58977294,0.73920393,1.0
0.0,0.7772445,1.0,1.0
0.0,0.5609334,0.8998369,1.0
0.0,0.6350689,1.0,1.0
0.0,0.56511426,0.0,1.0
0.0,0.54218704,0.0,1.0
0.0,0.5344381,0.0,1.0
0.0,0.5705087,0.0,1.0
0.0,0.5718709,0.0,1.0
0.0,0.53103566,0.0,1.0
0.0,0.61955786,0.0,1.0
0.0,0.53187263,0.0,1.0
0.0,0.58920354,0.0,1.0
0.0,0.29799762,0.0,1.0
0.0,0.22729152,0.0,1.0
0.0,0.52814066,0.0,1.0
0.0,0.60454,0.0,1.0
0.0,0.31844312,0.0,1.0
0.0,0.54889375,0.0,1.0
0.0,0.5772736,0.0,1.0
0.0,0.54847544,0.0,1.0
0.0,0.5268656,0.0,1.0
0.0,0.59567845,0.0,1.0
0.0,0.577503,0.0,1.0
0.0,0.74859774,0.0,1.0
0.0,0.5965757,0.0,1.0
0.0,0.64534,0.0,1.0
0.0,0.40055478,0.0,1.0
0.0,0.60831034,0.0,1.0
0.0,0.7822297,0.0,1.0
0.0,0.19671747,0.0,1.0
0.0,0.10440999,0.0,1.0
0.0,0.544648,0.0,1.0
0.0,0.6080733,0.0,1.0
0.0,0.5766144,0.0,1.0
0.0,0.57242846,0.0,1.0
0.0,0.44772258,0.0,1.0
0.0,0.6024848,0.0,1.0
0.0,0.15008736,0.0,1.0
0.0,0.7424214,0.0,1.0
0.0,0.20784494,0.0,1.0
0.0,0.14236423,0.0,1.0
0.0,0.7558124,0.0,1.0
0.0,0.23519751,0.0,1.0
0.0,0.5894338,0.0,1.0
0.0,0.6935005,0.0,1.0
0.0,0.5614309,0.0,1.0
0.0,0.57325715,0.0,1.0
0.0,0.36089173,0.0,1.0
0.0,0.5943457,0.0,1.0
0.0,0.5935296,0.0,1.0
0.0,0.5411316,0.0,1.0
0.0,0.573555,0.0,1.0
0.0,0.526288,0.0,1.0
0.0,0.56467694,0.0,1.0
0.25135475,0.93466485,0.33333334,1.0
1.0,0.8143327,0.22747107,1.0
1.0,0.8695418,0.33328843,1.0
1.0,0.86956525,0.50370973,1.0
1.0,0.86956525,0.33333334,1.0
1.0,0.86956525,0.4253899,1.0
1.0,0.86956525,0.56899214,1.0
1.0,0.8722909,0.33333334,1.0
1.0,0.9060582,0.33333334,1.0
1.0,0.86956525,0.33460665,1.0
1.0,0.86956525,0.41560796,1.0
1.0,0.86956525,0.58030134,1.0
0.6837299,0.897067,0.33333334,1.0
1.0,0.87399536,0.33333334,1.0
1.0,0.86956525,0.45341134,1.0
1.0,0.82254034,0.24320224,1.0
1.0,0.7230066,0.05242935,1.0
0.68665206,0.8968129,0.33333334,1.0
0.21106756,0.93816805,0.33333334,1.0
1.0,0.86956525,0.33333334,1.0
1.0,0.86956525,0.33333334,1.0
1.0,0.86956525,0.33333334,1.0
0.622682,0.9023755,0.33333334,1.0
0.035921574,0.9533981,0.33333334,1.0
0.91071045,0.8773295,0.33333334,1.0
1.0,0.7500836,0.104326904,1.0
0.50618595,0.91250557,0.33333334,1.0
1.0,0.80214804,0.20411707,1.0
1.0,0.86956525,0.33333334,1.0
1.0,0.86956525,0.33333334,1.0
1.0,0.86956525,0.33333334,1.0
1.0,0.86956525,0.38898438,1.0
1.0,0.86956525,0.57101536,1.0
1.0,0.89853853,0.33333334,1.0
1.0,0.91156733,0.33333334,1.0
1.0,0.9026538,0.33333334,1.0
1.0,0.86956525,0.6502576,1.0
1.0,0.86956525,0.5675135,1.0
1.0,0.882524,0.33333334,1.0
1.0,0.87414634,0.33333334,1.0
0.21817613,0.93754995,0.33333334,1.0
1.0,0.89757174,0.33333334,1.0
0.951814,0.87375534,0.33333334,1.0
1.0,0.80694777,0.21331652,1.0
1.0,0.86956525,0.6522666,1.0
1.0,0.89132184,0.33333334,1.0
1.0,0.86956525,0.47757638,1.0
1.0,0.86956525,0.48589987,1.0
1.0,0.86956525,0.40296093,1.0
1.0,0.8054423,0.21043095,1.0
1.0,0.86956525,0.33333334,1.0
0.0,0.70392454,0.33333334,1.0
0.0,0.65174246,0.33333334,1.0
0.0,0.49074954,0.33333334,1.0
0.0,0.61028266,0.33333334,1.0
0.0,0.47164094,0.33333334,1.0
0.0,0.41650707,0.33333334,1.0
0.0,0.6792925,0.33333334,1.0
0.0,0.61852217,0.33333334,1.0
0.0,0.61856866,0.33333334,1.0
0.0,0.6295089,0.33333334,1.0
0.0,0.9492216,0.33333334,1.0
0.0,0.6467152,0.33333334,1.0
0.0,0.65364766,0.33333334,1.0
0.0,0.3842928,0.33333334,1.0
0.0,0.37142417,0.33333334,1.0
0.0,0.6103627,0.33333334,1.0
0.0,0.64062685,0.33333334,1.0
0.0,0.6514108,0.33333334,1.0
0.0,0.677679,0.33333334,1.0
0.0,0.61855906,0.33333334,1.0
0.0,0.8098141,0.33333334,1.0
0.0,0.68244314,0.33333334,1.0
0.0,0.6844991,0.33333334,1.0
0.0,0.65229166,0.33333334,1.0
0.0,0.5478955,0.33333334,1.0
0.0,0.70838773,0.33333334,1.0
0.0,0.6098177,0.33333334,1.0
0.0,0.7258314,0.33333334,1.0
0.0,0.643967,0.33333334,1.0
0.0,0.7303096,0.33333334,1.0
0.0,0.8905387,0.33333334,1.0
0.0,0.8896797,0.33333334,1.0
0.0,0.49287105,0.33333334,1.0
0.0,0.63486934,0.33333334,1.0
0.0,0.6390037,0.33333334,1.0
0.0,0.6493176,0.33333334,1.0
0.0,0.5727877,0.33333334,1.0
0.0,0.6736177,0.33333334,1.0
0.0,0.4837993,0.33333334,1.0
0.0,0.61967635,0.33333334,1.0
0.0,0.4873705,0.33333334,1.0
0.0,0.63205415,0.33333334,1.0
0.0,0.6105309,0.33333334,1.0
0.0,0.6111859,0.33333334,1.0
0.0,0.7204513,0.33333334,1.0
0.0,0.60907274,0.33333334,1.0
0.0,0.81788594,0.33333334,1.0
0.0,0.6103144,0.33333334,1.0
0.0,0.6751842,0.33333334,1.0
0.0,0.63627476,0.33333334,1.0
0.0,0.6717723,0.33333334,1.0
0.0,0.340323,0.33333334,1.0
0.0,0.73810846,0.6179283,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.7706256,0.65354234,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.76782644,0.6504766,1.0
0.0,0.43500787,0.33333334,1.0
0.0,0.81865,0.33333334,1.0
0.0,0.43560246,0.33333334,1.0
0.0,0.45349827,0.33333334,1.0
0.0,0.6023896,0.33333334,1.0
0.0,0.6872589,0.33333334,1.0
0.0,0.3750329,0.33333334,1.0
0.0,0.46555105,0.33333334,1.0
0.0,0.45120248,0.33333334,1.0
0.0,0.43560097,0.33333334,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.32036543,0.33333334,1.0
0.0,0.3141389,0.33333334,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.77570236,0.6591027,1.0
0.0,0.70874655,0.58577013,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.6234044,0.49230003,1.0
0.0,0.8218106,0.33333334,1.0
0.0,0.43524516,0.33333334,1.0
0.0,0.36684954,0.33333334,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.47118697,0.33333334,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.71310383,0.5905423,1.0
0.0,0.45656976,0.33333334,1.0
0.0,0.48194444,0.3373677,1.0
0.0,0.4825836,0.33333334,1.0
0.0,0.586922,0.45234314,1.0
0.0,0.9212233,0.33333334,1.0
0.0,0.587628,0.33333334,1.0
0.0,0.67132807,0.5447879,1.0
0.0,0.5458492,0.40735865,1.0
0.0,0.6321031,0.33333334,1.0
0.0,0.4413895,0.33333334,1.0
0.0,0.8268468,0.33333334,1.0
0.0,0.46166968,0.33333334,1.0
0.0,0.68329227,0.33333334,1.0
0.0,0.47699264,0.33333334,1.0
0.0,0.3946278,0.33333334,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.47826087,0.33333334,1.0
0.0,0.46570066,0.33333334,1.0
1.0,0.83235115,0.67867297,1.0
1.0,0.8413237,0.6666667,1.0
1.0,0.97682965,0.9555901,1.0
1.0,0.826087,0.6666667,1.0
1.0,0.826087,0.6666667,1.0
1.0,0.8513749,0.6666667,1.0
1.0,0.826087,0.6666667,1.0
1.0,0.926972,0.86002964,1.0
1.0,0.91594756,0.8388995,1.0
1.0,0.95804805,0.9195921,1.0
1.0,0.8383694,0.6666667,1.0
1.0,0.88748705,0.78435016,1.0
1.0,0.9815816,0.9646981,1.0
1.0,0.826087,0.6666667,1.0
1.0,0.9813145,0.9641861,1.0
1.0,0.86256075,0.6666667,1.0
1.0,0.826087,0.6666667,1.0
1.0,0.86750746,0.6666667,1.0
1.0,0.84771913,0.6666667,1.0
1.0,0.86168355,0.7348934,1.0
1.0,0.8517883,0.6666667,1.0
1.0,0.85845846,0.72871196,1.0
1.0,0.84050286,0.6666667,1.0
1.0,0.97478783,0.9516767,1.0
1.0,0.84409356,0.6666667,1.0
1.0,0.83846235,0.6903861,1.0
1.0,0.826087,0.6666667,1.0
1.0,0.9078943,0.6666667,1.0
1.0,0.826087,0.6666667,1.0
1.0,0.861688,0.6666667,1.0
1.0,0.89659816,0.6666667,1.0
1.0,0.86242723,0.6666667,1.0
1.0,0.88385934,0.77739704,1.0
1.0,0.9467162,0.8978727,1.0
1.0,0.89314115,0.6666667,1.0
1.0,0.93993926,0.8848836,1.0
1.0,0.8524513,0.7171984,1.0
1.0,0.826087,0.6666667,1.0
1.0,0.826087,0.6666667,1.0
1.0,0.8383684,0.6666667,1.0
0.0,0.42117232,0.0,1.0
0.0,0.6209734,0.0,1.0
0.0,0.49578345,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.36824027,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.8037412,0.0,1.0
0.0,0.43477017,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.77230364,0.6139964,1.0
0.0,0.4407753,0.0,1.0
0.0,0.43031013,0.0,1.0
0.0,0.83949804,0.0,1.0
0.0,0.6640901,0.0,1.0
0.0,0.68726397,0.0,1.0
0.0,0.69461757,0.0,1.0
0.0,0.72724825,0.0,1.0
0.0,0.7251327,0.0,1.0
0.0,0.6947185,0.0,1.0
0.0,0.8383777,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.4308958,0.0,1.0
0.0,0.4811083,0.0,1.0
0.0,0.7757075,0.6313938,1.0
0.0,0.7169033,0.3308392,1.0
0.0,0.5363642,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.6863568,0.0,1.0
0.0,0.6841063,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.6532693,0.0,1.0
0.0,0.8345647,0.0,1.0
0.0,0.6486989,0.0,1.0
0.0,0.43800443,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.67120266,0.0,1.0
0.0,0.68282264,0.15664893,1.0
0.0,0.7441136,0.46991402,1.0
0.0,0.6877012,0.0,1.0
0.0,0.72344744,0.36428687,1.0
0.0,0.65217394,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.67412156,0.0,1.0
0.0,0.7458853,0.4789693,1.0
0.0,0.65217394,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.8260877,0.0,1.0
0.0,0.77232766,0.0,1.0
0.0,0.65217394,0.0,1.0
0.0,0.6579007,0.0,1.0
0.0,0.36271945,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.42444423,0.0,1.0
0.0,0.039667655,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.16905089,0.0,1.0
0.0,0.55412143,0.0,1.0
0.0,0.026414039,0.0,1.0
0.0,0.20296997,0.0,1.0
0.0,0.101380035,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.13559641,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.10341245,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0301224,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.5377609,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.036026213,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.24403647,0.0,1.0
0.0,0.36654618,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.37383303,0.33333334,1.0
0.0,0.52008057,0.33333334,1.0
0.0,0.6071806,0.33333334,1.0
0.0,0.74660945,0.33333334,1.0
0.0,0.8094452,0.33333334,1.0
0.0,0.65414226,0.33333334,1.0
0.0,0.47277486,0.33333334,1.0
0.0,0.46551993,0.33333334,1.0
0.0,0.4580949,0.33333334,1.0
0.0,0.57851505,0.33333334,1.0
0.0,0.5279908,0.33333334,1.0
0.0,0.6839623,0.33333334,1.0
0.0,0.59152645,0.33333334,1.0
0.0,0.8429283,0.33333334,1.0
0.0,0.42734516,0.33333334,1.0
0.0,0.64978343,0.33333334,1.0
0.0,0.7061688,0.33333334,1.0
0.0,0.61488587,0.33333334,1.0
0.0,0.74636745,0.33333334,1.0
0.0,0.5768297,0.33333334,1.0
0.0,0.6331442,0.33333334,1.0
0.0,0.8118054,0.33333334,1.0
0.0,0.42916808,0.33333334,1.0
0.0,0.46751645,0.33333334,1.0
0.0,0.5351528,0.33333334,1.0
0.0,0.66981506,0.33333334,1.0
0.0,0.98312724,0.33333334,1.0
0.0,0.39698076,0.33333334,1.0
0.0,0.82719356,0.33333334,1.0
0.0,0.8310835,0.33333334,1.0
0.0,0.9765949,0.33333334,1.0
0.0,0.48653144,0.33333334,1.0
0.0,0.6957135,0.33333334,1.0
0.0,0.7862573,0.33333334,1.0
0.0,0.42607957,0.33333334,1.0
0.0,0.42759037,0.33333334,1.0
0.0,0.76553243,0.33333334,1.0
0.0,0.6402681,0.33333334,1.0
0.0,0.53922653,0.33333334,1.0
0.0,0.8523406,0.33333334,1.0
0.0,0.8554605,0.33333334,1.0
0.0,0.55855095,0.33333334,1.0
0.0,0.71062034,0.33333334,1.0
0.0,0.58809584,0.33333334,1.0
0.0,0.49646157,0.33333334,1.0
0.0,0.44933733,0.33333334,1.0
0.0,0.51523703,0.33333334,1.0
0.0,0.5138949,0.33333334,1.0
0.0,0.46035954,0.33333334,1.0
0.0,0.5765789,0.33333334,1.0
0.0,0.8975516,0.33333334,1.0
0.0,0.64884293,0.6666667,1.0
0.0,0.8470753,0.6666667,1.0
0.0,0.73297584,0.6666667,1.0
0.0,0.6939329,0.6666667,1.0
0.0,0.5624663,0.6666667,1.0
0.0,0.7186161,0.6666667,1.0
0.0,0.8542055,0.6666667,1.0
0.0,0.7229982,0.6666667,1.0
0.0,0.6220741,0.6666667,1.0
0.0,0.5574699,0.6666667,1.0
0.0,0.6808745,0.6666667,1.0
0.0,0.67432165,0.6666667,1.0
0.0,0.6508398,0.6666667,1.0
0.0,0.8327348,0.6666667,1.0
0.0,0.75585675,0.6666667,1.0
0.0,0.49940327,0.6666667,1.0
0.0,0.8327211,0.6666667,1.0
0.0,0.80391896,0.6666667,1.0
0.0,0.66598403,0.6666667,1.0
0.0,0.5290591,0.6666667,1.0
0.0,0.6296129,0.6666667,1.0
0.0,0.69656247,0.6666667,1.0
0.0,0.63207656,0.6666667,1.0
0.0,0.75955427,0.6666667,1.0
0.0,0.6586083,0.6666667,1.0
0.0,0.63425034,0.6666667,1.0
0.0,0.6302545,0.6666667,1.0
0.0,0.6089555,0.6666667,1.0
0.0,0.796193,0.6666667,1.0
0.0,0.76791334,0.6666667,1.0
0.0,0.6758609,0.6666667,1.0
0.0,0.58764833,0.6666667,1.0
0.0,0.62685966,0.6666667,1.0
0.0,0.61368585,0.6666667,1.0
0.0,0.58707637,0.6666667,1.0
0.0,0.49249712,0.6666667,1.0
0.0,0.6717053,0.6666667,1.0
0.0,0.6857112,0.6666667,1.0
0.0,0.6224364,0.6666667,1.0
0.0,0.666703,0.6666667,1.0
0.0,0.7441456,0.6666667,1.0
0.0,0.76723987,0.6666667,1.0
0.0,0.5766932,0.6666667,1.0
0.0,0.61622596,0.6666667,1.0
0.0,0.6597,0.6666667,1.0
0.0,0.65960944,0.6666667,1.0
0.0,0.6564248,0.6666667,1.0
0.0,0.7338952,0.6666667,1.0
0.0,0.76946974,0.6666667,1.0
0.0,0.681332,0.6666667,1.0
0.0,0.6990816,0.6666667,1.0
0.0,0.5796845,0.33333334,1.0
0.0,0.67752683,0.33333334,1.0
0.0,0.64793867,0.33333334,1.0
0.0,0.61667144,0.33333334,1.0
0.0,0.6458685,0.33333334,1.0
0.0,0.5319513,0.33333334,1.0
0.0,0.7911647,0.33333334,1.0
0.0,0.611987,0.33333334,1.0
0.0,0.62555766,0.33333334,1.0
0.0,0.6785685,0.33333334,1.0
0.0,0.96156377,0.33333334,1.0
0.0,0.5910024,0.33333334,1.0
0.0,0.61160755,0.33333334,1.0
0.0,0.9520067,0.33333334,1.0
0.0,0.7610715,0.33333334,1.0
0.0,0.561586,0.33333334,1.0
0.0,0.987504,0.33333334,1.0
0.0,0.63474274,0.33333334,1.0
0.0,0.8623853,0.33333334,1.0
0.0,0.6119177,0.33333334,1.0
0.0,0.5760462,0.33333334,1.0
0.0,0.9232318,0.33333334,1.0
0.0,0.77831525,0.33333334,1.0
0.0,0.65205145,0.33333334,1.0
0.0,0.56008184,0.33333334,1.0
0.0,0.63662285,0.33333334,1.0
0.0,0.61826575,0.33333334,1.0
0.0,0.5782156,0.33333334,1.0
0.0,0.7544696,0.33333334,1.0
0.0,0.60272056,0.33333334,1.0
0.0,0.57655877,0.33333334,1.0
0.0,0.56832707,0.33333334,1.0
0.0,0.6715424,0.33333334,1.0
0.0,0.5515888,0.33333334,1.0
0.0,0.6703275,0.33333334,1.0
0.0,0.61196846,0.33333334,1.0
0.0,0.62762326,0.33333334,1.0
0.0,0.8676156,0.33333334,1.0
0.0,0.7980828,0.33333334,1.0
0.0,0.60915774,0.33333334,1.0
0.0,0.6436737,0.33333334,1.0
0.0,0.40709317,0.33333334,1.0
0.0,0.561007,0.33333334,1.0
0.0,0.5913574,0.33333334,1.0
0.0,0.5420422,0.33333334,1.0
0.0,0.557938,0.33333334,1.0
0.0,0.91468,0.33333334,1.0
0.0,0.5433264,0.33333334,1.0
0.0,0.5388694,0.33333334,1.0
0.0,0.65373987,0.33333334,1.0
0.0,0.5720893,0.33333334,1.0
0.0,0.6642808,0.6666667,1.0
0.0,0.70910513,0.6666667,1.0
0.0,0.6879899,0.6666667,1.0
0.0,0.65491915,0.6666667,1.0
0.0,0.7197209,0.6666667,1.0
0.0,0.68789774,0.6666667,1.0
0.0,0.63210773,0.3589847,1.0
0.0,0.6949263,0.6666667,1.0
0.0,0.68637866,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.61965925,0.16810763,1.0
0.0,0.66527027,0.6666667,1.0
0.0,0.66161877,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.66365236,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.6908028,0.6666667,1.0
0.0,0.6880142,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.6894835,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.6708255,0.6666667,1.0
0.0,0.6609159,0.6666667,1.0
0.0,0.6968871,0.6666667,1.0
0.0,0.7161938,0.6666667,1.0
0.0,0.63319916,0.37572026,1.0
0.0,0.681164,0.6666667,1.0
0.0,0.6603763,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.6875093,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.6942289,0.6666667,1.0
0.0,0.7240567,0.6666667,1.0
0.0,0.612909,0.06460416,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.65242255,0.6666667,1.0
0.0,0.69268054,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
0.0,0.63834333,0.45459706,1.0
0.0,0.6103844,0.025893748,1.0
0.0,0.729714,0.6666667,1.0
0.0,0.72601557,0.6666667,1.0
0.0,0.6698266,0.6666667,1.0
0.0,0.65157837,0.6575343,1.0
0.0,0.6556619,0.6666667,1.0
0.0,0.6657477,0.6666667,1.0
0.0,0.65285844,0.6666667,1.0
0.0,0.65217394,0.6666667,1.0
1.0,0.7604436,0.33333334,1.0
1.0,0.95652175,0.33333334,1.0
1.0,0.9534869,0.31006646,1.0
1.0,0.95652175,0.14843743,1.0
1.0,0.7289322,0.33333334,1.0
1.0,0.95652175,0.063247144,1.0
1.0,0.95652175,0.19539085,1.0
1.0,0.95652175,0.40138888,1.0
1.0,0.95652175,0.34744743,1.0
1.0,0.95652175,0.5265754,1.0
1.0,0.8186793,0.33333334,1.0
1.0,0.95652175,0.017085195,1.0
1.0,0.95652175,0.33333334,1.0
1.0,0.92672193,0.10486822,1.0
1.0,0.95652175,0.3416554,1.0
1.0,0.95652175,0.39047807,1.0
1.0,0.95652175,0.18214034,1.0
1.0,0.95652175,0.1817092,1.0
1.0,0.7478303,0.33333334,1.0
1.0,0.6795004,0.33333334,1.0
1.0,0.95652175,0.54634404,1.0
1.0,0.95652175,0.015488297,1.0
1.0,0.95652175,0.33333334,1.0
1.0,0.9311087,0.13850008,1.0
1.0,0.95652175,0.055402666,1.0
1.0,0.95652175,0.119140804,1.0
1.0,0.93261284,0.33333334,1.0
1.0,0.9243233,0.08647844,1.0
1.0,0.95652175,0.3649695,1.0
1.0,0.95652175,0.13530575,1.0
1.0,0.95652175,0.5675467,1.0
1.0,0.95652175,0.31115746,1.0
1.0,0.95652175,0.4102649,1.0
1.0,0.9167099,0.028109252,1.0
1.0,0.7689478,0.33333334,1.0
1.0,0.94581366,0.251238,1.0
1.0,0.95652175,0.33333334,1.0
1.0,0.7748941,0.33333334,1.0
1.0,0.93471414,0.16614144,1.0
1.0,0.95652175,0.33333334,1.0
1.0,0.95652175,0.105515406,1.0
1.0,0.95652175,0.2081863,1.0
1.0,0.95652175,0.60002446,1.0
1.0,0.6873008,0.33333334,1.0
1.0,0.95652175,0.29159316,1.0
1.0,0.8954839,0.33333334,1.0
1.0,0.95652175,0.26125768,1.0
1.0,0.95652175,0.5637373,1.0
1.0,0.9303026,0.13232015,1.0
1.0,0.95652175,0.53966385,1.0
1.0,0.95652175,0.33333334,1.0
0.0,0.7315921,0.6666667,1.0
0.0,0.791025,0.6666667,1.0
0.0,0.7879209,0.6666667,1.0
0.0,0.7088035,0.6666667,1.0
0.0,0.9500974,0.6666667,1.0
0.0,0.6956522,0.6666667,1.0
0.0,0.6956522,0.6666667,1.0
0.0,0.72942626,0.6666667,1.0
0.0,0.6989774,0.6666667,1.0
0.0,0.6527509,0.6666667,1.0
0.0,0.6838537,0.6666667,1.0
0.0,0.6999384,0.6666667,1.0
0.0,0.7317093,0.6666667,1.0
0.0,0.8800023,0.6666667,1.0
0.0,0.7224878,0.6666667,1.0
0.0,0.70243394,0.6666667,1.0
0.0,0.674848,0.6666667,1.0
0.0,0.8992755,0.6666667,1.0
0.0,0.70885324,0.6666667,1.0
0.0,0.7092039,0.6666667,1.0
0.0,0.6964716,0.6666667,1.0
0.0,0.703228,0.6666667,1.0
0.0,0.92401886,0.6666667,1.0
0.0,0.67644584,0.6666667,1.0
0.0,0.738445,0.6666667,1.0
0.0,0.6956522,0.6666667,1.0
0.0,0.88222253,0.6666667,1.0
0.0,0.68339485,0.6666667,1.0
0.0,0.71147,0.6666667,1.0
0.0,0.7454068,0.6666667,1.0
0.0,0.6574874,0.6666667,1.0
0.0,0.73913044,0.6666667,1.0
0.0,0.76847655,0.6666667,1.0
0.0,0.73913044,0.6666667,1.0
