HPE,WOE,CDE,FGE,HTE,Hour,Weekday,CWE
0.0,0.0,0.0,0.0,1.0,0.5810036,0.5307648,1.0
0.0,0.0,0.0,0.0,1.0,0.4809673,0.40272188,1.0
0.0,0.0,0.0,0.0,1.0,0.6644832,0.5479442,1.0
0.0,0.0,0.0,0.0,1.0,0.5497349,0.8926828,1.0
0.0,0.0,0.0,0.0,1.0,0.5223254,0.99775255,1.0
0.0,0.0,0.0,0.0,1.0,0.67056954,0.53044593,1.0
0.0,0.0,0.0,0.0,1.0,0.53427476,0.67518216,1.0
0.0,0.0,0.0,0.0,1.0,0.560792,0.8502971,1.0
0.0,0.0,0.0,0.0,1.0,0.55857134,0.8588099,1.0
0.0,0.0,0.0,0.0,1.0,0.5759112,0.6283686,1.0
0.0,0.0,0.0,0.0,1.0,0.54425895,0.72621244,1.0
0.0,0.0,0.0,0.0,1.0,0.5571058,0.86442786,1.0
0.0,0.0,0.0,0.0,1.0,0.52803105,0.6432699,1.0
0.0,0.0,0.0,0.0,1.0,0.59536934,0.7466466,1.0
0.0,0.0,0.0,0.0,1.0,0.6042072,0.38495067,1.0
0.0,0.0,0.0,0.0,1.0,0.56172895,0.8467057,1.0
0.0,0.0,0.0,0.0,1.0,0.58802223,0.39624053,1.0
0.0,0.0,0.0,0.0,1.0,0.6365907,0.62813497,1.0
0.0,0.0,0.0,0.0,1.0,0.43708107,0.17841429,1.0
0.0,0.0,0.0,0.0,1.0,0.58470243,0.77731395,1.0
0.0,0.0,0.0,0.0,1.0,0.54791933,0.89964265,1.0
0.0,0.0,0.0,0.0,1.0,0.43876475,0.1870197,1.0
0.0,0.0,0.0,0.0,1.0,0.44440174,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.4038535,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.41657558,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.39801577,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.3494661,0.6729533,1.0
0.0,0.0,0.0,0.0,1.0,0.41446042,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.38679796,0.8160589,1.0
0.0,0.0,0.0,0.0,1.0,0.4059393,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.40299258,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.3968152,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.47738785,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.3632736,0.72588205,1.0
0.0,0.0,0.0,0.0,1.0,0.46172822,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.40237567,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.45056546,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.42435774,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.44309902,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.41180766,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.4271166,0.8333334,1.0
0.0,0.0,0.0,0.0,1.0,0.40647253,0.8333334,1.0
0.0,0.0,0.0,1.0,0.0,0.42764062,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.43478262,0.13576245,1.0
0.0,0.0,0.0,1.0,0.0,0.43478262,0.110866204,1.0
0.0,0.0,0.0,1.0,0.0,0.43478262,0.087177575,1.0
0.0,0.0,0.0,1.0,0.0,0.40357998,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.43478262,0.14620009,1.0
0.0,0.0,0.0,1.0,0.0,0.4859711,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.39927828,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.39659697,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.43478262,0.06282407,1.0
0.0,0.0,0.0,1.0,0.0,0.49513215,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.47409278,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.40227786,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.43478262,0.08378674,1.0
0.0,0.0,0.0,1.0,0.0,0.43478262,0.038702115,1.0
0.0,0.0,0.0,1.0,0.0,0.5521184,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.41809168,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.43478262,0.090592146,1.0
0.0,0.0,0.0,1.0,0.0,0.43478262,0.15107869,1.0
0.0,0.0,0.0,1.0,0.0,0.51620495,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.46483704,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.40828505,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.42884937,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.4385217,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.5045199,0.39934036,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.5837147,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.49940684,0.41894042,1.0
0.0,0.0,0.0,0.0,0.0,0.4249189,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.511821,0.37135303,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.5020338,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.6193632,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.59983826,1.0
0.0,0.0,0.0,0.0,0.0,0.37041754,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.49315324,0.44291264,1.0
0.0,0.0,0.0,0.0,0.0,0.45849124,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.44142637,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.5479883,1.0
0.0,0.0,0.0,0.0,0.0,0.39804998,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.39896935,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.47826087,0.5,1.0
0.0,0.0,0.0,0.0,1.0,0.4151809,0.16666667,1.0
0.0,0.0,0.0,0.0,1.0,0.43970603,0.22328569,1.0
0.0,0.0,0.0,0.0,1.0,0.4776018,0.6590873,1.0
0.0,0.0,0.0,0.0,1.0,0.7265732,0.026850328,1.0
0.0,0.0,0.0,0.0,1.0,0.4293625,0.2082209,1.0
0.0,0.0,0.0,0.0,1.0,0.75507545,0.013193026,1.0
0.0,0.0,0.0,0.0,1.0,0.73735523,0.021683946,1.0
0.0,0.0,0.0,0.0,1.0,0.615248,0.08019366,1.0
0.0,0.0,0.0,0.0,1.0,0.6404436,0.06812076,1.0
0.0,0.0,0.0,0.0,1.0,0.5388703,0.29966757,1.0
0.0,0.0,0.0,0.0,1.0,0.44906828,0.18492055,1.0
0.0,0.0,0.0,0.0,1.0,0.4202088,0.16666667,1.0
0.0,0.0,0.0,0.0,1.0,0.46968928,0.5680934,1.0
0.0,0.0,0.0,0.0,1.0,0.43639377,0.16589467,1.0
0.0,0.0,0.0,0.0,1.0,0.42028266,0.16666667,1.0
0.0,0.0,0.0,0.0,1.0,0.45209432,0.36575103,1.0
0.0,0.0,0.0,0.0,1.0,0.4114176,0.34579852,1.0
0.0,0.0,0.0,0.0,1.0,0.67474496,0.4732852,1.0
0.0,0.0,0.0,0.0,1.0,0.44984114,0.33983967,1.0
0.0,0.0,0.0,0.0,1.0,0.4196977,0.28231773,1.0
0.0,0.0,0.0,0.0,0.0,0.58446497,0.2404491,1.0
0.0,0.0,0.0,0.0,0.0,0.64611447,0.476772,1.0
0.0,0.0,0.0,0.0,0.0,0.53890395,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6167158,0.36407715,1.0
0.0,0.0,0.0,0.0,0.0,0.62172157,0.383266,1.0
0.0,0.0,0.0,0.0,0.0,0.5817446,0.2816772,1.0
0.0,0.0,0.0,0.0,0.0,0.62597036,0.39955303,1.0
0.0,0.0,0.0,0.0,0.0,0.62725174,0.4044648,1.0
0.0,0.0,0.0,0.0,0.0,0.5043763,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5783142,0.27510217,1.0
0.0,0.0,0.0,0.0,0.0,0.6290536,0.41137198,1.0
0.0,0.0,0.0,0.0,0.0,0.5271771,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5594271,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.64506805,0.4727608,1.0
0.0,0.0,0.0,0.0,0.0,0.6342372,0.4312423,1.0
0.0,0.0,0.0,0.0,0.0,0.59591115,0.2843259,1.0
0.0,0.0,0.0,0.0,0.0,0.54660356,0.21432348,1.0
0.0,0.0,0.0,0.0,0.0,0.58575445,0.24539205,1.0
0.0,0.0,0.0,0.0,0.0,0.6319329,0.42240933,1.0
0.0,0.0,0.0,0.0,0.0,0.54594505,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.543868,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5421429,0.20577395,1.0
0.0,0.0,0.0,0.0,0.0,0.5952633,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.56508315,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5459444,0.07387974,1.0
0.0,0.0,0.0,0.0,0.0,0.39638034,0.16666667,1.0
0.0,0.0,0.0,0.0,0.0,0.38168436,0.16666667,1.0
0.0,0.0,0.0,0.0,0.0,0.5647273,0.0018785447,1.0
0.0,0.0,0.0,0.0,0.0,0.41683525,0.16666667,1.0
0.0,0.0,0.0,0.0,0.0,0.4866587,0.03219165,1.0
0.0,0.0,0.0,0.0,0.0,0.39617616,0.16666667,1.0
0.0,0.0,0.0,0.0,0.0,0.48067784,0.00926505,1.0
0.0,0.0,0.0,0.0,0.0,0.49720314,0.16666667,1.0
0.0,0.0,0.0,0.0,0.0,0.43339297,0.09893462,1.0
0.0,0.0,0.0,0.0,0.0,0.47947955,0.16666667,1.0
0.0,0.0,0.0,0.0,0.0,0.51040107,0.16666667,1.0
0.0,0.0,0.0,0.0,0.0,0.54927135,0.061126545,1.0
0.0,0.0,0.0,0.0,0.0,0.55373496,0.0440159,1.0
0.0,0.0,0.0,0.0,0.0,0.33736348,0.025311992,1.0
0.0,0.0,0.0,0.0,0.0,0.5057247,0.16666667,1.0
0.0,0.0,0.0,0.0,0.0,0.3312078,0.020592645,1.0
0.0,0.0,0.0,0.0,0.0,0.5496924,0.059512407,1.0
0.0,0.0,0.0,0.0,0.0,0.55234545,0.04934232,1.0
0.0,0.0,0.0,0.0,0.0,0.4029621,0.16666667,1.0
0.0,0.0,0.0,1.0,0.0,0.5874982,0.08540961,1.0
0.0,0.0,0.0,1.0,0.0,0.43622833,0.12361449,1.0
0.0,0.0,0.0,1.0,0.0,0.47406358,0.5823716,1.0
0.0,0.0,0.0,1.0,0.0,0.70523477,0.13418335,1.0
0.0,0.0,0.0,1.0,0.0,0.64105153,0.07267437,1.0
0.0,0.0,0.0,1.0,0.0,0.4810799,0.53754514,1.0
0.0,0.0,0.0,1.0,0.0,0.49187756,0.070283994,1.0
0.0,0.0,0.0,1.0,0.0,0.54221284,0.022046035,1.0
0.0,0.0,0.0,1.0,0.0,0.60437274,0.15009539,1.0
0.0,0.0,0.0,1.0,0.0,0.5952705,0.11520364,1.0
0.0,0.0,0.0,0.31681615,0.0,0.59492105,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.8513335,0.27419463,1.0
0.0,0.0,0.0,1.0,0.0,0.58824617,0.088276945,1.0
0.0,0.0,0.0,1.0,0.0,0.4234688,0.13584241,1.0
0.0,0.0,0.0,1.0,0.0,0.500249,0.41507563,1.0
0.0,0.0,0.0,1.0,0.0,0.5535347,0.011195901,1.0
0.0,0.0,0.0,1.0,0.0,0.70617324,0.13508269,1.0
0.0,0.0,0.0,1.0,0.0,0.47870174,0.08291082,1.0
0.0,0.0,0.0,0.27979743,0.0,0.59653056,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.60228825,0.035526246,1.0
0.0,0.0,0.0,1.0,0.0,0.5469541,0.11668212,1.0
0.0,0.0,0.0,0.7363162,0.0,0.5766819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.6579125,0.088832796,1.0
0.0,0.0,0.0,1.0,0.0,0.46971506,0.61015385,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.46571067,0.059278786,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.11984098,1.0
0.0,0.0,0.0,0.0,0.0,0.42186427,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.09440078,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.110611856,1.0
0.0,0.0,0.0,0.0,0.0,0.39405087,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.035823397,1.0
0.0,0.0,0.0,0.0,0.0,0.4374942,0.0051971893,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43925443,0.008570969,1.0
0.0,0.0,0.0,0.0,0.0,0.39162034,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.40883294,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.40571794,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.12848538,1.0
0.0,0.0,0.0,0.0,0.0,0.44405204,0.017766375,1.0
0.0,0.0,0.0,0.0,0.0,0.4282489,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.08258189,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.11473374,1.0
0.0,0.0,0.0,0.0,0.0,0.39697155,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.5574309,0.21227288,1.0
0.0,0.0,0.0,0.0,0.0,0.7696271,0.48341244,1.0
0.0,0.0,0.0,0.0,0.0,0.5217391,0.09233238,1.0
0.0,0.0,0.0,0.0,0.0,0.5217391,0.13581118,1.0
0.0,0.0,0.0,0.0,0.0,0.68666553,0.3473003,1.0
0.0,0.0,0.0,0.0,0.0,0.78741837,0.45764858,1.0
0.0,0.0,0.0,0.0,0.0,0.7127543,0.41074163,1.0
0.0,0.0,0.0,0.0,0.0,0.5217391,0.03223981,1.0
0.0,0.0,0.0,0.0,0.0,0.7222384,0.3862611,1.0
0.0,0.0,0.0,0.0,0.0,0.702333,0.3974255,1.0
0.0,0.0,0.0,0.0,0.0,0.5217391,0.025134057,1.0
0.0,0.0,0.0,0.0,0.0,0.59772503,0.24988934,1.0
0.0,0.0,0.0,0.0,0.0,0.6494152,0.32980832,1.0
0.0,0.0,0.0,0.0,0.0,0.57944596,0.24040315,1.0
0.0,0.0,0.0,0.0,0.0,0.5646812,0.16666667,1.0
0.9230468,0.0,0.0,0.0,0.0,0.35117188,0.8205078,1.0
0.30371124,0.0,0.0,0.0,0.0,0.3780995,0.8333334,1.0
0.660125,0.0,0.0,0.0,0.0,0.36260325,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.44236088,0.9541278,1.0
0.9346436,0.0,0.0,0.0,0.0,0.3506677,0.8333334,1.0
0.68470967,0.0,0.0,0.0,0.0,0.36153436,0.78078496,1.0
0.4605087,0.0,0.0,0.0,0.0,0.37128222,0.8333334,1.0
0.20927685,0.0,0.0,0.0,0.0,0.38220537,0.7015462,1.0
1.0,0.0,0.0,0.0,0.0,0.3894025,0.88645875,1.0
0.3741086,0.0,0.0,0.0,0.0,0.3478261,0.8333334,1.0
0.114022255,0.0,0.0,0.0,0.0,0.38634685,0.8333334,1.0
0.3841368,0.0,0.0,0.0,0.0,0.3478261,0.8333334,1.0
0.7670405,0.0,0.0,0.0,0.0,0.35795477,0.7945068,1.0
0.9755992,0.0,0.0,0.0,0.0,0.348887,0.8333334,1.0
0.12990111,0.0,0.0,0.0,0.0,0.3478261,0.9783498,1.0
0.97873056,0.0,0.0,0.0,0.0,0.3478261,0.8333334,1.0
0.12529832,0.0,0.0,0.0,0.0,0.3858566,0.8333334,1.0
0.47106284,0.0,0.0,0.0,0.0,0.3478261,0.8333334,1.0
0.06093228,0.0,0.0,0.0,0.0,0.38865513,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.45201522,0.96646386,1.0
0.002065897,0.0,0.0,0.0,0.0,0.3478261,0.8333334,1.0
0.6492882,0.0,0.0,0.0,0.0,0.3478261,0.8917853,1.0
0.23281169,0.0,0.0,0.0,0.0,0.3478261,0.9611981,1.0
0.5980691,0.0,0.0,0.0,0.0,0.36530134,0.7663449,1.0
0.0,0.0,0.0,0.0,1.0,0.84109735,0.31216925,1.0
0.0,0.0,0.0,0.0,1.0,0.86956525,0.79997414,1.0
0.0,0.0,0.0,0.0,1.0,0.7328096,0.42878163,1.0
0.0,0.0,0.0,0.0,1.0,0.86956525,0.22627401,1.0
0.0,0.0,0.0,0.0,1.0,0.7969425,0.30586025,1.0
0.0,0.0,0.0,0.0,1.0,0.44911733,0.16666667,1.0
0.0,0.0,0.0,0.0,1.0,0.70526403,0.48157734,1.0
0.0,0.0,0.0,0.0,1.0,0.86956525,0.47826767,1.0
0.0,0.0,0.0,0.0,1.0,0.7895551,0.5756076,1.0
0.0,0.0,0.0,0.0,1.0,0.84051585,0.22234465,1.0
0.0,0.0,0.0,0.0,1.0,0.6971881,0.4970562,1.0
0.0,0.0,0.0,0.0,1.0,0.7587657,0.24389057,1.0
0.0,0.0,0.0,0.0,1.0,0.7466002,0.7951546,1.0
0.0,0.0,0.0,0.0,1.0,0.55886465,0.16666667,1.0
0.0,0.0,0.0,0.0,1.0,0.86956525,0.57182455,1.0
0.0,0.0,0.0,0.0,1.0,0.6243664,0.16666667,1.0
0.0,0.0,0.0,0.0,1.0,0.8394779,0.32044655,1.0
0.0,0.0,0.0,0.0,1.0,0.83886474,0.22550935,1.0
0.0,0.0,0.0,0.0,1.0,0.8312198,0.24016207,1.0
0.0,0.0,0.0,0.0,1.0,0.8452472,0.29095885,1.0
0.0,0.0,0.0,0.0,1.0,0.7339853,0.42652816,1.0
0.0,0.0,0.0,0.0,1.0,0.8086739,0.28337508,1.0
0.0,0.0,0.0,0.0,1.0,0.85950565,0.18594757,1.0
0.0,0.0,0.0,0.0,1.0,0.86956525,0.81273514,1.0
0.0,0.0,1.0,0.0,1.0,0.58610946,0.6132759,1.0
0.0,0.0,1.0,0.0,1.0,0.45864874,0.9390088,1.0
0.0,0.0,1.0,0.0,0.12253916,0.47293308,1.0,1.0
0.0,0.0,0.7343999,0.0,1.0,0.4694261,0.95573336,1.0
0.0,0.0,0.87048507,0.0,1.0,0.42915154,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.66662997,0.40750128,1.0
0.0,0.0,0.04434848,0.0,1.0,0.43478262,0.84072477,1.0
0.0,0.0,1.0,0.0,0.1378724,0.47226644,1.0,1.0
0.0,0.0,0.19048393,0.0,1.0,0.39958626,1.0,1.0
0.0,0.0,1.0,0.0,0.34475803,0.4632714,1.0,1.0
0.0,0.0,0.44914263,0.0,1.0,0.4108323,1.0,1.0
0.0,0.0,0.9130132,0.0,1.0,0.4310006,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.54133564,0.72769785,1.0
0.0,0.0,1.0,0.0,0.62731147,0.45098647,1.0,1.0
0.0,0.0,1.0,0.0,0.7402462,0.44607627,1.0,1.0
0.0,0.0,0.27657986,0.0,1.0,0.43478262,0.87943,1.0
0.0,0.0,0.5041243,0.0,1.0,0.43478262,0.91735405,1.0
0.0,0.0,1.0,0.0,1.0,0.4559251,0.9459692,1.0
0.0,0.0,1.0,0.0,1.0,0.4922217,0.8532112,1.0
0.0,0.0,0.31674123,0.0,1.0,0.5239033,0.88612354,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.47218177,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,0.35097235,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.42963642,0.6272124,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,0.49355257,1.0
0.0,0.0,0.0,1.0,0.0,0.41154218,0.48849002,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,0.47984523,1.0
0.0,0.0,0.0,1.0,0.0,0.39152804,0.3350484,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.47032186,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.39135304,0.3337067,1.0
0.0,0.0,0.0,1.0,0.0,0.4880316,0.51872724,1.0
0.0,0.0,0.0,1.0,0.0,0.45709878,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.40255168,0.4195628,1.0
0.0,0.0,0.0,1.0,0.0,0.39970142,0.39771098,1.0
0.0,0.0,0.0,1.0,0.0,0.39861724,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.51588255,0.32210824,1.0
0.0,0.0,0.0,1.0,0.0,0.5470509,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.5367775,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.54873544,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.51975036,0.32570967,1.0
0.0,0.0,0.0,1.0,0.0,0.37016752,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.56406474,0.4955815,1.0
0.0,0.0,0.0,1.0,0.0,0.4374889,0.17185369,1.0
0.0,0.0,0.0,1.0,0.0,0.45655203,0.20839137,1.0
0.0,0.0,0.0,1.0,0.0,0.5160832,0.3116523,1.0
0.0,0.0,0.0,1.0,0.0,0.55470705,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.5206701,0.32923552,1.0
0.0,0.0,0.0,1.0,0.0,0.5178915,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.46545908,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.5429845,0.41477388,1.0
0.0,0.0,0.0,1.0,0.0,0.5552351,0.4617346,1.0
0.0,0.0,0.0,1.0,0.0,0.40290517,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.44419083,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.47415188,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.4783859,0.16714592,1.0
0.0,0.0,0.0,1.0,0.0,0.44762063,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.4824881,0.25810218,1.0
0.0,0.0,0.0,1.0,0.0,0.5288532,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.3835114,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.557684,0.0918591,1.0
0.0,0.0,0.0,0.0,0.0,0.49003544,0.45763952,1.0
0.0,0.0,0.0,0.0,0.0,0.6086176,0.36672652,1.0
0.0,0.0,0.0,0.0,0.0,0.80315185,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.49675566,0.45248735,1.0
0.0,0.0,0.0,0.0,0.0,0.5298369,0.42712504,1.0
0.0,0.0,0.0,0.0,0.0,0.5496669,0.4119221,1.0
0.0,0.0,0.0,0.0,0.0,0.53407985,0.42387214,1.0
0.0,0.0,0.0,0.0,0.0,0.6660214,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6078911,0.36728355,1.0
0.0,0.0,0.0,0.0,0.0,0.6323556,0.34852743,1.0
0.0,0.0,0.0,0.0,0.0,0.6321316,0.282114,1.0
0.0,0.0,0.0,0.0,0.0,0.5929965,0.18210213,1.0
0.0,0.0,0.0,0.0,0.0,0.58299726,0.15654854,1.0
0.0,0.0,0.0,0.0,0.0,0.64829093,0.33631033,1.0
0.0,0.0,0.0,0.0,0.0,0.478957,0.46613297,1.0
0.0,0.0,0.0,0.0,0.0,0.58822435,0.38236132,1.0
0.0,0.0,0.0,0.0,0.0,0.731464,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5259768,0.010829598,1.0
0.0,0.0,0.0,0.0,0.0,0.6118568,0.36424315,1.0
0.0,0.0,0.0,0.0,0.0,0.551718,0.41034955,1.0
0.0,0.0,0.0,0.0,0.0,0.65228105,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.7562309,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5201508,0.43455106,1.0
0.0,0.0,1.0,0.0,0.0,0.5217391,0.25232702,1.0
0.0,0.0,1.0,0.0,0.0,0.5217391,0.6424204,1.0
0.0,0.0,1.0,0.0,0.0,0.5265307,0.17891176,1.0
0.0,0.0,1.0,0.0,0.0,0.6475712,0.48823762,1.0
0.0,0.0,1.0,0.0,0.0,0.5217391,0.341958,1.0
0.0,0.0,1.0,0.0,0.0,0.5066949,0.16666667,1.0
0.0,0.0,1.0,0.0,0.0,0.4880085,0.16666667,1.0
0.0,0.0,1.0,0.0,0.0,0.5626625,0.48041248,1.0
0.0,0.0,1.0,0.0,0.0,0.5280362,0.22701356,1.0
0.0,0.0,1.0,0.0,0.0,0.4985112,0.16666667,1.0
0.0,0.0,1.0,0.0,0.0,0.7519653,0.75502235,1.0
0.0,0.0,1.0,0.0,0.0,0.5181518,0.16666667,1.0
0.0,0.0,1.0,0.0,0.0,0.55758756,0.44150466,1.0
0.0,0.0,1.0,0.0,0.0,0.5372957,0.2859338,1.0
0.0,0.0,1.0,0.0,0.0,0.54974735,0.43507892,1.0
0.0,0.0,1.0,0.0,0.0,0.4792406,0.16666667,1.0
0.0,0.0,1.0,0.0,0.0,0.57413715,0.30057275,1.0
0.0,0.0,1.0,0.0,0.0,0.70257235,0.628796,1.0
0.0,0.0,1.0,0.0,0.0,0.5217391,0.85120064,1.0
0.0,0.0,1.0,0.0,0.0,0.5324826,0.19412233,1.0
0.0,0.0,1.0,0.0,0.0,0.58003354,0.72532123,1.0
0.0,0.0,1.0,0.0,0.0,0.60448265,0.95962495,1.0
0.0,0.0,1.0,0.0,0.0,0.5541443,0.24947998,1.0
0.0,0.0,1.0,0.0,0.0,0.75553596,0.7641476,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.45444864,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.45766968,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43215862,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.424039,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.44733888,0.8333334,1.0
0.0,0.0,0.0,0.0,0.0,0.43611535,0.8282246,1.0
0.0,0.0,0.0,0.0,0.0,0.47959703,0.8333334,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.7562295,1.0
0.0,0.0,0.0,0.0,0.0,0.39703164,0.6886213,1.0
0.0,0.0,0.0,0.0,0.0,0.43478262,0.71213853,1.0
