HPE,WOE,EBE,Weekday,Month,Season,HTE
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.8712645,6.1287355,1.0,0.0
0.0,1.0,0.0,5.0154476,6.9845524,1.0,0.0
0.0,1.0,0.0,5.4357343,6.5642657,1.0,0.0
0.0,1.0,0.0,5.224273,6.775727,1.0,0.0
0.0,1.0,0.0,5.3886323,6.6113677,1.0,0.0
0.4159896,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.093822,6.906178,1.0,0.0
0.0,1.0,0.0,5.5125837,6.4874163,1.0,0.0
0.0,1.0,0.0,5.0,6.4358053,1.0,0.0
0.0,1.0,0.0,5.494158,6.505842,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.3837914,6.6162086,1.0,0.0
0.0,1.0,0.0,5.9449673,6.0550327,1.0,0.0
0.0,1.0,0.0,5.4818034,6.5181966,1.0,0.0
0.0,1.0,0.0,5.5712137,6.4287863,1.0,0.0
0.0,1.0,0.0,5.0,6.174469,1.0,0.0
0.0,1.0,0.0,5.275236,6.724764,1.0,0.0
0.0,1.0,0.0,5.075202,6.924798,1.0,0.0
0.707784,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.4830117,6.5169883,1.0,0.0
0.0,1.0,0.0,5.8965044,6.1034956,1.0,0.0
0.0,1.0,0.0,5.98268,6.01732,1.0,0.0
0.0,1.0,0.0,5.0,6.6008906,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.324554,6.675446,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.9359154,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.8205,6.0,1.0,0.0
0.0,1.0,0.0,5.234395,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.11933154,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.602758,6.0,1.0,0.0
0.0,1.0,0.0,5.7312994,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.095809,6.0,1.0,0.0
0.0,1.0,0.0,5.397831,6.0,1.0,0.0
0.0,1.0,0.0,5.506982,6.0,1.0,0.0
0.0,1.0,0.0,5.214247,6.0,1.0,0.0
0.0,0.052466154,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.7501238,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.5011272,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.0108147,6.0,1.0,0.0
0.0,1.0,0.0,5.537638,6.0,1.0,0.0
0.0,1.0,0.0,5.9256682,6.0,1.0,0.0
0.0,1.0,0.0,5.0226307,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.8217497,6.0,1.0,0.0
0.0,1.0,0.0,5.0953946,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.622888,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.8622371,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.630944,6.0,1.0,0.0
0.0,1.0,0.0,5.2779026,6.0,1.0,0.0
0.0,1.0,0.0,5.8258157,6.0,1.0,0.0
0.0,0.40976882,0.0,6.0,6.0,1.0,0.0
0.0,0.3047259,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.6561465,6.0,1.0,0.0
0.0,1.0,0.0,5.3061194,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.5278833,0.0,6.0,6.0,1.0,0.0
0.0,0.6170907,0.0,6.0,6.0,1.0,0.0
0.0,0.74884164,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.1201477,6.0,1.0,0.0
0.0,1.0,0.0,5.6753387,6.0,1.0,0.0
0.0,1.0,0.0,5.6037645,6.0,1.0,0.0
0.0,1.0,0.0,5.5933743,6.0,1.0,0.0
0.0,1.0,0.0,5.4391875,6.0,1.0,0.0
0.0,1.0,0.0,5.771591,6.0,1.0,0.0
0.0,0.17778885,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7043977,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.41410238,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.264977,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.949964,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.1909676,6.0,1.0,0.0
0.0,0.7546953,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.384772,6.0,1.0,0.0
0.0,1.0,0.0,5.55682,6.0,1.0,0.0
0.0,0.36730397,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.1371207,6.0,1.0,0.0
0.0,0.9201436,0.0,6.0,6.0,1.0,0.0
0.0,0.22201556,0.0,6.0,6.0,1.0,0.0
0.0,0.5069709,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.94328004,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.0135522485,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.18724316,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.3352,6.0,1.0,0.0
0.0,1.0,0.0,5.660869,6.0,1.0,0.0
0.0,1.0,0.0,5.929495,6.0,1.0,0.0
0.0,0.4199615,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.2803054,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.36623234,0.0,6.0,6.0,1.0,0.0
0.0,0.7136339,0.0,6.0,6.0,1.0,0.0
0.0,0.2357558,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.6042633,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.15848428,0.0,6.0,6.0,1.0,0.0
0.0,0.98897153,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.98740494,0.0,6.0,6.0,1.0,0.0
0.0,0.90399307,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7029037,6.0,1.0,0.0
0.0,0.94572884,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.4033694,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.940691,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.858448,6.0,1.0,0.0
0.0,1.0,0.0,5.1658745,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7869425,6.0,1.0,0.0
0.0,1.0,0.0,5.383908,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.0014018416,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.3763723,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.9404874,6.0,1.0,0.0
0.0,1.0,0.0,5.726671,6.0,1.0,0.0
0.0,1.0,0.0,5.0753374,6.0,1.0,0.0
0.0,0.645754,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.423919,6.0,1.0,0.0
0.0,1.0,0.0,5.303562,6.0,1.0,0.0
0.0,1.0,0.0,5.835373,6.0,1.0,0.0
0.0,0.8513274,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.543692,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.2857847,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.985723,6.0,1.0,0.0
0.0,0.3986832,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.2073226,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.716983,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.562036,6.0,1.0,0.0
0.0,1.0,0.0,5.6450047,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.17480707,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.695121,6.0,1.0,0.0
0.0,0.009824216,0.0,6.0,6.0,1.0,0.0
0.0,0.92414844,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.551772,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.284437,6.0,1.0,0.0
0.0,0.2784235,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7176027,6.0,1.0,0.0
0.0,0.16469353,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.6842046,6.0,1.0,0.0
0.0,1.0,0.0,5.406126,6.0,1.0,0.0
0.0,1.0,0.0,5.3544884,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.3290043,6.0,1.0,0.0
0.0,1.0,0.0,5.8398037,6.0,1.0,0.0
0.0,0.99221605,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.893632,6.0,1.0,0.0
0.0,1.0,0.0,5.9176507,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.5673985,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.362336,6.0,1.0,0.0
0.0,1.0,0.0,5.703936,6.0,1.0,0.0
0.0,1.0,0.0,5.289575,6.0,1.0,0.0
0.0,0.83066815,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.1680098,6.0,1.0,0.0
0.0,1.0,0.0,5.4281516,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7902246,6.0,1.0,0.0
0.0,0.9258913,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.535275,6.0,1.0,0.0
0.0,1.0,0.0,5.384388,6.0,1.0,0.0
0.0,1.0,0.0,5.9049535,6.0,1.0,0.0
0.0,1.0,0.0,5.0494657,6.0,1.0,0.0
0.0,1.0,0.0,5.0195856,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.04993087,0.0,6.0,6.0,1.0,0.0
0.0,0.82055473,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.9745793,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.9383583,6.0,1.0,0.0
0.0,1.0,0.0,5.0414543,6.0,1.0,0.0
0.0,1.0,0.0,5.8580666,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.357691,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.7458223,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.5093527,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7153897,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.021070361,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.8276095,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.270574,6.0,1.0,0.0
0.0,1.0,0.0,5.0360565,6.0,1.0,0.0
0.0,1.0,0.0,5.8443246,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7743053,6.0,1.0,0.0
0.0,1.0,0.0,5.979068,6.0,1.0,0.0
0.0,1.0,0.0,5.3958845,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.3974743,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.93077,6.0,1.0,0.0
0.0,0.7896134,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7097054,6.0,1.0,0.0
0.0,0.21345633,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.60601246,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.549093,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.9019946,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.2960577,6.0,1.0,0.0
0.0,1.0,0.0,5.6620545,6.0,1.0,0.0
0.0,1.0,0.0,5.69002,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.724872,6.0,1.0,0.0
0.0,1.0,0.0,5.492856,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.1182775,6.0,1.0,0.0
0.0,1.0,0.0,5.1613026,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.3387666,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.989308,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.5104124,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.312628,6.0,1.0,0.0
0.0,1.0,0.0,5.647564,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7477307,6.0,1.0,0.0
0.0,1.0,0.0,5.843353,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.594596,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.9857978,0.0,6.0,6.0,1.0,0.0
0.0,0.8465824,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.931497,6.0,1.0,0.0
0.0,1.0,0.0,5.4892607,6.0,1.0,0.0
0.0,1.0,0.0,5.5449843,6.0,1.0,0.0
0.0,0.23283184,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.775339,6.0,1.0,0.0
0.0,0.27313644,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.292138,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.935595,6.0,1.0,0.0
0.0,1.0,0.0,5.9449625,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.09053922,0.0,6.0,6.0,1.0,0.0
0.0,0.48000187,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.212059,6.0,1.0,0.0
0.0,0.77215683,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.6417108,6.0,1.0,0.0
0.0,0.17217141,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.9773955,6.0,1.0,0.0
0.0,0.7561573,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.59577996,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.028075457,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7095213,6.0,1.0,0.0
0.0,0.834827,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.529079,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.1970337,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.5728674,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.0434294,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.086587,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.08174181,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.208305,6.0,1.0,0.0
0.0,1.0,0.0,5.8068423,6.0,1.0,0.0
0.0,1.0,0.0,5.3320756,6.0,1.0,0.0
0.0,1.0,0.0,5.9065323,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.58365047,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.012832,6.0,1.0,0.0
0.0,1.0,0.0,5.68204,6.0,1.0,0.0
0.0,1.0,0.0,5.4680443,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.300894,6.0,1.0,0.0
0.0,1.0,0.0,5.078211,6.0,1.0,0.0
0.0,1.0,0.0,5.6266212,6.0,1.0,0.0
0.0,1.0,0.0,5.0978775,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.7295538,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.599644,6.0,1.0,0.0
0.0,1.0,0.0,5.1296043,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.8819455,0.0,6.0,6.0,1.0,0.0
0.0,0.943725,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.4210835,6.0,1.0,0.0
0.0,1.0,0.0,5.6073008,6.0,1.0,0.0
0.0,1.0,0.0,5.422264,6.0,1.0,0.0
0.0,0.4849156,0.0,6.0,6.0,1.0,0.0
0.0,0.3142928,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.575754,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.8592215,6.0,1.0,0.0
0.0,1.0,0.0,5.4867616,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.5235106,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.9253383,6.0,1.0,0.0
0.0,0.08555961,0.0,6.0,6.0,1.0,0.0
0.0,0.9793566,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.743556,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.7252097,0.0,6.0,6.0,1.0,0.0
0.0,0.8906001,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.680925,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7930837,6.0,1.0,0.0
0.0,1.0,0.0,5.0997653,6.0,1.0,0.0
0.0,1.0,0.0,5.4770184,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.7932396,6.0,1.0,0.0
0.0,0.80031455,0.0,6.0,6.0,1.0,0.0
0.0,0.4936303,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.328108,6.0,1.0,0.0
0.0,1.0,0.0,5.088382,6.0,1.0,0.0
0.0,1.0,0.0,5.497838,6.0,1.0,0.0
0.0,1.0,0.0,5.034161,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.859096,6.0,1.0,0.0
0.0,0.78209555,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.57824504,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.5210061,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.26610464,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.3708863,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.4813614,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.445301,6.0,1.0,0.0
0.0,0.4247204,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.8691235,6.0,1.0,0.0
0.0,0.5424311,0.0,6.0,6.0,1.0,0.0
0.0,0.7317178,0.0,6.0,6.0,1.0,0.0
0.0,0.1579758,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.16129547,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.5714355,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.3780375,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.54253834,0.0,6.0,6.0,1.0,0.0
0.0,0.48232132,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,0.34062105,0.0,6.0,6.0,1.0,0.0
0.0,0.6508396,0.0,6.0,6.0,1.0,0.0
0.0,0.32968038,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
0.0,1.0,0.0,5.1585836,6.0,1.0,0.0
0.0,1.0,0.0,5.352553,6.0,1.0,0.0
0.0,1.0,0.0,5.658493,6.0,1.0,0.0
0.0,1.0,0.0,5.2204237,6.0,1.0,0.0
0.0,1.0,0.0,6.0,6.0,1.0,0.0
