UNIX_TS,EBE,Hour,Weekday,Month,Season,HTE
1340973400.0,0.0,3.7482967,5.750155,6.249845,1.0,0.0
1340529200.0,0.0,9.114167,5.631174,6.0,1.0,0.0
1341748700.0,0.0,10.83678,5.316322,6.683678,1.0,0.0
1342013300.0,0.0,13.609555,5.0,6.8390446,1.0,0.0
1340518100.0,0.0,21.181314,5.0,6.0,1.0,0.0
1340537900.0,0.0,2.6768465,6.0,6.0,1.0,0.0
1341186600.0,0.0,7.029193,5.63371,6.36629,1.0,0.0
1340532200.0,0.0,10.270182,5.6173587,6.0,1.0,0.0
1340529000.0,0.0,9.5077,5.6132865,6.0,1.0,0.0
1340870700.0,0.0,5.6762652,5.8137484,6.1862516,1.0,0.0
1342260600.0,0.0,13.816007,5.0262847,6.9737153,1.0,0.0
1340518800.0,0.0,21.351864,5.0,6.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1340537100.0,0.0,2.4538555,6.0,6.0,1.0,0.0
1340522800.0,0.0,14.075093,5.348524,6.0,1.0,0.0
1340530000.0,0.0,0.48332363,6.0,6.0,1.0,0.0
1340557000.0,0.0,4.081255,5.9918747,6.0081253,1.0,0.0
1340515300.0,0.0,19.071434,5.0546217,6.0,1.0,0.0
1340519400.0,0.0,21.526865,5.0,6.0,1.0,0.0
1342137000.0,0.0,12.9141655,5.0,6.9085836,1.0,0.0
1340539300.0,0.0,6.87614,5.8402143,6.0,1.0,0.0
1340518000.0,0.0,21.149115,5.0,6.0,1.0,0.0
1342025100.0,0.0,10.444599,5.15554,6.84446,1.0,0.0
1340524900.0,0.0,22.201118,5.036313,6.0,1.0,0.0
1340524300.0,0.0,22.89358,5.0,6.0,1.0,0.0
1341713800.0,0.0,10.638904,5.3361096,6.6638904,1.0,0.0
1340537300.0,0.0,2.5217657,6.0,6.0,1.0,0.0
1340517200.0,0.0,20.932493,5.0,6.0,1.0,0.0
1340534500.0,0.0,6.135021,5.815587,6.0,1.0,0.0
1340529200.0,0.0,9.196196,5.6274457,6.0,1.0,0.0
1342306300.0,0.0,13.998233,5.0002522,6.9997478,1.0,0.0
1340534500.0,0.0,1.7631744,6.0,6.0,1.0,0.0
1340533600.0,0.0,1.4936962,6.0,6.0,1.0,0.0
1340528500.0,0.0,11.824991,5.5097227,6.0,1.0,0.0
1340533900.0,0.0,1.5824862,6.0,6.0,1.0,0.0
1340714000.0,0.0,7.640877,5.9084463,6.0915537,1.0,0.0
1340519000.0,0.0,21.428265,5.0,6.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340521200.0,0.0,21.937397,5.003478,6.0,1.0,0.0
1340518900.0,0.0,21.402359,5.0,6.0,1.0,0.0
1340536800.0,0.0,10.167727,5.6753826,6.0,1.0,0.0
1340521500.0,0.0,17.71007,5.182774,6.0,1.0,0.0
1340536400.0,0.0,4.770262,5.895867,6.0,1.0,0.0
1340527400.0,0.0,17.634256,5.2555118,6.0,1.0,0.0
1340516600.0,0.0,18.204071,5.105643,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340516900.0,0.0,20.807116,5.0,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340538400.0,0.0,2.8084106,6.0,6.0,1.0,0.0
1340521300.0,0.0,22.085894,5.0,6.0,1.0,0.0
1341114000.0,0.0,18.666475,5.0,6.3333526,1.0,0.0
1340860400.0,0.0,4.8212595,5.817874,6.182126,1.0,0.0
1342301800.0,0.0,12.625663,5.0,7.0,1.0,0.0
1340526300.0,0.0,19.822042,5.1513314,6.0,1.0,0.0
1340536200.0,0.0,6.095406,5.837084,6.0,1.0,0.0
1340529900.0,0.0,6.9594936,5.729114,6.0,1.0,0.0
1342306600.0,0.0,13.956655,5.0,7.0,1.0,0.0
1340518800.0,0.0,21.364428,5.0,6.0,1.0,0.0
1341627900.0,0.0,7.820995,5.3799095,6.6200905,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340534700.0,0.0,17.45009,5.3468695,6.0,1.0,0.0
1340515500.0,0.0,20.436722,5.0,6.0,1.0,0.0
1340541700.0,0.0,3.7394302,6.0,6.0,1.0,0.0
1340534700.0,0.0,3.055667,5.9472165,6.0,1.0,0.0
1340540800.0,0.0,3.4591854,6.0,6.0,1.0,0.0
1340529800.0,0.0,9.3418865,5.626948,6.0,1.0,0.0
1340530000.0,0.0,9.096764,5.641367,6.0,1.0,0.0
1340922800.0,0.0,19.741346,5.0,6.2258654,1.0,0.0
1341595800.0,0.0,9.970002,5.403,6.597,1.0,0.0
1340533400.0,0.0,1.4451082,6.0,6.0,1.0,0.0
1340522200.0,0.0,22.31602,5.0,6.0,1.0,0.0
1340514800.0,0.0,19.377687,5.036607,6.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340523500.0,0.0,21.986479,5.0,6.0013523,1.0,0.0
1341941800.0,0.0,14.011841,5.0,6.7988157,1.0,0.0
1341387600.0,0.0,9.860692,5.523218,6.476782,1.0,0.0
1340542200.0,0.0,12.19278,5.653815,6.0,1.0,0.0
1340529900.0,0.0,0.47410703,6.0,6.0,1.0,0.0
1341896400.0,0.0,11.446586,5.2321286,6.7678714,1.0,0.0
1342215300.0,0.0,11.476264,5.047612,6.952388,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340533000.0,0.0,1.3358543,6.0,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340521600.0,0.0,20.965117,5.04928,6.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340536800.0,0.0,2.3704627,6.0,6.0,1.0,0.0
1340528800.0,0.0,10.3086,5.576882,6.0,1.0,0.0
1340520700.0,0.0,21.903315,5.0,6.0,1.0,0.0
1341452300.0,0.0,8.650136,5.4833183,6.5166817,1.0,0.0
1340538500.0,0.0,2.8521094,6.0,6.0,1.0,0.0
1340517500.0,0.0,21.016413,5.0,6.0,1.0,0.0
1341003300.0,0.0,3.933939,5.7332783,6.2667217,1.0,0.0
1342301600.0,0.0,12.566656,5.0,7.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340541200.0,0.0,3.5633814,6.0,6.0,1.0,0.0
1340530400.0,0.0,0.6061244,6.0,6.0,1.0,0.0
1340519400.0,0.0,21.53246,5.0,6.0,1.0,0.0
1342299900.0,0.0,12.095976,5.0,7.0,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1342301300.0,0.0,12.485224,5.0,7.0,1.0,0.0
1340515800.0,0.0,20.519321,5.0,6.0,1.0,0.0
1342300000.0,0.0,12.152202,5.0,7.0,1.0,0.0
1341693300.0,0.0,10.909028,5.3484955,6.6515045,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340516500.0,0.0,20.703152,5.0,6.0,1.0,0.0
1341794200.0,0.0,10.810458,5.2899585,6.7100415,1.0,0.0
1340538200.0,0.0,2.7733245,6.0,6.0,1.0,0.0
1340517500.0,0.0,20.986588,5.0,6.0,1.0,0.0
1340532000.0,0.0,12.970334,5.501648,6.0,1.0,0.0
1340528400.0,0.0,0.04682529,6.0,6.0,1.0,0.0
1342299900.0,0.0,12.105767,5.0,7.0,1.0,0.0
1340528500.0,0.0,15.470814,5.358533,6.0,1.0,0.0
1340530800.0,0.0,4.092741,5.859421,6.0,1.0,0.0
1340532000.0,0.0,8.839001,5.674333,6.0,1.0,0.0
1342299800.0,0.0,12.0609665,5.0,7.0,1.0,0.0
1340535200.0,0.0,2.4361255,5.9792323,6.0,1.0,0.0
1340540700.0,0.0,12.932833,5.604478,6.0,1.0,0.0
1340531500.0,0.0,2.2975636,5.94102,6.0,1.0,0.0
1340534500.0,0.0,1.7427146,6.0,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340530400.0,0.0,14.174075,5.4347734,6.0,1.0,0.0
1340539100.0,0.0,2.988133,6.0,6.0,1.0,0.0
1340515500.0,0.0,20.431002,5.0,6.0,1.0,0.0
1340528400.0,0.0,0.049548253,6.0,6.0,1.0,0.0
1340983800.0,0.0,8.718224,5.7545395,6.2454605,1.0,0.0
1342305700.0,0.0,13.708709,5.0,7.0,1.0,0.0
1340526100.0,0.0,20.249989,5.130953,6.0,1.0,0.0
1341177500.0,0.0,9.140055,5.6433244,6.3566756,1.0,0.0
1342305900.0,0.0,13.770581,5.0,7.0,1.0,0.0
1340514400.0,0.0,20.15772,5.0,6.0,1.0,0.0
1341183400.0,0.0,18.276247,5.0,6.3723755,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340516500.0,0.0,20.71836,5.0,6.0,1.0,0.0
1340518500.0,0.0,21.302906,5.0,6.0,1.0,0.0
1340520200.0,0.0,21.76215,5.0,6.0,1.0,0.0
1340515100.0,0.0,20.310762,5.0,6.0,1.0,0.0
1340521100.0,0.0,21.998299,5.0,6.0,1.0,0.0
1340533600.0,0.0,1.4976784,6.0,6.0,1.0,0.0
1340519700.0,0.0,21.614382,5.0,6.0,1.0,0.0
1342301600.0,0.0,12.576741,5.0,7.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1341702900.0,0.0,10.242224,5.341616,6.658384,1.0,0.0
1340524900.0,0.0,22.364973,5.028865,6.0,1.0,0.0
1340520300.0,0.0,21.790176,5.0,6.0,1.0,0.0
1340675300.0,0.0,7.4866343,5.930481,6.069519,1.0,0.0
1340530600.0,0.0,0.6263011,6.0,6.0,1.0,0.0
1340542100.0,0.0,3.8320885,6.0,6.0,1.0,0.0
1340516900.0,0.0,18.044891,5.1150064,6.0,1.0,0.0
1340515800.0,0.0,20.53775,5.0,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1341775400.0,0.0,9.02909,5.297091,6.702909,1.0,0.0
1340538900.0,0.0,2.9595842,6.0,6.0,1.0,0.0
1340528900.0,0.0,11.106237,5.544688,6.0,1.0,0.0
1340539300.0,0.0,14.862619,5.5085864,6.0,1.0,0.0
1340523100.0,0.0,15.785811,5.282463,6.0,1.0,0.0
1340533400.0,0.0,9.014217,5.683462,6.0,1.0,0.0
1340533100.0,0.0,6.576645,5.7820644,6.0,1.0,0.0
1340539500.0,0.0,7.331112,5.8246784,6.0,1.0,0.0
1340531000.0,0.0,19.521933,5.217379,6.0,1.0,0.0
1340529400.0,0.0,8.387608,5.6638103,6.0,1.0,0.0
1340516400.0,0.0,20.683208,5.0,6.0,1.0,0.0
1340529900.0,0.0,0.4815534,6.0,6.0,1.0,0.0
1341120500.0,0.0,4.662983,5.6670017,6.3329983,1.0,0.0
1340520800.0,0.0,21.920202,5.0,6.0,1.0,0.0
1340534900.0,0.0,1.851551,6.0,6.0,1.0,0.0
1342205300.0,0.0,12.500075,5.055547,6.944453,1.0,0.0
1340527200.0,0.0,3.2723134,5.8512583,6.0,1.0,0.0
1340533400.0,0.0,1.4232103,6.0,6.0,1.0,0.0
1340531700.0,0.0,7.211771,5.7394114,6.0,1.0,0.0
1340534900.0,0.0,1.8474969,6.0,6.0,1.0,0.0
1342302800.0,0.0,12.920765,5.0,7.0,1.0,0.0
1340524500.0,0.0,22.947216,5.0,6.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1340530200.0,0.0,0.5187565,6.0,6.0,1.0,0.0
1340520200.0,0.0,21.741394,5.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340528100.0,0.0,12.121241,5.493264,6.0,1.0,0.0
1340523800.0,0.0,20.742266,5.083849,6.0,1.0,0.0
1340525200.0,0.0,22.068764,5.0443444,6.0,1.0,0.0
1340514700.0,0.0,20.218792,5.0,6.0,1.0,0.0
1341846500.0,0.0,12.162864,5.2624483,6.7375517,1.0,0.0
1341888600.0,0.0,9.442841,5.232469,6.767531,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340529200.0,0.0,10.826222,5.558689,6.0,1.0,0.0
1340545500.0,0.0,4.800828,6.0,6.0,1.0,0.0
1340541300.0,0.0,12.613192,5.6257873,6.0,1.0,0.0
1340528600.0,0.0,9.207898,5.620637,6.0,1.0,0.0
1340532700.0,0.0,1.2374743,6.0,6.0,1.0,0.0
1340536400.0,0.0,2.2644417,6.0,6.0,1.0,0.0
1340527100.0,0.0,19.216354,5.1855764,6.0,1.0,0.0
1340552800.0,0.0,6.839078,6.0,6.0,1.0,0.0
1340525200.0,0.0,21.997591,5.047734,6.0,1.0,0.0
1340911400.0,0.0,5.3167877,5.789383,6.210617,1.0,0.0
1340533100.0,0.0,14.128498,5.4669213,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340524500.0,0.0,22.947412,5.0,6.0,1.0,0.0
1340527400.0,0.0,17.63841,5.255314,6.0,1.0,0.0
1340528900.0,0.0,8.871268,5.6383543,6.0,1.0,0.0
1340534900.0,0.0,1.8591819,6.0,6.0,1.0,0.0
1340528500.0,0.0,0.083016574,6.0,6.0,1.0,0.0
1342303100.0,0.0,12.999161,5.0,7.0,1.0,0.0
1340517900.0,0.0,21.090948,5.0,6.0,1.0,0.0
1340534900.0,0.0,5.8381557,5.83305,6.0,1.0,0.0
1340527500.0,0.0,10.860382,5.5376244,6.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1340522400.0,0.0,22.369799,5.0,6.0,1.0,0.0
1340522100.0,0.0,20.090523,5.0909276,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1342303200.0,0.0,13.048751,5.0,7.0,1.0,0.0
1340820600.0,0.0,5.5752783,5.842472,6.157528,1.0,0.0
1340525400.0,0.0,20.554749,5.111148,6.0,1.0,0.0
1340533200.0,0.0,6.3120937,5.794662,6.0,1.0,0.0
1340524000.0,0.0,22.817026,5.0,6.0,1.0,0.0
1340526100.0,0.0,18.778612,5.191881,6.0,1.0,0.0
1340516100.0,0.0,20.612001,5.0,6.0,1.0,0.0
1340515300.0,0.0,20.386473,5.0,6.0,1.0,0.0
1340527900.0,0.0,12.532916,5.4733543,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340519000.0,0.0,21.427248,5.0,6.0,1.0,0.0
1340528600.0,0.0,0.10063344,6.0,6.0,1.0,0.0
1340542200.0,0.0,3.8844197,6.0,6.0,1.0,0.0
1341412500.0,0.0,8.435459,5.5058675,6.4941325,1.0,0.0
1340517800.0,0.0,21.06225,5.0,6.0,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1340526000.0,0.0,19.103436,5.1771164,6.0,1.0,0.0
1340528000.0,0.0,12.623583,5.4716554,6.0,1.0,0.0
1342300300.0,0.0,12.196432,5.0,7.0,1.0,0.0
1340546400.0,0.0,10.231799,5.784547,6.0,1.0,0.0
1340542100.0,0.0,3.83576,6.0,6.0,1.0,0.0
1341884700.0,0.0,12.315206,5.240685,6.759315,1.0,0.0
1340534400.0,0.0,1.7209151,6.0,6.0,1.0,0.0
1340518700.0,0.0,21.306976,5.0,6.0,1.0,0.0
1340532400.0,0.0,1.1440241,6.0,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1341009400.0,0.0,19.253914,5.0,6.2746086,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1341632600.0,0.0,11.308999,5.384429,6.615571,1.0,0.0
1341159800.0,0.0,6.518821,5.648118,6.351882,1.0,0.0
1340523000.0,0.0,20.349195,5.0917115,6.0,1.0,0.0
1340519600.0,0.0,21.583319,5.0,6.0,1.0,0.0
1341744900.0,0.0,8.8559,5.31441,6.68559,1.0,0.0
1340523300.0,0.0,22.611563,5.0,6.0,1.0,0.0
1341529900.0,0.0,7.210626,5.4353976,6.5646024,1.0,0.0
1340531300.0,0.0,2.6183426,5.926439,6.0,1.0,0.0
1340530000.0,0.0,0.49844185,6.0,6.0,1.0,0.0
1341420400.0,0.0,16.943142,5.0,6.505686,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340519800.0,0.0,21.63718,5.0,6.0,1.0,0.0
1340520600.0,0.0,21.839323,5.0,6.0,1.0,0.0
1340523800.0,0.0,19.807894,5.1217837,6.0,1.0,0.0
1340517400.0,0.0,20.955471,5.0,6.0,1.0,0.0
1340529200.0,0.0,14.2558565,5.4163876,6.0,1.0,0.0
1340552700.0,0.0,6.7870455,6.0,6.0,1.0,0.0
1340535000.0,0.0,2.6152802,5.969236,6.0,1.0,0.0
1340523100.0,0.0,15.528965,5.294138,6.0,1.0,0.0
1340534300.0,0.0,1.6640364,6.0,6.0,1.0,0.0
1340520200.0,0.0,18.204004,5.1471577,6.0,1.0,0.0
1340536600.0,0.0,5.7249537,5.856581,6.0,1.0,0.0
1340539100.0,0.0,7.0193996,5.8322554,6.0,1.0,0.0
1340515100.0,0.0,19.225267,5.0455728,6.0,1.0,0.0
1340534400.0,0.0,4.054762,5.902154,6.0,1.0,0.0
1340537100.0,0.0,2.4592319,6.0,6.0,1.0,0.0
1340522500.0,0.0,22.39992,5.0,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340903200.0,0.0,4.08459,5.791541,6.208459,1.0,0.0
1340729900.0,0.0,20.826057,5.0,6.1173944,1.0,0.0
1340514800.0,0.0,19.476074,5.0327454,6.0,1.0,0.0
1341530100.0,0.0,9.048365,5.4390707,6.5609293,1.0,0.0
1340619600.0,0.0,1.5463104,5.9503355,6.0496645,1.0,0.0
1340533900.0,0.0,1.5534201,6.0,6.0,1.0,0.0
1340525200.0,0.0,21.4453,5.070668,6.0,1.0,0.0
1340518700.0,0.0,21.318216,5.0,6.0,1.0,0.0
1340518700.0,0.0,21.313284,5.0,6.0,1.0,0.0
1340532500.0,0.0,1.1882789,6.0,6.0,1.0,0.0
1340532400.0,0.0,10.085711,5.627068,6.0,1.0,0.0
1340519000.0,0.0,21.415089,5.0,6.0,1.0,0.0
1340521000.0,0.0,21.975624,5.0,6.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1342193500.0,0.0,12.439806,5.062244,6.937756,1.0,0.0
1340538500.0,0.0,15.349968,5.478127,6.0,1.0,0.0
1340521700.0,0.0,22.182552,5.0,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340531600.0,0.0,0.94511795,6.0,6.0,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1340520200.0,0.0,21.758623,5.0,6.0,1.0,0.0
1342304900.0,0.0,13.489003,5.0,7.0,1.0,0.0
1342158700.0,0.0,12.791486,5.0,6.920851,1.0,0.0
1340516000.0,0.0,20.587355,5.0,6.0,1.0,0.0
1342244200.0,0.0,11.6866255,5.0313373,6.9686627,1.0,0.0
1342305900.0,0.0,13.78657,5.0,7.0,1.0,0.0
1341334500.0,0.0,7.9500275,5.5499973,6.4500027,1.0,0.0
1340528900.0,0.0,9.946074,5.5914073,6.0,1.0,0.0
1340538400.0,0.0,3.4927778,5.971013,6.0,1.0,0.0
1340518500.0,0.0,21.27987,5.0,6.0,1.0,0.0
1340523500.0,0.0,22.677006,5.0,6.0,1.0,0.0
1341029000.0,0.0,5.776838,5.7223163,6.2776837,1.0,0.0
1340529200.0,0.0,0.2623702,6.0,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340532100.0,0.0,8.899455,5.6722527,6.0,1.0,0.0
1340542300.0,0.0,3.8883064,6.0,6.0,1.0,0.0
1340528900.0,0.0,20.685562,5.1446524,6.0,1.0,0.0
1340697500.0,0.0,2.0310583,5.906267,6.093733,1.0,0.0
1340815100.0,0.0,7.8972864,5.8504524,6.1495476,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340989000.0,0.0,5.5503483,5.744965,6.255035,1.0,0.0
1340535800.0,0.0,2.0997038,6.0,6.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340536700.0,0.0,2.3375015,6.0,6.0,1.0,0.0
1341728600.0,0.0,10.722731,5.327727,6.672273,1.0,0.0
1340518000.0,0.0,21.127884,5.0,6.0,1.0,0.0
1340733600.0,0.0,7.6176553,5.8970575,6.1029425,1.0,0.0
1342272900.0,0.0,12.828779,5.0171223,6.9828777,1.0,0.0
1340540800.0,0.0,3.505897,6.0,6.0,1.0,0.0
1340522100.0,0.0,21.185995,5.0452223,6.0,1.0,0.0
1340519000.0,0.0,21.412457,5.0,6.0,1.0,0.0
1340524700.0,0.0,22.987823,5.0,6.0,1.0,0.0
1340541000.0,0.0,3.5622756,6.0,6.0,1.0,0.0
1340542000.0,0.0,4.6185346,5.965637,6.0,1.0,0.0
1340515200.0,0.0,20.34598,5.0,6.0,1.0,0.0
1340538100.0,0.0,2.7153702,6.0,6.0,1.0,0.0
1341511000.0,0.0,7.0933704,5.4460573,6.5539427,1.0,0.0
1341755000.0,0.0,10.566989,5.312092,6.687908,1.0,0.0
1340537000.0,0.0,8.833974,5.731446,6.0,1.0,0.0
1340527700.0,0.0,13.509075,5.4314055,6.0,1.0,0.0
1342302200.0,0.0,12.757503,5.0,7.0,1.0,0.0
1341195000.0,0.0,9.199968,5.6333385,6.3666615,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340519700.0,0.0,21.594177,5.0,6.0,1.0,0.0
1340526200.0,0.0,18.298134,5.2137213,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340529500.0,0.0,8.263918,5.67032,6.0,1.0,0.0
1340514700.0,0.0,20.197737,5.0,6.0,1.0,0.0
1340521100.0,0.0,21.984055,5.0,6.0,1.0,0.0
1340535000.0,0.0,1.8817563,6.0,6.0,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1340540000.0,0.0,3.2721877,6.0,6.0,1.0,0.0
1342300200.0,0.0,12.182743,5.0,7.0,1.0,0.0
1340526800.0,0.0,13.212932,5.432615,6.0,1.0,0.0
1340541000.0,0.0,3.5453951,6.0,6.0,1.0,0.0
1340516600.0,0.0,20.762674,5.0,6.0,1.0,0.0
1341410300.0,0.0,6.9590487,5.504095,6.495905,1.0,0.0
1340536000.0,0.0,2.187544,6.0,6.0,1.0,0.0
1340540000.0,0.0,3.2810955,6.0,6.0,1.0,0.0
1340533200.0,0.0,1.409,6.0,6.0,1.0,0.0
1340533500.0,0.0,1.4605818,6.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340528900.0,0.0,0.1910305,6.0,6.0,1.0,0.0
1340532200.0,0.0,1.120385,6.0,6.0,1.0,0.0
1340547100.0,0.0,5.222235,6.0,6.0,1.0,0.0
1340514700.0,0.0,20.230091,5.0,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340540300.0,0.0,3.3402076,6.0,6.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1340527700.0,0.0,19.771242,5.1699347,6.0,1.0,0.0
1342304500.0,0.0,13.408245,5.0,7.0,1.0,0.0
1340532100.0,0.0,16.92744,5.3381705,6.0,1.0,0.0
1342181800.0,0.0,12.312193,5.068781,6.931219,1.0,0.0
1340532400.0,0.0,9.792893,5.637944,6.0,1.0,0.0
1340534800.0,0.0,3.3569736,5.9353824,6.0,1.0,0.0
1340533900.0,0.0,4.885626,5.8625894,6.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1342302600.0,0.0,12.842941,5.0,7.0,1.0,0.0
1340528600.0,0.0,10.879935,5.550912,6.0,1.0,0.0
1340530200.0,0.0,9.049116,5.64417,6.0,1.0,0.0
1340536600.0,0.0,2.3177736,6.0,6.0,1.0,0.0
1340538200.0,0.0,3.5706081,5.966435,6.0,1.0,0.0
1340529900.0,0.0,9.171024,5.6369987,6.0,1.0,0.0
1340541300.0,0.0,5.120035,5.9377756,6.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340535300.0,0.0,1.9620503,6.0,6.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1342300700.0,0.0,12.335421,5.0,7.0,1.0,0.0
1340524000.0,0.0,22.825068,5.0,6.0,1.0,0.0
1340518900.0,0.0,21.399319,5.0,6.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1340526200.0,0.0,11.70043,5.48821,6.0,1.0,0.0
1340529900.0,0.0,0.45062342,6.0,6.0,1.0,0.0
1340529400.0,0.0,0.33149227,6.0,6.0,1.0,0.0
1340515200.0,0.0,19.322504,5.0423436,6.0,1.0,0.0
1340530600.0,0.0,4.903158,5.8225837,6.0,1.0,0.0
1340526000.0,0.0,15.23164,5.338418,6.0,1.0,0.0
1340525800.0,0.0,19.417118,5.1628585,6.0,1.0,0.0
1342302200.0,0.0,12.7343235,5.0,7.0,1.0,0.0
1341006600.0,0.0,19.270124,5.0,6.2729874,1.0,0.0
1341559400.0,0.0,10.449591,5.4250684,6.5749316,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340525800.0,0.0,19.326487,5.166978,6.0,1.0,0.0
1342305800.0,0.0,13.732662,5.0,7.0,1.0,0.0
1340542100.0,0.0,3.810327,6.0,6.0,1.0,0.0
1342303900.0,0.0,13.204549,5.0,7.0,1.0,0.0
1340532700.0,0.0,1.2435188,6.0,6.0,1.0,0.0
1340534300.0,0.0,1.6850597,6.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340552700.0,0.0,6.799261,6.0,6.0,1.0,0.0
1340534900.0,0.0,5.834675,5.8332543,6.0,1.0,0.0
1341499900.0,0.0,7.4671535,5.4532847,6.5467153,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1342304800.0,0.0,13.482036,5.0,7.0,1.0,0.0
1340525000.0,0.0,20.138256,5.1244235,6.0,1.0,0.0
1341388900.0,0.0,6.3334856,5.5151377,6.4848623,1.0,0.0
1340532900.0,0.0,1.270748,6.0,6.0,1.0,0.0
1340534900.0,0.0,2.714219,5.964289,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340535700.0,0.0,2.0416613,6.0,6.0,1.0,0.0
1340547500.0,0.0,9.796253,5.8135834,6.0,1.0,0.0
1340526000.0,0.0,20.475977,5.1201916,6.0,1.0,0.0
1342300400.0,0.0,12.259393,5.0,7.0,1.0,0.0
1340531600.0,0.0,0.9394316,6.0,6.0,1.0,0.0
1340531600.0,0.0,0.9211933,6.0,6.0,1.0,0.0
1340527000.0,0.0,8.027431,5.6509814,6.0,1.0,0.0
1340521900.0,0.0,21.207426,5.041714,6.0,1.0,0.0
1340551400.0,0.0,6.4178677,6.0,6.0,1.0,0.0
1340529300.0,0.0,8.8398905,5.6436415,6.0,1.0,0.0
