UNIX_TS,HPE,CDE,EBE,Month,Season,FRE
0.59054565,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.8172531,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.6822891,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.8770275,0.0,0.0,0.0,0.0,0.0,0.0
0.18428993,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.24063683,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.22402382,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.69062424,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.59773827,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.85567474,0.0,0.0,0.0,1.0,1.0,0.0
0.080041885,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.5099335,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.71129227,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.73241615,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.43982506,0.0,0.0,1.0,0.09090909,0.0,0.0
0.2843113,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.18577385,1.0,0.0,1.0,0.6363636,0.6666667,0.0
0.97693443,0.0,0.0,0.0,0.18181819,0.0,0.0
0.9290943,0.0,0.0,0.0,0.09090909,0.0,1.0
0.15197563,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.12325859,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.48978043,0.0,0.0,1.0,0.18181819,0.0,0.0
0.46180534,0.0,0.0,1.0,0.18181819,0.0,1.0
0.03853798,1.0,0.0,0.0,0.27272728,0.33333334,0.0
0.8175945,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.40032005,0.0,0.0,1.0,0.0,0.0,1.0
0.7886505,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.58221054,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.21934319,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.10367584,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.8955231,0.0,0.0,0.0,0.0,0.0,0.0
0.9925785,0.0,0.0,0.0,0.18181819,0.0,0.0
0.6730423,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.733387,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.83049774,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.11994743,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.45575523,0.0,0.0,1.0,0.09090909,0.0,1.0
0.85282135,0.0,0.0,0.0,1.0,1.0,0.0
0.3830223,0.0,0.0,1.0,0.0,0.0,0.0
0.09557152,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.58769035,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.2405796,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.8100014,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.781229,0.0,0.0,0.0,0.8181819,0.6666667,1.0
0.08843422,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.7763176,0.0,0.0,0.0,0.8181819,0.6666667,1.0
0.65745544,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.67349815,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.4880104,0.0,0.0,1.0,0.18181819,0.0,0.0
0.2960148,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.08346748,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.84802437,0.0,0.0,0.0,1.0,1.0,0.0
0.97128296,0.0,0.0,0.0,0.18181819,0.0,0.0
0.18388939,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.90717125,0.0,0.0,0.0,0.0,0.0,1.0
0.9596939,0.0,0.0,0.0,0.18181819,0.0,1.0
0.76158905,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.40939713,0.0,0.0,1.0,0.0,0.0,0.0
0.4242401,0.0,0.0,1.0,0.09090909,0.0,0.0
0.5119877,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.10002327,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.22704887,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.47693634,0.0,0.0,1.0,0.18181819,0.0,1.0
0.10122299,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.5360241,1.0,0.0,1.0,0.27272728,0.33333334,0.0
0.5749588,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.6200619,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.9994869,0.0,0.0,0.0,0.18181819,0.0,0.0
0.11515045,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.11452484,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.93525887,0.0,0.0,0.0,0.09090909,0.0,0.0
0.22231102,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.18486023,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.2526245,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.7385807,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.5863781,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.7656994,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.49035263,0.0,0.0,1.0,0.18181819,0.0,0.0
0.6269131,0.0,0.0,1.0,0.5454545,0.33333334,0.0
0.12891197,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.7826557,0.0,0.0,0.0,0.8181819,0.6666667,1.0
0.23252869,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.31827927,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.5186119,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.28368187,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.3057785,1.0,0.0,1.0,0.9090909,0.6666667,0.0
0.48064613,0.0,0.0,1.0,0.18181819,0.0,0.0
0.34790993,0.0,0.0,1.0,1.0,1.0,0.0
0.4530716,0.0,1.0,1.0,0.09090909,0.0,0.0
0.8712597,0.0,0.0,0.0,1.0,1.0,0.0
0.08677673,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.8793106,0.0,0.0,0.0,0.0,0.0,0.0
0.07872963,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.32387543,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.52614594,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.14775085,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.9890957,0.0,0.0,0.0,0.18181819,0.0,0.0
0.3209629,1.0,0.0,1.0,0.9090909,0.6666667,0.0
0.8487663,0.0,0.0,0.0,1.0,1.0,1.0
0.7536526,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.63085175,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.8858757,1.0,0.0,0.0,0.0,0.0,0.0
0.33358192,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.40665817,0.0,0.0,1.0,0.0,0.0,1.0
0.7319584,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.33300972,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.56074333,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.27911568,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.72613525,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.66887474,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.33712006,0.0,0.0,1.0,1.0,1.0,0.0
0.029859543,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.45923805,0.0,0.0,1.0,0.18181819,0.0,0.0
0.20598221,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.52072334,0.0,0.0,1.0,0.27272728,0.33333334,1.0
0.7657566,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.013418198,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.8553314,0.0,0.0,0.0,1.0,1.0,1.0
0.21677399,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.7028427,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.36075592,0.0,0.0,1.0,1.0,1.0,0.0
0.75325394,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.4050579,0.0,0.0,1.0,0.0,0.0,1.0
0.68468666,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.58249664,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.9205303,0.0,0.0,0.0,0.09090909,0.0,1.0
0.9708824,0.0,0.0,0.0,0.18181819,0.0,0.0
0.111270905,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.3632126,0.0,0.0,1.0,1.0,1.0,0.0
0.9719105,0.0,0.0,0.0,0.18181819,0.0,1.0
0.84420013,0.0,0.0,0.0,1.0,1.0,1.0
0.6671047,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.3477974,0.0,0.0,1.0,1.0,1.0,0.0
0.6202316,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.9559822,0.0,0.0,0.0,0.09090909,0.0,0.0
0.1270256,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.5308857,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.9535847,0.0,0.0,0.0,0.09090909,0.0,0.0
0.51444435,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.3181095,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.2582779,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.33078384,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.9545555,0.0,0.0,0.0,0.09090909,0.0,0.0
0.32764435,0.0,0.0,1.0,0.9090909,0.6666667,1.0
0.14986229,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.26998138,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.44639206,0.0,0.0,1.0,0.09090909,0.0,1.0
0.50582314,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.99611664,0.0,0.0,0.0,0.18181819,0.0,0.0
0.9573517,0.0,0.0,0.0,0.09090909,0.0,0.0
0.51843834,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.80366516,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.13918686,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.34579659,0.0,0.0,1.0,1.0,1.0,1.0
0.51438713,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.9175606,0.0,0.0,0.0,0.0,0.0,0.0
0.66265106,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.3626957,0.0,0.0,1.0,1.0,1.0,0.0
0.60139275,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.6845169,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.18086243,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.10333443,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.96780014,0.0,0.0,0.0,0.18181819,0.0,0.0
0.40888405,1.0,0.0,1.0,0.0,0.0,1.0
0.53990555,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.29042053,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.8666363,0.0,0.0,0.0,1.0,1.0,0.0
0.40060425,0.0,0.0,1.0,0.0,0.0,1.0
0.7642727,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.7217407,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.837862,0.0,0.0,0.0,1.0,1.0,0.0
0.2823696,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.69867516,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.3452263,0.0,0.0,1.0,1.0,1.0,0.0
0.91173744,0.0,0.0,0.0,0.0,0.0,0.0
0.90117455,0.0,0.0,0.0,0.0,0.0,1.0
0.31890678,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.39506721,0.0,0.0,1.0,0.0,0.0,1.0
0.3191929,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.41259575,0.0,0.0,1.0,0.0,0.0,1.0
0.070165634,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.8281574,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.39089966,0.0,0.0,1.0,0.0,0.0,1.0
0.8014374,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.7612457,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.47071266,0.0,0.0,1.0,0.18181819,0.0,0.0
0.93291855,0.0,0.0,0.0,0.09090909,0.0,1.0
0.37428665,0.0,0.0,1.0,1.0,1.0,0.0
0.6934223,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.009134293,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.5053673,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.5583477,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.090774536,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.3183365,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.97550774,0.0,0.0,0.0,0.18181819,0.0,0.0
0.41345215,0.0,0.0,1.0,0.0,0.0,1.0
0.3177662,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.3818226,0.0,0.0,1.0,0.0,0.0,0.0
0.41053772,0.0,0.0,1.0,0.0,0.0,0.0
0.80846024,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.6038475,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.8518486,0.0,0.0,0.0,1.0,1.0,0.0
0.4270935,0.0,0.0,1.0,0.09090909,0.0,0.0
0.6879997,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.76301575,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.4322338,0.0,0.0,1.0,0.09090909,0.0,0.0
0.088890076,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.16151047,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.024950027,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.33055496,0.0,0.0,1.0,0.9090909,0.6666667,1.0
0.87771034,0.0,0.0,0.0,0.0,0.0,0.0
0.6891403,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.090717316,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.42241287,0.0,0.0,1.0,0.09090909,0.0,0.0
0.15876961,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.21134949,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.527689,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.3246746,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.22642136,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.26992416,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.52329254,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.07073593,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.16853142,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.60144997,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.78368187,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.8303261,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.5909443,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.7881355,0.0,0.0,0.0,0.8181819,0.6666667,1.0
0.085523605,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.72722054,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.36914635,0.0,0.0,1.0,1.0,1.0,0.0
0.41996002,0.0,0.0,1.0,0.09090909,0.0,0.0
0.44667625,0.0,0.0,1.0,0.09090909,0.0,0.0
0.43092155,0.0,0.0,1.0,0.09090909,0.0,0.0
0.45181656,0.0,0.0,1.0,0.09090909,0.0,0.0
0.7107792,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.60601616,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.92144394,0.0,0.0,0.0,0.09090909,0.0,1.0
0.296072,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.32244682,1.0,0.0,1.0,0.9090909,0.6666667,1.0
0.48812485,0.0,0.0,1.0,0.18181819,0.0,0.0
0.29932785,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.12166023,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.67578125,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.11949158,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.30886078,1.0,0.0,1.0,0.9090909,0.6666667,0.0
0.58278084,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.6821766,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.9161892,0.0,0.0,0.0,0.0,0.0,0.0
0.010734558,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.80446434,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.45324326,0.0,0.0,1.0,0.09090909,0.0,0.0
0.20872307,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.1956501,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.823761,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.07889938,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.8392334,0.0,0.0,0.0,1.0,1.0,1.0
0.49132156,0.0,0.0,1.0,0.18181819,0.0,0.0
0.42407036,0.0,0.0,1.0,0.09090909,0.0,0.0
0.28762245,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.27963066,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.6581974,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.6736126,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.18132019,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.91579056,0.0,0.0,0.0,0.0,0.0,0.0
0.7327595,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.8575592,0.0,0.0,0.0,1.0,1.0,0.0
0.48235893,0.0,0.0,1.0,0.18181819,0.0,1.0
0.65031815,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.995203,1.0,0.0,0.0,0.18181819,0.0,0.0
0.8517914,0.0,0.0,0.0,1.0,1.0,0.0
0.12765503,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.46066475,0.0,0.0,1.0,0.18181819,0.0,1.0
0.7385235,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.5686226,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.24189377,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.79652786,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.63661766,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.82221985,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.5574894,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.0014266968,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.19205284,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.062171936,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.7345867,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.6215458,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.49863052,0.0,0.0,1.0,0.18181819,0.0,0.0
0.66173744,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.67092896,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.959465,0.0,0.0,0.0,0.18181819,0.0,1.0
0.16225243,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.59967995,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.43034935,0.0,0.0,1.0,0.09090909,0.0,0.0
0.70261574,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.6523762,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.4265232,0.0,0.0,1.0,0.09090909,0.0,0.0
0.4511299,0.0,0.0,1.0,0.09090909,0.0,1.0
0.23709679,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.54247475,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.039733887,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.21329117,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.6819458,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.3618412,0.0,0.0,1.0,1.0,1.0,0.0
0.07010841,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.11418152,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.015813828,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.9039154,0.0,0.0,0.0,0.0,0.0,0.0
0.81707954,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.33854866,0.0,0.0,1.0,1.0,1.0,0.0
0.16864777,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.207695,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.22305489,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.2728367,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.33375168,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.9857254,0.0,0.0,0.0,0.18181819,0.0,0.0
0.23509979,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.8141136,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.06497002,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.15802574,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.46717262,0.0,0.0,1.0,0.18181819,0.0,0.0
0.8793678,1.0,0.0,0.0,0.0,0.0,0.0
0.85253525,0.0,0.0,0.0,1.0,1.0,0.0
0.43742752,1.0,0.0,1.0,0.09090909,0.0,0.0
0.5215225,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.76073265,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.7980137,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.14221382,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.9850979,0.0,0.0,0.0,0.18181819,0.0,0.0
0.44205284,0.0,1.0,1.0,0.09090909,0.0,0.0
0.749485,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.22470856,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.9892082,0.0,0.0,0.0,0.18181819,0.0,0.0
0.1361599,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.457695,0.0,0.0,1.0,0.18181819,0.0,0.0
0.4044876,0.0,0.0,1.0,0.0,0.0,1.0
0.006624222,1.0,0.0,0.0,0.27272728,0.33333334,0.0
0.1064167,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.613781,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.17812157,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.24315071,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.020837784,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.91036797,0.0,0.0,0.0,0.0,0.0,0.0
0.16099548,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.6859436,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.819479,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.8062916,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.95604134,0.0,0.0,0.0,0.09090909,0.0,0.0
0.2683258,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.7062111,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.21711731,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.34648323,0.0,0.0,1.0,1.0,1.0,1.0
0.20192909,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.21842766,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.3792534,0.0,0.0,1.0,0.0,0.0,0.0
0.93057823,0.0,0.0,0.0,0.09090909,0.0,1.0
0.7417202,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.7423496,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.11115646,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.9377117,0.0,0.0,0.0,0.09090909,0.0,0.0
0.82022095,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.7723217,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.8967228,0.0,0.0,0.0,0.0,0.0,0.0
0.66687393,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.55965996,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.4150486,0.0,0.0,1.0,0.0,0.0,0.0
0.83877563,0.0,0.0,0.0,1.0,1.0,1.0
0.45273018,0.0,0.0,1.0,0.09090909,0.0,1.0
0.7412071,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.40916824,0.0,0.0,1.0,0.0,0.0,1.0
0.73475647,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.7508545,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.3975792,0.0,0.0,1.0,0.0,0.0,1.0
0.33500862,0.0,0.0,1.0,1.0,1.0,0.0
0.62000465,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.27186584,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.5930004,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.050411224,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.7596493,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.031856537,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.8724594,0.0,0.0,0.0,1.0,1.0,0.0
0.7611332,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.06896591,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.9817867,0.0,0.0,0.0,0.18181819,0.0,0.0
0.43874168,0.0,0.0,1.0,0.09090909,0.0,0.0
0.83026886,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.55394936,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.3733158,0.0,0.0,1.0,1.0,1.0,0.0
0.68634415,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.6808052,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.5986519,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.18337631,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.20729637,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.09756851,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.8875885,0.0,0.0,0.0,0.0,0.0,0.0
0.48293114,0.0,1.0,1.0,0.18181819,0.0,0.0
0.06514168,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.18057823,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.3544178,0.0,0.0,1.0,1.0,1.0,0.0
0.905344,0.0,0.0,0.0,0.0,0.0,0.0
0.21300697,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.5767288,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.8301544,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.15191841,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.5051937,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.07467461,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.14660835,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.52471924,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.71094894,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.16185379,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.39426804,0.0,0.0,1.0,0.0,0.0,1.0
0.68097687,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.5383644,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.12285805,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.83854675,0.0,0.0,0.0,1.0,1.0,1.0
0.21899986,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.181036,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.99954224,0.0,0.0,0.0,0.18181819,0.0,0.0
0.8838787,0.0,0.0,0.0,0.0,0.0,1.0
0.75839233,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.59254456,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.53248405,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.2857399,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.37833977,0.0,0.0,1.0,0.0,0.0,0.0
0.5421314,0.0,0.0,1.0,0.36363637,0.33333334,0.0
