CWE,EBE,FGE,Hour,Weekday,Month,CDE
0.59349644,0.0,0.0,13.032518,3.5934963,7.0,1.0
0.21011777,0.0,0.0,14.949411,3.2101178,7.0,1.0
0.0,0.0,0.0,16.116331,3.0,7.0,1.0
0.0,0.0,0.0,16.970118,3.0,7.0,1.0
0.94785655,1.0,0.052143455,20.269993,4.7392826,11.0,1.0
0.0,1.0,1.0,8.551344,1.5513436,11.0,1.0
0.0,1.0,0.6627875,12.0581875,1.6860626,11.0,1.0
0.0,1.0,0.5977396,13.033907,2.011302,11.0,1.0
0.0,1.0,1.0,7.8195887,0.2561215,11.0,1.0
0.49651542,1.0,0.5034846,13.4547,2.482577,11.0,1.0
0.0,1.0,1.0,8.973096,0.61659247,11.0,1.0
0.0,1.0,0.59902966,13.014555,2.0048518,11.0,1.0
0.0,1.0,1.0,9.104259,2.1042588,11.0,1.0
0.0,1.0,1.0,19.36544,3.8642004,11.0,1.0
0.8031705,1.0,0.1968295,18.244387,4.0158525,11.0,1.0
0.15341288,1.0,0.8465871,9.14778,0.7670644,11.0,1.0
0.0,1.0,1.0,9.199307,2.1993072,11.0,1.0
0.0,1.0,0.6266469,12.600298,1.8667657,11.0,1.0
0.15141045,1.0,0.84858954,9.119746,0.75705224,11.0,1.0
0.7984535,1.0,0.20154649,18.178349,3.9922676,11.0,1.0
0.7072283,1.0,0.2927717,16.193968,3.5361414,11.0,1.0
0.0,1.0,1.0,10.046108,0.9519089,11.0,1.0
0.0,1.0,0.63327813,12.500828,1.8336095,11.0,1.0
0.0,1.0,1.0,8.692881,0.52902514,11.0,1.0
0.0,1.0,0.3717934,16.4231,3.1410332,11.0,1.0
0.121371925,1.0,0.8786281,8.699207,0.6068596,11.0,1.0
0.0,0.0,0.0,19.922436,3.7844872,7.0,1.0
0.22107156,0.0,0.0,18.789284,4.0,7.0,1.0
0.729211,0.0,0.0,13.7078905,4.0,7.0,1.0
0.0,0.0,0.0,18.498547,3.4997096,7.0,1.0
0.0,0.0,0.0,19.754534,4.0,7.0,1.0
0.0,0.0,0.0,20.153984,3.830797,7.0,1.0
0.18752722,0.0,0.0,19.499783,3.8124728,7.0,1.0
0.0,0.0,0.0,20.957794,3.9894483,7.0,1.0
0.0,0.0,0.0,20.54287,3.9085736,7.0,1.0
0.5568387,0.0,0.0,15.431613,4.0,7.0,1.0
0.8918731,0.0,0.0,12.081268,4.0,7.0,1.0
0.0,0.0,0.0,19.564177,3.7128353,7.0,1.0
0.0,0.0,0.0,19.68901,3.6722527,7.0,1.0
0.0,0.0,0.0,20.421972,3.8843944,7.0,1.0
0.0,0.0,0.0,19.445477,3.6113691,7.0,1.0
0.0,0.0,0.0,20.851112,3.9627783,7.0,1.0
0.9176007,0.0,0.0,13.659195,3.0823994,7.0,1.0
0.0,1.0,0.0,18.48467,3.9091973,8.0,1.0
0.0,1.0,0.6382244,20.638224,3.0,8.0,1.0
0.0,1.0,0.0,19.299986,3.0,8.0,1.0
0.0,1.0,0.0,15.358137,5.7851176,8.0,1.0
0.0,1.0,0.0,19.67187,3.1968782,8.0,1.0
0.0,0.45058817,0.54941183,16.70353,4.6482353,8.0,1.0
0.0,1.0,0.59086627,20.590866,3.0,8.0,1.0
0.0,1.0,0.0,18.694544,3.0,8.0,1.0
0.0,1.0,0.0,18.721668,3.7669988,8.0,1.0
0.0,1.0,0.0,19.270866,3.0,8.0,1.0
0.0,1.0,0.8436805,18.31264,5.5310416,8.0,1.0
0.0,1.0,0.0,19.025286,3.5848284,8.0,1.0
0.0,1.0,0.0,15.865661,5.480603,8.0,1.0
0.0,1.0,0.11874932,14.831245,2.7625012,11.0,1.0
0.0,1.0,0.6498135,18.548695,1.700373,11.0,1.0
0.08325766,1.0,0.9167423,20.916742,1.0,11.0,1.0
0.0,1.0,0.27544206,15.928095,2.4491158,11.0,1.0
0.0,1.0,0.6884877,20.688488,2.5575614,11.0,1.0
0.78292364,1.0,0.21707636,20.217077,1.0,11.0,1.0
0.44265485,1.0,1.0,19.229382,3.2132742,11.0,1.0
0.48526675,1.0,0.51473325,20.514732,1.0,11.0,1.0
0.7779094,1.0,0.2220906,20.22209,1.0,11.0,1.0
0.0,1.0,1.0,17.941093,1.7647266,11.0,1.0
0.0,1.0,1.0,17.45498,1.8862547,11.0,1.0
0.37619048,1.0,0.6238095,20.62381,1.0,11.0,1.0
0.0,1.0,0.6326595,18.428616,1.734681,11.0,1.0
0.0,1.0,1.0,16.792427,2.0518932,11.0,1.0
0.80879945,1.0,1.0,17.764803,5.0439973,11.0,1.0
0.0,1.0,0.6382317,20.638231,2.8088415,11.0,1.0
0.0,1.0,1.0,16.805962,2.0485096,11.0,1.0
0.6850061,0.0,0.0,15.070134,3.6299877,12.0,1.0
0.7077532,0.0,0.7077532,13.44731,5.707753,12.0,1.0
0.0,0.0,0.3599924,8.279825,4.6400075,12.0,1.0
0.0,0.0,0.0767234,1.7646382,4.9232764,12.0,1.0
0.42629772,0.0,0.0,9.37855,4.1474047,12.0,1.0
0.0,0.0,0.44233546,10.173716,4.5576644,12.0,1.0
0.6686709,0.0,0.6686709,12.704747,5.6686707,12.0,1.0
0.3154164,0.0,0.3154164,5.9929113,5.3154163,12.0,1.0
0.6825993,0.0,0.6825993,12.969387,5.682599,12.0,1.0
0.0,0.0,0.0,19.172749,4.1285114,12.0,1.0
0.23748605,0.0,0.23748605,4.512235,5.237486,12.0,1.0
0.97891957,0.0,0.97891957,18.599472,5.9789195,12.0,1.0
0.0,0.0,0.0,8.500099,4.6136317,12.0,1.0
0.0,1.0,0.0,16.893568,3.2128654,10.0,1.0
0.0,1.0,0.44750026,17.79,5.4475,9.5525,1.0
0.0,1.0,0.95502293,12.179909,0.22488546,10.0,1.0
0.0,1.0,0.0,22.437445,5.0,10.0,1.0
0.0,1.0,0.0,16.622389,3.755221,10.0,1.0
0.0,1.0,0.20905814,16.836233,5.2090583,9.790942,1.0
0.0,1.0,0.0,17.696964,1.6060712,10.0,1.0
0.0,1.0,0.0,21.436115,0.46990442,10.0,1.0
0.0,1.0,0.54159695,18.166388,5.541597,9.458403,1.0
0.0,1.0,0.0,17.258848,2.482305,10.0,1.0
0.0,1.0,0.0,17.541485,3.7154286,10.0,1.0
0.0,1.0,0.0,17.601604,1.7967892,10.0,1.0
0.0,1.0,0.0,17.264244,2.4715102,10.0,1.0
0.0,1.0,0.5035135,18.014053,5.5035133,9.496487,1.0
0.0,1.0,0.0,16.360651,4.699457,10.0,1.0
0.0,1.0,0.0,22.411545,5.0,10.0,1.0
0.0,1.0,0.6154514,13.538195,1.9227431,10.0,1.0
0.0,1.0,0.19269109,16.770763,5.192691,9.807309,1.0
0.0,1.0,0.0,19.638317,1.9680693,10.0,1.0
0.0,1.0,0.0,17.354927,2.2901466,10.0,1.0
0.0,1.0,0.0,19.154621,2.371148,10.0,1.0
0.0,1.0,0.71810174,13.127593,1.4094913,10.0,1.0
0.7501608,0.0,0.0,15.999357,1.5003216,4.0,1.0
0.69340086,0.0,0.0,16.226397,1.3868017,4.0,1.0
0.0,0.0,0.0,21.971928,5.9438562,4.0,1.0
0.0,0.0,0.0,18.722109,1.6673467,4.0,1.0
0.4981893,0.0,0.0,17.007242,0.9963786,4.0,1.0
0.32953042,0.0,0.0,17.681879,0.65906084,4.0,1.0
0.0,0.0,0.0,18.118793,2.6436186,4.0,1.0
0.0,0.0,0.0,18.14305,5.1417007,4.0,1.0
0.0,0.0,0.0,17.631582,0.0,4.0,1.0
0.0,0.0,0.0,18.11756,5.294647,4.0,1.0
0.0,0.0,0.0,18.79649,1.2210666,4.0,1.0
0.0,0.0,0.0,18.126638,5.2401667,4.0,1.0
0.059762273,0.0,0.0,18.76095,0.119524546,4.0,1.0
0.8885993,0.0,0.0,15.445602,1.7771986,4.0,1.0
0.0,0.0,0.0,19.98722,1.9744427,4.0,1.0
0.0,0.0,0.0,18.370825,0.0,4.0,1.0
0.0,0.0,0.0,17.975822,3.0725317,4.0,1.0
0.0,0.0,0.0,12.336346,6.0,9.0,1.0
0.5867481,0.0,0.0,10.239756,4.8265038,9.0,1.0
0.0,0.0,0.0,12.102905,5.79419,9.0,1.0
0.7301302,0.0,0.0,9.809609,4.5397396,9.0,1.0
0.38724604,0.0,0.0,10.838262,5.2255077,9.0,1.0
0.78440565,0.0,0.0,9.646783,4.4311886,9.0,1.0
0.0,0.0,0.0,12.492896,6.0,9.0,1.0
0.0,0.0,0.0,12.180875,6.0,9.0,1.0
0.0,0.0,0.0,12.734762,4.5304766,9.0,1.0
0.25214395,0.0,0.0,11.243568,5.4957123,9.0,1.0
0.0,0.0,0.0,12.49081,6.0,9.0,1.0
0.0,0.0,0.0,12.075533,5.848933,9.0,1.0
0.0,0.0,0.0,12.6178665,4.764267,9.0,1.0
0.6658578,0.0,0.0,10.002426,4.6682844,9.0,1.0
0.0,0.0,0.3786742,11.242652,5.2426515,9.0,1.0
0.9544228,0.0,0.0,9.136732,4.0911546,9.0,1.0
0.0,0.0,0.87416893,10.251662,4.2516623,9.0,1.0
0.0,1.0,0.0,16.612766,4.6176295,9.0,1.0
0.0,1.0,0.68520147,8.833187,2.5739927,9.0,1.0
0.0,1.0,0.0,21.87328,0.108617306,9.0,1.0
0.0,1.0,0.0,18.455528,3.9266825,9.0,1.0
0.0,1.0,0.0,20.299158,0.7008414,9.0,1.0
0.0,1.0,0.0,20.68919,0.31080914,9.0,1.0
0.0,1.0,0.0,18.407257,3.0794938,9.0,1.0
0.0,1.0,0.0,13.59535,6.0,9.0,1.0
0.0,1.0,0.0,20.963785,0.88818455,9.0,1.0
0.0,1.0,0.35660893,11.79052,4.216955,9.0,1.0
0.0,1.0,0.0,16.568384,4.4316163,9.0,1.0
0.0,1.0,0.0,20.679592,0.32040834,9.0,1.0
0.0,1.0,0.0,19.35782,1.642179,9.0,1.0
0.0,1.0,0.0,14.560636,6.0,9.0,1.0
0.0,1.0,0.0,14.101833,6.0,9.0,1.0
0.0,1.0,0.0,18.982258,3.6106448,9.0,1.0
0.0,1.0,0.0,18.829441,2.717622,9.0,1.0
0.0,1.0,0.0,15.033978,5.864086,8.0,1.0
0.0,1.0,0.0,16.522537,2.1306343,8.0,1.0
0.0,1.0,0.0,16.743673,2.3718367,8.0,1.0
0.0,1.0,0.025838973,16.051678,2.103356,8.0,1.0
0.0,1.0,0.0,16.887117,2.2217796,8.0,1.0
0.0,1.0,0.0,17.560942,2.780471,8.0,1.0
0.0,1.0,0.20117523,17.005877,2.2011752,8.0,1.0
0.0,1.0,0.0800634,16.400316,2.0800633,8.0,1.0
0.0,1.0,0.0,15.525547,3.8978128,8.0,1.0
0.0,1.0,0.0,16.01994,2.0099692,8.0,1.0
0.0,1.0,0.08476616,16.42383,2.0847661,8.0,1.0
0.0,1.0,0.8076259,20.03813,2.8076258,8.0,1.0
0.0,1.0,0.0,15.228527,5.0858936,8.0,1.0
0.0,1.0,0.0,19.660555,2.9151387,8.0,1.0
0.0,1.0,0.85451543,20.272577,2.8545156,8.0,1.0
0.0,1.0,0.68317556,17.366352,4.7327023,8.0,1.0
0.0,1.0,0.052332856,16.104666,2.2093315,8.0,1.0
0.0,1.0,0.0,19.131393,2.7828486,8.0,1.0
0.0,1.0,0.0,17.691021,2.845511,8.0,1.0
0.0,1.0,0.0,15.200918,5.1963286,8.0,1.0
0.0,1.0,0.50847906,17.016958,4.0339165,8.0,1.0
0.0,1.0,0.23290184,16.465803,2.9316072,8.0,1.0
0.040216208,0.0,0.9597838,8.160865,1.9597838,6.0,1.0
0.32384264,0.0,0.0,13.352315,1.0,6.0,1.0
1.0,0.0,0.9077508,12.907751,1.0,6.0,1.0
0.27022946,0.0,0.72977054,14.189312,1.0,6.0,1.0
0.2645365,0.0,0.0,13.470927,1.0,6.0,1.0
0.9199817,0.0,0.0,11.599909,1.0800183,6.0,1.0
0.64053535,0.0,0.35946462,13.078394,1.0,6.0,1.0
0.14163059,0.0,0.8583694,8.566523,1.8583694,6.0,1.0
0.76739615,0.0,0.0,12.465208,1.0,6.0,1.0
0.24068159,1.0,0.0,8.722045,3.2779553,2.7593184,1.0
0.0,1.0,0.7436025,13.94882,1.02559,2.2563975,1.0
0.0,1.0,0.75027186,13.251904,5.5005436,3.0,1.0
0.0,1.0,0.0,8.634578,3.6827111,2.6827111,1.0
0.48371384,1.0,0.0,9.451141,2.5488586,2.5162861,1.0
0.29460335,1.0,0.0,8.88381,3.11619,2.7053967,1.0
0.0,1.0,0.25870508,10.069641,2.9651797,2.7412949,1.0
0.02589607,1.0,0.0,8.077688,3.9223118,2.974104,1.0
0.0,1.0,0.28521174,9.996482,4.5704236,3.0,1.0
0.55397,1.0,0.0,9.66191,2.33809,2.4460301,1.0
0.0,1.0,0.0016011875,8.014411,3.9935954,2.9983988,1.0
0.0,1.0,0.28321907,9.982533,4.566438,3.0,1.0
0.0,1.0,0.0,9.762821,3.1185896,2.1185896,1.0
0.0,1.0,0.0,9.187297,3.4063513,2.4063513,1.0
0.0,1.0,0.60786283,12.862903,1.5685487,2.392137,1.0
0.0,1.0,0.4033643,11.226914,2.3865428,2.5966358,1.0
0.0,1.0,0.6764721,14.088249,1.2941115,2.3235278,1.0
0.0,1.0,0.0,8.379866,3.8100672,2.8100672,1.0
0.0,1.0,0.0,9.637493,3.1812532,2.1812532,1.0
0.0,1.0,0.0,8.233378,3.8833108,2.8833108,1.0
0.0,1.0,0.0,9.312002,3.3439987,2.3439987,1.0
0.34114933,1.0,0.0,9.023448,2.976552,2.6588507,1.0
1.0,0.0,0.9125993,7.2622023,6.0,9.0,1.0
1.0,0.0,0.0,15.242768,5.1262054,9.0,1.0
0.4981796,0.0,0.0,11.003641,6.0,9.0,1.0
1.0,0.0,0.0,12.625877,5.5623536,9.0,1.0
0.6603074,0.0,0.0,10.679385,6.0,9.0,1.0
1.0,0.0,0.0,13.595098,5.2809806,9.0,1.0
1.0,0.0,0.0,11.721921,5.713013,9.0,1.0
1.0,0.0,0.0,11.249438,5.7501125,9.0,1.0
1.0,0.0,0.0,12.137499,5.64375,9.0,1.0
0.82278496,0.0,0.0,11.594935,5.822785,9.0,1.0
0.3048802,0.0,0.0,11.39024,6.0,9.0,1.0
0.38375938,0.0,0.0,15.546165,5.3837595,9.0,1.0
0.51712143,0.0,0.0,10.965757,6.0,9.0,1.0
0.0,0.0,1.0,18.841513,6.0,11.0,1.0
0.0,0.0,0.41841114,15.255234,6.0,11.0,1.0
0.0,0.0,0.46651977,15.399559,6.0,11.0,1.0
0.0,0.0,0.4036064,15.210819,6.0,11.0,1.0
0.0,1.0,0.0,13.109022,3.0363407,1.0363407,1.0
0.0,1.0,0.10184727,13.203694,3.1018472,1.1018473,1.0
0.0,1.0,0.7284939,12.271506,3.0,1.0,1.0
0.0,1.0,0.19966973,12.80033,3.0,1.0,1.0
0.0,1.0,0.0,10.772374,3.0,1.0,1.0
0.0,1.0,0.0,9.989805,3.0,1.0,1.0
0.0,1.0,0.0,8.647191,3.0,1.0,1.0
0.0,1.0,0.11323123,13.226462,3.1132312,1.1132312,1.0
0.0,1.0,0.0,14.219099,3.4063663,1.4063663,1.0
0.0,1.0,0.0,14.455219,3.4850729,1.4850729,1.0
0.0,1.0,0.0,14.622481,3.540827,1.540827,1.0
0.0,1.0,0.8183606,14.636722,3.8183606,1.8183606,1.0
0.0,1.0,0.1716782,13.343356,3.1716783,1.1716782,1.0
0.0,1.0,0.0,8.153011,3.0,1.0,1.0
0.0,1.0,0.6928784,12.307121,3.0,1.0,1.0
0.0,1.0,0.0,9.664775,1.8882583,1.0,1.0
0.0,1.0,0.0,8.802833,1.6009443,1.0,1.0
0.0,0.0,0.0,14.090496,5.0904965,10.0,1.0
0.0,0.0,0.49752933,15.990117,5.4975295,10.0,1.0
0.0,0.0,0.26308003,15.0523205,5.26308,10.0,1.0
0.0,0.0,0.0,14.724386,5.0,10.0,1.0
0.0,0.0,0.0,13.431334,4.241778,10.0,1.0
0.0,0.0,0.8922379,14.0,5.8922377,10.0,1.0
0.0,0.0,0.0,14.430942,5.0,10.0,1.0
0.0,0.0,0.19800302,14.0,5.198003,10.0,1.0
0.0,0.0,0.0,14.438022,5.0,10.0,1.0
0.0,0.0,0.0,12.773768,3.365025,10.0,1.0
0.0,0.0,0.0,14.428919,5.0,10.0,1.0
0.0,0.0,0.5855613,14.0,5.5855613,10.0,1.0
0.0,0.0,0.5211737,16.084694,5.5211735,10.0,1.0
0.0,0.0,0.14977713,14.0,5.149777,10.0,1.0
0.0,0.0,0.0,14.065579,5.065579,10.0,1.0
0.0,0.0,0.0,14.729416,5.7294154,10.0,1.0
0.0,0.0,0.0,14.559717,5.559717,10.0,1.0
1.0,1.0,1.0,13.253548,6.0,11.0,1.0
1.0,1.0,1.0,12.21298,6.0,11.0,1.0
1.0,1.0,0.24321079,15.513578,6.0,11.0,1.0
0.66799927,1.0,0.66799927,15.992004,6.0,11.0,1.0
0.0,0.0,0.60747176,18.252302,3.3925283,5.0,1.0
0.0,0.0,0.523158,15.046316,4.0,5.0,1.0
0.0,0.0,0.0,13.1255245,4.0,5.0,1.0
0.0,0.0,0.0,13.956567,4.0,5.0,1.0
0.0,0.0,0.26102838,15.827199,3.7389717,5.0,1.0
0.0,0.0,0.8757625,19.254576,3.1242375,5.0,1.0
0.0,0.0,0.0,16.257038,4.0,5.0,1.0
0.0,0.0,0.01764516,14.123516,3.9823549,5.0,1.0
0.0,0.0,0.5170063,17.102037,3.4829936,5.0,1.0
0.0,1.0,1.0,16.196789,0.0,12.0,1.0
0.56187695,1.0,0.43812305,15.314369,0.0,12.0,1.0
0.74088323,1.0,0.25911677,14.77735,0.0,12.0,1.0
0.0,1.0,0.3381397,18.32372,3.9711618,12.0,1.0
0.0,1.0,0.6444702,17.35553,2.1331787,12.0,1.0
0.0,1.0,0.19114149,19.426575,4.8531513,12.0,1.0
0.0,1.0,0.70529866,17.884104,1.7682083,12.0,1.0
0.0,1.0,0.42878705,18.142426,3.4272776,12.0,1.0
0.74539775,1.0,0.25460225,14.763807,0.0,12.0,1.0
0.0,1.0,0.6210441,18.136868,2.2737355,12.0,1.0
0.3027676,1.0,0.69723237,16.091698,0.0,12.0,1.0
0.0,1.0,0.540654,17.918692,2.7560759,12.0,1.0
0.8179635,1.0,0.18203652,14.54611,0.0,12.0,1.0
0.0,0.0,0.96484303,19.070314,3.964843,8.0,1.0
0.0,0.0,1.0,17.84986,3.4249296,8.0,1.0
0.0,0.0,0.21341652,18.213417,3.2134166,8.0,1.0
0.017288044,0.0,1.0,18.982712,3.982712,8.0,1.0
0.0,0.0,1.0,17.90063,3.4503155,8.0,1.0
0.0,0.0,1.0,17.284472,3.1422358,8.0,1.0
0.0,0.0,0.5258979,18.525898,3.525898,8.0,1.0
0.0,0.0,1.0,18.991787,3.9958937,8.0,1.0
0.0,0.0,0.9889867,19.022026,3.9889867,8.0,1.0
0.0,0.0,0.58336395,19.833273,3.583364,8.0,1.0
0.15500867,0.0,0.8449913,19.0,3.8449912,8.0,1.0
0.0,0.0,1.0,17.671099,3.3355494,8.0,1.0
0.70879924,0.0,0.29120076,19.0,3.2912006,8.0,1.0
0.1778798,0.0,1.0,18.82212,3.8221202,8.0,1.0
0.0,0.0,0.111466706,20.777067,3.1114666,8.0,1.0
0.44190785,0.0,1.0,18.558092,3.558092,8.0,1.0
0.0,0.0,0.8571541,18.857155,3.8571541,8.0,1.0
0.0,0.0,0.23574841,20.528503,3.2357483,8.0,1.0
0.7899745,0.0,1.0,18.210026,3.2100255,8.0,1.0
0.0,0.0,0.36070454,18.360704,3.3607044,8.0,1.0
0.85346556,0.0,1.0,18.146534,3.1465344,8.0,1.0
0.0,0.0,0.262627,18.262627,3.2626271,8.0,1.0
0.0,0.0,1.0,4.48941,2.0,8.0,1.0
0.0,0.0,0.42768484,12.723152,2.0,8.0,1.0
0.0,0.0,1.0,6.0007925,2.0,8.0,1.0
0.0,0.0,0.71315336,11.3027,1.7131534,7.7131534,1.0
0.0,0.0,0.71954495,11.487281,1.7195449,7.719545,1.0
0.0,0.0,1.0,6.8402505,2.0,8.0,1.0
0.0,0.0,0.8359364,8.6406355,2.0,8.0,1.0
0.0,0.0,1.0,6.714813,2.0,8.0,1.0
0.0,0.0,1.0,4.62148,2.0,8.0,1.0
0.0,0.0,1.0,6.094243,2.0,8.0,1.0
0.0,0.0,0.024912834,21.626308,1.0249128,7.024913,1.0
0.0,0.0,1.0,6.76771,2.0,8.0,1.0
0.0,0.0,0.11870247,21.100761,1.1187024,7.1187024,1.0
0.13828318,0.0,0.13828318,20.58515,3.0,8.0,1.0
0.0,0.0,0.42612237,19.295511,3.0,8.0,1.0
0.0,0.0,0.0,19.343035,3.0,8.0,1.0
0.0,0.0,0.5988831,18.604467,3.0,8.0,1.0
0.0,0.0,0.2744117,19.902353,3.0,8.0,1.0
0.0,0.0,0.40002963,19.399881,3.0,8.0,1.0
0.0,0.0,0.7783392,19.443321,3.7783391,8.0,1.0
0.9412147,0.0,0.9412147,18.176355,3.0,8.0,1.0
0.0,0.0,0.0,18.41436,3.0,8.0,1.0
0.0,0.0,0.0,19.30715,3.0,8.0,1.0
0.4102928,0.0,0.4102928,19.769121,3.0,8.0,1.0
0.3329566,0.0,0.3329566,20.001131,3.0,8.0,1.0
0.12495656,0.0,0.12495656,20.62513,3.0,8.0,1.0
0.7806106,0.0,0.0,15.122442,5.2193894,9.0,1.0
1.0,0.0,0.0,15.535649,5.0,9.0,1.0
0.5667491,0.0,0.0,14.266996,5.433251,9.0,1.0
1.0,0.0,0.0,15.200308,5.0,9.0,1.0
1.0,0.0,0.0,11.563152,5.739475,9.0,1.0
0.5736817,0.0,0.0,14.294727,5.426318,9.0,1.0
1.0,0.0,0.3337042,12.996662,5.333704,9.0,1.0
1.0,0.0,0.0,15.683531,5.0,9.0,1.0
1.0,0.0,0.0,15.226005,5.0,9.0,1.0
0.9479276,0.0,0.0,16.156218,5.0,9.0,1.0
0.9871783,0.0,0.0,15.948713,5.0128217,9.0,1.0
1.0,0.0,0.7955444,8.8401,5.7955446,9.0,1.0
1.0,0.0,0.0,13.137121,5.477146,9.0,1.0
0.034229577,0.0,0.9657704,20.897312,0.17114782,4.0,1.0
1.0,0.0,0.0,18.430538,5.0,4.0,1.0
1.0,0.0,0.0,18.0,0.9444771,4.0,1.0
1.0,0.0,0.0,18.0,4.013787,4.0,1.0
0.78646255,0.0,0.21353748,18.640612,5.0,4.0,1.0
1.0,0.0,0.0,19.352186,5.0,4.0,1.0
0.5949989,0.0,0.0,13.949989,5.405001,4.0,1.0
1.0,0.0,0.0,19.863089,5.0,4.0,1.0
1.0,0.0,0.0,18.0,4.554951,4.0,1.0
0.48847437,0.0,0.51152563,19.534576,5.0,4.0,1.0
0.08147848,0.0,0.9185215,20.755566,5.0,4.0,1.0
0.09588635,0.0,0.0,8.958863,5.904114,4.0,1.0
0.8434708,0.0,0.15652922,18.469587,5.0,4.0,1.0
0.0,0.0,1.0,21.0,3.4491184,4.0,1.0
0.0,0.0,1.0,21.0,3.0122056,4.0,1.0
0.10724683,0.0,0.8927532,20.678259,0.53623414,4.0,1.0
0.0,0.0,1.0,21.0,2.540844,4.0,1.0
0.7354784,0.0,0.2645216,20.264523,3.677392,4.0,1.0
0.9920748,0.0,0.007925212,20.007925,4.960374,4.0,1.0
0.6291468,0.0,0.3708532,19.11256,3.145734,4.0,1.0
0.0,0.0,0.6297069,16.18619,2.2217584,4.0,1.0
0.2261516,0.0,0.7738484,20.321545,0.0,4.0,1.0
0.0,0.0,0.12716979,9.653207,5.2369814,4.0,1.0
0.0,0.0,0.18543476,10.410652,4.8873916,4.0,1.0
0.0,0.0,0.76607716,17.959003,1.4035369,4.0,1.0
0.0,0.0,0.7993679,18.391783,1.2037926,4.0,1.0
0.71513677,0.0,0.28486323,18.85459,0.0,4.0,1.0
0.0,0.0,1.0,21.0,1.5747604,4.0,1.0
0.0,0.0,0.6936012,17.016815,1.8383929,4.0,1.0
0.15229024,0.0,0.8477098,20.84771,0.7614512,4.0,1.0
0.26397553,0.0,0.7360245,20.208073,1.3198776,4.0,1.0
0.42750755,0.0,0.5724925,19.717478,2.1375377,4.0,1.0
0.73283833,0.0,0.26716167,20.267162,3.6641917,4.0,1.0
0.0,0.0,0.6636919,16.627995,2.0178485,4.0,1.0
0.32860434,0.0,0.67139566,20.014187,0.0,4.0,1.0
0.9951155,1.0,0.004884466,10.029306,5.970693,1.0,1.0
0.0633387,1.0,0.0,11.8733225,6.0,1.0,1.0
0.89372146,1.0,0.10627851,10.318835,6.0,1.0,1.0
0.15801644,1.0,0.84198356,12.52595,6.0,1.0,1.0
0.5171453,1.0,0.0,13.379983,3.1028714,1.0,1.0
0.34064263,1.0,0.0,15.274858,2.0438557,1.0,1.0
0.489317,1.0,0.0,11.021366,6.0,1.0,1.0
0.5229518,1.0,0.0,10.954097,6.0,1.0,1.0
0.16510057,1.0,0.0,11.669799,6.0,1.0,1.0
0.24411362,1.0,0.7558864,12.267659,6.0,1.0,1.0
0.51659775,1.0,0.0,13.383816,3.0995867,1.0,1.0
0.8883641,1.0,0.11163593,10.669816,5.3301845,1.0,1.0
0.88459706,1.0,0.11540296,10.346209,6.0,1.0,1.0
0.0,1.0,0.0,12.939275,5.510121,1.0,1.0
0.0,1.0,0.0,13.932078,5.3446536,1.0,1.0
0.0,1.0,0.0,22.5312,3.4687989,1.0,1.0
0.0,1.0,0.0,22.0,4.1977468,1.0,1.0
0.81217957,1.0,0.0,19.563461,5.624359,1.0,1.0
0.0,1.0,0.0,20.267954,5.732046,1.0,1.0
0.17216869,1.0,0.0,21.483494,4.3443375,1.0,1.0
0.85051167,1.0,0.0,19.448465,5.701023,1.0,1.0
0.0,1.0,0.0,20.244305,5.7556944,1.0,1.0
0.0,1.0,0.0,22.549429,3.4505713,1.0,1.0
0.0,1.0,0.0,20.687641,5.312358,1.0,1.0
0.0,1.0,0.0,22.382236,3.6177626,1.0,1.0
0.28179166,1.0,0.0,21.154625,4.5635834,1.0,1.0
0.0,1.0,0.0,22.721983,3.2780168,1.0,1.0
0.0,1.0,0.0,22.0,5.72375,1.0,1.0
0.0,1.0,0.0,20.691845,5.308155,1.0,1.0
0.0,1.0,0.0,22.0,5.023181,1.0,1.0
0.15892477,1.0,0.0,21.523226,4.3178496,1.0,1.0
0.0,1.0,0.0,21.893082,4.1069174,1.0,1.0
0.4456918,1.0,0.0,20.662924,4.8913836,1.0,1.0
0.0,1.0,0.0,22.0,4.098699,1.0,1.0
0.5693346,1.0,0.0,20.291996,5.138669,1.0,1.0
0.0,1.0,0.24294536,8.51411,3.0,3.0,1.0
0.0,1.0,0.90836525,7.1832695,3.0,3.0,1.0
0.0,1.0,0.0,9.931071,3.0931072,3.0,1.0
0.0,1.0,0.46814194,8.063716,3.0,3.0,1.0
0.0,1.0,0.8875419,8.112458,3.0,3.0,1.0
0.0,1.0,0.6412657,8.358734,3.0,3.0,1.0
0.0,1.0,0.0,13.136446,3.4136446,3.0,1.0
0.0,1.0,0.0,11.635316,3.2928128,3.0,1.0
0.0,1.0,0.3750994,8.624901,3.0,3.0,1.0
0.0,1.0,0.50894177,8.491058,3.0,3.0,1.0
0.0,1.0,0.0,12.190439,3.3190439,3.0,1.0
0.0,1.0,0.0,12.875872,3.0,3.0,1.0
0.0,1.0,0.93307763,7.133845,3.0,3.0,1.0
0.0,0.0,0.4294479,13.294479,2.570552,12.0,1.0
0.47070596,0.0,0.47070596,9.470706,2.529294,12.0,1.0
0.0,0.0,0.0,10.731088,2.8426285,12.0,1.0
0.0,0.0,0.0,9.0,3.0932045,12.0,1.0
0.9469029,0.0,0.9469029,9.946903,2.0530972,12.0,1.0
0.0,0.0,0.24071258,11.407125,2.7592874,12.0,1.0
