UNIX_TS,EBE
0.50188255,1.0
0.1212616,0.0
0.9713402,0.0
0.75045586,0.0
0.8180504,0.0
0.96899986,0.0
0.51216125,1.0
0.16025352,0.0
0.12548447,0.0
0.23133278,1.0
0.06947899,0.0
0.43971252,1.0
0.6596832,0.0
0.80395126,0.0
0.041448593,0.0
0.6827469,0.0
0.52357864,1.0
0.046186447,0.0
0.6919384,0.0
0.88775826,0.0
0.8130264,0.0
0.89032936,0.0
0.28014374,1.0
0.74788857,0.0
0.18143463,1.0
0.2262516,1.0
0.83255196,0.0
0.15254593,0.0
0.6810341,0.0
0.5382519,1.0
0.5376797,1.0
0.10076523,0.0
0.7680397,0.0
0.03470993,0.0
0.67406845,0.0
0.6939373,0.0
0.18371964,1.0
0.32758713,1.0
0.48412895,1.0
0.117263794,0.0
0.6370735,0.0
0.18069267,1.0
0.75211143,0.0
0.82336044,0.0
0.14512444,0.0
0.0946579,0.0
0.9614048,0.0
0.46072197,1.0
0.96094894,0.0
0.49354935,1.0
0.1547718,0.0
0.36064148,1.0
0.4310341,1.0
0.24360657,1.0
0.38342094,1.0
0.024148941,0.0
0.6264553,1.0
0.30355072,1.0
0.50525284,1.0
0.9745941,0.0
0.5522957,1.0
0.1624794,0.0
0.23218918,1.0
0.94148254,0.0
0.66093826,0.0
0.29944038,1.0
0.0572052,0.0
0.2397232,1.0
0.13810349,0.0
0.8400326,0.0
0.20415497,1.0
0.38404846,1.0
0.2196846,1.0
0.054922104,0.0
0.55794716,1.0
0.94096947,0.0
0.59368515,1.0
0.7466316,0.0
0.27905846,1.0
0.043275833,0.0
0.30338097,1.0
0.13045311,0.0
0.90351486,0.0
0.737154,0.0
0.27563477,1.0
0.47836304,1.0
0.046129227,0.0
0.2231102,1.0
0.4010048,1.0
0.11172676,0.0
0.6073303,1.0
0.5334549,1.0
0.65111923,0.0
0.7339573,0.0
0.87719727,0.0
0.13718987,0.0
0.77249336,0.0
0.061317444,0.0
0.7860241,0.0
0.37251663,1.0
0.9151058,0.0
0.58712006,1.0
0.9997139,0.0
0.4622059,1.0
0.82421684,0.0
0.80052376,0.0
0.90237427,0.0
0.5783863,1.0
0.80309486,0.0
0.8589859,0.0
0.8843918,0.0
0.05731964,0.0
0.43725777,1.0
0.9565544,0.0
0.43200493,1.0
0.9012909,0.0
0.7087803,0.0
0.55252266,1.0
0.9637451,0.0
0.30651855,1.0
0.8686905,0.0
0.5482998,1.0
0.35910034,1.0
0.7124901,0.0
0.5082207,1.0
0.7698097,0.0
0.056293488,0.0
0.6433544,0.0
0.7717514,0.0
0.35225105,1.0
0.8229046,0.0
0.4216137,1.0
0.8566456,0.0
0.95803833,0.0
0.70895195,0.0
0.62314415,1.0
0.9703121,0.0
0.54013443,1.0
0.14061356,0.0
0.764101,0.0
0.015357971,0.0
0.45461273,1.0
0.20444107,1.0
0.6684742,0.0
0.0041103363,0.0
0.5397911,1.0
0.8741703,0.0
0.9983425,0.0
0.16110992,0.0
0.2583351,1.0
0.033683777,0.0
0.7982979,0.0
0.7051258,0.0
0.7926464,0.0
0.6189785,1.0
0.8595562,0.0
0.8350067,1.0
0.7759743,0.0
0.21460342,1.0
0.39084244,1.0
0.1158371,0.0
0.6194916,1.0
0.50639343,1.0
0.73664093,0.0
0.88005257,0.0
0.31142998,1.0
0.9645462,0.0
0.8375187,0.0
0.7022724,0.0
0.6539726,0.0
0.71785736,0.0
0.13890076,0.0
0.7825985,0.0
0.5611439,1.0
0.26535606,1.0
0.48355675,1.0
0.69096756,0.0
0.051210403,0.0
0.5597172,1.0
0.88541794,0.0
0.090660095,0.0
0.38176537,1.0
0.09819603,0.0
0.34831047,1.0
0.21734428,1.0
0.5027962,1.0
0.8251877,0.0
0.22619438,1.0
0.7156868,0.0
0.40174675,1.0
0.9105377,0.0
0.050868988,0.0
0.6871433,0.0
0.95153046,0.0
0.22876167,1.0
0.2820282,1.0
0.85190773,0.0
0.6942787,0.0
0.33677864,1.0
0.8085747,0.0
0.8587589,0.0
0.8109722,0.0
0.6275406,1.0
0.033397675,0.0
0.65431595,0.0
0.2245388,1.0
0.07199097,0.0
0.74811554,0.0
0.017755508,0.0
0.09802437,0.0
0.65659904,0.0
0.34311485,1.0
0.11720657,0.0
0.7448044,0.0
0.2665558,1.0
0.2454338,1.0
0.37948036,1.0
0.21603012,1.0
0.057603836,0.0
0.41950226,1.0
0.89752007,0.0
0.59248734,1.0
0.4230423,1.0
0.9078541,0.0
0.81479645,0.0
0.47864723,1.0
0.56399727,1.0
0.7233391,0.0
0.23178864,1.0
0.4979458,1.0
0.0051956177,0.0
0.11349678,0.0
0.77706146,0.0
0.84454155,0.0
0.8406029,0.0
0.4156189,1.0
0.8637829,0.0
0.588604,1.0
0.63541985,0.0
0.91858864,0.0
0.9341736,0.0
0.41065216,1.0
0.54338837,1.0
0.93405914,0.0
0.92601013,0.0
0.1670475,0.0
0.7133465,0.0
0.46734428,1.0
0.65123177,0.0
0.33597946,1.0
0.13370705,0.0
0.6705284,0.0
0.8146267,0.0
0.78134155,0.0
0.03585434,0.0
0.71957016,0.0
0.4308071,1.0
0.6962204,0.0
0.27209473,1.0
0.8764553,0.0
0.20969391,1.0
0.9081974,0.0
0.007364273,0.0
0.85909843,0.0
0.86258316,0.0
0.9334316,0.0
0.23880959,1.0
0.4167614,1.0
0.39940643,1.0
0.13696098,0.0
0.36001205,1.0
0.0677681,0.0
0.7526245,0.0
0.61109734,1.0
0.19153976,1.0
0.91002464,0.0
0.3034382,1.0
0.52643204,1.0
0.24252129,1.0
0.97870445,0.0
0.6436405,0.0
0.5199814,1.0
0.5422478,1.0
0.06262779,0.0
0.6418133,0.0
0.3798809,1.0
0.63713074,0.0
0.07273483,0.0
0.32536125,1.0
0.6853733,0.0
0.4983425,1.0
0.6273689,1.0
0.38810158,1.0
0.5475559,1.0
0.37771034,1.0
0.19176674,1.0
0.4427948,1.0
0.010503769,0.0
0.6910248,0.0
0.85030746,0.0
0.761816,0.0
0.8118286,0.0
0.3718891,1.0
0.26078987,1.0
0.3770275,1.0
0.6101265,1.0
0.6193752,1.0
0.89261246,0.0
0.11201286,0.0
0.28505325,1.0
0.27928734,1.0
0.45900726,1.0
0.33512115,1.0
0.5464153,1.0
0.3029232,1.0
0.355505,1.0
0.80817604,0.0
0.62457275,1.0
0.76010513,0.0
0.07147789,0.0
0.1813755,1.0
0.19182396,1.0
0.73760986,0.0
0.78128624,0.0
0.83198166,0.0
0.36086845,1.0
0.6555157,0.0
0.42315674,1.0
0.43040657,1.0
0.84739685,0.0
0.73013306,0.0
0.0600605,0.0
0.75302505,0.0
0.52648926,1.0
0.48327065,1.0
0.5843239,1.0
0.2719803,1.0
0.5174122,1.0
0.10704613,0.0
0.5297432,1.0
0.8541908,0.0
0.41579247,1.0
0.6515751,0.0
0.514328,1.0
0.81908035,0.0
0.79356,0.0
0.24680328,1.0
0.96494484,0.0
0.5394478,1.0
0.3329525,1.0
0.8727436,0.0
0.7219677,0.0
0.6956482,0.0
0.49583244,1.0
0.8367195,0.0
0.25610924,1.0
0.7998409,0.0
0.66630363,0.0
0.49189186,1.0
0.22408104,1.0
0.5675373,1.0
0.9751072,0.0
0.93640137,0.0
0.7182579,0.0
0.6836033,0.0
0.79338837,0.0
0.4482193,1.0
0.61971855,1.0
0.86914635,0.0
0.17778206,0.0
0.18862724,1.0
0.54447174,1.0
0.09654045,0.0
0.688797,0.0
0.6362171,0.0
0.28824997,1.0
0.7219105,0.0
0.18891335,1.0
0.085920334,0.0
0.103162766,0.0
0.22105408,1.0
0.7123203,0.0
0.21648788,1.0
0.15911293,0.0
0.83141136,0.0
0.7463455,0.0
0.09808159,0.0
0.15397263,0.0
0.1055603,0.0
0.25764847,1.0
0.79795456,0.0
0.60653114,1.0
0.3781109,1.0
0.19616318,1.0
0.7260208,0.0
0.008163452,0.0
0.7516556,0.0
0.63804436,0.0
0.39923477,1.0
0.7228813,0.0
0.7056389,0.0
0.66236687,0.0
0.063827515,0.0
0.10030937,0.0
0.028432846,0.0
0.38547516,1.0
0.049726486,0.0
0.19171143,1.0
0.5198097,1.0
0.43839836,1.0
0.04122162,0.0
0.627882,0.0
0.64318275,0.0
0.050640106,0.0
0.9809303,0.0
0.7879658,0.0
0.8938103,0.0
0.47659302,1.0
0.55451965,1.0
0.46260452,1.0
0.27843094,1.0
0.62451553,1.0
0.731617,0.0
0.8038349,0.0
0.01798439,0.0
0.8990631,0.0
0.94810295,0.0
0.7911625,0.0
0.8024082,0.0
0.24006653,1.0
0.33403778,1.0
0.34996605,1.0
0.31102943,1.0
0.17869568,0.0
0.11400986,0.0
0.7969284,0.0
0.22659302,1.0
0.84996414,0.0
0.5803833,1.0
0.019239426,0.0
0.6255417,1.0
0.85002136,0.0
0.9010601,0.0
0.7430916,0.0
0.1704731,0.0
0.73007584,0.0
0.26381683,1.0
0.37291718,1.0
0.6662483,0.0
0.70404243,0.0
0.20318604,1.0
0.6281128,0.0
0.27523422,1.0
0.78790665,0.0
0.1950779,1.0
0.017583847,0.0
0.44930267,1.0
0.81588364,0.0
0.019926071,0.0
0.33791924,1.0
0.9405689,0.0
0.41356468,1.0
0.9762497,0.0
0.25593758,1.0
0.63633347,0.0
0.6779518,0.0
0.85516167,0.0
0.53790855,1.0
0.5849514,1.0
0.47179604,1.0
0.7213402,0.0
0.39141273,1.0
0.87542725,0.0
0.76844025,0.0
0.94667625,0.0
0.8903866,0.0
0.095170975,0.0
0.4327469,1.0
0.3180523,1.0
0.5680523,1.0
0.0030269623,0.0
0.7594204,0.0
0.35761452,1.0
0.08255386,0.0
0.7031288,0.0
0.7283058,0.0
0.096824646,0.0
0.63285065,0.0
0.08991814,0.0
0.84945107,0.0
0.65060616,0.0
0.25154114,1.0
0.09311485,0.0
0.90460014,0.0
0.10744667,0.0
0.2897358,1.0
0.31456947,1.0
0.94239616,0.0
0.72607803,0.0
0.51615524,1.0
0.75154114,0.0
0.762846,0.0
0.74389076,0.0
0.63199234,0.0
0.010677338,0.0
0.68348885,0.0
0.57221985,1.0
0.31736755,1.0
0.8787956,0.0
0.41025162,1.0
0.23658371,1.0
0.82593155,0.0
0.3761139,1.0
0.07050705,0.0
0.7499981,0.0
0.22356796,1.0
0.025520325,0.0
0.04824257,0.0
0.29698753,1.0
0.4067707,1.0
0.684803,0.0
0.82884216,0.0
0.13935852,0.0
0.17720985,0.0
0.6330776,0.0
0.43919945,1.0
0.2726078,1.0
0.554863,1.0
0.3982067,1.0
0.34796715,1.0
0.54161835,1.0
0.122974396,0.0
0.31508255,1.0
0.8621254,0.0
0.28933525,1.0
0.6642494,0.0
0.9079113,0.0
0.8283272,0.0
0.8961506,0.0
0.7579365,0.0
0.044359207,0.0
0.48059082,1.0
0.361269,1.0
0.36109924,1.0
0.5906601,1.0
0.28094292,1.0
0.9358864,0.0
0.5242634,1.0
0.15888405,0.0
0.7571926,0.0
0.1790924,1.0
0.9058571,0.0
0.31188583,1.0
0.18177605,1.0
0.89346886,0.0
0.42949295,1.0
0.800354,0.0
0.85430527,0.0
0.18268967,1.0
0.8138256,0.0
0.07364845,0.0
0.8343792,0.0
0.97699165,0.0
0.5900879,1.0
0.9783611,0.0
0.79932594,0.0
0.43063354,1.0
0.6797199,0.0
0.6941643,0.0
0.10733032,0.0
0.91373634,0.0
0.7151165,0.0
0.31160164,1.0
0.76278687,0.0
0.93982506,0.0
0.8338661,0.0
0.98664093,0.0
0.12268829,0.0
0.23589897,1.0
0.0592041,0.0
0.5040531,1.0
0.97756386,0.0
0.72151184,0.0
0.23606873,1.0
0.037109375,0.0
0.52957344,1.0
0.38319206,1.0
0.049211502,0.0
0.51929665,1.0
0.010961533,0.0
0.4739666,1.0
0.3440857,1.0
0.11092758,0.0
0.5878048,1.0
0.24731636,1.0
0.95752525,0.0
0.50102615,1.0
0.9056854,0.0
0.45518303,1.0
0.8315258,0.0
0.8429432,0.0
0.7966995,0.0
0.1584835,0.0
0.23669624,1.0
0.6003647,1.0
0.9261246,0.0
0.14946365,0.0
0.13770294,0.0
0.06251335,0.0
0.34631157,1.0
0.08831978,0.0
0.2620468,1.0
0.34454346,1.0
0.7261925,0.0
0.3970089,1.0
0.17903519,1.0
0.22019768,1.0
0.96294785,0.0
0.36652184,1.0
0.21728706,1.0
0.93668556,0.0
0.6192627,1.0
0.7085533,0.0
0.42429733,1.0
0.38678932,1.0
0.94039536,0.0
0.026546478,0.0
0.07182121,0.0
0.5721054,1.0
0.12902641,0.0
0.3214779,1.0
0.18999672,1.0
0.35578918,1.0
0.42149925,1.0
0.5934582,1.0
0.758049,0.0
0.89855003,0.0
0.07210541,0.0
0.9510174,0.0
0.41179466,1.0
0.055719376,0.0
0.76872444,0.0
0.3349514,1.0
0.5214653,1.0
0.3758278,1.0
0.13633347,0.0
0.9874382,0.0
0.28670883,1.0
0.4070568,1.0
0.8993473,0.0
0.6516323,0.0
0.2216835,1.0
0.34574127,1.0
0.63462067,0.0
0.46448898,1.0
0.97242355,0.0
0.7645569,0.0
0.22128487,1.0
0.15928268,0.0
0.52163696,1.0
0.94524956,0.0
0.10607529,0.0
0.9333744,0.0
0.23458672,1.0
0.29767036,1.0
0.472826,1.0
0.18588638,1.0
0.41813278,1.0
0.15363121,0.0
0.4218998,1.0
0.26421547,1.0
0.800581,0.0
0.075359344,0.0
0.81143,0.0
0.9942894,0.0
0.29475975,1.0
0.84191704,0.0
0.7413807,0.0
0.69610596,0.0
0.064855576,0.0
0.25862122,1.0
0.6661339,0.0
0.20015907,1.0
0.2711811,1.0
0.60915756,1.0
0.40460205,1.0
0.68611526,0.0
0.5675945,1.0
0.87400055,0.0
0.99383354,0.0
0.36178207,1.0
0.78442574,0.0
0.39866447,1.0
0.5747318,1.0
0.915905,0.0
0.14307022,0.0
0.16584778,0.0
0.032600403,0.0
0.08272362,0.0
0.19496536,1.0
0.86714935,0.0
0.77277756,0.0
0.802124,0.0
0.53042984,1.0
0.85538864,0.0
0.39038658,1.0
0.18423271,1.0
0.9879532,0.0
0.6948509,0.0
0.2502842,1.0
0.526947,1.0
0.4479332,1.0
0.20210075,1.0
0.7583351,0.0
0.94924736,0.0
0.16145325,0.0
0.3300419,1.0
0.7971573,0.0
0.28528214,1.0
0.076444626,0.0
0.18628693,1.0
0.44970322,1.0
0.7751179,0.0
0.3904419,1.0
0.3278141,1.0
0.037166595,0.0
0.34482765,1.0
0.63342094,0.0
0.12896919,0.0
0.3080616,1.0
0.9378853,0.0
0.40437317,1.0
0.8355217,0.0
0.2010746,1.0
0.6236019,1.0
0.80766106,0.0
0.2557087,1.0
0.3231907,1.0
0.5588608,1.0
0.0038833618,0.0
0.6152649,1.0
0.6502056,0.0
0.9705391,0.0
0.8523636,0.0
0.7127762,0.0
0.4344616,1.0
0.07187843,0.0
0.85881424,0.0
0.91664696,0.0
0.056632996,0.0
0.20010185,1.0
0.47419357,1.0
0.05252266,0.0
0.6109848,1.0
0.6667614,0.0
0.009477615,0.0
0.8307247,0.0
0.9193306,0.0
0.52192307,1.0
0.26233292,1.0
0.8721733,0.0
0.68297577,0.0
0.9253235,0.0
0.1627655,0.0
0.7815132,0.0
0.99897194,0.0
0.7119198,0.0
0.83769035,0.0
0.97813416,0.0
0.25468254,1.0
0.8011513,0.0
0.6107559,1.0
0.3781681,1.0
0.53134346,1.0
0.9024315,0.0
0.48475647,1.0
0.56337166,1.0
0.6588268,0.0
0.15620041,0.0
0.32370377,1.0
0.68691444,0.0
0.28482628,1.0
0.06885147,0.0
0.13582039,0.0
0.7442341,0.0
0.23823929,1.0
0.46203423,1.0
0.7135773,0.0
0.9201298,0.0
0.120119095,0.0
0.6361046,0.0
0.21466064,1.0
0.83826256,0.0
0.104932785,0.0
0.98070335,0.0
0.8939266,0.0
0.87799644,0.0
0.32604408,1.0
0.50239754,1.0
0.25696564,1.0
0.06245804,0.0
0.8317528,0.0
0.3835926,1.0
0.7714653,0.0
0.51158905,1.0
0.009191513,0.0
0.011648178,0.0
0.37017632,1.0
0.22499466,1.0
0.5455589,1.0
0.28168488,1.0
0.6352463,0.0
0.83106804,0.0
0.43662834,1.0
0.9982872,0.0
0.07027817,0.0
0.52334976,1.0
0.17395592,0.0
0.45432663,1.0
0.6361599,0.0
0.1664772,0.0
0.955698,0.0
0.89718056,0.0
0.24275017,1.0
0.348938,1.0
0.35424805,1.0
0.94918823,0.0
0.69804764,0.0
0.15563011,0.0
0.24497604,1.0
0.24748802,1.0
0.7476578,0.0
0.6890831,0.0
0.021923065,0.0
0.4273796,1.0
0.27900124,1.0
0.048984528,0.0
0.021181107,0.0
0.37337303,1.0
0.6532326,0.0
0.14626694,0.0
0.21706009,1.0
0.6184616,1.0
0.3114853,1.0
0.8283844,0.0
0.60173607,1.0
0.973793,0.0
0.39164162,1.0
0.6265125,1.0
0.73041916,0.0
0.6066437,1.0
0.9793911,0.0
0.4227562,1.0
0.33940315,1.0
0.035167694,0.0
0.6727562,0.0
0.14706421,0.0
0.0030822754,0.0
0.7654133,0.0
0.19074059,1.0
0.81451225,0.0
0.56508446,1.0
0.9547272,0.0
0.7220249,0.0
0.7186012,0.0
0.5529804,1.0
0.3355217,1.0
0.6707573,0.0
0.9628887,0.0
0.51358795,1.0
0.10350609,0.0
0.87257385,0.0
0.056577682,0.0
0.88028145,0.0
0.83934593,0.0
0.7771187,0.0
0.66830444,0.0
0.7433777,0.0
0.90260315,0.0
0.4802475,1.0
0.16801834,0.0
0.541275,1.0
0.18063545,1.0
0.26712608,1.0
0.14952087,0.0
0.20626831,1.0
0.47019958,1.0
0.4494171,1.0
0.8601284,0.0
0.6633358,0.0
0.2165451,1.0
0.6716137,0.0
0.9133358,0.0
0.5535507,1.0
0.7244816,0.0
0.5735321,1.0
0.19639206,1.0
0.10807228,0.0
0.3686924,1.0
0.014274597,0.0
0.3000679,1.0
0.95438385,0.0
0.29504395,1.0
0.98755455,0.0
0.36886215,1.0
0.085977554,0.0
0.7408638,0.0
0.03830719,0.0
0.54076195,1.0
0.93782806,0.0
0.05126953,0.0
0.1887989,1.0
0.4582672,1.0
0.35624504,1.0
0.61994743,1.0
0.65003395,0.0
0.1650505,0.0
0.34277344,1.0
0.44188118,1.0
0.81936455,0.0
0.61737823,1.0
0.7523403,0.0
0.77820206,0.0
0.4794464,1.0
0.00017166138,0.0
0.6030483,1.0
0.86423874,0.0
0.56873703,1.0
0.91487694,0.0
0.71414757,0.0
0.34711075,1.0
0.03037262,0.0
0.9278946,0.0
0.4671154,1.0
0.9313774,0.0
0.36977577,1.0
0.23852539,1.0
0.9119091,0.0
0.9861851,0.0
0.63170624,0.0
0.5094776,1.0
0.1945076,1.0
0.6012783,1.0
0.3420868,1.0
0.36132622,1.0
0.74982834,0.0
0.9293785,0.0
0.14649391,0.0
0.14740753,0.0
0.8785114,0.0
0.6850872,0.0
0.47876167,1.0
0.14889145,0.0
0.75039864,0.0
0.60944366,1.0
0.97499275,0.0
0.5393925,1.0
0.12017441,0.0
0.96694374,0.0
0.7944164,0.0
0.76530075,0.0
0.24177933,1.0
0.2851677,1.0
0.97984695,0.0
0.28876495,1.0
0.03762436,0.0
0.25319862,1.0
0.66664696,0.0
0.04099083,0.0
0.21791458,1.0
0.3867321,1.0
0.9253807,0.0
0.909626,0.0
0.86001205,0.0
0.60887146,1.0
0.5602875,1.0
0.9731674,0.0
0.41453552,1.0
0.22293854,1.0
0.8054352,0.0
0.15300179,0.0
0.5303135,1.0
0.38890266,1.0
0.7737484,0.0
0.5343685,1.0
0.6083565,1.0
0.21129227,1.0
0.98703957,0.0
0.102134705,0.0
0.91379166,0.0
0.36052895,1.0
0.20815277,1.0
0.10144997,0.0
0.011018753,0.0
0.5145588,1.0
0.92263985,0.0
0.9960022,0.0
0.9794464,0.0
0.30766106,1.0
0.7055836,0.0
0.73778343,0.0
0.28271294,1.0
0.15345955,0.0
0.25068474,1.0
0.63741684,0.0
0.80674744,0.0
0.28134155,1.0
0.71551704,0.0
0.31702423,1.0
0.61657906,1.0
0.8390598,0.0
0.013645172,0.0
0.69696236,0.0
0.9654598,0.0
0.63770294,0.0
0.73384285,0.0
0.39403915,1.0
0.7853966,0.0
0.32079315,1.0
0.5216961,1.0
0.7769451,0.0
0.49331856,1.0
0.29104996,1.0
0.7765484,0.0
0.80109596,0.0
0.7396107,0.0
0.20284271,1.0
0.99874306,0.0
0.19188118,1.0
0.47550774,1.0
0.32136345,1.0
0.6053333,1.0
0.44256592,1.0
0.33021164,1.0
0.25736427,1.0
0.9095688,0.0
0.6950779,0.0
0.008394241,0.0
0.79195976,0.0
0.1310234,0.0
0.92007256,0.0
0.4098549,1.0
0.6738987,0.0
0.56685257,1.0
0.90859795,0.0
0.4742527,1.0
0.64284134,0.0
0.77192116,0.0
0.9920063,0.0
0.89312553,0.0
0.49617577,1.0
0.40431786,1.0
0.2702675,1.0
0.5088482,1.0
0.25034142,1.0
0.7349262,0.0
0.6440983,0.0
0.9603214,0.0
0.8300972,0.0
0.25953293,1.0
0.03408432,0.0
0.96386147,0.0
0.65716934,0.0
0.951643,0.0
0.2948742,1.0
0.34477043,1.0
0.09408569,0.0
0.67492485,0.0
0.38912964,1.0
0.15420151,0.0
0.67726517,0.0
0.09711075,0.0
0.6567135,0.0
0.6106968,1.0
0.15836906,0.0
0.63570404,0.0
0.3978634,1.0
0.46494484,1.0
0.35510445,1.0
0.7697544,0.0
0.004966736,0.0
0.5995083,1.0
0.62057495,1.0
0.88170815,0.0
0.87970924,0.0
0.93896866,0.0
0.1481514,0.0
0.7449188,0.0
0.05880356,0.0
0.007820129,0.0
0.39809418,1.0
0.9322319,0.0
0.4010601,1.0
0.6330204,0.0
0.16299438,0.0
0.7194576,0.0
0.06856537,0.0
0.3495102,1.0
0.5574341,1.0
0.69239426,0.0
0.5000572,1.0
0.8278141,0.0
0.35949898,1.0
0.2242508,1.0
0.5769596,1.0
0.6612797,0.0
0.94268036,0.0
0.48350143,1.0
0.20592499,1.0
0.9467335,0.0
0.6024189,1.0
0.13307953,0.0
0.668417,0.0
0.12491417,0.0
0.011190414,0.0
0.70546913,0.0
0.2888794,1.0
0.04584503,0.0
0.15237617,0.0
0.0138168335,0.0
0.11812019,0.0
0.7382393,0.0
0.11606407,0.0
0.036823273,0.0
0.52049637,1.0
0.29138947,1.0
0.093515396,0.0
0.43120575,1.0
0.47459412,1.0
0.6379299,0.0
0.17555428,0.0
0.5146713,1.0
0.41658974,1.0
0.18720055,1.0
0.45695305,1.0
0.58963203,1.0
0.28379822,1.0
0.7634163,0.0
0.4753933,1.0
0.85396194,0.0
0.39484024,1.0
0.98327065,0.0
0.68291855,0.0
0.6138382,1.0
0.44701958,1.0
0.0035972595,0.0
0.85082054,0.0
0.8547611,0.0
0.96700096,0.0
0.7854519,0.0
0.77785873,0.0
0.74126434,0.0
0.60858727,1.0
0.038822174,0.0
0.11658096,0.0
0.5100479,1.0
0.30303764,1.0
0.88142204,0.0
0.2079258,1.0
0.88804626,0.0
0.87628365,0.0
0.18605995,1.0
0.10698891,0.0
0.270895,1.0
0.61595154,1.0
0.5657673,1.0
0.16630363,0.0
0.63005257,0.0
0.2299614,1.0
0.31336975,1.0
0.9781914,0.0
0.45815086,1.0
0.44456482,1.0
0.8710308,0.0
0.8767986,0.0
0.41339302,1.0
0.3919258,1.0
0.027975082,0.0
0.49588966,1.0
0.03944969,0.0
0.6858864,0.0
0.034425735,0.0
0.57684326,1.0
0.05794716,0.0
0.049669266,0.0
0.1138401,0.0
0.73703957,0.0
0.6822338,0.0
0.60281944,1.0
0.4345169,1.0
0.30166817,1.0
0.24954414,1.0
0.8835354,0.0
0.81308556,0.0
0.07775879,0.0
0.7507992,0.0
0.08717728,0.0
0.89694977,0.0
0.09305763,0.0
0.96842957,0.0
0.08860397,0.0
0.76792717,0.0
0.06765175,0.0
0.07638931,0.0
0.22276688,1.0
0.6395874,0.0
0.28785133,1.0
0.47116852,1.0
0.59619904,1.0
0.7845402,0.0
0.2877369,1.0
0.13399315,0.0
0.9666023,0.0
0.3132,1.0
0.35036469,1.0
0.6266823,1.0
0.32513046,1.0
0.2923031,1.0
0.29498672,1.0
0.064798355,0.0
0.47630692,1.0
0.6278267,1.0
0.74417686,0.0
0.58683395,1.0
0.6818905,0.0
0.5967121,1.0
0.2293911,1.0
0.5943146,1.0
0.75525284,0.0
0.1384449,0.0
0.23629951,1.0
0.6878834,0.0
0.04909897,0.0
0.16916084,0.0
0.46186447,1.0
0.874115,0.0
0.8309555,0.0
0.9213867,0.0
0.99668884,0.0
0.7224808,0.0
0.9130497,0.0
0.07792854,0.0
0.4381714,1.0
0.10162163,0.0
0.743948,0.0
0.120004654,0.0
0.10384941,0.0
0.021123886,0.0
0.28191376,1.0
0.6221161,1.0
0.3017807,1.0
0.4777336,1.0
0.87171745,0.0
0.40374374,1.0
0.1195488,0.0
0.6472359,0.0
0.6670475,0.0
0.44633484,1.0
0.10967064,0.0
0.0047397614,0.0
0.41858864,1.0
0.4170456,1.0
0.046642303,0.0
0.83283806,0.0
0.25102806,1.0
0.8352356,0.0
0.48390007,1.0
0.34967995,1.0
0.23526955,1.0
0.8557892,0.0
0.502512,1.0
0.6341629,0.0
0.10356331,0.0
0.072618484,0.0
0.74725914,0.0
0.49965668,1.0
0.17098808,0.0
0.81884956,0.0
0.36595154,1.0
0.8732567,0.0
0.15089226,0.0
0.52985764,1.0
0.7442913,0.0
0.7251091,0.0
0.13165092,0.0
0.8254738,0.0
0.90151787,0.0
0.23955345,1.0
0.7334995,0.0
0.9639187,0.0
0.72898865,0.0
0.7056961,0.0
0.21980095,1.0
0.9928627,0.0
0.90266037,0.0
0.97978973,0.0
0.6055603,1.0
0.20295906,1.0
0.73555565,0.0
0.7245369,0.0
0.12537193,0.0
0.14849281,0.0
0.35190773,1.0
0.08672142,0.0
0.7140331,0.0
0.6599102,0.0
0.7554798,0.0
0.78762245,0.0
0.36024284,1.0
0.6180649,1.0
0.3286152,1.0
0.32164955,1.0
0.47956085,1.0
0.3563614,1.0
0.6067028,1.0
0.40894127,1.0
0.67635155,0.0
0.7983551,0.0
0.834095,0.0
0.78956413,0.0
0.72579193,0.0
0.6701317,0.0
0.113554,0.0
0.544302,1.0
0.44176865,1.0
0.02957344,0.0
0.602993,1.0
0.35173416,1.0
0.80480576,0.0
0.95586777,0.0
0.90893936,0.0
0.77700424,0.0
0.54852676,1.0
0.7340126,0.0
0.25445175,1.0
0.15768623,0.0
0.37006187,1.0
0.3375187,1.0
0.9528427,0.0
0.3738308,1.0
0.27723122,1.0
0.4364586,1.0
0.9441662,0.0
0.47499275,1.0
0.66607666,0.0
0.36303902,1.0
0.55617714,1.0
0.71380424,0.0
0.13924408,0.0
0.21500397,1.0
0.3672638,1.0
0.49349213,1.0
0.44799042,1.0
0.76438713,0.0
0.6995888,0.0
0.5518379,1.0
0.46009445,1.0
0.36201286,1.0
0.27529144,1.0
0.0010852814,0.0
0.20329857,1.0
0.22562218,1.0
0.002855301,0.0
0.17726517,0.0
0.05069542,0.0
0.35750198,1.0
0.41316605,1.0
0.3990631,1.0
0.34505653,1.0
0.61709213,1.0
0.49720192,1.0
0.18091965,1.0
0.16841698,0.0
0.08135414,0.0
0.007993698,0.0
0.5775852,1.0
0.6035061,1.0
0.18257523,1.0
0.29298973,1.0
0.006450653,0.0
0.46591568,1.0
0.9341183,0.0
0.2603321,1.0
0.26238823,1.0
0.6532879,0.0
0.26781273,1.0
0.64255524,0.0
0.4539833,1.0
0.85595894,0.0
0.72727776,0.0
0.8872452,0.0
0.18714333,1.0
0.61423874,1.0
0.23230171,1.0
0.2517128,1.0
0.97179604,0.0
0.9238968,0.0
0.5554924,1.0
0.6516895,0.0
0.6090431,1.0
0.025806427,0.0
