CWE,DWE,CDE,EBE,HTE,Hour,HPE
0.0,0.0,0.0,1.0,1.0,5.940419,1.0
0.0,0.0,0.0,1.0,1.0,5.980441,1.0
0.0,0.0,0.0,1.0,1.0,5.8497543,1.0
0.0,0.0,0.0,1.0,1.0,4.92868,1.0
0.0,0.0,0.0,1.0,1.0,4.29109,1.0
0.0,0.0,0.0,1.0,1.0,5.990231,1.0
0.0,0.0,0.0,1.0,1.0,13.49329,1.0
0.0,0.0,0.0,1.0,1.0,6.1062784,1.0
0.0,0.0,0.0,1.0,1.0,4.316033,1.0
0.0,0.0,0.0,1.0,1.0,6.482855,1.0
0.0,0.0,0.0,1.0,1.0,6.6593575,1.0
0.0,0.0,0.0,1.0,1.0,4.978634,1.0
0.0,0.0,0.0,1.0,1.0,5.0459037,1.0
0.0,0.0,0.0,1.0,1.0,6.8348994,1.0
0.0,0.0,0.0,1.0,1.0,4.4882274,1.0
0.0,0.0,0.0,1.0,1.0,7.4502068,1.0
0.0,0.0,0.0,1.0,1.0,6.334908,1.0
0.0,0.0,0.0,1.0,1.0,6.346209,1.0
0.0,0.0,0.0,1.0,1.0,6.8015394,1.0
0.0,0.0,0.0,1.0,1.0,7.588172,1.0
0.0,0.0,0.0,1.0,1.0,5.036822,1.0
0.0,0.0,0.0,1.0,1.0,4.6388664,1.0
0.0,0.0,0.0,1.0,1.0,6.8588414,1.0
0.0,0.0,0.0,1.0,1.0,4.742254,1.0
0.0,0.0,0.0,1.0,1.0,12.102783,1.0
0.0,0.0,0.0,1.0,1.0,4.469459,1.0
0.0,0.0,0.0,1.0,1.0,5.287477,1.0
0.0,0.0,0.0,1.0,1.0,5.4518337,1.0
0.0,0.0,0.0,1.0,1.0,4.3976717,1.0
0.0,0.0,0.0,1.0,1.0,9.01743,1.0
0.0,0.0,0.0,1.0,1.0,8.710008,1.0
0.0,0.0,0.0,1.0,1.0,5.8606186,1.0
0.0,0.0,0.0,0.0,1.0,7.066922,1.0
0.0,0.0,0.0,0.0,1.0,6.258657,1.0
0.0,0.0,0.0,0.0,1.0,7.5781703,1.0
0.0,0.0,0.0,0.0,1.0,7.308698,1.0
0.0,0.0,0.0,0.0,1.0,7.097171,1.0
0.0,0.0,0.0,0.0,1.0,6.299141,1.0
0.0,0.0,0.0,0.0,1.0,7.1713457,1.0
0.0,0.0,0.0,0.0,1.0,7.887614,1.0
0.0,0.0,0.0,0.0,1.0,7.848739,1.0
0.0,0.0,0.0,0.0,1.0,6.845872,1.0
0.0,0.0,0.0,0.0,1.0,7.3573723,1.0
0.0,0.0,0.0,0.0,1.0,7.1501575,1.0
0.0,0.0,0.0,0.0,1.0,7.41497,1.0
0.0,0.0,0.0,0.0,1.0,7.665059,1.0
0.0,0.0,0.0,0.0,1.0,7.241988,1.0
0.0,0.0,0.0,0.0,1.0,7.2928495,1.0
0.0,0.0,0.0,0.0,1.0,7.867531,1.0
0.0,0.0,0.0,0.0,1.0,7.3277173,1.0
0.0,0.0,0.0,0.0,1.0,7.491308,1.0
0.0,0.0,0.72112274,0.0,1.0,16.653473,1.0
0.0,0.0,0.0,0.0,1.0,7.2946177,1.0
0.0,0.0,0.0,0.0,1.0,7.3485956,1.0
0.0,0.0,0.47257584,0.0,1.0,13.67091,1.0
0.0,0.0,0.0,0.0,1.0,7.1225924,1.0
0.0,0.0,0.0,0.0,1.0,8.2014065,1.0
0.0,0.0,0.0,0.0,1.0,12.024164,1.0
0.0,0.0,0.0,0.0,1.0,7.6310124,1.0
0.0,0.0,0.0,0.0,1.0,6.290762,1.0
0.0,0.0,0.0,0.0,1.0,12.011015,1.0
0.0,0.0,0.0,0.0,1.0,7.651239,1.0
0.0,0.0,0.0,0.0,1.0,7.3061233,1.0
0.0,0.0,0.15963276,0.0,1.0,9.915593,1.0
0.0,0.0,0.0,0.0,1.0,7.1037183,1.0
0.0,0.0,0.0,0.0,1.0,7.595509,1.0
0.0,0.0,0.0,0.0,1.0,10.278128,1.0
0.0,0.0,0.0,0.0,1.0,6.588482,1.0
0.0,0.0,0.0,0.0,1.0,7.1791596,1.0
0.0,0.0,0.0,0.0,1.0,9.181714,1.0
0.0,0.0,0.0,0.0,1.0,11.306751,1.0
0.0,0.0,0.0,0.0,1.0,7.6080017,1.0
0.0,0.0,0.0,0.0,1.0,9.843514,1.0
0.0,0.0,0.6900258,0.0,1.0,16.28031,1.0
0.0,0.0,0.38718328,0.0,1.0,12.646199,1.0
0.0,0.0,0.0,0.0,1.0,7.6538916,1.0
0.0,0.0,0.0,0.0,1.0,6.328223,1.0
0.0,0.0,0.10127612,0.0,1.0,9.215313,1.0
0.0,0.0,0.67589265,0.0,1.0,16.110712,1.0
0.0,0.0,0.0,0.0,1.0,7.7512746,1.0
0.0,0.0,0.0,0.0,1.0,7.984502,1.0
0.0,0.0,0.0,0.0,1.0,8.833821,1.0
0.0,0.0,0.60666156,0.0,1.0,15.279939,1.0
0.0,0.0,0.0,0.0,1.0,7.2908726,1.0
0.0,0.0,0.0,0.0,1.0,7.9578843,1.0
0.0,0.0,0.0,0.0,1.0,7.9635744,1.0
0.0,0.0,0.0,0.0,1.0,7.097458,1.0
0.0,0.0,0.0,0.0,1.0,7.8533883,1.0
0.0,0.0,0.0,0.0,1.0,6.2116356,1.0
0.0,0.0,0.0,0.0,1.0,7.771834,1.0
0.0,0.0,0.0,0.0,1.0,7.259982,1.0
0.0,0.0,0.30973324,0.0,1.0,11.716799,1.0
0.0,0.0,0.0,0.0,1.0,7.1412477,1.0
0.0,0.0,0.7004549,0.0,1.0,16.405458,1.0
0.0,0.0,0.0,0.0,1.0,7.5981865,1.0
0.0,0.0,0.076302454,0.0,1.0,8.915629,1.0
0.0,0.0,0.0,0.0,1.0,7.2672997,1.0
0.08303887,0.0,0.0,0.0,1.0,14.667845,1.0
1.0,0.0,0.0,0.0,1.0,10.003192,1.0
0.84631586,0.0,0.0,0.0,1.0,11.614737,1.0
0.13703597,0.0,0.86296403,0.0,1.0,13.588892,1.0
1.0,0.0,0.0,0.0,1.0,10.733978,1.0
0.4091841,0.0,0.0,0.0,1.0,12.181632,1.0
0.49422717,0.0,0.0,0.0,1.0,13.023091,1.0
0.98201185,0.0,0.0,0.0,1.0,11.071953,1.0
1.0,0.0,0.0,0.0,1.0,10.067228,1.0
0.92167294,0.0,0.0,0.0,1.0,11.469962,1.0
0.3117811,0.0,0.0,0.0,1.0,13.752875,1.0
0.21499318,0.0,0.7850068,0.0,1.0,13.3550205,1.0
0.20471215,0.0,0.0,0.0,1.0,14.181151,1.0
0.0,0.0,0.0,1.0,1.0,7.573632,1.0
0.0,0.0,0.0,1.0,1.0,7.9382234,1.0
0.0,0.0,0.0,1.0,1.0,6.5139556,1.0
0.0,0.0,0.0,1.0,1.0,6.3358994,1.0
0.0,0.0,0.0,1.0,1.0,6.4719524,1.0
0.0,0.0,0.0,1.0,1.0,9.908324,1.0
0.0,0.0,0.0,1.0,1.0,6.276011,1.0
0.0,0.0,0.0,1.0,1.0,6.7879553,1.0
0.0,0.0,0.0,1.0,1.0,7.315293,1.0
0.0,0.6884013,0.0,1.0,1.0,13.884012,1.0
0.0,0.0,0.0,1.0,1.0,7.475357,1.0
0.0,0.7876768,0.0,1.0,1.0,14.876768,1.0
0.0,0.0,0.0,1.0,1.0,7.93311,1.0
0.0,0.32689327,0.0,1.0,1.0,10.268932,1.0
0.0,0.010798393,0.0,1.0,1.0,7.107984,1.0
0.0,0.0,0.0,1.0,1.0,9.103034,1.0
0.0,0.113269754,0.0,1.0,1.0,8.132698,1.0
0.0,0.0,0.0,1.0,1.0,12.410164,1.0
0.0,0.0,0.0,1.0,1.0,6.508132,1.0
0.0,0.0,0.0,1.0,1.0,6.21572,1.0
0.0,0.58392656,0.0,1.0,1.0,12.839266,1.0
0.0,0.08243327,0.0,1.0,1.0,7.8243327,1.0
0.0,0.0,0.0,1.0,1.0,6.234348,1.0
0.0,0.06979948,0.0,1.0,1.0,7.6979947,1.0
0.0,0.0,0.0,1.0,1.0,6.5212984,1.0
0.0,0.0,0.0,1.0,1.0,7.517048,1.0
0.0,0.0,0.0,1.0,1.0,12.266346,1.0
0.0,0.0,0.0,1.0,1.0,13.381139,1.0
0.0,0.0,0.0,1.0,1.0,6.4458737,1.0
0.0,0.5271473,0.0,1.0,1.0,12.271473,1.0
0.0,0.0,0.0,1.0,1.0,6.236037,1.0
0.0,0.0,0.0,1.0,1.0,7.0152364,1.0
0.0,0.0,0.0,1.0,1.0,13.424311,1.0
0.0,0.0,0.0,1.0,1.0,7.592346,1.0
0.0,0.0,0.0,1.0,1.0,9.952356,1.0
0.0,0.736254,0.0,1.0,1.0,14.362539,1.0
0.0,0.0,0.0,1.0,1.0,9.322754,1.0
0.0,0.0,0.0,1.0,1.0,11.593421,1.0
0.0,0.0,0.0,1.0,1.0,6.528337,1.0
0.0,0.0,0.0,1.0,1.0,11.001394,1.0
0.0,0.046402887,0.0,1.0,1.0,7.464029,1.0
0.0,0.0,0.0,1.0,1.0,11.367716,1.0
0.0,0.0,0.0,1.0,1.0,6.373902,1.0
0.0,0.0,0.0,1.0,1.0,6.108799,1.0
0.0,0.0,0.0,1.0,1.0,6.4943438,1.0
0.0,0.0,0.0,1.0,1.0,6.922856,1.0
0.0,0.3061959,0.0,1.0,1.0,10.061959,1.0
0.0,0.0,0.0,1.0,1.0,8.966888,1.0
0.0,0.0,0.0,1.0,1.0,6.760741,1.0
0.0,0.0,0.0,1.0,1.0,8.963695,1.0
0.0,0.0,0.0,1.0,1.0,9.461407,1.0
0.0,0.0,0.0,1.0,1.0,11.090239,1.0
0.0,0.0,0.0,1.0,1.0,10.559692,1.0
0.0,0.0,0.0,1.0,1.0,7.9553556,1.0
0.0,0.0,0.0,1.0,1.0,9.192784,1.0
0.0,0.0,0.0,1.0,1.0,9.014029,1.0
0.0,0.7370635,0.0,1.0,1.0,14.370635,1.0
0.0,0.0,0.0,1.0,1.0,6.9298987,1.0
0.0,0.0,0.0,1.0,1.0,6.1354585,1.0
0.0,0.49956647,0.0,1.0,1.0,11.995665,1.0
0.0,0.0,0.0,1.0,1.0,8.315524,1.0
0.0,0.0,0.0,1.0,1.0,11.277164,1.0
0.0,0.0,0.0,1.0,1.0,6.375808,1.0
0.0,0.0,0.0,1.0,1.0,7.9242463,1.0
0.0,0.7562336,0.0,1.0,1.0,14.562336,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,8.468294,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.055862,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.276415,1.0
0.0,0.0,0.0,1.0,1.0,10.2632675,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,5.160489,1.0
0.0,0.0,0.0,1.0,1.0,12.212807,1.0
0.0,0.0,0.0,1.0,1.0,10.97141,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,10.191598,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,6.8588166,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,6.511292,1.0
0.0,0.0,0.0,1.0,1.0,4.5627594,1.0
0.0,0.0,0.0,1.0,1.0,4.4398127,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0380116,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,6.8484774,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,9.66688,1.0
0.0,0.0,0.0,1.0,1.0,6.231123,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,5.841291,1.0
0.0,0.0,0.0,1.0,1.0,5.5454235,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,10.849478,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,4.374974,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,6.716331,1.0
0.0,0.0,0.0,1.0,1.0,11.550308,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0807085,1.0
0.0,0.0,0.99277097,1.0,1.0,11.956626,1.0
0.0,0.0,0.0,1.0,1.0,6.7835836,1.0
0.0,0.0,0.0,1.0,1.0,6.9219875,1.0
0.0,0.0,0.0,1.0,1.0,6.1950545,1.0
0.0,0.0,0.0,1.0,1.0,6.9605684,1.0
0.0,0.0,0.0,1.0,1.0,6.1426544,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.8296957,1.0,1.0,10.978174,1.0
0.0,0.0,0.0,1.0,1.0,6.3498034,1.0
0.0,0.0,0.0,1.0,1.0,6.4248285,1.0
0.0,0.0,0.0,1.0,1.0,6.1281853,1.0
0.0,0.0,0.0,1.0,1.0,6.122922,1.0
0.0,0.0,0.0,1.0,1.0,9.717409,1.0
0.0,0.0,0.0,1.0,1.0,10.053194,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.556682,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.9849148,1.0,1.0,11.909489,1.0
0.0,0.0,0.0,1.0,1.0,6.455961,1.0
0.0,0.0,0.0,1.0,1.0,10.072729,1.0
0.0,0.0,0.0,1.0,1.0,6.1760826,1.0
0.0,0.0,0.0,1.0,1.0,6.7167187,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.2696344,1.0,1.0,7.6178064,1.0
0.0,0.0,0.0,1.0,1.0,6.654771,1.0
0.0,0.0,0.0,1.0,1.0,6.390086,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,11.133862,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.6940722,1.0
0.0,0.0,0.0,1.0,1.0,9.114978,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.422539,1.0
0.0,0.0,0.0,1.0,1.0,7.7900267,1.0
0.0,0.0,0.26302585,1.0,1.0,7.578155,1.0
0.0,0.0,0.0,1.0,1.0,6.9816504,1.0
0.0,0.0,0.0,1.0,1.0,6.362767,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.68387675,1.0,1.0,10.10326,1.0
0.0,0.0,0.0,1.0,1.0,9.011042,1.0
0.0,0.0,0.0,1.0,1.0,6.7779446,1.0
0.0,0.0,0.0,1.0,1.0,6.8413396,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.618935,1.0
0.0,0.0,0.0,1.0,1.0,6.282886,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.024206044,1.0,1.0,6.1452365,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.480537,1.0
0.0,0.0,0.18316953,1.0,1.0,7.099017,1.0
0.0,0.0,0.0,1.0,1.0,9.535714,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.8126125,1.0
0.0,0.0,0.0,1.0,1.0,6.764448,1.0
0.0,0.0,0.0,1.0,1.0,6.6392627,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.1342025,1.0
0.0,0.0,0.0,1.0,1.0,9.86854,1.0
0.0,0.0,0.0,1.0,1.0,8.037964,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,9.344548,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.65082794,1.0,1.0,9.904968,1.0
0.0,0.0,0.0,1.0,1.0,6.116274,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.437148,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.604005,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,11.993428,1.0
0.0,0.0,0.0,1.0,1.0,9.646576,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.25709608,1.0,1.0,7.542577,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,8.203667,1.0
0.0,0.0,0.91381454,1.0,1.0,11.482887,1.0
0.0,0.0,0.0,1.0,1.0,6.3682957,1.0
0.0,0.0,0.3734446,1.0,1.0,8.240667,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.6507883,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.334143,1.0
0.0,0.0,0.8179042,1.0,1.0,10.907425,1.0
0.0,0.0,0.0,1.0,1.0,6.230183,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.39825022,1.0,1.0,8.389502,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.8715519,1.0,1.0,11.229311,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.3429666,1.0
0.0,0.0,0.13824557,1.0,1.0,6.8294735,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,8.977937,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.67866,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,10.844868,1.0
0.0,0.0,0.0,1.0,1.0,6.109356,1.0
0.0,0.0,0.3972913,1.0,1.0,8.383748,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.5694823,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,6.4700294,1.0
0.0,0.0,0.0,1.0,1.0,6.0725746,1.0
0.0,0.0,0.0,1.0,1.0,6.850318,1.0
0.0,0.0,0.21285008,1.0,1.0,7.2771006,1.0
0.0,0.0,0.0,1.0,1.0,6.668753,1.0
0.0,0.0,0.54287815,1.0,1.0,9.257269,1.0
0.0,0.0,0.0,1.0,1.0,10.997362,1.0
0.0,0.0,0.0,1.0,1.0,6.7505336,1.0
0.0,0.0,0.0,1.0,1.0,6.0,1.0
0.0,0.0,0.0,1.0,1.0,16.087683,1.0
0.0,0.0,0.0,1.0,1.0,16.015285,1.0
0.0,0.0,0.0,1.0,1.0,16.92674,1.0
0.0,0.0,0.0,1.0,1.0,16.804255,1.0
0.0,0.0,0.0,1.0,1.0,14.519773,1.0
0.0,0.0,0.0,1.0,1.0,15.338465,1.0
0.0,0.0,0.0,1.0,1.0,16.707584,1.0
0.0,0.0,0.0,1.0,1.0,16.125103,1.0
0.0,0.0,0.0,1.0,1.0,14.684651,1.0
0.0,0.0,0.0,1.0,1.0,16.582092,1.0
0.0,0.0,0.0,1.0,1.0,16.251595,1.0
0.0,0.0,0.0,1.0,1.0,15.077331,1.0
0.0,0.0,0.0,1.0,1.0,16.08206,1.0
0.0,0.0,0.0,1.0,1.0,16.284718,1.0
0.0,0.0,0.0,1.0,1.0,15.116367,1.0
0.0,0.0,0.0,1.0,1.0,15.188767,1.0
0.0,0.0,0.0,1.0,1.0,16.894735,1.0
0.0,0.0,0.0,1.0,1.0,15.854634,1.0
0.0,0.0,0.0,1.0,1.0,16.499418,1.0
0.0,0.0,0.0,1.0,1.0,13.577644,1.0
0.0,0.0,0.0,1.0,1.0,15.407914,1.0
0.0,0.0,0.0,1.0,1.0,15.979071,1.0
0.0,0.0,0.0,1.0,1.0,15.648712,1.0
0.0,0.0,0.0,1.0,1.0,16.457424,1.0
0.0,0.0,0.0,1.0,1.0,16.53391,1.0
0.0,0.0,0.0,1.0,1.0,14.705488,1.0
0.0,0.0,0.0,1.0,1.0,15.356929,1.0
0.0,0.0,0.0,1.0,1.0,16.97143,1.0
0.0,0.0,0.0,1.0,1.0,14.476596,1.0
0.0,0.0,0.0,1.0,1.0,16.300829,1.0
0.0,0.0,0.0,1.0,1.0,16.707329,1.0
0.0,0.0,0.0,1.0,1.0,16.214825,1.0
0.0,0.0,0.0,1.0,1.0,16.657978,1.0
0.0,0.0,0.0,1.0,1.0,16.16776,1.0
0.0,0.0,0.0,1.0,1.0,16.450405,1.0
0.0,0.0,0.0,1.0,1.0,16.266848,1.0
0.0,0.0,0.0,1.0,1.0,16.62376,1.0
0.0,0.0,0.0,1.0,1.0,16.048603,1.0
0.0,0.0,0.0,1.0,1.0,14.510734,1.0
1.0,0.0,0.0,1.0,1.0,13.807983,1.0
0.16000175,0.0,0.0,1.0,1.0,15.6799965,1.0
0.27508724,0.72491276,0.0,1.0,1.0,16.89965,1.0
0.10523802,0.0,0.0,1.0,1.0,16.684286,1.0
0.8824428,0.11755725,0.0,1.0,1.0,14.470229,1.0
0.009777486,0.0,0.0,1.0,1.0,14.990223,1.0
0.79059327,0.0,0.0,1.0,1.0,14.628221,1.0
0.9882201,0.0,0.0,1.0,1.0,14.035339,1.0
0.0025770664,0.99742293,0.0,1.0,1.0,17.989693,1.0
1.0,0.0,0.0,1.0,1.0,13.718926,1.0
0.33198053,0.0,0.0,1.0,1.0,16.004059,1.0
0.8233177,0.0,0.0,1.0,1.0,14.176682,1.0
1.0,0.0,0.0,1.0,1.0,13.419771,1.0
1.0,0.0,0.0,1.0,1.0,13.095965,1.0
1.0,0.0,0.0,1.0,1.0,13.679819,1.0
0.329746,0.0,0.0,1.0,1.0,16.010761,1.0
1.0,0.0,0.0,1.0,1.0,13.812097,1.0
0.37520462,0.6247954,0.0,1.0,1.0,16.499182,1.0
1.0,0.0,0.0,1.0,1.0,13.663549,1.0
0.7887918,0.0,0.0,1.0,1.0,14.211208,1.0
0.68681794,0.0,0.0,1.0,1.0,14.626364,1.0
0.82115895,0.0,0.0,1.0,1.0,14.178841,1.0
0.09808391,0.0,0.0,1.0,1.0,16.705748,1.0
1.0,0.0,0.0,1.0,1.0,13.602813,1.0
1.0,0.0,0.0,1.0,1.0,13.754721,1.0
0.5515922,0.44840783,0.0,1.0,1.0,15.793632,1.0
0.0,0.0,0.0,1.0,1.0,15.013252,1.0
0.0,0.0,0.0,1.0,1.0,11.283674,1.0
0.0,0.0,0.0,1.0,1.0,7.314302,1.0
0.0,0.0,0.0,1.0,1.0,12.476992,1.0
0.0,0.0,0.0,1.0,1.0,11.357722,1.0
0.0,0.0,0.0,1.0,1.0,11.731469,1.0
0.0,0.0,0.0,1.0,1.0,7.649749,1.0
0.0,0.0,0.0,1.0,1.0,15.111511,1.0
0.0,0.0,0.0,1.0,1.0,11.499641,1.0
0.0,0.0,0.0,1.0,1.0,12.357513,1.0
0.0,0.0,0.0,1.0,1.0,12.277427,1.0
0.0,0.0,0.0,1.0,1.0,11.357198,1.0
0.0,0.0,0.0,1.0,1.0,11.307199,1.0
0.0,0.0,0.0,1.0,1.0,6.7741942,1.0
0.0,0.0,0.0,1.0,1.0,13.369336,1.0
0.0,0.0,0.0,1.0,1.0,11.230227,1.0
0.0,0.0,0.0,1.0,1.0,11.438644,1.0
0.0,0.0,0.0,1.0,1.0,6.702981,1.0
0.0,0.0,0.0,1.0,1.0,8.833127,1.0
0.0,0.0,0.0,1.0,1.0,8.376592,1.0
0.0,0.0,0.0,1.0,1.0,12.577877,1.0
0.0,0.0,0.0,1.0,1.0,14.997261,1.0
0.0,0.0,0.0,1.0,1.0,5.2471666,1.0
0.0,0.0,0.0,1.0,1.0,11.926436,1.0
0.0,0.0,0.0,1.0,1.0,11.679393,1.0
0.0,0.0,0.0,1.0,1.0,12.937551,1.0
0.0,0.0,0.0,1.0,1.0,8.290871,1.0
0.0,0.0,0.0,1.0,1.0,12.614903,1.0
0.0,0.0,0.0,1.0,1.0,9.105458,1.0
0.0,0.0,0.0,1.0,1.0,11.344398,1.0
0.0,0.0,0.0,1.0,1.0,6.6233745,1.0
0.0,0.0,0.0,1.0,1.0,12.747225,1.0
0.0,0.0,0.0,1.0,1.0,10.12978,1.0
0.0,0.0,0.0,1.0,1.0,11.693761,1.0
0.0,0.0,0.0,1.0,1.0,6.1351104,1.0
0.0,0.0,0.0,1.0,1.0,11.927643,1.0
0.0,0.0,0.0,1.0,1.0,6.7133694,1.0
0.0,0.0,0.0,1.0,1.0,10.203368,1.0
0.0,0.0,0.0,1.0,1.0,7.849107,1.0
0.0,0.0,0.0,1.0,1.0,11.064006,1.0
0.0,0.0,0.0,1.0,1.0,14.71249,1.0
