Hour,Weekday,WOE
0.73533696,0.30424982,1.0
0.68485975,0.20685539,1.0
0.745881,0.48136,1.0
0.70284843,0.05517111,1.0
0.6941792,0.005646527,1.0
0.7227368,0.25956097,1.0
0.6617176,0.13008262,1.0
0.6956522,0.23132266,1.0
0.71479106,0.18341435,1.0
0.7048992,0.0708936,1.0
0.7404499,0.42931142,1.0
0.7804818,0.8129511,1.0
0.7355643,0.38249084,1.0
0.7441135,0.46442118,1.0
0.7000954,0.03406454,1.0
0.6956522,0.1423683,1.0
0.74148035,0.43918675,1.0
0.7674714,0.68826735,1.0
0.6956522,0.049729075,1.0
0.58609384,0.5599648,1.0
0.59484917,0.5152152,1.0
0.6656452,0.15336913,1.0
0.6956522,0.021889187,1.0
0.77113515,0.72337866,1.0
0.6956522,0.16053945,1.0
0.6956522,0.0052170525,1.0
0.60026914,0.4875134,1.0
0.65610766,0.15158743,1.0
0.7702052,0.71446675,1.0
0.56984514,0.64301366,1.0
0.66260463,0.12668236,1.0
0.6764218,0.07371646,1.0
0.70921534,0.103984,1.0
0.72354287,0.26728562,1.0
0.66415554,0.12073712,1.0
0.59836906,0.4972247,1.0
0.70436347,0.066786386,1.0
0.7711411,0.7234357,1.0
0.6956522,0.119154006,1.0
0.62224996,0.37516686,1.0
0.67515075,0.07858875,1.0
0.67203337,0.0905388,1.0
0.674881,0.10616383,1.0
0.6867956,0.03395021,1.0
0.69961584,0.030388165,1.0
0.70901376,0.12804836,1.0
0.715378,0.15123121,1.0
0.6725933,0.0883924,1.0
0.6956522,0.0029769824,1.0
0.76493895,0.6639982,1.0
0.721232,0.24513999,1.0
0.576717,0.6078907,1.0
0.569455,0.6450075,1.0
0.6956522,0.030909812,1.0
0.73583454,0.38508108,1.0
0.6956522,0.00020530587,1.0
0.6176095,0.39888486,1.0
0.61643827,0.40487096,1.0
0.7171774,0.2062833,1.0
0.719931,0.18613756,1.0
0.6858461,0.037590027,1.0
0.6746749,0.107216984,1.0
0.61067134,0.43434632,1.0
0.70982283,0.108641826,1.0
0.72131586,0.19675466,1.0
0.6956522,0.07220779,1.0
0.6956522,0.16405857,1.0
0.68914866,0.024930108,1.0
0.67545223,0.0774331,1.0
0.7548223,0.56704724,1.0
0.6956522,0.06592418,1.0
0.5685174,0.64979994,1.0
0.6956522,0.12031461,1.0
0.60995865,0.43798923,1.0
0.7285678,0.2523531,1.0
0.6956522,0.15877478,1.0
0.73512256,0.30260623,1.0
0.6641615,0.12071422,1.0
0.66308,0.12486028,1.0
0.70834106,0.12160174,1.0
0.6956522,0.017132068,1.0
0.7204741,0.19030151,1.0
0.6932564,0.012245092,1.0
0.6746802,0.08039273,1.0
0.68650657,0.035058264,1.0
0.6505196,0.23067771,1.0
0.7293828,0.2586016,1.0
0.73657554,0.31374586,1.0
0.6956522,0.01206938,1.0
0.6956522,0.08904037,1.0
0.7723942,0.7354446,1.0
0.6920649,0.013751423,1.0
0.6956522,0.13741902,1.0
0.71120876,0.11926712,1.0
0.6536398,0.21472982,1.0
0.7381507,0.32582214,1.0
0.6869192,0.033476517,1.0
0.72579104,0.23106465,1.0
0.7670818,0.684534,1.0
0.6938616,0.006863916,1.0
0.60821056,0.44692367,1.0
0.77839565,0.7929583,1.0
0.6902513,0.020703329,1.0
0.5787537,0.5974809,1.0
0.7473719,0.49564722,1.0
0.74926996,0.51383716,1.0
0.6690025,0.10215737,1.0
0.6956522,0.04980598,1.0
0.7769741,0.7793349,1.0
0.77803046,0.78945875,1.0
0.6140907,0.41686976,1.0
0.72971404,0.2611409,1.0
0.6690323,0.102042995,1.0
0.67459136,0.080733076,1.0
0.6956522,0.11013669,1.0
0.6956522,0.092166916,1.0
0.669675,0.09957932,1.0
0.6956522,0.13063876,1.0
0.63292557,0.32060257,1.0
0.69388026,0.006792351,1.0
0.6956522,0.027333248,1.0
0.67658234,0.07310121,1.0
0.72716635,0.24160886,1.0
0.7472416,0.4943989,1.0
0.66737854,0.10838237,1.0
0.7373286,0.39939913,1.0
0.6956522,0.10262367,1.0
0.7242624,0.27418122,1.0
0.67520946,0.07836377,1.0
0.72801214,0.24809304,1.0
0.6956522,0.14530547,1.0
0.6767976,0.07227589,1.0
0.6956522,0.007276943,1.0
0.6745645,0.1077817,1.0
0.6974662,0.017384283,1.0
0.61044395,0.4355087,1.0
0.6812037,0.05538577,1.0
0.7192382,0.18082622,1.0
0.6956522,0.082212806,1.0
0.70274144,0.067938745,1.0
0.6956522,0.06721023,1.0
0.6860626,0.03676019,1.0
0.6956522,0.0697333,1.0
0.71335465,0.16964857,1.0
0.6591108,0.14007542,1.0
0.6956522,0.029032223,1.0
0.73742527,0.3202602,1.0
0.67756927,0.06931789,1.0
0.6588589,0.14104089,1.0
0.7229898,0.20958827,1.0
0.5997369,0.49023354,1.0
0.76241076,0.6397699,1.0
0.6298028,0.3365633,1.0
0.6956522,0.09055009,1.0
0.7179998,0.17133197,1.0
0.61894894,0.3920389,1.0
0.69437414,0.0048990743,1.0
0.6956522,0.0659192,1.0
0.6956522,0.10103145,1.0
0.61768824,0.39848238,1.0
0.5922231,0.5286374,1.0
0.72413087,0.21833645,1.0
0.7819246,0.8267778,1.0
0.6586277,0.18923634,1.0
0.6488064,0.23943403,1.0
0.6789632,0.06397453,1.0
0.6956522,0.07763547,1.0
0.7683476,0.6966651,1.0
0.68540037,0.039298683,1.0
0.72939134,0.25866675,1.0
0.71327436,0.1351034,1.0
0.6171493,0.40123695,1.0
0.6131469,0.42169368,1.0
0.711863,0.12428288,1.0
0.6287893,0.34174347,1.0
0.7315679,0.34419265,1.0
0.68663484,0.046088524,1.0
0.6956522,0.0728609,1.0
0.6829487,0.064928934,1.0
0.6780426,0.06750347,1.0
0.7472103,0.4940987,1.0
0.6704602,0.09656915,1.0
0.6668426,0.11043688,1.0
0.6956522,0.015876919,1.0
0.75235856,0.5434361,1.0
0.7227955,0.2601234,1.0
0.7303518,0.3325383,1.0
0.7702597,0.7149886,1.0
0.6964374,0.0075253374,1.0
0.6956522,0.098068774,1.0
0.617559,0.39914268,1.0
0.6784061,0.06610996,1.0
0.7162633,0.19752322,1.0
0.6650425,0.15644936,1.0
0.5803857,0.5891398,1.0
0.67643374,0.07367073,1.0
0.6956522,0.05514823,1.0
0.71516424,0.14959253,1.0
0.7247561,0.22313014,1.0
0.67664045,0.09717105,1.0
0.6761116,0.07490564,1.0
0.7212124,0.19596146,1.0
0.5719239,0.63238895,1.0
0.6956522,0.042087965,1.0
0.71127176,0.119750254,1.0
0.6461706,0.25290573,1.0
0.61666894,0.4036921,1.0
0.72667235,0.2972767,1.0
0.6956522,0.088918656,1.0
0.76363397,0.65149194,1.0
0.6649833,0.11756426,1.0
0.73446685,0.37197387,1.0
0.7708014,0.72018015,1.0
0.71991915,0.18604676,1.0
0.62522966,0.35993725,1.0
0.6956522,0.0056979614,1.0
0.7814516,0.82224417,1.0
0.6956522,0.020495135,1.0
0.7157505,0.1926091,1.0
0.6934045,0.00861614,1.0
0.7513046,0.5333358,1.0
0.7054218,0.074900396,1.0
0.67217255,0.12000696,1.0
0.69180197,0.014759264,1.0
0.70463556,0.0860908,1.0
0.6956522,0.09744512,1.0
0.6657301,0.114701316,1.0
0.6783748,0.066229835,1.0
0.73738235,0.39991426,1.0
0.6658275,0.11432796,1.0
0.6956522,0.0028966318,1.0
0.681603,0.053855114,1.0
0.6956522,0.16218296,1.0
0.74609673,0.48342687,1.0
0.66249245,0.16948305,1.0
0.67296827,0.08695501,1.0
0.65095824,0.22843567,1.0
0.6956522,0.0887075,1.0
0.6901852,0.020956919,1.0
0.7014224,0.04423822,1.0
0.67692924,0.095694914,1.0
0.65479046,0.15663664,1.0
0.60005665,0.48859927,1.0
0.68859214,0.02706365,1.0
0.71203035,0.15695758,1.0
0.6003266,0.48721966,1.0
0.70244193,0.052054614,1.0
0.7058505,0.0781871,1.0
0.6956522,0.1605578,1.0
0.6845519,0.042551085,1.0
0.6093523,0.44108826,1.0
0.6956522,0.16310522,1.0
0.64683086,0.24953118,1.0
0.6948906,0.002919332,1.0
0.7062673,0.08138243,1.0
0.7679024,0.6923977,1.0
0.7332439,0.28820294,1.0
0.6956522,0.12808657,1.0
0.70548785,0.09425819,1.0
0.6956522,0.13258506,1.0
0.6557097,0.15311298,1.0
0.7478791,0.50050795,1.0
0.6956522,0.15681256,1.0
0.65970266,0.13780649,1.0
0.7246509,0.22232383,1.0
0.6705572,0.09619754,1.0
0.65018606,0.23238245,1.0
0.68872666,0.026547907,1.0
0.66934985,0.10082566,1.0
0.65415937,0.21207437,1.0
0.6956522,0.14440645,1.0
0.6956522,0.16555616,1.0
0.66293794,0.12540463,1.0
0.6838502,0.060321134,1.0
0.65799755,0.19245706,1.0
0.70039606,0.03636988,1.0
0.6956522,0.108418606,1.0
0.7621905,0.6376591,1.0
0.6956522,0.15427914,1.0
0.6956522,0.07302873,1.0
0.7348424,0.30045855,1.0
0.77199054,0.731576,1.0
0.70944333,0.105731905,1.0
0.77120876,0.72408384,1.0
0.6793186,0.06261204,1.0
0.7214669,0.24739107,1.0
0.72387284,0.21635823,1.0
0.6956522,0.054730207,1.0
0.75045294,0.52517396,1.0
0.748681,0.5081932,1.0
0.62216014,0.37562597,1.0
0.6956522,0.063403286,1.0
0.67180437,0.09141662,1.0
0.72158635,0.1988285,1.0
0.6719267,0.09094782,1.0
0.6956522,0.07406991,1.0
0.6969276,0.012222548,1.0
0.746701,0.48921812,1.0
0.6956522,0.028074063,1.0
0.7515283,0.53548,1.0
0.7616821,0.632787,1.0
0.7391692,0.41703779,1.0
0.7192332,0.18078789,1.0
0.7370208,0.31715953,1.0
0.5851521,0.56477827,1.0
0.6559028,0.15237276,1.0
0.6956522,0.13562772,1.0
0.6956522,0.018153057,1.0
0.6956522,0.024831977,1.0
0.6269621,0.35108253,1.0
0.70635086,0.08202322,1.0
0.6334745,0.317797,1.0
0.6956522,0.065727554,1.0
0.6717646,0.091569036,1.0
0.7605979,0.62239647,1.0
0.7267605,0.23849696,1.0
0.7183145,0.17374472,1.0
0.58838344,0.5482623,1.0
0.71438533,0.1436207,1.0
0.6956522,0.14945239,1.0
0.6956522,0.011880046,1.0
0.5711313,0.63644004,1.0
0.6956522,0.10911551,1.0
0.6791272,0.06334575,1.0
0.6699364,0.13143608,1.0
0.67481816,0.079863876,1.0
0.7125703,0.16213195,1.0
0.68842036,0.027721934,1.0
0.74933493,0.51445985,1.0
0.7411378,0.43590394,1.0
0.66651756,0.111682676,1.0
0.57439923,0.61973727,1.0
0.6956522,0.08871004,1.0
0.6956522,0.096822016,1.0
0.7034458,0.07468862,1.0
0.75805527,0.59802985,1.0
0.6434906,0.26660347,1.0
0.73811847,0.32557508,1.0
0.65986204,0.13719568,1.0
0.7410853,0.43540087,1.0
0.6956522,0.02053711,1.0
0.58355445,0.57294387,1.0
0.66087914,0.13329685,1.0
0.67157584,0.123056754,1.0
0.682814,0.049213048,1.0
0.66115624,0.13223454,1.0
0.71175903,0.15435705,1.0
0.5759453,0.611835,1.0
0.64027905,0.2830183,1.0
0.6956522,0.014506495,1.0
0.6956522,0.1359581,1.0
0.7281313,0.31125808,1.0
0.7414347,0.43874937,1.0
0.700535,0.037434783,1.0
0.6956522,0.00043066914,1.0
0.6679137,0.10633087,1.0
0.6284554,0.34345013,1.0
0.7472642,0.4946155,1.0
0.59212035,0.5291626,1.0
0.61131227,0.43107063,1.0
0.703251,0.058257814,1.0
0.6956522,0.060128756,1.0
0.7744253,0.7549093,1.0
0.5952246,0.5132965,1.0
0.7440554,0.46386424,1.0
0.6845372,0.0426075,1.0
0.70878524,0.10068684,1.0
0.66382796,0.12199302,1.0
0.7696673,0.7093119,1.0
0.7540369,0.5595206,1.0
0.6956522,0.13492167,1.0
0.59565353,0.5111041,1.0
0.6761256,0.09980264,1.0
0.6772198,0.07065747,1.0
0.70230365,0.0509946,1.0
0.66496927,0.15682372,1.0
0.6956522,0.1448766,1.0
0.6750917,0.078815326,1.0
0.67237574,0.08922636,1.0
0.6956522,0.029740995,1.0
0.70922923,0.104090594,1.0
0.6956522,0.038374364,1.0
0.7046168,0.06872872,1.0
0.6956522,0.1063268,1.0
0.6956522,0.04281398,1.0
0.75061005,0.5266796,1.0
0.6931107,0.009742436,1.0
0.6956522,0.023629066,1.0
0.6956522,0.04575671,1.0
0.6177765,0.3980313,1.0
0.6662678,0.11264022,1.0
0.6379065,0.29514465,1.0
0.67627,0.074298486,1.0
0.60115,0.48301125,1.0
0.6956522,0.0026368487,1.0
0.6956522,0.05684834,1.0
0.7668441,0.6822559,1.0
0.6169714,0.40214628,1.0
0.7103142,0.11240905,1.0
0.77439344,0.75460404,1.0
0.5948753,0.5150818,1.0
0.6611006,0.17659697,1.0
0.75176436,0.53774154,1.0
0.6956522,0.099291794,1.0
0.6433233,0.26745862,1.0
0.6956522,0.06115935,1.0
0.725527,0.28630042,1.0
0.6956522,0.1028593,1.0
0.676417,0.07373499,1.0
0.73182017,0.27728772,1.0
0.6083127,0.44640177,1.0
0.6986927,0.023310535,1.0
0.6956522,0.10669471,1.0
0.6602851,0.18076496,1.0
0.6956522,0.098802,1.0
0.66608125,0.11335532,1.0
0.7157243,0.19235767,1.0
0.6360619,0.30457243,1.0
0.6873772,0.03172081,1.0
0.6933766,0.008723146,1.0
0.6462857,0.2523176,1.0
0.6956522,0.060490713,1.0
0.65237045,0.16591342,1.0
0.7150588,0.14878413,1.0
0.6811492,0.05559493,1.0
0.6956522,0.09674584,1.0
0.6956522,0.014794566,1.0
0.7374637,0.32055527,1.0
0.6680452,0.105826676,1.0
0.6956522,0.1258063,1.0
0.6734159,0.11365196,1.0
0.7312589,0.34123155,1.0
0.73240775,0.35224095,1.0
0.76711357,0.6848387,1.0
0.6955984,0.0002061133,1.0
0.7087327,0.10028437,1.0
0.6956522,0.16353941,1.0
0.63371044,0.31659102,1.0
0.64575744,0.25501752,1.0
0.6904422,0.019971501,1.0
0.7803621,0.8118039,1.0
0.6947815,0.003337726,1.0
0.7277035,0.24572675,1.0
0.7290696,0.25619996,1.0
0.6956522,0.040609453,1.0
0.6956522,0.11192641,1.0
0.6996926,0.030976383,1.0
0.7068282,0.08568242,1.0
0.72990876,0.262634,1.0
0.65805715,0.14411438,1.0
0.7221081,0.20282881,1.0
0.6295428,0.3378923,1.0
0.7095047,0.13275336,1.0
0.6983961,0.021036346,1.0
0.70588255,0.09804086,1.0
0.6857671,0.037892886,1.0
0.725363,0.28472877,1.0
0.6790909,0.06348492,1.0
0.6504798,0.23088118,1.0
0.6852585,0.039842557,1.0
0.6734903,0.084954046,1.0
0.6956522,0.13754769,1.0
0.7078132,0.09323451,1.0
0.73662555,0.31412902,1.0
0.5817387,0.5822245,1.0
0.6745525,0.1078428,1.0
0.7298381,0.262092,1.0
0.6956522,0.09576457,1.0
0.7202859,0.18885845,1.0
0.6956522,0.0651738,1.0
0.63028437,0.334102,1.0
0.73018944,0.33098233,1.0
0.62525225,0.35982177,1.0
0.6137456,0.4186334,1.0
0.6663346,0.11238398,1.0
0.67250085,0.08874687,1.0
0.664286,0.120237015,1.0
0.6895097,0.023546342,1.0
0.6956522,0.035330415,1.0
0.73124933,0.27291167,1.0
0.7236981,0.26877332,1.0
0.5699198,0.8478461,1.0
0.7790554,0.6121831,1.0
0.60327363,0.81943357,1.0
0.7615349,0.3435358,1.0
0.7177404,0.72192484,1.0
0.7414914,0.03620124,1.0
0.6717424,0.8083292,1.0
0.7535208,0.2206518,1.0
0.76250887,0.35846964,1.0
0.80051154,0.8039219,1.0
0.7543055,0.23268437,1.0
0.8063232,0.8484773,1.0
0.77719367,0.65628785,1.0
0.80489147,0.83750093,1.0
0.6774256,0.8010673,1.0
0.80257565,0.8197466,1.0
0.7780907,0.65800726,1.0
0.6800507,0.79771304,1.0
0.70381415,0.73378795,1.0
0.68140924,0.7528736,1.0
0.7897698,0.7215688,1.0
0.7969659,0.77673835,1.0
0.7168042,0.5405414,1.0
0.7374447,0.5801024,1.0
0.77370083,0.5300791,1.0
0.70627564,0.52036166,1.0
0.744366,0.080278754,1.0
0.669055,0.8117631,1.0
0.79299116,0.7462654,1.0
0.7237514,0.74187326,1.0
0.6969574,0.5025017,1.0
0.6819114,0.7953354,1.0
0.77906513,0.6711946,1.0
0.77410376,0.6775341,1.0
0.74226683,0.5893448,1.0
0.66401476,0.8182034,1.0
0.75918686,0.30753216,1.0
0.73932064,0.5836979,1.0
0.7688513,0.68424565,1.0
0.72549736,0.5572033,1.0
0.46091616,0.940701,1.0
0.7660687,0.41305333,1.0
0.68144196,0.79593533,1.0
0.40520477,0.9881589,1.0
0.702874,0.73458886,1.0
0.7371018,0.57944506,1.0
0.67025036,0.76237935,1.0
0.74813676,0.13809705,1.0
0.75749594,0.2816044,1.0
0.81019926,0.87819415,1.0
0.74791676,0.1347239,1.0
0.62766373,0.7986568,1.0
0.7428222,0.05660659,1.0
0.7362584,0.5778285,1.0
0.7894763,0.7193183,1.0
0.51030034,0.89863306,1.0
0.8170984,0.93108714,1.0
0.65865844,0.7722539,1.0
0.70807135,0.5238035,1.0
0.8220063,0.9687144,1.0
0.7464907,0.71281743,1.0
0.39775246,0.9945072,1.0
0.764255,0.6901186,1.0
0.79139197,0.7340052,1.0
0.7585794,0.6973708,1.0
0.6660014,0.815665,1.0
0.8110562,0.8847642,1.0
0.76938224,0.641316,1.0
0.7251752,0.74005395,1.0
0.70235246,0.76921636,1.0
0.7753509,0.652756,1.0
0.6675109,0.8137361,1.0
0.6777909,0.80060065,1.0
0.7167122,0.75086784,1.0
0.7405597,0.021915615,1.0
0.7462817,0.5970398,1.0
0.6542465,0.8306851,1.0
0.72452873,0.55534667,1.0
0.5342591,0.8782238,1.0
0.71766984,0.721985,1.0
0.66757464,0.81365466,1.0
0.74543566,0.5954184,1.0
0.76850146,0.63962775,1.0
0.7815124,0.66456544,1.0
0.7582715,0.29349622,1.0
0.57623494,0.84246653,1.0
0.72005624,0.5467744,1.0
0.70519495,0.51829034,1.0
0.7791562,0.61372894,1.0
0.7508045,0.17900234,1.0
0.766312,0.63543135,1.0
0.8199208,0.95272565,1.0
0.7113858,0.5301561,1.0
0.7355831,0.5765344,1.0
0.7517286,0.19317147,1.0
0.7689413,0.45709994,1.0
0.7416376,0.5881387,1.0
0.71116203,0.5297272,1.0
0.74267256,0.59012246,1.0
0.76705223,0.4281345,1.0
0.7396337,0.58429796,1.0
0.710587,0.52862513,1.0
0.7388859,0.7225347,1.0
0.7901636,0.7245872,1.0
0.50399446,0.9040047,1.0
0.81852084,0.94199276,1.0
0.7694821,0.6834396,1.0
0.6887449,0.7466247,1.0
0.7702633,0.64300466,1.0
0.73722506,0.72465694,1.0
0.7434477,0.59160817,1.0
0.750051,0.16744912,1.0
0.6976764,0.7751913,1.0
0.7556118,0.25271428,1.0
0.7366468,0.72539586,1.0
0.67285466,0.80690795,1.0
0.7621179,0.35247523,1.0
0.39948067,0.99303496,1.0
0.8101801,0.8780474,1.0
0.77162915,0.64562255,1.0
0.69441164,0.779363,1.0
0.7543388,0.61248267,1.0
0.7527684,0.2091152,1.0
0.7765529,0.6550598,1.0
0.77500516,0.55007905,1.0
0.70819676,0.5240438,1.0
0.7924861,0.7423932,1.0
0.8190018,0.9456804,1.0
0.79475117,0.7597587,1.0
0.8105601,0.88096064,1.0
0.8127892,0.8980502,1.0
0.804898,0.8375516,1.0
0.7693343,0.46312624,1.0
0.75487244,0.7021074,1.0
0.77972263,0.66113514,1.0
0.79582375,0.7679821,1.0
0.7542103,0.23122483,1.0
0.7418128,0.041130126,1.0
0.74473023,0.08586365,1.0
0.6826872,0.7943442,1.0
0.7140481,0.53525877,1.0
0.69587153,0.77749753,1.0
0.6807573,0.753429,1.0
0.74316543,0.06186998,1.0
0.5201482,0.8902441,1.0
0.8069757,0.8534802,1.0
0.78743434,0.7036632,1.0
0.7242971,0.74117595,1.0
0.74257755,0.5899403,1.0
0.4443012,0.9548545,1.0
0.73507404,0.57555866,1.0
0.7329912,0.7300668,1.0
0.8250783,0.9922668,1.0
0.7729808,0.64821327,1.0
0.74586535,0.59624195,1.0
0.78443587,0.6806749,1.0
0.493081,0.91330135,1.0
0.8225251,0.9726922,1.0
0.7582576,0.6199938,1.0
0.44673586,0.9527806,1.0
0.6682624,0.7640728,1.0
0.82220745,0.9702567,1.0
0.7170468,0.5410063,1.0
0.6776209,0.80081785,1.0
0.7810429,0.6636656,1.0
0.7407474,0.024793088,1.0
0.68782556,0.78777856,1.0
0.6633583,0.7682504,1.0
0.6744268,0.80489916,1.0
0.6724482,0.7605071,1.0
0.4410963,0.9575846,1.0
0.7679243,0.6854301,1.0
0.5072533,0.90122867,1.0
0.57103103,0.8468995,1.0
0.77841157,0.60231036,1.0
0.76157445,0.62635106,1.0
0.7815301,0.66459936,1.0
0.7622275,0.3541547,1.0
0.74331325,0.7168776,1.0
0.80862427,0.86611915,1.0
0.7955321,0.76574594,1.0
0.79564863,0.7666397,1.0
0.75029594,0.17120454,1.0
0.7805155,0.63457143,1.0
0.42930198,0.9676317,1.0
0.8196637,0.95075464,1.0
0.6955038,0.77796745,1.0
0.70523196,0.76553696,1.0
0.8214045,0.96410084,1.0
0.7906665,0.7284434,1.0
0.78604215,0.69298977,1.0
0.7721952,0.50699323,1.0
0.74806184,0.13694781,1.0
0.7811013,0.6435532,1.0
0.73192984,0.5695322,1.0
0.652769,0.83257294,1.0
0.6709962,0.8092827,1.0
0.5785647,0.8404819,1.0
0.7798417,0.62423944,1.0
0.71031535,0.5281044,1.0
0.7305236,0.56683695,1.0
0.7676174,0.6858222,1.0
0.7785279,0.60409516,1.0
0.42666775,0.9698756,1.0
0.75351304,0.22053319,1.0
0.81866467,0.94309556,1.0
0.7443922,0.08068073,1.0
0.80746835,0.8572575,1.0
0.8051064,0.83914876,1.0
0.61418056,0.81014246,1.0
0.74126786,0.7194911,1.0
0.76371324,0.37693602,1.0
0.8162557,0.9246266,1.0
0.75643814,0.2653844,1.0
0.66619265,0.81542057,1.0
0.7247765,0.7405634,1.0
0.7298183,0.56548506,1.0
0.7002642,0.7718846,1.0
0.55107504,0.86389905,1.0
0.81315804,0.90087795,1.0
0.7619623,0.62709445,1.0
0.5821185,0.8374546,1.0
0.7780772,0.59718347,1.0
0.7993266,0.7948371,1.0
0.719,0.74794453,1.0
0.8109663,0.88407475,1.0
0.7412813,0.03297931,1.0
0.73037815,0.5665582,1.0
0.7179484,0.5427343,1.0
0.7385856,0.582289,1.0
0.6998995,0.77235067,1.0
0.7548526,0.6903108,1.0
0.68306416,0.7514639,1.0
0.79834145,0.7872844,1.0
0.72097915,0.74541557,1.0
0.77863926,0.6590586,1.0
0.7704327,0.6433293,1.0
0.77057326,0.4821238,1.0
0.7403681,0.018978179,1.0
0.7537959,0.6114422,1.0
0.7406921,0.5863265,1.0
0.7570307,0.69934964,1.0
0.54360783,0.87026,1.0
0.77040505,0.47954452,1.0
0.7016116,0.7356642,1.0
0.71522963,0.75276214,1.0
0.78212994,0.6657491,1.0
0.77960974,0.66922134,1.0
0.7635592,0.6301552,1.0
0.77941555,0.6605465,1.0
0.7873055,0.7026753,1.0
0.65001106,0.77962023,1.0
0.46855342,0.9341952,1.0
0.73286533,0.57132524,1.0
0.715739,0.7521113,1.0
0.7953691,0.76449627,1.0
0.70158666,0.51137435,1.0
0.7653472,0.40199,1.0
0.77882206,0.60860485,1.0
0.8094377,0.8723555,1.0
0.7677602,0.68563974,1.0
0.7525893,0.6091295,1.0
0.5840562,0.835804,1.0
0.8206184,0.9580742,1.0
0.71823305,0.74892443,1.0
0.5078118,0.9007529,1.0
0.73944277,0.0047887564,1.0
0.77689177,0.57900727,1.0
0.67510504,0.75824386,1.0
0.7997642,0.798192,1.0
0.76426834,0.3854479,1.0
0.7468677,0.5981632,1.0
0.42745656,0.9692037,1.0
0.5032046,0.90467757,1.0
0.756178,0.26139653,1.0
0.79605967,0.76979095,1.0
0.71097475,0.5293683,1.0
0.8241331,0.98502016,1.0
0.67549586,0.8035331,1.0
0.78240454,0.6669275,1.0
0.7549391,0.2423991,1.0
0.78038543,0.6325764,1.0
0.7714084,0.49492854,1.0
0.7748446,0.67658746,1.0
0.8088607,0.86793184,1.0
0.8124605,0.89553,1.0
0.777631,0.59034157,1.0
0.7492314,0.60269356,1.0
0.80244505,0.8187455,1.0
0.7344713,0.7281755,1.0
0.73525107,0.70700836,1.0
0.6186726,0.80631596,1.0
0.48866946,0.9170593,1.0
0.7764341,0.65483207,1.0
0.7791226,0.61321336,1.0
0.7363342,0.72579527,1.0
0.70071954,0.5097124,1.0
0.6954036,0.7780955,1.0
0.69408655,0.77977836,1.0
0.76687306,0.42538667,1.0
0.5503067,0.8645536,1.0
0.7821682,0.6599126,1.0
0.727296,0.56065065,1.0
0.7031925,0.51445216,1.0
0.72934145,0.5645711,1.0
0.7446218,0.08420092,1.0
0.68817747,0.7873289,1.0
0.7668837,0.68675977,1.0
0.8218458,0.9674845,1.0
0.776831,0.65559274,1.0
0.7129608,0.75566125,1.0
0.78878856,0.7140457,1.0
0.78108174,0.6686178,1.0
0.74591005,0.59632766,1.0
0.667158,0.7650136,1.0
0.7403478,0.5856666,1.0
0.75751305,0.28186676,1.0
0.77690357,0.6739565,1.0
0.7665648,0.6871672,1.0
0.7583199,0.29423842,1.0
0.7676884,0.43788844,1.0
0.49727994,0.9097245,1.0
0.69752717,0.775382,1.0
0.6723125,0.80760074,1.0
0.5116332,0.89749765,1.0
0.80130136,0.80997705,1.0
0.51927394,0.8909889,1.0
0.7586625,0.6207698,1.0
0.74265474,0.71771896,1.0
0.74830496,0.14067656,1.0
0.7437896,0.5922634,1.0
0.67847216,0.79973006,1.0
0.46079123,0.94080746,1.0
0.7080381,0.5237396,1.0
0.6630476,0.81943923,1.0
0.8013472,0.8103284,1.0
0.7964725,0.7729556,1.0
0.7572957,0.27853417,1.0
0.7341949,0.72852874,1.0
0.8087424,0.8670247,1.0
0.5065099,0.90186197,1.0
0.69281673,0.78140086,1.0
0.6360445,0.7915176,1.0
0.71731555,0.72228676,1.0
0.80132735,0.81017643,1.0
0.7640095,0.69043237,1.0
0.70520896,0.51831716,1.0
0.7976469,0.7819592,1.0
0.78932434,0.71815324,1.0
0.7792894,0.670908,1.0
0.698371,0.7743038,1.0
0.53338605,0.87896746,1.0
0.73818207,0.72343403,1.0
0.75454754,0.69057065,1.0
0.8004187,0.80320966,1.0
0.7690775,0.45918834,1.0
0.72372866,0.5538132,1.0
0.80894697,0.8685931,1.0
0.735053,0.7274323,1.0
0.7636615,0.63035125,1.0
0.7396506,0.007975996,1.0
0.7628695,0.36399892,1.0
0.51328397,0.89609146,1.0
0.7703867,0.64324117,1.0
0.59259534,0.8285299,1.0
0.78380597,0.67584556,1.0
0.7386561,0.58242416,1.0
0.82452255,0.98800576,1.0
0.63226694,0.79473555,1.0
0.7792177,0.66016734,1.0
0.77049553,0.67698526,1.0
0.74887073,0.6020022,1.0
0.71999025,0.7200083,1.0
0.7815934,0.6510986,1.0
0.48669901,0.9187379,1.0
0.7626729,0.36098468,1.0
0.66942596,0.7630816,1.0
0.7043406,0.5166528,1.0
0.77250963,0.6473102,1.0
0.6994853,0.50734687,1.0
0.74165654,0.7189945,1.0
0.821235,0.9628012,1.0
0.7301789,0.5661762,1.0
0.7466649,0.115528405,1.0
0.69704235,0.50266445,1.0
0.7449906,0.71473426,1.0
0.74082017,0.025909662,1.0
0.7318067,0.7315804,1.0
0.7658473,0.40965873,1.0
0.6494137,0.7801291,1.0
0.8061482,0.8471359,1.0
0.78931063,0.7180484,1.0
0.71038544,0.75895196,1.0
0.8061611,0.84723496,1.0
0.6832302,0.7936503,1.0
0.67387176,0.8056084,1.0
