EBE,Hour,Weekday,TVE
1.0,0.826087,0.8333334,0.0
0.0,0.5217391,0.6666667,0.0
0.0,0.17391305,0.6666667,0.0
0.0,0.17391305,0.33333334,0.0
0.0,0.5652174,0.33333334,0.0
0.0,0.95652175,0.8333334,1.0
1.0,0.17391305,0.5,0.0
0.0,0.6956522,0.6666667,0.0
0.0,0.65217394,1.0,0.0
0.0,0.47826087,0.33333334,0.0
0.0,0.26086956,0.0,0.0
1.0,0.08695652,0.16666667,0.0
1.0,0.5652174,0.5,0.0
0.0,0.0,0.8333334,0.0
1.0,0.95652175,1.0,0.0
0.0,0.73913044,0.33333334,0.0
0.0,0.0,0.0,0.0
0.0,0.47826087,0.0,0.0
1.0,0.5217391,0.16666667,0.0
1.0,0.3478261,0.33333334,0.0
0.0,0.26086956,1.0,0.0
1.0,0.04347826,1.0,0.0
1.0,0.0,0.8333334,0.0
0.0,0.65217394,1.0,0.0
0.0,0.26086956,0.5,0.0
0.0,0.5217391,0.5,0.0
1.0,0.43478262,0.0,0.0
0.0,0.826087,0.5,0.0
0.0,0.21739131,0.6666667,0.0
1.0,0.43478262,0.16666667,0.0
1.0,0.43478262,0.0,0.0
0.0,0.39130434,0.0,0.0
1.0,0.73913044,0.5,0.0
1.0,0.13043478,0.5,0.0
0.0,0.30434784,0.8333334,0.0
0.0,0.6956522,0.8333334,0.0
0.0,0.43478262,0.5,0.0
1.0,0.21739131,0.16666667,0.0
1.0,0.47826087,0.8333334,0.0
1.0,0.65217394,0.6666667,0.0
1.0,0.826087,0.16666667,0.0
1.0,0.39130434,0.16666667,0.0
0.0,0.47826087,0.6666667,0.0
0.0,1.0,0.16666667,0.0
0.0,0.5217391,0.33333334,0.0
1.0,0.30434784,0.8333334,0.0
1.0,0.95652175,0.33333334,1.0
0.0,0.26086956,0.0,0.0
1.0,0.17391305,0.5,0.0
0.0,0.5217391,0.8333334,0.0
0.0,0.26086956,1.0,0.0
0.0,0.9130435,0.8333334,0.0
0.0,0.73913044,1.0,1.0
1.0,0.95652175,0.0,0.0
1.0,0.08695652,1.0,0.0
1.0,0.7826087,0.16666667,0.0
1.0,0.13043478,1.0,0.0
0.0,1.0,0.16666667,0.0
0.0,0.17391305,0.16666667,0.0
0.0,1.0,0.8333334,0.0
1.0,0.65217394,0.8333334,0.0
1.0,0.65217394,1.0,0.0
0.0,0.5652174,0.0,0.0
0.0,0.0,0.6666667,0.0
1.0,0.86956525,1.0,1.0
0.0,0.6956522,0.5,0.0
0.0,1.0,0.6666667,0.0
0.0,0.65217394,0.0,0.0
0.0,0.6086957,0.33333334,0.0
1.0,1.0,1.0,0.0
0.0,1.0,0.8333334,0.0
0.0,0.5652174,0.5,0.0
0.0,0.95652175,0.8333334,1.0
1.0,1.0,0.0,0.0
0.0,0.9130435,0.8333334,0.0
1.0,0.73913044,1.0,0.0
1.0,0.826087,1.0,0.0
1.0,0.95652175,0.0,1.0
0.0,0.0,0.5,0.0
0.0,0.26086956,0.33333334,0.0
0.0,0.30434784,0.5,0.0
0.0,0.08695652,0.8333334,0.0
0.0,0.5217391,0.6666667,0.0
1.0,0.73913044,0.8333334,0.0
1.0,0.73913044,0.6666667,0.0
1.0,0.43478262,0.0,0.0
1.0,0.5652174,1.0,0.0
0.0,0.826087,0.16666667,0.0
0.0,0.826087,0.0,0.0
0.0,0.3478261,0.16666667,0.0
1.0,0.73913044,1.0,0.0
1.0,0.13043478,0.16666667,0.0
0.0,0.65217394,0.6666667,0.0
0.0,0.3478261,1.0,0.0
0.0,0.5217391,1.0,0.0
0.0,0.04347826,0.16666667,0.0
1.0,0.65217394,0.5,0.0
0.0,0.73913044,0.33333334,0.0
0.0,0.39130434,0.8333334,0.0
1.0,0.9130435,0.16666667,1.0
1.0,0.39130434,0.8333334,0.0
1.0,0.17391305,1.0,0.0
1.0,0.86956525,0.5,0.0
0.0,0.7826087,0.33333334,0.0
1.0,0.21739131,0.0,0.0
0.0,0.30434784,0.6666667,0.0
1.0,0.43478262,0.6666667,0.0
0.0,0.39130434,1.0,0.0
1.0,0.95652175,0.16666667,0.0
0.0,0.65217394,0.5,1.0
0.0,0.5217391,0.8333334,0.0
1.0,0.08695652,0.5,0.0
0.0,0.7826087,0.8333334,0.0
1.0,0.5217391,0.6666667,0.0
1.0,0.43478262,0.8333334,0.0
0.0,0.30434784,0.16666667,0.0
1.0,0.9130435,0.5,1.0
1.0,0.95652175,0.33333334,0.0
0.0,0.08695652,0.8333334,0.0
1.0,0.26086956,0.16666667,0.0
1.0,0.6086957,0.16666667,0.0
0.0,0.6086957,1.0,0.0
1.0,0.3478261,0.33333334,0.0
0.0,0.08695652,0.33333334,0.0
1.0,0.39130434,0.6666667,0.0
0.0,0.95652175,0.33333334,1.0
1.0,0.826087,0.8333334,1.0
0.0,0.65217394,0.5,0.0
0.0,0.0,0.0,0.0
0.0,0.86956525,0.8333334,0.0
0.0,0.9130435,0.33333334,1.0
0.0,0.04347826,0.5,0.0
1.0,0.43478262,0.8333334,0.0
1.0,0.43478262,0.0,0.0
1.0,0.26086956,1.0,0.0
1.0,0.86956525,0.6666667,1.0
1.0,0.39130434,0.16666667,0.0
1.0,0.86956525,0.0,1.0
0.0,0.30434784,0.16666667,0.0
1.0,0.30434784,0.5,0.0
1.0,0.13043478,0.0,0.0
1.0,0.21739131,0.0,0.0
0.0,0.826087,0.6666667,0.0
0.0,0.86956525,0.33333334,0.0
0.0,0.17391305,0.16666667,0.0
0.0,0.26086956,0.8333334,0.0
0.0,0.95652175,1.0,0.0
0.0,0.5217391,0.16666667,0.0
1.0,0.13043478,0.5,0.0
1.0,0.5652174,1.0,0.0
1.0,0.5652174,0.0,0.0
1.0,0.5217391,1.0,0.0
1.0,0.3478261,0.5,0.0
0.0,0.43478262,0.33333334,0.0
0.0,0.08695652,0.5,0.0
0.0,0.26086956,1.0,0.0
1.0,0.826087,0.33333334,0.0
0.0,0.6956522,0.16666667,0.0
0.0,0.5217391,0.5,0.0
0.0,0.0,0.8333334,0.0
1.0,0.47826087,0.16666667,0.0
0.0,0.13043478,0.16666667,0.0
1.0,0.08695652,0.16666667,0.0
0.0,0.21739131,0.0,0.0
0.0,0.5652174,0.0,0.0
1.0,0.65217394,1.0,0.0
0.0,0.9130435,1.0,0.0
0.0,0.17391305,1.0,0.0
1.0,0.968357,0.6666667,1.0
0.0,0.87672746,0.0549103,1.0
1.0,0.7822253,0.6432771,1.0
1.0,0.4847405,0.90424746,1.0
0.0,0.92448723,0.043867573,1.0
0.0,0.89332974,0.9089027,1.0
0.0,0.3936348,0.33512002,1.0
1.0,0.86956525,1.0,1.0
0.0,0.9536937,0.27416414,1.0
1.0,0.9130435,0.91365004,1.0
1.0,0.913316,0.0,1.0
0.0,0.72085565,0.0,1.0
0.0,0.66033566,0.0,1.0
0.0,0.86411947,0.020875484,1.0
0.0,0.9130435,0.0,1.0
0.0,0.99152577,0.5324844,1.0
1.0,0.86306876,0.6666667,1.0
0.0,0.6282372,1.0,1.0
0.0,0.62383586,0.47098136,1.0
0.0,0.8090004,0.88391733,1.0
0.0,0.8780625,0.9335869,1.0
0.0,0.9268223,0.33333334,1.0
0.0,0.68998045,0.07789789,1.0
0.0,0.7515469,0.28573674,1.0
0.0,0.69899035,0.0,1.0
1.0,0.95652175,0.33333334,1.0
0.0,0.826087,0.0,1.0
1.0,0.93361664,0.7455305,1.0
0.0,0.31924325,0.32381684,1.0
1.0,0.9178497,0.16666667,1.0
1.0,0.9469831,0.13010177,1.0
0.0,0.9363326,1.0,1.0
0.0,0.7028807,0.6666667,1.0
1.0,0.9043344,0.033384696,1.0
0.0,0.96784896,0.5,1.0
1.0,0.9130435,1.0,1.0
0.0,0.9130435,0.5,1.0
0.0,0.95652175,0.6666667,1.0
0.0,0.85973895,0.12899919,1.0
1.0,0.9542577,0.16666667,1.0
1.0,0.87068015,0.33333334,1.0
1.0,0.6709213,0.13259074,1.0
1.0,0.9130435,0.33333334,1.0
0.0,0.97723806,0.25392076,1.0
0.0,0.87980723,0.0,1.0
0.0,0.86956525,0.6666667,1.0
1.0,0.94430465,1.0,1.0
0.0,0.8148387,0.43007165,1.0
1.0,0.89053154,0.6666667,1.0
0.0,0.95652175,0.25338727,1.0
1.0,0.95652175,0.16254076,1.0
0.0,0.9535453,0.0,1.0
0.0,0.95652175,0.5,1.0
0.0,0.9483089,0.6666667,1.0
1.0,0.8867168,0.6995405,1.0
0.0,0.92232776,1.0,1.0
0.0,0.9271264,0.7206512,1.0
1.0,0.9130435,0.90083355,1.0
0.0,0.75103575,0.3105148,1.0
1.0,0.7150021,0.0,1.0
1.0,0.86956525,0.25192094,1.0
1.0,0.764896,0.16666667,1.0
1.0,0.9481838,0.84931445,1.0
1.0,0.6793964,0.8333334,1.0
0.0,0.6246365,0.72777295,1.0
0.0,0.64181554,0.0,1.0
0.0,0.9495915,0.079697445,1.0
0.0,0.91443384,0.838663,1.0
1.0,0.94910866,0.81912494,1.0
0.0,0.93474567,0.0,1.0
0.0,0.96178937,1.0,1.0
0.0,0.8732787,0.5,1.0
1.0,0.95652175,0.48490727,1.0
1.0,0.3744675,0.26879206,1.0
0.0,0.9057639,0.5,1.0
0.0,0.79595184,0.5918581,1.0
1.0,0.825872,0.0,1.0
1.0,0.90056777,0.5239118,1.0
0.0,0.87942433,0.33333334,1.0
0.0,0.86658657,1.0,1.0
1.0,0.95253956,0.53053,1.0
1.0,0.5652174,0.3697849,1.0
0.0,0.8269305,0.8333334,1.0
0.0,0.899651,0.8333334,1.0
1.0,0.9130435,0.27132645,1.0
0.0,0.9880352,0.16666667,1.0
0.0,0.9091125,0.16666667,1.0
0.0,0.98408216,0.2723149,1.0
1.0,0.9968736,0.6666667,1.0
0.0,0.86956525,0.15150094,1.0
1.0,0.909371,0.0,1.0
0.0,0.86956525,0.8333334,1.0
1.0,0.89271134,0.5,1.0
0.0,0.6707354,0.4494393,1.0
1.0,0.6164573,1.0,1.0
1.0,0.9408999,0.0,1.0
1.0,0.8946988,1.0,1.0
1.0,0.9148705,0.5,1.0
0.0,0.93464905,0.33333334,1.0
1.0,0.95652175,0.5,1.0
0.0,0.97304344,0.8333334,1.0
1.0,0.7660191,0.16666667,1.0
0.0,0.98747176,1.0,1.0
0.0,0.90736336,0.9057797,1.0
0.0,0.8779496,0.33333334,1.0
0.0,0.66879183,0.8333334,1.0
1.0,0.879619,0.8333334,1.0
1.0,0.90149623,0.8333334,1.0
1.0,0.95652175,0.28305,1.0
1.0,0.95652175,0.5,1.0
0.0,0.9130435,0.0,1.0
1.0,0.9332821,0.33333334,1.0
0.0,0.9105738,0.6666667,1.0
0.0,0.9970318,0.6666667,1.0
1.0,0.87855965,0.5,1.0
1.0,0.88514,0.5,1.0
0.0,0.93053925,0.9004004,1.0
0.0,0.9130435,0.4083458,1.0
1.0,0.93649644,0.6666667,1.0
0.0,0.95652175,0.0,1.0
0.0,0.9534785,0.16666667,1.0
0.0,0.8862421,0.0,1.0
0.0,0.5210207,0.5819563,1.0
0.0,0.76619923,0.98270607,1.0
1.0,0.85421544,1.0,1.0
0.0,0.9563628,0.6660573,1.0
1.0,0.89912784,0.8333334,1.0
1.0,0.90624124,0.8333334,1.0
1.0,0.742658,0.4234279,1.0
0.0,0.7826087,0.6666667,1.0
0.0,0.7875371,0.5,1.0
0.0,0.8975378,0.107228294,1.0
1.0,0.6407604,0.6666667,1.0
0.0,0.83063895,0.0,1.0
0.0,0.9464792,0.6666667,1.0
1.0,0.8519243,1.0,1.0
1.0,0.58286774,0.85808516,1.0
1.0,0.97752464,0.58615565,1.0
0.0,0.98191,0.33333334,1.0
0.0,0.9130435,0.66297567,1.0
0.0,0.86956525,0.33333334,1.0
1.0,0.9130435,0.8333334,1.0
0.0,0.8514668,0.0,1.0
0.0,0.6956522,0.91362137,1.0
0.0,0.62518984,0.8333334,1.0
1.0,0.93326116,0.65180576,1.0
0.0,0.9130435,0.5,1.0
1.0,0.9309542,0.4019911,1.0
1.0,0.8902298,0.22132432,1.0
0.0,0.91515064,1.0,1.0
1.0,0.9130435,0.6666667,1.0
0.0,0.97539616,0.5,1.0
1.0,0.90299547,0.33333334,1.0
0.0,0.9113236,0.5,1.0
0.0,0.6255585,0.5,1.0
0.0,0.9260134,0.16666667,1.0
0.0,0.94339436,0.33333334,1.0
0.0,0.98426694,0.71271336,1.0
1.0,0.92698103,0.5,1.0
1.0,0.9321252,1.0,1.0
1.0,0.9316136,1.0,1.0
1.0,0.86956525,0.18812574,1.0
0.0,0.5217391,0.33333334,1.0
1.0,0.8674062,0.0,1.0
0.0,0.8992496,0.8862099,1.0
1.0,0.6708411,0.07789865,1.0
1.0,0.95652175,0.6666667,1.0
0.0,0.69869125,0.6033447,1.0
0.0,0.7227798,0.5,1.0
0.0,0.95074576,0.6666667,1.0
0.0,0.9130435,0.5,1.0
0.0,0.95039594,0.015654808,1.0
0.0,0.89995515,0.0,1.0
1.0,0.8901483,0.7061175,1.0
0.0,0.7569352,0.6666667,1.0
1.0,0.86956525,0.20477846,1.0
1.0,0.9130435,0.3137492,1.0
1.0,0.8686904,0.16666667,1.0
1.0,0.84758896,0.5,1.0
0.0,0.95880234,0.48251557,1.0
0.0,0.8741937,0.6666667,1.0
0.0,0.95590466,0.99881727,1.0
1.0,0.65217394,0.0301003,1.0
1.0,0.70256305,0.8800584,1.0
1.0,0.9800333,0.07653906,1.0
0.0,0.89762604,1.0,1.0
1.0,0.90011436,0.38289508,1.0
0.0,0.98660266,0.18134001,1.0
0.0,0.93342,0.33333334,1.0
1.0,0.9826209,0.2999065,1.0
1.0,0.7057166,0.99228394,1.0
0.0,0.95652175,0.5596483,1.0
1.0,0.8520131,1.0,1.0
0.0,0.64667547,0.0,1.0
1.0,0.94283086,0.16666667,1.0
1.0,0.82232416,0.0,1.0
1.0,0.9122352,0.5,1.0
1.0,0.9130435,0.4215306,1.0
0.0,0.9130435,0.19982164,1.0
0.0,0.9218858,0.33333334,1.0
1.0,0.87220365,0.5,1.0
1.0,0.95652175,0.23555708,1.0
0.0,0.95652175,0.0,1.0
0.0,0.93200207,0.16666667,1.0
0.0,0.94559443,0.5,1.0
0.0,0.9130435,0.0,1.0
1.0,0.6186416,0.038126156,1.0
0.0,0.78598374,0.8333334,1.0
0.0,0.8611249,0.8009786,1.0
1.0,0.78897524,0.6544642,1.0
0.0,0.86956525,0.6666667,1.0
1.0,0.86956525,0.33333334,1.0
0.0,0.87641156,0.026244253,1.0
0.0,0.92622644,0.61613196,1.0
0.0,0.8447586,0.8333334,1.0
0.0,0.9130435,0.16666667,1.0
0.0,0.80997765,0.9737714,1.0
1.0,0.66162944,0.17702271,1.0
0.0,0.8330127,0.0,1.0
0.0,0.90580815,0.6666667,1.0
0.0,0.95652175,0.8333334,1.0
1.0,0.90941834,0.0,1.0
0.0,0.8105452,0.33333334,1.0
0.0,0.5104005,0.5,1.0
1.0,0.92752016,0.33333334,1.0
1.0,0.909199,0.33333334,1.0
1.0,0.94149476,0.5,1.0
0.0,0.9130435,1.0,1.0
1.0,0.91135657,0.8333334,1.0
0.0,0.92116404,0.45784837,1.0
0.0,0.8983692,0.6666667,1.0
1.0,0.64203346,0.20553862,1.0
1.0,0.9000559,0.5,1.0
0.0,0.8859483,0.0,1.0
0.0,0.9362415,0.33333334,1.0
0.0,0.95650077,0.8333334,1.0
0.0,0.8590764,0.0,1.0
0.0,0.9909465,0.8333334,1.0
1.0,0.9456312,0.33333334,1.0
0.0,0.9046046,0.6666667,1.0
1.0,0.95652175,0.5,1.0
0.0,0.6956522,0.33333334,1.0
0.0,0.65217394,0.33475447,1.0
1.0,0.87540674,0.78854835,1.0
0.0,0.9340304,0.5,1.0
0.0,0.9531071,0.6666667,1.0
1.0,0.95652175,0.0,1.0
0.0,0.9130435,0.6666667,1.0
0.0,0.9325787,0.9251151,1.0
0.0,0.8181215,0.13613224,1.0
0.0,0.95652175,0.16666667,1.0
1.0,0.9384924,0.2987771,1.0
0.0,0.7399572,0.0,1.0
1.0,0.8915939,0.9177764,1.0
0.0,0.2730645,0.0,1.0
1.0,0.8702469,0.1718927,1.0
1.0,0.88623834,1.0,1.0
0.0,0.8327056,0.8333334,1.0
1.0,0.92753994,1.0,1.0
1.0,0.9688821,0.9526186,1.0
0.0,0.95652175,0.23570362,1.0
0.0,0.6266623,0.7355387,1.0
0.0,0.68099177,0.0,1.0
1.0,0.8909411,0.33333334,1.0
0.0,0.9104405,1.0,1.0
0.0,0.889071,0.074772105,1.0
1.0,0.84290975,0.16666667,1.0
0.0,0.739924,0.8333334,1.0
0.0,0.8848659,0.16666667,1.0
0.0,0.92219067,1.0,1.0
0.0,0.9411325,1.0,1.0
1.0,0.9130435,0.8333334,1.0
0.0,0.9970717,0.51122534,1.0
0.0,0.6753146,0.39717647,1.0
0.0,0.86956525,0.6666667,1.0
1.0,0.86956525,0.8333334,1.0
1.0,0.94760054,0.33333334,1.0
1.0,0.78485525,0.08548625,1.0
1.0,0.95652175,0.5,1.0
1.0,0.6292498,0.58787584,1.0
0.0,0.689554,0.65497845,1.0
1.0,0.95652175,0.08063282,1.0
1.0,0.89171964,0.8333334,1.0
0.0,0.95131534,0.85329115,1.0
0.0,0.74713314,0.56578124,1.0
0.0,0.86956525,0.8333334,1.0
0.0,0.75222445,0.85006464,1.0
1.0,0.8540564,0.15180404,1.0
1.0,0.9515922,0.48110336,1.0
0.0,0.9130435,0.7466283,1.0
1.0,0.85824597,0.8333334,1.0
0.0,0.9130435,0.33333334,1.0
0.0,0.9187398,0.33333334,1.0
1.0,0.86956525,0.2668262,1.0
0.0,0.9115523,0.6666667,1.0
0.0,0.95652175,0.583739,1.0
0.0,0.9197758,0.0,1.0
1.0,0.99204683,0.030487156,1.0
0.0,0.95652175,0.0,1.0
0.0,0.9130435,0.23873954,1.0
1.0,0.9294273,0.5,1.0
0.0,0.7456025,0.98759526,1.0
0.0,0.8035453,0.917282,1.0
1.0,0.90510327,0.6666667,1.0
1.0,0.9315663,1.0,1.0
1.0,0.86956525,1.0,1.0
0.0,0.9130435,0.40721512,1.0
1.0,0.57659584,0.6152463,1.0
0.0,0.88415694,0.8321954,1.0
0.0,0.946309,0.33333334,1.0
1.0,0.76379275,0.6666667,1.0
0.0,0.60732037,0.33333334,1.0
0.0,0.9001651,0.70675176,1.0
0.0,0.91224533,0.8333334,1.0
1.0,0.69895804,0.8846648,1.0
0.0,0.6086957,0.5635691,1.0
0.0,0.92957854,0.94835883,1.0
0.0,0.7577814,0.54289716,1.0
1.0,0.9169972,0.16666667,1.0
1.0,0.9130435,0.5,1.0
1.0,0.79316884,0.8333334,1.0
0.0,0.86956525,0.16666667,1.0
0.0,0.941012,0.0,1.0
0.0,0.89532536,0.40125284,1.0
1.0,0.9493727,0.7785239,1.0
1.0,0.95462346,0.021830464,1.0
1.0,0.95652175,0.24554437,1.0
0.0,0.58472806,0.48162484,1.0
0.0,0.9130435,0.49694481,1.0
1.0,0.9477653,0.0,1.0
0.0,0.87312835,1.0,1.0
0.0,0.8527566,0.8333334,1.0
0.0,0.9130435,0.6666667,1.0
0.0,0.6956522,0.96650445,1.0
0.0,0.8236356,0.33333334,1.0
0.0,0.88020635,0.16666667,1.0
1.0,0.951369,0.039504737,1.0
0.0,0.9819168,0.44394243,1.0
0.0,0.86956525,0.16666667,1.0
0.0,0.82253414,0.8197142,1.0
1.0,0.8953026,0.06800675,1.0
0.0,0.5920629,0.23042579,1.0
1.0,0.95652175,0.5,1.0
0.0,0.56921375,0.18198606,1.0
1.0,0.8780707,0.8333334,1.0
0.0,0.9130435,0.16666667,1.0
1.0,0.95652175,0.33333334,1.0
1.0,0.8262297,1.0,1.0
1.0,0.26086956,0.8333334,1.0
0.0,0.9511965,0.0,1.0
1.0,0.86956525,0.0,1.0
1.0,0.91828424,0.9799105,1.0
0.0,0.9130435,0.16666667,1.0
1.0,0.65217394,0.6666667,1.0
1.0,0.95039475,0.33333334,1.0
1.0,0.9130435,0.6666667,1.0
1.0,0.98589104,0.8333334,1.0
0.0,0.9130435,0.0,1.0
1.0,0.62098557,0.6666667,1.0
0.0,0.6253307,0.08985521,1.0
0.0,0.89814746,0.4475363,1.0
0.0,0.9130435,0.5,1.0
1.0,0.86956525,0.33333334,1.0
0.0,0.9130435,0.33333334,1.0
1.0,0.8753542,0.5,1.0
0.0,0.8585862,0.33333334,1.0
0.0,0.9130435,0.5551578,1.0
1.0,0.87505585,0.6666667,1.0
0.0,0.7731785,0.15762943,1.0
0.0,0.64640987,0.0,1.0
1.0,0.92284036,0.5,1.0
0.0,0.945008,0.16666667,1.0
1.0,0.9942255,0.32226554,1.0
1.0,0.9130435,0.78665996,1.0
1.0,0.95652175,0.16666667,1.0
0.0,0.8356113,0.13015682,1.0
0.0,0.67143655,0.8333334,1.0
1.0,0.6253125,0.6666667,1.0
1.0,0.7456579,0.9616623,1.0
0.0,0.7300905,1.0,1.0
1.0,0.8712015,0.8207885,1.0
0.0,0.89872444,0.5,1.0
1.0,0.9247978,0.9098838,1.0
0.0,0.6086957,0.6371267,1.0
0.0,0.82768035,0.0,1.0
0.0,0.93312204,0.0,1.0
0.0,0.9726579,0.45704395,1.0
1.0,0.9130435,0.5,1.0
1.0,0.80959415,0.6666667,1.0
1.0,0.95652175,0.5,1.0
0.0,0.9130435,1.0,1.0
0.0,0.65217394,0.33333334,1.0
0.0,0.8753637,0.16666667,1.0
0.0,0.9107841,0.8333334,1.0
0.0,0.707848,0.0,1.0
1.0,0.93296754,1.0,1.0
1.0,0.9130435,0.28959733,1.0
1.0,0.6746292,0.7069608,1.0
0.0,0.87251925,0.16666667,1.0
0.0,0.9516014,0.5188614,1.0
0.0,0.92949337,0.9369421,1.0
0.0,1.0,0.7083791,1.0
1.0,0.7910277,0.0,1.0
1.0,0.9337416,0.0,1.0
0.0,0.9554373,0.0,1.0
0.0,0.88310057,1.0,1.0
0.0,0.9130435,0.5,1.0
0.0,0.93472,0.25072074,1.0
1.0,0.9232011,0.16666667,1.0
0.0,0.7412089,1.0,1.0
1.0,0.95652175,0.2966807,1.0
1.0,0.826087,0.5,1.0
1.0,0.4607262,0.96198326,1.0
0.0,0.87294686,0.48703724,1.0
0.0,0.9130435,0.23457198,1.0
0.0,0.95652175,0.6666667,1.0
0.0,0.9130435,0.0,1.0
1.0,0.9130435,0.43417853,1.0
0.0,0.7252031,0.29340634,1.0
1.0,0.9776698,0.0,1.0
1.0,0.8910899,1.0,1.0
0.0,0.8542251,0.97059804,1.0
0.0,0.6249798,0.8021222,1.0
1.0,0.9130435,0.34725344,1.0
0.0,0.86956525,0.8333334,1.0
1.0,0.83625406,0.4610262,1.0
0.0,0.9159807,0.65540737,1.0
0.0,0.9130435,0.6578845,1.0
1.0,0.95652175,0.16666667,1.0
0.0,0.8084109,0.5,1.0
1.0,0.9339826,0.7469334,1.0
1.0,0.94672966,0.85210156,1.0
0.0,0.9507815,0.22167712,1.0
1.0,0.9050618,0.33333334,1.0
1.0,0.95652175,0.5,1.0
0.0,0.9130435,0.8333334,1.0
0.0,0.9130435,1.0,1.0
0.0,0.8940278,0.8675562,1.0
1.0,0.84972537,0.16666667,1.0
0.0,0.95652175,0.16666667,1.0
1.0,0.92466134,0.8333334,1.0
1.0,0.5699722,0.5030378,1.0
1.0,0.94369966,1.0,1.0
1.0,0.9130435,0.2686093,1.0
1.0,0.93192405,0.33333334,1.0
0.0,0.6831212,0.880883,1.0
1.0,0.9130435,0.5,1.0
0.0,0.92067355,0.65204245,1.0
1.0,0.9953109,0.6666667,1.0
0.0,0.9352421,0.79254746,1.0
1.0,0.8752855,0.14473912,1.0
1.0,0.9433793,0.33333334,1.0
1.0,0.9130435,0.16666667,1.0
0.0,0.86956525,0.33333334,1.0
0.0,0.95652175,0.97655416,1.0
0.0,0.95652175,0.6483304,1.0
0.0,0.95423603,0.964952,1.0
1.0,0.32941923,0.07055967,1.0
1.0,0.9126387,1.0,1.0
0.0,0.767581,0.0,1.0
0.0,0.95451874,0.16666667,1.0
0.0,0.9130435,0.6666667,1.0
1.0,0.9277632,0.16666667,1.0
0.0,0.8512911,0.15781164,1.0
1.0,0.9298622,0.8333334,1.0
1.0,0.9451132,0.456267,1.0
0.0,0.7378874,0.61031693,1.0
1.0,0.65217394,0.16666667,1.0
0.0,0.89311814,0.6666667,1.0
1.0,0.7555509,0.6981393,1.0
1.0,0.95652175,0.0,1.0
1.0,0.889916,0.0,1.0
1.0,0.8635632,0.5948373,1.0
1.0,0.9544756,0.8411769,1.0
1.0,0.9709328,0.111424446,1.0
0.0,0.87553173,0.6666667,1.0
1.0,0.9201262,0.0,1.0
0.0,0.90488756,0.16666667,1.0
0.0,0.80059063,0.8333334,1.0
0.0,0.95652175,0.16666667,1.0
1.0,0.95652175,1.0,1.0
1.0,0.6170476,1.0,1.0
1.0,0.97046363,0.9465562,1.0
0.0,1.0,0.6666667,1.0
1.0,0.91523945,0.008417912,1.0
0.0,1.0,0.49268648,1.0
1.0,0.8957333,0.47314677,1.0
0.0,0.9323687,0.16666667,1.0
1.0,0.95652175,0.0,1.0
0.0,0.7722458,0.26986217,1.0
1.0,0.9713003,0.61165893,1.0
0.0,0.9565392,1.0,1.0
0.0,0.9480822,0.3656848,1.0
0.0,0.70254344,0.3861664,1.0
0.0,0.9130435,0.8333334,1.0
1.0,0.9130435,0.16666667,1.0
0.0,0.9341243,0.9191902,1.0
1.0,0.9130435,0.8924992,1.0
0.0,0.8244407,0.0,1.0
1.0,0.91461235,0.33333334,1.0
0.0,0.8449427,0.8333334,1.0
0.0,0.9555029,0.16276118,1.0
1.0,0.9191152,0.26163736,1.0
1.0,0.9130435,0.16666667,1.0
1.0,0.9130435,0.78309065,1.0
0.0,0.64395165,0.48424062,1.0
1.0,0.9235485,0.33333334,1.0
0.0,0.84321684,0.26265746,1.0
1.0,0.31691575,0.14322917,1.0
0.0,0.935557,0.8065451,1.0
0.0,0.9137612,0.4765835,1.0
0.0,0.754689,0.2295751,1.0
1.0,0.95652175,0.36797065,1.0
1.0,0.93460566,0.0,1.0
0.0,0.8617597,1.0,1.0
0.0,0.86956525,0.5,1.0
0.0,0.9152859,0.16666667,1.0
0.0,0.95652175,0.30707735,1.0
1.0,0.78987485,0.9537289,1.0
0.0,0.8091318,0.17966565,1.0
1.0,0.9130435,0.5,1.0
1.0,0.95652175,0.16666667,1.0
0.0,0.7740681,0.33333334,1.0
0.0,0.7372405,0.8369558,1.0
0.0,0.9130435,0.33333334,1.0
1.0,0.91413325,0.08542203,1.0
0.0,0.9447062,0.6213737,1.0
0.0,0.9287223,0.3934356,1.0
0.0,0.9130435,0.0,1.0
1.0,0.8635058,0.6666667,1.0
0.0,0.8891561,0.16666667,1.0
0.0,0.5749781,1.0,1.0
0.0,0.9148081,0.33333334,1.0
1.0,0.9167945,0.15228793,1.0
1.0,0.9057824,0.61099803,1.0
1.0,0.9130435,0.8333334,1.0
0.0,0.94736046,0.7017849,1.0
0.0,0.9130435,0.8333334,1.0
0.0,0.8318495,0.16114426,1.0
0.0,0.9794172,0.16666667,1.0
1.0,0.88667125,0.6666667,1.0
1.0,0.7309964,0.5,1.0
1.0,0.9130435,0.6666667,1.0
0.0,0.86956525,0.8333334,1.0
0.0,0.66071564,0.32023603,1.0
0.0,0.9415177,0.8333334,1.0
0.0,0.70494264,0.07378933,1.0
1.0,0.86290216,0.35887527,1.0
1.0,0.8802609,0.5,1.0
0.0,0.88990927,0.8333334,1.0
0.0,0.9115093,0.5803927,1.0
1.0,0.93068403,0.88285565,1.0
1.0,0.87547916,0.988665,1.0
0.0,0.6872266,0.8656316,1.0
1.0,0.93786395,0.33333334,1.0
0.0,0.780548,0.8769749,1.0
1.0,0.95652175,0.0,1.0
