DWE,WOE,EBE,HTE,TVE,Hour,HPE
0.0,1.0,1.0,1.0,0.43397585,10.811565,1.0
0.0,0.5017883,0.0,1.0,0.0,4.0035768,1.0
0.0,0.10716939,1.0,1.0,0.0,5.4641533,1.0
0.0,0.0,1.0,1.0,0.0,6.5847135,1.0
0.0,0.63672084,0.0,1.0,0.0,4.273442,1.0
0.0,0.11459267,1.0,1.0,0.0,8.770815,1.0
0.0,0.32153136,0.0,1.0,0.0,7.8229704,1.0
0.0,0.818855,1.0,1.0,0.0,14.369695,1.0
0.0,0.0,1.0,1.0,0.0,13.201561,1.0
0.0,1.0,0.52521825,1.0,0.0,17.575655,1.0
0.0,0.72409725,0.0,1.0,0.27590275,9.7590275,1.0
0.0,0.9803107,1.0,1.0,0.0,6.0590677,1.0
0.0,0.0,1.0,1.0,0.0,6.9288673,1.0
0.0,0.0,0.0,1.0,0.0,5.261927,1.0
0.0,1.0,1.0,1.0,0.0,9.283652,1.0
0.0,0.036793724,0.0,1.0,0.0,12.779238,1.0
0.0,0.0,1.0,1.0,0.0,9.732686,1.0
0.0,0.8095813,0.0,1.0,0.0,17.190418,1.0
0.0,1.0,0.0,1.0,0.0,10.041391,1.0
0.37016335,0.0,1.0,1.0,0.37016335,12.591144,1.0
0.0,0.84119403,1.0,1.0,0.0,3.064478,1.0
0.8638099,1.0,0.0,1.0,0.0,18.45524,1.0
0.0,1.0,0.0,1.0,0.0,6.753427,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,1.0,1.0,1.0,0.0,9.945499,1.0
0.0,1.0,1.0,1.0,0.0,7.8135247,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,0.6630539,1.0,1.0,0.0,8.717246,1.0
0.0,1.0,0.0,1.0,0.7404646,18.626041,1.0
0.0,1.0,1.0,1.0,0.0,9.849692,1.0
0.0,0.11168915,0.0,1.0,0.0,12.3298645,1.0
0.0,0.8094984,1.0,1.0,0.0,11.475987,1.0
0.0,1.0,1.0,1.0,0.0,15.570842,1.0
0.0,1.0,0.0,1.0,0.0,16.62526,1.0
0.0,0.037572887,0.0,1.0,0.0,5.1502914,1.0
0.0,0.0,1.0,1.0,0.0,7.0,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,1.0,1.0,1.0,0.0,7.19045,1.0
0.0,0.0,1.0,1.0,0.0,7.1392603,1.0
0.0,0.19230938,0.0,1.0,0.0,6.576928,1.0
0.0,0.0,1.0,1.0,0.0,7.4820423,1.0
0.32284003,0.0,0.0,1.0,0.0,6.29136,1.0
0.0,0.0,1.0,1.0,0.0,12.238922,1.0
0.0,0.27932966,0.0,1.0,0.0,7.72067,1.0
0.0,1.0,1.0,1.0,0.0,6.5780945,1.0
0.0,0.1547119,1.0,1.0,0.0,5.690576,1.0
0.0,0.696346,0.0,1.0,0.0,11.785384,1.0
0.0,0.7712531,1.0,1.0,0.0,3.228747,1.0
0.0,0.0,1.0,1.0,0.0,15.792487,1.0
0.0,0.09207004,0.0,1.0,0.0,13.263439,1.0
0.0,1.0,1.0,1.0,0.0,9.944359,1.0
0.0,1.0,1.0,1.0,0.0,4.6019716,1.0
0.0,0.0,1.0,1.0,0.0,7.815688,1.0
0.0,1.0,0.0,1.0,0.4180302,14.434393,1.0
0.0,0.55628914,0.0,1.0,0.0,7.1125784,1.0
0.0,1.0,1.0,1.0,0.0,6.933882,1.0
0.0,1.0,1.0,1.0,0.0,15.879156,1.0
0.0,0.17287475,1.0,1.0,0.0,15.752628,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.52384305,1.0,0.0,0.52384305,0.0,16.095371,1.0
0.0,1.0,1.0,1.0,0.0,7.0,1.0
0.0,1.0,0.0,1.0,0.0,15.057045,1.0
1.0,1.0,0.0,1.0,0.0,18.25797,1.0
0.0,1.0,1.0,1.0,0.0,15.513478,1.0
0.0,1.0,1.0,1.0,0.0,10.674294,1.0
0.0,0.0,0.0,1.0,0.0,6.404897,1.0
0.0,0.0,1.0,1.0,0.0,17.460762,1.0
0.0,1.0,1.0,1.0,0.061745405,13.432218,1.0
0.0,1.0,0.0,1.0,0.0,12.975181,1.0
0.0,1.0,1.0,1.0,0.8276721,19.793705,1.0
0.0,0.17978054,1.0,1.0,0.0,4.898903,1.0
0.0,0.66478336,0.0,1.0,0.0,15.647833,1.0
0.9045373,0.9045373,1.0,1.0,0.9045373,19.663523,1.0
0.0,1.0,1.0,1.0,0.7849992,19.785,1.0
0.4545835,1.0,0.0,1.0,0.0,5.545835,1.0
0.0,0.0,0.0,1.0,0.0,10.045535,1.0
0.0,1.0,1.0,1.0,0.0,13.559108,1.0
0.0,1.0,1.0,1.0,0.66089505,16.235216,1.0
0.0,0.0,0.0,1.0,0.0,6.5512414,1.0
0.0,0.20667294,0.0,1.0,0.0,12.966636,1.0
0.0,0.3403315,1.0,1.0,0.0,15.638674,1.0
0.0,1.0,1.0,1.0,0.0,6.9843965,1.0
0.0,1.0,0.0,1.0,0.07512772,13.676149,1.0
0.0,1.0,0.0,1.0,0.0,10.840753,1.0
0.0,0.2879059,1.0,1.0,0.0,12.287906,1.0
0.0,0.0,1.0,1.0,0.0,7.0,1.0
0.0,1.0,1.0,1.0,0.0,5.0,1.0
0.0,1.0,1.0,1.0,0.0,14.529415,1.0
0.0,1.0,1.0,1.0,0.0,14.004663,1.0
0.0,1.0,1.0,1.0,0.0,5.063048,1.0
0.0,1.0,1.0,1.0,0.0,7.714971,1.0
0.0,0.0,1.0,1.0,0.0,10.42639,1.0
0.11687139,1.0,1.0,1.0,0.0,13.584357,1.0
0.6056248,0.0,1.0,1.0,0.6056248,13.056248,1.0
0.0,1.0,1.0,1.0,0.0,5.032959,1.0
0.0,0.75746053,1.0,1.0,0.0,4.485079,1.0
0.0,1.0,1.0,1.0,0.0,10.833513,1.0
0.0,0.0,1.0,1.0,0.0,9.607307,1.0
0.0,0.101273894,1.0,1.0,0.0,6.6961784,1.0
0.0,1.0,1.0,1.0,0.0,13.406483,1.0
0.0,1.0,1.0,1.0,0.0,7.037387,1.0
0.0,0.7378689,0.0,1.0,0.0,20.64082,1.0
0.0,0.0,0.0,1.0,0.0,17.56752,1.0
0.0,0.0,1.0,1.0,0.0,6.8779564,1.0
0.0,0.07873337,1.0,1.0,0.0,6.7637997,1.0
0.0,1.0,1.0,1.0,0.0,14.120552,1.0
0.0,1.0,0.0,1.0,0.40716505,14.293146,1.0
0.0,1.0,1.0,1.0,0.0,15.726226,1.0
0.0,0.0,1.0,1.0,0.0,17.009476,1.0
0.0,0.39013445,1.0,1.0,0.0,12.390135,1.0
0.0,0.0,0.0,1.0,0.0,10.340159,1.0
0.0,0.057998654,0.0,1.0,0.0,3.8699799,1.0
0.0,0.54480195,1.0,1.0,0.0,12.634406,1.0
0.0,0.0,1.0,1.0,0.0,12.917195,1.0
0.0,0.0,1.0,1.0,0.0,9.483159,1.0
0.0,1.0,1.0,1.0,0.0,17.159788,1.0
0.44303244,1.0,0.0,1.0,0.0,16.341805,1.0
0.0,0.0,0.0,1.0,0.0,6.0,1.0
0.0,0.2874571,0.0,1.0,0.0,10.736942,1.0
0.0,0.50712407,1.0,1.0,0.0,7.9857516,1.0
0.0,0.0,1.0,1.0,0.0,15.366716,1.0
0.0,0.18323071,1.0,1.0,0.0,16.816769,1.0
0.0,0.99113375,1.0,1.0,0.008866278,10.0,1.0
0.34476018,1.0,0.0,1.0,0.0,16.37904,1.0
0.0,1.0,1.0,1.0,0.0,4.4828715,1.0
0.0,1.0,1.0,1.0,0.0,15.631133,1.0
0.0,0.0,1.0,1.0,0.0,6.4921656,1.0
0.0,1.0,1.0,1.0,0.0,14.30757,1.0
0.0,0.45508966,0.0,1.0,0.45508966,13.826345,1.0
0.0,0.0,1.0,1.0,0.0,10.915254,1.0
0.0,0.37153214,1.0,1.0,0.0,6.628468,1.0
0.0,0.042897012,0.0,1.0,0.0,7.257382,1.0
0.0,0.8290947,0.0,1.0,0.8290947,19.77823,1.0
0.0,0.0,1.0,1.0,0.0,6.5672493,1.0
0.0,1.0,1.0,1.0,0.0,16.86222,1.0
0.0,0.0,0.0,1.0,0.0,6.391632,1.0
0.0,0.0,0.0,1.0,0.0,6.0,1.0
0.0,1.0,0.0,0.11366832,0.0,14.113668,1.0
0.0,0.0,0.0,1.0,0.0,17.751331,1.0
0.0,0.16360897,0.0,1.0,0.0,13.490827,1.0
0.45878986,1.0,0.0,1.0,0.0,8.293949,1.0
0.0,0.2738206,1.0,1.0,0.0,19.095282,1.0
0.0,0.98545605,1.0,1.0,0.0,5.970912,1.0
0.8248018,1.0,1.0,1.0,0.0,17.124008,1.0
0.0,1.0,1.0,1.0,0.0,14.011494,1.0
0.0,0.16819078,1.0,1.0,0.0,7.168191,1.0
0.0,1.0,0.0,1.0,0.0,11.287685,1.0
0.0,1.0,0.503378,1.0,0.0,17.510134,1.0
0.0,0.63864374,0.0,1.0,0.0,13.915932,1.0
0.0,1.0,1.0,1.0,0.0,12.460459,1.0
0.0,1.0,1.0,1.0,0.0,4.1395693,1.0
0.0,1.0,1.0,1.0,0.0,8.679865,1.0
0.0,0.58905816,0.0,1.0,0.0,11.835873,1.0
0.0,1.0,1.0,1.0,0.0,15.387678,1.0
0.0,0.0,1.0,1.0,0.0,11.07963,1.0
0.0,0.042783283,1.0,1.0,0.95721674,9.87165,1.0
0.0,1.0,0.0,1.0,0.0,5.9997854,1.0
0.0,1.0,1.0,1.0,0.0,17.180403,1.0
0.0,0.0,0.0,1.0,0.0,8.0,1.0
0.0,1.0,1.0,1.0,0.0,10.590708,1.0
0.0,1.0,1.0,1.0,0.9930187,19.972075,1.0
0.0,1.0,1.0,1.0,0.0,15.449076,1.0
0.0,0.14811748,0.0,1.0,0.14811748,10.925528,1.0
0.62593514,0.0,1.0,1.0,0.62593514,13.259352,1.0
0.0,0.92232555,0.0,1.0,0.92232555,20.75721,1.0
0.9642615,1.0,1.0,1.0,0.0,17.821308,1.0
0.0,0.0,1.0,1.0,0.0,11.600344,1.0
0.0,1.0,1.0,1.0,0.0,14.34142,1.0
0.0,1.0,0.0,1.0,0.950415,20.851246,1.0
0.0,1.0,0.54397357,1.0,0.54397357,18.63192,1.0
0.0,1.0,0.0,1.0,0.0,14.51506,1.0
0.0,1.0,0.0,1.0,0.0,9.0,1.0
0.07753141,0.9224686,0.0,1.0,0.9224686,6.232594,1.0
0.0,0.8052788,1.0,1.0,0.0,14.858067,1.0
0.0,1.0,1.0,1.0,0.0,8.721193,1.0
0.0,0.4186646,0.0,1.0,0.0,17.069347,1.0
0.0,0.881288,0.0,1.0,0.0,7.0,1.0
0.0,0.5605316,1.0,1.0,0.0,10.484253,1.0
0.0,0.0,1.0,1.0,0.0,11.963272,1.0
0.0,1.0,0.0,1.0,0.0,2.0604494,1.0
0.0,0.0,1.0,1.0,0.0,8.621812,1.0
0.0,1.0,1.0,1.0,0.0,7.9865465,1.0
0.0,1.0,1.0,1.0,0.0,13.088203,1.0
0.0,0.28270394,1.0,1.0,0.0,7.282704,1.0
0.0,1.0,0.0,1.0,0.0,6.7894144,1.0
0.0,0.2394401,0.0,1.0,0.0,8.352161,1.0
0.0,0.813151,1.0,1.0,0.0,12.13151,1.0
0.0,0.35546163,1.0,1.0,0.0,5.289077,1.0
0.0,0.0,0.0,1.0,0.23551723,10.003793,1.0
0.0,0.0,1.0,1.0,0.0,13.066727,1.0
0.0,0.6167299,0.0,1.0,0.0,7.8327007,1.0
0.0,1.0,1.0,1.0,0.0,9.043892,1.0
0.0,0.3228371,1.0,1.0,0.0,4.645674,1.0
0.0,0.052110314,0.0,1.0,0.0,11.739449,1.0
0.0,0.36152208,0.0,1.0,0.0,7.638478,1.0
0.0,0.75165665,1.0,1.0,0.0,6.74503,1.0
0.0,1.0,1.0,1.0,0.0,14.987356,1.0
0.0,0.6692972,1.0,1.0,0.0,7.669297,1.0
0.0,0.985042,1.0,1.0,0.0,6.985042,1.0
0.0,1.0,1.0,1.0,0.0,15.669712,1.0
0.0,0.0,0.0,1.0,0.0,13.9744215,1.0
0.0,1.0,0.6895432,1.0,0.0,18.06863,1.0
0.0,0.09331685,0.0,1.0,0.0,9.186634,1.0
0.0,0.04120171,0.0,1.0,0.0,3.1648068,1.0
0.0,0.0,0.0,1.0,0.0,17.922455,1.0
0.0,1.0,1.0,1.0,0.9900873,17.950436,1.0
0.0,1.0,1.0,1.0,0.0,13.644995,1.0
0.0,0.0,0.0,1.0,0.0,6.842956,1.0
0.0,1.0,1.0,1.0,0.0,7.360591,1.0
0.0,1.0,1.0,1.0,0.0,15.937101,1.0
0.0,0.6216446,0.0,1.0,0.0,18.378355,1.0
0.0,1.0,0.0,1.0,0.0,7.83397,1.0
0.0,0.7791751,0.0,1.0,0.0,14.687626,1.0
0.0,1.0,1.0,1.0,0.15395732,15.231659,1.0
0.0,1.0,0.0,1.0,0.090195656,22.819609,1.0
0.0,0.9383372,0.0,1.0,0.9383372,21.198383,1.0
0.0,0.9874518,0.0,1.0,0.0,7.9749036,1.0
0.0,0.7274357,1.0,1.0,0.0,7.0,1.0
0.0,1.0,0.0,1.0,0.30920774,15.782869,1.0
0.0,0.37470436,1.0,1.0,0.0,12.751774,1.0
0.0,0.0,0.0,1.0,0.0,17.469103,1.0
0.0,0.0,1.0,1.0,0.0,9.439254,1.0
0.0,0.0,0.0,1.0,0.0,6.5149736,1.0
0.0,1.0,1.0,1.0,0.0,9.417639,1.0
0.0,1.0,0.0,1.0,0.0,12.327978,1.0
0.70156354,0.70156354,0.0,1.0,0.0,18.10469,1.0
0.0,0.71860164,1.0,1.0,0.0,4.8441954,1.0
0.0,1.0,1.0,1.0,0.0,7.559641,1.0
0.0,0.14246315,0.0,1.0,0.0,18.430147,1.0
0.0,0.64063895,1.0,1.0,0.0,1.4374442,1.0
0.22704327,0.22704327,0.0,1.0,0.0,14.681129,1.0
0.0,0.6381095,1.0,1.0,0.0,7.0856714,1.0
0.0,0.41194522,0.0,1.0,0.0,9.179178,1.0
0.0,1.0,1.0,1.0,0.0,4.541176,1.0
0.0,1.0,1.0,1.0,0.0,8.645137,1.0
0.0,0.6651438,1.0,1.0,0.0,5.0045686,1.0
0.0,0.0,1.0,1.0,0.0,6.482647,1.0
0.0,0.0,1.0,1.0,0.0,7.7313995,1.0
0.0,0.0,1.0,1.0,0.0,11.774563,1.0
0.0,1.0,0.0,1.0,0.0,14.216585,1.0
0.0,1.0,0.0,1.0,0.0,9.0,1.0
0.0,0.66453606,1.0,1.0,0.0,9.348248,1.0
0.0,0.5254406,0.0,1.0,0.0,16.898237,1.0
0.0,1.0,1.0,1.0,0.32033002,19.32033,1.0
0.0,1.0,1.0,1.0,0.75452936,17.07247,1.0
0.0,0.82610786,0.0,1.0,0.17389217,17.826107,1.0
0.0,0.5651523,0.0,1.0,0.5651523,14.607589,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,0.03164023,1.0,1.0,0.0,8.841799,1.0
0.0,0.34385496,1.0,1.0,0.0,9.782404,1.0
0.0,1.0,0.0,1.0,0.0,16.983662,1.0
0.0,0.5707353,0.0,1.0,0.0,7.0,1.0
0.0,0.44260502,1.0,1.0,0.0,11.45916,1.0
0.0,1.0,1.0,1.0,0.0,9.0,1.0
0.0,1.0,0.0,1.0,0.0,13.652863,1.0
0.0,1.0,0.0,1.0,0.0,14.5897045,1.0
0.0,1.0,1.0,1.0,0.0,8.66724,1.0
0.0,0.0,0.0,1.0,0.1513722,18.697256,1.0
0.0,1.0,1.0,1.0,0.0,4.5518913,1.0
0.0,1.0,1.0,1.0,0.0,16.19572,1.0
0.0,1.0,1.0,1.0,0.0,5.7363863,1.0
0.0,0.8129654,1.0,1.0,0.0,8.309242,1.0
0.0,1.0,1.0,1.0,0.0,8.60894,1.0
0.0,1.0,1.0,1.0,0.0,7.60098,1.0
0.2630378,1.0,0.0,1.0,0.0,11.526075,1.0
0.0,0.0,0.0,1.0,0.0,17.573112,1.0
0.0,0.61322975,1.0,1.0,0.0,13.839689,1.0
0.0,0.7655901,0.0,1.0,0.0,9.10969,1.0
0.0,1.0,0.0,1.0,0.0,12.767574,1.0
0.0,0.0,1.0,1.0,0.0,12.0,1.0
0.0,0.34160227,1.0,1.0,0.0,2.633591,1.0
0.0,1.0,0.0,1.0,0.0,6.433177,1.0
0.0,1.0,1.0,1.0,0.0,15.856649,1.0
0.0,0.16809745,1.0,1.0,0.0,11.8319025,1.0
0.0,0.16429257,0.0,1.0,0.0,6.1642923,1.0
0.0,1.0,1.0,1.0,0.13058636,14.175278,1.0
0.0,1.0,1.0,1.0,0.8204188,16.461256,1.0
0.0,0.2026882,1.0,1.0,0.0,11.797312,1.0
0.0,0.0,1.0,1.0,0.0,4.335538,1.0
0.0,1.0,0.0,1.0,0.3597393,19.079218,1.0
0.0,1.0,1.0,1.0,0.0,9.0,1.0
0.0,1.0,0.0,1.0,0.0,10.758373,1.0
1.0,1.0,0.0,1.0,0.0,17.954397,1.0
0.0,0.5769412,0.0,1.0,1.0,22.42306,1.0
0.0,1.0,1.0,1.0,0.0,5.8593106,1.0
0.0,1.0,1.0,1.0,0.0,6.481423,1.0
0.0,1.0,1.0,1.0,0.15235484,18.152355,1.0
0.0,0.0,1.0,1.0,0.0,9.556204,1.0
0.0,0.0,0.0,1.0,0.0,6.0687013,1.0
0.0,0.8760391,1.0,1.0,0.0,7.0,1.0
0.0,0.0,0.0,1.0,0.0,5.968897,1.0
0.0,0.34217733,1.0,1.0,0.0,5.973468,1.0
0.0,1.0,1.0,1.0,0.0,11.294686,1.0
0.883247,1.0,0.0,0.883247,0.0,17.532988,1.0
0.0,1.0,1.0,1.0,0.0,9.584606,1.0
0.0,1.0,0.0,1.0,0.18658003,11.425541,1.0
0.0,0.8975833,0.0,1.0,0.0,15.69275,1.0
0.0,0.0,0.0,1.0,0.0,9.0,1.0
0.0,0.13951004,1.0,1.0,0.0,8.16294,1.0
0.0,1.0,0.0,1.0,0.0,6.222926,1.0
0.0,0.29263768,1.0,1.0,0.0,9.633739,1.0
0.42405218,1.0,0.0,1.0,0.0,9.272157,1.0
0.0,0.48943025,1.0,1.0,0.0,13.46829,1.0
0.0,0.8184225,0.0,1.0,0.0,7.363155,1.0
0.0,1.0,1.0,1.0,0.0,5.5724764,1.0
0.0,0.0,0.0,1.0,0.57887304,15.840841,1.0
0.0,1.0,1.0,1.0,0.47788948,11.602011,1.0
0.0,0.008822589,0.0,1.0,0.008822589,7.9823546,1.0
0.0,0.5142846,1.0,1.0,0.0,7.0,1.0
0.0,1.0,1.0,1.0,0.0,6.837671,1.0
0.0,0.21964455,0.0,1.0,0.0,16.364265,1.0
0.0,1.0,0.0,1.0,0.0,18.0,1.0
0.0,1.0,1.0,1.0,0.0,16.753143,1.0
0.0,1.0,1.0,1.0,0.0,5.9769278,1.0
0.0,1.0,0.0,1.0,0.0666518,9.866473,1.0
0.0,1.0,0.0,1.0,0.89822114,20.676876,1.0
0.0,1.0,1.0,1.0,0.0,7.061037,1.0
0.0,0.5875564,0.0,1.0,0.0,13.412443,1.0
0.0,0.0,0.0,1.0,0.0,8.924107,1.0
0.85917085,1.0,0.0,0.85917085,0.0,18.295855,1.0
0.0,1.0,1.0,1.0,0.0,14.331278,1.0
0.0,0.3254661,0.0,1.0,0.0,10.301865,1.0
0.0,0.056602467,0.0,1.0,0.0,6.8301926,1.0
0.0,1.0,1.0,1.0,0.0,18.331099,1.0
0.0,0.95483226,0.0,1.0,0.0,22.59349,1.0
0.0,0.34674203,0.0,1.0,0.0,7.6934843,1.0
0.0,1.0,0.0,1.0,0.0,6.3393154,1.0
0.0,0.8078707,1.0,1.0,0.0,14.270836,1.0
0.0,1.0,1.0,1.0,0.66708606,18.669601,1.0
0.5745377,1.0,1.0,1.0,0.0,16.723614,1.0
0.0,1.0,0.0,1.0,0.0,11.630512,1.0
0.48703927,1.0,1.0,1.0,0.0,15.948157,1.0
0.0,0.2462371,1.0,1.0,0.0,6.2462373,1.0
0.0,1.0,0.0,1.0,0.0,17.045876,1.0
0.0,1.0,0.0,1.0,0.0,5.0,1.0
0.0,0.0,0.0,1.0,0.0,8.0,1.0
0.0,1.0,1.0,1.0,0.75183374,18.525673,1.0
0.0,0.9824075,1.0,1.0,0.9824075,7.0527773,1.0
0.0,0.0,1.0,1.0,0.0,15.268012,1.0
0.0,1.0,0.0,1.0,0.0,13.498419,1.0
0.0,0.882238,0.0,1.0,0.0,7.17762,1.0
0.0,0.049558222,0.0,1.0,0.0,13.355743,1.0
0.716478,0.716478,1.0,1.0,0.0,16.298868,1.0
0.0,1.0,1.0,1.0,0.0,14.522405,1.0
0.0,0.35937846,1.0,1.0,0.0,8.281243,1.0
0.0,0.41400105,0.0,1.0,0.0,17.585999,1.0
0.0,0.0,1.0,1.0,0.0,8.792955,1.0
0.0,0.049311936,0.0,1.0,0.0,18.408257,1.0
0.0,0.115390226,0.0,1.0,1.0,22.88461,1.0
0.0,0.34639356,0.0,1.0,0.0,10.9216385,1.0
0.0,1.0,0.0,1.0,0.0,11.807288,1.0
0.0,1.0,1.0,1.0,0.0,8.983454,1.0
0.0,0.029101452,1.0,1.0,0.0,5.0,1.0
0.0,1.0,0.0,1.0,0.97690034,21.653505,1.0
0.0,1.0,0.0,1.0,0.51651245,15.231174,1.0
0.0,1.0,1.0,1.0,0.51574695,13.251951,1.0
0.0,0.0,1.0,1.0,0.0,7.771966,1.0
0.0,1.0,0.0,1.0,1.0,6.0,1.0
0.0,0.013361275,1.0,1.0,0.0,4.1336126,1.0
0.0,1.0,0.0,1.0,0.0,15.91205,1.0
0.0,0.5099598,0.0,1.0,0.0,16.960161,1.0
0.0,0.5951069,0.0,1.0,0.0,1.8097862,1.0
0.0,0.0,1.0,1.0,0.0,6.4892516,1.0
0.0,1.0,1.0,1.0,0.0,14.202619,1.0
0.9183027,1.0,1.0,1.0,0.0,17.346422,1.0
0.0,0.1417203,0.0,1.0,0.0,5.2834406,1.0
0.0,0.8009557,0.0,1.0,0.0,17.412424,1.0
0.0,1.0,1.0,1.0,0.0,15.124337,1.0
1.0,1.0,0.0,1.0,0.0,18.790813,1.0
0.0,0.37345368,1.0,1.0,0.0,15.506186,1.0
0.0,0.08128052,0.0,1.0,0.0,7.0812807,1.0
0.0,0.1196304,0.0,1.0,0.0,15.880369,1.0
0.0,0.0,1.0,1.0,0.0,14.587997,1.0
0.0,0.4450571,1.0,1.0,0.0,5.664829,1.0
0.0,0.0,1.0,1.0,0.0,12.237692,1.0
0.0,1.0,1.0,1.0,0.11683474,14.817843,1.0
0.0,0.5955197,1.0,1.0,0.0,15.786559,1.0
0.0,1.0,0.0,1.0,0.95804983,21.454647,1.0
0.0,0.0,1.0,1.0,0.0,10.096516,1.0
0.0,1.0,0.0,0.6925504,0.0,14.692551,1.0
0.0,1.0,0.0,1.0,0.0,5.796976,1.0
0.0,1.0,0.9327323,1.0,0.9327323,17.932732,1.0
0.0,0.0,0.0,1.0,0.0,7.0,1.0
0.0,0.9513725,1.0,1.0,0.0,4.1458826,1.0
0.0,0.67562777,1.0,1.0,0.0,14.297489,1.0
0.0,1.0,0.0,1.0,0.0,9.344748,1.0
0.0,0.0,0.0,1.0,0.0,17.873606,1.0
0.0,0.15780088,1.0,1.0,0.0,16.8422,1.0
0.0,0.0,0.0,1.0,0.0,6.39214,1.0
0.0,0.0,0.0,1.0,0.0,9.026174,1.0
0.0,1.0,0.0,1.0,1.0,6.0,1.0
0.0,0.37520427,1.0,1.0,0.0,11.998365,1.0
0.0,1.0,0.0,1.0,0.7306315,19.036945,1.0
0.0,0.7159647,0.0,1.0,0.0,7.7042117,1.0
0.0,1.0,1.0,1.0,0.0,14.124003,1.0
0.0,1.0,1.0,1.0,0.0,15.218536,1.0
0.0,1.0,0.0,1.0,0.0,6.654137,1.0
0.0,1.0,1.0,1.0,0.0,13.427114,1.0
0.0,0.41564858,0.0,1.0,0.0,13.156486,1.0
0.0,1.0,1.0,1.0,0.0,12.673551,1.0
0.0,1.0,0.0,0.64748156,0.0,14.647482,1.0
0.0,0.0,1.0,1.0,0.0,7.0,1.0
0.0,1.0,1.0,1.0,0.6117022,14.01064,1.0
0.7448846,1.0,0.0,1.0,0.0,16.489769,1.0
0.0,0.0,1.0,1.0,0.0,14.407814,1.0
0.0,0.19233793,0.0,1.0,0.0,15.807662,1.0
0.0,0.033521533,1.0,1.0,0.0,6.7653494,1.0
0.0,0.0,0.0,1.0,0.0,10.451652,1.0
0.0,0.7821012,1.0,1.0,0.0,11.217898,1.0
0.0,1.0,1.0,1.0,0.0,8.737401,1.0
0.0,1.0,1.0,1.0,0.0,8.001415,1.0
0.0,1.0,1.0,1.0,0.0,6.9880867,1.0
0.0,1.0,0.0,1.0,0.0,7.561581,1.0
0.0,0.9337453,1.0,1.0,0.0,7.9337454,1.0
0.0,0.04299307,1.0,1.0,0.0,6.0,1.0
0.0,1.0,0.0,1.0,0.0,8.655506,1.0
0.0,1.0,1.0,1.0,0.0,13.398311,1.0
0.0,1.0,1.0,1.0,0.0,11.088024,1.0
0.0,0.0,1.0,1.0,0.0,8.036608,1.0
0.0,0.6278798,0.0,1.0,0.0,8.232721,1.0
0.0,1.0,1.0,1.0,0.0,13.780538,1.0
0.0,0.2743474,1.0,1.0,0.0,4.823042,1.0
0.0,0.0,1.0,1.0,0.0,7.0,1.0
0.0,1.0,1.0,1.0,0.0,7.15285,1.0
0.0,1.0,0.0,1.0,0.8919747,20.59567,1.0
0.0,1.0,0.0,1.0,0.0,12.069756,1.0
0.0,0.0,0.0,1.0,0.0,6.555494,1.0
0.0,0.10665507,0.0,1.0,0.0,7.2133102,1.0
0.0,0.96417624,1.0,1.0,0.0,7.0,1.0
0.0,1.0,1.0,1.0,0.0,15.146573,1.0
0.0,0.151035,1.0,1.0,0.0,6.546895,1.0
0.0,1.0,0.0,1.0,0.0,11.24577,1.0
0.0,0.0,1.0,1.0,0.0,11.601639,1.0
0.0,0.5232315,0.0,1.0,0.0,15.4767685,1.0
0.0,1.0,0.0,1.0,0.18814835,4.762967,1.0
0.0,1.0,1.0,1.0,0.89715105,17.794302,1.0
0.0,0.56922555,0.0,1.0,0.0,11.5383835,1.0
0.0,1.0,1.0,1.0,0.0,14.662585,1.0
0.0,0.65591735,0.0,1.0,0.0,5.473075,1.0
0.0,0.0,1.0,1.0,0.0,11.224258,1.0
0.0,0.0,1.0,1.0,0.0,6.7522697,1.0
0.0,1.0,1.0,1.0,0.8552339,18.683743,1.0
0.0,0.0,0.0,1.0,0.0,6.0,1.0
0.0,0.9020026,0.0,1.0,0.0,18.020025,1.0
0.0,0.9520773,0.0,1.0,0.0,7.5750723,1.0
0.0,1.0,1.0,1.0,0.0,7.1578913,1.0
0.0,1.0,1.0,1.0,0.0,7.560916,1.0
0.0,0.0,1.0,1.0,0.0,7.0,1.0
0.0,1.0,1.0,1.0,0.0,13.508312,1.0
0.0,0.12738782,1.0,1.0,0.0,6.528654,1.0
0.0,0.30139837,1.0,1.0,0.0,6.3013983,1.0
0.0,1.0,0.0,0.15926169,0.0,14.159262,1.0
0.0,0.14081922,1.0,1.0,0.0,18.563276,1.0
0.0,0.8269946,0.0,1.0,0.0,7.384043,1.0
0.0,1.0,0.0,1.0,0.0,15.3304,1.0
0.0,0.5023546,0.0,1.0,0.0,14.023546,1.0
0.0,0.72512853,1.0,1.0,0.0,13.526157,1.0
0.0,0.6776132,1.0,1.0,0.0,6.289547,1.0
0.0,0.0,0.0,1.0,0.0,6.0,1.0
0.0,0.5682278,0.0,1.0,0.0,17.431772,1.0
0.0,1.0,0.39842516,1.0,0.39842516,17.398426,1.0
0.0,0.0,1.0,1.0,0.0,6.066421,1.0
