DWE,FRE,CDE,TVE,Hour,Weekday,CWE
0.0,1.0,0.0,0.0,16.475904,5.1746984,1.0
0.9335896,1.0,0.0,0.0,10.464873,5.0,1.0
0.0,1.0,0.0,0.0,9.82914,0.1708602,1.0
0.0,1.0,1.0,0.0,9.0,2.066638,1.0
0.0,1.0,0.0,0.0,8.641398,1.9241956,1.0
0.34121388,1.0,0.6587861,0.0,13.611503,4.2939305,1.0
0.0,1.0,0.0,0.0,13.623133,3.376867,1.0
0.0,1.0,0.5054102,0.0,8.50541,2.0,1.0
0.0,1.0,1.0,0.0,16.788736,3.0,1.0
0.0,1.0,0.61801654,1.0,14.944132,4.1459503,1.0
0.0,1.0,0.0,0.0,13.56406,2.0,1.0
0.0,1.0,0.46798536,0.0,10.871942,2.807912,1.0
0.0,1.0,0.8727075,0.0,19.854366,0.12729253,1.0
0.3504895,1.0,0.0,0.0,11.948531,4.0,1.0
0.0,1.0,0.0,0.0,18.342533,5.073052,1.0
0.0,1.0,0.0,0.0,9.24361,0.0,1.0
0.0,1.0,0.0,0.0,15.680235,5.2899704,1.0
0.0,1.0,0.0,0.020023534,8.100118,0.0,1.0
0.0,1.0,0.43001717,0.0,16.139965,3.1399655,1.0
0.0,1.0,0.66547906,0.0,10.665479,5.0,1.0
0.0,1.0,0.0,0.0,17.947008,5.9735045,1.0
0.0,1.0,0.19038327,0.19038327,8.380767,6.0,1.0
0.0,1.0,0.05905378,0.0,10.059053,1.2362151,1.0
0.0,1.0,0.0,0.0,16.521149,5.0,1.0
0.0,1.0,0.9972272,0.0,10.997227,2.0083184,1.0
0.47518325,1.0,0.47518325,0.0,12.702199,3.3759162,1.0
0.54393643,1.0,0.45606357,0.0,14.104572,6.0,1.0
0.0,1.0,1.0,0.0,11.783686,5.0,1.0
0.6899596,1.0,0.0,0.0,11.720485,4.3100405,1.0
0.0,1.0,1.0,0.0,12.496909,5.0,1.0
0.0,1.0,0.34342062,0.0,8.656579,2.6565795,1.0
0.4598511,1.0,0.0,0.0,16.839405,3.0,1.0
0.8080081,1.0,0.19199196,0.0,10.95996,5.191992,1.0
0.0,1.0,0.7751249,0.0,16.875624,3.0,1.0
0.0,1.0,1.0,0.0,15.271544,2.0,1.0
0.0,1.0,0.0,0.0,14.55074,0.0,1.0
0.0,1.0,0.6528134,0.0,16.91688,1.0,1.0
0.0,1.0,0.0,0.0,8.431561,3.2877078,1.0
0.0,1.0,0.0,0.0,8.574264,5.287132,1.0
0.0,1.0,0.18372834,0.0,15.0,1.10237,1.0
0.0,1.0,1.0,0.0,9.621153,1.8634577,1.0
0.0,1.0,0.0,0.0,17.732597,0.6337013,1.0
0.0,1.0,0.009860728,0.0,13.980279,0.0,1.0
0.0,1.0,0.6778686,0.0,11.543446,0.6778686,1.0
0.0,1.0,0.47716004,0.0,11.3858,2.0,1.0
0.0,1.0,0.0,0.0,10.966277,5.5168614,1.0
0.0,1.0,0.67897844,0.0,12.926129,1.6051077,1.0
0.0,1.0,0.7750499,0.0,12.77505,3.0,1.0
0.122167826,1.0,0.0,0.122167826,11.488671,3.3665035,1.0
0.0,1.0,0.0,0.0,14.10876,2.4818735,1.0
0.0,1.0,0.0,0.0,14.067848,0.56309426,1.0
0.0,1.0,0.5936876,0.0,15.593688,3.4063125,1.0
0.0,1.0,0.36038285,0.0,8.639617,4.2792344,1.0
0.0,1.0,0.0,0.0,9.495556,1.0,1.0
0.0,1.0,1.0,0.0,12.035748,6.0,1.0
0.6652773,1.0,0.3347227,0.3347227,12.677782,6.0,1.0
0.0,1.0,0.0,0.81612676,13.183873,0.0,1.0
0.0,1.0,0.6801428,0.0,16.319857,1.6801429,1.0
0.05670465,1.0,0.94329536,0.94329536,17.603067,6.0,1.0
0.0,1.0,0.0,0.0,19.436197,3.0,1.0
0.0,1.0,0.0,0.0,14.210631,0.0,1.0
0.051154137,1.0,0.0,0.0,10.460387,3.0,1.0
0.0,1.0,0.0,0.0,11.328918,0.33554095,1.0
0.0,1.0,0.6747788,0.0,17.772125,1.3495576,1.0
0.0,1.0,0.07661533,0.0,13.229846,6.0,1.0
0.0,1.0,0.0,0.0,13.921435,4.2520437,1.0
0.0,1.0,0.9628623,0.0,11.888587,5.8143115,1.0
0.0,1.0,0.0,0.0,9.97583,2.9758296,1.0
0.0,1.0,0.0,0.0,15.855588,2.9190338,1.0
0.0,1.0,0.33380705,0.0,9.0,3.3309648,1.0
0.0,1.0,0.10914302,0.0,8.327429,0.0,1.0
0.0,1.0,0.7435944,0.7435944,11.717972,5.487189,1.0
0.0,1.0,0.06952238,0.0,10.069523,0.41713428,1.0
0.0,1.0,0.0,0.40587854,10.029392,6.0,1.0
0.0,1.0,0.19899178,0.19899178,11.397984,4.3979836,1.0
0.0,1.0,0.60279274,0.0,14.602793,6.0,1.0
0.7878196,1.0,0.0,0.0,17.57564,3.7878196,1.0
0.0,1.0,0.0,0.0,10.088764,3.9112353,1.0
0.0,1.0,0.06686413,0.0,10.200592,6.0,1.0
0.0,1.0,0.0,0.0,9.995151,2.4927254,1.0
0.0,1.0,0.0,0.0,9.006495,0.0,1.0
0.0,1.0,0.89021707,0.0,7.780434,1.0,1.0
0.0,1.0,0.42697203,0.0,13.0,2.853944,1.0
0.0,1.0,0.0,0.0,18.809786,2.0475533,1.0
0.0,1.0,1.0,0.0,10.809264,6.0,1.0
0.0,1.0,0.69663006,0.0,14.0898905,5.08989,1.0
0.0,1.0,1.0,0.0,11.857393,2.142607,1.0
0.0,1.0,0.05557867,0.0,12.888843,0.0,1.0
0.0,1.0,0.0,0.0,10.977463,0.51126873,1.0
0.0,1.0,0.57911426,0.0,9.158229,5.5791144,1.0
0.0,1.0,0.6172911,0.0,11.703747,6.0,1.0
0.0,1.0,0.0,0.0,10.430946,1.8103154,1.0
0.6956322,1.0,0.0,0.0,16.26069,3.0,1.0
0.0,1.0,0.0,0.0,8.95252,4.0949583,1.0
0.84756905,1.0,0.15243095,0.0,17.32326,4.695138,1.0
0.0,1.0,0.0,0.0,11.0,3.3063824,1.0
0.0,1.0,0.06789762,0.0,19.067898,4.0,1.0
0.0,1.0,0.0,1.0,11.696419,6.0,1.0
0.0,1.0,0.0,0.0,12.587712,2.5292375,1.0
0.0,1.0,0.0,0.0,12.49629,5.8320966,1.0
0.0,1.0,1.0,0.0,13.419539,6.0,1.0
0.0,1.0,0.0,0.0,10.544834,2.910332,1.0
0.0,1.0,0.0,0.7437068,17.693361,3.0251727,1.0
0.0,1.0,0.52853984,0.0,14.057079,6.0,1.0
0.0,1.0,0.0,0.0,8.8723755,1.290792,1.0
0.0,1.0,0.3124979,0.0,12.812481,1.8749876,1.0
0.4702885,1.0,0.5297115,0.0,13.648558,6.0,1.0
0.0,1.0,0.45880696,0.0,10.835228,5.0,1.0
0.0,1.0,0.016357481,0.0,13.93457,4.9345703,1.0
0.0,1.0,1.0,0.0,12.607555,6.0,1.0
0.0,1.0,0.0,0.0,13.173773,5.0,1.0
0.0,1.0,0.0,0.0,9.911627,0.0,1.0
0.0,1.0,0.0,0.8947492,20.894749,4.684248,1.0
0.0,1.0,0.0,0.0,14.026209,6.0,1.0
0.0,1.0,1.0,0.0,11.799971,3.6000144,1.0
0.0,1.0,0.0,0.8191815,13.819181,2.3616369,1.0
0.0,1.0,0.5409424,0.0,12.786596,2.0818849,1.0
0.0,1.0,1.0,0.7253518,18.528166,0.7253518,1.0
0.2693631,1.0,0.0,0.0,18.80809,4.6531844,1.0
0.0,1.0,1.0,0.16747165,12.502415,6.0,1.0
0.28518933,1.0,0.28518933,0.0,9.0,5.429621,1.0
0.0,1.0,0.0,0.0,10.730244,3.0,1.0
0.0,1.0,0.5124747,0.0,11.925152,0.0,1.0
0.0,1.0,0.0,0.0,9.863646,0.712118,1.0
0.0,1.0,0.0,0.0,13.618505,2.8865652,1.0
0.0,1.0,0.0,0.0,15.863402,2.3029783,1.0
0.0,1.0,1.0,0.0,14.668647,1.0,1.0
0.0,1.0,0.0,0.0,11.790729,5.651215,1.0
0.0,1.0,0.0,0.0,13.134733,1.8269465,1.0
0.0,1.0,0.0,0.0,9.538221,1.0,1.0
0.0,1.0,1.0,0.0,17.461557,5.0,1.0
0.0,1.0,0.0,0.0,13.72771,2.7277095,1.0
0.0,1.0,0.92644954,0.0,15.852899,4.0,1.0
0.0,1.0,0.0,0.0,15.440762,5.2227483,1.0
0.0,1.0,0.0,0.7485647,9.497129,6.0,1.0
0.0,1.0,0.0,0.56287575,11.814379,3.8143785,1.0
0.0,1.0,0.70528364,0.0,12.821135,6.0,1.0
0.0,1.0,0.43251413,0.0,6.432514,3.0,1.0
0.0,1.0,0.0,0.0,10.1478615,6.0,1.0
0.0,1.0,0.0,0.0,12.81543,5.597796,1.0
0.0,1.0,0.014868975,0.0,14.985131,2.985131,1.0
0.0,1.0,0.35287735,0.0,16.529858,2.117264,1.0
0.0,1.0,0.8569393,0.0,11.715303,1.7153034,1.0
0.07536632,1.0,0.0,0.9246337,14.547802,3.9246337,1.0
0.0,1.0,0.10401245,0.0,8.208025,2.0,1.0
0.0,1.0,0.0,0.0,13.326241,2.6122932,1.0
0.0,1.0,0.0,0.0,11.095603,1.7739007,1.0
0.0,1.0,0.153278,0.0,9.306556,4.153278,1.0
0.3085665,1.0,0.0,0.0,17.382868,5.0,1.0
0.0,1.0,0.0,0.0,12.072959,0.00810653,1.0
0.9613834,1.0,0.038616605,0.0,11.347549,4.0772333,1.0
0.0,1.0,0.12827677,0.0,10.256554,6.0,1.0
0.0,1.0,0.0,0.0,9.224639,5.775361,1.0
0.0,1.0,0.0,0.0,11.133364,2.811106,1.0
0.0,1.0,1.0,0.0,10.878517,1.0,1.0
0.0,1.0,0.07145138,0.0,19.49984,4.928549,1.0
0.0,1.0,0.0,0.0,8.96754,3.0,1.0
0.0,1.0,0.0,0.74455684,18.211899,1.0,1.0
0.86664796,1.0,0.0,0.0,16.266705,5.0,1.0
0.0,1.0,0.0,0.0,13.867002,5.4680057,1.0
0.0,1.0,0.9776335,0.0,16.8658,0.0,1.0
0.0,1.0,0.049807876,0.0,17.651344,1.9501921,1.0
0.0,1.0,0.0,0.0,14.208974,5.2636757,1.0
0.0,1.0,0.0,0.0,9.934995,0.0,1.0
0.0,1.0,0.0,0.36887908,13.368879,0.0,1.0
0.0,1.0,0.0,0.0,9.832775,1.0,1.0
0.0,1.0,0.0,0.6736797,14.694719,6.0,1.0
0.0,1.0,0.0,0.0,8.816498,2.360829,1.0
0.0,1.0,0.0,0.0,14.71827,0.0,1.0
0.0,1.0,0.0,0.0,9.659375,2.3624992,1.0
0.0,1.0,0.0,0.0,17.733011,1.3665056,1.0
0.0,1.0,0.0,0.0,12.250247,3.0009885,1.0
0.86374795,1.0,0.13625202,0.0,17.501228,4.727496,1.0
0.0,1.0,0.89788336,0.0,19.102118,5.0,1.0
0.0,1.0,0.24257721,0.0,10.727732,1.0,1.0
0.0,1.0,0.0,0.0,11.059414,4.587449,1.0
0.0,1.0,0.9501807,0.0,16.750904,0.0,1.0
0.0,1.0,0.0,0.0,9.421517,1.0,1.0
0.0,1.0,0.63422847,0.36577153,17.19463,0.73154306,1.0
0.0,1.0,0.0,0.0,10.0,5.8488064,1.0
0.0,1.0,1.0,0.32907742,14.987232,6.0,1.0
0.09487072,1.0,0.0,0.0,13.525646,5.8102584,1.0
0.0,1.0,0.0,0.0,17.97479,5.9905467,1.0
0.26784492,1.0,0.0,0.0,10.67845,2.9286203,1.0
0.0,1.0,0.0,0.0,17.512579,0.7437105,1.0
0.8344592,1.0,0.0,0.0,8.834459,3.8344593,1.0
0.0,1.0,0.0,0.0,9.268646,5.2686462,1.0
0.0,1.0,1.0,0.0,17.573349,5.4755507,1.0
0.0,1.0,0.98090655,0.0,14.904533,5.904533,1.0
0.0,1.0,0.0,0.0,16.869812,1.1056607,1.0
0.0,1.0,0.0,0.0,12.89994,1.0,1.0
0.0,1.0,0.0,0.0,18.396122,4.603878,1.0
0.0,1.0,1.0,0.0,12.145316,6.0,1.0
0.0,1.0,0.0,0.0,11.611673,3.4029183,1.0
0.0,1.0,0.0,0.0,11.430296,4.0,1.0
0.0,1.0,0.0,0.0,10.035813,4.5179067,1.0
0.0,1.0,0.7832215,0.0,12.216779,1.0,1.0
0.0,1.0,0.0,0.0,16.145111,3.0,1.0
0.0,1.0,0.5079218,0.0,17.015844,3.0,1.0
0.0,1.0,0.0,0.0,10.212111,4.6060557,1.0
0.0,1.0,0.6113174,0.3886826,11.55473,2.4452696,1.0
0.0,1.0,0.0,0.0,9.0,3.9555228,1.0
0.0,1.0,0.0,0.0,16.521229,3.0084913,1.0
0.9208707,1.0,0.079129286,0.0,12.633035,4.1582584,1.0
0.0,1.0,0.3435285,0.0,9.6870575,1.0,1.0
0.0,1.0,0.0,0.0,9.018457,6.0,1.0
0.0,1.0,0.0,0.0,10.663776,0.0,1.0
0.82530034,1.0,0.17469963,0.0,9.524099,1.0481977,1.0
0.0,1.0,0.0,0.0,11.546493,6.0,1.0
0.2614929,1.0,0.7385071,0.0,21.738506,2.0,1.0
0.0,1.0,0.7226472,0.0,14.722647,6.0,1.0
0.0,1.0,0.0,0.0,9.606755,0.96405333,1.0
0.0,1.0,0.2753908,0.0,9.550781,1.0,1.0
0.0,1.0,0.7151288,0.0,13.284871,5.715129,1.0
0.0,1.0,0.0,0.0,11.752473,4.0,1.0
1.0,1.0,0.0,0.0,18.030605,1.0,1.0
0.28331134,1.0,0.0,0.0,16.01682,5.0,1.0
0.0,1.0,0.0,0.0,12.512299,1.5040995,1.0
0.0,1.0,0.0,0.0,18.549404,5.0450597,1.0
0.0,1.0,0.0,0.8139659,12.813966,0.37206814,1.0
0.0,1.0,0.0,0.0,8.065463,4.7381477,1.0
0.0,1.0,0.0,0.0,9.0,2.0231657,1.0
0.0,1.0,0.0,0.0,9.26025,1.0,1.0
0.0,1.0,0.0,0.7478,19.4868,1.4956,1.0
0.0,1.0,0.0,0.26051745,13.260517,3.478965,1.0
0.0,1.0,0.0,0.0,10.70842,3.3542097,1.0
0.0,1.0,0.0,0.0,10.764801,2.8824003,1.0
0.0,1.0,0.0,0.0,19.948309,3.0,1.0
0.0,1.0,0.0,0.0,14.976684,3.8759356,1.0
0.0,1.0,0.0,0.0,18.000364,0.0,1.0
0.5042662,1.0,0.4957338,0.0,12.478669,5.4957337,1.0
0.77143,1.0,0.22856998,0.22856998,11.82856,6.0,1.0
0.0,1.0,0.0,0.0,10.015288,3.0,1.0
0.0,1.0,1.0,0.0,9.0,2.6662393,1.0
0.0,1.0,0.0,0.0,12.64999,2.3500102,1.0
0.0,1.0,0.0,0.0,12.335874,2.0,1.0
0.0,1.0,0.0,0.0,8.806355,1.1618681,1.0
0.0,1.0,0.0,0.0,12.507557,2.656591,1.0
0.0,1.0,0.0,0.0,10.44251,4.0,1.0
0.5061641,1.0,0.0,0.0,8.493835,5.012328,1.0
0.0,1.0,0.0,0.0,9.6878805,3.0,1.0
0.48175582,1.0,0.0,0.0,18.518244,1.4452674,1.0
0.0,1.0,0.68245435,0.0,10.364908,4.094726,1.0
0.63925225,1.0,0.36074775,0.0,12.721496,1.3607478,1.0
0.0,1.0,0.3306688,0.0,17.33067,3.0,1.0
0.0,1.0,1.0,0.0,14.102221,3.0,1.0
0.0,1.0,1.0,0.0,15.303203,5.767734,1.0
0.0,1.0,0.8974829,0.0,15.179863,1.2050343,1.0
0.0,1.0,0.0,0.0,9.137212,0.86278856,1.0
0.0,1.0,0.0,0.0,9.47275,2.47275,1.0
0.0,1.0,0.0,0.0,13.133498,6.0,1.0
0.0,1.0,1.0,0.0,10.246288,2.5074239,1.0
0.0,1.0,0.29273206,0.0,12.634588,1.7563925,1.0
0.0,1.0,0.0,0.6716661,13.671666,0.0,1.0
0.0,1.0,0.19618061,0.0,10.392362,5.0,1.0
0.0,1.0,1.0,0.0,12.671458,1.0,1.0
0.0,1.0,0.0,0.0,10.0,3.4951377,1.0
0.0,1.0,0.9814417,0.9814417,17.814417,3.055675,1.0
0.0,1.0,0.0,0.0,11.097626,4.0976257,1.0
0.0,1.0,0.0,0.0,11.6447935,0.0,1.0
0.0,1.0,0.0,0.0,13.5891905,6.0,1.0
0.0,1.0,0.4743139,0.0,10.897256,3.525686,1.0
0.0,1.0,1.0,0.9471692,18.052832,6.0,1.0
0.0,1.0,0.5952002,0.0,10.1904,3.571201,1.0
0.0,1.0,0.65788394,0.0,11.657884,6.0,1.0
0.0,1.0,0.0,0.0,16.616531,0.9360887,1.0
0.0,1.0,0.0,0.0,16.842072,0.16599447,1.0
0.0,1.0,0.0,0.3009523,10.203809,5.6990476,1.0
0.0,1.0,0.0,0.0,14.303103,2.5393794,1.0
0.0,1.0,0.0,0.0,11.010682,6.0,1.0
0.0,1.0,0.0,0.0,8.67876,0.0,1.0
0.0,1.0,0.0,0.6436176,15.367028,1.3563824,1.0
0.0,1.0,0.25615087,0.0,10.768453,3.0,1.0
0.0,1.0,0.74539065,0.0,12.745391,3.0,1.0
1.0,1.0,0.94886386,0.0,20.051136,1.0,1.0
0.36454284,1.0,0.36454284,0.63545716,15.083657,0.7290857,1.0
0.0,1.0,0.0,0.0,19.688198,4.220494,1.0
0.0,1.0,0.0,0.0,15.5002365,4.7222486,1.0
0.72202116,1.0,0.27797884,0.0,9.555958,1.6678729,1.0
0.0,1.0,0.0,0.0,11.333529,3.0,1.0
0.86527956,1.0,0.0,0.0,17.922237,2.8652797,1.0
0.0,1.0,0.40799147,0.59200853,16.736069,0.59200853,1.0
0.0,1.0,0.8932437,0.0,21.466219,3.0,1.0
0.0,1.0,0.0,0.0,14.733518,4.4498615,1.0
0.0,1.0,0.34482783,0.0,10.724139,6.0,1.0
0.0,1.0,0.0,0.0,8.0,2.0288157,1.0
0.0,1.0,0.0,0.0,11.0,5.6569843,1.0
0.0,1.0,0.81575054,0.81575054,17.18425,6.0,1.0
0.0,1.0,1.0,0.0,13.106447,5.0,1.0
1.0,1.0,0.9692406,0.0,18.03076,0.0,1.0
0.0,1.0,0.19964865,0.0,10.598946,3.0,1.0
0.0,1.0,0.0,0.0,7.119749,3.1197493,1.0
0.0,1.0,0.0,0.0,16.655,2.0383332,1.0
0.54895175,1.0,0.0,0.0,10.646855,1.4510483,1.0
0.0,1.0,0.7966567,0.0,17.763224,5.0,1.0
0.0,1.0,0.0,0.0,9.868703,2.9562342,1.0
0.0,1.0,0.0,0.0,10.700838,1.5669458,1.0
0.0,1.0,0.0,0.0,11.00895,0.0,1.0
0.22803557,1.0,0.77196443,0.0,17.456072,2.2280354,1.0
0.0,1.0,0.0,0.0,12.846297,6.0,1.0
0.0,1.0,0.0,0.0,17.0,1.5983094,1.0
0.0,1.0,0.7990734,0.0,12.397221,4.7944403,1.0
0.0,1.0,0.52269727,0.52269727,12.522697,4.090789,1.0
0.0,1.0,0.0,0.0,13.5996895,0.44996125,1.0
0.0,1.0,0.09716468,0.0,17.708506,2.3886588,1.0
0.0,1.0,0.13233055,0.0,9.867669,4.6030083,1.0
0.0,1.0,0.32300037,0.0,15.261003,1.969001,1.0
0.0,1.0,0.6750466,0.0,18.05028,4.3249536,1.0
0.0,1.0,0.0,0.0,18.020897,1.0626898,1.0
0.0,1.0,0.28804702,1.0,11.440235,6.0,1.0
0.0,1.0,0.0,0.0,16.560808,0.50675654,1.0
0.0,1.0,0.0,0.0,11.856033,2.857328,1.0
0.0,1.0,0.0,0.0,14.477635,2.1044729,1.0
0.0,1.0,0.0,0.0,13.854929,3.1014085,1.0
0.0,1.0,0.71289086,0.0,12.861327,4.138673,1.0
0.0,1.0,0.8953622,0.0,17.58145,0.0,1.0
0.0,1.0,0.0,0.0,12.763502,5.0540085,1.0
0.0,1.0,1.0,0.0,12.043168,6.0,1.0
0.0,1.0,0.0,0.0,12.102619,5.0,1.0
0.0,1.0,0.5887448,0.5887448,14.121214,6.0,1.0
0.46033722,1.0,0.0,0.0,19.0,1.3810117,1.0
0.0,1.0,0.11601739,0.0,16.46407,0.58008695,1.0
0.0,1.0,0.0,0.0,9.327082,3.0,1.0
0.0,1.0,0.0,0.0,18.135105,4.4324474,1.0
0.0,1.0,0.8167676,0.0,12.732929,5.4503026,1.0
0.8037128,1.0,0.1962872,0.0,11.981436,6.0,1.0
0.0,1.0,0.7949449,0.0,10.41011,6.0,1.0
0.0,1.0,0.35424042,0.0,7.291519,0.0,1.0
0.0,1.0,0.15399659,0.0,13.846004,3.0,1.0
0.0,1.0,0.0,0.0,10.0,3.5278022,1.0
0.0,1.0,0.0,0.0,8.2730465,1.7269539,1.0
0.0,1.0,0.0,0.0,17.9933,6.0,1.0
0.0,1.0,1.0,0.0,12.009734,4.0,1.0
0.0,1.0,0.0,0.0,10.488674,5.2330103,1.0
0.0,1.0,0.0,0.0,9.479173,1.5624809,1.0
0.0,1.0,0.0,0.0,10.980951,5.0,1.0
0.0,1.0,0.0,0.0,12.83354,1.0,1.0
0.0,1.0,0.0,0.0,9.405102,1.4051021,1.0
0.0,1.0,0.038006067,0.0,10.038006,3.0,1.0
0.0,1.0,0.0,1.0,13.081428,6.0,1.0
0.0,1.0,0.0,0.0,10.256639,2.6150422,1.0
0.4441595,1.0,0.0,0.0,8.4441595,4.0,1.0
0.0,1.0,0.0,0.0,10.594844,4.2154684,1.0
0.0,1.0,0.0,0.0,9.789421,1.8423167,1.0
0.0,1.0,0.0,0.0,13.663103,5.5929885,1.0
0.7559179,1.0,0.7559179,0.2440821,14.755918,3.7795897,1.0
0.0,1.0,0.6448386,0.0,12.710323,3.0,1.0
1.0,1.0,0.0,0.0,10.234448,6.0,1.0
0.0,1.0,0.0,0.0,17.852863,0.26839203,1.0
0.7431022,1.0,0.2568978,0.0,16.174124,4.486204,1.0
0.82479763,1.0,0.17520237,0.17520237,17.649595,5.1752024,1.0
0.0,1.0,0.309332,0.0,13.165324,3.0,1.0
0.0,1.0,0.0,0.0,13.528362,5.371149,1.0
0.0,1.0,0.0,0.0,12.889236,4.555382,1.0
0.0,1.0,0.0,0.0,10.468608,2.9372163,1.0
0.0,1.0,0.30274758,0.30274758,9.302748,6.0,1.0
0.49461803,1.0,0.0,0.0,12.935416,1.0,1.0
0.0,1.0,0.0,0.0,9.131983,6.0,1.0
0.0,1.0,0.0,0.0,18.646646,3.0883384,1.0
0.0,1.0,0.0,0.8003607,17.401081,0.0,1.0
0.0,1.0,0.0,0.0,8.332027,6.0,1.0
0.0,1.0,0.0,0.0,10.847222,3.8472226,1.0
0.0,1.0,0.0,0.0,13.168676,2.4156618,1.0
0.49475724,1.0,0.0,0.0,13.958057,0.0,1.0
0.0,1.0,0.7000261,0.0,10.400052,3.0,1.0
0.0,1.0,0.0,0.8396258,19.556631,4.1981287,1.0
0.0,1.0,0.35241443,0.0,17.352415,3.0,1.0
0.9294257,1.0,0.07057428,0.0,10.070574,3.0705743,1.0
0.15361856,1.0,0.0,0.0,12.228949,1.6144743,1.0
0.81998193,1.0,1.0,0.18001805,15.260126,0.9000903,1.0
0.0,1.0,0.0,0.0,12.867212,4.300818,1.0
0.0,1.0,0.0,0.0,15.806899,3.0,1.0
0.0,1.0,0.29392272,0.0,16.824308,6.0,1.0
0.0,1.0,0.7460871,0.0,14.984348,5.238261,1.0
0.38003373,1.0,0.61996627,0.0,12.420303,1.8598988,1.0
0.0,1.0,0.5356148,0.0,14.142459,5.464385,1.0
0.93977964,1.0,0.0,0.0,18.879559,3.0602205,1.0
0.0,1.0,0.0,0.0,12.75553,2.32596,1.0
0.0,1.0,0.0,0.0,18.643013,3.215065,1.0
0.0,1.0,1.0,0.0,15.534877,6.0,1.0
0.9709772,1.0,0.0,0.029022813,9.174137,3.0290227,1.0
0.0,1.0,0.0,0.0,12.714126,0.6785314,1.0
0.0,1.0,0.98992634,0.0,16.94963,1.0,1.0
0.0,1.0,0.5189812,0.0,9.037962,1.0,1.0
0.0,1.0,0.41444793,0.0,11.585552,5.0,1.0
0.0,1.0,0.0,0.0,15.253003,2.2134278,1.0
0.0,1.0,0.0,0.07679117,9.383956,1.383956,1.0
0.0,1.0,0.19498873,0.0,10.389977,0.0,1.0
0.0,1.0,0.23008591,0.0,16.008883,3.0796564,1.0
0.0,1.0,0.25598076,0.0,11.2559805,6.0,1.0
0.96798193,1.0,0.0,0.0,18.032019,2.9359639,1.0
0.0,1.0,0.0,0.0,10.81313,5.7032824,1.0
0.0,1.0,0.41537797,0.0,10.246134,1.0,1.0
0.0,1.0,0.57915664,0.0,10.945904,3.8416867,1.0
0.0,1.0,0.0,0.0,13.938511,2.0,1.0
0.94391984,1.0,0.0,0.0,11.336481,5.0,1.0
0.0,1.0,0.0,0.0,13.591431,6.0,1.0
0.0,1.0,0.0,0.0,18.71662,1.5667622,1.0
0.5192591,1.0,0.0,0.0,10.922964,2.0385182,1.0
0.9970373,1.0,0.0029627206,0.0,12.011851,1.0059254,1.0
0.0,1.0,0.0,0.0,9.214007,0.7284045,1.0
0.0,1.0,0.676231,0.0,13.618845,5.352462,1.0
0.0,1.0,0.9659945,0.0,8.965995,0.0,1.0
0.91177326,1.0,0.0,0.0,18.088226,2.8235464,1.0
0.0,1.0,0.94917053,0.0,11.898341,5.7966824,1.0
0.82575846,1.0,0.0,0.0,17.606068,3.1742415,1.0
0.0,1.0,0.35164773,0.0,15.5384655,1.6483523,1.0
0.0,1.0,0.0,0.0,12.623506,1.0941236,1.0
0.0,1.0,0.0,0.0,13.018315,2.073262,1.0
0.0,1.0,0.0,0.0,11.100428,6.0,1.0
0.0,1.0,0.0,0.0,19.260555,5.0,1.0
0.0,1.0,1.0,0.0,12.359251,5.0,1.0
0.0,1.0,0.0,0.0,12.812848,3.0,1.0
0.0,1.0,0.0,0.0,12.032624,1.0,1.0
0.0,1.0,0.0,0.0,15.620818,5.729156,1.0
0.92574066,1.0,0.0,0.0,12.148519,1.2970374,1.0
0.0,1.0,0.0,0.0,10.674692,3.5120385,1.0
0.0,1.0,1.0,0.0,12.592259,6.0,1.0
0.0,1.0,0.16896367,0.16896367,12.168963,6.0,1.0
0.0,1.0,0.0,0.0,10.0,5.6610003,1.0
0.0,1.0,0.60521245,0.0,10.0,4.1843624,1.0
0.0,1.0,0.744171,0.0,14.953368,6.0,1.0
0.0,1.0,0.0,0.0,11.691142,0.1029526,1.0
0.0,1.0,0.0,0.0,12.704634,1.0738417,1.0
0.0,1.0,0.37884963,0.0,7.757699,1.0,1.0
0.0,1.0,0.0,0.17356068,12.388485,5.8264394,1.0
0.0,1.0,1.0,0.0,17.174322,5.564194,1.0
0.0,1.0,0.0,0.0,5.647888,1.0,1.0
0.0,1.0,0.7216884,0.2783116,13.113247,6.0,1.0
0.14049731,1.0,0.14049731,0.0,17.140497,0.0,1.0
0.0,1.0,1.0,0.0,17.168161,6.0,1.0
0.0,1.0,0.0,0.41155574,14.115557,3.9422214,1.0
0.0,1.0,1.0,0.0,16.0,1.8412421,1.0
0.0,1.0,0.0,0.0,9.922682,5.0,1.0
0.0,1.0,0.0,0.0,9.026682,5.9973316,1.0
0.89380854,1.0,0.10619146,0.0,10.318575,3.0,1.0
0.0,1.0,0.116170704,0.0,14.116171,6.0,1.0
0.0,1.0,1.0,0.0,16.316963,6.0,1.0
0.0,1.0,0.0,0.29571575,10.07001,2.182863,1.0
0.0,1.0,0.0,0.0,10.011235,2.2528088,1.0
0.0,1.0,0.0,0.0,15.0701885,3.2412264,1.0
0.0,1.0,0.56111974,0.0,18.68336,4.4388804,1.0
0.0,1.0,0.0,0.0,8.699775,3.0,1.0
0.59976524,1.0,0.40023476,0.0,14.798122,3.9988263,1.0
0.0,1.0,0.0,0.0,9.310111,4.0,1.0
0.9060975,1.0,0.0,0.09390253,13.906097,4.0939026,1.0
0.0,1.0,0.13072652,0.0,10.045813,5.8692737,1.0
