CWE,DWE,FRE,WOE,CDE,HTE,TVE,Month,HPE
0.0,0.0,1.0,0.0,0.0,0.0,0.8110749,0.45454547,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02332004,1.0
0.94666994,0.0,1.0,0.0,0.0,0.0,0.0,0.63151544,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059454,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8687302,1.0
0.0,0.08681542,1.0,0.0,0.0,0.0,0.0,0.098801404,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.15278381,0.30050617,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41467345,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.030527174,0.0,0.179043,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1658523,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802505,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9977671,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7621418,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3510741,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.06618196,0.6243305,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8801688,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.2817272,0.0,0.0,1.0,0.0,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85260546,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839898,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22802614,1.0
0.0,0.0,0.0,0.0,0.0,0.87225723,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.99502754,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.83102787,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.8997135,0.0,0.0,1.0
0.0,0.0,0.66389155,0.0,0.0,0.0,1.0,0.9396462,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86667085,1.0
0.0,0.0,0.0,0.0,0.0,0.74299437,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92270803,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16094661,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.82419014,0.9090909,1.0
0.0,0.67742157,0.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08476792,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11002585,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06924598,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20342863,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.96084946,0.6434819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90327024,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29001185,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15756425,1.0
0.0,0.12009454,1.0,0.0,0.0,0.0,1.0,0.8217494,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172079,1.0
0.0,0.0,0.9177065,0.0,0.0,0.0,0.0,0.53049207,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37725705,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9099191,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.848006,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24096228,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90767145,1.0
0.3063162,0.0,0.0,0.0,0.0,0.0,0.0,0.94430614,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23378082,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.009762108,0.0,0.0,0.0,0.0,0.0,0.0,0.9982251,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5064455,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7554849,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83830535,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7581303,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17559023,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.20870227,0.0,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.43017453,0.94819766,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348398,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.014749318,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26558912,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35991937,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678024,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28949526,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37692696,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.117532834,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35126737,1.0
0.0,0.0,0.27135766,0.0,0.0,1.0,0.27135766,0.11557797,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.941299,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17922632,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35050756,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03996955,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691833,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.11209816,0.0,0.0,0.0,1.0,0.9898093,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30947226,1.0
0.0,0.0,1.0,0.0,0.0,0.37526715,0.0,0.21593338,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6262944,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8900157,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.64295375,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716695,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14264359,1.0
0.045635402,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24474612,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04259437,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36265266,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16159761,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93890446,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.33051926,0.5762692,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08934985,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28907695,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6800734,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.53800046,0.5454545,1.0
0.98761165,0.98761165,0.0,0.0,0.0,0.0,0.0,0.9988738,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29361728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363637,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065188944,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27718714,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9085856,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30513355,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15106133,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10748839,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40001035,1.0
0.0,0.026719868,1.0,0.0,0.0,0.0,1.0,0.5357382,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87727296,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.923103,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9213896,1.0
0.0,1.0,0.0,0.0,0.0,0.06706765,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10182643,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.517209,1.0
0.0,0.0,1.0,0.0,0.0,0.0838508,1.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04105898,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75989234,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5032939,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11025858,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1436756,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7665303,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23348206,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.97709036,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6575882,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.40980512,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2861919,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5794094,0.12914461,1.0
0.23499769,0.0,0.0,0.0,0.0,0.0,0.0,0.9572731,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6487835,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958537,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82405496,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39949882,1.0
0.86441296,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76137125,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632348,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047227442,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43699366,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.98422563,0.45741352,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42254275,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82919997,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.039262176,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399921,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73166907,1.0
0.0,1.0,0.12836061,0.0,0.0,0.0,1.0,0.10257824,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11239186,1.0
0.0,0.0,0.5854845,0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126729,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493206,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7837807,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017253343,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363637,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40213057,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30132067,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30621544,1.0
0.0,0.0,0.0,0.0,0.0,0.43469733,0.0,0.14230025,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93364507,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.6076009,0.96432734,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21824986,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837679,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013349839,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13000035,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.3094614,0.7207622,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.45349485,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048198435,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41389376,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44170684,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3481999,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42022574,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07715706,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09800483,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45044476,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066912994,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068288885,1.0
0.0,0.0,1.0,0.0,0.0,0.02064997,0.0,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28448918,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.48899114,0.45454547,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014105435,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3742394,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22895287,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438313,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46682465,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101774275,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.91415775,0.91415775,0.0,0.0,0.0,0.0,0.0,0.99219614,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33908325,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2961567,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88907266,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73359853,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185226,1.0
0.0,0.0,0.0,0.0,0.0,0.4052238,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27272728,1.0
1.0,0.0,0.6732908,0.0,0.0,0.0,0.0,0.72546613,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9807126,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8356588,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16901568,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.32223952,0.15252368,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49056774,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2209834,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09910724,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6921486,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67163515,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27415606,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049287707,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3490917,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42244133,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.40466428,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.52716595,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.9060362,0.4716298,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35605693,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.97280633,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8603625,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347291,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24445361,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818432,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057263896,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.77516145,0.4136657,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29550123,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85483915,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34648204,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18283296,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6558367,1.0
0.0,0.0,0.0,0.0,0.0,0.12758684,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11968915,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882693,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16645472,1.0
0.0,0.0,0.0,0.0,0.0,0.17150027,0.0,0.16622725,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003534928,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93856883,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790121,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99587727,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,1.0
0.43478817,0.43478817,0.0,0.0,0.0,0.0,0.0,0.9486171,1.0
0.0,0.59632075,0.0,0.0,0.0,0.0,0.0,0.43536016,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.78283983,1.0
0.0,0.0,1.0,0.0,0.0,0.8494043,0.0,0.07721857,1.0
0.950515,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50517327,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42380834,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12575108,1.0
0.0,0.0,1.0,0.0,0.0,0.3740998,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4107864,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14407778,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036492735,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.71992207,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09635997,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36185163,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.83642495,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92405415,1.0
0.0,0.4746412,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63937664,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6031809,1.0
