CWE,DWE,CDE,Hour,Weekday,Month,Season,HPE
0.0,0.0,0.0,0.2943415,0.18499655,0.31271973,0.3699931,1.0
0.0,0.0,0.0,0.48617196,0.43939015,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.8738757,0.9300287,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.36612886,0.4678313,0.9649069,0.9356626,1.0
0.0,0.0,0.0,0.34739915,0.30032736,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.30434784,0.08223429,0.97757244,0.91776574,1.0
0.0,0.3041364,0.0,0.5802392,0.6958636,0.09090909,0.0,1.0
0.0,0.0,0.0,0.5282766,0.91875505,0.8647755,0.6666667,1.0
0.0,0.0,0.0,0.22155005,0.93913054,0.50513804,0.45507234,1.0
0.0,0.0,0.0,0.42947537,0.1040689,0.31839514,0.12519555,1.0
0.0,0.0,0.0,0.412376,0.16666667,0.22755188,0.16769019,1.0
0.0,0.0,0.0,0.26086956,0.5128858,0.014057217,0.0,1.0
0.0,0.0,0.0,0.35959905,0.11371758,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.59341276,0.6080821,0.5085427,0.5494975,1.0
0.0,0.0,0.0,0.27064168,0.29587355,0.8590471,0.74158627,1.0
0.0,0.0,0.0,0.20304185,0.3797212,0.29802975,0.33333334,1.0
0.0,0.0,0.0,0.61297953,0.3032843,0.2563369,0.27323526,1.0
0.0,0.0,0.0,0.57017887,0.18307199,0.017896712,0.0,1.0
0.0,0.0,0.0,0.5645989,0.8615063,0.49935338,0.33333334,1.0
0.0,0.0,0.0,0.7238599,0.6471544,0.6682929,0.6666667,1.0
0.4277566,0.0,0.0,0.53405523,0.69074786,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.26349533,0.4216994,0.15771836,0.0,1.0
0.0,0.0,0.0,0.3088584,0.58765596,0.13400584,0.0,1.0
0.0,0.0,0.0,0.7479987,0.6666667,0.60346985,0.6184225,1.0
0.0,0.0,0.0,0.43228462,0.53524846,0.038452864,0.0,1.0
0.0,0.0,0.0,0.3668493,0.24088472,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.7008317,0.5,0.67068326,0.6666667,1.0
0.0,0.0,0.0,0.6853869,0.8509266,0.94974726,0.8157401,1.0
0.0,0.0,0.0,0.42169726,0.59498394,0.7536626,0.6666667,1.0
0.0,0.0,0.0,0.31230325,0.16666667,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.7592224,0.71149045,0.34607518,0.21149041,1.0
0.0,0.0,0.0,0.9532028,0.012722607,0.9930604,0.9745548,1.0
0.0,0.0,0.0,0.289362,0.8333334,0.24139328,0.21844202,1.0
0.0,0.0,0.0,0.71688837,0.4108826,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.33410412,0.16666667,0.26028374,0.28770706,1.0
0.0,0.0,0.0,0.23969534,0.37608272,0.17015927,0.0,1.0
0.0,0.0,0.0,0.61447805,0.18144378,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.45348614,0.47610104,0.92212665,0.71446455,1.0
0.0,0.0,0.0,0.5204474,0.19268861,0.23014592,0.28128946,1.0
0.0,0.0,0.0,0.6215658,0.9835548,0.6273935,0.63377625,1.0
0.0,0.0,0.0,0.6953661,0.16666667,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.75645554,0.8665398,0.16370559,0.13346022,1.0
0.0,0.0,0.0,0.26086956,0.054373708,0.9703416,0.9456263,1.0
0.0,0.0,0.0,0.71462196,0.9686836,0.61928195,0.60403395,1.0
0.0,0.0,0.0,0.51614547,0.037621796,0.4633706,0.25808975,1.0
0.5261753,0.0,0.0,0.75973153,0.6666667,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.8462525,0.5,0.28436512,0.33333334,1.0
0.0,0.0,0.0,0.50992125,0.8417848,0.36824626,0.33333334,1.0
0.0,0.0,0.0,0.28008083,0.7403098,0.22198714,0.14728618,1.0
0.0,0.0,0.0,0.53114367,0.24098733,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.17089188,0.9884189,0.27904427,0.33333334,1.0
0.0,0.0,0.0,0.1752227,0.24748984,0.9559146,0.83835363,1.0
0.0,0.0,0.0,0.5856062,0.07815714,0.5880857,0.48964763,1.0
0.0,0.0,0.0,0.7578382,0.4205401,0.7314983,0.75387347,1.0
0.0,0.0,0.0,0.14406928,0.7680014,0.35650924,0.33333334,1.0
0.0,0.0,0.0,0.26801807,0.6244372,0.8711098,0.6666667,1.0
0.0,0.0,0.0,0.48629105,1.0,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.65694195,0.8333334,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.16004881,0.9468538,0.30171612,0.33333334,1.0
0.0,0.82366914,0.0,0.5217391,0.86272186,0.6363636,0.6666667,1.0
0.0,1.0,0.0,0.7648517,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.45399204,0.5186061,0.18181819,0.0,1.0
0.0,0.0,0.0,0.5959819,0.55385077,0.75664586,0.6666667,1.0
0.0,0.0,0.0,0.39934075,0.11795692,0.21398826,0.11795692,1.0
0.0,0.0,0.0,0.82565933,0.16666667,0.060904104,0.07443835,1.0
0.0,0.0,0.0,0.43158862,0.0,0.06505829,0.0,1.0
0.0,0.0,0.0,0.31715354,0.03272569,0.9135535,0.68302953,1.0
0.0,0.0,0.0,0.7031107,0.7011856,0.6928491,0.6666667,1.0
0.28820914,0.0,0.0,0.8253277,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.33927536,0.12373015,0.0,0.0,1.0
0.0,0.0,0.0,0.781955,0.5006265,0.77221465,0.6666667,1.0
0.0,0.0,0.0,0.30434784,0.63255614,0.1725153,0.0,1.0
0.0,0.0,0.0,0.64925134,0.33333334,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.31255513,0.0,0.9670685,0.8792512,1.0
0.0,0.0,0.0,0.31544203,0.0,0.9682757,0.8836778,1.0
0.0,0.0,0.0,0.33372065,0.27926248,1.0,1.0,1.0
0.0,0.0,0.0,0.28679848,0.8333334,0.9266117,0.86545485,1.0
0.0,0.0,0.0,0.65001625,0.8861319,0.5742537,0.4389304,1.0
0.0,0.0,0.0,0.57674015,0.84437597,0.6243171,0.64458144,1.0
0.0,0.0,0.0,0.78956205,0.5616574,0.712734,0.7366729,1.0
0.0,1.0,0.0,0.6236258,0.7379462,0.6259577,0.62851185,1.0
0.0,0.0,0.0,0.28871077,0.48001933,0.09090909,0.0,1.0
0.0,0.0,0.0,0.63196766,0.16666667,0.65748835,0.6666667,1.0
0.0,0.0,0.0,0.8599502,0.16666667,0.0,0.0,1.0
0.0,0.0,0.0,0.4212357,0.34421068,0.06258376,0.0,1.0
0.0,0.0,0.0,0.30434784,0.2955403,0.11152348,0.0,1.0
0.0,0.0,0.0,0.7764895,1.0,0.91228956,0.67839515,1.0
0.0,0.0,0.0,0.38611847,0.9701812,0.1763966,0.0,1.0
0.0,0.0,0.0,0.4133005,0.8333334,0.73823327,0.6666667,1.0
0.0,0.92241156,0.0,0.74550116,0.0,0.524294,0.33333334,1.0
0.0,0.0,0.0,0.40957236,0.76610655,1.0,1.0,1.0
0.0,0.0,0.0,0.3299573,0.22545758,0.87702316,0.6666667,1.0
0.0,0.0,0.0,0.7448982,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.29316863,0.74762607,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.34869197,0.081673756,0.08909864,0.0,1.0
0.0,0.0,0.0,0.3543975,0.5,0.07822336,0.0,1.0
0.0,0.0,0.0,0.59100056,0.8643373,1.0,1.0,1.0
0.0,0.0,0.0,0.7203867,0.64074457,0.94828236,0.81036884,1.0
0.0,1.0,0.0,0.7419228,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.65025127,0.77286434,0.5784376,0.56046903,1.0
0.0,0.0,0.0,0.62240046,0.8858683,0.57411,0.4384033,1.0
0.0,0.0,0.0,0.94495046,0.62231,0.73972905,0.57795334,1.0
0.0,0.0,0.0,0.7395303,0.6131551,0.81901795,0.6666667,1.0
0.0,0.0,0.0,0.53788805,0.020952486,0.49974,0.2914284,1.0
0.0,0.0,0.0,0.5780729,0.17487988,0.76600736,0.6666667,1.0
0.0,0.0,0.0,0.19538507,0.37482935,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.38644782,0.062943324,0.96566725,0.8741134,1.0
0.0,0.0,0.0,0.32710016,0.2897247,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.702646,0.06449212,0.43992198,0.33333334,1.0
0.0,0.0,0.0,0.30434784,0.5,0.03180355,0.0,1.0
0.0,0.0,0.0,0.8257816,0.16695935,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.44087932,0.086254664,0.22886619,0.17250933,1.0
0.0,0.0,0.0,0.58328974,0.13420354,0.0,0.0,1.0
0.19501197,0.0,0.0,0.68825775,1.0,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.46359465,0.9754565,0.13107133,0.049087107,1.0
0.0,0.0,0.0,0.38761327,0.16666667,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.30434784,0.37853673,0.09090909,0.0,1.0
0.0,0.0,0.0,0.678543,0.8333334,0.5665683,0.41075063,1.0
0.0,0.0,0.0,0.2798869,0.18753384,0.65912783,0.52086717,1.0
0.0,0.0,0.0,0.382525,0.5733975,0.18181819,0.0,1.0
0.0,0.0,0.0,0.10141003,0.055405103,0.16670771,0.0,1.0
0.0,0.0,0.0,0.38449824,0.0,0.13069946,0.0,1.0
0.0,0.0,0.0,0.34597096,0.7393329,0.13442418,0.0,1.0
0.0,0.0,0.0,0.19801578,0.37953022,0.2979256,0.33333334,1.0
0.0,0.0,0.0,0.54469657,0.4649529,0.9090909,0.6666667,1.0
0.0,1.0,0.0,0.7787932,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.4686361,0.19262101,0.1959751,0.05190867,1.0
0.0,0.0,0.0,0.4917966,0.57704407,0.42667243,0.4103774,1.0
0.0,0.0,0.0,0.49185544,0.47918615,0.9744345,0.9062598,1.0
0.0,0.0,0.0,0.34384057,0.9847221,0.9958333,0.9847221,1.0
0.0,0.0,0.0,0.3743414,0.23442802,0.14485744,0.0,1.0
0.0,0.0,0.0,0.29575115,0.71977234,0.32367778,0.33333334,1.0
0.0,0.0,0.0,0.622723,0.22043797,0.39004648,0.44087595,1.0
0.0,0.0,0.0,0.9846304,0.8627918,0.9251591,0.7255835,1.0
0.0,0.0,0.0,0.86303884,0.2616631,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.4442104,0.38754308,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.46990246,0.4271552,0.55086195,0.47902292,1.0
0.0,0.0,0.0,0.47337136,0.3826412,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.17523146,0.13131177,0.11019358,0.0,1.0
0.0,0.0,0.0,0.9961245,0.8184773,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.43436584,1.0,0.09178055,0.0,1.0
0.0,0.0,0.0,0.61389804,0.3418801,0.27428123,0.33333334,1.0
0.0,0.0,0.0,0.5909764,0.59874284,0.4881662,0.53081906,1.0
0.0,0.0,0.0,0.25095314,0.20467961,0.88835657,0.6666667,1.0
0.0,0.0,0.0,0.6707227,0.8333334,0.6026682,0.38577926,1.0
0.0,0.0,0.0,0.50168246,0.16666667,0.21678856,0.12822467,1.0
0.0,0.0,0.0,0.26193586,0.8316984,0.18092637,0.0,1.0
0.0,0.0,0.0,0.38646808,0.088876605,0.123227865,0.05925107,1.0
0.0,0.0,0.0,0.23307547,1.0,0.31396168,0.33333334,1.0
0.0,0.0,0.0,0.11298425,0.039909173,0.17093387,0.0,1.0
0.0,0.0,0.0,0.53317624,0.032881767,0.89115536,0.6666667,1.0
0.0,0.0,0.0,0.6575972,0.5972517,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.6086957,0.31305665,0.59212357,0.6261133,1.0
0.0,0.0,0.0,0.56602025,1.0,0.53342676,0.5723079,1.0
0.0,0.0,0.0,0.65085816,0.8333334,0.5630861,0.3979825,1.0
0.0,0.0,0.0,0.7755446,1.0,0.92812556,0.73646045,1.0
0.0,0.0,0.0,0.38072768,0.8821316,0.0,0.0,1.0
0.0,0.0,0.0,0.31108052,0.8654126,0.709775,0.6666667,1.0
0.0,1.0,0.0,0.6546539,0.6131168,0.61234,0.5785801,1.0
0.0,0.0,0.0,0.2967683,0.7782886,0.18181819,0.0,1.0
0.0,0.0,0.0,0.85747546,0.16666667,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.4851671,0.43725312,0.0,0.0,1.0
0.0,0.0,0.0,0.6422682,0.34282634,0.53509855,0.32384035,1.0
0.0,0.0,0.0,0.46110502,1.0,0.23046714,0.17837949,1.0
0.0,0.0,0.0,0.2648139,0.16666667,0.9090909,0.6666667,1.0
0.0,1.0,0.0,0.81753975,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.30434784,0.68256027,0.25117207,0.06357437,1.0
0.0,0.0,0.0,0.6092967,0.16897038,0.27775353,0.33794075,1.0
0.0,0.0,0.0,0.422892,0.09088387,0.95042694,0.8182323,1.0
0.0,0.0,0.0,0.31605032,0.9038421,0.23426798,0.19231588,1.0
0.0,0.0,0.0,0.28151792,0.5958773,0.8136204,0.6666667,1.0
0.0,0.0,0.0,0.34317872,0.77672243,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.67873776,0.53698957,0.9090909,0.6666667,1.0
0.0018021464,0.0,0.0,0.912495,0.66636634,0.8178542,0.6666667,1.0
0.0,0.0,0.0,0.31558353,0.6666667,0.19249675,0.015661895,1.0
0.03825462,0.0,0.0,0.18389252,0.9872484,0.2657719,0.3205818,1.0
0.0,0.0,0.0,0.65308326,0.8333334,0.5454545,0.33333334,1.0
0.0,1.0,0.0,0.79160815,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.9100671,0.16476509,0.9101281,0.6704699,1.0
0.0,0.0,0.0,0.30434784,0.01793997,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.26086956,0.8053109,0.18181819,0.0,1.0
0.0,0.0,0.0,0.5030241,1.0,0.23359585,0.2615924,1.0
0.0,0.0,0.0,0.41424316,0.48534465,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.4847642,0.404202,0.8307107,0.6666667,1.0
0.0,0.0,0.0,0.39449513,0.76286966,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.9159039,0.15570164,0.9150718,0.6885968,1.0
0.0,0.0,0.0,0.63968384,0.7381818,0.6882645,0.6666667,1.0
0.0,0.0,0.0,0.3207851,1.0,0.2813195,0.33333334,1.0
0.0,0.0,0.0,0.33150578,0.56041056,0.8102373,0.6666667,1.0
0.0,0.0,0.0,0.30710185,0.6666667,0.7687017,0.717302,1.0
0.0,0.0,0.0,0.34604448,0.8911654,0.18181819,0.0,1.0
0.0,0.0,0.0,0.72816813,0.38841492,0.5984202,0.5275408,1.0
0.0,0.0,0.0,0.63103396,0.9471785,0.9379026,0.77230966,1.0
0.0,0.0,0.0,0.6229315,0.20353958,0.7425585,0.6666667,1.0
0.0,0.0,0.0,0.9130435,0.6556175,0.82420874,0.6777159,1.0
0.32926553,0.0,0.0,0.17232129,0.44308853,0.029933233,0.0,1.0
0.0,0.0,0.0,0.33970857,0.60622346,0.11588012,0.0,1.0
0.0,0.0,0.0,0.5835556,0.5,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.30434784,0.5286373,0.18181819,0.0,1.0
0.0,0.0,0.0,0.61310405,0.16666667,1.0,1.0,1.0
0.0,0.0,0.0,0.695475,0.25016984,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.45154148,0.5577273,1.0,1.0,1.0
0.0,0.0,0.0,0.48657703,0.7205819,0.18181819,0.0,1.0
0.0,0.0,0.0,0.6715071,0.15607947,1.0,1.0,1.0
0.0,0.0,0.0,0.8164386,0.16666667,0.8225229,0.6666667,1.0
0.0,1.0,0.0,0.77584726,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.37525463,0.0,0.9932883,0.97539043,1.0
0.0,0.0,0.0,0.47093555,0.5436076,0.83773303,0.6666667,1.0
0.0,0.0,0.0,0.33891994,0.16666667,0.18181819,0.0,1.0
0.0,0.0,0.0,0.33002725,0.93177116,0.96278423,0.8635423,1.0
0.0,0.0,0.0,0.7744445,0.6979627,0.054915875,0.0,1.0
0.0,0.0,0.0,0.6126751,0.8333334,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.77174103,0.61112094,0.6287892,0.63889384,1.0
0.0,0.0,0.0,0.47102916,0.20554432,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.2555117,0.36986542,0.8381084,0.6666667,1.0
0.0,0.0,0.0,0.5709521,0.89621663,0.5677637,0.5409001,1.0
0.0,0.0,0.0,0.5184929,0.8333334,0.62234336,0.6152591,1.0
0.0,0.0,0.0,0.30434784,0.11892369,0.96756625,0.88107634,1.0
0.0,0.0,0.0,0.20195888,0.607509,0.9838661,0.9408424,1.0
0.0,0.0,0.0,0.75904906,0.21585935,0.0,0.0,1.0
0.0,0.0,0.0,0.4214301,0.57686746,0.0,0.0,1.0
0.0,0.0,0.0,0.42402846,1.0,0.113588095,0.0,1.0
0.0,0.0,0.0,0.2780026,0.16666667,0.07164718,0.0,1.0
0.0,0.0,0.0,0.42511004,0.07672545,0.0,0.0,1.0
0.0,0.0,0.0,0.6766904,0.15212932,0.660152,0.6666667,1.0
0.0,0.0,0.0,0.4876692,1.0,0.24898158,0.24626577,1.0
0.0,0.0,0.0,0.57339275,0.5997151,0.7459208,0.6666667,1.0
0.0,0.0,0.0,0.6172187,1.0,0.13458155,0.0,1.0
0.0,0.0,0.0,0.6120479,0.17523345,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.2352421,0.33333334,0.8151727,0.6666667,1.0
0.0,0.0,0.0,0.29145923,0.38273963,0.063960195,0.0,1.0
0.0,0.0,0.0,0.72206503,1.0,0.45454547,0.33333334,1.0
0.0,0.0,0.0,0.6496881,1.0,0.01922132,0.0,1.0
0.0,0.0,0.0,0.42811984,0.5,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.56813073,0.58612525,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.68910986,0.26941812,0.0,0.0,1.0
0.0,0.0,0.0,0.90170926,0.6666667,0.8063324,0.6666667,1.0
0.0,0.0,0.0,0.65217394,0.33333334,0.6229765,0.6543951,1.0
0.0,0.0,0.0,0.3195213,0.7091749,0.18181819,0.0,1.0
0.0,0.0,0.0,0.44940498,0.41741198,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.36361468,0.5530719,0.057896614,0.0,1.0
0.0,0.0,0.0,0.8855317,0.06120488,0.6789924,0.4557431,1.0
0.0,0.016409218,0.0,0.2630099,0.99453026,0.7183223,0.6557272,1.0
0.0,0.0,0.0,0.26086956,0.6255833,0.7384773,0.6666667,1.0
0.0,0.0,0.0,0.6382291,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.30434784,0.0,0.95022833,0.81750387,1.0
0.0,0.0,0.0,0.5237216,0.7171561,0.7314177,0.6666667,1.0
0.0,0.0,0.0,0.7145365,0.8333334,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.57906675,0.16666667,0.7277772,0.6666667,1.0
0.0,0.0,0.0,0.7106016,0.11198642,0.877833,0.8880136,1.0
0.0,0.0,0.0,0.28075856,0.9095745,0.22340426,0.15248226,1.0
0.0,0.0,0.0,0.35267845,0.468006,0.3948862,0.39732134,1.0
0.0,0.0,0.0,0.5223417,0.2686977,0.39889216,0.33333334,1.0
1.0,0.0,0.0,0.6643029,0.9070115,0.8330094,0.6666667,1.0
0.0,0.71101713,0.0,0.32170236,0.8333334,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.3176635,0.7462494,0.13431783,0.0,1.0
0.0,0.0,0.0,0.51787907,0.1617344,0.9117812,0.6765312,1.0
0.0,0.0,0.0,0.5879906,0.19047289,0.8051966,0.6666667,1.0
0.0,0.0,0.0,0.7632519,0.36415523,0.0,0.0,1.0
0.0,0.0,0.0,0.2410726,0.9191483,0.6282419,0.49503672,1.0
0.0,0.0,0.0,0.15921643,0.3884982,0.18181819,0.0,1.0
0.0,0.0,0.0,0.7617936,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.4255158,0.39343145,0.071532995,0.0,1.0
0.0,0.0,0.0,0.24241896,0.48081213,0.8776926,0.6666667,1.0
0.0,0.0,0.0,0.9950535,0.8364936,0.9090909,0.6666667,1.0
0.0,0.9799853,0.0,0.38869372,0.67333823,0.1927353,0.013343129,1.0
0.0,0.0,0.0,0.402942,0.2577445,0.9090909,0.6666667,1.0
0.0,0.65829766,0.0,0.5619426,0.16666667,0.21288204,0.113900796,1.0
0.0,0.0,0.0,0.21004212,0.37949827,0.065728225,0.0,1.0
0.66429365,0.0,0.0,0.31863424,0.7773823,0.7876631,0.6666667,1.0
0.0,0.0,0.0,0.65217394,0.33333334,0.810603,0.6666667,1.0
0.809284,0.809284,0.0,0.7577327,0.468214,0.9826622,0.936428,1.0
0.0,0.0,0.0,0.4575146,0.5435697,0.08298734,0.0,1.0
0.0,0.0,0.0,0.7332373,0.2556476,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.4600585,0.6666667,0.32980764,0.21705124,1.0
1.0,0.0,0.0,0.72893614,0.6666667,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.30505857,0.83605784,0.91057694,0.67211556,1.0
0.0,0.0,0.0,0.7203542,0.7613579,0.8429626,0.85604906,1.0
0.0,0.0,0.0,0.8792818,0.78510123,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.3337574,0.72059673,1.0,1.0,1.0
0.0,0.0,0.0,0.31949067,0.27902377,0.030642852,0.0,1.0
0.0,0.0,0.0,0.0067981263,0.8333334,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.26086956,0.7173722,0.18181819,0.0,1.0
0.0,0.0,0.0,0.50323236,0.21396172,0.18181819,0.0,1.0
0.0,0.0,0.0,0.35079727,0.16476843,0.18595982,0.003796488,1.0
0.0,0.0,0.0,0.7400942,1.0,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.44194052,0.5,0.0,0.0,1.0
0.0,0.0,0.0,0.61543274,1.0,0.6457547,0.6752752,1.0
0.0,0.0,0.0,0.62599117,0.43804276,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.3521159,0.42488882,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.2208157,0.32020652,0.82534194,0.6666667,1.0
0.0,0.0,0.0,0.1591599,0.33333334,0.18181819,0.0,1.0
0.0,0.0,0.0,0.45429513,0.11483583,0.0,0.0,1.0
0.0,0.0,0.0,0.6956522,0.8333334,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.17843989,0.0,0.9109839,0.6736078,1.0
0.0,0.0,0.0,0.4060929,0.16666667,0.23017934,0.17732422,1.0
0.0,0.0,0.0,0.36644214,0.23802823,0.16235594,0.0,1.0
0.0,0.0,0.0,0.3096469,0.4375473,0.38641524,0.33333334,1.0
0.0,0.0,0.0,0.5161176,0.8290235,0.3612855,0.33333334,1.0
0.0,1.0,0.0,0.802907,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.63694394,0.23905347,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.7835314,0.6631297,0.061249144,0.0,1.0
0.0,0.0,0.0,0.65843004,0.57134247,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.21852218,0.5043349,0.17945366,0.0,1.0
0.0,0.0,0.0,0.2816344,0.8333334,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.4104817,0.3676508,0.34491774,0.33333334,1.0
0.0,0.0,0.0,0.26086956,0.5457072,0.049862444,0.0,1.0
0.0,0.0,0.0,0.26086956,0.9285666,0.18181819,0.0,1.0
0.0,0.0,0.0,0.30434784,0.4637244,0.11069578,0.0,1.0
0.0,0.0,0.0,0.5267241,0.80874044,0.58270633,0.6174808,1.0
0.0,0.0,0.0,0.32493713,0.07892564,0.9521412,0.82451797,1.0
0.0,0.0,0.0,0.40245056,0.1317677,0.25796136,0.06979793,1.0
0.0,0.0,0.0,0.55998045,0.21335213,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.33975673,0.30618653,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.26086956,0.60735846,0.11711832,0.0,1.0
0.0,0.0,0.0,0.81717587,0.0,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.65217394,0.33333334,0.7518409,0.6666667,1.0
0.0,0.0,0.0,0.23669787,0.30866385,0.1683621,0.0,1.0
0.0,0.0,0.0,0.26086956,0.427403,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.30086574,1.0,0.78302497,0.6666667,1.0
0.0,0.0,0.0,0.28632224,0.76423526,0.9357005,0.76423526,1.0
0.0,0.0,0.0,0.7455194,0.6666667,0.6011135,0.6149665,1.0
0.0,0.0,0.0,0.36636212,0.35658213,0.33756042,0.33333334,1.0
0.0,0.0,0.0,0.57593906,0.9025888,0.56081223,0.5281558,1.0
0.0,0.0,0.0,0.5397885,0.6016817,0.9911384,0.9675075,1.0
0.0,0.0,0.0,0.46449882,0.30485535,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.3666762,0.54720396,0.051495194,0.0,1.0
0.0,0.0,0.0,0.38847145,0.33333334,0.0029616712,0.0,1.0
0.0,0.0,0.0,0.7721251,0.3754932,0.0,0.0,1.0
0.0,0.0,0.0,0.711657,1.0,0.45454547,0.33333334,1.0
0.0,0.0,0.0,0.23816302,0.25370842,0.86161363,0.6666667,1.0
0.0,0.0,0.0,0.30434784,0.21988639,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.7077339,0.8333334,0.9474822,0.9518587,1.0
0.0,0.0,0.0,0.33299956,0.2764983,1.0,1.0,1.0
0.0,0.0,0.0,0.5775867,0.2856804,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.5985652,0.9223332,1.0,1.0,1.0
0.0,0.0,0.0,0.35661232,0.13298608,0.96373105,0.86701393,1.0
0.0,0.0,0.0,0.4006308,1.0,0.1623174,0.0,1.0
0.0,0.0,0.0,0.4093467,0.6666667,0.9534412,0.8292845,1.0
0.0,0.0,0.0,0.50067157,0.36941537,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.23263955,0.4610323,0.9090909,0.6666667,1.0
1.0,0.0,0.0,0.6739571,0.8329958,0.77245104,0.6666667,1.0
0.0,0.0,0.0,0.2596449,0.2647888,0.18181819,0.0,1.0
0.34718198,0.34718198,0.0,0.52715814,0.5,0.9406529,0.782394,1.0
0.0,0.0,0.0,0.68555874,0.5892837,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.50825566,0.21835329,0.039700598,0.0,1.0
0.0,0.0,0.0,0.27345824,0.59428185,0.18181819,0.0,1.0
0.0,0.0,0.0,0.20194297,0.47039068,0.18181819,0.0,1.0
0.0,0.0,0.0,0.83445585,0.4113199,0.7814765,0.6666667,1.0
0.0,0.0,0.0,0.6122371,0.9406281,0.9414756,0.7854105,1.0
0.0,0.0,0.0,0.3151461,0.7919401,1.0,1.0,1.0
0.0,0.0,0.0,0.28907612,0.97504807,0.17728147,0.0,1.0
0.0,0.0,0.0,0.1836298,0.09264523,0.08075067,0.0,1.0
0.0,0.0,0.0,0.51632637,0.99654186,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.53823143,0.01724102,0.018808385,0.0,1.0
1.0,0.0,0.0,0.45546275,0.6087393,0.45842662,0.4491881,1.0
0.0,0.0,0.0,0.9035826,0.32607996,0.9841745,0.9854933,1.0
