CWE,FRE,EBE,TVE,Hour,Weekday,Month,Season,HTE
1.0,0.0,0.0,0.0,0.40096086,0.7963167,0.44949773,0.33333334,1.0
0.0,1.0,0.0,0.0,0.760025,1.0,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.65217394,1.0,0.043205854,0.0,1.0
0.0,1.0,0.0,0.0,0.65217394,1.0,0.02043236,0.0,1.0
0.0,1.0,0.0,0.0,0.6827512,1.0,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.66717756,0.94248605,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.6534828,0.99498266,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.69397795,0.8397513,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.73928714,1.0,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.69274807,0.84446585,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.66371727,0.9557506,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.47826087,0.6666667,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.4541335,0.6666667,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.4292842,0.6666667,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.43637565,0.6666667,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.47870803,0.6683808,0.9081559,0.6666667,1.0
0.0,0.0,0.0,0.0,0.41599566,0.6666667,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.35543546,0.6666667,0.9090909,0.6666667,1.0
0.0,1.0,0.0,0.0,0.7576855,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.7527462,1.0,0.028469382,0.0,1.0
0.0,1.0,0.0,0.0,0.7760667,1.0,0.07723039,0.0,1.0
0.0,1.0,0.0,0.0,0.7507378,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.78224766,1.0,0.09015419,0.0,1.0
0.0,1.0,1.0,0.0,0.7987594,0.33333334,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.8150008,0.33333334,0.03386445,0.0,1.0
1.0,0.0,1.0,0.0,0.6846291,0.0,0.47673768,0.4162743,1.0
1.0,0.0,1.0,0.0,0.6842781,0.0,0.47551453,0.41537732,1.0
1.0,0.0,1.0,0.0,0.757483,0.28894556,0.92325294,0.85929704,1.0
1.0,0.0,1.0,0.0,0.4287288,0.30145326,0.8181819,0.6666667,1.0
1.0,0.0,1.0,0.0,0.6759903,0.0,0.4466328,0.3941974,1.0
1.0,0.0,1.0,0.0,0.48637247,0.12617469,0.6117141,0.4143173,1.0
1.0,0.0,1.0,0.0,0.76085,0.018535174,0.8181819,0.6666667,1.0
1.0,0.0,1.0,0.0,0.78141254,0.002292654,0.81943244,0.6689593,1.0
1.0,0.0,1.0,0.0,0.7733719,0.106223635,0.85680866,0.7374824,1.0
1.0,0.0,1.0,0.0,0.6672133,0.22117454,0.9388225,0.8878412,1.0
1.0,0.0,1.0,0.0,0.7110961,0.13706583,0.89294505,0.8037325,1.0
1.0,0.0,1.0,0.0,0.6251454,0.13413543,0.8181819,0.6666667,1.0
0.0,0.0,1.0,0.0,0.22474134,0.47182488,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.28693286,0.33333334,0.37453556,0.33333334,1.0
0.0,0.0,1.0,0.0,0.42063606,0.33333334,0.43044782,0.33333334,1.0
0.0,0.0,1.0,0.0,0.37640324,0.33333334,0.41195047,0.33333334,1.0
0.0,0.0,1.0,0.0,0.2483502,0.33333334,0.3898132,0.33333334,1.0
0.0,0.0,1.0,0.0,0.23944263,0.33333334,0.40843815,0.33333334,1.0
0.0,0.0,1.0,0.0,0.2478286,0.3833237,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.23495296,0.23398635,0.41782564,0.33333334,1.0
0.0,0.0,1.0,0.0,0.2420068,0.40564066,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.28946182,0.30593243,0.34869042,0.33333334,1.0
0.0,0.0,1.0,0.0,0.25580072,0.33333334,0.37423483,0.33333334,1.0
0.0,0.0,1.0,0.0,0.37971646,0.33333334,0.41333598,0.33333334,1.0
0.0,1.0,0.0,0.0,0.7212671,0.16666667,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.7635035,0.0732367,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.6981453,0.32377654,0.17660539,0.0,1.0
0.0,1.0,0.0,0.0,0.7355333,0.18045568,0.09843037,0.0,1.0
0.0,1.0,0.0,0.0,0.7501712,0.12434371,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.73913044,0.2966647,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.7520092,0.18312287,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.7358408,0.17927685,0.09778737,0.0,1.0
0.0,1.0,0.0,0.0,0.7548496,0.10640977,0.09090909,0.0,1.0
0.0,1.0,0.0,0.0,0.7431377,0.15130535,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.8792636,0.8705104,0.5657329,0.40768737,1.0
0.0,0.0,0.0,0.0,0.9075265,0.9788515,0.62482804,0.6243696,1.0
0.0,0.0,0.0,0.0,0.8009137,0.8333334,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.83703655,0.8333334,0.6134691,0.5827203,1.0
0.0,0.0,0.0,0.0,0.9427725,0.8333334,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.8481527,0.8333334,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.88798034,0.9039247,0.58395886,0.47451597,1.0
0.0,0.0,0.0,0.0,0.8350622,0.8333334,0.61759734,0.5978569,1.0
0.0,0.0,0.0,0.0,0.86818355,0.8333334,0.5483435,0.34392616,1.0
0.0,0.0,0.0,0.0,0.90356743,0.96367514,0.61655,0.5940169,1.0
0.0,1.0,1.0,0.0,0.7849783,0.33333334,0.09090909,0.0,1.0
0.0,1.0,1.0,0.0,0.828138,0.33333334,0.04331032,0.0,1.0
0.0,1.0,1.0,0.0,0.32857874,0.5191035,0.13115358,0.0,1.0
0.0,1.0,1.0,0.0,0.30434784,0.3073274,0.15344805,0.0,1.0
0.0,1.0,1.0,0.0,0.30434784,0.19423485,0.030074373,0.0,1.0
0.0,1.0,1.0,0.0,0.30434784,0.2736109,0.11666643,0.0,1.0
0.0,1.0,1.0,0.0,0.3837298,0.4854821,0.015837729,0.0,1.0
0.0,1.0,1.0,0.0,0.3535381,0.4276147,0.07896578,0.0,1.0
0.0,1.0,1.0,0.0,0.31229013,0.39422414,0.1652116,0.0,1.0
0.0,1.0,1.0,0.0,0.30434784,0.31006688,0.15643658,0.0,1.0
0.0,1.0,1.0,0.0,0.27928382,0.14117585,0.18181819,0.0,1.0
0.0,1.0,1.0,0.0,0.3374732,0.5872946,0.11255604,0.0,1.0
0.0,1.0,1.0,0.0,0.30434784,0.2030824,0.039726242,0.0,1.0
0.0,1.0,1.0,0.0,0.30434784,0.28737378,0.13168047,0.0,1.0
0.0,0.0,1.0,0.0,0.6127093,0.8333334,0.3920745,0.33333334,1.0
0.0,0.0,1.0,0.0,0.86956525,0.8333334,0.007867932,0.009616345,1.0
0.0,0.0,1.0,0.0,0.86956525,0.7396352,0.119403064,0.14593707,1.0
0.0,0.0,1.0,0.0,0.83848906,0.7142078,0.14277214,0.09508225,1.0
0.0,0.0,1.0,0.0,0.8665891,0.8333334,0.26650453,0.31051654,1.0
0.0,0.0,1.0,0.0,0.8514058,0.8333334,0.23475756,0.194111,1.0
0.0,0.0,1.0,0.0,0.8645062,0.8139403,0.25157118,0.29454717,1.0
0.0,0.0,1.0,0.0,0.842922,0.7312007,0.16130985,0.12906806,1.0
0.0,0.0,1.0,0.0,0.86956525,0.67691964,0.016777605,0.020505935,1.0
0.0,0.0,1.0,0.0,0.8407923,0.72303706,0.15240405,0.112740755,1.0
0.0,0.0,1.0,0.0,0.86956525,0.8333334,0.251781,0.3077323,1.0
0.0,0.0,1.0,0.0,0.7307828,0.8333334,0.33721206,0.33333334,1.0
0.0,0.0,1.0,0.0,0.76329935,0.90735257,0.6767378,0.6666667,1.0
0.0,0.0,1.0,0.0,0.8804385,0.8333334,0.70454806,0.6666667,1.0
0.0,0.0,1.0,0.0,0.7826087,0.8333334,0.68469644,0.6666667,1.0
0.0,0.0,1.0,0.0,0.7592268,0.92296386,0.685253,0.6666667,1.0
0.0,0.0,1.0,0.0,0.79469997,0.78698343,0.6869272,0.6666667,1.0
0.0,0.0,1.0,0.0,0.7920416,0.797174,0.6758102,0.6666667,1.0
0.0,0.0,1.0,0.0,0.7700867,0.8333334,0.6363636,0.6666667,1.0
0.0,0.0,1.0,0.0,0.85517323,0.8333334,0.68693894,0.6666667,1.0
0.0,0.0,1.0,0.0,0.7826087,0.8333334,0.6390141,0.6666667,1.0
0.0,0.0,1.0,0.0,0.7431631,0.8333334,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.836147,0.20523012,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.826087,0.25040454,0.045233887,0.0,1.0
0.0,0.0,0.0,0.0,0.7624795,0.16666667,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.86774427,0.326353,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.826087,0.20340768,0.070868544,0.0,1.0
0.0,0.0,0.0,0.0,0.74902767,0.16666667,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.9073308,0.16666667,0.0059723556,0.0,1.0
0.0,0.0,0.0,0.0,0.7342525,0.0,0.32328147,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7345041,0.0,0.2824005,0.33333334,1.0
0.0,0.0,0.0,0.0,0.78148544,0.0,0.3038132,0.33333334,1.0
0.0,0.0,0.0,0.0,0.6956522,0.0,0.36436903,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7776674,0.0,0.27789322,0.33333334,1.0
0.0,0.0,0.0,0.0,0.70596284,0.0,0.3420778,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7003311,0.0,0.35385326,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7290491,0.0,0.29380655,0.33333334,1.0
0.0,0.0,0.0,0.0,0.76093185,0.0,0.31813842,0.33333334,1.0
0.0,0.0,0.0,0.0,0.75223094,0.0,0.3242027,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7281961,0.0,0.34095427,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7432584,0.0,0.31386623,0.33333334,1.0
0.0,0.0,1.0,0.0,0.22195967,0.038982823,0.06964573,0.0,1.0
0.0,0.0,1.0,0.0,0.21295547,0.07029541,0.07173762,0.0,1.0
0.0,0.0,1.0,0.0,0.3167808,0.14286529,0.24676213,0.28573057,1.0
0.0,0.0,1.0,0.0,0.52281284,0.13673781,0.09090909,0.0,1.0
0.0,0.0,1.0,0.0,0.20705627,0.0,0.2110655,0.14685784,1.0
0.0,0.0,1.0,0.0,0.15346166,0.0,0.12701944,0.04413487,1.0
0.0,0.0,1.0,0.0,0.2135331,0.06370871,0.16040951,0.12741742,1.0
0.0,0.0,1.0,0.0,0.23814669,0.0,0.25982094,0.20644782,1.0
0.0,0.0,1.0,0.0,0.20946142,0.0,0.21483722,0.15146773,1.0
0.0,0.0,1.0,0.0,0.43572623,0.13003156,0.019982792,0.0,1.0
0.0,0.0,1.0,0.0,0.6075588,0.16627048,0.09090909,0.0,1.0
0.0,0.0,1.0,0.0,0.22184578,0.03185535,0.09090909,0.0,1.0
0.0,0.0,1.0,1.0,0.86956525,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,1.0,1.0,0.86956525,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,1.0,1.0,0.86956525,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,1.0,1.0,0.86956525,0.075590245,0.27272728,0.33333334,1.0
0.0,0.0,1.0,1.0,0.86956525,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,1.0,1.0,0.86956525,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,1.0,1.0,0.86956525,0.16666667,0.27272728,0.33333334,1.0
0.0,1.0,0.0,0.0,0.30768728,0.6666667,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.33499926,0.6666667,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.4126284,0.6666667,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.34557617,0.6666667,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.3440786,0.6666667,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.31584853,0.6666667,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.31651708,0.6666667,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.62038016,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.6606783,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.42525,0.6666667,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5,0.07157927,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5,0.027857529,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5,0.053486567,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5,0.03615313,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5,0.088527314,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5906998,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5,0.025021743,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5,0.064494446,0.0,1.0
0.0,1.0,0.0,0.0,0.30434784,0.5,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.6204239,0.5,0.89274246,0.6666667,1.0
0.0,0.0,1.0,0.0,0.63390213,0.5,0.87395465,0.6666667,1.0
0.0,0.0,1.0,0.0,0.6130921,0.50842655,0.8998983,0.6666667,1.0
0.0,0.0,1.0,0.0,0.5814584,0.39559048,0.8521403,0.6666667,1.0
0.0,0.0,1.0,0.0,0.6336806,0.5,0.9090909,0.6666667,1.0
0.0,0.0,1.0,0.0,0.6330214,0.5466243,0.85822797,0.6666667,1.0
0.0,0.0,1.0,0.0,0.6375651,0.5,0.9090909,0.6666667,1.0
0.0,0.0,1.0,0.0,0.69514734,0.5,0.7885825,0.6666667,1.0
0.0,0.0,1.0,0.0,0.68440294,0.64510566,0.7507938,0.6666667,1.0
0.0,0.0,1.0,0.0,0.67470324,0.6265145,0.7710751,0.6666667,1.0
0.0,0.0,1.0,0.0,0.48213902,0.8481996,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.4503372,1.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.55364805,0.87768245,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.5368069,0.94224024,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.46855882,1.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.51627976,0.9790724,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.5291867,1.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.4857671,0.8621073,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.49631137,0.9025269,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.47771317,1.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.42128414,0.7787307,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.37617955,0.9420216,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.47993708,0.6666667,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.37603047,0.9414501,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.407911,0.7328321,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.34512618,0.6927195,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.49685675,0.78965855,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.39838466,0.7267458,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.3627192,0.6666667,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.3749506,0.6666667,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.3255382,0.6666667,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.5632822,0.832097,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.718957,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.6899445,0.16666667,0.3122147,0.33333334,1.0
0.0,0.0,0.0,0.0,0.71040547,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7059802,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7389607,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.673944,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7362863,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.6552434,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.70821166,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.68855715,0.16666667,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7041308,0.33333334,0.1640901,0.0,1.0
0.0,0.0,0.0,0.0,0.66730034,0.44201553,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.6956522,0.46348655,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.62682927,0.33333334,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.6432635,0.33333334,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.6956522,0.41860643,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.6956522,0.33333334,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.6956522,0.33333334,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.69970745,0.33333334,0.17333896,0.0,1.0
0.0,0.0,0.0,0.0,0.6956522,0.4939705,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.70571387,0.8719031,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.74896836,0.96228796,0.3842066,0.33333334,1.0
0.0,0.0,0.0,0.0,0.70902807,0.8846077,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7492753,0.9611112,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7119422,0.89577836,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.73913044,0.87548697,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.74863976,0.9635477,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.73913044,0.9900094,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.74482495,0.97817105,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.76547813,0.8990005,0.418727,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7760629,0.8584256,0.44085878,0.33333334,1.0
0.0,0.0,0.0,0.0,0.74108684,0.99250054,0.36772698,0.33333334,1.0
0.0,0.0,1.0,0.0,0.5217391,0.33333334,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.6269684,0.33333334,0.0733416,0.0,1.0
0.0,0.0,1.0,0.0,0.6315673,0.33333334,0.076546885,0.0,1.0
0.0,0.0,1.0,0.0,0.5217391,0.33333334,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.62314636,0.33333334,0.07067777,0.0,1.0
0.0,0.0,1.0,0.0,0.4924849,0.44547454,0.061167926,0.0,1.0
0.0,0.0,1.0,0.0,0.5217391,0.33333334,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.5003218,0.41543317,0.04478173,0.0,1.0
0.0,0.0,1.0,0.0,0.6043581,0.33333334,0.05758289,0.0,1.0
0.0,0.0,1.0,0.0,0.5217391,0.33333334,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.74127686,0.33333334,0.09090909,0.0,1.0
0.0,0.0,1.0,0.0,0.70758665,0.33333334,0.12388669,0.0,1.0
0.0,0.0,1.0,0.0,0.78666925,0.33333334,0.04120943,0.0,1.0
0.0,0.0,1.0,0.0,0.6661026,0.33333334,0.1672564,0.0,1.0
0.0,0.0,1.0,0.0,0.7502161,0.33333334,0.079319485,0.0,1.0
0.0,0.0,1.0,0.0,0.8087136,0.33333334,0.018163055,0.0,1.0
0.0,0.0,1.0,0.0,0.6640862,0.33333334,0.16936445,0.0,1.0
0.0,1.0,1.0,0.0,0.3525283,0.67567927,0.3120548,0.36938363,1.0
0.0,1.0,1.0,0.0,0.4862303,0.8826374,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.43468592,0.833148,0.9991912,0.9992586,1.0
0.0,1.0,1.0,0.0,0.4820791,0.8786591,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.41583556,0.7970182,0.84153354,0.85473907,1.0
0.0,1.0,1.0,0.0,0.52110887,0.9436391,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.5174406,0.93895197,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.5379933,0.9322436,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.43337014,0.83062613,0.9881866,0.989171,1.0
0.0,1.0,1.0,0.0,0.3714106,0.7118704,0.46997958,0.514148,1.0
0.0,0.0,1.0,0.0,0.7826087,0.33333334,0.42226392,0.33333334,1.0
0.0,0.0,1.0,0.0,0.77007604,0.38137528,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.76961815,0.3831305,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7826087,0.48186666,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7826087,0.33333334,0.36487582,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7826087,0.33333334,0.39297515,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7826087,0.42572612,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.763276,0.33333334,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7786044,0.34868315,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7471619,0.4692127,0.36363637,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7048344,0.33333334,0.28232688,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7826087,0.47060108,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.80918586,0.87042457,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.826087,1.0,0.341791,0.33333334,1.0
0.0,0.0,0.0,0.0,0.82195807,0.9683449,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.826087,1.0,0.33500743,0.33333334,1.0
0.0,0.0,0.0,0.0,0.81348115,1.0,0.37242228,0.33333334,1.0
0.0,0.0,0.0,0.0,0.8183958,0.9410344,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7831593,0.67088795,0.36363637,0.33333334,1.0
0.0,1.0,0.0,1.0,0.81184816,0.72416914,0.122274056,0.0,1.0
0.0,1.0,0.0,0.31780833,0.84192973,0.5,0.0,0.0,1.0
0.0,1.0,0.0,0.6847606,0.7551966,0.6050798,0.028658131,0.0,1.0
0.0,1.0,0.0,1.0,0.7884004,0.5444033,0.024219988,0.0,1.0
0.0,1.0,0.0,1.0,0.64513123,0.7107988,0.114981145,0.0,1.0
0.0,1.0,0.0,1.0,0.7881881,0.5427753,0.023331976,0.0,1.0
0.0,1.0,0.0,1.0,0.8329124,0.5964154,0.0,0.0,1.0
0.0,1.0,0.0,0.30657786,0.72231114,0.73114073,0.06303838,0.0,1.0
0.0,1.0,0.0,0.29938853,0.8435314,0.5,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.848128,0.6255787,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.85850954,0.6454766,0.0,0.0,1.0
0.0,1.0,0.0,0.500041,0.739134,0.66665304,0.045450818,0.0,1.0
1.0,0.20349151,0.0,0.0,0.47017246,0.03391525,1.0,1.0,1.0
0.7674587,1.0,0.0,0.0,0.6188062,0.12790978,0.9788599,0.92248625,1.0
1.0,0.7739668,0.0,0.0,0.5693856,0.12899446,1.0,1.0,1.0
0.44894904,1.0,0.0,0.0,0.6326544,0.07482484,0.94990444,0.81631637,1.0
0.47643644,1.0,0.0,0.0,0.6314593,0.079406075,0.9524033,0.8254788,1.0
0.71773756,1.0,0.0,0.0,0.54733425,0.21371043,1.0,1.0,1.0
1.0,0.7019243,0.0,0.0,0.6086957,0.16666667,1.0,1.0,1.0
0.72215486,1.0,0.0,0.0,0.54829454,0.2129742,1.0,1.0,1.0
0.22848791,1.0,0.0,0.0,0.44097564,0.29525203,1.0,1.0,1.0
0.3480991,1.0,0.0,0.0,0.6370392,0.058016524,0.94073623,0.7826997,1.0
0.0,0.0,1.0,1.0,0.90316194,0.93560636,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.91748106,0.6836775,0.67347807,0.70068824,1.0
0.0,0.0,1.0,1.0,0.88609356,0.9683207,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.8551078,0.8333334,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.82952666,0.8333334,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.9247981,0.8941371,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.9007856,0.94016093,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.8754467,0.8333334,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.94000554,0.8649894,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.895501,0.9502897,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.9323276,0.74058926,0.7976492,0.8145118,1.0
0.0,0.0,1.0,1.0,0.95652175,0.8333334,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.723817,0.9460175,0.42510048,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7558923,0.88453984,0.3915672,0.33333334,1.0
0.0,0.0,1.0,0.0,0.75043267,0.8950041,0.39727497,0.33333334,1.0
0.0,0.0,1.0,0.0,0.8065423,0.8333334,0.41367927,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7139118,0.9650025,0.43545592,0.33333334,1.0
0.0,0.0,1.0,0.0,0.79643404,0.8333334,0.39254388,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7321973,0.92995524,0.41633922,0.33333334,1.0
0.0,0.0,1.0,0.0,0.79763585,0.8333334,0.39505684,0.33333334,1.0
0.0,0.0,1.0,0.0,0.71167225,0.6973718,0.2894755,0.33333334,1.0
0.0,0.0,1.0,0.0,0.74202365,0.7555454,0.32120654,0.33333334,1.0
0.0,0.0,1.0,0.0,0.7826087,0.84612054,0.3706112,0.33333334,1.0
0.0,0.0,1.0,0.0,0.78982836,0.8333334,0.37873206,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7826087,0.76654935,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.7826087,0.81414235,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.8210119,0.8333334,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.7826087,0.76419574,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.7826087,0.7687876,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.73913044,0.2669678,0.94529027,0.79939777,1.0
0.0,0.0,0.0,0.0,0.5873731,0.26362276,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.6518561,0.50121814,0.9635035,0.8661794,1.0
0.0,0.0,0.0,0.0,0.7538298,0.33570886,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.71156,0.27235335,0.98847055,0.95772535,1.0
0.0,0.0,0.0,0.0,0.7561627,0.3625379,1.0,1.0,1.0
