UNIX_TS,CWE,HPE,Hour,Weekday,Season,DWE
0.12205124,0.0,0.0,0.08695652,0.6666667,0.33333334,0.0
0.3875084,1.0,0.0,0.86956525,0.16666667,0.0,0.0
0.6181984,0.0,0.0,0.21739131,0.33333334,0.33333334,0.0
0.6969776,0.0,0.0,0.73913044,0.5,0.6666667,0.0
0.70160294,0.0,0.0,0.08695652,0.0,0.6666667,0.0
0.56367874,0.0,0.0,0.43478262,0.6666667,0.33333334,0.0
0.8566532,0.0,0.0,0.26086956,0.16666667,1.0,0.0
0.98840904,0.0,0.0,0.43478262,1.0,0.0,0.0
0.91545296,0.0,0.0,0.17391305,0.33333334,0.0,0.0
0.94953346,0.0,0.0,0.04347826,1.0,0.0,0.0
0.79693794,0.0,0.0,0.6956522,1.0,0.6666667,1.0
0.89364433,0.0,0.0,0.26086956,0.0,0.0,0.0
0.76885223,0.0,0.0,0.17391305,0.0,0.6666667,0.0
0.39361763,0.0,0.0,0.30434784,1.0,0.0,0.0
0.56430817,0.0,0.0,0.9130435,0.6666667,0.33333334,1.0
0.9218464,1.0,0.0,0.86956525,1.0,0.0,0.0
0.6127758,0.0,0.0,0.26086956,0.8333334,0.33333334,0.0
0.67523,0.0,0.0,0.86956525,0.16666667,0.6666667,0.0
0.48895264,0.0,0.0,0.9130435,0.8333334,0.0,0.0
0.40828705,0.0,0.0,0.0,0.5,0.0,0.0
0.05503273,0.0,0.0,0.17391305,0.6666667,0.33333334,0.0
0.34326553,0.0,0.0,0.5652174,0.6666667,1.0,0.0
0.7790146,0.0,0.0,0.6086957,0.0,0.6666667,0.0
0.8057289,0.0,0.0,0.08695652,1.0,0.6666667,0.0
0.2787571,0.0,0.0,0.47826087,1.0,0.6666667,0.0
0.987154,0.0,0.0,0.5217391,0.8333334,0.0,0.0
0.008049011,0.0,0.0,0.9130435,0.6666667,0.33333334,0.0
0.74653053,0.0,0.0,0.9130435,0.6666667,0.6666667,0.0
0.71998596,0.0,0.0,0.5217391,1.0,0.6666667,0.0
0.6877308,0.0,0.0,1.0,0.5,0.6666667,0.0
0.23674011,0.0,0.0,0.826087,0.5,0.6666667,0.0
0.50847816,0.0,0.0,0.13043478,1.0,0.33333334,0.0
0.80584526,0.0,0.0,0.17391305,1.0,0.6666667,0.0
0.39601326,0.0,0.0,0.04347826,0.16666667,0.0,0.0
0.3735218,0.0,0.0,0.65217394,0.8333334,1.0,0.0
0.299366,0.0,0.0,0.5217391,0.0,0.6666667,0.0
0.6497116,0.0,0.0,0.21739131,0.6666667,0.33333334,0.0
0.5726433,0.0,0.0,1.0,0.5,0.33333334,0.0
0.2530098,0.0,0.0,0.6956522,0.16666667,0.6666667,0.0
0.8992386,0.0,0.0,0.3478261,0.6666667,0.0,0.0
0.8537426,0.0,0.0,0.13043478,1.0,1.0,0.0
0.023233414,0.0,0.0,1.0,0.16666667,0.33333334,0.0
0.46885872,0.0,0.0,0.21739131,0.8333334,0.0,0.0
0.52503204,0.0,0.0,0.21739131,0.6666667,0.33333334,0.0
0.95461273,0.0,0.0,0.7826087,0.33333334,0.0,0.0
0.7523556,0.0,0.0,0.13043478,0.33333334,0.6666667,0.0
0.6053543,0.0,0.0,0.86956525,1.0,0.33333334,0.0
0.6130028,0.0,0.0,0.43478262,0.8333334,0.33333334,0.0
0.92864037,0.0,0.0,0.826087,0.6666667,0.0,0.0
0.6041546,0.0,0.0,1.0,0.8333334,0.33333334,0.0
0.5215492,0.0,0.0,0.6956522,0.16666667,0.33333334,0.0
0.47011566,0.0,0.0,0.13043478,1.0,0.0,0.0
0.62927246,0.0,0.0,0.30434784,0.5,0.33333334,0.0
0.8021908,0.0,0.0,0.5217391,0.5,0.6666667,0.0
0.66015816,0.0,0.0,0.86956525,0.6666667,0.33333334,0.0
0.640234,0.0,0.0,0.30434784,0.6666667,0.33333334,0.0
0.6597576,1.0,0.0,0.5652174,0.6666667,0.33333334,0.0
0.25118256,0.0,0.0,0.3478261,0.0,0.6666667,0.0
0.29987907,0.0,0.0,0.9130435,0.0,0.6666667,0.0
0.00068473816,0.0,0.0,0.5217391,1.0,0.33333334,0.0
0.27179146,1.0,0.0,0.39130434,0.16666667,0.6666667,0.0
0.06724739,0.0,0.0,0.08695652,1.0,0.33333334,0.0
0.8894787,0.0,0.0,0.21739131,0.6666667,0.0,0.0
0.8543129,0.0,0.0,0.5652174,1.0,1.0,1.0
0.57886505,1.0,0.0,0.5217391,0.16666667,0.33333334,0.0
0.6104927,1.0,0.0,0.6086957,0.5,0.33333334,0.0
0.785635,0.0,0.0,0.43478262,0.8333334,0.6666667,0.0
0.16349792,0.0,0.0,0.3478261,1.0,0.33333334,0.0
0.3694687,0.0,0.0,0.6956522,0.33333334,1.0,0.0
0.6883583,0.0,0.0,0.43478262,0.6666667,0.6666667,0.0
0.35559654,0.0,0.0,0.5652174,1.0,1.0,0.0
0.526289,0.0,0.0,0.13043478,0.8333334,0.33333334,0.0
0.68738747,0.0,0.0,0.73913044,0.5,0.6666667,1.0
0.17069054,0.0,0.0,0.6086957,0.6666667,0.6666667,0.0
0.5225754,0.0,0.0,0.43478262,0.33333334,0.33333334,0.0
0.63264084,0.0,0.0,0.7826087,0.8333334,0.33333334,0.0
0.40634727,0.0,0.0,0.6086957,0.16666667,0.0,0.0
0.63983345,0.0,0.0,0.0,0.6666667,0.33333334,0.0
0.40023994,0.0,0.0,0.13043478,0.6666667,0.0,0.0
0.6582756,0.0,0.0,0.47826087,0.5,0.33333334,0.0
0.8162346,0.0,0.0,0.7826087,1.0,0.6666667,0.0
0.8242264,0.0,0.0,0.6086957,0.8333334,0.6666667,0.0
0.9208183,0.0,0.0,0.08695652,1.0,0.0,0.0
0.83501434,0.0,0.0,0.47826087,1.0,1.0,0.0
0.6714039,0.0,0.0,0.04347826,1.0,0.6666667,0.0
0.509676,0.0,0.0,0.0,0.0,0.33333334,0.0
0.7189007,0.0,0.0,0.73913044,0.8333334,0.6666667,0.0
0.08226204,0.0,0.0,0.04347826,0.5,0.33333334,0.0
0.98818207,0.0,0.0,0.26086956,1.0,0.0,0.0
0.8529415,1.0,0.0,0.5652174,0.8333334,1.0,0.0
0.16418266,0.0,0.0,0.86956525,1.0,0.33333334,0.0
0.6952667,0.0,0.0,0.47826087,0.33333334,0.6666667,0.0
0.5200081,0.0,0.0,0.5652174,0.0,0.33333334,0.0
0.1250782,0.0,0.0,0.30434784,1.0,0.33333334,0.0
0.9411411,0.0,0.0,0.95652175,1.0,0.0,0.0
0.7011452,0.0,0.0,0.7826087,1.0,0.6666667,0.0
0.6473713,0.0,0.0,0.5217391,0.33333334,0.33333334,0.0
0.41291237,1.0,0.0,0.39130434,1.0,0.0,0.0
0.21276474,0.0,0.0,0.30434784,0.0,0.6666667,0.0
0.1583023,0.0,0.0,0.5652174,0.33333334,0.33333334,0.0
0.5604248,0.0,0.0,0.04347826,0.33333334,0.33333334,0.0
0.025974274,0.0,1.0,1.0,0.5,0.33333334,0.0
0.5145855,0.0,0.0,0.6086957,0.5,0.33333334,0.0
0.46754456,0.0,0.0,0.26086956,0.6666667,0.0,0.0
0.07809448,0.0,0.0,0.0,0.0,0.33333334,0.0
0.21196365,0.0,0.0,0.73913044,1.0,0.6666667,0.0
0.31118393,0.0,0.0,0.13043478,0.33333334,0.6666667,0.0
0.079294205,0.0,0.0,0.9130435,0.0,0.33333334,0.0
0.5162411,0.0,0.0,0.826087,0.6666667,0.33333334,0.0
0.89278793,1.0,0.0,0.65217394,1.0,0.0,0.0
0.057144165,0.0,0.0,0.73913044,0.8333334,0.33333334,0.0
0.84106827,0.0,0.0,0.9130435,0.5,1.0,0.0
0.44311142,0.0,0.0,0.43478262,0.0,0.0,0.0
0.20288658,0.0,0.0,0.08695652,0.0,0.6666667,0.0
0.23491478,0.0,0.0,0.47826087,0.33333334,0.6666667,0.0
0.5611687,0.0,0.0,0.6086957,0.33333334,0.33333334,0.0
0.09522247,0.0,0.0,0.5217391,0.8333334,0.33333334,0.0
0.72969055,1.0,0.0,0.6086957,1.0,0.6666667,0.0
0.1811943,0.0,0.0,0.26086956,0.8333334,0.6666667,0.0
0.93543243,0.0,0.0,0.7826087,0.33333334,0.0,0.0
0.5446129,0.0,0.0,0.5217391,0.6666667,0.33333334,0.0
0.97185516,1.0,0.0,0.3478261,0.16666667,0.0,0.0
0.027914047,0.0,0.0,0.39130434,0.8333334,0.33333334,0.0
0.18444824,0.0,0.0,0.65217394,0.0,0.6666667,0.0
0.8520279,0.0,0.0,0.9130435,0.6666667,1.0,0.0
0.21858788,0.0,0.0,0.5652174,0.6666667,0.6666667,0.0
0.6179695,0.0,0.0,0.04347826,0.33333334,0.33333334,0.0
0.9316082,0.0,0.0,1.0,1.0,0.0,0.0
0.7407646,0.0,0.0,0.6956522,0.0,0.6666667,0.0
0.2973671,0.0,0.0,0.04347826,1.0,0.6666667,0.0
0.44807816,0.0,0.0,0.04347826,0.6666667,0.0,0.0
0.6522217,0.0,0.0,0.04347826,1.0,0.33333334,0.0
0.3256817,1.0,0.0,0.73913044,0.8333334,0.6666667,0.0
0.03282547,0.0,0.0,1.0,0.16666667,0.33333334,0.0
0.46434784,0.0,0.0,0.95652175,0.16666667,0.0,0.0
0.040187836,0.0,0.0,0.3478261,0.0,0.33333334,0.0
0.29148674,0.0,0.0,0.7826087,0.16666667,0.6666667,0.0
0.94553757,0.0,0.0,0.13043478,0.5,0.0,0.0
0.18793106,0.0,0.0,0.17391305,0.5,0.6666667,0.0
0.46389198,0.0,0.0,0.6086957,0.16666667,0.0,1.0
0.6773968,0.0,0.0,0.43478262,0.5,0.6666667,0.0
0.60518265,0.0,0.0,0.73913044,1.0,0.33333334,0.0
0.7638855,0.0,0.0,0.5652174,0.5,0.6666667,0.0
0.5434704,0.0,0.0,0.6956522,0.5,0.33333334,0.0
0.17839813,0.0,0.0,0.21739131,0.5,0.6666667,0.0
0.79728127,0.0,0.0,0.95652175,1.0,0.6666667,0.0
0.8156624,0.0,0.0,0.3478261,1.0,0.6666667,0.0
0.77633095,0.0,0.0,0.65217394,0.8333334,0.6666667,0.0
0.98264503,0.0,0.0,0.21739131,0.33333334,0.0,0.0
0.9521599,0.0,0.0,1.0,0.0,0.0,0.0
0.9181366,0.0,0.0,0.13043478,0.6666667,0.0,0.0
0.81497955,0.0,0.0,0.86956525,0.8333334,0.6666667,0.0
0.28029823,0.0,0.0,0.6086957,0.0,0.6666667,1.0
0.25352287,0.0,0.0,0.04347826,0.33333334,0.6666667,0.0
0.57407,0.0,0.0,0.0,0.8333334,0.33333334,0.0
0.056344986,0.0,1.0,0.13043478,0.8333334,0.33333334,0.0
0.9450226,0.0,0.0,0.7826087,0.33333334,0.0,1.0
0.9765358,0.0,0.0,0.7826087,0.6666667,0.0,0.0
0.8608761,0.0,0.0,0.3478261,0.6666667,1.0,0.0
0.9643192,0.0,0.0,0.86956525,0.33333334,0.0,0.0
0.9713974,0.0,0.0,0.0,0.16666667,0.0,0.0
0.4399147,0.0,0.0,0.08695652,0.8333334,0.0,0.0
0.88513756,0.0,0.0,0.04347826,0.16666667,0.0,0.0
0.6988621,0.0,0.0,0.08695652,0.8333334,0.6666667,0.0
0.35725212,0.0,0.0,0.7826087,0.0,1.0,0.0
0.66666603,0.0,0.0,0.6086957,0.33333334,0.33333334,0.0
0.34766006,0.0,0.0,0.7826087,0.0,1.0,1.0
0.60895157,0.0,0.0,0.47826087,0.33333334,0.33333334,0.0
0.8893051,0.0,0.0,0.08695652,0.6666667,0.0,0.0
0.2990799,0.0,1.0,0.30434784,0.0,0.6666667,0.0
0.83615875,0.0,0.0,0.30434784,0.0,1.0,0.0
0.8878784,0.0,0.0,0.04347826,0.5,0.0,0.0
0.68881416,0.0,0.0,0.7826087,0.6666667,0.6666667,0.0
0.06844711,0.0,0.0,1.0,1.0,0.33333334,0.0
0.706398,0.0,0.0,0.6086957,0.5,0.6666667,0.0
0.5543747,0.0,0.0,0.65217394,0.6666667,0.33333334,0.0
0.95524216,0.0,0.0,0.21739131,0.5,0.0,0.0
0.78038406,0.0,0.0,0.6086957,0.16666667,0.6666667,0.0
0.4292965,0.0,0.0,0.3478261,0.6666667,0.0,0.0
0.3889351,0.0,0.0,0.9130435,0.33333334,0.0,1.0
0.5704155,0.0,0.0,0.3478261,0.33333334,0.33333334,0.0
0.52560234,0.0,0.0,0.65217394,0.6666667,0.33333334,0.0
0.47502327,0.0,0.0,0.73913044,0.33333334,0.0,0.0
0.5455837,0.0,0.0,0.21739131,0.8333334,0.33333334,0.0
0.58377457,0.0,0.0,0.08695652,0.8333334,0.33333334,0.0
0.40965843,0.0,0.0,0.0,0.6666667,0.0,0.0
0.25523758,0.0,0.0,0.30434784,0.5,0.6666667,0.0
0.050922394,0.0,0.0,0.17391305,0.16666667,0.33333334,0.0
0.627161,0.0,0.0,0.7826087,0.16666667,0.33333334,1.0
0.11246109,0.0,0.0,0.08695652,0.6666667,0.33333334,0.0
0.7791271,0.0,0.0,0.6956522,0.0,0.6666667,0.0
0.71907234,0.0,0.0,0.86956525,0.8333334,0.6666667,0.0
0.32870865,0.0,0.0,0.95652175,0.0,0.6666667,0.0
0.3726654,0.0,0.0,0.0,0.8333334,1.0,0.0
0.35936356,0.0,0.0,0.30434784,0.33333334,1.0,0.0
0.6916714,0.0,0.0,0.86956525,1.0,0.6666667,0.0
0.7767296,0.0,0.0,0.95652175,0.8333334,0.6666667,0.0
0.4336357,0.0,0.0,0.5217391,0.0,0.0,0.0
0.5201225,0.0,0.0,0.65217394,0.0,0.33333334,0.0
0.18553162,0.0,0.0,0.43478262,0.16666667,0.6666667,0.0
0.37512207,0.0,0.0,0.826087,1.0,1.0,0.0
0.37900162,0.0,0.0,0.65217394,0.33333334,0.0,0.0
0.41970444,0.0,0.0,0.3478261,0.6666667,0.0,0.0
0.9605503,0.0,0.0,0.08695652,0.0,0.0,0.0
0.87908745,0.0,0.0,0.65217394,0.5,0.0,0.0
0.5366764,0.0,0.0,0.73913044,0.8333334,0.33333334,0.0
0.68852997,0.0,0.0,0.5652174,0.6666667,0.6666667,0.0
0.42667007,0.0,0.0,0.43478262,0.33333334,0.0,0.0
0.7138767,0.0,0.0,0.04347826,0.33333334,0.6666667,0.0
0.6997757,0.0,0.0,0.7826087,0.8333334,0.6666667,0.0
0.0071926117,0.0,0.0,0.26086956,0.6666667,0.33333334,0.0
0.93400574,0.0,0.0,0.73913044,0.16666667,0.0,0.0
0.07078743,0.0,0.0,0.6956522,0.16666667,0.33333334,0.0
0.13072777,0.0,0.0,0.43478262,0.5,0.33333334,0.0
0.15647697,0.0,0.0,0.21739131,0.16666667,0.33333334,0.0
0.4834156,0.0,0.0,0.86956525,0.16666667,0.0,0.0
0.26180077,0.0,0.0,0.08695652,0.16666667,0.6666667,0.0
0.52680206,1.0,0.0,0.5217391,0.8333334,0.33333334,0.0
0.07021713,0.0,0.0,0.26086956,0.16666667,0.33333334,0.0
0.857851,0.0,0.0,0.13043478,0.33333334,1.0,0.0
0.525259,0.0,0.0,0.39130434,0.6666667,0.33333334,0.0
0.9505615,0.0,0.0,0.826087,1.0,0.0,0.0
0.39852715,0.0,0.0,0.9130435,0.33333334,0.0,0.0
0.2956562,0.0,0.0,0.826087,0.6666667,0.6666667,0.0
0.6862469,0.0,0.0,0.9130435,0.33333334,0.6666667,0.0
0.6122627,0.0,0.0,0.9130435,0.6666667,0.33333334,0.0
0.24513245,0.0,0.0,0.95652175,0.33333334,0.6666667,0.0
0.060455322,0.0,0.0,0.13043478,0.16666667,0.33333334,0.0
0.35753822,0.0,0.0,1.0,0.0,1.0,1.0
0.8769169,0.0,0.0,0.04347826,0.33333334,0.0,0.0
0.63007355,0.0,0.0,0.9130435,0.5,0.33333334,0.0
0.016098022,0.0,0.0,0.7826087,0.5,0.33333334,0.0
0.5272598,0.0,0.0,0.86956525,0.8333334,0.33333334,1.0
0.54284286,0.0,0.0,0.21739131,0.5,0.33333334,0.0
0.84757614,0.0,0.0,0.65217394,0.16666667,1.0,0.0
0.055316925,0.0,0.0,0.39130434,0.6666667,0.33333334,0.0
0.6036415,0.0,0.0,0.6086957,0.8333334,0.33333334,0.0
0.22572136,0.0,0.0,0.7826087,0.33333334,0.6666667,0.0
0.1107502,0.0,0.0,0.86956525,0.33333334,0.33333334,0.0
0.9100857,0.0,0.0,0.26086956,0.8333334,0.0,0.0
0.07278633,0.0,0.0,0.13043478,0.5,0.33333334,0.0
0.03539467,0.0,0.0,0.86956525,0.5,0.33333334,0.0
0.9149399,0.0,0.0,0.826087,0.16666667,0.0,0.0
0.09950256,0.0,0.0,0.65217394,0.16666667,0.33333334,0.0
0.079408646,0.0,0.0,1.0,0.0,0.33333334,0.0
0.12582016,0.0,0.0,0.86956525,1.0,0.33333334,0.0
0.80698586,0.0,0.0,0.0,0.0,0.6666667,0.0
0.5578575,0.0,0.0,0.17391305,0.0,0.33333334,0.0
0.5621948,0.0,0.0,0.3478261,0.5,0.33333334,0.0
0.20374298,0.0,0.0,0.73913044,0.0,0.6666667,0.0
0.60198593,0.0,0.0,0.39130434,0.6666667,0.33333334,0.0
0.59399414,0.0,0.0,0.5652174,0.8333334,0.33333334,1.0
0.88850784,0.0,0.0,0.5217391,0.5,0.0,0.0
0.3492031,0.0,0.0,0.9130435,0.16666667,1.0,0.0
0.15613365,0.0,0.0,1.0,0.0,0.33333334,0.0
0.34555054,0.0,1.0,0.21739131,1.0,1.0,0.0
0.18148041,0.0,0.0,0.47826087,0.8333334,0.6666667,0.0
0.18227959,0.0,0.0,0.04347826,1.0,0.6666667,0.0
0.5423298,0.0,0.0,0.86956525,0.33333334,0.33333334,0.0
0.34823227,0.0,0.0,0.17391305,0.16666667,1.0,0.0
0.40132332,0.0,0.0,0.95652175,0.6666667,0.0,1.0
0.032880783,0.0,0.0,0.0,0.33333334,0.33333334,0.0
0.6024418,1.0,0.0,0.73913044,0.6666667,0.33333334,0.0
0.38002968,0.0,0.0,0.39130434,0.5,0.0,0.0
0.40623283,0.0,0.0,0.5217391,0.16666667,0.0,0.0
0.79893875,0.0,0.0,0.13043478,0.16666667,0.6666667,0.0
0.94176865,1.0,0.0,0.39130434,0.0,0.0,0.0
0.8926182,0.0,0.0,0.5217391,1.0,0.0,0.0
0.3583374,0.0,0.0,0.5652174,0.16666667,1.0,0.0
0.54078674,0.0,0.0,0.73913044,0.16666667,0.33333334,0.0
0.19598007,0.0,0.0,0.04347826,0.33333334,0.6666667,0.0
0.7506981,0.0,0.0,0.95652175,0.0,0.6666667,0.0
0.6327572,0.0,0.0,0.86956525,0.8333334,0.33333334,0.0
0.33670044,0.0,0.0,0.7826087,1.0,1.0,0.0
0.3268242,0.0,0.0,0.5652174,1.0,0.6666667,0.0
0.58148956,0.0,0.0,0.43478262,0.5,0.33333334,0.0
0.61837006,0.0,0.0,0.3478261,0.33333334,0.33333334,0.0
0.015413284,0.0,0.0,0.26086956,0.5,0.33333334,0.0
0.035964966,0.0,0.0,0.26086956,0.6666667,0.33333334,0.0
0.6833935,0.0,0.0,0.826087,0.0,0.6666667,0.0
0.17594147,0.0,0.0,0.43478262,0.16666667,0.6666667,0.0
0.19792175,0.0,0.0,0.47826087,0.5,0.6666667,0.0
0.36712837,0.0,0.0,1.0,0.0,1.0,0.0
0.19266891,0.0,0.0,0.65217394,1.0,0.6666667,1.0
0.40320778,0.0,0.0,0.30434784,1.0,0.0,0.0
0.7186718,0.0,0.0,0.5652174,0.8333334,0.6666667,0.0
0.69737816,0.0,0.0,0.0,0.6666667,0.6666667,0.0
0.98732567,0.0,0.0,0.65217394,0.8333334,0.0,0.0
0.31649208,0.0,0.0,0.0,1.0,0.6666667,0.0
0.7855778,1.0,0.0,0.39130434,0.8333334,0.6666667,0.0
0.5845165,0.0,0.0,0.65217394,0.8333334,0.33333334,0.0
0.2487297,0.0,0.0,0.5652174,0.8333334,0.6666667,0.0
0.5391903,0.0,0.0,0.5652174,0.0,0.33333334,0.0
0.9931488,0.0,0.0,0.9130435,0.33333334,0.0,1.0
0.12068176,0.0,0.0,0.08695652,0.5,0.33333334,0.0
0.46925735,0.0,0.0,0.5217391,0.8333334,0.0,0.0
0.5841732,0.0,0.0,0.39130434,0.8333334,0.33333334,0.0
0.69195557,0.0,0.0,0.04347826,0.0,0.6666667,0.0
0.97556496,0.0,0.0,0.04347826,0.6666667,0.0,0.0
0.18364906,0.0,0.0,0.04347826,0.0,0.6666667,0.0
0.7493286,0.0,0.0,0.95652175,1.0,0.6666667,0.0
0.21778679,0.0,0.0,1.0,0.5,0.6666667,0.0
0.4750805,0.0,0.0,0.7826087,0.33333334,0.0,0.0
0.9240742,0.0,0.0,0.47826087,0.16666667,0.0,0.0
0.81617737,0.0,1.0,0.73913044,1.0,0.6666667,0.0
0.13010216,0.0,0.0,1.0,0.33333334,0.33333334,0.0
0.26260185,0.0,0.0,0.6956522,0.16666667,0.6666667,0.0
0.0007991791,1.0,0.0,0.6086957,1.0,0.33333334,0.0
0.09402275,0.0,0.0,0.65217394,0.6666667,0.33333334,0.0
0.7232399,0.0,0.0,0.9130435,0.16666667,0.6666667,0.0
0.80721474,0.0,0.0,0.17391305,0.0,0.6666667,0.0
0.087114334,1.0,0.0,0.6086957,1.0,0.33333334,0.0
0.1350689,0.0,0.0,0.6086957,1.0,0.33333334,0.0
0.26539803,0.0,0.0,0.73913044,0.5,0.6666667,1.0
0.6419468,0.0,0.0,0.5652174,0.8333334,0.33333334,0.0
0.696352,0.0,0.0,0.26086956,0.5,0.6666667,0.0
0.86618614,0.0,0.0,0.21739131,0.16666667,1.0,0.0
0.6013012,0.0,0.0,0.9130435,0.5,0.33333334,0.0
0.021406174,0.0,0.0,0.65217394,0.0,0.33333334,0.0
0.91653633,0.0,0.0,1.0,0.33333334,0.0,0.0
0.369812,0.0,0.0,0.95652175,0.33333334,1.0,0.0
0.03002739,0.0,0.0,0.95652175,1.0,0.33333334,0.0
0.52132225,0.0,0.0,0.5217391,0.16666667,0.33333334,0.0
0.6600418,0.0,0.0,0.7826087,0.6666667,0.33333334,0.0
0.79414177,1.0,0.0,0.65217394,0.6666667,0.6666667,0.0
0.72877693,0.0,0.0,0.95652175,0.8333334,0.6666667,0.0
0.39367294,0.0,0.0,0.3478261,1.0,0.0,0.0
0.59028435,0.0,0.0,0.86956525,0.33333334,0.33333334,0.0
0.20505714,0.0,0.0,0.6956522,0.16666667,0.6666667,0.0
0.94405174,0.0,0.0,0.04347826,0.33333334,0.0,0.0
0.63406754,0.0,0.0,0.826087,1.0,0.33333334,0.0
0.45127487,1.0,0.0,0.39130434,1.0,0.0,0.0
0.16892052,0.0,0.0,0.30434784,0.5,0.6666667,0.0
0.81960297,0.0,0.0,0.21739131,0.33333334,0.6666667,0.0
0.6745434,0.0,0.0,0.3478261,0.16666667,0.6666667,0.0
0.030254364,0.0,0.0,0.08695652,0.0,0.33333334,0.0
0.8903923,0.0,0.0,0.9130435,0.6666667,0.0,1.0
0.21208,0.0,0.0,0.826087,1.0,0.6666667,1.0
0.77524567,0.0,0.0,0.86956525,0.6666667,0.6666667,0.0
0.270195,0.0,0.0,0.21739131,0.0,0.6666667,0.0
0.54016113,0.0,0.0,0.26086956,0.16666667,0.33333334,0.0
0.7121067,0.0,0.0,0.7826087,0.0,0.6666667,0.0
0.07963753,0.0,0.0,0.13043478,0.16666667,0.33333334,0.0
0.74459076,0.0,0.0,0.47826087,0.5,0.6666667,1.0
0.696579,0.0,0.0,0.43478262,0.5,0.6666667,0.0
0.7183304,0.0,0.0,0.30434784,0.8333334,0.6666667,0.0
0.57030296,0.0,0.0,0.26086956,0.33333334,0.33333334,0.0
0.63777924,0.0,0.0,0.5217391,0.33333334,0.33333334,0.0
0.54997826,1.0,0.0,0.43478262,0.16666667,0.33333334,0.0
0.60369873,0.0,0.0,0.65217394,0.8333334,0.33333334,0.0
0.99360466,0.0,1.0,0.21739131,0.5,0.0,0.0
0.68527603,0.0,0.0,0.17391305,0.33333334,0.6666667,0.0
0.32151604,0.0,0.0,0.6956522,0.33333334,0.6666667,0.0
0.8678398,1.0,0.0,0.43478262,0.33333334,1.0,1.0
0.8835411,0.0,0.0,0.9130435,1.0,0.0,0.0
0.5403881,0.0,0.0,0.43478262,0.16666667,0.33333334,0.0
0.37472153,0.0,0.0,0.5217391,1.0,1.0,0.0
0.26853752,0.0,0.0,0.0,1.0,0.6666667,0.0
0.87246704,0.0,0.0,0.826087,0.8333334,1.0,1.0
0.097789764,0.0,0.0,0.39130434,0.0,0.33333334,0.0
0.9089432,0.0,0.0,0.43478262,0.6666667,0.0,0.0
0.9885826,0.0,0.0,0.5652174,1.0,0.0,0.0
0.054574966,0.0,0.0,0.86956525,0.5,0.33333334,1.0
0.38111496,0.0,0.0,0.17391305,0.6666667,0.0,0.0
0.1971798,0.0,0.0,0.95652175,0.33333334,0.6666667,0.0
0.5468979,0.0,0.0,0.17391305,1.0,0.33333334,0.0
0.62636185,0.0,0.0,0.17391305,0.16666667,0.33333334,0.0
0.7309475,0.0,0.0,0.5217391,0.0,0.6666667,0.0
0.8643589,0.0,0.0,0.9130435,1.0,1.0,0.0
0.49072266,0.0,0.0,0.17391305,0.0,0.0,0.0
0.118284225,1.0,0.0,0.3478261,0.16666667,0.33333334,0.0
0.054632187,0.0,0.0,0.9130435,0.5,0.33333334,1.0
0.58057785,0.0,0.0,0.7826087,0.33333334,0.33333334,0.0
0.009077072,0.0,0.0,0.65217394,0.8333334,0.33333334,0.0
0.8013344,0.0,0.0,0.9130435,0.33333334,0.6666667,0.0
0.39995384,0.0,0.0,0.95652175,0.5,0.0,0.0
0.68967056,0.0,0.0,0.39130434,0.8333334,0.6666667,0.0
0.77890015,0.0,0.0,0.5217391,0.0,0.6666667,0.0
0.5192089,0.0,0.0,1.0,1.0,0.33333334,0.0
0.020151138,0.0,0.0,0.73913044,1.0,0.33333334,0.0
0.77176285,0.0,0.0,0.30434784,0.33333334,0.6666667,0.0
0.34703255,0.0,0.0,0.30434784,0.0,1.0,0.0
0.3560543,0.0,0.0,0.9130435,1.0,1.0,0.0
0.7268925,0.0,0.0,0.5652174,0.6666667,0.6666667,0.0
0.7034874,0.0,0.0,0.47826087,0.16666667,0.6666667,0.0
0.51075935,0.0,0.0,0.826087,0.0,0.33333334,0.0
0.80070496,0.0,0.0,0.43478262,0.33333334,0.6666667,0.0
0.6373234,0.0,0.0,0.17391305,0.33333334,0.33333334,0.0
0.5294857,0.0,0.0,0.47826087,0.0,0.33333334,0.0
0.16675186,0.0,0.0,0.73913044,0.16666667,0.33333334,0.0
0.48546982,0.0,0.0,0.3478261,0.5,0.0,0.0
0.8969555,0.0,0.0,0.6956522,0.33333334,0.0,0.0
0.26517105,0.0,0.0,0.5652174,0.5,0.6666667,0.0
0.037792206,0.0,0.0,0.6086957,0.8333334,0.33333334,1.0
0.40292168,0.0,0.0,0.08695652,1.0,0.0,0.0
0.5812626,0.0,0.0,0.26086956,0.5,0.33333334,0.0
0.20928001,0.0,0.0,0.7826087,0.6666667,0.6666667,0.0
0.45555687,0.0,0.0,0.5217391,0.33333334,0.0,0.0
0.01752472,0.0,0.0,0.826087,0.6666667,0.33333334,0.0
0.6010151,0.0,0.0,0.6956522,0.5,0.33333334,0.0
0.27350426,0.0,0.0,0.65217394,0.33333334,0.6666667,0.0
0.13455391,0.0,0.0,0.21739131,1.0,0.33333334,0.0
0.67905426,0.0,1.0,0.65217394,0.6666667,0.6666667,0.0
0.6848774,0.0,0.0,0.9130435,0.16666667,0.6666667,0.0
0.11006355,0.0,0.0,0.3478261,0.33333334,0.33333334,0.0
0.9837284,0.0,0.0,0.0,0.5,0.0,0.0
0.19569588,0.0,0.0,0.86956525,0.16666667,0.6666667,0.0
