FRE,HPE,EBE,TVE,Hour,WOE
0.0,0.0,1.0,0.0,0.74460787,1.0
0.0,0.0,0.0,0.0,0.70002806,1.0
0.0,0.0,1.0,0.0,0.6318166,1.0
0.0,0.0,0.0,0.0,0.5544148,1.0
0.0,0.0,0.0,0.0,0.73216593,1.0
1.0,0.0,0.0,0.0,0.7566622,1.0
0.0,0.0,0.0,0.0,0.6793878,1.0
0.0,0.0,0.0,0.0,0.71561444,1.0
0.0,0.0,0.0,0.0,0.5604776,1.0
0.0,0.0,1.0,0.0,0.5480051,1.0
0.0,0.0,0.0,0.0,0.5236804,1.0
0.0,0.0,1.0,0.0,0.6862156,1.0
0.0,0.0,0.0,0.0,0.65217394,1.0
0.0,0.0,0.0,0.0,0.55967015,1.0
0.0,0.0,0.0,0.0,0.7072438,1.0
0.0,0.0,0.10940623,0.0,0.68613863,1.0
0.0,0.0,0.34170967,0.0,0.68079525,1.0
0.0,0.0,1.0,0.0,0.6754557,1.0
0.0,0.0,0.10377294,0.0,0.6911403,1.0
0.0,0.0,1.0,0.0,0.67587596,1.0
0.0,0.0,1.0,0.0,0.42069533,1.0
1.0,0.0,0.0,0.0,0.7676956,1.0
0.0,0.0,0.0,0.0,0.7382851,1.0
1.0,0.0,0.0,0.0,0.7685105,1.0
0.0,0.0,0.0,0.0,0.5857177,1.0
0.0,0.0,0.66913307,0.0,0.6524956,1.0
0.0,0.0,1.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.0,0.6812046,1.0
0.43478817,0.0,0.0,0.0,0.61625826,1.0
0.0,0.0,0.0,0.0,0.6697252,1.0
0.60377985,0.0,0.0,0.0,0.64397126,1.0
0.0,0.0,0.0,0.0,0.6689895,1.0
0.4629205,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,0.0,0.0,0.7260352,1.0
0.0,0.0,0.0,0.0,0.69350064,1.0
0.0,0.0,0.0,0.0,0.7004684,1.0
0.33452702,0.0,0.0,0.0,0.623396,1.0
0.0,0.0,0.0,0.38326192,0.5818809,1.0
1.0,0.0,0.0,0.0,0.7281826,1.0
0.0,0.0,0.0,0.0,0.644127,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.0,0.7304039,1.0
1.0,0.0,0.0,0.0,0.75245136,1.0
0.0,0.0,0.0,0.5299798,0.58826,1.0
0.0,0.0,0.0,0.0,0.6965058,1.0
0.0,0.0,1.0,0.0,0.6840678,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.0,0.65217394,1.0
0.0,0.0,1.0,0.0,0.7776222,1.0
0.0,0.0,1.0,0.0,0.3938261,1.0
0.0,0.0,1.0,0.0,0.69457924,1.0
0.0,0.0,1.0,0.0,0.5182645,1.0
0.0,0.0,0.0,0.0,0.7138593,1.0
0.0,0.0,0.0,0.0,0.6676207,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.0,0.6203384,1.0
0.0,0.0,1.0,0.0,0.80945647,1.0
1.0,0.0,0.0,0.0,0.7647321,1.0
0.0,0.0,0.0,0.0,0.75336033,1.0
0.21571422,0.0,0.0,0.0,0.70503104,1.0
0.0,0.0,1.0,0.0,0.5942638,1.0
0.0,0.0,0.0,0.100120485,0.5304453,1.0
0.0,0.0,1.0,0.0,0.7888923,1.0
0.0,0.0,0.0,0.099383295,0.5695384,1.0
0.0,0.0,1.0,0.0,0.6578637,1.0
0.0,0.0,0.0,0.0,0.60776484,1.0
1.0,0.0,0.0,0.45236933,0.74327224,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.689088,0.0,0.0,0.0,0.65509844,1.0
0.0,0.0,1.0,0.0,0.5423422,1.0
0.0,0.0,0.16177335,0.0,0.7250632,1.0
0.0,0.0,1.0,0.0,0.81002957,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,0.0,0.0,0.7577458,1.0
0.0,0.0,1.0,0.0,0.7701172,1.0
0.0,0.0,0.0,0.0,0.55659664,1.0
0.0,0.0,0.0,0.0,0.7354145,1.0
0.61868936,0.0,0.38131064,0.0,0.73287255,1.0
0.0,0.0,0.15804154,0.0,0.5377319,1.0
0.0,0.0,1.0,0.0,0.66431785,1.0
0.0,0.0,0.0,0.0,0.7794831,1.0
0.0,0.0,0.36544985,0.0,0.61288476,1.0
0.31561458,0.0,0.0,0.0,0.6658963,1.0
0.0,0.0,0.0,0.0,0.6724448,1.0
0.0,0.0,1.0,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.46242762,1.0
0.0,0.0,0.51035583,0.0,0.6743633,1.0
1.0,0.0,0.0,0.6091242,0.7296414,1.0
0.0,0.0,0.910292,0.0,0.68395114,1.0
0.0,0.0,1.0,0.0,0.7282125,1.0
0.0,0.0,0.0,0.0,0.6091117,1.0
0.0,0.0,0.0,0.0,0.58155954,1.0
0.52631474,0.0,0.0,1.0,0.65446216,1.0
0.0,0.0,1.0,0.0,0.66194355,1.0
0.0,0.0,1.0,0.0,0.76536155,1.0
1.0,0.0,0.0,0.0,0.7543684,1.0
0.0,0.0,0.0,0.0,0.64656484,1.0
0.0,0.0,0.0,0.0,0.6706196,1.0
0.0,0.0,1.0,0.0,0.6319505,1.0
0.0,0.0,0.0,0.0,0.6901497,1.0
0.0,0.0,1.0,0.0,0.55157727,1.0
0.0,0.0,0.46966726,0.0,0.65481156,1.0
0.0,0.0,1.0,0.0,0.756319,1.0
0.0,0.0,0.06419903,0.0,0.55405235,1.0
0.0,0.0,1.0,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.6785453,1.0
0.0,0.0,1.0,0.0,0.6956522,1.0
0.2618183,0.0,0.0,0.0,0.5993676,1.0
0.0,0.0,1.0,0.0,0.48074538,1.0
0.0,0.0,1.0,0.0,0.6950593,1.0
0.0,0.0,0.0,0.0,0.5425207,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
1.0,0.0,0.0,0.0,0.74577737,1.0
0.0,0.0,0.0,0.0,0.6357505,1.0
0.0,0.0,0.0,0.27897894,0.64004445,1.0
0.0,0.0,0.0,0.0,0.72670573,1.0
0.0,0.0,0.43487734,0.0,0.48958653,1.0
1.0,0.0,0.0,0.0,0.75117517,1.0
0.0,0.0,1.0,0.0,0.7208846,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.6539125,1.0
0.0,0.0,1.0,0.0,0.75813353,1.0
0.0,0.0,0.59929156,0.0,0.669596,1.0
0.921151,0.0,0.0,0.0,0.7357022,1.0
0.0,0.0,0.0,0.0,0.6831781,1.0
0.0,0.0,0.0,0.6779678,0.62269706,1.0
0.43720448,0.0,0.0,0.0,0.71466106,1.0
0.72151756,0.0,0.0,0.0,0.6785908,1.0
0.0,0.0,0.0,0.0,0.6914936,1.0
0.0,0.0,1.0,0.0,0.6230311,1.0
0.0,0.0,0.0,0.0,0.637048,1.0
0.0,0.0,1.0,0.0,0.77576935,1.0
1.0,0.0,0.0,0.7156803,0.72037566,1.0
1.0,0.0,0.0,0.28530824,0.75779927,1.0
1.0,0.0,0.0,0.0,0.74502945,1.0
0.0,0.0,1.0,0.0,0.77961373,1.0
0.0,0.0,0.0,0.0,0.6837903,1.0
0.0,0.0,0.15837301,0.0,0.6887664,1.0
0.0,0.0,0.0,0.0,0.73460543,1.0
0.0,0.0,0.0,0.0,0.6207444,1.0
0.0,0.0,0.0,0.0,0.6819161,1.0
0.0,0.0,1.0,0.0,0.669704,1.0
0.75529814,0.0,0.0,0.0,0.72849125,1.0
0.0,0.0,0.0,0.14469165,0.645883,1.0
0.0,0.0,0.0,0.0,0.6884389,1.0
0.0,0.0,1.0,0.0,0.61171836,1.0
0.0,0.0,0.0,0.0,0.5279587,1.0
0.0,0.0,0.0,0.0,0.57584745,1.0
0.0,0.0,0.0,0.0,0.65217394,1.0
0.0,0.0,1.0,0.0,0.6891249,1.0
0.0,0.0,0.0,0.0,0.6889104,1.0
0.0,0.0,1.0,0.0,0.4110739,1.0
0.0,0.0,1.0,0.0,0.5418788,1.0
0.0,0.0,1.0,0.0,0.7279146,1.0
0.0,0.0,1.0,0.0,0.5735028,1.0
0.0,0.0,1.0,0.0,0.7649705,1.0
0.0,0.0,1.0,0.0,0.78799856,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.53271013,1.0
0.0,0.0,0.0,0.06821698,0.649208,1.0
1.0,0.0,0.0,0.89250135,0.70499986,1.0
1.0,0.0,0.0,0.1377008,0.73314345,1.0
1.0,0.0,0.0,0.0,0.7756823,1.0
0.0,0.0,1.0,0.0,0.50350845,1.0
0.0,0.0,0.0,0.0,0.7201371,1.0
0.0,0.0,0.0,0.0,0.6080549,1.0
0.0,0.0,0.0,0.0,0.6713664,1.0
0.0,0.0,0.0,0.0,0.6026077,1.0
0.13669646,0.0,0.86330354,0.0,0.6956522,1.0
0.0,0.0,0.0,0.0,0.7243397,1.0
0.0,0.0,0.27879488,0.0,0.67140913,1.0
0.84934026,0.0,0.15065974,0.0,0.7629574,1.0
0.0,0.0,1.0,0.0,0.43702212,1.0
0.83295983,0.0,0.16704017,0.0,0.76082087,1.0
0.0,0.0,0.777215,0.0,0.6618602,1.0
0.0,0.0,0.0,0.87194484,0.6253985,1.0
0.0,0.0,0.0,0.55964077,0.5704036,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.67940205,1.0
0.15393358,0.0,0.0,0.0,0.7324377,1.0
1.0,0.0,0.0,0.38218474,0.7493752,1.0
0.24838358,0.0,0.0,0.0,0.7064515,1.0
0.78599995,0.0,0.0,0.0,0.6926087,1.0
0.0,0.0,1.0,0.0,0.70148003,1.0
0.0,0.0,1.0,0.0,0.67196614,1.0
0.0,0.0,0.0,0.012686014,0.65162235,1.0
0.0,0.0,0.0,0.0,0.71478754,1.0
0.0,0.0,0.0,0.0,0.5614384,1.0
0.0,0.0,0.0,0.0,0.65217394,1.0
0.0,0.0,1.0,0.0,0.63049185,1.0
0.0,0.0,0.0,0.0,0.7269791,1.0
0.0,0.0,0.6098293,0.0,0.73913044,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
1.0,0.0,0.0,0.26707774,0.7593845,1.0
0.0,0.0,0.0,0.891291,0.61342216,1.0
0.0,0.0,0.75205934,0.0,0.71721226,1.0
0.0,0.0,0.0,0.95429516,0.61068285,1.0
0.79798216,0.0,0.0,0.0,0.7039969,1.0
0.0,0.0,0.0,0.0,0.5923524,1.0
0.0,0.0,1.0,0.0,0.8149034,1.0
0.5236739,0.0,0.0,0.0,0.6790595,1.0
0.0,0.0,1.0,0.0,0.7760892,1.0
0.0,0.0,0.60989374,0.0,0.72957444,1.0
0.0,0.0,0.0,0.0,0.5747901,1.0
0.0,0.0,0.68347186,0.0,0.73913044,1.0
0.0,0.0,0.0,0.0,0.72349614,1.0
0.0,0.0,1.0,0.0,0.6711572,1.0
0.9075789,0.0,0.0,0.0,0.76251715,1.0
0.0,0.0,0.0,0.0,0.6993065,1.0
0.0,0.0,0.0,0.2215069,0.6425432,1.0
0.0,0.0,0.0,0.0,0.65707636,1.0
0.0,0.0,1.0,0.0,0.7641388,1.0
0.0,0.0,0.0,0.0,0.5615923,1.0
0.0,0.0,1.0,0.0,0.8048639,1.0
1.0,0.0,0.0,0.38698602,0.74895775,1.0
0.0,0.0,0.0,0.0,0.6731588,1.0
0.97925866,0.0,0.0,1.0,0.6938486,1.0
0.968419,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,1.0,0.0,0.7164306,1.0
0.0,0.0,1.0,0.0,0.802989,1.0
0.87915957,0.0,0.0,0.0,0.7510851,1.0
0.0,0.0,0.0,0.0,0.7295094,1.0
0.0,0.0,0.0,0.0,0.7241096,1.0
0.0,0.0,0.0,0.78192323,0.58973247,1.0
0.0,0.0,0.0,0.0,0.7126668,1.0
0.44038498,0.0,0.0,0.0,0.7826087,1.0
0.31506324,0.0,0.0,0.0,0.7826087,1.0
0.036224842,0.0,0.0,1.0,0.6118457,1.0
0.0,0.0,0.0,0.0,0.5307595,1.0
0.0,0.0,1.0,0.0,0.75132644,1.0
0.0,0.0,0.0,0.0,0.6840935,1.0
0.0,0.0,0.0,0.0,0.5238751,1.0
0.0,0.0,1.0,0.0,0.7753503,1.0
0.0,0.0,1.0,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.7378348,1.0
1.0,0.0,0.0,0.43665063,0.7446391,1.0
0.0,0.0,0.0,0.0,0.7059638,1.0
0.0,0.0,1.0,0.0,0.72317064,1.0
0.0,0.0,1.0,0.0,0.7430643,1.0
0.0,0.0,1.0,0.0,0.71952605,1.0
0.9052291,0.0,0.09477089,0.0,0.6956522,1.0
0.0,0.0,0.0,0.0,0.7096343,1.0
0.98056483,0.0,0.0,0.0,0.7783837,1.0
0.0,0.0,0.11070569,0.0,0.6908389,1.0
0.0,0.0,0.0,0.0,0.70383227,1.0
0.0,0.0,0.0,0.0,0.6882354,1.0
1.0,0.0,0.0,0.19805366,0.76538664,1.0
0.0,0.0,1.0,0.0,0.79448617,1.0
0.0,0.0,0.20668715,0.0,0.5292718,1.0
0.0,0.0,1.0,0.0,0.7242624,1.0
0.0,0.0,1.0,0.0,0.6378189,1.0
0.0,0.0,0.0,0.0,0.7246679,1.0
0.0,0.0,1.0,0.0,0.8037373,1.0
0.0,0.0,1.0,0.0,0.5573877,1.0
0.0,0.0,0.0,0.0,0.6756352,1.0
0.701354,0.0,0.298646,0.0,0.74365485,1.0
0.4570979,0.0,0.0,0.0,0.62110823,1.0
0.0,0.0,0.5666444,0.0,0.63912755,1.0
1.0,0.0,0.0,0.7233777,0.7197063,1.0
0.0,0.0,0.0,0.0,0.6488726,1.0
0.0,0.0,0.0,0.0,0.58771753,1.0
0.0,0.0,0.0,0.0,0.5755292,1.0
0.0,0.0,1.0,0.0,0.666225,1.0
0.0,0.0,1.0,0.0,0.8183905,1.0
0.0,0.0,0.5865894,0.0,0.6701483,1.0
0.38696074,0.0,0.0,0.0,0.7826087,1.0
1.0,0.0,0.0,0.17943859,0.7670053,1.0
0.0,0.0,0.0,0.0,0.6074453,1.0
0.0,0.0,0.0,0.0,0.71248984,1.0
0.0,0.0,1.0,0.0,0.81746066,1.0
0.0,0.0,1.0,0.0,0.47268093,1.0
0.0,0.0,1.0,0.0,0.55908036,1.0
0.0,0.0,1.0,0.0,0.45410314,1.0
0.0,0.0,1.0,0.0,0.64023167,1.0
0.8793127,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,1.0,0.0,0.6956522,1.0
0.9998813,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,0.018319342,0.0,0.7810157,1.0
0.0,0.0,0.0,0.0,0.7052563,1.0
0.0,0.0,1.0,0.0,0.47182178,1.0
0.0,0.0,0.0,0.0,0.65217394,1.0
0.0,0.0,0.0,0.0,0.65217394,1.0
1.0,0.0,0.0,0.3089264,0.7256988,1.0
0.0,0.0,0.0,0.0,0.6276831,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,1.0,0.0,0.46193922,1.0
1.0,0.0,0.0,0.0,0.7652464,1.0
0.0,0.0,1.0,0.0,0.7604886,1.0
1.0,0.0,0.0,0.0,0.76569855,1.0
0.0,0.0,1.0,0.0,0.6739122,1.0
0.0,0.0,0.0,0.0,0.64773774,1.0
0.0,0.0,0.0,0.0,0.5383352,1.0
1.0,0.0,0.0,0.6251694,0.72824615,1.0
0.0,0.0,0.0,0.0,0.58645254,1.0
0.0,0.0,1.0,0.0,0.80133504,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.50251234,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,1.0,0.0,0.647396,1.0
0.0,0.0,0.4072277,0.0,0.46862248,1.0
0.0,0.0,0.0,0.0,0.66571337,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.52708596,0.5675727,1.0
0.0,0.0,0.0,0.0,0.6630281,1.0
0.0,0.0,0.38850868,0.0,0.6158924,1.0
0.0,0.0,0.0,0.0,0.7000255,1.0
0.0,0.0,1.0,0.0,0.6431832,1.0
0.0,0.0,0.0,0.0,0.716447,1.0
0.0,0.0,0.0,0.0,0.522281,1.0
0.0,0.0,0.82139206,0.0,0.73913044,1.0
0.0,0.0,0.0,0.017576218,0.5232675,1.0
0.0,0.0,0.0,0.0,0.67929786,1.0
0.0,0.0,1.0,0.0,0.6346851,1.0
0.0,0.0,0.0,0.0,0.6776475,1.0
1.0,0.0,0.0,0.38600487,0.74904305,1.0
0.7865026,0.0,0.2134974,0.0,0.7547612,1.0
0.0,0.0,0.0,0.0,0.6648452,1.0
1.0,0.0,0.0,0.0,0.77628464,1.0
0.0,0.0,1.0,0.0,0.65221703,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,1.0,0.0,0.44955266,1.0
0.0,0.0,0.0,0.0,0.6611665,1.0
0.0,0.0,0.3995443,0.0,0.74786574,1.0
0.0,0.0,0.0,0.0,0.5261044,1.0
0.0,0.0,0.0,0.053228498,0.52636766,1.0
0.0,0.0,1.0,0.0,0.6922587,1.0
0.0,0.0,1.0,0.0,0.7173294,1.0
0.0,0.0,1.0,0.0,0.670606,1.0
0.0,0.0,0.44337606,0.0,0.676375,1.0
0.78678584,0.0,0.0,0.0,0.7362578,1.0
0.0,0.0,0.0,0.0,0.6820918,1.0
0.0,0.0,1.0,0.0,0.7791061,1.0
0.0,0.0,0.0,0.5415741,0.5688325,1.0
0.47704172,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,1.0,0.0,0.7843806,1.0
0.0,0.0,0.0,0.0,0.73442906,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.2137031,0.0,0.0,0.0,0.61167455,1.0
0.0,0.0,0.0,0.4572265,0.63229454,1.0
0.0,0.0,1.0,0.0,0.8223302,1.0
0.0,0.0,0.0,0.0,0.52842826,1.0
0.0,0.0,1.0,0.0,0.74287117,1.0
0.0,0.0,0.0,0.0,0.5918616,1.0
0.0,0.0,1.0,0.0,0.5459385,1.0
0.0,0.0,0.19758171,0.0,0.66076446,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.0,0.73362356,1.0
0.0,0.0,0.6535487,0.0,0.65046287,1.0
0.0,0.0,1.0,0.0,0.5924549,1.0
0.0,0.0,1.0,0.0,0.6710595,1.0
0.0,0.0,0.0,0.7085416,0.5833515,1.0
0.0,0.0,0.0,0.0,0.66237146,1.0
1.0,0.0,0.0,0.65368265,0.7257667,1.0
0.14896303,0.0,0.0,0.0,0.58464736,1.0
0.0,0.0,0.0,0.0,0.6551475,1.0
1.0,0.0,0.0,0.0,0.7403227,1.0
0.0,0.0,0.0,0.0,0.5842507,1.0
0.0,0.0,1.0,0.0,0.75127846,1.0
0.1468882,0.0,0.8531118,0.0,0.6956522,1.0
0.0,0.0,0.60003996,0.0,0.44347304,1.0
0.27008867,0.0,0.0,0.0,0.6874029,1.0
0.0,0.0,1.0,0.0,0.7187508,1.0
0.0,0.0,0.0,0.0,0.6596258,1.0
0.0,0.0,1.0,0.0,0.776131,1.0
0.0,0.0,0.0,0.0,0.6548606,1.0
0.44317627,0.0,0.0,0.0,0.64229155,1.0
0.8287094,0.0,0.0,0.0,0.6733099,1.0
0.0,0.0,0.0,0.03448236,0.73463273,1.0
0.0,0.0,0.0,0.0,0.7138744,1.0
0.0,0.0,1.0,0.0,0.74844503,1.0
0.0,0.0,0.0,0.0,0.5773132,1.0
0.0,0.0,0.0,0.0,0.6141845,1.0
0.0,0.0,1.0,0.0,0.70482254,1.0
0.0,0.0,0.0,0.0,0.64415747,1.0
0.0,0.0,0.0,0.0,0.71732265,1.0
1.0,0.0,0.0,0.0,0.77680904,1.0
0.20527065,0.0,0.0,0.0,0.5919918,1.0
0.0,0.0,0.0372594,0.0,0.73913044,1.0
0.0,0.0,0.0,0.0,0.73600495,1.0
0.0,0.0,0.73167396,0.0,0.7189849,1.0
0.0,0.0,0.0,0.0,0.73564315,1.0
0.0,0.0,1.0,0.0,0.8044417,1.0
0.0,0.0,0.0,0.0,0.65217394,1.0
0.0,0.0,1.0,0.0,0.78265816,1.0
0.0,0.0,0.0,0.0,0.6712317,1.0
0.5885153,0.0,0.0,0.0,0.67776155,1.0
0.0,0.0,0.71510136,0.0,0.66456085,1.0
0.51298463,0.0,0.0,0.0,0.67447764,1.0
0.0,0.0,1.0,0.0,0.72614515,1.0
0.0,0.0,1.0,0.0,0.7511523,1.0
0.12812364,0.0,0.0,0.0,0.55516267,1.0
1.0,0.0,0.0,0.60477436,0.7300196,1.0
0.0,0.0,0.0,0.0,0.5362347,1.0
0.0,0.0,1.0,0.0,0.63745505,1.0
0.1966008,0.0,0.0,0.0,0.71274793,1.0
1.0,0.0,0.0,0.86068887,0.7077662,1.0
0.0,0.0,1.0,0.0,0.81971174,1.0
0.0,0.0,1.0,0.0,0.8221136,1.0
0.7165323,0.0,0.2834677,0.0,0.7456347,1.0
0.0,0.0,0.0,0.0,0.57396287,1.0
0.0,0.0,1.0,0.0,0.78061324,1.0
0.0,0.0,1.0,0.0,0.77156365,1.0
0.0,0.0,0.0,0.0,0.7247596,1.0
1.0,0.0,0.0,0.67415595,0.7098193,1.0
0.0,0.0,1.0,0.0,0.6586286,1.0
0.0,0.0,0.0,0.0,0.7083654,1.0
0.0,0.0,0.40227282,0.0,0.7041502,1.0
0.0,0.0,1.0,0.0,0.76214457,1.0
0.0,0.0,1.0,0.0,0.4867562,1.0
0.0,0.0,0.0,0.0,0.58623743,1.0
0.0,0.0,1.0,0.0,0.66851664,1.0
0.0,0.0,0.0,0.0,0.65217394,1.0
0.0,0.0,0.0,0.0,0.7006991,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,1.0,0.0,0.66758245,1.0
0.0,0.0,0.28839225,0.0,0.60283375,1.0
0.0,0.0,1.0,0.0,0.6628551,1.0
0.7514863,0.0,0.0,0.0,0.70645714,1.0
1.0,0.0,0.0,0.3867588,0.7489775,1.0
0.0,0.0,0.0,0.0,0.67824376,1.0
1.0,0.0,0.0,0.0,0.7820932,1.0
0.0,0.0,0.0,0.0,0.70110005,1.0
0.0,0.0,0.32499188,0.0,0.68152213,1.0
0.0,0.0,0.0,0.0,0.54630435,1.0
0.0,0.0,0.11852521,0.0,0.5446043,1.0
0.0,0.0,0.0,0.0,0.60154533,1.0
1.0,0.0,0.0,0.4466663,0.7197102,1.0
0.0,0.0,0.0,0.0,0.69244045,1.0
0.0,0.0,1.0,0.0,0.66460466,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,1.0,0.0,0.76029867,1.0
0.0,0.0,0.0,0.0,0.5623946,1.0
0.0,0.0,0.0,0.0,0.69302666,1.0
0.0,0.0,0.0,0.0,0.64360565,1.0
0.0,0.0,1.0,0.0,0.49376255,1.0
0.0,0.0,1.0,0.0,0.6609967,1.0
1.0,0.0,0.0,0.0,0.7233326,1.0
0.0,0.0,0.0,0.0,0.7211662,1.0
0.0,0.0,1.0,0.0,0.70045584,1.0
0.0,0.0,0.0,0.0,0.54397947,1.0
0.0,0.0,1.0,0.0,0.6936976,1.0
0.0,0.0,1.0,0.0,0.7456575,1.0
0.0,0.0,0.0,0.0,0.5546579,1.0
0.0,0.0,0.0,0.0,0.70391154,1.0
0.0,0.0,1.0,0.0,0.7404922,1.0
0.0,0.0,0.0,0.0,0.63667315,1.0
0.0,0.0,0.0,0.0,0.68488866,1.0
0.0,0.0,1.0,0.0,0.76331574,1.0
0.0,0.0,0.0,0.0,0.7008941,1.0
0.0,0.0,0.88005984,0.0,0.61912525,1.0
1.0,0.0,0.0,0.0,0.7194875,1.0
0.0,0.0,1.0,0.0,0.57838285,1.0
0.0,0.0,0.0,0.46625805,0.63190186,1.0
0.54756546,0.0,0.4524345,0.0,0.7235955,1.0
0.0,0.0,0.0,0.0,0.568277,1.0
0.0,0.0,1.0,0.0,0.40646094,1.0
0.0,0.0,0.0,0.0,0.66423875,1.0
1.0,0.0,0.0,0.3524922,0.7519572,1.0
0.0,0.0,0.86363435,0.0,0.6778654,1.0
0.0,0.0,0.0,0.0,0.59861493,1.0
0.0,0.0,0.0,0.0,0.5464244,1.0
0.0,0.0,1.0,0.0,0.82482636,1.0
1.0,0.0,0.0,0.11661351,0.7724684,1.0
0.0,0.0,1.0,0.0,0.82371974,1.0
0.0,0.0,1.0,0.0,0.66107756,1.0
0.13185155,0.0,0.0,1.0,0.62016106,1.0
0.0,0.0,0.0,0.0,0.6788143,1.0
0.0,0.0,0.0,0.0,0.62905526,1.0
0.0,0.0,0.0,0.0,0.66434443,1.0
0.0,0.0,1.0,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.7071878,1.0
0.0,0.0,0.0,0.0,0.7803278,1.0
0.0,0.0,1.0,0.0,0.72637975,1.0
1.0,0.0,0.0,0.07884151,0.7757529,1.0
0.0,0.0,1.0,0.0,0.6596405,1.0
0.0,0.0,0.93473,0.0,0.40265566,1.0
0.0,0.0,0.0,0.0,0.6956522,1.0
1.0,0.0,0.0,0.14938182,0.769619,1.0
0.0,0.0,1.0,0.0,0.6923186,1.0
1.0,0.0,0.0,0.35553536,0.7516926,1.0
0.0,0.0,0.0,0.10022515,0.569575,1.0
0.88184446,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,0.0,0.0,0.55171007,1.0
0.0,0.0,0.0,0.0,0.66180784,1.0
0.45678902,0.0,0.0,1.0,0.64841646,1.0
0.0,0.0,0.16766685,0.0,0.73913044,1.0
0.0,0.0,0.0,0.0,0.64247,1.0
0.0,0.0,1.0,0.0,0.7515212,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,0.0,0.0,0.71211946,1.0
0.0,0.0,1.0,0.0,0.78113586,1.0
0.0,0.0,1.0,0.0,0.3943961,1.0
1.0,0.0,0.0,0.0,0.7826087,1.0
0.0,0.0,0.0,0.0,0.66470873,1.0
0.0,0.0,1.0,0.0,0.7189731,1.0
0.0,0.0,1.0,0.0,0.6613188,1.0
0.0,0.0,0.811988,0.0,0.66034836,1.0
0.0,0.0,0.0,0.0,0.7573141,1.0
0.0,0.0,0.0,0.0,0.68536365,1.0
0.0,0.0,1.0,0.0,0.7879638,1.0
0.0,0.0,1.0,0.0,0.7469775,1.0
0.0,0.0,0.0,0.3823806,0.6355487,1.0
0.0,0.0,0.0,0.0,0.5661392,1.0
0.0,0.0,1.0,0.0,0.6841384,1.0
0.78416324,0.0,0.0,0.0,0.66749954,1.0
0.0,0.0,1.0,0.0,0.6889845,1.0
0.0,0.0,0.0,0.0,0.6702058,1.0
0.0,0.0,0.0,0.0,0.69408035,1.0
0.0,0.0,1.0,0.0,0.7375767,1.0
0.0,0.0,1.0,0.0,0.7494108,1.0
0.0,0.0,0.0,0.0,0.69911253,1.0
0.0,0.0,0.7238636,0.0,0.43932807,1.0
0.0,0.0,0.0,0.0,0.55389345,1.0
0.0,0.0,1.0,0.0,0.8015819,1.0
0.0,0.0,1.0,0.0,0.8097117,1.0
0.2534743,0.0,0.7465257,0.0,0.6956522,1.0
0.0,0.0,1.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.0,0.6040943,1.0
0.0,0.0,1.0,0.0,0.71670425,1.0
0.0,0.0,0.0,0.0,0.6709815,1.0
0.0,0.0,1.0,0.0,0.7493001,1.0
0.0,0.0,0.0,0.0,0.66222453,1.0
0.0,0.0,0.0,0.0,0.6374929,1.0
