CWE,DWE,FRE,WOE,CDE,HTE,Month,HPE
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7010534,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9654164,1.0
0.0,0.0,0.7756119,0.0,0.0,0.0,0.9294898,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6492812,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9279223,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.94749147,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.76924276,1.0
0.0,0.0,0.79791415,0.0,0.0,0.0,0.92746234,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.85601074,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7115413,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8848139,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.67049336,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9748269,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9105889,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.94883215,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.93300915,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6749128,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7620754,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9599706,1.0
0.0,0.0,0.61529803,0.0,0.0,0.0,0.9440638,1.0
0.0,0.0,0.083464086,0.0,0.0,0.0,0.9924123,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.70778054,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9105354,1.0
0.0,0.0,0.66792,0.0,0.0,0.0,0.93928,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.76921046,1.0
0.0,0.0,0.16595489,0.0,0.0,0.0,0.9849132,1.0
0.0,0.0,0.8819277,0.0,0.0,0.0,0.9198247,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9611373,1.0
0.0,0.0,0.16223341,0.0,0.0,0.0,0.9852515,1.0
0.0,0.0,0.0126075195,0.0,0.0,0.0,0.99885386,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.95205456,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.67626977,1.0
0.0,0.0,0.07940658,0.0,0.0,0.0,0.9927812,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7340013,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6879356,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.7102428,0.0,0.0,0.0,0.93543243,1.0
0.0,0.0,1.0,0.0,0.0,0.05909389,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.018391386,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.10234302,1.0
0.0,0.0,1.0,0.0,0.0,0.00018839956,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.16908108,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.11095284,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.16120633,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.12884872,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.41276112,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.108876884,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.018000089,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.1435051,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.17687728,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.70768833,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.093383975,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.031629264,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.10550356,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.092563756,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.08014822,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.067593075,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.6350891,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.16939256,1.0
0.0,0.0,1.0,0.0,0.0,0.2633158,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.1302572,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.1560156,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.07424087,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.14066337,1.0
0.0,0.0,1.0,0.0,0.0,0.7302461,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.5988083,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.1700925,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.87726176,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.1517811,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.119926214,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.08521518,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.4291826,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.26777667,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.78916085,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.077572845,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.062031806,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.23553342,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.23063706,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.22168532,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.20168272,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.17374769,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.20768748,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2562006,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2618057,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.077312805,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1845153,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.22278155,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.26631153,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.24816912,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2620235,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.242813,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.20528848,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.24314618,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.20879343,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2685485,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.24739942,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.02493082,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18143567,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.24705201,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.13514651,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.24206042,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.16503914,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.23602924,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.23178034,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2636656,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.10832005,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.262549,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.23624477,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.9745522,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.3541776,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.36309767,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.6593958,1.0,0.0,0.0,0.0,0.2127822,1.0
0.0,0.9282881,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.59037113,1.0,0.0,0.0,0.0,0.21905717,1.0
0.0,0.6887825,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.32287937,1.0,0.0,0.0,0.0,0.24337462,1.0
0.0,0.39422077,1.0,0.0,0.0,0.0,0.12674734,1.0
0.0,0.63540626,1.0,0.0,0.0,0.0,0.21496308,1.0
0.0,0.7821075,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.011964023,1.0,0.0,0.0,0.0,0.09199673,1.0
0.0,0.54599833,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.31172574,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.859447,1.0,0.0,0.0,0.0,0.19459572,1.0
0.0,0.51441026,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.97246325,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.49454486,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.03598261,1.0,0.0,0.0,0.0,0.26945615,1.0
0.0,0.6157933,1.0,0.0,0.0,0.0,0.14689031,1.0
0.0,0.961004,1.0,0.0,0.0,0.0,0.18536328,1.0
0.0,0.9690442,1.0,0.0,0.0,0.0,0.18463235,1.0
0.0,0.6120132,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.83997506,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.9766479,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.2437864,1.0,0.0,0.0,0.0,0.25056487,1.0
0.0,0.54147696,1.0,0.0,0.0,0.0,0.2235021,1.0
0.0,0.7107552,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.099916816,1.0,0.0,0.0,0.0,0.09999244,1.0
0.0,0.88386106,1.0,0.0,0.0,0.0,0.19237627,1.0
0.0,0.04408115,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.68603325,1.0,0.0,0.0,0.0,0.21036062,1.0
0.0,0.111596346,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.39705712,1.0,0.0,0.0,0.0,0.23663118,1.0
0.0,0.17329264,1.0,0.0,0.0,0.0,0.106662974,1.0
0.0,0.01598686,1.0,0.0,0.0,0.0,0.27127394,1.0
0.0,0.7115946,1.0,0.0,0.0,0.0,0.20803687,1.0
0.0,0.038864493,1.0,0.0,0.0,0.0,0.094442226,1.0
0.0,0.6105181,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.6144881,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.6596129,1.0,0.0,0.0,0.0,0.21276248,1.0
0.0,0.4585924,1.0,0.0,0.0,0.0,0.23103707,1.0
0.0,0.84585494,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.44628853,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.45829517,1.0,0.0,0.0,0.0,0.1325723,1.0
0.0,0.2380982,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.16635007,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.55955863,1.0,0.0,0.0,0.0,0.22185831,1.0
0.0,0.69766676,1.0,0.0,0.0,0.0,0.20930302,1.0
0.0,0.7406651,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.8053762,1.0,0.0,0.0,0.0,0.16412511,1.0
0.0,0.9423524,1.0,0.0,0.0,0.0,0.18705888,1.0
0.0,0.657552,1.0,0.0,0.0,0.0,0.21294983,1.0
0.0,0.7297523,1.0,0.0,0.0,0.0,0.20638616,1.0
0.0,0.033582628,1.0,0.0,0.0,0.0,0.2696743,1.0
0.0,0.4422912,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.65272295,1.0,0.0,0.0,0.0,0.18181819,1.0
0.0,0.41953242,1.0,0.0,0.0,0.0,0.23458797,1.0
0.0,0.8608033,1.0,0.0,0.0,0.0,0.18181819,1.0
0.17248106,0.0,1.0,0.0,0.0,0.17248106,0.66772383,1.0
1.0,0.0,1.0,0.0,0.0,0.2354722,0.67917675,1.0
0.42647105,0.0,1.0,0.0,0.0,0.42647105,0.71390384,1.0
0.043952882,0.0,1.0,0.0,0.0,0.043952882,0.64435506,1.0
1.0,0.0,1.0,0.0,0.0,0.7995255,0.78173196,1.0
0.8907358,0.0,1.0,0.0,0.0,0.8907358,0.79831564,1.0
1.0,0.0,1.0,0.0,0.0,0.14603806,0.662916,1.0
0.56085014,0.0,1.0,0.0,0.0,0.56085014,0.73833644,1.0
0.15303117,0.0,1.0,0.0,0.0,0.15303117,0.6641875,1.0
1.0,0.0,1.0,0.0,0.0,0.10690981,0.6558018,1.0
0.9375424,0.0,1.0,0.0,0.0,0.9375424,0.80682594,1.0
0.11653525,0.0,1.0,0.0,0.0,0.11653525,0.6575519,1.0
0.5516809,0.0,1.0,0.0,0.0,0.5516809,0.7366693,1.0
0.48956752,0.0,1.0,0.0,0.0,0.48956752,0.72537595,1.0
1.0,0.0,1.0,0.0,0.0,0.37340748,0.70425594,1.0
1.0,0.0,1.0,0.0,0.0,0.0736174,0.6497486,1.0
1.0,0.0,1.0,0.0,0.0,0.9808839,0.8147062,1.0
1.0,0.0,1.0,0.0,0.0,0.5231565,0.73148304,1.0
0.31227797,0.0,1.0,0.0,0.0,0.31227797,0.69314146,1.0
1.0,0.0,1.0,0.0,0.0,0.27729303,0.6867806,1.0
1.0,0.0,1.0,0.0,0.0,0.30746758,0.6922668,1.0
0.8655649,0.0,1.0,0.0,0.0,0.8655649,0.79373914,1.0
0.70060444,0.0,1.0,0.0,0.0,0.70060444,0.76374626,1.0
1.0,0.0,1.0,0.0,0.0,0.64128447,0.75296086,1.0
0.19556278,0.0,1.0,0.0,0.0,0.19556278,0.67192054,1.0
0.72124016,0.0,1.0,0.0,0.0,0.72124016,0.76749825,1.0
1.0,0.0,1.0,0.0,0.0,0.789295,0.7798719,1.0
1.0,0.0,1.0,0.0,0.0,0.042551994,0.64410037,1.0
1.0,0.0,1.0,0.0,0.0,0.9911367,0.81657034,1.0
0.0021791458,0.0,1.0,0.0,0.0,0.0021791458,0.6367598,1.0
1.0,0.0,1.0,0.0,0.0,0.3231787,0.69512343,1.0
1.0,0.0,1.0,0.0,0.0,0.17153072,0.66755104,1.0
0.70538056,0.0,1.0,0.0,0.0,0.70538056,0.7646147,1.0
1.0,0.0,1.0,0.0,0.0,0.98568475,0.8155791,1.0
0.2621305,0.0,1.0,0.0,0.0,0.2621305,0.68402374,1.0
0.16585541,0.0,1.0,0.0,0.0,0.16585541,0.66651917,1.0
1.0,0.0,1.0,0.0,0.0,0.25952387,0.6835498,1.0
0.8571497,0.0,1.0,0.0,0.0,0.8571497,0.7922091,1.0
0.24657208,0.0,1.0,0.0,0.0,0.24657208,0.6811949,1.0
0.2310772,0.0,1.0,0.0,0.0,0.2310772,0.6783777,1.0
0.3414595,0.0,1.0,0.0,0.0,0.3414595,0.6984472,1.0
1.0,0.0,1.0,0.0,0.0,0.2338841,0.678888,1.0
1.0,0.0,1.0,0.0,0.0,0.15407854,0.6643779,1.0
1.0,0.0,1.0,0.0,0.0,0.38639587,0.7066175,1.0
0.9113953,0.0,1.0,0.0,0.0,0.9113953,0.8020719,1.0
1.0,0.0,1.0,0.0,0.0,0.5123722,0.7295222,1.0
0.92235065,0.0,1.0,0.0,0.0,0.92235065,0.8040638,1.0
0.59245694,0.0,1.0,0.0,0.0,0.59245694,0.7440831,1.0
0.5928935,0.0,1.0,0.0,0.0,0.5928935,0.7441625,1.0
0.9339902,0.0,1.0,0.0,0.0,0.9339902,0.80618006,1.0
0.65117943,0.0,1.0,0.0,0.0,0.65117943,0.7547599,1.0
0.8890019,0.0,1.0,0.0,0.0,0.8890019,0.7980004,1.0
0.19176477,0.0,1.0,0.0,0.0,0.19176477,0.67122996,1.0
0.052311957,0.0,1.0,0.0,0.0,0.052311957,0.64587486,1.0
0.92768353,0.0,1.0,0.0,0.0,0.92768353,0.80503345,1.0
1.0,0.0,1.0,0.0,0.0,0.0448848,0.6445245,1.0
0.47742343,0.0,1.0,0.0,0.0,0.47742343,0.7231679,1.0
0.7004343,0.0,1.0,0.0,0.0,0.7004343,0.7637154,1.0
1.0,0.0,1.0,0.0,0.0,0.9231379,0.80420697,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.6557069,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.6508982,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8788333,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.8075109,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.69143474,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.84501016,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.59270173,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.75090337,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.88835776,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.6990489,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9807278,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.88048124,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.87676126,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.98758173,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.94261324,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8827577,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.964079,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.87032604,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.96377903,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9665649,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8480946,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9655369,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9693322,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.97738755,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9264928,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9990978,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9124091,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8594689,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.822543,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9771727,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.12256915,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.023627726,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.031381108,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.085452415,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.16184385,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.011309678,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0007128719,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.11471306,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.040697586,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.02441361,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0069308383,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.146721,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.049688835,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.003990904,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.030136323,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.08100758,1.0
