Hour,Weekday,HPE
0.826087,0.5,0.0
0.6086957,0.5,0.0
0.04347826,0.16666667,0.0
0.6956522,0.8333334,0.0
0.5217391,0.33333334,0.0
0.6956522,0.33333334,0.0
0.73913044,1.0,0.0
0.5217391,0.33333334,0.0
0.65217394,0.33333334,0.0
0.826087,0.33333334,0.0
0.95652175,0.5,0.0
0.13043478,0.6666667,0.0
0.39130434,0.16666667,0.0
0.65217394,0.5,0.0
0.6956522,0.33333334,0.0
0.30434784,0.8333334,0.0
0.30434784,0.33333334,0.0
0.39130434,0.16666667,0.0
0.6956522,0.6666667,0.0
0.86956525,0.16666667,0.0
0.43478262,0.6666667,0.0
0.7826087,0.16666667,0.0
0.5217391,0.6666667,0.0
0.6956522,0.16666667,0.0
0.65217394,0.0,0.0
0.43478262,0.0,0.0
0.08695652,0.33333334,0.0
0.5217391,0.8333334,0.0
0.6086957,1.0,0.0
0.43478262,0.33333334,0.0
0.7826087,0.8333334,0.0
1.0,0.33333334,0.0
0.6086957,0.5,0.0
0.6086957,0.0,0.0
0.47826087,0.33333334,0.0
0.21739131,0.6666667,0.0
0.5217391,0.16666667,0.0
0.47826087,0.33333334,0.0
0.6086957,0.8333334,0.0
0.86956525,0.8333334,0.0
0.17391305,0.33333334,0.0
0.08695652,0.33333334,0.0
0.04347826,1.0,0.0
0.04347826,0.16666667,0.0
1.0,0.0,0.0
0.86956525,0.0,0.0
0.0,0.0,0.0
0.73913044,0.16666667,0.0
0.3478261,0.6666667,0.0
0.6956522,0.0,0.0
0.86956525,0.6666667,0.0
0.73913044,0.33333334,0.0
0.17391305,0.6666667,0.0
0.30434784,0.16666667,0.0
0.26086956,0.5,0.0
0.13043478,0.0,0.0
0.6086957,0.5,0.0
1.0,0.0,0.0
0.6086957,0.6666667,0.0
0.47826087,0.16666667,0.0
0.5652174,0.8333334,0.0
0.95652175,1.0,0.0
0.08695652,0.33333334,0.0
0.3478261,0.8333334,0.0
0.30434784,0.5,0.0
0.0,0.8333334,0.0
0.47826087,0.6666667,0.0
0.30434784,0.16666667,0.0
0.13043478,0.6666667,0.0
0.826087,0.5,0.0
0.65217394,0.16666667,0.0
0.826087,0.8333334,0.0
0.9130435,0.5,0.0
0.65217394,0.8333334,0.0
0.826087,0.6666667,0.0
0.30434784,0.33333334,0.0
0.6086957,0.5,0.0
0.26086956,0.33333334,0.0
0.0,0.16666667,0.0
0.6956522,0.6666667,0.0
0.43478262,0.6666667,0.0
0.5217391,0.8333334,0.0
0.6086957,1.0,0.0
0.21739131,0.0,0.0
0.08695652,0.5,0.0
0.9130435,0.8333334,0.0
0.65217394,0.5,0.0
0.13043478,1.0,0.0
0.826087,0.0,0.0
0.73913044,1.0,0.0
0.3478261,0.8333334,0.0
0.5652174,0.16666667,0.0
0.39130434,0.5,0.0
0.08695652,0.16666667,0.0
0.43478262,0.5,0.0
0.43478262,1.0,0.0
0.17391305,0.33333334,0.0
0.43478262,0.0,0.0
1.0,0.5,0.0
0.6086957,0.8333334,0.0
0.7826087,1.0,0.0
0.47826087,0.5,0.0
0.95652175,0.8333334,0.0
0.6086957,0.5,0.0
0.5217391,0.8333334,0.0
0.65217394,0.5,0.0
0.95652175,0.5,0.0
0.9130435,0.8333334,0.0
0.6956522,0.0,0.0
0.73913044,0.5,0.0
0.95652175,0.16666667,0.0
0.08695652,0.16666667,0.0
0.6956522,0.6666667,0.0
0.86956525,0.0,0.0
0.08695652,0.5,0.0
0.95652175,0.8333334,0.0
0.17391305,0.16666667,0.0
0.5217391,0.33333334,0.0
0.3478261,0.6666667,0.0
0.47826087,0.6666667,0.0
0.6956522,0.5,0.0
0.73913044,1.0,0.0
0.47826087,1.0,0.0
0.39130434,1.0,0.0
0.6086957,0.33333334,0.0
0.47826087,1.0,0.0
0.43478262,0.16666667,0.0
0.26086956,0.5,0.0
0.39130434,1.0,0.0
0.13043478,1.0,0.0
0.30434784,0.33333334,0.0
1.0,0.16666667,0.0
0.9130435,0.33333334,0.0
0.7826087,0.5,0.0
0.7826087,0.5,0.0
0.7826087,0.33333334,0.0
0.30434784,0.16666667,0.0
0.86956525,0.8333334,0.0
0.5652174,0.6666667,0.0
0.95652175,0.33333334,0.0
0.5652174,0.0,0.0
0.9130435,0.33333334,0.0
0.04347826,0.0,0.0
0.21739131,0.16666667,0.0
0.13043478,0.5,0.0
0.9130435,0.8333334,0.0
0.39130434,0.5,0.0
0.39130434,0.16666667,0.0
0.47826087,1.0,0.0
0.21739131,0.16666667,0.0
0.5217391,0.16666667,0.0
0.0,0.5,0.0
0.86956525,0.6666667,0.0
0.65217394,0.8333334,0.0
1.0,0.16666667,0.0
0.6086957,1.0,0.0
0.30434784,0.5,0.0
0.0,0.8333334,0.0
0.826087,0.6666667,0.0
0.7826087,0.5,0.0
0.9130435,0.16666667,0.0
0.5652174,0.33333334,0.0
0.6956522,0.0,0.0
0.26086956,1.0,0.0
0.6086957,0.0,0.0
0.95652175,0.33333334,0.0
0.826087,0.33333334,0.0
0.30434784,0.16666667,0.0
0.6086957,0.8333334,0.0
0.65217394,0.8333334,0.0
0.39130434,0.8333334,0.0
0.9130435,1.0,0.0
0.6956522,0.0,0.0
0.08695652,1.0,0.0
0.9130435,0.16666667,0.0
0.6086957,0.5,0.0
0.17391305,0.8333334,0.0
0.0,0.33333334,0.0
0.08695652,1.0,0.0
0.6086957,1.0,0.0
0.65217394,1.0,0.0
0.5652174,0.0,0.0
0.95652175,0.0,0.0
0.17391305,0.6666667,0.0
0.30434784,0.0,0.0
1.0,0.33333334,0.0
0.6086957,0.0,0.0
0.5217391,0.6666667,0.0
1.0,0.5,0.0
0.26086956,0.8333334,0.0
0.7826087,0.5,0.0
0.3478261,0.5,0.0
0.21739131,0.6666667,0.0
0.26086956,1.0,0.0
0.39130434,0.0,0.0
0.13043478,0.5,0.0
0.95652175,1.0,0.0
0.3478261,0.0,0.0
1.0,0.16666667,0.0
0.95652175,0.33333334,0.0
0.08695652,1.0,0.0
0.9130435,1.0,0.0
0.43478262,0.33333334,0.0
0.5652174,1.0,0.0
0.0,0.8333334,0.0
0.47826087,0.33333334,0.0
0.5217391,0.6666667,0.0
0.95652175,1.0,0.0
0.3478261,0.6666667,0.0
0.6086957,0.5,0.0
0.13043478,0.0,0.0
0.6956522,0.33333334,0.0
0.3478261,0.16666667,0.0
0.73913044,0.8333334,0.0
0.9130435,0.33333334,0.0
0.86956525,0.0,0.0
0.21739131,0.6666667,0.0
0.39130434,0.5,1.0
0.6956522,0.5,0.0
0.3478261,0.8333334,0.0
0.7826087,0.8333334,0.0
0.9130435,0.6666667,0.0
0.7826087,1.0,0.0
0.21739131,0.8333334,0.0
0.21739131,0.8333334,0.0
0.7826087,0.16666667,0.0
0.5217391,0.6666667,0.0
0.17391305,0.0,0.0
0.47826087,0.8333334,0.0
0.39130434,0.33333334,0.0
0.21739131,0.16666667,0.0
1.0,0.5,0.0
0.08695652,0.16666667,0.0
0.08695652,0.8333334,0.0
0.5217391,0.16666667,0.0
0.43478262,0.5,0.0
0.3478261,0.5,0.0
0.26086956,0.5,0.0
0.43478262,0.33333334,0.0
0.9130435,0.5,0.0
0.65217394,0.6666667,0.0
0.39130434,0.6666667,0.0
0.7826087,0.16666667,0.0
0.47826087,0.0,0.0
0.7826087,0.33333334,0.0
0.39130434,0.33333334,0.0
0.73913044,0.5,0.0
0.6086957,0.5,0.0
0.826087,0.16666667,0.0
0.43478262,0.16666667,0.0
0.21739131,0.0,0.0
0.39130434,0.8333334,0.0
0.26086956,0.33333334,0.0
0.5217391,0.33333334,0.0
0.47826087,0.0,0.0
0.21739131,0.33333334,0.0
0.08695652,0.33333334,0.0
0.47826087,0.33333334,0.0
0.30434784,1.0,0.0
0.13043478,0.33333334,0.0
0.826087,1.0,0.0
0.47826087,0.8333334,0.0
0.86956525,0.16666667,0.0
0.826087,0.16666667,0.0
0.65217394,1.0,0.0
0.6956522,1.0,0.0
0.26086956,0.16666667,0.0
0.13043478,0.16666667,0.0
0.73913044,0.0,0.0
0.7826087,0.8333334,0.0
0.5217391,0.5,0.0
0.5652174,1.0,0.0
0.17391305,0.16666667,0.0
0.6086957,1.0,0.0
0.7826087,0.6666667,0.0
0.21739131,0.33333334,0.0
0.5217391,1.0,0.0
0.826087,0.5,0.0
0.5652174,1.0,0.0
0.21739131,0.16666667,0.0
0.0,1.0,0.0
0.21739131,0.33333334,0.0
0.95652175,0.16666667,0.0
0.6086957,0.6666667,0.0
0.73913044,0.6666667,0.0
0.39130434,0.33333334,0.0
0.826087,0.6666667,0.0
0.86956525,0.8333334,0.0
0.0,1.0,0.0
0.826087,0.8333334,0.0
0.30434784,0.6666667,0.0
0.13043478,1.0,0.0
0.6086957,0.33333334,0.0
0.39130434,0.6666667,0.0
0.826087,0.0,0.0
0.73913044,0.16666667,0.0
1.0,0.6666667,0.0
0.08695652,0.0,0.0
0.3478261,0.16666667,0.0
0.21739131,0.0,0.0
0.30434784,0.0,0.0
0.6086957,1.0,0.0
0.17391305,0.8333334,0.0
0.04347826,1.0,0.0
0.86956525,0.16666667,0.0
0.30434784,1.0,0.0
0.95652175,0.8333334,0.0
0.6956522,0.33333334,0.0
0.6086957,0.16666667,0.0
0.39130434,0.8333334,0.0
0.43478262,0.33333334,0.0
0.95652175,0.5,0.0
0.39130434,1.0,0.0
0.04347826,0.8333334,0.0
0.30434784,0.0,1.0
0.30434784,0.33333334,0.0
0.73913044,0.6666667,0.0
0.08695652,0.5,0.0
0.13043478,0.33333334,0.0
0.6086957,0.6666667,0.0
0.5652174,0.33333334,0.0
0.0,0.8333334,0.0
1.0,0.16666667,0.0
0.26086956,0.33333334,0.0
0.3478261,0.8333334,0.0
0.826087,0.6666667,0.0
0.5217391,0.8333334,0.0
0.39130434,0.33333334,0.0
0.86956525,0.8333334,0.0
0.21739131,0.16666667,0.0
0.13043478,0.5,0.0
0.39130434,0.33333334,0.0
0.9130435,0.33333334,0.0
0.04347826,0.0,0.0
0.3478261,0.33333334,0.0
0.5217391,0.33333334,0.0
0.6956522,0.5,0.0
0.6086957,0.0,0.0
0.95652175,0.33333334,0.0
0.9130435,1.0,0.0
0.21739131,0.0,0.0
0.39130434,0.8333334,0.0
0.7826087,0.0,0.0
0.9130435,0.6666667,0.0
0.17391305,0.16666667,0.0
0.13043478,0.33333334,0.0
0.9130435,0.8333334,0.0
0.6956522,0.8333334,0.0
0.65217394,1.0,0.0
0.0,0.16666667,0.0
0.826087,1.0,0.0
0.5652174,0.6666667,0.0
1.0,0.6666667,0.0
0.39130434,0.6666667,0.0
0.65217394,0.5,0.0
0.39130434,0.5,0.0
0.73913044,0.5,0.0
0.7826087,1.0,0.0
0.26086956,0.33333334,0.0
0.5652174,0.16666667,0.0
0.26086956,0.8333334,0.0
0.73913044,0.16666667,0.0
0.5217391,0.5,0.0
0.13043478,0.6666667,0.0
0.826087,0.33333334,0.0
0.3478261,0.8333334,0.0
0.04347826,0.6666667,0.0
0.30434784,0.5,0.0
0.08695652,1.0,0.0
0.43478262,0.0,0.0
0.7826087,0.5,0.0
0.47826087,0.8333334,0.0
0.826087,0.16666667,0.0
0.13043478,0.8333334,0.0
0.17391305,0.33333334,0.0
0.47826087,0.8333334,1.0
0.30434784,1.0,0.0
0.3478261,0.8333334,0.0
0.73913044,0.16666667,0.0
0.13043478,0.8333334,0.0
0.04347826,1.0,0.0
0.04347826,0.16666667,0.0
0.86956525,0.16666667,0.0
0.826087,0.16666667,0.0
0.7826087,0.6666667,0.0
0.3478261,0.16666667,0.0
0.04347826,0.6666667,0.0
0.26086956,0.33333334,0.0
0.0,0.0,0.0
0.21739131,0.0,0.0
0.0,0.0,0.0
0.6086957,0.0,0.0
0.65217394,0.6666667,0.0
0.6086957,0.16666667,0.0
0.26086956,0.16666667,0.0
0.5217391,0.8333334,0.0
0.30434784,1.0,0.0
0.6086957,0.33333334,0.0
0.6086957,0.6666667,0.0
0.08695652,0.8333334,0.0
0.04347826,0.6666667,0.0
0.43478262,0.16666667,0.0
0.5217391,0.5,0.0
0.5217391,1.0,0.0
0.39130434,0.5,0.0
0.26086956,0.5,0.0
0.43478262,0.16666667,0.0
0.39130434,0.33333334,0.0
0.6956522,0.6666667,0.0
0.6086957,1.0,0.0
0.13043478,0.8333334,0.0
0.73913044,1.0,0.0
1.0,0.33333334,0.0
0.86956525,1.0,0.0
0.26086956,0.33333334,0.0
1.0,0.5,0.0
1.0,0.33333334,0.0
0.30434784,1.0,0.0
0.65217394,0.8333334,0.0
0.5217391,0.8333334,0.0
0.17391305,0.33333334,1.0
0.9130435,1.0,0.0
0.7826087,0.0,0.0
0.39130434,0.0,0.0
0.86956525,0.0,0.0
0.3478261,1.0,0.0
0.21739131,0.6666667,0.0
0.5652174,0.8333334,0.0
0.08695652,0.16666667,0.0
0.65217394,1.0,0.0
0.826087,0.0,0.0
0.04347826,0.5,0.0
0.47826087,0.5,0.0
0.6086957,0.16666667,0.0
0.7826087,1.0,0.0
0.86956525,1.0,0.0
0.08695652,0.16666667,0.0
0.65217394,0.0,0.0
0.5217391,0.6666667,0.0
0.65217394,0.16666667,0.0
0.9130435,0.8333334,0.0
0.5217391,0.5,0.0
0.73913044,0.33333334,0.0
0.39130434,0.33333334,0.0
0.5652174,0.6666667,0.0
0.17391305,0.8333334,0.0
0.39130434,0.0,0.0
0.5217391,0.6666667,0.0
0.43478262,1.0,0.0
0.08695652,1.0,0.0
0.3478261,0.5,0.0
1.0,0.6666667,0.0
0.04347826,0.16666667,0.0
0.47826087,0.0,0.0
0.7826087,0.16666667,0.0
0.21739131,0.33333334,0.0
0.21739131,0.33333334,0.0
0.7826087,0.6666667,0.0
0.5652174,0.6666667,0.0
0.6956522,1.0,0.0
0.6956522,0.0,0.0
0.13043478,0.8333334,0.0
0.7826087,0.16666667,0.0
0.43478262,0.16666667,0.0
0.9130435,0.33333334,0.0
0.17391305,0.6666667,0.0
0.43478262,0.0,0.0
0.04347826,0.0,0.0
0.47826087,0.0,0.0
0.04347826,0.16666667,0.0
0.7826087,0.5,0.0
0.3478261,0.16666667,0.0
0.39130434,0.16666667,0.0
0.5652174,0.8333334,0.0
0.5217391,0.5,0.0
0.86956525,0.6666667,0.0
0.86956525,0.8333334,0.0
0.5652174,0.6666667,0.0
0.21739131,0.6666667,0.0
0.21739131,0.33333334,0.0
0.6086957,0.33333334,0.0
1.0,0.8333334,0.0
0.21739131,0.5,0.0
0.73913044,0.6666667,0.0
0.6956522,1.0,0.0
0.5217391,0.33333334,0.0
0.30434784,0.0,0.0
0.13043478,0.16666667,0.0
0.6086957,0.5,0.0
0.04347826,0.8333334,0.0
1.0,1.0,0.0
0.7826087,0.33333334,0.0
0.04347826,0.0,0.0
0.5217391,0.0,0.0
0.5652174,0.16666667,0.0
0.39130434,0.33333334,0.0
0.30434784,1.0,0.0
0.08695652,1.0,0.0
0.04347826,0.8333334,0.0
0.6956522,1.0,0.0
0.30434784,0.5,0.0
0.5652174,0.5,0.0
0.47826087,0.0,0.0
0.86956525,0.5,0.0
0.26086956,0.6666667,0.0
0.47826087,0.16666667,0.0
0.47826087,0.0,0.0
0.43478262,0.0,0.0
0.7826087,0.5,0.0
0.17391305,0.5,0.0
0.3478261,0.8333334,0.0
0.73913044,0.8333334,0.0
0.47826087,0.5,0.0
0.26086956,0.16666667,0.0
0.5217391,0.8333334,0.0
0.6956522,0.6666667,0.0
0.86956525,0.16666667,0.0
0.43478262,0.16666667,0.0
0.5217391,0.6666667,0.0
0.0,0.33333334,0.0
0.5652174,0.33333334,0.0
0.3478261,0.8333334,0.0
1.0,0.33333334,0.0
0.30434784,0.0,0.0
0.21739131,0.5,0.0
0.5652174,0.8333334,0.0
0.30434784,1.0,0.0
0.95652175,0.8333334,0.0
0.7826087,1.0,0.0
1.0,0.0,0.0
0.13043478,1.0,0.0
0.826087,0.16666667,0.0
0.17391305,1.0,0.0
0.0,0.33333334,0.0
0.21739131,0.16666667,0.0
0.0,1.0,0.0
0.6956522,0.8333334,0.0
0.6956522,1.0,0.0
0.6086957,0.0,0.0
0.04347826,0.6666667,0.0
0.9130435,1.0,0.0
0.73913044,0.5,0.0
0.0,0.8333334,0.0
0.6956522,0.0,0.0
0.65217394,0.33333334,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.6086957,0.5,0.0
1.0,0.8333334,0.0
0.0,0.16666667,0.0
0.95652175,0.8333334,0.0
0.7826087,1.0,0.0
0.86956525,1.0,0.0
1.0,0.0,0.0
0.04347826,0.5,0.0
0.30434784,0.33333334,0.0
0.3478261,0.5,0.0
0.13043478,0.8333334,0.0
0.5652174,0.6666667,0.0
0.7826087,0.8333334,0.0
0.7826087,0.6666667,0.0
0.47826087,0.0,0.0
0.6086957,1.0,1.0
0.86956525,0.16666667,0.0
0.86956525,0.0,0.0
0.39130434,0.16666667,0.0
0.7826087,1.0,0.0
0.17391305,0.16666667,0.0
0.6956522,0.6666667,0.0
0.39130434,1.0,0.0
0.5652174,1.0,0.0
0.08695652,0.16666667,0.0
0.6956522,0.5,0.0
0.7826087,0.33333334,0.0
0.43478262,0.8333334,0.0
0.95652175,0.16666667,0.0
0.43478262,0.8333334,0.0
0.21739131,1.0,0.0
0.9130435,0.5,0.0
0.826087,0.33333334,0.0
0.26086956,0.0,0.0
0.3478261,0.6666667,0.0
0.47826087,0.6666667,0.0
0.43478262,1.0,0.0
1.0,0.16666667,0.0
0.6956522,0.5,0.0
0.5652174,0.8333334,0.0
0.13043478,0.5,0.0
0.826087,0.8333334,0.0
0.5652174,0.6666667,0.0
0.47826087,0.8333334,0.0
0.3478261,0.16666667,0.0
0.95652175,0.5,0.0
1.0,0.33333334,0.0
0.13043478,0.8333334,0.0
0.30434784,0.16666667,0.0
0.65217394,0.16666667,0.0
0.65217394,1.0,0.0
0.39130434,0.33333334,0.0
0.13043478,0.33333334,0.0
0.43478262,0.6666667,0.0
1.0,0.33333334,0.0
0.86956525,0.8333334,0.0
0.6956522,0.5,0.0
0.04347826,0.0,0.0
0.9130435,0.8333334,0.0
0.95652175,0.33333334,0.0
0.08695652,0.5,0.0
0.47826087,0.8333334,0.0
0.47826087,0.0,0.0
0.30434784,1.0,0.0
0.9130435,0.6666667,0.0
0.43478262,0.16666667,0.0
0.9130435,0.0,0.0
0.3478261,0.16666667,0.0
0.3478261,0.5,0.0
0.17391305,0.0,0.0
0.26086956,0.0,0.0
0.86956525,0.6666667,0.0
0.9130435,0.33333334,0.0
0.21739131,0.16666667,0.0
0.30434784,0.8333334,0.0
1.0,1.0,0.0
0.5652174,0.16666667,0.0
0.17391305,0.5,0.0
0.6086957,1.0,0.0
0.6086957,0.0,0.0
0.5652174,1.0,0.0
0.39130434,0.5,1.0
0.47826087,0.33333334,0.0
0.13043478,0.5,0.0
0.30434784,1.0,0.0
0.86956525,0.33333334,0.0
0.73913044,0.16666667,0.0
0.5652174,0.5,0.0
0.04347826,0.8333334,0.0
0.5217391,0.16666667,0.0
0.17391305,0.16666667,0.0
0.13043478,0.16666667,0.0
0.26086956,0.0,0.0
0.6086957,0.0,0.0
0.6956522,1.0,0.0
0.95652175,1.0,0.0
0.21739131,1.0,0.0
0.17714754,0.31705466,1.0
0.24943185,0.67544985,1.0
0.2835313,0.18661584,1.0
0.15165883,0.39435247,1.0
0.21655251,0.58092177,1.0
0.13342509,0.33906478,1.0
0.44672015,0.030226529,1.0
0.22044522,0.24707335,1.0
0.3608773,0.11249259,1.0
0.18464541,0.48918888,1.0
0.379163,0.24665533,1.0
0.32059488,0.15109658,1.0
0.16258338,0.42576057,1.0
0.2147465,0.49493077,1.0
0.5011505,0.20414454,1.0
0.21213035,0.4899165,1.0
0.55839574,0.18419544,1.0
0.2344174,0.63228333,1.0
0.21059777,0.33333334,1.0
0.17275728,0.3185846,1.0
0.14747676,0.36599714,1.0
0.1383004,0.355947,1.0
0.28602755,0.27911162,1.0
0.1642328,0.33333334,1.0
0.15403035,0.33333334,1.0
0.4186913,0.05708751,1.0
0.2545229,0.21441557,1.0
0.15486386,0.38015577,1.0
0.38998508,0.242884,1.0
0.19783333,0.30984598,1.0
0.40945983,0.06593433,1.0
0.16608945,0.32090825,1.0
0.6024242,0.16885218,1.0
0.1975865,0.33333334,1.0
0.19955328,0.2670948,1.0
0.13139515,0.3360944,1.0
0.41407356,0.061512858,1.0
0.2533665,0.686762,1.0
0.19382672,0.33333334,1.0
0.19750178,0.4618784,1.0
0.16584745,0.32099256,1.0
0.16160572,0.33333334,1.0
0.18585043,0.31402183,1.0
0.20548727,0.4771839,1.0
0.18463463,0.43721634,1.0
0.15920852,0.33333334,1.0
0.13596159,0.3439264,1.0
0.036480766,0.77340066,1.0
0.16146812,0.8333334,1.0
0.532949,0.8333334,1.0
0.15457532,0.8333334,1.0
0.24811725,0.8333334,1.0
0.15283021,0.8333334,1.0
0.17390981,0.8333334,1.0
0.2957598,0.34744233,1.0
0.4603009,0.8333334,1.0
0.054735284,0.8333334,1.0
0.1513365,0.5847091,1.0
0.065408334,0.7330406,1.0
0.13622807,0.8333334,1.0
0.0080189025,0.8333334,1.0
0.13251399,0.63014525,1.0
0.10927806,0.6657737,1.0
0.029096685,0.8333334,1.0
0.08480545,0.69401014,1.0
0.43438804,0.8333334,1.0
0.05207867,0.8333334,1.0
0.081897095,0.8333334,1.0
0.14896388,0.588607,1.0
0.5571068,0.8333334,1.0
0.073669,0.7123057,1.0
0.20456299,0.4972656,1.0
0.36425287,0.8333334,1.0
0.07232448,0.7145146,1.0
0.41160053,0.8333334,1.0
0.111934,0.64944184,1.0
0.30240712,0.8333334,1.0
0.3029925,0.8333334,1.0
0.30282918,0.8333334,1.0
0.019628212,0.8032368,1.0
0.1815875,0.5548992,1.0
0.09762872,0.67294335,1.0
0.0405475,0.8333334,1.0
0.012409827,0.8129458,1.0
0.33398297,0.8333334,1.0
0.38297117,0.8333334,1.0
0.00937573,0.8333334,1.0
0.2894439,0.8333334,1.0
0.12801935,0.8333334,1.0
0.3085609,0.8333334,1.0
0.037905745,0.7752112,1.0
0.39053002,0.8333334,1.0
0.0840729,0.8333334,1.0
0.20363696,0.8333334,1.0
0.029895857,0.8333334,1.0
0.07414486,0.8333334,1.0
0.054269943,0.8333334,1.0
0.20102036,0.8333334,1.0
0.49588746,0.8333334,1.0
0.07850398,0.7043626,1.0
0.1434748,0.8333334,1.0
0.3908454,0.8333334,1.0
0.26553082,0.8333334,1.0
0.11514143,0.8333334,1.0
0.07360722,0.71240723,1.0
0.020239733,0.8333334,1.0
0.3842905,0.95340663,1.0
0.69354117,0.852751,1.0
0.6404117,0.8753802,1.0
0.26495028,0.6823094,1.0
0.33344564,0.94487494,1.0
0.32379285,0.90787256,1.0
0.29806152,0.8092359,1.0
0.26257986,0.6732228,1.0
0.34127423,0.97488457,1.0
0.3876996,0.9490505,1.0
0.3395256,0.9681815,1.0
0.38284457,0.9552542,1.0
0.30562782,0.83824,1.0
0.33162233,0.9378855,1.0
0.39930758,0.9342181,1.0
0.45794085,0.8592979,1.0
0.26695505,0.68999445,1.0
0.34476453,0.98826396,1.0
0.32965925,0.93036044,1.0
0.31864595,0.88814276,1.0
0.48816615,0.94022554,1.0
0.40307906,0.9152788,1.0
0.4120197,0.9015698,1.0
0.4179458,0.8924831,1.0
0.27402872,0.7171101,1.0
0.4012866,0.9772298,1.0
0.31700388,0.8818482,1.0
0.41993305,0.9078634,1.0
0.33493435,0.95058167,1.0
0.4025801,0.93003654,1.0
0.33668667,0.9572989,1.0
0.5871141,0.89808106,1.0
0.3584688,0.98640096,1.0
0.34737524,0.9982717,1.0
0.32052633,0.89535093,1.0
0.3393794,0.967621,1.0
0.35707927,0.9881765,1.0
0.31332314,0.8677387,1.0
0.34341145,0.98307717,1.0
0.6947632,0.85223055,1.0
0.34542462,0.9907944,1.0
0.29749,0.80704504,1.0
0.3096979,0.85384196,1.0
0.49391872,0.7759913,1.0
0.47623366,0.9453079,1.0
0.34108517,0.9741597,1.0
0.4758923,0.83635986,1.0
0.31135073,0.86017776,1.0
0.6845062,0.8565993,1.0
0.38046756,0.9582915,1.0
0.3630223,0.99352753,1.0
0.32145518,0.8989115,1.0
0.41788033,0.9104863,1.0
0.31942165,0.89111626,1.0
0.3118318,0.86202186,1.0
0.33601987,0.95474285,1.0
0.4737285,0.83912474,1.0
0.4074694,0.92378914,1.0
0.6773134,0.8596629,1.0
0.2832905,0.0,1.0
0.47182256,0.14274831,1.0
0.31710732,0.0,1.0
0.18808125,0.1357787,1.0
0.18311767,0.0,1.0
0.31356943,0.0,1.0
0.17737104,0.0,1.0
0.37766105,0.097629264,1.0
0.2965518,0.3134101,1.0
0.37407798,0.09591237,1.0
0.2582978,0.0,1.0
0.25782022,0.0,1.0
0.23368517,0.0,1.0
0.22135799,0.45468068,1.0
0.29671282,0.0,1.0
0.2074872,0.32175222,1.0
0.29928574,0.32039687,1.0
0.37072837,0.0,1.0
0.19093837,0.1631593,1.0
0.18296017,0.023120433,1.0
0.187058,0.0,1.0
0.17628981,0.0,1.0
0.1862317,0.03148099,1.0
0.2630009,0.0,1.0
0.18319853,0.023729552,1.0
0.20165005,0.26581302,1.0
0.24738047,0.7040628,1.0
0.17694852,0.0077573117,1.0
0.24473639,0.6787238,1.0
0.19842216,0.23487899,1.0
0.18418825,0.098470695,1.0
0.4162564,0.116122864,1.0
0.31063974,0.0,1.0
0.28836593,0.0,1.0
0.42958993,0.12251185,1.0
0.24378094,0.66956747,1.0
0.21070017,0.09401153,1.0
0.18934257,0.1478663,1.0
0.33709016,0.0,1.0
0.24407259,0.6723623,1.0
0.3031094,0.3301684,1.0
0.26361254,0.0,1.0
0.20626244,0.31001508,1.0
0.34269845,0.0,1.0
0.21836568,0.0,1.0
0.2953162,0.0,1.0
0.24855763,0.715344,1.0
0.2671726,0.0,1.0
0.27185276,0.25029036,1.0
0.23952547,0.6287858,1.0
0.18736398,0.0,1.0
0.29163736,0.0,1.0
0.21784803,0.42104366,1.0
0.3535777,0.0,1.0
0.21565865,0.0,1.0
0.36859202,0.0,1.0
0.22467849,0.0,1.0
0.17532666,0.0,1.0
0.48882848,0.150897,1.0
0.6084738,0.79187936,1.0
0.5364998,0.8333334,1.0
0.64077425,0.7609247,1.0
0.609336,0.791053,1.0
0.42427754,0.8333334,1.0
0.59006405,0.64284235,1.0
0.82294744,0.70983773,1.0
0.8320678,0.7054676,1.0
0.27902946,0.8333334,1.0
0.6946455,0.7092981,1.0
0.5059966,0.8333334,1.0
0.60652286,0.793749,1.0
0.42600942,0.8333334,1.0
0.7313791,0.7537142,1.0
0.57963324,0.81951815,1.0
0.7489983,0.7452717,1.0
0.52727515,0.8333334,1.0
0.84421194,0.6996485,1.0
0.90535676,0.6703499,1.0
0.5893915,0.64799833,1.0
0.57924724,0.72577125,1.0
0.56710434,0.81886643,1.0
0.8868325,0.67922616,1.0
0.24552497,0.8333334,1.0
0.653214,0.79116833,1.0
0.32333526,0.8333334,1.0
0.5389793,0.8333334,1.0
0.57244414,0.77792823,1.0
0.60292333,0.79719853,1.0
0.5396092,0.8333334,1.0
0.6085144,0.5013895,1.0
0.59551847,0.601025,1.0
0.6320351,0.76929975,1.0
0.5011217,0.8333334,1.0
0.88356674,0.68079096,1.0
0.89867914,0.67354965,1.0
0.5677332,0.8140454,1.0
0.53091115,0.8333334,1.0
0.56985897,0.797748,1.0
0.44846606,0.8333334,1.0
0.57259476,0.7767734,1.0
0.59334123,0.6177172,1.0
0.70026726,0.768622,1.0
0.6450069,0.7951009,1.0
0.6577175,0.7890104,1.0
0.43987995,0.8333334,1.0
0.65563476,0.79000837,1.0
0.5258051,0.8333334,1.0
0.57083756,0.8279474,1.0
0.5408901,0.8333334,1.0
0.52946025,0.8333334,1.0
