HPE,FGE,Hour,DWE
0.0,0.0,0.8539681,1.0
0.0,1.0,0.84407157,1.0
0.0,0.0,0.75186145,1.0
0.0,0.0,0.82063925,1.0
0.0,1.0,0.5415344,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.9116943,1.0
0.0,0.0,0.91013384,1.0
0.0,1.0,0.5457367,1.0
0.0,0.0,0.5448252,1.0
0.0,1.0,0.70907384,1.0
0.0,0.0,0.69142735,1.0
0.0,0.0,0.70865834,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.90815717,1.0
0.0,0.0,0.4380709,1.0
0.0,0.0,0.6287993,1.0
0.0,0.0,0.9285814,1.0
0.0,1.0,0.5021534,1.0
0.0,0.0,0.44750068,1.0
0.0,0.0,0.50010484,1.0
0.0,1.0,0.21422067,1.0
0.0,0.0,0.57795,1.0
0.0,1.0,0.7595706,1.0
0.0,0.0,0.7106333,1.0
0.0,0.0,0.54310036,1.0
0.0,0.0,0.6066148,1.0
0.0,0.0,0.9130435,1.0
0.0,1.0,0.7987604,1.0
0.0,0.0,0.8924967,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.9495163,1.0
0.0,1.0,0.47615966,1.0
0.0,1.0,0.53104025,1.0
0.0,0.0,0.44110352,1.0
0.0,1.0,0.86048645,1.0
0.0,1.0,0.86956525,1.0
0.0,1.0,0.344277,1.0
0.0,0.0,0.7964898,1.0
0.0,0.0,0.39581385,1.0
0.0,0.0,0.43478262,1.0
0.0,0.0,0.5415489,1.0
0.0,0.0,0.8772593,1.0
0.0,1.0,0.79039824,1.0
0.0,1.0,0.42450684,1.0
0.0,0.0,0.8113631,1.0
0.0,0.0,0.5540864,1.0
0.0,0.0,0.81466985,1.0
0.0,0.0,0.89956635,1.0
0.0,0.0,0.47547463,1.0
0.0,0.0,0.5417863,1.0
0.0,0.0,0.85462815,1.0
0.0,0.0,0.8827752,1.0
0.0,1.0,0.5664208,1.0
0.0,0.0,0.35864025,1.0
0.0,0.0,0.5685866,1.0
0.0,0.0,0.93476987,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.57162625,1.0
0.0,0.0,0.4331989,1.0
0.0,0.0,0.56945467,1.0
0.0,0.0,0.7794215,1.0
0.0,0.0,0.93811864,1.0
0.0,0.0,0.926761,1.0
0.0,0.0,0.75043404,1.0
0.0,1.0,0.51135075,1.0
0.0,0.0,0.51559794,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.39984232,1.0
0.0,0.0,0.6186482,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.80942976,1.0
0.0,0.0,0.9998734,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.42455775,1.0
0.0,0.0,0.8486435,1.0
0.0,1.0,0.8458898,1.0
0.0,0.0,0.89329505,1.0
0.0,0.0,0.8379626,1.0
0.0,0.0,0.8152558,1.0
0.0,0.0,0.9998612,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.7212562,1.0
0.0,1.0,0.7710425,1.0
0.0,0.0,0.5039485,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.3959969,1.0
0.0,1.0,0.7826087,1.0
0.0,0.0,0.8158704,1.0
0.0,1.0,0.8097201,1.0
0.0,0.0,0.81673944,1.0
0.0,1.0,0.6877761,1.0
0.0,1.0,0.40673676,1.0
0.0,0.0,0.84554654,1.0
0.0,0.0,0.90562737,1.0
0.0,0.0,0.8655669,1.0
0.0,0.0,0.7798042,1.0
0.0,1.0,0.66007036,1.0
0.0,1.0,0.93636733,1.0
0.0,0.0,0.59894246,1.0
0.0,0.0,0.5376249,1.0
0.0,1.0,0.7003746,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.8226189,1.0
0.0,0.0,0.9552023,1.0
0.0,1.0,0.73972964,1.0
0.0,1.0,0.74464506,1.0
0.0,0.0,0.72320855,1.0
0.0,0.0,0.786952,1.0
0.0,0.0,0.8836681,1.0
0.0,0.0,0.5120086,1.0
0.0,0.0,0.49664927,1.0
0.0,1.0,0.3076307,1.0
0.0,1.0,0.82797766,1.0
0.0,0.0,0.73679835,1.0
0.0,0.0,0.73574847,1.0
0.0,0.0,0.693301,1.0
0.0,1.0,0.91334534,1.0
0.0,0.0,0.8792362,1.0
0.0,0.0,0.38877064,1.0
0.0,0.0,0.4279272,1.0
0.0,0.0,0.6414565,1.0
0.0,0.0,0.49062487,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.7503396,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.7991388,1.0
0.0,0.0,0.9694643,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.64433676,1.0
0.0,0.0,0.5859063,1.0
0.0,1.0,0.84495646,1.0
0.0,0.0,0.7793064,1.0
0.0,1.0,0.52385443,1.0
0.0,0.0,0.84547645,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.854046,1.0
0.0,0.0,0.90928954,1.0
0.0,0.6903993,0.9430609,1.0
0.0,0.0,0.78088397,1.0
0.0,0.0,0.65217394,1.0
1.0,0.0,0.7691974,1.0
0.0,1.0,0.5186091,1.0
0.0,1.0,0.95511913,1.0
0.0,0.0,0.8121069,1.0
0.0,1.0,0.78245515,1.0
0.0,1.0,0.9132103,1.0
0.0,1.0,0.91495425,1.0
0.0,1.0,0.83145887,1.0
0.0,0.0,0.8484329,1.0
0.0,1.0,0.6369002,1.0
0.0,1.0,0.6233291,1.0
0.0,0.0,0.9933568,1.0
0.0,0.0,0.7946092,1.0
0.0,0.0,0.6613933,1.0
0.0,0.0,0.8673489,1.0
0.0,0.0,0.78544366,1.0
0.0,0.0,0.7894979,1.0
0.0,1.0,0.3820729,1.0
0.0,1.0,0.61931074,1.0
0.0,0.0,0.6964922,1.0
0.0,0.0,0.7830782,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.38142958,1.0
0.0,0.0,0.6535882,1.0
0.0,0.0,0.7485096,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.8404232,1.0
0.0,0.0,0.57540643,1.0
0.0,0.0,0.92920893,1.0
0.0,1.0,0.4745568,1.0
0.0,1.0,0.52775013,1.0
0.0,0.0,0.61946374,1.0
0.0,0.0,0.8541898,1.0
0.0,0.0,0.7632229,1.0
0.0,0.0,0.5399373,1.0
0.0,0.0,0.6546023,1.0
0.0,0.0,0.5672047,1.0
0.0,0.0,0.52889055,1.0
0.0,1.0,0.33868676,1.0
0.0,0.0,0.737059,1.0
0.0,1.0,0.4233154,1.0
0.0,0.0,0.8204894,1.0
0.0,1.0,0.7961916,1.0
0.0,0.0,0.84905815,1.0
0.0,1.0,0.5713247,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.86956525,1.0
0.0,0.0,0.8527947,1.0
0.0,1.0,0.85979205,1.0
0.0,0.0,0.44975525,1.0
0.0,1.0,0.7967473,1.0
0.0,0.0,0.37221983,1.0
0.0,1.0,0.8338927,1.0
0.0,0.0,0.46751997,1.0
0.0,0.0,0.542366,1.0
0.0,0.0,0.64415133,1.0
0.0,1.0,0.58354986,1.0
0.0,1.0,0.9440123,1.0
0.0,1.0,0.5995134,1.0
0.0,0.0,0.6056478,1.0
0.0,0.0,0.7884982,1.0
0.0,1.0,0.6955768,1.0
0.0,0.0,0.98093444,1.0
0.0,1.0,0.2125299,1.0
0.0,0.0,0.7280501,1.0
0.0,0.0,0.4725202,1.0
0.0,0.0,0.90244496,1.0
0.0,1.0,0.7826087,1.0
0.0,1.0,0.30847993,1.0
0.0,1.0,0.6403738,1.0
0.0,0.0,0.762493,1.0
0.0,1.0,0.96656334,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.73415935,1.0
0.0,0.0,0.9263132,1.0
0.0,0.0,0.48589572,1.0
0.0,0.0,0.7999032,1.0
0.0,0.0,0.6358055,1.0
0.0,1.0,0.39130434,1.0
0.0,1.0,0.09373723,1.0
0.0,0.0,0.86956525,1.0
0.0,1.0,0.93415207,1.0
0.0,0.0,0.63139135,1.0
0.0,1.0,0.47328112,1.0
0.0,0.0,0.5857673,1.0
0.0,0.0,0.7889101,1.0
0.0,0.0,0.79368556,1.0
0.0,0.0,0.9167597,1.0
0.0,0.0,0.4930069,1.0
0.0,0.0,0.9670685,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.81781614,1.0
0.0,0.0,0.35768563,1.0
0.0,0.0,0.8810016,1.0
0.0,0.0,0.9467583,1.0
0.0,0.0,0.95652175,1.0
0.0,1.0,0.5856444,1.0
0.0,0.0,0.8464618,1.0
0.0,0.0,0.7984374,1.0
0.0,0.0,0.95652175,1.0
0.0,1.0,0.90584886,1.0
0.0,0.0,0.8621812,1.0
0.0,0.0,0.6649282,1.0
0.0,0.0,0.9138527,1.0
0.0,0.0,0.7879469,1.0
0.0,0.0,0.46783966,1.0
0.0,0.0,0.58349276,1.0
0.0,0.0,0.9154977,1.0
0.0,0.0,0.7433681,1.0
0.0,0.0,0.8205288,1.0
0.0,1.0,0.89755255,1.0
0.0,0.0,0.49181208,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.6566745,1.0
0.0,0.0,0.5450901,1.0
0.0,0.0,0.80460083,1.0
0.0,0.0,0.78359413,1.0
0.0,0.0,0.8849608,1.0
0.0,0.0,0.99884325,1.0
0.0,0.0,0.5164074,1.0
0.0,0.0,0.8766535,1.0
0.0,0.0,0.7840013,1.0
0.0,1.0,0.79370356,1.0
0.0,0.0,0.6710383,1.0
0.0,0.0,0.98027784,1.0
0.0,0.0,0.86352384,1.0
0.0,1.0,0.7676881,1.0
0.0,0.0,0.78796387,1.0
0.0,0.0,0.87274534,1.0
0.0,0.0,0.5677641,1.0
1.0,0.0,0.627106,1.0
0.0,1.0,0.78210765,1.0
0.0,0.0,0.71164566,1.0
0.0,0.0,0.5155294,1.0
0.0,0.0,0.87718654,1.0
0.0,0.0,0.73913044,1.0
0.0,1.0,0.8040278,1.0
0.0,0.0,0.4741016,1.0
0.0,0.0,0.4495069,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.7652124,1.0
0.0,0.0,0.8998005,1.0
0.0,1.0,0.39478442,1.0
0.0,1.0,0.89112955,1.0
0.0,0.0,0.8661057,1.0
0.0,0.0,0.6086957,1.0
0.0,1.0,0.6448207,1.0
0.0,0.0,0.31978697,1.0
0.0,0.0,0.9078454,1.0
0.0,1.0,0.81880295,1.0
0.0,1.0,0.8291562,1.0
0.0,0.0,0.9242107,1.0
0.0,1.0,0.15454376,1.0
0.0,0.0,0.9026997,1.0
0.0,0.0,0.607919,1.0
0.0,0.0,0.7413452,1.0
0.0,0.0,0.7891324,1.0
0.0,0.0,0.40994182,1.0
0.0,1.0,0.4924252,1.0
0.0,0.0,0.88547826,1.0
0.0,0.0,0.8003823,1.0
0.0,0.6732269,0.43478262,1.0
0.0,0.0,0.8593654,1.0
0.0,0.0,0.47826087,1.0
0.0,0.0,0.69987506,1.0
0.0,0.0,0.56974316,1.0
0.0,0.0,0.5505689,1.0
0.0,0.0,0.77807146,1.0
0.0,0.0,0.42381278,1.0
0.0,0.0,0.95116156,1.0
0.0,0.0,0.7327195,1.0
0.0,0.0,0.61128145,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.37740263,1.0
0.0,0.0,0.689703,1.0
0.0,1.0,0.71620846,1.0
0.0,1.0,0.781965,1.0
0.0,1.0,0.76877964,1.0
0.0,0.0,0.871759,1.0
0.0,1.0,0.5081005,1.0
0.0,0.0,0.5880008,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.7162831,1.0
0.0,0.0,0.6644809,1.0
0.0,0.0,0.8664207,1.0
0.0,0.0,0.73258644,1.0
0.0,0.0,0.6182306,1.0
0.0,0.0,0.8833896,1.0
0.0,0.0,0.7341563,1.0
0.0,0.0,0.8613206,1.0
0.0,0.0,0.87235886,1.0
0.0,1.0,0.8912798,1.0
0.0,1.0,0.69070464,1.0
0.0,0.0,0.8831575,1.0
0.34681278,0.0,0.81100816,1.0
0.0,0.0,0.47621053,1.0
0.0,1.0,0.81727636,1.0
0.0,0.0,0.7653582,1.0
0.0,1.0,0.8809059,1.0
0.0,0.0,0.8388229,1.0
0.0,1.0,0.8098461,1.0
0.0,1.0,0.5217391,1.0
0.0,0.0,0.87582445,1.0
0.0,0.0,0.7179722,1.0
0.0,0.0,0.70181316,1.0
0.0,0.0,0.7373929,1.0
0.0,1.0,0.69513184,1.0
1.0,0.0,0.7365129,1.0
0.0,0.0,0.5358934,1.0
0.0,1.0,0.81611705,1.0
0.0,0.0,0.74329823,1.0
0.0,1.0,0.9123393,1.0
0.0,0.0,0.5796302,1.0
0.0,1.0,0.49254262,1.0
0.0,0.0,0.930138,1.0
0.0,0.0,0.984358,1.0
0.0,0.0,0.8121421,1.0
0.0,0.0,0.5159844,1.0
0.0,1.0,0.45500594,1.0
0.0,0.0,0.90367866,1.0
0.0,0.0,0.8870727,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.9049308,1.0
0.0,0.0,0.8807465,1.0
0.0,0.66159105,0.69499016,1.0
0.0,1.0,0.47113213,1.0
0.0,0.0,0.5959317,1.0
0.0,0.0,0.88137054,1.0
0.0,0.0,0.93711644,1.0
0.0,0.0,0.8966622,1.0
0.0,0.0,0.49293393,1.0
0.0,1.0,0.6732283,1.0
0.0,0.0,0.8705082,1.0
0.0,1.0,0.776768,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.9480411,1.0
0.0,0.0,0.69222337,1.0
0.0,0.0,0.37263554,1.0
0.0,0.0,0.8268767,1.0
0.0,0.0,0.9269036,1.0
0.0,0.0,0.8543564,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.9130435,1.0
0.0,1.0,0.7605082,1.0
0.0,0.0,0.8095465,1.0
0.0,0.0,0.81082326,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.7969545,1.0
0.0,0.0,0.79801047,1.0
0.0,0.0,0.6938891,1.0
0.0,1.0,0.71092683,1.0
0.0,0.0,0.35044962,1.0
0.0,0.0,0.9064354,1.0
0.0,0.0,0.8711463,1.0
0.0,1.0,0.7979202,1.0
0.0,1.0,0.86956525,1.0
0.0,0.0,0.41687042,1.0
0.0,0.0,0.54210424,1.0
0.0,0.0,0.6438654,1.0
0.0,0.0,0.9265018,1.0
0.0,0.0,0.70736516,1.0
0.0,0.0,0.6183395,1.0
0.0,1.0,0.72109205,1.0
0.0,0.0,0.51503706,1.0
0.0,0.0,0.882118,1.0
0.0,1.0,0.78388435,1.0
0.0,1.0,0.55143034,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.5409788,1.0
0.0,0.0,0.9046856,1.0
0.0,0.0,0.85792965,1.0
0.0,1.0,0.77804404,1.0
1.0,0.0,0.7025573,1.0
0.0,1.0,0.44900945,1.0
0.6372329,0.0,0.8022204,1.0
0.0,0.0,0.51082665,1.0
0.0,1.0,0.75289416,1.0
0.0,1.0,0.7963532,1.0
0.0,0.0,0.4785809,1.0
0.0,0.0,0.27052414,1.0
0.0,1.0,0.65217394,1.0
0.0,0.0,0.76433766,1.0
0.0,0.0,0.9068177,1.0
0.0,1.0,0.61527574,1.0
0.0,0.0,0.7917505,1.0
0.0,1.0,0.6490166,1.0
0.0,0.0,0.94335675,1.0
0.0,0.0,0.7898001,1.0
0.0,0.0,0.40523297,1.0
0.0,0.0,0.8340509,1.0
0.0,1.0,0.4681677,1.0
0.0,0.0,0.8834791,1.0
0.0,0.0,0.73527944,1.0
0.0,0.18738735,0.9918527,1.0
0.0,0.0,0.75031126,1.0
0.0,0.0,0.39929608,1.0
0.0,1.0,0.42579365,1.0
0.0,1.0,0.6474025,1.0
0.0,1.0,0.62529945,1.0
0.0,1.0,0.09163584,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.91342825,1.0
0.0,1.0,0.8589232,1.0
0.0,0.0,0.5005726,1.0
0.0,0.0,0.9345953,1.0
0.0,0.0,0.9855333,1.0
0.0,1.0,0.5621226,1.0
0.0,0.0,0.6638505,1.0
0.0,0.0,0.83343005,1.0
0.0,0.0,0.84155625,1.0
0.0,0.0,0.9354841,1.0
0.0,0.0,0.95652175,1.0
0.0,1.0,0.7745813,1.0
0.0,0.0,0.44661263,1.0
0.0,1.0,0.40879452,1.0
0.0,0.0,0.66895515,1.0
0.0,0.0,0.7340791,1.0
0.0,0.0,0.755815,1.0
0.0,0.0,0.47826087,1.0
0.0,0.0,0.8424362,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.9371544,1.0
0.0,0.0,0.850187,1.0
0.0,0.0,0.62925446,1.0
0.0,0.0,0.6406186,1.0
0.0,1.0,0.39370042,1.0
0.0,0.0,0.71027744,1.0
0.0,0.0,0.85665184,1.0
1.0,0.0,0.7509127,1.0
0.0,0.0,0.8615911,1.0
0.0,0.0,0.57210004,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.9658587,1.0
0.0,0.0,0.5669962,1.0
0.0,0.0,0.9069918,1.0
0.0,0.0,0.8246669,1.0
0.0,1.0,0.77955,1.0
0.0,0.0,0.9168773,1.0
0.0,1.0,0.88373893,1.0
0.0,1.0,0.8107775,1.0
0.0,1.0,0.73975825,1.0
0.0,1.0,0.47440344,1.0
0.0,0.0,0.5354899,1.0
0.0,0.0,0.5285925,1.0
0.0,1.0,0.6031618,1.0
0.0,0.0,0.8480276,1.0
0.0,1.0,0.9202794,1.0
0.0,0.0,0.94803876,1.0
0.0,0.0,0.5264082,1.0
0.0,0.0,0.80255,1.0
0.0,1.0,0.38263902,1.0
0.0,0.0,0.71655154,1.0
0.0,0.0,0.80565417,1.0
0.0,1.0,0.694128,1.0
0.0,0.0,0.87097985,1.0
0.0,0.0,0.61894405,1.0
0.0,1.0,0.9721316,1.0
0.0,0.0,0.52141714,1.0
0.0,1.0,0.72251284,1.0
0.0,1.0,0.92030966,1.0
0.0,1.0,0.396538,1.0
0.0,0.0,0.5088844,1.0
0.0,1.0,0.9130435,1.0
0.0,0.0,0.9428157,1.0
0.0,1.0,0.8914473,1.0
0.0,1.0,0.32612965,1.0
0.0,0.0,0.7957316,1.0
0.0,0.0,0.86409765,1.0
0.0,0.0,0.49250782,1.0
0.0,0.0,0.7992636,1.0
0.0,1.0,0.47913244,1.0
0.0,0.0,0.95652175,1.0
0.0,0.30116636,0.7695145,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.72002876,1.0
0.0,0.0,0.95267975,1.0
0.0,1.0,0.43478262,1.0
0.0,0.095093645,0.6210992,1.0
0.0,0.0,0.79203683,1.0
0.0,0.0,0.85762954,1.0
0.0,1.0,0.7215088,1.0
0.0,0.0,0.807265,1.0
0.0,0.0,0.76083696,1.0
0.0,0.0,0.58211154,1.0
0.0,0.0,0.72002393,1.0
0.0,0.0,0.648507,1.0
0.0,1.0,0.49342236,1.0
0.0,1.0,0.8028972,1.0
0.0,0.0,0.47826087,1.0
0.0,0.0,0.7959399,1.0
0.0,1.0,0.48566344,1.0
0.0,0.0,0.53355247,1.0
0.0,1.0,0.85106725,1.0
0.0,0.0,0.90403605,1.0
0.0,0.0,0.43478262,1.0
0.0,0.0,0.8321357,1.0
0.0,0.0,0.39336205,1.0
0.0,1.0,0.7204714,1.0
0.0,0.0,0.93561095,1.0
0.0,1.0,0.5068781,1.0
0.0,1.0,0.49027127,1.0
0.0,1.0,0.43478262,1.0
0.0,0.0,0.6772469,1.0
0.0,0.0,0.69758177,1.0
0.0,0.0,0.72873247,1.0
0.0,0.0,0.7826087,1.0
0.0,1.0,0.586601,1.0
0.0,0.0,0.6764262,1.0
0.0,0.0,0.5465471,1.0
0.0,0.0,0.56468254,1.0
0.0,0.0,0.77092236,1.0
0.0,1.0,0.9198755,1.0
0.0,0.0,0.605646,1.0
0.0,0.0,0.84019834,1.0
0.0,0.0,0.79792154,1.0
0.0,0.0,0.8914469,1.0
0.0,0.0,0.5958075,1.0
0.0,1.0,0.16936111,1.0
0.0,0.0,0.8959042,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.7373527,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.8352444,1.0
0.0,0.0,0.6086957,1.0
0.0,1.0,0.71530074,1.0
0.0,0.0,0.47156373,1.0
0.0,0.0,0.7454343,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.9130435,1.0
0.0,1.0,0.30434784,1.0
0.0,1.0,0.7373725,1.0
0.0,0.0,0.77117187,1.0
0.0,1.0,0.86956525,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.8355225,1.0
0.0,1.0,0.7072793,1.0
0.0,0.0,0.8040132,1.0
0.0,0.0,0.5471665,1.0
0.0,0.0,0.47826087,1.0
0.0,0.0,0.85585445,1.0
0.0,0.0,0.7534074,1.0
0.0,0.0,0.8479647,1.0
0.0,0.0,0.65889835,1.0
0.0,0.0,0.9329987,1.0
0.0,1.0,0.7535222,1.0
0.0,1.0,0.37818274,1.0
0.0,0.0,0.930272,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.844666,1.0
0.0,1.0,0.8478514,1.0
0.0,0.0,0.47826087,1.0
0.0,1.0,0.48798883,1.0
0.0,0.74476755,0.39130434,1.0
1.0,0.0,0.5628755,1.0
0.0,1.0,0.90563905,1.0
0.0,0.0,0.07092663,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.4860202,1.0
0.0,0.0,0.35279495,1.0
0.36914897,1.0,0.41873267,1.0
0.0,0.0,0.899964,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.8183581,1.0
0.0,0.0,0.42104545,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.88483536,1.0
0.0,0.0,0.93331766,1.0
0.0,0.0,0.6685322,1.0
0.0,0.0,0.7783823,1.0
0.0,0.0,0.95652175,1.0
0.0,1.0,0.71885186,1.0
0.0,0.0,0.9435635,1.0
0.0,1.0,0.7596774,1.0
0.0,1.0,0.75342023,1.0
0.0,0.0,0.8231538,1.0
0.0,0.0,0.5864393,1.0
0.0,1.0,0.35255027,1.0
0.0,0.0,0.76223725,1.0
0.0,0.0,0.65352833,1.0
0.0,1.0,0.777409,1.0
0.0,0.0,0.37721705,1.0
0.0,0.0,0.96931916,1.0
0.0,1.0,0.87143826,1.0
0.0,0.0,0.7456006,1.0
0.0,1.0,0.65697443,1.0
0.0,0.0,0.84133685,1.0
0.0,0.0,0.9130435,1.0
0.0,1.0,0.7777698,1.0
0.0,0.0,0.90817356,1.0
0.0,1.0,0.8487658,1.0
0.0,0.0,0.44129688,1.0
0.0,0.0,0.782924,1.0
0.0,1.0,0.40189728,1.0
0.0,0.0,0.64393204,1.0
0.0,0.0,0.5380133,1.0
0.0,0.0,0.59863853,1.0
0.0,0.0,0.9449935,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.5318382,1.0
0.0,1.0,0.42550114,1.0
0.0,0.0,0.89674294,1.0
0.0,1.0,0.8732852,1.0
0.0,0.0,0.5652174,1.0
0.0,1.0,0.826087,1.0
0.0,0.0,0.94659,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.7910545,1.0
0.0,0.0,0.6176097,1.0
0.0,1.0,0.79547054,1.0
0.0,1.0,0.81150556,1.0
0.0,1.0,0.94959146,1.0
0.0,0.0,0.80316865,1.0
0.0,1.0,0.7826087,1.0
0.0,0.0,0.6689321,1.0
0.0,0.0,0.7237314,1.0
0.0,0.0,0.77619827,1.0
0.0,0.0,0.90803885,1.0
0.0,0.0,0.94004434,1.0
0.0,1.0,0.520471,1.0
0.0,0.0,0.5892876,1.0
0.0,0.0,0.46650076,1.0
0.0,1.0,0.6352543,1.0
0.0,0.0,0.8991761,1.0
0.0,1.0,0.51584274,1.0
0.0,0.85443246,0.9130435,1.0
0.0,0.0,0.8519083,1.0
0.0,0.0,0.8744641,1.0
0.0,0.0,0.5284246,1.0
0.0,0.0,0.7266669,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.8013845,1.0
0.0,0.0,0.36429274,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.6019173,1.0
0.0,1.0,0.7760954,1.0
0.0,1.0,0.44597805,1.0
0.0,1.0,0.6373026,1.0
0.0,1.0,0.51053005,1.0
0.0,0.0,0.6989979,1.0
0.0,0.0,0.61271846,1.0
0.0,0.0,0.5342805,1.0
0.0,0.0,0.5994394,1.0
0.0,0.0,0.8706028,1.0
0.0,1.0,0.37911358,1.0
0.0,0.0,0.8034588,1.0
0.0,0.0,0.89345366,1.0
0.0,0.0,0.7230052,1.0
0.0,0.0,0.83569545,1.0
0.0,0.0,0.78173685,1.0
0.0,0.0,0.8070382,1.0
0.0,0.0,0.738477,1.0
0.0,1.0,0.88033205,1.0
0.0,0.0,0.7140789,1.0
0.0,1.0,0.7826087,1.0
0.0,0.0,0.6182759,1.0
0.0,0.0,0.640056,1.0
0.0,0.15642692,0.96332294,1.0
0.0,0.0,0.43478262,1.0
0.0,1.0,0.2841611,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.6476973,1.0
0.0,0.0,0.78042585,1.0
0.0,1.0,0.42108202,1.0
0.0,0.0,0.90894186,1.0
0.0,0.0,0.64437,1.0
0.0,0.0,0.9493819,1.0
0.0,0.0,0.57181025,1.0
0.23512119,0.0,0.9130435,1.0
0.0,1.0,0.8543817,1.0
0.0,0.0,0.7811644,1.0
0.0,0.0,0.82720417,1.0
0.0,0.0,0.82430375,1.0
0.0,0.0,0.8706613,1.0
0.0,0.0,0.63502693,1.0
0.0,0.0,0.78656185,1.0
0.0,0.0,0.74457544,1.0
0.0,0.0,0.8058173,1.0
0.0,0.0,0.74832535,1.0
0.0,1.0,0.5007539,1.0
0.0,0.0,0.91996807,1.0
0.0,0.0,0.8550685,1.0
0.0,0.0,0.76177204,1.0
0.0,0.0,0.6304677,1.0
0.0,0.0,0.92100626,1.0
0.0,0.0,0.83345205,1.0
0.0,0.0,0.68967205,1.0
0.0,0.0,0.646781,1.0
0.0,0.0,0.7765634,1.0
0.0,0.0,0.837463,1.0
0.0,0.0,0.47210777,1.0
0.0,0.0,0.63424563,1.0
0.0,0.0,0.9240354,1.0
0.0,0.0,0.78812367,1.0
0.0,1.0,0.58199024,1.0
0.0,1.0,0.4647645,1.0
0.0,0.0,0.8952282,1.0
0.0,0.0,0.8056217,1.0
0.0,0.0,0.83864063,1.0
0.0,1.0,0.5130448,1.0
0.0,0.0,0.4406167,1.0
0.0,0.0,0.7634956,1.0
0.0,0.0,0.7597452,1.0
0.0,1.0,0.53061795,1.0
0.0,0.0,0.3478261,1.0
0.0,0.0,0.86984897,1.0
0.0,0.0,0.7879515,1.0
0.0,0.0,0.56590664,1.0
0.0,0.0,0.8495686,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.8125428,1.0
0.0,0.0,0.56009233,1.0
0.0,0.0,0.3699482,1.0
0.0,0.0,0.91063696,1.0
0.0,0.0,0.34154,1.0
0.0,1.0,0.8223576,1.0
0.0,1.0,0.83866507,1.0
0.0,0.0,0.91655105,1.0
0.0,0.0,0.6861418,1.0
0.0,0.0,0.7729502,1.0
1.0,0.0,0.53996855,1.0
0.0,0.0,0.8647984,1.0
0.0,1.0,0.7826087,1.0
0.0,1.0,0.4813767,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.64535254,1.0
0.0,0.0,0.5705481,1.0
0.0,0.0,0.8293315,1.0
0.0,0.0,0.81767374,1.0
0.0,0.0,0.849519,1.0
0.0,0.0,0.742644,1.0
0.0,0.0,0.4850212,1.0
