CWE,DWE,FRE,HTE,Hour,Weekday,Season,CDE
0.0,0.0,1.0,1.0,0.59250075,0.22091722,0.0,1.0
0.0,0.0,1.0,1.0,0.7453777,0.78543746,0.6666667,1.0
0.0,0.0,1.0,1.0,0.7026204,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.64924127,0.9222876,0.8220915,1.0
0.0,0.0,1.0,1.0,0.9005362,0.8333334,0.0,1.0
1.0,0.0,1.0,1.0,0.739934,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.71410745,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.6650097,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.88015294,0.70207226,0.33333334,1.0
0.0,0.0,1.0,1.0,0.5798662,0.6666667,0.33333334,1.0
0.0,0.0,1.0,1.0,0.49628323,0.23575234,0.0,1.0
1.0,0.0,1.0,1.0,0.36155015,0.44739106,0.5614488,1.0
0.0,0.0,1.0,1.0,0.68809223,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.7776196,0.8704917,0.33333334,1.0
1.0,0.0,1.0,1.0,0.5652174,0.5940293,0.9373138,1.0
0.0,0.0,1.0,1.0,0.8073094,0.9286635,0.0,1.0
0.0,0.0,1.0,1.0,0.37863398,0.109713964,0.0,1.0
0.7361939,1.0,1.0,1.0,0.69325113,0.17587072,0.08793536,1.0
0.0,0.0,1.0,1.0,0.30382305,0.16867833,0.33735666,1.0
0.0,0.0,1.0,1.0,0.5217391,0.17297912,0.6666667,1.0
0.0,0.0,1.0,1.0,0.7654678,0.0,0.6666667,1.0
0.0,0.0,1.0,1.0,1.0,0.1790432,1.0,1.0
0.0,0.0,1.0,1.0,0.7491995,0.5,0.33333334,1.0
0.0,1.0,1.0,1.0,0.7466507,1.0,0.6666667,1.0
0.0,1.0,1.0,1.0,0.72058266,0.5955669,0.33333334,1.0
0.0,0.0,1.0,1.0,0.028212816,0.8453499,1.0,1.0
0.0,0.0,1.0,1.0,0.60123384,1.0,0.33333334,1.0
1.0,0.0,1.0,1.0,0.33243296,0.33851063,0.33333334,1.0
1.0,0.0,1.0,1.0,0.46794546,0.12712428,0.33333334,1.0
1.0,0.0,1.0,1.0,0.45981747,0.87710565,0.0,1.0
1.0,0.0,1.0,1.0,0.78183985,0.9174035,0.6666667,1.0
0.0,0.0,1.0,1.0,0.43374774,0.5,0.0,1.0
0.0,0.0,1.0,1.0,0.7169714,0.0,0.49892694,1.0
1.0,0.0,1.0,1.0,0.60280037,0.32203394,0.33333334,1.0
0.0,0.0,1.0,1.0,0.65500283,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.8345231,0.80099505,0.33333334,1.0
0.0,0.0,1.0,1.0,0.75743496,0.618417,0.0,1.0
0.0,1.0,1.0,1.0,0.522402,0.5547086,0.44529143,1.0
0.0,0.0,1.0,1.0,0.4648918,0.0,0.0,1.0
1.0,0.0,1.0,1.0,0.6667268,0.31485325,0.0,1.0
0.0,0.0,1.0,1.0,0.7758794,0.6408709,0.33333334,1.0
0.0,0.0,1.0,1.0,0.55121845,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.8996307,0.34575278,0.6666667,1.0
0.0,0.0,1.0,1.0,0.95652175,0.6861084,0.29444993,1.0
1.0,0.0,1.0,1.0,0.6094405,0.5826195,0.33333334,1.0
1.0,0.0,1.0,1.0,0.68465203,1.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.33711594,0.62561107,0.0,1.0
0.0,0.0,1.0,1.0,0.5313072,0.37001106,0.6666667,1.0
1.0,0.0,1.0,1.0,0.8019946,1.0,0.25902078,1.0
0.0,0.0,1.0,1.0,0.87540317,0.5,0.33333334,1.0
0.0,1.0,1.0,1.0,0.8336203,0.9540704,0.0,1.0
0.0,0.0,1.0,1.0,0.3302691,0.8653963,0.8653963,1.0
1.0,0.0,1.0,1.0,0.667642,0.53579074,0.33333334,1.0
0.0,0.0,1.0,1.0,0.59250385,0.9406719,0.8813439,1.0
1.0,0.0,1.0,1.0,0.5780598,0.9526493,0.0,1.0
1.0,0.0,1.0,1.0,0.42712656,0.47065178,0.60797024,1.0
0.0,0.0,1.0,1.0,0.78144926,0.95722216,0.0,1.0
0.0,0.0,1.0,1.0,0.9126835,1.0,0.6666667,1.0
0.0,0.5458325,1.0,1.0,0.54547095,0.6819442,0.6666667,1.0
0.0,0.0,1.0,1.0,0.6453227,0.5643099,0.0,1.0
1.0,0.0,1.0,1.0,0.39597982,0.49103868,0.6666667,1.0
0.0,0.0,1.0,1.0,0.6956522,0.7318487,0.33333334,1.0
0.0,1.0,1.0,1.0,0.9965225,0.0,1.0,1.0
0.0,0.0,1.0,1.0,0.84613246,0.84830433,0.9700581,1.0
0.0,0.0,1.0,1.0,0.48414248,0.16666667,1.0,1.0
1.0,0.0,1.0,1.0,0.5477984,0.80021214,0.19978786,1.0
0.0,0.0,1.0,1.0,0.8149445,0.73645985,0.33333334,1.0
1.0,0.0,1.0,1.0,0.44070923,0.09469272,0.33333334,1.0
0.0,0.0,1.0,1.0,0.6815828,0.65767795,0.0,1.0
0.0,0.0,1.0,1.0,0.697091,0.24724226,0.33333334,1.0
1.0,0.0,1.0,1.0,0.6314651,0.16666667,0.33333334,1.0
0.0,0.0,1.0,1.0,0.5042695,0.5,0.0,1.0
0.0,0.0,1.0,1.0,0.98645574,0.79872024,0.6666667,1.0
1.0,0.87642753,1.0,1.0,0.44552806,0.31273794,0.9588092,1.0
1.0,0.0,1.0,1.0,0.5999106,0.8333334,0.33333334,1.0
1.0,0.0,1.0,1.0,0.44432247,0.0,0.13009727,1.0
0.0,0.0,1.0,1.0,0.6436312,0.33333334,0.0,1.0
0.0,0.0,1.0,1.0,0.81490654,0.8752384,0.0,1.0
0.0,0.0,1.0,1.0,0.7675155,0.637738,0.6666667,1.0
0.0,0.0,1.0,1.0,0.9130435,0.15963922,0.6666667,1.0
1.0,0.0,1.0,1.0,0.5588964,0.6908971,0.33333334,1.0
0.0,0.0,1.0,1.0,0.95652175,0.4231684,0.33333334,1.0
0.0,0.0,1.0,1.0,0.5937014,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.7734829,0.63168454,0.33333334,1.0
1.0,0.0,1.0,1.0,0.5652174,0.74593794,0.83604133,1.0
1.0,0.0,1.0,1.0,0.86615473,0.8333334,0.6666667,1.0
0.0,0.0,1.0,1.0,0.4055927,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.5277804,1.0,0.825614,1.0
0.0,0.0,1.0,1.0,0.6219167,0.8333334,0.0,1.0
1.0,0.0,1.0,1.0,0.47826087,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.20976764,0.5,0.6666667,1.0
1.0,0.0,1.0,1.0,0.5307843,0.34003252,0.6666667,1.0
0.0,0.0,1.0,1.0,0.99447036,0.16666667,0.33333334,1.0
0.0,0.0,1.0,1.0,0.73913044,0.10024013,0.0,1.0
0.0,0.0,1.0,1.0,0.92693,0.028358772,0.6666667,1.0
0.0,0.0,1.0,1.0,0.5352768,0.9575466,0.9150932,1.0
0.0,0.0,1.0,1.0,0.31579334,0.71054107,0.6666667,1.0
0.0,0.0,1.0,1.0,0.9323376,0.5552152,0.33333334,1.0
0.0,0.0,1.0,1.0,0.79801553,0.30380362,0.0,1.0
1.0,0.0,1.0,1.0,0.5788523,0.16666667,0.0,1.0
0.0,0.0,1.0,1.0,0.86956525,0.22985175,0.0,1.0
1.0,0.0,1.0,1.0,0.3947358,0.82894874,0.0,1.0
0.0,0.7693614,1.0,1.0,0.76255316,1.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.92291856,0.07570869,0.6666667,1.0
0.0,0.0,1.0,1.0,0.9417839,0.5593133,0.77965665,1.0
0.0,0.0,1.0,1.0,0.9503008,0.8333334,0.33333334,1.0
1.0,0.0,1.0,1.0,0.5155604,0.69035184,0.33333334,1.0
1.0,0.0,1.0,1.0,0.4916896,0.16666667,0.20590727,1.0
0.0,0.0,1.0,1.0,0.73913044,0.056857437,0.6666667,1.0
1.0,0.0,1.0,1.0,0.63332367,0.33333334,0.33333334,1.0
1.0,0.0,1.0,1.0,0.7186193,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.6737313,0.91736346,0.0,1.0
0.0,0.0,1.0,1.0,0.6809213,1.0,0.42258736,1.0
1.0,0.0,1.0,1.0,0.40656918,0.8479622,0.6666667,1.0
0.0,0.0,1.0,1.0,0.6662059,0.38939354,0.0,1.0
1.0,0.0,1.0,1.0,0.43931252,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.7851212,0.5,0.6666667,1.0
1.0,0.0,1.0,1.0,0.6215971,0.046884447,0.6197822,1.0
1.0,0.0,1.0,1.0,0.68333185,1.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.9130435,0.5937864,0.33333334,1.0
0.0,0.0,1.0,1.0,0.6613324,0.9005915,0.0,1.0
1.0,0.0,1.0,1.0,0.77249134,0.8561611,0.0,1.0
0.0,0.0,1.0,1.0,0.5866622,0.6666667,0.6666667,1.0
0.0,0.0,1.0,1.0,0.94001585,0.14557579,0.9578182,1.0
1.0,0.0,1.0,1.0,0.4307166,0.32554016,0.49220684,1.0
1.0,0.0,1.0,1.0,0.7976221,0.8727308,0.6666667,1.0
0.0,0.0,1.0,1.0,0.35905498,0.33333334,0.9139119,1.0
0.0,0.0,1.0,1.0,0.84699076,0.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.7394776,0.16799735,0.0,1.0
0.0,0.0,1.0,1.0,0.73913044,0.7288835,0.0,1.0
0.0,0.0,1.0,1.0,0.48725146,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.6882476,0.3049492,0.0,1.0
0.23213905,1.0,1.0,1.0,0.6055894,0.51190734,0.25595367,1.0
0.0,0.0,1.0,1.0,0.35663244,0.9864969,0.33333334,1.0
0.0,1.0,1.0,1.0,0.44547054,0.061455593,0.33333334,1.0
0.0,0.0,1.0,1.0,0.4864225,0.20051177,0.33333334,1.0
0.0,0.0,1.0,1.0,0.7306045,1.0,0.46731734,1.0
0.0,0.0,1.0,1.0,0.926457,0.55141836,0.6666667,1.0
0.0,0.0,1.0,1.0,0.7240754,0.77562237,0.33333334,1.0
0.0,0.0,1.0,1.0,0.84110343,0.88487375,0.33333334,1.0
0.0,0.0,1.0,1.0,0.73205465,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.8125852,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.5434481,0.44045967,1.0,1.0
0.0,0.0,1.0,1.0,0.85117626,0.90382445,1.0,1.0
1.0,0.0,1.0,1.0,0.44966373,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.5615707,1.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.47700942,0.33333334,0.0,1.0
0.0,0.0,1.0,1.0,0.80949795,0.29093918,0.95760584,1.0
0.0,1.0,1.0,1.0,0.44421938,0.6907828,0.6425506,1.0
0.0,0.0,1.0,1.0,0.6111518,0.18691155,0.0,1.0
0.0,0.0,1.0,1.0,0.9868768,0.5503058,0.33333334,1.0
1.0,0.0,1.0,1.0,0.57401633,0.38343233,0.33333334,1.0
0.0,0.0,1.0,1.0,0.4210425,0.6666667,0.0,1.0
0.0,0.6085457,1.0,1.0,0.8506877,1.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.8809615,0.5,0.33333334,1.0
0.0,0.0,1.0,1.0,0.66708887,1.0,0.6666667,1.0
1.0,0.0,1.0,1.0,0.61646086,0.8630999,0.52976656,1.0
0.0,1.0,1.0,1.0,0.74099624,0.7401387,0.33333334,1.0
0.0,0.0,1.0,1.0,0.91204035,0.41858935,0.8294879,1.0
0.0,0.0,1.0,1.0,0.9516144,0.64785504,0.33333334,1.0
1.0,0.0,1.0,1.0,0.40405056,0.18062681,0.33333334,1.0
0.0,0.0,1.0,1.0,0.2405979,0.16768944,0.0,1.0
0.0,0.0,1.0,1.0,0.7318065,0.26403746,0.6666667,1.0
0.0,0.0,1.0,1.0,0.6086957,0.6666667,0.33333334,1.0
1.0,0.0,1.0,1.0,0.53242576,0.5,1.0,1.0
0.0,1.0,1.0,1.0,0.8446305,0.8333334,0.6666667,1.0
1.0,0.0,1.0,1.0,0.46553305,0.23985171,0.0,1.0
1.0,0.0,1.0,1.0,0.38990048,0.6209639,0.0,1.0
0.0,0.0,1.0,1.0,0.50515383,0.43814617,0.0,1.0
0.0,0.0,1.0,1.0,0.9064197,0.33333334,0.0063478034,1.0
0.0,0.0,1.0,1.0,0.4635771,0.13377267,0.0,1.0
0.0,0.0,1.0,1.0,0.7072847,0.6555189,0.35562894,1.0
0.0,1.0,1.0,1.0,0.4360177,0.8904671,0.43813178,1.0
1.0,1.0,1.0,1.0,0.6595947,0.3861813,0.85365695,1.0
1.0,0.0,1.0,1.0,0.43478262,0.16666667,0.33333334,1.0
0.0,0.0,1.0,1.0,0.5495256,0.5399431,0.6932954,1.0
0.0,0.0,1.0,1.0,0.56005156,0.08828396,0.6666667,1.0
0.0,0.0,1.0,1.0,0.7340875,0.9951672,0.6570011,1.0
0.0,0.0,1.0,1.0,0.74959636,0.5516965,0.0,1.0
1.0,0.0,1.0,1.0,0.34624672,0.25908136,0.33333334,1.0
0.0,0.0,1.0,1.0,0.788015,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.9130435,0.36904532,0.6666667,1.0
1.0,0.0,1.0,1.0,0.527347,0.18816356,0.33333334,1.0
0.0,0.0,1.0,1.0,0.9380128,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,0.7285192,0.87400985,0.6666667,1.0
1.0,0.0,1.0,1.0,0.6301851,1.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.8181349,0.530483,0.33333334,1.0
1.0,0.0,1.0,1.0,0.6219585,1.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.73573387,0.7947919,0.0,1.0
0.0,0.0,1.0,1.0,0.7402397,0.0,0.33333334,1.0
0.0,1.0,1.0,1.0,0.826087,0.6301531,0.7682568,1.0
0.0,0.0,1.0,1.0,0.41269585,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,0.37420237,0.09425958,0.6666667,1.0
0.0,0.0,1.0,1.0,0.752094,0.8333334,0.0,1.0
0.0,0.0,1.0,1.0,0.80865455,0.5583728,0.54992115,1.0
0.0,0.0,1.0,1.0,0.8008561,0.16666667,0.0,1.0
0.0,0.86602515,1.0,1.0,0.75660545,0.022329144,0.0,1.0
0.0,0.0,1.0,1.0,0.45032865,0.16424409,0.0,1.0
0.0,0.0,1.0,1.0,0.26257548,0.33260673,0.66521347,1.0
1.0,0.0,1.0,1.0,0.36420628,0.47488368,0.6415504,1.0
0.0,0.0,1.0,1.0,0.7728257,0.85208404,0.33333334,1.0
0.0,0.9051158,1.0,1.0,0.5693428,1.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.579696,1.0,0.33333334,1.0
0.0,0.62643373,1.0,1.0,1.0,0.31130525,0.8754779,1.0
0.0,0.0,1.0,1.0,0.7515478,0.16666667,0.33333334,1.0
0.0,0.0,1.0,1.0,0.53977734,0.30495948,0.0,1.0
1.0,0.0,1.0,1.0,0.57018137,0.852362,0.14763804,1.0
0.0,0.0,1.0,1.0,0.70605344,0.66097075,0.33333334,1.0
0.0,0.0,1.0,1.0,0.65038943,0.8866087,0.0,1.0
1.0,0.0,1.0,1.0,0.5089611,0.36492786,0.39652237,1.0
0.0,0.0,1.0,1.0,0.7991045,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.56084716,0.8333334,0.0,1.0
0.0,0.3018831,1.0,1.0,0.89991814,0.0,0.6666667,1.0
1.0,0.0,1.0,1.0,0.45121974,0.11483783,0.33333334,1.0
0.0,0.0,1.0,1.0,0.81308734,1.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.9248899,0.8333334,0.24251094,1.0
0.0,0.0,1.0,1.0,0.6379504,1.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.64877754,0.6634118,0.0,1.0
1.0,0.0,1.0,1.0,0.45571917,0.4156412,0.8312824,1.0
0.0,0.0,1.0,1.0,0.43646964,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.5956619,0.5233408,0.6666667,1.0
0.0,1.0,1.0,1.0,0.7096557,0.49437362,0.22597314,1.0
1.0,0.0,1.0,1.0,0.4736055,0.6928618,0.0,1.0
1.0,0.0,1.0,1.0,0.39456928,0.34584895,0.35836455,1.0
0.0,0.0,1.0,1.0,0.6784131,0.67610717,0.33333334,1.0
0.0,0.0,1.0,1.0,0.7826087,0.06084728,0.6666667,1.0
0.0,0.087415755,1.0,1.0,0.6597753,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.49734592,0.79675364,0.33333334,1.0
1.0,0.0,1.0,1.0,0.5323723,0.7925729,0.33333334,1.0
0.0,0.0,1.0,1.0,0.8368277,0.6366931,0.0,1.0
1.0,0.0,1.0,1.0,0.59829146,0.27113062,0.0,1.0
0.0,0.0,1.0,1.0,0.44226003,0.89366615,0.6666667,1.0
1.0,0.0,1.0,1.0,0.7180385,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.6909802,0.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.8254963,0.16666667,0.0,1.0
1.0,0.0,1.0,1.0,0.40294388,0.8779516,0.6666667,1.0
1.0,0.0,1.0,1.0,0.5264254,0.16666667,0.33333334,1.0
1.0,0.0,1.0,1.0,0.39684945,0.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.8601896,0.96406007,0.0,1.0
1.0,0.0,1.0,1.0,0.35146976,0.16666667,0.33333334,1.0
0.0,0.0,1.0,1.0,0.7826087,0.3390352,0.33333334,1.0
0.0,0.0,1.0,1.0,0.43845582,0.8380269,0.0,1.0
1.0,0.0,1.0,1.0,0.39873123,0.86180305,0.6666667,1.0
0.0,0.0,1.0,1.0,0.80190367,0.40729725,0.6666667,1.0
0.0,0.0,1.0,1.0,0.9503606,0.54723537,0.0,1.0
0.0,0.0,1.0,1.0,0.61575764,0.16666667,0.33333334,1.0
0.0,0.0,1.0,1.0,0.7676598,0.19850233,0.0,1.0
1.0,0.0,1.0,1.0,0.76257133,0.93586916,0.6666667,1.0
0.0,1.0,1.0,1.0,0.5319755,0.6666667,0.72398555,1.0
0.0,1.0,1.0,1.0,0.4255436,0.85958344,0.5616663,1.0
1.0,0.0,1.0,1.0,0.55824685,0.6352228,0.6666667,1.0
0.0,0.0,1.0,1.0,0.5475483,0.63013864,0.33333334,1.0
0.0,0.0,1.0,1.0,0.8189485,0.8631792,0.6666667,1.0
0.0,0.0,1.0,1.0,0.64680594,0.8127561,0.6666667,1.0
0.0,0.019948065,1.0,1.0,0.9469814,0.0,0.33333334,1.0
1.0,0.0,1.0,1.0,0.4084226,0.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.7727208,0.12876305,0.33333334,1.0
0.0,0.0,1.0,1.0,0.941624,0.5,0.33333334,1.0
1.0,0.0,1.0,1.0,0.47813892,0.16619915,0.33333334,1.0
0.0,0.0,1.0,1.0,0.826087,0.73175913,0.13018492,1.0
0.0,0.0,1.0,1.0,0.92854124,0.8333334,0.33333334,1.0
1.0,0.0,1.0,1.0,0.56904376,0.48533234,0.33333334,1.0
0.0,0.0,1.0,1.0,0.9518928,0.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.611029,0.1946332,0.0,1.0
0.0,0.0,1.0,1.0,0.7118809,0.0,0.5622102,1.0
1.0,0.0,1.0,1.0,0.64516294,0.42293978,0.5125462,1.0
0.0,0.0,1.0,1.0,0.837806,1.0,0.46335536,1.0
0.0,0.0,1.0,1.0,0.6442843,0.9545257,0.33333334,1.0
0.0,0.0,1.0,1.0,0.54326844,0.011789843,0.0,1.0
0.0,0.0,1.0,1.0,0.83777916,0.56551564,0.33333334,1.0
0.0,0.0,1.0,1.0,0.45459753,0.52267736,0.0,1.0
0.0,1.0,1.0,1.0,0.83156925,0.85434866,0.07282564,1.0
1.0,0.0,1.0,1.0,0.5307642,1.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.7719239,0.29237497,0.0,1.0
0.0,0.0,1.0,1.0,0.5986779,0.8076803,0.33333334,1.0
0.0,0.0,1.0,1.0,0.38790488,0.2124241,0.0,1.0
0.0,0.0,1.0,1.0,0.54227316,0.862651,0.0,1.0
0.9946758,1.0,1.0,1.0,0.7400564,0.0,0.0017747302,1.0
0.0,0.0,1.0,1.0,0.79951805,0.6234539,0.6666667,1.0
0.0,0.0,1.0,1.0,0.63895726,0.22026554,0.6666667,1.0
1.0,0.0,1.0,1.0,0.39130434,0.107561246,0.55910546,1.0
1.0,0.35509366,1.0,1.0,0.6058574,1.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.8325442,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.57471263,0.8984675,0.46360153,1.0
1.0,0.0,1.0,1.0,0.57677674,0.33333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.57926023,0.12256715,0.0,1.0
0.0,0.0,1.0,1.0,0.40710813,0.5,0.6666667,1.0
1.0,0.0,1.0,1.0,0.54562885,0.16666667,0.3003577,1.0
0.0,0.0,1.0,1.0,0.78159606,0.50194085,0.0,1.0
0.0,0.0,1.0,1.0,0.76333964,0.16666667,0.0,1.0
1.0,0.0,1.0,1.0,0.5384677,0.27692074,0.2205081,1.0
0.0,0.0,1.0,1.0,0.26086956,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,0.67272,0.78938,0.0,1.0
1.0,0.0,1.0,1.0,0.63976705,1.0,0.6666667,1.0
0.0,0.0,1.0,1.0,0.6086957,0.6777917,0.33333334,1.0
1.0,0.0,1.0,1.0,0.70369047,0.038815178,0.9611848,1.0
0.0,0.0,1.0,1.0,0.62624025,0.099412434,0.6666667,1.0
0.0,1.0,1.0,1.0,0.73044205,0.69584376,0.7583264,1.0
0.0,0.0,1.0,1.0,0.024239823,0.5132742,0.6666667,1.0
0.0,0.0,1.0,1.0,0.47857475,0.4049338,1.0,1.0
0.0,0.0,1.0,1.0,0.7632314,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.7695121,0.945209,0.890418,1.0
0.0,0.0,1.0,1.0,0.9079015,0.7401446,0.6666667,1.0
1.0,0.0,1.0,1.0,0.48423374,0.32188532,0.6666667,1.0
0.0,0.6671816,1.0,1.0,0.5796206,1.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.91389084,0.04085459,0.6666667,1.0
0.0,0.0,1.0,1.0,0.95652175,0.28376833,0.33333334,1.0
0.0,0.0,1.0,1.0,0.5570771,0.3187227,0.0,1.0
0.0,0.0,1.0,1.0,0.3478261,0.33333334,1.0,1.0
0.0,0.0,1.0,1.0,0.9960384,0.8295368,0.0,1.0
1.0,0.0,1.0,1.0,0.5535407,0.9494179,0.0,1.0
1.0,0.0,1.0,1.0,0.592346,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.30684307,0.68579674,0.68579674,1.0
1.0,0.0,1.0,1.0,0.66399735,0.63633084,0.72733843,1.0
0.0,0.0,1.0,1.0,0.6494988,0.5,0.4707685,1.0
1.0,0.747818,1.0,1.0,0.63062453,0.12609099,1.0,1.0
0.0,0.0,1.0,1.0,0.6006465,0.8333334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.29046825,0.22339748,0.7801283,1.0
0.0,0.0,1.0,1.0,0.78057116,0.6666667,0.6666667,1.0
0.0,0.0,1.0,1.0,0.85669285,0.95065576,0.6666667,1.0
1.0,0.0,1.0,1.0,0.3702143,0.41417843,0.49502352,1.0
1.0,0.0,1.0,1.0,0.72508854,0.58268523,0.0,1.0
0.0,0.0,1.0,1.0,0.008721083,0.99628544,0.0,1.0
0.0,0.0,1.0,1.0,0.61338806,0.1846541,0.33333334,1.0
0.0,0.0,1.0,1.0,0.8725242,0.5226853,0.33333334,1.0
0.0,0.0,1.0,1.0,0.2871719,0.5,0.6666667,1.0
0.0,0.0,1.0,1.0,0.7781982,1.0,0.31642637,1.0
0.0,0.0,1.0,1.0,0.9445613,0.045848295,0.6666667,1.0
0.0,0.0,1.0,1.0,0.75808907,0.14534944,0.6666667,1.0
0.0,0.0,1.0,1.0,0.7921649,0.8333334,0.6666667,1.0
1.0,0.0,1.0,1.0,0.59672207,0.16666667,0.0,1.0
0.0,0.0,1.0,1.0,0.604499,0.7831402,0.0,1.0
0.0,1.0,1.0,1.0,0.6610465,0.48185816,0.33333334,1.0
0.0,0.0,1.0,1.0,0.78277135,0.9169784,0.33333334,1.0
1.0,0.0,1.0,1.0,0.77124393,0.92992276,0.85984546,1.0
1.0,0.0,1.0,1.0,0.5776809,0.5955535,0.33333334,1.0
0.0,0.0,1.0,1.0,0.29277894,0.22782631,0.78898597,1.0
0.0,0.0,1.0,1.0,0.9455785,0.30536735,0.6666667,1.0
0.0,0.0,1.0,1.0,0.6567197,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.7072733,0.7910905,0.33333334,1.0
0.0,0.0,1.0,1.0,0.5652174,0.96287656,0.0,1.0
0.0,0.0,1.0,1.0,0.8740772,0.7987418,0.6666667,1.0
0.0,0.0,1.0,1.0,0.43478262,0.2290239,0.33333334,1.0
0.0,0.0,1.0,1.0,0.6922719,0.49352106,0.6666667,1.0
0.0,0.0,1.0,1.0,0.5217391,0.8294714,0.6666667,1.0
0.0,1.0,1.0,1.0,0.5651363,0.0,0.33333334,1.0
1.0,0.0,1.0,1.0,0.49939924,0.20948479,0.6666667,1.0
0.0,0.0,1.0,1.0,0.6693455,0.16666667,0.0,1.0
0.0,0.0,1.0,1.0,0.85989976,0.60185885,0.6666667,1.0
1.0,0.0,1.0,1.0,0.6281341,0.33921295,1.0,1.0
0.0,0.0,1.0,1.0,0.4577318,0.93634033,0.0,1.0
0.0,0.0,1.0,1.0,0.559626,0.0,0.0,1.0
1.0,0.0,1.0,1.0,0.5602377,0.6857555,0.33333334,1.0
0.0,0.0,1.0,1.0,0.56508654,0.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.7520773,0.6666667,0.0,1.0
1.0,0.0,1.0,1.0,0.42158526,0.7752949,0.0,1.0
0.0,0.0,1.0,1.0,0.6956522,1.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.76280016,1.0,0.0,1.0
0.0,0.1667257,1.0,1.0,0.8767834,0.0,0.33333334,1.0
0.0,0.0,1.0,1.0,0.93677086,0.6666667,0.33333334,1.0
1.0,0.0,1.0,1.0,0.69404745,0.23985282,0.33333334,1.0
1.0,0.0,1.0,1.0,0.6381583,0.96418226,0.035817742,1.0
0.0,0.0,1.0,1.0,0.6153861,0.33333334,0.0,1.0
0.0,0.0,1.0,1.0,0.35279375,0.33333334,0.6666667,1.0
1.0,0.0,1.0,1.0,0.47160295,0.73723894,0.0,1.0
0.0,0.0,1.0,1.0,0.9312546,1.0,0.38176203,1.0
0.0,0.0,1.0,1.0,0.87178797,0.28061795,0.45580512,1.0
0.0,0.0,1.0,1.0,0.69981384,0.6626785,0.34130982,1.0
0.0,0.0,1.0,1.0,0.3490142,0.45719475,0.0,1.0
0.0,0.0,1.0,1.0,0.83753204,0.16666667,0.33333334,1.0
0.0,0.0,1.0,1.0,0.86956525,0.18167679,0.0,1.0
0.0,0.0,1.0,1.0,0.5467412,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.9130435,0.61899334,0.33333334,1.0
0.0,0.0,1.0,1.0,0.29823366,0.17447925,0.3489585,1.0
0.0,0.0,1.0,1.0,0.41086054,0.91387737,0.8277547,1.0
0.0,1.0,1.0,1.0,0.5134316,0.60636914,0.60636914,1.0
0.0,0.0,1.0,1.0,0.51844126,0.6666667,0.0,1.0
