UNIX_TS,FRE,HPE,HTE,Weekday,Month,Season,WOE
0.73174477,1.0,0.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.7375679,1.0,0.0,1.0,0.8333334,0.72727275,0.6666667,0.0
0.017982483,1.0,1.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.8991833,1.0,0.0,1.0,0.6666667,0.0,0.0,1.0
0.94810677,1.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.7299175,1.0,0.0,1.0,1.0,0.72727275,0.6666667,1.0
0.8025322,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.24005127,1.0,0.0,1.0,1.0,0.72727275,0.6666667,1.0
0.3340187,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.34994316,1.0,0.0,1.0,0.33333334,1.0,1.0,1.0
0.31101036,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.17868233,1.0,0.0,1.0,0.5,0.6363636,0.6666667,1.0
0.114004135,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,1.0
0.7970524,1.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.22657776,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.8500881,1.0,0.0,1.0,0.5,1.0,1.0,1.0
0.58034897,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.019237518,1.0,0.0,1.0,1.0,0.27272728,0.33333334,1.0
0.62550545,1.0,1.0,1.0,0.0,0.5454545,0.33333334,1.0
0.85014534,1.0,0.0,1.0,0.5,1.0,1.0,0.0
0.90118027,1.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.98104477,1.0,0.0,1.0,0.16666667,0.18181819,0.0,0.0
0.17046165,1.0,0.0,1.0,0.6666667,0.6363636,0.6666667,1.0
0.9562702,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.26379967,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,1.0
0.3728943,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.66620827,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.7041149,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,1.0
0.20317268,1.0,0.0,1.0,0.0,0.6363636,0.6666667,1.0
0.62807465,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.27521896,1.0,0.0,1.0,0.5,0.8181819,0.6666667,1.0
0.95821,1.0,0.0,1.0,0.8333334,0.18181819,0.0,1.0
0.19506645,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,1.0
0.017583847,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,1.0
0.44927788,1.0,0.0,1.0,0.6666667,0.09090909,0.0,1.0
0.8160057,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
0.019924164,1.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.33790016,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.94057083,1.0,0.0,1.0,1.0,0.09090909,0.0,0.0
0.4135418,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.9762516,1.0,0.0,1.0,0.6666667,0.18181819,0.0,0.0
0.25592232,1.0,0.0,1.0,0.5,0.8181819,0.6666667,1.0
0.6362934,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,1.0
0.67791367,1.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.85528183,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.5378761,1.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.58491707,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.47176933,1.0,0.0,1.0,0.0,0.18181819,0.0,1.0
0.7214699,1.0,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.39138985,1.0,0.0,1.0,0.6666667,0.0,0.0,1.0
0.8755474,1.0,0.0,1.0,0.16666667,1.0,1.0,0.0
0.76856613,1.0,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.8769741,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.7201557,1.0,0.0,1.0,1.0,0.72727275,0.6666667,0.0
0.095163345,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,1.0
0.4327221,1.0,0.0,1.0,1.0,0.09090909,0.0,1.0
0.31803322,1.0,0.0,1.0,0.0,0.9090909,0.6666667,1.0
0.56801796,1.0,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.003025055,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,1.0
0.71227837,1.0,0.0,1.0,0.0,0.72727275,0.6666667,1.0
0.35759354,1.0,0.0,1.0,0.16666667,1.0,1.0,0.0
0.08254814,1.0,0.0,1.0,0.5,0.36363637,0.33333334,1.0
0.7032013,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.7284336,1.0,0.0,1.0,0.8333334,0.72727275,0.6666667,0.0
0.096818924,1.0,0.0,1.0,1.0,0.45454547,0.33333334,1.0
0.6328125,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,1.0
0.089912415,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.81811905,1.0,0.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.650568,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.25152588,1.0,0.0,1.0,0.0,0.8181819,0.6666667,1.0
0.09310913,1.0,0.0,1.0,0.5,0.45454547,0.33333334,1.0
0.9047203,1.0,0.0,1.0,0.16666667,0.0,0.0,1.0
0.107437134,1.0,0.0,1.0,0.0,0.45454547,0.33333334,1.0
0.28971863,1.0,0.0,1.0,0.0,0.8181819,0.6666667,1.0
0.3145504,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.9423981,1.0,0.0,1.0,0.0,0.09090909,0.0,0.0
0.72620773,1.0,0.0,1.0,0.6666667,0.72727275,0.6666667,0.0
0.5161247,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.75166893,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,1.0
0.78146744,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,1.0
0.74401855,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.6319561,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,1.0
0.01067543,1.0,0.0,1.0,1.0,0.27272728,0.33333334,1.0
0.6834507,1.0,0.0,1.0,0.0,0.6363636,0.6666667,0.0
0.5721855,1.0,0.0,1.0,0.5,0.36363637,0.33333334,0.0
0.31734848,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
0.8789177,1.0,0.0,1.0,0.5,0.0,0.0,0.0
0.41022873,1.0,0.0,1.0,0.6666667,0.0,0.0,1.0
0.23656845,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.8260536,1.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.376091,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.070503235,1.0,0.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.7501278,1.0,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.22355461,1.0,0.0,1.0,0.16666667,0.72727275,0.6666667,1.0
0.02551651,1.0,0.0,1.0,0.5,0.27272728,0.33333334,1.0
0.048238754,1.0,0.0,1.0,1.0,0.36363637,0.33333334,1.0
0.29696655,1.0,0.0,1.0,0.8333334,0.9090909,0.6666667,1.0
0.40674782,1.0,0.0,1.0,0.16666667,0.0,0.0,0.0
0.68476295,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.82896423,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.13934898,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.17719841,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,1.0
0.6330414,1.0,0.0,1.0,1.0,0.5454545,0.33333334,1.0
0.43917274,1.0,0.0,1.0,0.6666667,0.09090909,0.0,1.0
0.27259064,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,1.0
0.55483055,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.39818382,1.0,0.0,1.0,0.33333334,0.0,0.0,1.0
0.34794617,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.5415878,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,1.0
0.12296486,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.31506538,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.86224747,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.28931808,1.0,1.0,1.0,0.0,0.8181819,0.6666667,0.0
0.6642113,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.90802956,1.0,0.0,1.0,0.5,0.0,0.0,0.0
0.82845116,1.0,0.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.89627075,1.0,0.0,1.0,0.33333334,0.0,0.0,1.0
0.75806236,1.0,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.044355392,1.0,0.0,1.0,0.5,0.36363637,0.33333334,1.0
0.4805603,1.0,0.0,1.0,1.0,0.18181819,0.0,0.0
0.36124802,1.0,0.0,1.0,0.5,1.0,1.0,1.0
0.36107826,1.0,0.0,1.0,0.5,1.0,1.0,1.0
0.59062386,1.0,0.0,1.0,0.5,0.45454547,0.33333334,0.0
0.28092575,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,1.0
0.9358883,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.52423286,1.0,0.0,1.0,0.5,0.27272728,0.33333334,0.0
0.1588726,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.7573204,1.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.17908096,1.0,0.0,1.0,0.5,0.6363636,0.6666667,1.0
0.90597534,1.0,0.0,1.0,0.33333334,0.0,0.0,1.0
0.31186676,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.1817646,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,1.0
0.893589,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.42946815,1.0,0.0,1.0,0.6666667,0.09090909,0.0,1.0
0.800478,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.85442543,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.18267822,0.0,0.0,1.0,1.0,0.6363636,0.6666667,1.0
0.98960876,1.0,0.0,1.0,0.0,0.18181819,0.0,0.0
0.07364082,1.0,0.0,1.0,0.5,0.36363637,0.33333334,1.0
0.7633724,1.0,0.0,1.0,0.5,0.8181819,0.6666667,1.0
0.97699165,1.0,0.0,1.0,0.8333334,0.18181819,0.0,1.0
0.59005356,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.9783611,1.0,0.0,1.0,1.0,0.18181819,0.0,0.0
0.7994518,1.0,0.0,1.0,0.16666667,0.9090909,0.6666667,1.0
0.43060875,1.0,0.0,1.0,0.8333334,0.09090909,0.0,1.0
0.6796799,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.6941242,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,1.0
0.10732269,1.0,0.0,1.0,0.0,0.45454547,0.33333334,1.0
0.9138527,1.0,0.0,1.0,0.16666667,0.0,0.0,1.0
0.715189,1.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.31158066,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.76291466,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,0.0
0.9398289,1.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.8339882,1.0,0.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.89284515,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.122680664,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,1.0
0.23588562,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.059200287,1.0,0.0,1.0,0.0,0.36363637,0.33333334,1.0
0.5040245,1.0,0.0,1.0,0.33333334,0.27272728,0.33333334,0.0
0.97756386,1.0,0.0,1.0,0.8333334,0.18181819,0.0,0.0
0.88228416,1.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.23605537,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.03710556,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.5295429,1.0,0.0,1.0,0.0,0.27272728,0.33333334,0.0
0.38316917,1.0,0.0,1.0,0.8333334,0.0,0.0,1.0
0.049209595,1.0,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.5192661,1.0,0.0,1.0,0.0,0.27272728,0.33333334,0.0
0.010959625,1.0,0.0,1.0,0.0,0.27272728,0.33333334,0.0
0.473938,1.0,0.0,1.0,0.16666667,0.18181819,0.0,0.0
0.34406662,1.0,0.0,1.0,0.8333334,1.0,1.0,1.0
0.11091995,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,1.0
0.58777046,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.24730301,1.0,0.0,1.0,0.6666667,0.72727275,0.6666667,0.0
0.95752525,1.0,0.0,1.0,0.6666667,0.09090909,0.0,1.0
0.50099754,1.0,0.0,1.0,0.0,0.27272728,0.33333334,0.0
0.9058056,1.0,0.0,1.0,0.33333334,0.0,0.0,1.0
0.45515823,1.0,0.0,1.0,0.33333334,0.09090909,0.0,1.0
0.8316479,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.80413246,1.0,1.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.7968254,1.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.15847397,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.23668289,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.60033035,1.0,0.0,1.0,0.5,0.45454547,0.33333334,0.0
0.9262409,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.14945412,1.0,0.0,1.0,0.5,0.5454545,0.33333334,1.0
0.13769531,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,1.0
0.06250954,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,1.0
0.3462906,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.08831406,1.0,0.0,1.0,0.0,0.45454547,0.33333334,1.0
0.26202965,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,1.0
0.34452248,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.83415985,1.0,0.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.3969841,1.0,0.0,1.0,0.16666667,0.0,0.0,0.0
0.17902565,1.0,0.0,1.0,0.5,0.6363636,0.6666667,1.0
0.22018433,1.0,0.0,1.0,0.8333334,0.72727275,0.6666667,1.0
0.96294975,1.0,0.0,1.0,0.16666667,0.18181819,0.0,1.0
0.36650085,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.21727371,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.9366894,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.61922646,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.7086258,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.42427254,1.0,0.0,1.0,0.0,0.09090909,0.0,1.0
0.38676643,1.0,0.0,1.0,0.16666667,0.0,0.0,1.0
0.94039917,1.0,0.0,1.0,1.0,0.09090909,0.0,1.0
0.02654457,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,1.0
0.07181358,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,1.0
0.572073,1.0,0.0,1.0,0.5,0.36363637,0.33333334,0.0
0.12901688,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.32145882,1.0,1.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.18998528,1.0,1.0,1.0,0.6666667,0.6363636,0.6666667,1.0
0.3557682,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.42147446,1.0,0.0,1.0,0.8333334,0.09090909,0.0,1.0
0.59342384,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.7581768,1.0,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.888052,1.0,0.0,1.0,0.5,0.0,0.0,0.0
0.07210159,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,1.0
0.9510193,1.0,0.0,1.0,0.0,0.09090909,0.0,0.0
0.41177177,1.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.05571556,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,1.0
0.8011627,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.33493233,1.0,0.0,1.0,0.8333334,1.0,1.0,1.0
0.5214348,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,1.0
0.3758049,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.13632393,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.9874382,1.0,0.0,1.0,0.8333334,0.18181819,0.0,1.0
0.28669167,1.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.407032,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.8994694,1.0,0.0,1.0,0.6666667,0.0,0.0,0.0
0.65159416,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,0.0
0.22167015,1.0,0.0,1.0,1.0,0.72727275,0.6666667,1.0
0.3457203,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.6345825,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.46446228,1.0,0.0,1.0,0.33333334,0.18181819,0.0,1.0
0.7904873,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.7646847,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.22127151,1.0,0.0,1.0,1.0,0.72727275,0.6666667,1.0
0.15927315,1.0,0.0,1.0,0.5,0.5454545,0.33333334,1.0
0.52160645,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.94525146,1.0,0.0,1.0,0.33333334,0.09090909,0.0,1.0
0.10606766,1.0,0.0,1.0,1.0,0.45454547,0.33333334,1.0
0.93349075,1.0,0.0,1.0,0.16666667,0.09090909,0.0,0.0
0.23457146,1.0,0.0,1.0,0.33333334,0.72727275,0.6666667,1.0
0.2976532,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
0.4727955,1.0,0.0,1.0,0.16666667,0.18181819,0.0,1.0
0.18587494,1.0,1.0,1.0,0.16666667,0.6363636,0.6666667,1.0
0.418108,1.0,0.0,1.0,0.5,0.0,0.0,0.0
0.15362167,1.0,0.0,1.0,1.0,0.5454545,0.33333334,1.0
0.421875,1.0,0.0,1.0,0.8333334,0.09090909,0.0,1.0
0.2642002,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,1.0
0.9109421,1.0,0.0,1.0,0.8333334,0.0,0.0,1.0
0.07535362,1.0,0.0,1.0,0.8333334,0.36363637,0.33333334,1.0
0.8545971,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.9942894,1.0,0.0,1.0,0.5,0.18181819,0.0,1.0
0.29474258,1.0,1.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.78004074,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.7415085,1.0,0.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.6960659,1.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.06484985,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,1.0
0.25860405,1.0,0.0,1.0,0.8333334,0.8181819,0.6666667,1.0
0.66609573,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.20014763,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.27116394,1.0,0.0,1.0,0.0,0.8181819,0.6666667,1.0
0.6091213,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.40457726,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6860752,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.5675621,1.0,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.71085167,1.0,0.0,1.0,1.0,0.72727275,0.6666667,1.0
0.99383354,1.0,0.0,1.0,0.5,0.18181819,0.0,1.0
0.3617611,1.0,0.0,1.0,0.6666667,1.0,1.0,1.0
0.7845516,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.39863968,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.5746975,1.0,0.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.91602325,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.14305878,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,0.0
0.16583824,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,1.0
0.032596588,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,1.0
0.082717896,1.0,0.0,1.0,0.5,0.36363637,0.33333334,1.0
0.19495201,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.92886734,1.0,0.0,1.0,0.6666667,0.09090909,0.0,1.0
0.77290535,1.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.8823414,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5303993,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.8555088,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.3903637,1.0,0.0,1.0,0.5,0.0,0.0,1.0
0.18422127,1.0,0.0,1.0,0.0,0.6363636,0.6666667,1.0
0.9879532,1.0,0.0,1.0,1.0,0.18181819,0.0,1.0
0.69481087,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.25027084,1.0,0.0,1.0,1.0,0.72727275,0.6666667,1.0
0.5269165,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,1.0
0.4479065,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.20208931,1.0,0.0,1.0,1.0,0.6363636,0.6666667,1.0
0.7584629,1.0,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.94924927,1.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.16144371,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,1.0
0.3300228,1.0,1.0,1.0,0.16666667,0.9090909,0.6666667,1.0
0.81703377,1.0,0.0,1.0,0.0,0.9090909,0.6666667,0.0
0.28526497,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,1.0
0.07644081,1.0,0.0,1.0,0.8333334,0.36363637,0.33333334,1.0
0.18627548,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,1.0
0.4496765,1.0,0.0,1.0,0.8333334,0.09090909,0.0,1.0
0.9082031,1.0,0.0,1.0,0.5,0.0,0.0,1.0
0.390419,1.0,0.0,1.0,0.5,0.0,0.0,1.0
0.32779503,1.0,0.0,1.0,0.0,0.9090909,0.6666667,0.0
0.037164688,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.34480667,1.0,0.0,1.0,0.8333334,1.0,1.0,1.0
0.6333828,1.0,0.0,1.0,1.0,0.5454545,0.33333334,1.0
0.12896156,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.30804443,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
0.9378872,1.0,0.0,1.0,0.6666667,0.09090909,0.0,0.0
0.40435028,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.83564377,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.20105934,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,1.0
0.6235657,1.0,0.0,1.0,1.0,0.45454547,0.33333334,0.0
0.80778503,1.0,0.0,1.0,0.0,0.9090909,0.6666667,1.0
0.25569344,1.0,0.0,1.0,0.5,0.8181819,0.6666667,1.0
0.32317162,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.55882835,1.0,0.0,1.0,0.0,0.36363637,0.33333334,1.0
0.0038814545,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,1.0
0.61522865,1.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.65016747,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,1.0
0.970541,1.0,0.0,1.0,0.0,0.18181819,0.0,1.0
0.85248566,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.71284866,1.0,0.0,1.0,0.16666667,0.72727275,0.6666667,1.0
0.43443298,1.0,0.0,1.0,0.16666667,0.09090909,0.0,1.0
0.07187271,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,1.0
0.8589363,1.0,0.0,1.0,0.33333334,1.0,1.0,1.0
0.9167671,1.0,0.0,1.0,0.5,0.0,0.0,0.0
0.05662918,1.0,0.0,1.0,0.8333334,0.36363637,0.33333334,1.0
0.20009041,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,1.0
0.47416687,1.0,0.0,1.0,0.33333334,0.18181819,0.0,0.0
0.052518845,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,1.0
0.61094856,1.0,0.0,1.0,0.5,0.45454547,0.33333334,0.0
0.66672325,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.009475708,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,1.0
0.8435211,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.91944695,1.0,0.0,1.0,0.8333334,0.09090909,0.0,1.0
0.52189255,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,1.0
0.26231766,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,1.0
0.8722935,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.6829357,1.0,0.0,1.0,0.0,0.6363636,0.6666667,1.0
0.92544365,1.0,0.0,1.0,0.33333334,0.09090909,0.0,1.0
0.16275597,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,1.0
0.8005924,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.99897194,1.0,0.0,1.0,0.0,0.18181819,0.0,1.0
0.71199226,1.0,0.0,1.0,0.0,0.72727275,0.6666667,1.0
0.83781433,1.0,0.0,1.0,0.16666667,1.0,1.0,0.0
0.87395096,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.25466728,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,1.0
0.80127907,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.6107197,1.0,0.0,1.0,0.5,0.45454547,0.33333334,1.0
0.37814522,1.0,0.0,1.0,0.33333334,0.0,0.0,1.0
0.53131294,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,1.0
0.90254974,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.48472977,1.0,0.0,1.0,0.33333334,0.18181819,0.0,0.0
0.5633373,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,1.0
0.6587887,1.0,0.0,1.0,0.5,0.5454545,0.33333334,1.0
0.15619087,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,1.0
0.3236847,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.6868744,1.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.2848091,1.0,0.0,1.0,0.5,0.8181819,0.6666667,1.0
0.068847656,1.0,0.0,1.0,0.0,0.36363637,0.33333334,1.0
0.13581085,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.7443619,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.23822594,1.0,0.0,1.0,0.6666667,0.72727275,0.6666667,1.0
0.46200752,1.0,0.0,1.0,0.0,0.18181819,0.0,1.0
0.7487583,1.0,0.0,1.0,1.0,0.72727275,0.6666667,0.0
0.86047745,1.0,0.0,1.0,0.6666667,1.0,1.0,1.0
