CWE,FRE,CDE,EBE,TVE,Hour,Month,Season,HTE
0.0,0.0,0.0,1.0,0.0,0.7826087,0.36363637,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.763276,0.36363637,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7786044,0.36363637,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7471619,0.36363637,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7048344,0.28232688,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7826087,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.80918586,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.341791,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.82195807,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.33500743,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.81348115,0.37242228,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8183958,0.36363637,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.7831593,0.36363637,0.33333334,1.0
0.0,1.0,0.0,0.0,1.0,0.81184816,0.122274056,0.0,1.0
0.0,1.0,0.0,0.0,0.31780833,0.84192973,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.6847606,0.7551966,0.028658131,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.7884004,0.024219988,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.64513123,0.114981145,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.7881881,0.023331976,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.8329124,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.30657786,0.72231114,0.06303838,0.0,1.0
0.0,1.0,0.0,0.0,0.29938853,0.8435314,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.848128,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.85850954,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.500041,0.739134,0.045450818,0.0,1.0
1.0,0.20349151,0.0,0.0,0.0,0.47017246,1.0,1.0,1.0
0.7674587,1.0,0.0,0.0,0.0,0.6188062,0.9788599,0.92248625,1.0
1.0,0.7739668,0.0,0.0,0.0,0.5693856,1.0,1.0,1.0
0.44894904,1.0,0.0,0.0,0.0,0.6326544,0.94990444,0.81631637,1.0
0.47643644,1.0,0.0,0.0,0.0,0.6314593,0.9524033,0.8254788,1.0
0.71773756,1.0,0.0,0.0,0.0,0.54733425,1.0,1.0,1.0
1.0,0.7019243,0.0,0.0,0.0,0.6086957,1.0,1.0,1.0
0.72215486,1.0,0.0,0.0,0.0,0.54829454,1.0,1.0,1.0
0.22848791,1.0,0.0,0.0,0.0,0.44097564,1.0,1.0,1.0
0.3480991,1.0,0.0,0.0,0.0,0.6370392,0.94073623,0.7826997,1.0
0.0,0.0,0.38636208,1.0,1.0,0.90316194,1.0,1.0,1.0
0.0,0.0,0.10206473,1.0,1.0,0.91748106,0.67347807,0.70068824,1.0
0.0,0.0,0.19007558,1.0,1.0,0.88609356,1.0,1.0,1.0
0.0,0.0,0.41686976,1.0,1.0,0.8551078,1.0,1.0,1.0
0.0,0.0,0.2697783,1.0,1.0,0.82952666,1.0,1.0,1.0
0.0,0.0,0.6351775,1.0,1.0,0.9247981,1.0,1.0,1.0
0.0,0.0,0.35903448,1.0,1.0,0.9007856,1.0,1.0,1.0
0.0,0.0,0.5338184,1.0,1.0,0.8754467,1.0,1.0,1.0
0.0,0.0,0.81006384,1.0,1.0,0.94000554,1.0,1.0,1.0
0.0,0.0,0.2982617,1.0,1.0,0.895501,1.0,1.0,1.0
0.0,0.0,0.4435354,1.0,1.0,0.9323276,0.7976492,0.8145118,1.0
0.0,0.0,0.6413784,1.0,1.0,0.95652175,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.723817,0.42510048,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7558923,0.3915672,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.75043267,0.39727497,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.8065423,0.41367927,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7139118,0.43545592,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.79643404,0.39254388,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7321973,0.41633922,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.79763585,0.39505684,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.71167225,0.2894755,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.74202365,0.32120654,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7826087,0.3706112,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.78982836,0.37873206,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.7826087,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7826087,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.8210119,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7826087,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7826087,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.73913044,0.94529027,0.79939777,1.0
0.0,0.0,0.5817366,0.0,0.0,0.5873731,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6518561,0.9635035,0.8661794,1.0
0.0,0.0,0.0,0.0,0.0,0.7538298,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.71156,0.98847055,0.95772535,1.0
0.0,0.0,0.0,0.0,0.0,0.7561627,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7037694,0.9852126,0.94577974,1.0
0.0,0.0,0.0,0.0,0.0,0.7710594,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.74821,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7263988,0.9946759,0.9804782,1.0
0.0,0.0,0.0,0.0,0.0,0.61905086,0.9497849,0.815878,1.0
0.0,0.0,0.0,0.0,0.0,0.76501,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.73913044,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.76217264,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.68013984,0.06167199,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.76490307,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.72622955,0.013487305,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.48699003,0.41804165,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.49195698,0.39727086,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.61589736,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.5578946,0.2880385,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.5095473,0.38912836,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.5049541,0.39873233,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.4867477,0.41905507,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.59625936,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.53445214,0.42517278,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.6070978,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.53490174,0.42493775,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.4953972,0.38288438,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.6989082,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7122022,0.3463341,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.6999537,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7826087,0.2747333,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.69717205,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7788638,0.28055748,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7826087,0.34676245,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.44555962,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.67511714,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6235431,0.89412475,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.47826087,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.5741632,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.5129412,0.8363102,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.53575474,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.47826087,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.49306718,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.5256901,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.47826087,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.5795905,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.72344434,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7239003,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.75492287,0.110205255,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.65217394,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.65217394,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.72299975,0.13245472,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.684679,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7065504,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.65324706,0.18069628,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.6646053,0.18181819,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.84338236,0.054746054,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.6925981,0.044390235,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.61595905,0.09090909,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.7928014,0.05611054,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.60717916,0.0146230385,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.38707,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.38278195,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.3836407,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.35908228,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.2971704,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.27903092,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.38337648,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.22678767,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.42792025,0.34928778,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.36551195,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.37788042,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.36175877,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.683256,0.9090909,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6458079,0.87435097,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6715334,0.85866076,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6889776,0.9090909,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.69510597,0.9087102,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.63735354,0.9090909,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.72355735,0.7923964,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6956522,0.834402,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.71694106,0.8200647,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6595267,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.74356306,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7928286,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7571986,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.79023457,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.74890125,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.73913044,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.77311444,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.73913044,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7664237,0.8520232,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.76728076,0.8502311,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7758154,0.83238596,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7673846,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7807148,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.66419274,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7303982,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.72471243,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7592061,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6591295,0.03818282,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.64536005,0.052578162,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.78073156,0.87747955,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7356213,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.783795,0.87961465,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.74944437,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7450915,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6956522,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7506785,0.8181819,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7290835,0.88808364,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.82531506,0.9085528,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.69613385,0.819189,0.6666667,1.0
0.0,1.0,0.0,0.0,0.0,0.29120114,0.10465335,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.41236407,0.014677986,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.30926263,0.08577088,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.34317636,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.3417142,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.37303415,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.32675904,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.38911313,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.3604494,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.2556152,0.14185685,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.3422702,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.42536902,0.02374204,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.8580446,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7730341,0.055464357,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.78363675,0.04437979,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.8318775,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.80336237,0.023757547,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.75096804,0.6804688,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7786387,0.6446644,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7548966,0.6653354,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7780576,0.6458796,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7714264,0.64805424,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.75765866,0.6363636,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7773129,0.6419002,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7812639,0.6363636,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7515472,0.6363636,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7511611,0.66924065,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.77170646,0.6363636,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7605554,0.65941936,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.5327799,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.40796566,0.10832774,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.5314475,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.4396851,0.15493205,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.5004994,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.4497895,0.15205264,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.45678863,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.49401495,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.5470166,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.5117159,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.93188834,0.06515597,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.9217119,0.12730117,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.8859247,0.16471511,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.95531636,0.092169285,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.84358627,0.14994353,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.8983586,0.030102134,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.88707346,0.16351417,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.79430383,0.17570482,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.9530195,0.092739806,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.94314927,0.07692876,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.95652175,0.17147012,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.8767794,0.1325926,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.5192901,0.048014924,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.39130434,0.18181819,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.39130434,0.18181819,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.39130434,0.12377375,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.39130434,0.15275063,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.40123776,0.17143324,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.39130434,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.79312867,0.407629,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.79304326,0.4072717,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.85326946,0.48861852,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8617985,0.47078496,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.81697,0.52639174,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.9110053,0.367898,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.79801726,0.42807224,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.9073517,0.37553748,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8128963,0.4902935,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8940775,0.40329254,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.79278874,0.47583103,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.79601496,0.41969895,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7466404,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.892273,0.13595855,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.850476,0.1534373,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7454377,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.61429083,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.65300614,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.76241523,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.67687166,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.735798,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.82578945,0.16376077,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.65027356,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6742046,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6234453,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6195533,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.62983364,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6134354,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.61950177,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.024881678,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.082892604,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.83456594,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.86318827,0.077575386,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.8403548,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.004888392,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.06085064,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.8461983,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.8366771,0.022142831,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.8393934,0.02782247,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.410748,0.84449464,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.44998464,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.45259717,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.69097847,0.90786934,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.4258052,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.362081,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.572813,0.8769852,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.4293452,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.43108922,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.4145969,0.8461042,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.77102107,0.12928838,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7358097,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7578957,0.13843636,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7301332,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.8236402,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.8172812,0.097046465,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.81746083,0.09692128,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.66067624,0.14525239,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.71603435,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7876916,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.6154616,0.097982556,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.70182586,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.6361468,0.77040875,0.78954136,1.0
0.0,0.0,0.0,1.0,1.0,0.62045914,0.9016148,0.9098136,1.0
0.0,0.0,0.0,1.0,1.0,0.6844149,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.89540905,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.6994743,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.8784367,0.9294995,0.74149823,1.0
0.0,0.0,0.0,1.0,1.0,0.72834146,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6728122,0.46533364,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8643441,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.84806615,0.45354164,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8481634,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.82007086,0.5328753,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.4842645,0.36677462,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.83695537,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.82927674,0.5321156,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.7972545,0.48516852,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8002015,0.49133033,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.659989,0.78550065,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6956522,0.69534063,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6774361,0.71254,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6757379,0.71964157,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6844936,0.6830268,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.76105344,0.6363636,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.6733533,0.7296136,0.6666667,1.0
0.0,0.0,1.0,0.0,0.0,0.8671856,0.18181819,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.86068517,0.18181819,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.8513611,0.18181819,0.0,1.0
0.0,0.0,0.78036505,0.0,0.0,0.86956525,0.14188457,0.0,1.0
0.0,0.0,0.99977297,0.0,0.0,0.86956525,0.18177691,0.0,1.0
0.0,0.0,0.08499849,0.0,0.0,0.7502172,0.18181819,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.57604194,0.18181819,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.2979997,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6278385,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.33526093,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.2839566,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.23918444,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.22453558,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.29495403,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.28411856,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.2717278,0.61366004,0.5834203,1.0
0.0,0.0,0.0,0.0,0.0,0.29241276,0.57040966,0.42483556,1.0
0.0,0.0,0.0,0.0,0.0,0.57594085,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.2972901,0.5454545,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.30762592,0.006854132,0.0,1.0
