DWE,CDE,EBE,HTE,Hour,Month,HPE
0.0,0.0,0.0,1.0,5.97324,3.0,1.0
0.0,0.0,0.0,1.0,6.982212,3.0,1.0
0.86144567,0.0,0.0,1.0,8.861445,3.0,1.0
0.0,0.0,0.0,1.0,5.4018927,3.0,1.0
0.0,0.0,0.0,1.0,8.0,3.0,1.0
0.0,0.0,0.0,1.0,6.4439073,3.0,1.0
0.0,0.0,0.0,1.0,7.0785327,3.0,1.0
0.7019338,0.0,0.0,1.0,14.788397,8.0,1.0
0.6795987,0.0,0.0,1.0,14.602007,8.0,1.0
0.83571315,0.0,0.0,1.0,13.821434,8.0,1.0
0.2168386,0.0,0.0,1.0,16.915808,8.0,1.0
0.87750214,0.0,0.0,1.0,12.755004,8.0,1.0
0.36509335,0.0,0.0,1.0,11.09528,8.0,1.0
0.87615395,0.0,0.0,1.0,12.752308,8.0,1.0
0.92946434,0.0,0.0,1.0,12.788393,8.0,1.0
0.09057051,0.0,0.0,1.0,17.547148,8.0,1.0
0.8098712,0.0,0.0,1.0,14.140773,8.0,1.0
0.17874986,0.0,0.0,1.0,11.3575,8.0,1.0
0.4553691,0.0,0.0,1.0,11.910738,8.0,1.0
0.92214346,0.0,0.0,1.0,13.389282,8.0,1.0
0.04455179,0.0,0.0,1.0,11.089104,8.0,1.0
0.7530388,0.0,0.0,1.0,14.481767,8.0,1.0
0.14035463,0.0,0.0,1.0,10.421064,8.0,1.0
0.83119,0.0,0.0,1.0,13.84405,8.0,1.0
0.14605713,0.0,0.0,1.0,18.123657,8.0,1.0
0.98677117,0.0,0.0,1.0,13.079372,8.0,1.0
0.48821956,0.0,0.0,1.0,11.464659,8.0,1.0
0.23055744,0.0,0.0,1.0,17.616655,8.0,1.0
0.0652045,0.0,0.0,1.0,11.130409,8.0,1.0
0.09079784,0.0,0.0,1.0,11.181596,8.0,1.0
0.18037516,0.0,0.0,1.0,11.36075,8.0,1.0
0.11180866,0.0,0.0,1.0,18.329147,8.0,1.0
0.8007803,0.0,0.0,1.0,12.601561,8.0,1.0
0.71581566,0.0,0.0,1.0,12.147448,8.0,1.0
0.71103144,0.0,0.0,1.0,14.733811,8.0,1.0
0.6229461,0.0,0.0,1.0,12.245893,8.0,1.0
0.6066793,0.0,0.0,1.0,15.359924,8.0,1.0
0.4554447,0.0,0.0,1.0,11.366334,8.0,1.0
0.84012026,0.0,0.0,1.0,12.680241,8.0,1.0
0.3087533,0.0,0.0,1.0,17.14748,8.0,1.0
0.83243346,0.0,0.0,1.0,12.664867,8.0,1.0
0.68969154,0.0,0.0,1.0,14.551542,8.0,1.0
0.49665487,0.0,0.0,1.0,15.516726,8.0,1.0
0.20355946,0.0,0.0,1.0,11.407119,8.0,1.0
0.26053077,0.0,0.0,1.0,16.697346,8.0,1.0
0.35446566,0.0,0.0,1.0,16.227673,8.0,1.0
0.0,0.0,1.0,1.0,14.702987,8.0,1.0
0.0,0.0,1.0,1.0,15.596467,8.0,1.0
0.0,0.0,1.0,1.0,10.928081,8.0,1.0
0.0,0.0,1.0,1.0,15.382124,8.0,1.0
0.0,0.0,1.0,1.0,14.735462,8.0,1.0
0.0,0.0,1.0,1.0,14.803311,8.0,1.0
0.0,0.0,1.0,1.0,15.237483,8.0,1.0
0.0,0.0,1.0,1.0,14.400205,8.0,1.0
0.0,0.0,1.0,1.0,13.071615,8.0,1.0
0.0,0.0,1.0,1.0,11.995273,8.0,1.0
0.0,0.0,1.0,1.0,15.69608,8.0,1.0
0.0,0.0,1.0,1.0,14.637498,8.0,1.0
0.0,0.0,1.0,1.0,12.5280075,8.0,1.0
0.0,0.0,1.0,1.0,14.591825,8.0,1.0
0.0,0.0,1.0,1.0,12.654797,8.0,1.0
0.0,0.0,1.0,1.0,14.199061,8.0,1.0
0.0,0.0,1.0,1.0,14.639683,8.0,1.0
0.0,0.0,1.0,1.0,14.780273,8.0,1.0
0.0,0.0,1.0,1.0,15.883684,8.0,1.0
0.0,0.0,1.0,1.0,15.34293,8.0,1.0
0.0,0.0,1.0,1.0,14.31613,8.0,1.0
0.0,0.0,1.0,1.0,14.949303,8.0,1.0
0.0,0.0,1.0,1.0,15.690047,8.0,1.0
0.0,0.0,1.0,1.0,13.419494,8.0,1.0
0.0,0.0,1.0,1.0,14.721295,8.0,1.0
0.0,0.0,1.0,1.0,13.780375,8.0,1.0
0.0,0.0,1.0,1.0,15.240804,8.0,1.0
0.0,0.0,1.0,1.0,14.613193,8.0,1.0
0.0,0.0,1.0,1.0,14.919419,8.0,1.0
0.0,0.0,1.0,1.0,14.852837,8.0,1.0
0.0,0.0,1.0,1.0,13.510114,8.0,1.0
0.0,0.0,1.0,1.0,15.08976,8.0,1.0
0.0,0.0,1.0,1.0,15.910827,8.0,1.0
0.0,0.0,1.0,1.0,14.969765,8.0,1.0
0.0,0.0,1.0,1.0,14.51614,8.0,1.0
0.0,0.0,1.0,1.0,14.876753,8.0,1.0
0.0,0.0,1.0,1.0,14.384642,8.0,1.0
0.0,0.0,1.0,1.0,12.221821,8.0,1.0
0.0,0.0,1.0,1.0,15.161695,8.0,1.0
0.0,0.0,1.0,1.0,8.624958,11.0,1.0
0.0,0.0,1.0,1.0,7.4501343,11.0,1.0
0.0,0.0,1.0,1.0,14.250793,11.0,1.0
0.0,0.0,1.0,1.0,13.177835,11.0,1.0
0.0,0.0,1.0,1.0,5.284774,11.0,1.0
0.0,0.0,1.0,1.0,13.322649,11.0,1.0
0.0,0.0,1.0,1.0,5.029777,11.0,1.0
0.0,0.0,1.0,1.0,10.972135,11.0,1.0
0.0,0.0,1.0,1.0,10.354118,11.0,1.0
0.0,0.0,1.0,1.0,5.4213963,11.0,1.0
0.0,0.0,1.0,1.0,6.0918627,11.0,1.0
0.0,0.0,1.0,1.0,9.134338,11.0,1.0
0.0,0.0,1.0,1.0,12.424337,11.0,1.0
0.0,0.0,1.0,1.0,9.955131,11.0,1.0
0.0,0.0,1.0,1.0,5.811859,11.0,1.0
0.0,0.0,1.0,1.0,13.749332,11.0,1.0
0.0,0.0,1.0,1.0,16.357822,11.0,1.0
0.0,0.0,1.0,1.0,18.667227,11.0,1.0
0.0,0.0,1.0,1.0,11.697018,11.0,1.0
0.0,0.0,1.0,1.0,13.810511,11.0,1.0
0.0,0.0,1.0,1.0,5.786193,11.0,1.0
0.0,0.0,1.0,1.0,6.526837,11.0,1.0
0.0,0.0,1.0,1.0,12.403362,11.0,1.0
0.0,0.0,1.0,1.0,6.3330736,11.0,1.0
0.0,0.0,1.0,1.0,11.554853,11.0,1.0
0.0,0.0,1.0,1.0,14.145171,11.0,1.0
0.0,0.0,1.0,1.0,9.484037,11.0,1.0
0.0,0.0,1.0,1.0,8.911656,11.0,1.0
0.0,0.0,1.0,1.0,10.789806,11.0,1.0
0.0,0.0,1.0,1.0,12.002948,11.0,1.0
0.0,0.0,1.0,1.0,7.449219,11.0,1.0
0.0,0.0,1.0,1.0,8.16979,11.0,1.0
0.0,0.0,1.0,1.0,12.690842,11.0,1.0
0.0,0.0,1.0,1.0,3.8582134,11.0,1.0
0.0,0.0,1.0,1.0,20.264576,11.0,1.0
0.0,0.0,1.0,1.0,6.045826,11.0,1.0
0.0,0.0,1.0,1.0,4.794806,11.0,1.0
0.0,0.0,1.0,1.0,13.277756,11.0,1.0
0.0,0.0,1.0,1.0,14.019493,11.0,1.0
0.0,0.0,1.0,1.0,7.143523,11.0,1.0
0.0,0.0,1.0,1.0,17.430521,11.0,1.0
0.0,0.0,1.0,1.0,6.937294,11.0,1.0
0.0,0.0,1.0,1.0,6.0164766,11.0,1.0
0.0,0.0,1.0,1.0,11.140993,11.0,1.0
0.0,0.0,1.0,1.0,8.35107,11.0,1.0
0.0,0.0,1.0,1.0,5.6315727,11.0,1.0
0.0,0.0,1.0,1.0,16.369598,11.0,1.0
0.0,0.0,1.0,1.0,10.629123,11.0,1.0
0.0,0.0,1.0,1.0,11.300835,11.0,1.0
0.0,0.0,1.0,1.0,11.777487,11.0,1.0
0.0,0.0,1.0,1.0,16.00703,11.0,1.0
0.0,0.0,1.0,1.0,8.172026,11.0,1.0
0.0,0.0,1.0,1.0,5.594377,11.0,1.0
0.0,0.0,1.0,1.0,10.011172,11.0,1.0
0.0,0.0,1.0,1.0,6.8634415,11.0,1.0
0.0,0.0,1.0,1.0,6.2784624,11.0,1.0
0.0,0.0,1.0,1.0,10.370602,11.0,1.0
0.0,0.0,1.0,1.0,13.138376,11.0,1.0
0.0,0.0,1.0,1.0,15.65881,11.0,1.0
0.0,0.0,1.0,1.0,12.945114,11.0,1.0
0.0,0.0,1.0,1.0,10.071959,11.0,1.0
0.0,0.0,1.0,1.0,10.686565,11.0,1.0
0.0,0.0,1.0,1.0,12.437685,11.0,1.0
0.0,0.0,1.0,1.0,15.216927,11.0,1.0
0.0,0.0,1.0,1.0,4.511904,11.0,1.0
0.0,0.0,0.0,1.0,5.9479914,5.0,1.0
0.0,0.0,0.0,1.0,6.704425,5.0,1.0
0.0,0.0,0.0,1.0,5.0,5.040934,1.0
0.0,0.0,0.0,1.0,5.099323,5.0496616,1.0
0.0,0.0,0.0,1.0,6.2470384,5.0,1.0
0.0,0.0,0.0,1.0,5.0,5.0631065,1.0
0.0,0.0,0.0,1.0,4.3507814,5.3246093,1.0
0.0,0.0,0.0,1.0,3.654488,5.672756,1.0
0.0,0.0,0.0,1.0,5.0,5.337267,1.0
0.0,0.0,0.0,1.0,5.5387993,5.0,1.0
0.0,0.0,0.0,1.0,5.0,5.2813506,1.0
0.0,0.0,0.0,1.0,5.0,5.4575753,1.0
0.0,0.0,0.0,1.0,6.4261575,5.0,1.0
0.0,0.0,0.0,1.0,7.349001,5.0,1.0
0.0,0.0,0.0,1.0,6.5003066,5.0,1.0
0.0,0.0,0.0,1.0,5.9136357,5.0,1.0
0.0,0.0,0.0,1.0,7.537002,5.0,1.0
0.0,0.0,0.0,1.0,4.771526,5.1142373,1.0
0.0,0.0,0.0,1.0,4.489293,5.2553535,1.0
0.0,0.0,0.0,1.0,5.0,5.827976,1.0
0.0,0.0,0.0,1.0,5.755988,5.377994,1.0
0.0,0.0,0.0,1.0,5.0,5.9811816,1.0
0.0,0.0,0.0,1.0,5.0,5.4662533,1.0
0.0,0.0,0.0,1.0,6.5838714,5.7919354,1.0
0.0,0.0,0.0,1.0,6.206921,5.0,1.0
0.0,0.0,0.0,1.0,4.150093,5.4249535,1.0
0.0,0.0,0.0,1.0,5.0,5.382883,1.0
0.0,0.0,0.0,1.0,6.4381514,5.7190757,1.0
0.0,0.0,0.0,1.0,6.0950356,5.0,1.0
0.0,0.0,0.0,1.0,5.0,5.943778,1.0
0.0,0.0,0.0,1.0,4.4982195,5.2508903,1.0
0.0,0.0,0.0,1.0,5.301688,5.0,1.0
0.0,0.0,0.0,1.0,5.0,5.3932614,1.0
0.0,0.0,0.0,1.0,5.0,5.6167126,1.0
0.0,0.0,0.0,1.0,6.7215977,5.860799,1.0
0.0,0.0,0.0,1.0,5.692394,5.0,1.0
0.0,0.0,0.0,1.0,6.3075733,5.0,1.0
0.0,0.0,0.0,1.0,6.050596,5.0,1.0
0.0,0.0,0.0,1.0,3.7655609,5.6172194,1.0
0.0,0.0,0.0,1.0,7.6544237,5.0,1.0
0.0,0.0,0.0,1.0,5.0,5.2313576,1.0
0.0,0.0,0.0,1.0,5.0,5.4042416,1.0
0.0,0.0,0.0,1.0,6.9865303,5.0,1.0
0.0,0.0,0.0,1.0,3.262886,5.868557,1.0
0.0,0.0,0.0,1.0,6.1292796,5.56464,1.0
0.0,0.0,0.0,1.0,3.966745,5.516628,1.0
0.0,0.0,0.0,1.0,5.0,5.2846003,1.0
0.0,0.0,0.0,1.0,6.034419,5.5172095,1.0
0.0,0.0,0.0,1.0,3.303637,5.8481817,1.0
0.0,0.0,0.0,1.0,3.629651,5.6851745,1.0
0.0,0.0,0.0,1.0,5.580088,5.290044,1.0
0.0,0.0,0.0,1.0,5.0,5.2014637,1.0
0.0,0.0,0.0,1.0,4.469583,5.2652087,1.0
0.0,0.0,0.0,1.0,5.3395185,5.1697593,1.0
0.0,0.0,0.0,1.0,5.0,5.0956407,1.0
0.0,0.0,0.0,1.0,5.838272,5.419136,1.0
0.0,0.0,0.0,1.0,5.226599,5.1132994,1.0
0.0,0.0,0.0,1.0,4.6561747,5.1719127,1.0
0.0,0.0,0.0,1.0,5.0,5.5473247,1.0
0.0,0.0,0.0,1.0,4.6708016,5.1645994,1.0
0.0,0.0,0.0,1.0,5.1916394,5.0,1.0
0.0,0.0,0.0,1.0,5.9521666,5.0,1.0
0.0,0.0,0.0,1.0,5.0,5.2203193,1.0
0.0,0.0,0.0,1.0,6.03061,5.515305,1.0
0.0,0.0,0.0,1.0,4.7952657,5.102367,1.0
0.0,0.0,1.0,1.0,13.676972,1.9353945,1.0
0.0,0.0,1.0,1.0,10.502847,1.0,1.0
0.0,0.94133437,1.0,1.0,7.1173315,1.0,1.0
0.0,0.0,1.0,1.0,12.383086,1.6766171,1.0
0.0,0.0,1.0,1.0,10.817019,1.3634039,1.0
0.0,0.0,1.0,1.0,10.876362,1.0,1.0
0.0,0.0,1.0,1.0,7.622166,1.2755668,1.0
0.0,0.0,1.0,1.0,7.3391376,1.3321725,1.0
0.0,0.0,1.0,1.0,12.504042,1.7008084,1.0
0.0,0.0,1.0,1.0,10.530633,1.0,1.0
0.0,0.0,1.0,1.0,4.3529825,1.9294035,1.0
0.0,0.0,1.0,1.0,9.409605,1.0,1.0
0.0,0.0,1.0,1.0,10.595996,1.0,1.0
0.0,0.0,1.0,1.0,12.69273,1.7385461,1.0
0.0,0.0,1.0,1.0,9.318973,1.0637946,1.0
0.0,0.0,1.0,1.0,7.8383303,1.0,1.0
0.0,0.0,1.0,1.0,7.586173,1.2827654,1.0
0.0,0.0,1.0,1.0,7.4775476,1.3044904,1.0
0.0,0.0,1.0,1.0,4.0852656,1.9829469,1.0
0.0,0.64277744,1.0,1.0,7.714445,1.0,1.0
0.0,0.0,1.0,1.0,10.435352,1.0,1.0
0.0,0.0,1.0,1.0,13.883088,1.9766176,1.0
0.0,0.0,1.0,1.0,7.113991,1.3772018,1.0
0.0,0.0,1.0,1.0,6.5944796,1.0,1.0
0.0,0.0,1.0,1.0,6.827345,1.434531,1.0
0.0,0.0,1.0,1.0,10.739067,1.0,1.0
0.0,0.0,1.0,1.0,9.361315,1.0,1.0
0.0,0.0,1.0,1.0,13.738431,1.9476862,1.0
0.0,0.21877171,1.0,1.0,8.562456,1.0,1.0
0.0,0.0,1.0,1.0,10.631103,1.3262205,1.0
0.0,0.0,1.0,1.0,5.219039,1.7561922,1.0
0.0,0.0,1.0,1.0,7.8187346,1.0,1.0
0.0,0.0,1.0,1.0,12.041058,1.6082114,1.0
0.0,0.4445735,1.0,1.0,8.110853,1.0,1.0
0.0,0.0,1.0,1.0,12.711849,1.7423699,1.0
0.0,0.0,1.0,1.0,9.456662,1.0,1.0
0.0,0.0,1.0,1.0,8.70771,1.058458,1.0
0.0,0.0,1.0,1.0,7.500353,1.2999294,1.0
0.0,0.0,1.0,1.0,6.6284566,1.4743087,1.0
0.0,0.0,1.0,1.0,8.1599,1.16802,1.0
0.0,0.0,1.0,1.0,7.226013,1.3547974,1.0
0.0,0.0,1.0,1.0,7.000085,1.399983,1.0
0.0,0.0,1.0,1.0,8.827825,1.0,1.0
0.0,0.58330727,1.0,1.0,7.8333855,1.0,1.0
0.0,0.0,1.0,1.0,4.578283,1.8843434,1.0
0.0,0.15174292,1.0,1.0,8.696514,1.0,1.0
0.0,0.0,1.0,1.0,6.01096,1.597808,1.0
0.0,0.0,1.0,1.0,12.323696,1.6647391,1.0
0.0,0.0,1.0,1.0,6.9033265,1.4193347,1.0
0.0,0.0,1.0,1.0,10.402195,1.0,1.0
0.0,0.0,1.0,1.0,7.767805,1.0,1.0
0.0,0.0,1.0,1.0,11.523187,1.5046372,1.0
0.0,0.0,1.0,1.0,9.036765,1.0073531,1.0
0.0,0.0,1.0,1.0,10.38344,1.0,1.0
0.0,0.0,1.0,1.0,5.693287,1.6613426,1.0
0.0,0.0,1.0,1.0,8.884797,1.0,1.0
0.0,0.0,1.0,1.0,10.84125,1.3682501,1.0
0.0,0.0,1.0,1.0,6.0629044,1.0,1.0
0.0,0.0,1.0,1.0,11.1036825,1.4207366,1.0
0.0,0.0,1.0,1.0,6.490273,1.5019454,1.0
0.0,0.0,1.0,1.0,13.54965,1.9099302,1.0
0.0,0.0,1.0,1.0,12.586309,1.7172618,1.0
0.0,0.5820701,1.0,1.0,7.83586,1.0,1.0
0.0,0.0,1.0,1.0,5.010977,1.7978046,1.0
0.0,0.0,1.0,1.0,10.728733,1.0,1.0
0.0,0.0,0.7056153,1.0,18.116846,7.0,1.0
0.0,0.0,0.521551,1.0,17.564653,7.0,1.0
0.0,0.0,0.12464743,1.0,16.373941,7.0,1.0
0.0,0.0,0.9614145,1.0,19.845657,7.0,1.0
0.0,0.0,0.0,1.0,16.63591,7.0,1.0
0.0,0.0,0.0,1.0,13.7023945,7.0,1.0
0.0,0.0,0.0,1.0,16.079214,7.0,1.0
0.0,0.0,0.0,1.0,15.858825,7.0,1.0
0.0,0.0,0.019448051,1.0,16.058344,7.0,1.0
0.0,0.0,0.0,1.0,16.188793,7.0,1.0
0.0,0.0,0.4144084,1.0,17.243225,7.0,1.0
0.0,0.0,0.9358261,1.0,17.871653,7.0,1.0
0.0,0.0,0.45705965,1.0,17.37118,7.0,1.0
0.0,0.0,0.2902551,1.0,16.870766,7.0,1.0
0.0,0.0,0.0,1.0,14.314194,7.0,1.0
0.0,0.0,0.11193458,1.0,16.22387,7.0,1.0
0.0,0.0,0.6095059,1.0,17.828518,7.0,1.0
0.0,0.0,0.568432,1.0,17.705296,7.0,1.0
0.0,0.0,0.791993,1.0,17.583986,7.0,1.0
0.0,0.0,0.9866876,1.0,17.973375,7.0,1.0
0.0,0.0,0.0,1.0,16.250874,7.0,1.0
0.0,0.0,0.0,1.0,14.471031,7.0,1.0
0.0,0.0,0.9088654,1.0,17.81773,7.0,1.0
0.0,0.0,0.78518987,1.0,17.57038,7.0,1.0
0.0,0.0,0.4874063,1.0,17.949625,7.0,1.0
0.0,0.0,0.9453716,1.0,17.890743,7.0,1.0
0.0,0.0,0.0,1.0,15.82829,7.0,1.0
0.0,0.0,0.9309986,1.0,18.792995,7.0,1.0
0.0,0.0,0.050507393,1.0,16.151522,7.0,1.0
0.0,0.0,0.54730475,1.0,17.641914,7.0,1.0
0.0,0.0,0.89044094,1.0,18.671322,7.0,1.0
0.0,0.0,0.26272094,1.0,17.050884,7.0,1.0
0.0,0.0,0.4722485,1.0,16.944496,7.0,1.0
0.0,0.0,0.32432887,1.0,16.972986,7.0,1.0
0.0,0.0,0.0,1.0,16.952145,7.0,1.0
0.0,0.0,0.8236456,1.0,18.470936,7.0,1.0
0.0,0.0,0.7090015,1.0,17.418003,7.0,1.0
0.0,0.0,0.587627,1.0,17.76288,7.0,1.0
0.0,0.0,0.8205918,1.0,19.282368,7.0,1.0
0.0,0.0,0.0,1.0,14.823198,7.0,1.0
0.0,0.0,0.0,1.0,14.657345,7.0,1.0
0.0,0.0,0.73000175,1.0,17.460003,7.0,1.0
0.0,0.0,0.0,1.0,14.926736,7.0,1.0
0.0,0.0,0.0,1.0,15.808297,7.0,1.0
0.0,0.0,0.0,1.0,16.074335,7.0,1.0
0.0,0.0,0.1153628,1.0,16.230726,7.0,1.0
0.0,0.0,0.8696813,1.0,17.739363,7.0,1.0
0.0,0.0,0.0,1.0,14.583321,7.0,1.0
0.0,0.0,0.0,1.0,13.861353,7.0,1.0
0.0,0.0,0.0,1.0,14.821272,7.0,1.0
0.0,0.0,0.25871095,1.0,17.034843,7.0,1.0
0.0,0.0,0.34719217,1.0,17.041576,7.0,1.0
0.0,0.48713714,1.0,1.0,8.461411,2.0,1.0
0.0,0.15520245,1.0,1.0,7.4656076,2.0,1.0
0.0,0.9203949,1.0,1.0,9.522369,2.0,1.0
0.0,0.29304367,1.0,1.0,10.0,2.0,1.0
0.0,1.0,1.0,1.0,8.036961,2.0,1.0
0.0,1.0,1.0,1.0,7.38244,2.0,1.0
0.0,0.75585246,1.0,1.0,10.0,2.0,1.0
0.0,0.54989016,1.0,1.0,10.0,2.0,1.0
0.0,1.0,1.0,1.0,7.222518,2.0,1.0
0.0,0.34000653,1.0,1.0,7.3600264,2.0,1.0
0.0,0.61123157,1.0,1.0,8.833694,2.0,1.0
0.0,0.8685876,1.0,1.0,9.6057625,2.0,1.0
0.0,1.0,1.0,1.0,9.212545,2.0,1.0
0.0,0.4187845,1.0,1.0,10.0,2.0,1.0
0.0,0.28183204,1.0,1.0,7.127328,2.0,1.0
0.0,1.0,1.0,1.0,9.626735,2.0,1.0
0.0,0.40040272,1.0,1.0,8.201208,2.0,1.0
0.0,0.44964874,1.0,1.0,6.697892,2.0,1.0
0.0,0.48604453,1.0,1.0,10.0,2.0,1.0
0.0,0.30987686,1.0,1.0,5.859261,2.0,1.0
0.0,1.0,1.0,1.0,7.487651,2.0,1.0
0.0,0.6770103,1.0,1.0,9.031031,2.0,1.0
0.0,0.11098778,1.0,1.0,6.443951,2.0,1.0
0.0,0.8393664,1.0,1.0,9.036199,2.0,1.0
0.0,0.8269761,1.0,1.0,9.307904,2.0,1.0
0.0,0.73322797,1.0,1.0,9.199684,2.0,1.0
0.0,0.88046914,1.0,1.0,9.282815,2.0,1.0
0.0,0.76968074,1.0,1.0,9.078723,2.0,1.0
0.0,0.89358824,1.0,1.0,9.574353,2.0,1.0
0.0,0.17824757,1.0,1.0,5.0694857,2.0,1.0
0.0,0.861031,1.0,1.0,9.583093,2.0,1.0
0.0,0.25270241,1.0,1.0,7.01081,2.0,1.0
0.0,1.0,1.0,1.0,9.856258,2.0,1.0
0.0,0.051479697,1.0,1.0,4.308878,2.0,1.0
0.0,0.28883994,1.0,1.0,10.0,2.0,1.0
0.0,0.99320346,1.0,1.0,10.0,2.0,1.0
0.0,0.23614353,1.0,1.0,7.7084303,2.0,1.0
0.0,1.0,1.0,1.0,8.457754,2.0,1.0
0.0,0.22063482,1.0,1.0,6.8825393,2.0,1.0
0.0,0.47750318,1.0,1.0,10.0,2.0,1.0
0.0,0.35897517,1.0,1.0,8.076925,2.0,1.0
0.0,1.0,1.0,1.0,7.641005,2.0,1.0
0.0,1.0,1.0,1.0,8.784676,2.0,1.0
0.0,0.99729186,1.0,1.0,9.991876,2.0,1.0
0.0,0.1500535,1.0,1.0,7.4501605,2.0,1.0
0.0,0.61910963,1.0,1.0,8.4764385,2.0,1.0
0.0,0.5039573,1.0,1.0,8.511871,2.0,1.0
0.0,0.99223334,1.0,1.0,9.968933,2.0,1.0
0.0,0.507908,1.0,1.0,8.031631,2.0,1.0
0.0,0.013512611,1.0,1.0,4.0810757,2.0,1.0
0.0,1.0,1.0,1.0,9.165197,2.0,1.0
0.0,1.0,1.0,1.0,8.8137455,2.0,1.0
0.0,1.0,1.0,1.0,7.93843,2.0,1.0
0.0,0.18520635,1.0,1.0,5.111238,2.0,1.0
0.0,0.58260834,1.0,1.0,8.330434,2.0,1.0
0.0,0.6903311,1.0,1.0,8.761325,2.0,1.0
0.0,0.0621742,1.0,1.0,7.1865225,2.0,1.0
0.0,0.32285506,1.0,1.0,5.9371305,2.0,1.0
0.0,0.8809787,1.0,1.0,9.642936,2.0,1.0
0.0,0.9310721,1.0,1.0,9.586432,2.0,1.0
0.0,0.51645017,1.0,1.0,8.549351,2.0,1.0
0.0,0.77990997,1.0,1.0,10.0,2.0,1.0
0.0,1.0,1.0,1.0,9.238046,2.0,1.0
0.0,1.0,1.0,1.0,7.3669233,2.0,1.0
0.0,0.910434,1.0,1.0,9.641736,2.0,1.0
0.0,0.0,1.0,1.0,11.55444,4.0,1.0
0.0,0.0,1.0,1.0,12.05378,4.0,1.0
0.0,0.0,1.0,1.0,5.443756,4.0,1.0
0.0,0.0,1.0,1.0,6.9488344,4.0,1.0
0.0,0.0,1.0,1.0,6.3014245,4.0,1.0
0.0,0.0,1.0,1.0,10.936014,4.0,1.0
0.0,0.0,1.0,1.0,6.069294,4.0,1.0
0.0,0.0,1.0,1.0,6.8182364,4.0,1.0
0.0,0.0,1.0,1.0,5.4876013,4.0,1.0
0.0,0.0,1.0,1.0,6.6771903,4.0,1.0
0.0,0.0,1.0,1.0,9.064861,4.0,1.0
0.0,0.0,1.0,1.0,5.6080437,4.0,1.0
0.0,0.0,1.0,1.0,6.6001472,4.0,1.0
0.0,0.0,1.0,1.0,4.2167625,4.0,1.0
0.0,0.0,1.0,1.0,13.941617,4.0,1.0
0.0,0.0,1.0,1.0,12.660965,4.0,1.0
0.0,0.0,1.0,1.0,6.893786,4.0,1.0
0.0,0.0,1.0,1.0,4.672368,4.0,1.0
0.0,0.0,1.0,1.0,13.463659,4.0,1.0
0.0,0.0,1.0,1.0,13.142117,4.0,1.0
0.0,0.0,1.0,1.0,6.886034,4.0,1.0
0.0,0.0,1.0,1.0,12.151264,4.0,1.0
0.0,0.0,1.0,1.0,6.165675,4.0,1.0
0.0,0.0,1.0,1.0,5.2679396,4.0,1.0
0.0,0.0,1.0,1.0,12.171259,4.0,1.0
0.0,0.0,1.0,1.0,10.666908,4.0,1.0
0.0,0.0,1.0,1.0,11.229658,4.0,1.0
0.0,0.0,1.0,1.0,6.8968697,4.0,1.0
0.0,0.0,1.0,1.0,12.111704,4.0,1.0
0.0,0.0,1.0,1.0,7.651578,4.0,1.0
0.0,0.0,1.0,1.0,5.6949563,4.0,1.0
0.0,0.0,1.0,1.0,9.341241,4.0,1.0
0.0,0.0,1.0,1.0,6.454572,4.0,1.0
0.0,0.0,1.0,1.0,8.06733,4.0,1.0
0.0,0.0,1.0,1.0,4.92507,4.0,1.0
0.0,0.0,1.0,1.0,13.360092,4.0,1.0
0.0,0.0,1.0,1.0,8.306835,4.0,1.0
0.0,0.0,1.0,1.0,6.687061,4.0,1.0
0.0,0.0,1.0,1.0,6.5634537,4.0,1.0
0.0,0.0,1.0,1.0,4.368617,4.0,1.0
0.0,0.0,1.0,1.0,5.415432,4.0,1.0
0.0,0.0,1.0,1.0,5.598217,4.0,1.0
0.0,0.0,1.0,1.0,6.6798644,4.0,1.0
0.0,0.0,1.0,1.0,12.196447,4.0,1.0
0.0,0.0,1.0,1.0,4.396001,4.0,1.0
0.0,0.0,1.0,1.0,13.625486,4.0,1.0
0.0,0.0,1.0,1.0,6.373945,4.0,1.0
0.0,0.0,1.0,1.0,7.6022296,4.0,1.0
0.0,0.0,1.0,1.0,6.887603,4.0,1.0
0.0,0.0,1.0,1.0,7.394472,4.0,1.0
0.0,0.0,1.0,1.0,9.059834,4.0,1.0
0.0,0.0,1.0,1.0,6.8643384,4.0,1.0
0.0,0.0,1.0,1.0,6.739952,4.0,1.0
0.0,0.0,1.0,1.0,10.080464,4.0,1.0
0.0,0.0,1.0,1.0,6.0570173,4.0,1.0
0.0,0.0,1.0,1.0,5.168872,4.0,1.0
0.0,0.0,1.0,1.0,13.6797905,4.0,1.0
0.0,0.0,1.0,1.0,12.682812,4.0,1.0
0.0,0.0,1.0,1.0,6.887497,4.0,1.0
0.0,0.0,1.0,1.0,4.7922387,4.0,1.0
0.0,0.0,1.0,1.0,6.1747036,4.0,1.0
0.0,0.0,1.0,1.0,6.3608923,4.0,1.0
0.0,0.0,1.0,1.0,5.977114,4.0,1.0
0.0,0.0,1.0,1.0,4.0069833,4.0,1.0
0.0,0.0,1.0,1.0,6.7364483,4.0,1.0
0.0,0.0,1.0,1.0,1.4679303,10.755345,1.0
0.0,0.0,1.0,1.0,2.9491062,11.0,1.0
0.0,0.0,1.0,1.0,19.293304,11.0,1.0
