HTE,Hour,Weekday,CDE
0.0,0.7313238,0.0,1.0
0.0,0.76966935,0.0,1.0
0.0,0.8420128,0.013202192,1.0
0.0,0.85728914,0.0,1.0
0.0,0.86956525,0.006482684,1.0
0.0,0.86956525,0.062931344,1.0
0.0,0.86956525,0.13813613,1.0
0.0,0.62543666,0.0,1.0
0.0,0.80994874,0.0,1.0
0.0,0.80646634,0.0,1.0
0.0,0.7962693,0.0,1.0
0.0,0.84523165,0.0,1.0
0.0,0.86956525,0.20316863,1.0
0.0,0.79542196,0.0,1.0
0.0,0.86956525,0.26399767,1.0
0.0,0.5263695,0.16444793,1.0
0.0,0.86956525,0.0836245,1.0
0.0,0.86956525,0.16988549,1.0
0.0,0.6719858,0.0,1.0
0.0,0.5964557,0.13086498,1.0
0.0,0.86956525,0.16246878,1.0
0.0,0.86956525,0.3151239,1.0
0.0,0.8496568,0.00953945,1.0
0.0,0.54573965,0.15516645,1.0
0.0,0.8629773,0.0,1.0
0.0,0.750586,0.0,1.0
0.0,0.55984664,0.14840683,1.0
0.0,0.77818406,0.043786824,1.0
0.0,0.74636996,0.0,1.0
0.0,0.7567552,0.05405481,1.0
0.0,0.66257745,0.0,1.0
0.0,0.86956525,0.27454853,1.0
0.0,0.86956525,0.23633383,1.0
0.0,0.5491298,0.33333334,1.0
0.0,0.49179432,0.35062605,1.0
0.0,0.47826087,0.28409633,1.0
0.0,0.50188506,0.33333334,1.0
0.0,0.5653918,0.44466722,1.0
0.0,0.46666723,0.33333334,1.0
0.0,0.5893712,0.47530764,1.0
0.0,0.40720078,0.33333334,1.0
0.0,0.4818248,0.33333334,1.0
0.0,0.7119286,0.33333334,1.0
0.0,0.48581156,0.3381574,1.0
0.0,0.54077715,0.3732743,1.0
0.0,0.48671022,0.33873153,1.0
0.0,0.5658722,0.33333334,1.0
0.0,0.47826087,0.24768892,1.0
0.0,0.6860813,0.33333334,1.0
0.0,0.5223454,0.3896636,1.0
0.0,0.6623018,0.33333334,1.0
0.0,0.52717507,0.33333334,1.0
0.0,0.41299143,0.33333334,1.0
0.0,0.45773944,0.33333334,1.0
0.0,0.4657787,0.33333334,1.0
0.0,0.5266284,0.33333334,1.0
0.0,0.47826087,0.30298948,1.0
0.0,0.54515606,0.4188105,1.0
0.0,0.58845186,0.47413293,1.0
0.0,0.47826087,0.32006583,1.0
0.0,0.47826087,0.21550728,1.0
0.0,0.56361043,0.4423911,1.0
0.0,0.7058748,0.47875333,1.0
0.0,0.45703065,0.33333334,1.0
0.0,0.4391209,0.33333334,1.0
0.0,0.599021,0.48763788,1.0
0.0,0.47826087,0.22333443,1.0
0.0,0.5796787,0.39812806,1.0
0.0,0.49540162,0.3552354,1.0
0.0,0.45543608,0.33333334,1.0
0.0,0.62988234,0.33333334,1.0
0.0,0.47826087,0.21363868,1.0
0.0,0.51071876,0.33333334,1.0
0.0,0.5564692,0.43326622,1.0
0.0,0.43040425,0.33333334,1.0
0.0,0.6123362,0.41899258,1.0
0.0,0.658293,0.33333334,1.0
0.0,0.69672596,0.47290826,1.0
0.0,0.4501748,0.33333334,1.0
0.0,0.7101771,0.33333334,1.0
0.0,0.5201653,0.3601056,1.0
0.0,0.52339756,0.36217064,1.0
0.0,0.5478536,0.33333334,1.0
0.0,0.4678669,0.33333334,1.0
0.2775886,0.7318594,0.6666667,1.0
0.9926081,0.82512283,0.6666667,1.0
1.0,0.759678,0.83637846,1.0
1.0,0.8079149,0.7131065,1.0
1.0,0.71310085,0.95540905,1.0
0.1284141,0.71240187,0.6666667,1.0
1.0,0.7897091,0.38776946,1.0
0.55560434,0.7681223,0.6666667,1.0
0.696717,0.78652835,0.6666667,1.0
1.0,0.7637734,0.18892914,1.0
1.0,0.79489905,0.4275591,1.0
0.73220754,0.79115754,0.6666667,1.0
0.56776893,0.769709,0.6666667,1.0
1.0,0.81813157,0.605675,1.0
1.0,0.76116496,0.16893122,1.0
1.0,0.82499164,0.6582691,1.0
0.35551494,0.7420237,0.6666667,1.0
1.0,0.81018573,0.544757,1.0
1.0,0.79577345,0.7441347,1.0
0.36436802,0.7431785,0.6666667,1.0
1.0,0.6965726,0.9976478,1.0
1.0,0.72464556,0.40742752,1.0
0.7741604,0.79662967,0.6666667,1.0
1.0,0.8031272,0.60799176,1.0
1.0,0.75076234,0.089178085,1.0
1.0,0.7874623,0.37054405,1.0
0.8629472,0.80821055,0.6666667,1.0
1.0,0.75111204,0.09185904,1.0
1.0,0.71964014,0.3946359,1.0
1.0,0.7405299,0.0107290745,1.0
0.09025633,0.70742476,0.6666667,1.0
1.0,0.7520182,0.09880644,1.0
0.9474256,0.8192295,0.6666667,1.0
1.0,0.8170074,0.59705645,1.0
1.0,0.75187176,0.4770056,1.0
1.0,0.7567636,0.48950693,1.0
1.0,0.78626406,0.36135787,1.0
1.0,0.77433187,0.53440356,1.0
1.0,0.76984215,0.52292985,1.0
0.4307021,0.75183076,0.6666667,1.0
0.9979235,0.82581615,0.6666667,1.0
0.7392912,0.7920815,0.6666667,1.0
1.0,0.75848526,0.8394266,1.0
0.27778393,0.7318849,0.6666667,1.0
1.0,0.81094295,0.5505622,1.0
0.4531188,0.75475466,0.6666667,1.0
1.0,0.76396006,0.19036025,1.0
1.0,0.7680921,0.8148759,1.0
0.97291887,0.82255465,0.6666667,1.0
1.0,0.7674868,0.5169106,1.0
0.7035551,0.7874203,0.6666667,1.0
0.0,0.6321319,0.8333334,1.0
0.0,0.6619216,0.6850536,1.0
0.0,0.83895165,0.8333334,1.0
0.0,0.6000524,0.8333334,1.0
0.0,0.6660947,0.8333334,1.0
0.0,0.81513035,0.8333334,1.0
0.0,0.7759763,0.51016974,1.0
0.0,0.70336884,0.8333334,1.0
0.0,0.71952164,0.4953336,1.0
0.0,0.7144797,0.64260936,1.0
0.0,0.84897554,0.21176791,1.0
0.0,0.7890974,0.5472644,1.0
0.0,0.609722,0.8333334,1.0
0.0,0.6601647,0.6877474,1.0
0.0,0.7064349,0.8333334,1.0
0.0,0.73676,0.5703013,1.0
0.0,0.7487065,0.8333334,1.0
0.0,0.764328,0.3971864,1.0
0.0,0.86901736,0.16786677,1.0
0.0,0.5880313,0.8333334,1.0
0.0,0.61369777,0.7589967,1.0
0.0,0.68935966,0.8333334,1.0
0.0,0.6559432,0.8333334,1.0
0.0,0.5718052,0.81890297,1.0
0.0,0.58915937,0.8333334,1.0
0.0,0.77246404,0.37936452,1.0
0.0,0.83283794,0.24711704,1.0
0.0,0.6993636,0.66192436,1.0
0.0,0.70587593,0.8333334,1.0
0.0,0.6317635,0.8333334,1.0
0.0,0.765533,0.5773746,1.0
0.0,0.728651,0.5827352,1.0
0.0,0.7187041,0.8333334,1.0
0.0,0.6299413,0.8333334,1.0
0.0,0.59052646,0.800994,1.0
0.0,0.5819753,0.8333334,1.0
0.0,0.6940644,0.635768,1.0
0.0,0.780444,0.8333334,1.0
0.0,0.82644844,0.26111305,1.0
0.0,0.70631975,0.8333334,1.0
0.0,0.76980996,0.57190955,1.0
0.0,0.8533983,0.20207989,1.0
0.0,0.62503695,0.74161,1.0
0.0,0.68633574,0.5680265,1.0
0.0,0.848711,0.21234739,1.0
0.0,0.63874584,0.7205897,1.0
0.0,0.8433537,0.22408247,1.0
0.0,0.8211422,0.50631833,1.0
0.0,0.7378637,0.8333334,1.0
0.0,0.8138362,0.2887398,1.0
0.0,0.76075107,0.5834848,1.0
0.0,0.7447065,1.0,1.0
0.0,0.63394594,1.0,1.0
0.0,0.7699314,1.0,1.0
0.0,0.6086957,0.88746154,1.0
0.0,0.6086957,0.9313727,1.0
0.0,0.5933704,1.0,1.0
0.0,0.6086957,0.9789817,1.0
0.0,0.6086957,0.95671433,1.0
0.0,0.6380955,1.0,1.0
0.0,0.6086957,0.85690004,1.0
0.0,0.6086957,0.6790892,1.0
0.0,0.6086957,0.89527553,1.0
0.0,0.6487177,1.0,1.0
0.0,0.6086957,0.9647832,1.0
0.0,0.7854024,1.0,1.0
0.0,0.7345123,1.0,1.0
0.0,0.6086957,0.793905,1.0
0.0,0.574719,1.0,1.0
0.0,0.6086957,0.7655743,1.0
0.0,0.5724149,1.0,1.0
0.0,0.6086957,0.99063104,1.0
0.0,0.6086957,0.87541324,1.0
0.0,0.6086957,0.71638244,1.0
0.0,0.6086957,0.95231086,1.0
0.0,0.6365412,1.0,1.0
0.0,0.6769918,1.0,1.0
0.0,0.81695026,1.0,1.0
0.0,0.60724247,1.0,1.0
0.0,0.6086957,0.9033679,1.0
0.0,0.6014564,1.0,1.0
0.0,0.7635262,1.0,1.0
0.0,0.6469327,1.0,1.0
0.0,0.6086957,0.9607695,1.0
0.0,0.6301901,1.0,1.0
0.0,0.6484711,1.0,1.0
0.0,0.6086957,0.9647143,1.0
0.0,0.6086957,0.97596,1.0
0.0,0.57569665,1.0,1.0
0.0,0.6086957,0.91656345,1.0
0.0,0.6483385,1.0,1.0
0.0,0.6086957,0.97556424,1.0
0.0,0.5806118,1.0,1.0
0.0,0.59857047,1.0,1.0
0.0,0.60188,1.0,1.0
0.0,0.57898134,1.0,1.0
0.0,0.6086957,0.8021051,1.0
0.0,0.6086957,0.87419546,1.0
0.0,0.67597014,1.0,1.0
0.0,0.6086957,0.9253381,1.0
0.0,0.6086957,0.8648428,1.0
0.0,0.56590915,1.0,1.0
0.0,0.6360319,0.7714557,1.0
0.0,0.6202653,0.7110169,1.0
0.0,0.6103916,0.6601656,1.0
0.0,0.6285029,0.7425945,1.0
0.0,0.6474337,0.81516236,1.0
0.0,0.4848919,0.57175046,1.0
0.0,0.42774108,0.52793485,1.0
0.0,0.78115207,0.9972081,1.0
0.0,0.61580944,0.6393973,1.0
0.0,0.63877296,0.781963,1.0
0.0,0.63801277,0.5542844,1.0
0.0,0.56608886,0.99331844,1.0
0.0,0.6515479,0.8309335,1.0
0.0,0.6385513,0.5522202,1.0
0.0,0.65106344,0.74787164,1.0
0.0,0.7475749,0.9328519,1.0
0.0,0.61334914,0.68450487,1.0
0.0,0.5747522,0.9268998,1.0
0.0,0.76699066,0.97006536,1.0
0.0,0.6752754,0.7942778,1.0
0.0,0.5812767,0.87687844,1.0
0.0,0.62739754,0.59497625,1.0
0.0,0.6848287,0.81258833,1.0
0.0,0.54122376,0.6149382,1.0
0.0,0.7412399,0.92070985,1.0
0.0,0.649399,0.5106372,1.0
0.0,0.6495979,0.5098749,1.0
0.0,0.61629486,0.6957969,1.0
0.0,0.41853398,0.52087605,1.0
0.0,0.6407579,0.54376143,1.0
0.0,0.59770274,0.7509458,1.0
0.0,0.5940686,0.6554526,1.0
0.0,0.5504354,0.62200046,1.0
0.0,0.5690344,0.9707361,1.0
0.0,0.71881366,0.8777262,1.0
0.0,0.57734543,0.90701824,1.0
0.0,0.5975151,0.7523841,1.0
0.0,0.7338066,0.9064627,1.0
0.0,0.61358637,0.67604053,1.0
0.0,0.673969,0.7917738,1.0
0.0,0.71769625,0.8755845,1.0
0.0,0.6341038,0.7153655,1.0
0.0,0.5729129,0.9410012,1.0
0.0,0.6189144,0.70583856,1.0
0.0,0.63705575,0.7753802,1.0
0.0,0.626313,0.59913385,1.0
0.0,0.6346106,0.7660073,1.0
0.0,0.61336744,0.68457514,1.0
0.0,0.60796034,0.6723043,1.0
0.0,0.76688075,0.96985483,1.0
0.0,0.65558785,0.75654334,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.92378926,0.95880795,1.0
0.0,0.93478113,0.91667235,1.0
0.0,0.9342936,0.8333334,1.0
0.0,0.95652175,0.7362938,1.0
0.0,0.94348377,0.8833124,1.0
0.0,0.95652175,0.8275995,1.0
0.0,0.95652175,0.72751176,1.0
0.0,0.8071422,0.8333334,1.0
0.0,0.95652175,0.77587175,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.95652175,0.6848297,1.0
0.0,0.81502455,0.8333334,1.0
0.0,0.8321821,0.8333334,1.0
0.0,0.9132527,0.8333334,1.0
0.0,0.9169471,0.98503613,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.92927086,0.9377951,1.0
0.0,0.9477562,0.8333334,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.95652175,0.78714263,1.0
0.0,0.87831706,0.8333334,1.0
0.0,0.85144126,0.8333334,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.9294791,0.9369968,1.0
0.0,0.8031347,0.8333334,1.0
0.0,0.91482246,0.9931807,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.7543315,0.8333334,1.0
0.0,0.95652175,0.77610373,1.0
0.0,0.95569134,0.83651656,1.0
0.0,0.7465853,0.8333334,1.0
0.0,0.79208785,0.8333334,1.0
0.0,0.95652175,0.72798,1.0
0.0,0.82404137,0.8333334,1.0
0.0,0.933689,0.920859,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.82599235,0.8333334,1.0
0.0,0.9240687,0.9577367,1.0
0.0,0.95652175,0.8090805,1.0
0.0,0.95652175,0.6870036,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.8899299,0.8333334,1.0
0.0,0.9255854,0.8333334,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.95652175,0.82178205,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.77463365,0.8333334,1.0
0.0,0.65351516,0.828192,1.0
0.0,0.7681047,0.3889321,1.0
0.0,0.7019038,0.54756737,1.0
0.0,0.8664801,0.5,1.0
0.0,0.7248501,0.51824707,1.0
0.0,0.94909495,0.5,1.0
0.0,0.7163324,0.5291308,1.0
0.0,0.6546048,0.60800505,1.0
0.0,0.71778655,0.58181816,1.0
0.0,0.64553547,0.61959356,1.0
0.0,0.6715808,0.75894046,1.0
0.0,0.6512931,0.6122366,1.0
0.0,0.65897834,0.6024166,1.0
0.0,0.62272143,0.6487449,1.0
0.0,0.7288748,0.51310444,1.0
0.0,0.6959677,0.5551525,1.0
0.0,0.70674515,0.54138124,1.0
0.0,0.61025906,0.66466904,1.0
0.0,0.6883405,0.5648983,1.0
0.0,0.6435723,0.62210214,1.0
0.0,0.88798374,0.5,1.0
0.0,0.7114677,0.53534687,1.0
0.0,0.7495216,0.46016705,1.0
0.0,0.70244116,0.5468808,1.0
0.0,0.68550515,0.5685212,1.0
0.0,0.71875435,0.5781084,1.0
0.0,0.7365672,0.5032753,1.0
0.0,0.624427,0.64656556,1.0
0.0,0.78111345,0.33906502,1.0
0.0,0.8133849,0.5,1.0
0.0,0.81271887,0.5,1.0
0.0,0.73820543,0.50118196,1.0
0.0,0.6504021,0.6133751,1.0
0.0,0.6673531,0.77514666,1.0
0.0,0.7263819,0.54886943,1.0
0.0,0.7183044,0.5266111,1.0
0.0,0.63607615,0.63168055,1.0
0.0,0.68553996,0.70543027,1.0
0.0,0.7488827,0.5,1.0
0.0,0.6579287,0.60375786,1.0
0.0,0.7525616,0.44851372,1.0
0.0,0.69103587,0.5614542,1.0
0.0,0.6387307,0.62828857,1.0
0.0,0.6686143,0.7703118,1.0
0.0,0.68691003,0.5667261,1.0
0.0,0.94503325,0.5,1.0
0.0,0.6861136,0.5677438,1.0
0.0,0.6384562,0.62863934,1.0
0.0,0.84432113,0.5,1.0
0.0,0.9342462,0.5,1.0
0.0,0.6207268,0.6512936,1.0
0.0,0.6336491,0.9644941,1.0
0.0,0.75787455,1.0,1.0
0.0,0.64853084,1.0,1.0
0.0,0.76401067,1.0,1.0
0.0,0.78478855,1.0,1.0
0.0,0.6013104,0.90251154,1.0
0.0,0.6290234,1.0,1.0
0.0,0.6508112,0.99477625,1.0
0.0,0.64178705,1.0,1.0
0.0,0.6251173,1.0,1.0
0.0,0.57092,1.0,1.0
0.0,0.6431942,1.0,1.0
0.0,0.6202163,1.0,1.0
0.0,0.61450213,0.85559154,1.0
0.0,0.60687983,0.9131863,1.0
0.0,0.6230754,0.88845575,1.0
0.0,0.581303,1.0,1.0
0.0,0.64084023,1.0,1.0
0.0,0.70380795,1.0,1.0
0.0,0.6522831,1.0,1.0
0.0,0.6103003,1.0,1.0
0.0,0.61228067,0.8470759,1.0
0.0,0.5856897,0.872572,1.0
0.0,0.6487358,0.98682064,1.0
0.0,0.6327173,1.0,1.0
0.0,0.6477439,1.0,1.0
0.0,0.65078956,0.99734664,1.0
0.0,0.59859276,1.0,1.0
0.0,0.56862354,1.0,1.0
0.0,0.57366365,0.849522,1.0
0.0,0.59158653,1.0,1.0
0.0,0.668981,1.0,1.0
0.0,0.62833357,1.0,1.0
0.0,0.6243429,1.0,1.0
0.0,0.58581305,1.0,1.0
0.0,0.79169554,1.0,1.0
0.0,0.61868644,1.0,1.0
0.0,0.7248494,1.0,1.0
0.0,0.64830357,0.99258184,1.0
0.0,0.6396028,0.95181054,1.0
0.0,0.6129317,0.92478585,1.0
0.0,0.6470877,0.98050284,1.0
0.0,0.61275935,0.92445546,1.0
0.0,0.61507934,0.85780406,1.0
0.0,0.6268991,0.9031132,1.0
0.0,0.6487422,1.0,1.0
0.0,0.64384043,0.9680548,1.0
0.0,0.63154155,0.9209093,1.0
0.0,0.6364571,1.0,1.0
0.0,0.62098026,1.0,1.0
0.0,0.6061507,1.0,1.0
0.0,0.54064584,0.16666667,1.0
0.0,0.7040855,0.41399845,1.0
0.0,0.49417192,0.18409304,1.0
0.0,0.51532793,0.30875713,1.0
0.0,0.5127298,0.13363394,1.0
0.0,0.51627815,0.3123997,1.0
0.0,0.53957033,0.107911795,1.0
0.0,0.603945,0.04621941,1.0
0.0,0.5754164,0.2730751,1.0
0.0,0.63581073,0.015681386,1.0
0.0,0.5168026,0.16666667,1.0
0.0,0.532593,0.16666667,1.0
0.0,0.62831354,0.16666667,1.0
0.0,0.5031987,0.19397949,1.0
0.0,0.48678175,0.19933003,1.0
0.0,0.43722758,0.4812554,1.0
0.0,0.6480852,0.0039183944,1.0
0.0,0.46190178,0.29208642,1.0
0.0,0.5184037,0.3205477,1.0
0.0,0.5019489,0.2574708,1.0
0.0,0.5603564,0.25658083,1.0
0.0,0.69203436,0.16666667,1.0
0.0,0.6787962,0.16666667,1.0
0.0,0.52126634,0.33152092,1.0
0.0,0.5589274,0.25501576,1.0
0.0,0.6828007,0.39068648,1.0
0.0,0.48730847,0.15799604,1.0
0.0,0.5128488,0.16666667,1.0
0.0,0.47843122,0.16731973,1.0
0.0,0.43480608,0.49982023,1.0
0.0,0.7224311,0.16666667,1.0
0.0,0.61508226,0.03554617,1.0
0.0,0.6333949,0.33657533,1.0
0.0,0.49130726,0.21667786,1.0
0.0,0.52429783,0.16666667,1.0
0.0,0.4658837,0.26155823,1.0
0.0,0.54364717,0.1040048,1.0
0.0,0.60979307,0.040614977,1.0
0.0,0.64250576,0.16666667,1.0
0.0,0.47489202,0.19249454,1.0
0.0,0.48139635,0.16366184,1.0
0.0,0.4827101,0.18372203,1.0
0.0,0.549652,0.09825022,1.0
0.0,0.43768728,0.47773093,1.0
0.0,0.6722529,0.37913415,1.0
0.0,0.7222948,0.43394196,1.0
0.0,0.620201,0.16666667,1.0
0.0,0.46253628,0.28722203,1.0
0.0,0.4971131,0.14859994,1.0
0.0,0.63059705,0.02067782,1.0
0.0,0.7166139,0.42772,1.0
0.0,0.6762441,0.33333334,1.0
0.0,0.73503584,0.33333334,1.0
0.0,0.73913044,0.39334995,1.0
0.0,0.74303573,0.3483037,1.0
0.0,0.73913044,0.37613836,1.0
0.0,0.73913044,0.34875277,1.0
0.0,0.76107424,0.35015693,1.0
0.0,0.78239375,0.3665019,1.0
0.0,0.73913044,0.49997488,1.0
0.0,0.73960525,0.3329693,1.0
0.0,0.8779723,0.43977877,1.0
0.0,0.73913044,0.35687396,1.0
0.0,0.77915776,0.48677135,1.0
0.0,0.7594854,0.31772786,1.0
0.0,0.48998353,0.33333334,1.0
0.0,0.73913044,0.4351544,1.0
0.0,0.73913044,0.3335447,1.0
0.0,0.93347985,0.18433213,1.0
0.0,0.85254604,0.4202853,1.0
0.0,0.7962326,0.37711164,1.0
0.0,0.9059303,0.46121317,1.0
0.0,0.49739158,0.33333334,1.0
0.0,0.8442806,0.2527182,1.0
0.0,0.807729,0.2807411,1.0
0.0,0.91064024,0.4648242,1.0
0.0,0.8873447,0.44696426,1.0
0.0,0.77777183,0.48145872,1.0
0.0,0.7692397,0.44875234,1.0
0.0,0.73913044,0.3739214,1.0
0.0,0.73913044,0.48860985,1.0
0.0,0.7619208,0.31586072,1.0
0.0,0.79737884,0.2886762,1.0
0.0,0.6034275,0.33333334,1.0
0.0,0.5915456,0.33333334,1.0
0.0,0.7397961,0.3358851,1.0
0.0,0.73913044,0.4634288,1.0
0.0,0.7548525,0.39360124,1.0
0.0,0.75680083,0.40106976,1.0
0.0,0.73913044,0.46822828,1.0
0.0,0.64018697,0.33333334,1.0
0.0,0.73913044,0.34120417,1.0
0.0,0.7774869,0.36273998,1.0
0.0,0.9469355,0.4926505,1.0
0.0,0.75443596,0.34506756,1.0
0.0,0.8162894,0.27417815,1.0
0.0,0.6078663,0.33333334,1.0
0.0,0.6104485,0.33333334,1.0
0.0,0.7399913,0.33267334,1.0
0.0,0.7609201,0.41686046,1.0
0.0,0.82255924,0.39729542,1.0
0.0,0.950452,0.49534655,1.0
0.0,0.6047477,0.21717763,1.0
0.0,0.6762129,0.37940812,1.0
0.0,0.6108705,0.22500116,1.0
0.0,0.68630946,0.32139546,1.0
0.0,0.55665743,0.18854204,1.0
0.0,0.44578004,0.16666667,1.0
0.0,0.4367682,0.16666667,1.0
0.0,0.6503558,0.2754547,1.0
0.0,0.5096378,0.16666667,1.0
0.0,0.5652174,0.16666667,1.0
0.0,0.6752627,0.3072801,1.0
0.0,0.52283853,0.16666667,1.0
0.0,0.5652174,0.16666667,1.0
0.0,0.49182755,0.35421848,1.0
0.0,0.39952445,0.16666667,1.0
0.0,0.5652174,0.16666667,1.0
0.0,0.6013063,0.23583716,1.0
0.0,0.66414136,0.3562709,1.0
0.0,0.5652174,0.16666667,1.0
0.0,0.62158036,0.23868605,1.0
0.0,0.69129443,0.32776514,1.0
0.0,0.46690977,0.16666667,1.0
0.0,0.5900497,0.21426189,1.0
0.0,0.6160132,0.23157245,1.0
0.0,0.6893525,0.32528377,1.0
0.0,0.620821,0.27324027,1.0
0.0,0.4519872,0.4560327,1.0
0.0,0.68016315,0.31354177,1.0
0.0,0.5652174,0.16666667,1.0
0.0,0.5471179,0.16666667,1.0
0.0,0.65972495,0.28742632,1.0
0.0,0.60584944,0.21858539,1.0
0.0,0.46309692,0.4276412,1.0
0.0,0.5652174,0.16666667,1.0
0.0,0.4597246,0.16666667,1.0
0.0,0.66668385,0.29631823,1.0
0.0,0.4820949,0.16666667,1.0
0.0,0.642283,0.31437576,1.0
0.0,0.6142857,0.22936508,1.0
0.0,0.61313134,0.22789009,1.0
0.0,0.53657615,0.87804174,1.0
0.0,0.6086091,0.50022125,1.0
0.0,0.5011306,0.77488863,1.0
0.0,0.48045966,0.8350191,1.0
0.0,0.47179094,0.758929,1.0
0.0,0.57946163,0.57470924,1.0
0.0,0.536537,0.68440545,1.0
0.0,0.5755435,0.9079167,1.0
0.0,0.6028291,0.51499236,1.0
0.0,0.43827677,0.37351593,1.0
0.0,0.46473068,0.677736,1.0
0.0,0.4691714,0.7288043,1.0
0.0,0.5889325,0.55050594,1.0
0.0,0.43886876,0.38032383,1.0
0.0,0.4547132,0.5625349,1.0
0.0,0.56035966,0.62352544,1.0
0.0,0.48943105,0.66205716,1.0
0.0,0.5827134,0.5663991,1.0
0.0,0.4507773,0.5172721,1.0
0.0,0.54393655,0.6654955,1.0
0.0,0.49132794,0.8433515,1.0
0.0,0.5977307,0.5280217,1.0
0.0,0.5585372,0.6281829,1.0
0.0,0.5033945,0.769103,1.0
0.0,0.55735475,0.6312046,1.0
0.0,0.56662565,0.60751224,1.0
0.0,0.50112045,0.4828198,1.0
0.0,0.5094827,0.35459888,1.0
0.0,0.6046639,0.93024236,1.0
0.0,0.60188305,0.51741016,1.0
0.0,0.48526484,0.81543434,1.0
0.0,0.492119,0.79791814,1.0
0.0,0.5009137,0.77544284,1.0
0.0,0.5682832,0.6032763,1.0
0.0,0.50633025,0.40293613,1.0
0.0,0.67218673,0.9820098,1.0
0.0,0.44639665,0.46689466,1.0
0.0,0.5445681,0.66388154,1.0
0.0,0.60763025,0.50272274,1.0
0.0,0.5361104,0.8776847,1.0
0.0,0.44203517,0.41673756,1.0
0.0,0.5710414,0.9044651,1.0
0.0,0.50646675,0.40084326,1.0
0.0,0.44664052,0.46969914,1.0
0.0,0.6160335,0.938959,1.0
0.0,0.48436987,0.7396618,1.0
0.0,0.57455456,0.9071585,1.0
0.0,0.6003127,0.9269064,1.0
0.0,0.44134593,0.40881148,1.0
0.0,0.4975498,0.5375695,1.0
0.0,0.5980975,0.52708423,1.0
0.0,0.70587665,0.82026875,1.0
0.0,0.6073398,1.0,1.0
0.0,0.6704811,1.0,1.0
0.0,0.58180904,0.9787995,1.0
0.0,0.6131903,0.908052,1.0
0.0,0.6017868,0.8598173,1.0
0.0,0.6085587,1.0,1.0
0.0,0.65877026,1.0,1.0
0.0,0.6487736,0.8932338,1.0
0.0,0.80173564,0.6977823,1.0
0.0,0.5735323,1.0,1.0
0.0,0.5919752,0.8974285,1.0
0.0,0.6004969,0.9323809,1.0
0.0,0.56700355,0.9931529,1.0
0.0,0.5803169,0.9421186,1.0
0.0,0.5767491,0.9557953,1.0
0.0,0.5950475,1.0,1.0
0.0,0.60646915,1.0,1.0
0.0,0.58852583,0.9553255,1.0
0.0,0.60049856,0.8647557,1.0
0.0,0.56762433,1.0,1.0
0.0,0.61201054,0.9103132,1.0
0.0,0.5713522,0.9882417,1.0
0.0,0.60582757,0.84432787,1.0
0.0,0.73181546,1.0,1.0
0.0,0.5938239,0.8903417,1.0
0.0,0.7443253,1.0,1.0
0.0,0.62152344,0.89208007,1.0
0.0,0.60734546,1.0,1.0
0.0,0.75146735,0.76201403,1.0
0.0,0.6456225,0.8458903,1.0
0.0,0.5877014,1.0,1.0
0.0,0.5753969,0.98048925,1.0
0.0,0.5881817,0.9119704,1.0
0.0,0.5927984,1.0,1.0
0.0,0.61673856,0.9012511,1.0
0.0,0.58619535,1.0,1.0
0.0,0.5922859,0.89623743,1.0
0.0,0.5678383,0.996651,1.0
0.0,0.5736887,0.9675266,1.0
0.0,0.67202836,1.0,1.0
0.0,0.60654366,0.8415828,1.0
0.0,0.66528934,0.87213033,1.0
0.0,0.58366835,1.0,1.0
0.0,0.6273649,0.880884,1.0
0.0,0.6964767,1.0,1.0
0.0,0.64319813,0.90035796,1.0
0.0,0.6545253,1.0,1.0
0.0,0.5746826,0.9637167,1.0
0.0,0.77522206,1.0,1.0
0.0,0.5992959,0.95645523,1.0
0.0,0.47559375,1.0,1.0
0.0,0.66466844,1.0,1.0
0.0,0.45115602,1.0,1.0
0.0,0.90024114,0.02944535,1.0
0.0,0.45395857,1.0,1.0
0.0,0.5660158,1.0,1.0
0.0,0.45569474,0.56748194,1.0
0.0,0.4356842,1.0,1.0
0.0,0.5388141,1.0,1.0
0.0,0.44904453,0.4400199,1.0
0.0,0.4991897,1.0,1.0
0.0,0.54292196,1.0,1.0
0.0,0.5435019,1.0,1.0
0.0,0.4644657,1.0,1.0
0.0,0.6885712,0.51628613,1.0
0.0,0.46545205,0.75449723,1.0
0.0,0.5457492,1.0,1.0
0.0,0.48952004,0.9741039,1.0
0.0,0.46586037,1.0,1.0
0.0,0.52643216,1.0,1.0
0.0,0.47867858,1.0,1.0
0.0,0.465947,0.7639841,1.0
0.0,0.8614828,0.11858964,1.0
0.0,0.736369,0.4063514,1.0
0.0,0.6368338,1.0,1.0
0.0,0.4607233,1.0,1.0
