UNIX_TS,CDE,Month,Season,EBE
0.65351677,0.0,0.5454545,0.33333334,0.0
0.53562355,0.0,0.27272728,0.33333334,1.0
0.81902313,0.0,0.9090909,0.6666667,0.0
0.8982067,0.0,0.0,0.0,0.0
0.40180397,0.0,0.0,0.0,1.0
0.7405796,0.0,0.72727275,0.6666667,0.0
0.6160641,0.0,0.45454547,0.33333334,1.0
0.6206322,0.0,0.45454547,0.33333334,1.0
0.6218891,0.0,0.45454547,0.33333334,1.0
0.88890266,0.0,0.0,0.0,0.0
0.7388096,0.0,0.72727275,0.6666667,0.0
0.79938316,0.0,0.9090909,0.6666667,0.0
0.2279625,0.0,0.72727275,0.6666667,1.0
0.38205147,0.0,0.0,0.0,1.0
0.05886078,0.0,0.36363637,0.33333334,0.0
0.5232353,0.0,0.27272728,0.33333334,1.0
0.12679863,0.0,0.5454545,0.33333334,0.0
0.5417328,0.0,0.36363637,0.33333334,1.0
0.831295,0.0,0.9090909,0.6666667,0.0
0.9616909,0.0,0.18181819,0.0,0.0
0.56793785,0.0,0.36363637,0.33333334,1.0
0.21660233,0.0,0.72727275,0.6666667,1.0
0.7840824,0.0,0.8181819,0.6666667,0.0
0.7503414,0.0,0.72727275,0.6666667,0.0
0.24708748,0.0,0.72727275,0.6666667,1.0
0.9193859,0.0,0.09090909,0.0,0.0
0.47402382,0.0,0.18181819,0.0,1.0
0.9754505,0.0,0.18181819,0.0,0.0
0.8366623,0.0,1.0,1.0,0.0
0.43885612,0.0,0.09090909,0.0,1.0
0.3272438,0.0,0.9090909,0.6666667,1.0
0.16658974,0.0,0.5454545,0.33333334,0.0
0.3189659,0.0,0.9090909,0.6666667,1.0
0.86223984,0.0,1.0,1.0,0.0
0.36121178,0.0,1.0,1.0,1.0
0.08654976,0.0,0.45454547,0.33333334,0.0
0.97413635,0.0,0.18181819,0.0,0.0
0.13541985,0.0,0.5454545,0.33333334,0.0
0.9042015,0.0,0.0,0.0,0.0
0.12925339,0.0,0.5454545,0.33333334,0.0
0.25576591,0.0,0.8181819,0.6666667,1.0
0.24206352,0.0,0.72727275,0.6666667,1.0
0.91402245,0.0,0.0,0.0,0.0
0.9027176,0.0,0.0,0.0,0.0
0.051038742,0.0,0.36363637,0.33333334,0.0
0.08512306,0.0,0.45454547,0.33333334,0.0
0.8620682,0.0,1.0,1.0,0.0
0.57336235,0.0,0.36363637,0.33333334,1.0
0.6902828,0.0,0.6363636,0.6666667,0.0
0.4862404,0.0,0.18181819,0.0,1.0
0.53710747,0.0,0.27272728,0.33333334,1.0
0.16750336,0.0,0.6363636,0.6666667,0.0
0.9611778,0.0,0.18181819,0.0,0.0
0.06451416,0.0,0.36363637,0.33333334,0.0
0.041791916,0.0,0.36363637,0.33333334,0.0
0.17612457,0.0,0.6363636,0.6666667,0.0
0.41664886,0.0,0.0,0.0,1.0
0.2619896,0.0,0.8181819,0.6666667,1.0
0.159626,0.0,0.5454545,0.33333334,0.0
0.51267433,0.0,0.27272728,0.33333334,1.0
0.43400383,0.0,0.09090909,0.0,1.0
0.04561615,0.0,0.36363637,0.33333334,0.0
0.3558445,0.0,1.0,1.0,1.0
0.04196167,0.0,0.36363637,0.33333334,0.0
0.6209183,0.0,0.45454547,0.33333334,1.0
0.1281681,0.0,0.5454545,0.33333334,0.0
0.010219574,0.0,0.27272728,0.33333334,0.0
0.06708145,0.0,0.36363637,0.33333334,0.0
0.850935,0.0,1.0,1.0,0.0
0.57227516,0.0,0.36363637,0.33333334,1.0
0.5612583,0.0,0.36363637,0.33333334,1.0
0.045158386,0.0,0.36363637,0.33333334,0.0
0.8633251,0.0,1.0,1.0,0.0
0.82792854,0.0,0.9090909,0.6666667,0.0
0.011360168,0.0,0.27272728,0.33333334,0.0
0.7325287,0.0,0.72727275,0.6666667,0.0
0.4382286,0.0,0.09090909,0.0,1.0
0.03134346,0.0,0.27272728,0.33333334,0.0
0.19068336,0.0,0.6363636,0.6666667,1.0
0.65802574,0.0,0.5454545,0.33333334,0.0
0.6561432,0.0,0.5454545,0.33333334,0.0
0.426239,0.0,0.09090909,0.0,1.0
0.9016323,0.0,0.0,0.0,0.0
0.62171745,0.0,0.45454547,0.33333334,1.0
0.5998516,0.0,0.45454547,0.33333334,1.0
0.8646374,0.0,1.0,1.0,0.0
0.8866749,0.0,0.0,0.0,0.0
0.43012047,0.0,0.09090909,0.0,1.0
0.0038261414,0.0,0.27272728,0.33333334,0.0
0.26906776,0.0,0.8181819,0.6666667,1.0
0.29772758,0.0,0.9090909,0.6666667,1.0
0.861042,0.0,1.0,1.0,0.0
0.28739548,0.0,0.8181819,0.6666667,1.0
0.7271061,0.0,0.72727275,0.6666667,0.0
0.14689445,0.0,0.5454545,0.33333334,0.0
0.7326431,0.0,0.72727275,0.6666667,0.0
0.77129364,0.0,0.8181819,0.6666667,0.0
0.035568237,0.0,0.27272728,0.33333334,0.0
0.8890724,0.0,0.0,0.0,0.0
0.3552742,0.0,1.0,1.0,1.0
0.044988632,0.0,0.36363637,0.33333334,0.0
0.19028282,0.0,0.6363636,0.6666667,1.0
0.9822445,0.0,0.18181819,0.0,0.0
0.34305763,0.0,1.0,1.0,1.0
0.75639343,0.0,0.8181819,0.6666667,0.0
0.47585106,0.0,0.18181819,0.0,1.0
0.93862534,0.0,0.09090909,0.0,0.0
0.66893196,0.0,0.6363636,0.6666667,0.0
0.7539387,0.0,0.8181819,0.6666667,0.0
0.78590965,1.0,0.8181819,0.6666667,0.0
0.029459,0.0,0.27272728,0.33333334,0.0
0.027345657,0.0,0.27272728,0.33333334,0.0
0.25559425,0.0,0.8181819,0.6666667,1.0
0.5693073,0.0,0.36363637,0.33333334,1.0
0.8813076,0.0,0.0,0.0,0.0
0.63090897,0.0,0.5454545,0.33333334,0.0
0.39392662,0.0,0.0,0.0,1.0
0.7007313,0.0,0.6363636,0.6666667,0.0
0.05903244,0.0,0.36363637,0.33333334,0.0
0.66579056,0.0,0.5454545,0.33333334,0.0
0.14837837,0.0,0.5454545,0.33333334,0.0
0.08649254,0.0,0.45454547,0.33333334,0.0
0.35350418,0.0,1.0,1.0,1.0
0.7792282,0.0,0.8181819,0.6666667,0.0
0.41322136,0.0,0.0,0.0,1.0
0.32850075,0.0,0.9090909,0.6666667,1.0
0.7259655,0.0,0.72727275,0.6666667,0.0
0.9256096,0.0,0.09090909,0.0,0.0
0.4702549,0.0,0.18181819,0.0,1.0
0.4873829,0.0,0.18181819,0.0,1.0
0.31525612,0.0,0.9090909,0.6666667,1.0
0.0835228,0.0,0.45454547,0.33333334,0.0
0.4519291,0.0,0.09090909,0.0,1.0
0.10687256,0.0,0.45454547,0.33333334,0.0
0.8766842,0.0,1.0,1.0,0.0
0.4116249,0.0,0.0,0.0,1.0
0.56274223,0.0,0.36363637,0.33333334,1.0
0.72014046,0.0,0.72727275,0.6666667,0.0
0.4196167,0.0,0.09090909,0.0,1.0
0.2639866,0.0,0.8181819,0.6666667,1.0
0.78356934,0.0,0.8181819,0.6666667,0.0
0.27511978,0.0,0.8181819,0.6666667,1.0
0.012617111,0.0,0.27272728,0.33333334,0.0
0.5682812,0.0,0.36363637,0.33333334,1.0
0.89523697,0.0,0.0,0.0,0.0
0.64369774,0.0,0.5454545,0.33333334,0.0
0.14141464,0.0,0.5454545,0.33333334,0.0
0.2425766,0.0,0.72727275,0.6666667,1.0
0.82107735,0.0,0.9090909,0.6666667,0.0
0.9593506,0.0,0.18181819,0.0,0.0
0.90174675,0.0,0.0,0.0,0.0
0.3704033,0.0,1.0,1.0,1.0
0.6728115,0.0,0.6363636,0.6666667,0.0
0.5766163,0.0,0.36363637,0.33333334,1.0
0.89004326,0.0,0.0,0.0,0.0
0.69462204,0.0,0.6363636,0.6666667,0.0
0.3226204,0.0,0.9090909,0.6666667,1.0
0.95638084,0.0,0.09090909,0.0,0.0
0.7749481,0.0,0.8181819,0.6666667,0.0
0.45975113,0.0,0.18181819,0.0,1.0
0.9611206,0.0,0.18181819,0.0,0.0
0.16453552,0.0,0.5454545,0.33333334,0.0
0.09579849,0.0,0.45454547,0.33333334,0.0
0.9753361,0.0,0.18181819,0.0,0.0
0.34602737,0.0,1.0,1.0,1.0
0.051496506,0.0,0.36363637,0.33333334,0.0
0.81993675,0.0,0.9090909,0.6666667,0.0
0.4090538,0.0,0.0,0.0,1.0
0.13113594,0.0,0.5454545,0.33333334,0.0
0.9019184,0.0,0.0,0.0,0.0
0.48464203,1.0,0.18181819,0.0,1.0
0.5545788,0.0,0.36363637,0.33333334,1.0
0.8661232,0.0,1.0,1.0,0.0
0.91887283,0.0,0.0,0.0,0.0
0.9056282,1.0,0.0,0.0,0.0
0.7938442,0.0,0.9090909,0.6666667,0.0
0.38667488,0.0,0.0,0.0,1.0
0.85019493,0.0,1.0,1.0,0.0
0.41436577,0.0,0.0,0.0,1.0
0.14735222,0.0,0.5454545,0.33333334,0.0
0.4548416,0.0,0.09090909,0.0,1.0
0.12314415,0.0,0.45454547,0.33333334,0.0
0.7968712,0.0,0.9090909,0.6666667,0.0
0.54595757,0.0,0.36363637,0.33333334,1.0
0.99331856,0.0,0.18181819,0.0,0.0
0.6044197,0.0,0.45454547,0.33333334,1.0
0.6988449,0.0,0.6363636,0.6666667,0.0
0.9381695,0.0,0.09090909,0.0,0.0
0.30001068,0.0,0.9090909,0.6666667,1.0
0.038936615,0.0,0.27272728,0.33333334,0.0
0.25867844,0.0,0.8181819,0.6666667,1.0
0.18040657,0.0,0.6363636,0.6666667,1.0
0.7797451,0.0,0.8181819,0.6666667,0.0
0.17058754,0.0,0.6363636,0.6666667,0.0
0.28025818,0.0,0.8181819,0.6666667,1.0
0.10750198,0.0,0.45454547,0.33333334,0.0
0.62034607,0.0,0.45454547,0.33333334,1.0
0.11081314,0.0,0.45454547,0.33333334,0.0
0.1882267,0.0,0.6363636,0.6666667,1.0
0.20181465,0.0,0.6363636,0.6666667,1.0
0.34111595,0.0,1.0,1.0,1.0
0.21294975,0.0,0.72727275,0.6666667,1.0
0.028032303,0.0,0.27272728,0.33333334,0.0
0.32593155,1.0,0.9090909,0.6666667,1.0
0.067481995,0.0,0.36363637,0.33333334,0.0
0.07855606,0.0,0.36363637,0.33333334,0.0
0.2863102,0.0,0.8181819,0.6666667,1.0
0.03579712,0.0,0.27272728,0.33333334,0.0
0.27169418,0.0,0.8181819,0.6666667,1.0
0.5883179,0.0,0.45454547,0.33333334,1.0
0.739666,0.0,0.72727275,0.6666667,0.0
0.82170486,0.0,0.9090909,0.6666667,0.0
0.78533936,0.0,0.8181819,0.6666667,0.0
0.78619576,0.0,0.8181819,0.6666667,0.0
0.23869705,0.0,0.72727275,0.6666667,1.0
0.8117161,0.0,0.9090909,0.6666667,0.0
0.68548775,0.0,0.6363636,0.6666667,0.0
0.91436195,0.0,0.0,0.0,0.0
0.16487694,0.0,0.5454545,0.33333334,0.0
0.506794,0.0,0.27272728,0.33333334,1.0
0.2591915,0.0,0.8181819,0.6666667,1.0
0.76609993,0.0,0.8181819,0.6666667,0.0
0.38090897,0.0,0.0,0.0,1.0
0.36846352,0.0,1.0,1.0,1.0
0.52591896,0.0,0.27272728,0.33333334,1.0
0.078042984,0.0,0.36363637,0.33333334,0.0
0.15071869,0.0,0.5454545,0.33333334,0.0
0.06805229,0.0,0.36363637,0.33333334,0.0
0.31987953,0.0,0.9090909,0.6666667,1.0
0.9530144,0.0,0.09090909,0.0,0.0
0.32718658,0.0,0.9090909,0.6666667,1.0
0.4113388,0.0,0.0,0.0,1.0
0.30240822,0.0,0.9090909,0.6666667,1.0
0.7559948,0.0,0.8181819,0.6666667,0.0
0.985384,0.0,0.18181819,0.0,0.0
0.16778946,0.0,0.6363636,0.6666667,0.0
0.8670368,0.0,1.0,1.0,0.0
0.9321747,0.0,0.09090909,0.0,0.0
0.50759315,0.0,0.27272728,0.33333334,1.0
0.5807266,0.0,0.36363637,0.33333334,1.0
0.34140205,0.0,1.0,1.0,1.0
0.2589054,0.0,0.8181819,0.6666667,1.0
0.72356796,0.0,0.72727275,0.6666667,0.0
0.5746727,0.0,0.36363637,0.33333334,1.0
0.43788528,0.0,0.09090909,0.0,1.0
0.43434525,0.0,0.09090909,0.0,1.0
0.8623524,0.0,1.0,1.0,0.0
0.70375633,0.0,0.6363636,0.6666667,0.0
0.8043499,0.0,0.9090909,0.6666667,0.0
0.5979099,0.0,0.45454547,0.33333334,1.0
0.9416523,0.0,0.09090909,0.0,0.0
0.62656975,0.0,0.5454545,0.33333334,1.0
0.9870987,0.0,0.18181819,0.0,0.0
0.38148117,0.0,0.0,0.0,1.0
0.30994606,0.0,0.9090909,0.6666667,1.0
0.79281807,0.0,0.8181819,0.6666667,0.0
0.30069733,0.0,0.9090909,0.6666667,1.0
0.75530815,0.0,0.8181819,0.6666667,0.0
0.20044518,0.0,0.6363636,0.6666667,1.0
0.10190582,0.0,0.45454547,0.33333334,0.0
0.40631485,0.0,0.0,0.0,1.0
0.028259277,0.0,0.27272728,0.33333334,0.0
0.6490631,0.0,0.5454545,0.33333334,0.0
0.5735893,0.0,0.36363637,0.33333334,1.0
0.62771225,0.0,0.5454545,0.33333334,1.0
0.116407394,0.0,0.45454547,0.33333334,0.0
0.23076057,0.0,0.72727275,0.6666667,1.0
0.52991676,0.0,0.27272728,0.33333334,1.0
0.16544914,0.0,0.5454545,0.33333334,0.0
0.48863792,0.0,0.18181819,0.0,1.0
0.5162144,0.0,0.27272728,0.33333334,1.0
0.70033073,0.0,0.6363636,0.6666667,0.0
0.9387989,0.0,0.09090909,0.0,0.0
0.7110634,0.0,0.72727275,0.6666667,0.0
0.8287277,0.0,0.9090909,0.6666667,0.0
0.15151787,1.0,0.5454545,0.33333334,0.0
0.7383537,0.0,0.72727275,0.6666667,0.0
0.5557194,0.0,0.36363637,0.33333334,1.0
0.62799644,0.0,0.5454545,0.33333334,0.0
0.48612785,0.0,0.18181819,0.0,1.0
0.11600876,0.0,0.45454547,0.33333334,0.0
0.2905922,0.0,0.8181819,0.6666667,1.0
0.04647255,0.0,0.36363637,0.33333334,0.0
0.41310883,1.0,0.0,0.0,1.0
0.8449974,0.0,1.0,1.0,0.0
0.35858536,0.0,1.0,1.0,1.0
0.24018097,0.0,0.72727275,0.6666667,1.0
0.061656952,0.0,0.36363637,0.33333334,0.0
0.12714195,0.0,0.5454545,0.33333334,0.0
0.8383751,0.0,1.0,1.0,0.0
0.9583225,0.0,0.18181819,0.0,0.0
0.6221752,0.0,0.45454547,0.33333334,1.0
0.80218124,0.0,0.9090909,0.6666667,0.0
0.6344471,0.0,0.5454545,0.33333334,0.0
0.53419685,0.0,0.27272728,0.33333334,1.0
0.1862297,0.0,0.6363636,0.6666667,1.0
0.32256317,0.0,0.9090909,0.6666667,1.0
0.55052567,0.0,0.36363637,0.33333334,1.0
0.220541,0.0,0.72727275,0.6666667,1.0
0.16767502,0.0,0.6363636,0.6666667,0.0
0.8901005,0.0,0.0,0.0,0.0
0.40425873,0.0,0.0,0.0,1.0
0.2236805,0.0,0.72727275,0.6666667,1.0
0.5543499,0.0,0.36363637,0.33333334,1.0
0.9829292,0.0,0.18181819,0.0,0.0
0.76449966,0.0,0.8181819,0.6666667,0.0
0.017469406,0.0,0.27272728,0.33333334,0.0
0.23161697,0.0,0.72727275,0.6666667,1.0
0.9768772,0.0,0.18181819,0.0,0.0
0.17127228,0.0,0.6363636,0.6666667,0.0
0.78014183,0.0,0.8181819,0.6666667,0.0
0.56165695,0.0,0.36363637,0.33333334,1.0
0.07033539,0.0,0.36363637,0.33333334,0.0
0.55418015,0.0,0.36363637,0.33333334,1.0
0.13210869,0.0,0.5454545,0.33333334,0.0
0.5505829,0.0,0.36363637,0.33333334,1.0
0.8618393,0.0,1.0,1.0,0.0
0.7616463,0.0,0.8181819,0.6666667,0.0
0.9178467,0.0,0.0,0.0,0.0
0.24674606,0.0,0.72727275,0.6666667,1.0
0.8953533,0.0,0.0,0.0,0.0
0.51558495,0.0,0.27272728,0.33333334,1.0
0.11777878,0.0,0.45454547,0.33333334,0.0
0.36943245,0.0,1.0,1.0,1.0
0.9965725,0.0,0.18181819,0.0,0.0
0.42823792,0.0,0.09090909,0.0,1.0
0.9070549,0.0,0.0,0.0,0.0
0.22265434,0.0,0.72727275,0.6666667,1.0
0.988924,0.0,0.18181819,0.0,0.0
0.20369911,0.0,0.6363636,0.6666667,1.0
0.31131554,0.0,0.9090909,0.6666667,1.0
0.45803833,0.0,0.18181819,0.0,1.0
0.93069077,0.0,0.09090909,0.0,0.0
0.56559753,0.0,0.36363637,0.33333334,1.0
0.85110664,0.0,1.0,1.0,0.0
0.24383354,0.0,0.72727275,0.6666667,1.0
0.4870987,0.0,0.18181819,0.0,1.0
0.9121952,0.0,0.0,0.0,0.0
0.23332977,0.0,0.72727275,0.6666667,1.0
0.3804512,0.0,0.0,0.0,1.0
0.9885254,0.0,0.18181819,0.0,0.0
0.8743439,0.0,1.0,1.0,0.0
0.033626556,0.0,0.27272728,0.33333334,0.0
0.19216728,0.0,0.6363636,0.6666667,1.0
0.15248871,0.0,0.5454545,0.33333334,0.0
0.3149128,0.0,0.9090909,0.6666667,1.0
0.9976597,0.0,0.18181819,0.0,0.0
0.92578125,0.0,0.09090909,0.0,0.0
0.13678932,0.0,0.5454545,0.33333334,0.0
0.31439972,0.0,0.9090909,0.6666667,1.0
0.5763302,0.0,0.36363637,0.33333334,1.0
0.123945236,1.0,0.45454547,0.33333334,0.0
0.05280876,0.0,0.36363637,0.33333334,0.0
0.46443176,0.0,0.18181819,0.0,1.0
0.6664181,0.0,0.5454545,0.33333334,0.0
0.51849747,0.0,0.27272728,0.33333334,1.0
0.9717388,0.0,0.18181819,0.0,0.0
0.64655113,0.0,0.5454545,0.33333334,0.0
0.911108,0.0,0.0,0.0,0.0
0.32393265,0.0,0.9090909,0.6666667,1.0
0.15842628,0.0,0.5454545,0.33333334,0.0
0.4350872,0.0,0.09090909,0.0,1.0
0.37451363,0.0,1.0,1.0,1.0
0.7050686,0.0,0.6363636,0.6666667,0.0
0.52215195,0.0,0.27272728,0.33333334,1.0
0.4828148,0.0,0.18181819,0.0,1.0
0.56217194,0.0,0.36363637,0.33333334,1.0
0.68948364,0.0,0.6363636,0.6666667,0.0
0.9701996,0.0,0.18181819,0.0,0.0
0.54966927,0.0,0.36363637,0.33333334,1.0
0.33106804,0.0,0.9090909,0.6666667,1.0
0.34157372,0.0,1.0,1.0,1.0
0.33586502,0.0,1.0,1.0,1.0
0.55851746,0.0,0.36363637,0.33333334,1.0
0.8795376,0.0,0.0,0.0,0.0
0.73526955,0.0,0.72727275,0.6666667,0.0
0.81850815,0.0,0.9090909,0.6666667,0.0
0.124572754,0.0,0.45454547,0.33333334,0.0
0.8009815,0.0,0.9090909,0.6666667,0.0
0.08415222,0.0,0.45454547,0.33333334,0.0
0.34848022,0.0,1.0,1.0,1.0
0.8132553,0.0,0.9090909,0.6666667,0.0
0.5185547,0.0,0.27272728,0.33333334,1.0
0.6539154,0.0,0.5454545,0.33333334,0.0
0.53676796,0.0,0.27272728,0.33333334,1.0
0.7637005,0.0,0.8181819,0.6666667,1.0
0.02409172,0.0,0.27272728,0.33333334,0.0
0.5688515,0.0,0.36363637,0.33333334,1.0
0.5651417,0.0,0.36363637,0.33333334,1.0
0.53385353,0.0,0.27272728,0.33333334,1.0
0.13170815,0.0,0.5454545,0.33333334,0.0
0.9187031,0.0,0.0,0.0,0.0
0.009820938,0.0,0.27272728,0.33333334,0.0
0.22590828,0.0,0.72727275,0.6666667,1.0
0.3201065,0.0,0.9090909,0.6666667,1.0
0.3318119,0.0,0.9090909,0.6666667,1.0
0.4831581,0.0,0.18181819,0.0,1.0
0.09853935,0.0,0.45454547,0.33333334,0.0
0.510334,0.0,0.27272728,0.33333334,1.0
0.86709213,0.0,1.0,1.0,0.0
0.55703354,0.0,0.36363637,0.33333334,1.0
0.569479,0.0,0.36363637,0.33333334,1.0
0.51587105,0.0,0.27272728,0.33333334,1.0
0.96957016,0.0,0.18181819,0.0,0.0
0.8933544,0.0,0.0,0.0,0.0
0.05166626,0.0,0.36363637,0.33333334,0.0
0.19953156,0.0,0.6363636,0.6666667,1.0
0.4765358,0.0,0.18181819,0.0,1.0
0.98812485,0.0,0.18181819,0.0,0.0
0.44519234,0.0,0.09090909,0.0,1.0
0.9648323,0.0,0.18181819,0.0,0.0
0.42230034,0.0,0.09090909,0.0,1.0
0.89826393,0.0,0.0,0.0,0.0
0.11880493,0.0,0.45454547,0.33333334,0.0
0.45267105,0.0,0.09090909,0.0,1.0
0.80280876,0.0,0.9090909,0.6666667,0.0
0.45295715,1.0,0.09090909,0.0,1.0
0.69747543,0.0,0.6363636,0.6666667,0.0
0.53191376,0.0,0.27272728,0.33333334,1.0
0.87086105,0.0,1.0,1.0,0.0
0.76307297,0.0,0.8181819,0.6666667,0.0
0.56679535,0.0,0.36363637,0.33333334,1.0
0.41173744,0.0,0.0,0.0,1.0
0.26707077,0.0,0.8181819,0.6666667,1.0
0.3730297,0.0,1.0,1.0,1.0
0.2974434,0.0,0.9090909,0.6666667,1.0
0.15111923,0.0,0.5454545,0.33333334,0.0
0.57513237,0.0,0.36363637,0.33333334,1.0
0.821764,0.0,0.9090909,0.6666667,0.0
0.6064739,0.0,0.45454547,0.33333334,1.0
0.7849388,0.0,0.8181819,0.6666667,0.0
0.7357273,0.0,0.72727275,0.6666667,0.0
0.812685,0.0,0.9090909,0.6666667,0.0
0.7557659,0.0,0.8181819,0.6666667,0.0
0.36343956,0.0,1.0,1.0,1.0
0.83055496,0.0,0.9090909,0.6666667,0.0
0.12308884,0.0,0.45454547,0.33333334,0.0
0.78328323,0.0,0.8181819,0.6666667,0.0
0.42081642,0.0,0.09090909,0.0,1.0
0.07433128,0.0,0.36363637,0.33333334,0.0
0.44747734,0.0,0.09090909,0.0,1.0
0.21214867,0.0,0.72727275,0.6666667,1.0
0.4631195,0.0,0.18181819,0.0,1.0
0.78448296,0.0,0.8181819,0.6666667,0.0
0.89204025,0.0,0.0,0.0,0.0
0.20683861,0.0,0.6363636,0.6666667,1.0
0.25787926,0.0,0.8181819,0.6666667,1.0
0.4199028,0.0,0.09090909,0.0,1.0
0.49959946,0.0,0.18181819,0.0,1.0
0.6147518,0.0,0.45454547,0.33333334,1.0
0.08203888,0.0,0.36363637,0.33333334,0.0
0.029003143,0.0,0.27272728,0.33333334,0.0
0.3012104,0.0,0.9090909,0.6666667,1.0
0.5744457,0.0,0.36363637,0.33333334,1.0
0.32336044,0.0,0.9090909,0.6666667,1.0
0.30846214,0.0,0.9090909,0.6666667,1.0
0.33860588,0.0,1.0,1.0,1.0
0.5108471,0.0,0.27272728,0.33333334,1.0
0.1335926,0.0,0.5454545,0.33333334,0.0
0.84631157,0.0,1.0,1.0,0.0
0.25045776,0.0,0.72727275,0.6666667,1.0
0.836092,0.0,1.0,1.0,0.0
0.5886612,0.0,0.45454547,0.33333334,1.0
0.4385128,0.0,0.09090909,0.0,1.0
0.8270149,0.0,0.9090909,0.6666667,0.0
0.88205147,1.0,0.0,0.0,0.0
0.49634552,0.0,0.18181819,0.0,1.0
0.03676796,0.0,0.27272728,0.33333334,0.0
0.9088249,0.0,0.0,0.0,0.0
0.08792114,0.0,0.45454547,0.33333334,0.0
0.5207825,0.0,0.27272728,0.33333334,1.0
0.06919479,0.0,0.36363637,0.33333334,0.0
0.7908764,0.0,0.8181819,0.6666667,0.0
0.14620781,0.0,0.5454545,0.33333334,0.0
0.50610733,0.0,0.27272728,0.33333334,1.0
0.3486538,0.0,1.0,1.0,1.0
0.3206215,0.0,0.9090909,0.6666667,1.0
0.022321701,0.0,0.27272728,0.33333334,0.0
0.08363724,0.0,0.45454547,0.33333334,0.0
0.06810951,0.0,0.36363637,0.33333334,0.0
0.5746155,0.0,0.36363637,0.33333334,1.0
0.20501328,0.0,0.6363636,0.6666667,1.0
0.69319344,0.0,0.6363636,0.6666667,0.0
0.36315346,0.0,1.0,1.0,1.0
0.4965744,0.0,0.18181819,0.0,1.0
0.8752003,0.0,1.0,1.0,0.0
0.38364792,0.0,0.0,0.0,1.0
0.028945923,0.0,0.27272728,0.33333334,0.0
0.6198902,0.0,0.45454547,0.33333334,1.0
0.7948742,0.0,0.9090909,0.6666667,0.0
0.81028557,0.0,0.9090909,0.6666667,0.0
0.66436386,0.0,0.5454545,0.33333334,0.0
0.68720055,0.0,0.6363636,0.6666667,0.0
0.101278305,0.0,0.45454547,0.33333334,0.0
0.015584946,0.0,0.27272728,0.33333334,0.0
0.8781681,0.0,0.0,0.0,0.0
0.5132446,0.0,0.27272728,0.33333334,1.0
0.20661163,0.0,0.6363636,0.6666667,1.0
0.13599014,0.0,0.5454545,0.33333334,0.0
0.6292534,0.0,0.5454545,0.33333334,0.0
0.4001484,0.0,0.0,0.0,1.0
0.5292301,0.0,0.27272728,0.33333334,1.0
0.05257988,0.0,0.36363637,0.33333334,0.0
0.2645588,0.0,0.8181819,0.6666667,1.0
0.48555565,0.0,0.18181819,0.0,1.0
0.042648315,0.0,0.36363637,0.33333334,0.0
0.44005585,0.0,0.09090909,0.0,1.0
0.20381546,0.0,0.6363636,0.6666667,1.0
0.5128441,0.0,0.27272728,0.33333334,1.0
0.60910034,0.0,0.45454547,0.33333334,1.0
0.6981621,0.0,0.6363636,0.6666667,0.0
0.6144676,0.0,0.45454547,0.33333334,1.0
0.4885807,0.0,0.18181819,0.0,1.0
0.3681774,1.0,1.0,1.0,1.0
0.31970787,0.0,0.9090909,0.6666667,1.0
0.95415497,0.0,0.09090909,0.0,0.0
0.5912304,0.0,0.45454547,0.33333334,1.0
0.79909706,0.0,0.9090909,0.6666667,0.0
0.7720375,0.0,0.8181819,0.6666667,0.0
0.489439,0.0,0.18181819,0.0,1.0
0.7569084,0.0,0.8181819,0.6666667,0.0
0.5415058,0.0,0.36363637,0.33333334,1.0
0.109212875,0.0,0.45454547,0.33333334,0.0
0.6576843,0.0,0.5454545,0.33333334,0.0
0.034254074,0.0,0.27272728,0.33333334,0.0
0.2222538,0.0,0.72727275,0.6666667,1.0
0.3163395,0.0,0.9090909,0.6666667,1.0
0.094371796,0.0,0.45454547,0.33333334,0.0
0.4628353,0.0,0.18181819,0.0,1.0
0.1081295,0.0,0.45454547,0.33333334,0.0
0.7974987,0.0,0.9090909,0.6666667,0.0
0.9704838,0.0,0.18181819,0.0,0.0
0.3712597,0.0,1.0,1.0,1.0
0.24908638,0.0,0.72727275,0.6666667,1.0
0.015014648,1.0,0.27272728,0.33333334,0.0
0.021465302,0.0,0.27272728,0.33333334,0.0
0.11229706,0.0,0.45454547,0.33333334,0.0
0.2259655,0.0,0.72727275,0.6666667,1.0
0.083753586,0.0,0.45454547,0.33333334,0.0
0.3252449,0.0,0.9090909,0.6666667,1.0
0.07102203,0.0,0.36363637,0.33333334,0.0
0.8881016,0.0,0.0,0.0,0.0
0.8666935,0.0,1.0,1.0,0.0
0.65317345,0.0,0.5454545,0.33333334,0.0
0.053779602,0.0,0.36363637,0.33333334,0.0
0.7403507,0.0,0.72727275,0.6666667,0.0
0.5517235,1.0,0.36363637,0.33333334,1.0
0.19108391,0.0,0.6363636,0.6666667,1.0
0.15174866,0.0,0.5454545,0.33333334,0.0
0.63062286,0.0,0.5454545,0.33333334,0.0
0.6226311,0.0,0.45454547,0.33333334,1.0
0.98983765,0.0,0.18181819,0.0,0.0
0.6987896,0.0,0.6363636,0.6666667,0.0
0.30412102,0.0,0.9090909,0.6666667,1.0
0.7004452,0.0,0.6363636,0.6666667,0.0
0.3756008,0.0,1.0,1.0,1.0
0.15985298,0.0,0.5454545,0.33333334,0.0
0.24588966,0.0,0.72727275,0.6666667,1.0
0.9636326,0.0,0.18181819,0.0,0.0
