UNIX_TS,FRE,WOE,HTE,Weekday,Month,EBE
1377143900.0,1.0,0.0,1.0,2.0,8.0,0.0
1364536700.0,1.0,0.0,1.0,3.0,3.0,1.0
1386043100.0,1.0,1.0,1.0,0.0,12.0,0.0
1349420300.0,1.0,1.0,1.0,3.0,10.0,1.0
1383717500.0,1.0,1.0,1.0,1.0,11.0,0.0
1375286300.0,1.0,1.0,1.0,2.0,7.0,0.0
1364288300.0,1.0,0.0,1.0,1.0,3.0,1.0
1347400700.0,1.0,0.0,1.0,1.0,9.0,1.0
1369058300.0,1.0,1.0,1.0,0.0,5.0,1.0
1394762200.0,1.0,1.0,1.0,3.0,3.0,0.0
1392321500.0,1.0,1.0,1.0,3.0,2.0,0.0
1390568300.0,1.0,1.0,1.0,4.0,1.0,0.0
1376384300.0,1.0,0.0,1.0,1.0,8.0,0.0
1383310700.0,1.0,0.0,1.0,4.0,11.0,0.0
1361534300.0,1.0,0.0,1.0,4.0,2.0,1.0
1372348700.0,1.0,0.0,1.0,3.0,6.0,1.0
1388087900.0,1.0,1.0,1.0,3.0,12.0,0.0
1344481000.0,1.0,0.0,1.0,2.0,8.0,0.0
1345165000.0,1.0,1.0,1.0,3.0,8.0,1.0
1367603800.0,1.0,0.0,1.0,4.0,5.0,1.0
1339358300.0,1.0,1.0,1.0,6.0,6.0,0.0
1376711800.0,1.0,1.0,1.0,4.0,8.0,0.0
1373389000.0,1.0,1.0,1.0,1.0,7.0,0.0
1351447000.0,1.0,0.0,1.0,6.0,10.0,1.0
1391864300.0,1.0,1.0,1.0,5.0,2.0,0.0
1345183100.0,1.0,1.0,1.0,3.0,8.0,1.0
1338688600.0,1.0,1.0,1.0,5.0,6.0,0.0
1339775900.0,1.0,0.0,1.0,4.0,6.0,0.0
1347209900.0,1.0,1.0,1.0,6.0,9.0,1.0
1378195100.0,1.0,1.0,1.0,0.0,9.0,0.0
1346921900.0,1.0,1.0,1.0,3.0,9.0,1.0
1343303800.0,1.0,1.0,1.0,3.0,7.0,0.0
1395511000.0,1.0,0.0,1.0,5.0,3.0,0.0
1380344300.0,1.0,0.0,1.0,4.0,9.0,0.0
1339455500.0,1.0,1.0,1.0,0.0,6.0,0.0
1342979800.0,1.0,1.0,1.0,6.0,7.0,0.0
1339927000.0,1.0,1.0,1.0,6.0,6.0,0.0
1349517400.0,1.0,0.0,1.0,5.0,10.0,1.0
1383598700.0,1.0,1.0,1.0,0.0,11.0,0.0
1371517000.0,1.0,0.0,1.0,0.0,6.0,1.0
1357113500.0,1.0,1.0,1.0,1.0,1.0,1.0
1345640300.0,1.0,1.0,1.0,2.0,8.0,1.0
1379062700.0,1.0,0.0,1.0,4.0,9.0,0.0
1333785500.0,1.0,1.0,1.0,4.0,4.0,0.0
1383004700.0,1.0,1.0,1.0,0.0,10.0,0.0
1373504300.0,1.0,1.0,1.0,2.0,7.0,0.0
1358445400.0,1.0,1.0,1.0,3.0,1.0,1.0
1378864600.0,1.0,0.0,1.0,1.0,9.0,0.0
1377773800.0,1.0,1.0,1.0,3.0,8.0,0.0
1375037800.0,1.0,1.0,1.0,6.0,7.0,0.0
1337295500.0,1.0,1.0,1.0,3.0,5.0,0.0
1339595900.0,1.0,1.0,1.0,2.0,6.0,0.0
1335063400.0,1.0,1.0,1.0,5.0,4.0,0.0
1357577900.0,1.0,1.0,1.0,0.0,1.0,1.0
1336406300.0,1.0,1.0,1.0,0.0,5.0,0.0
1345359500.0,1.0,1.0,1.0,5.0,8.0,1.0
1366048600.0,1.0,0.0,1.0,0.0,4.0,1.0
1360915100.0,1.0,1.0,1.0,3.0,2.0,1.0
1335869800.0,1.0,1.0,1.0,1.0,5.0,0.0
1372863500.0,1.0,0.0,1.0,2.0,7.0,1.0
1373828200.0,1.0,1.0,1.0,6.0,7.0,0.0
1336463900.0,1.0,0.0,1.0,0.0,5.0,0.0
1395129500.0,1.0,0.0,1.0,0.0,3.0,0.0
1382968700.0,1.0,1.0,1.0,0.0,10.0,0.0
1389643100.0,1.0,1.0,1.0,0.0,1.0,0.0
1363323500.0,1.0,0.0,1.0,3.0,3.0,1.0
1368237400.0,1.0,0.0,1.0,4.0,5.0,1.0
1362441500.0,1.0,1.0,1.0,0.0,3.0,1.0
1350827900.0,1.0,1.0,1.0,6.0,10.0,1.0
1372651100.0,1.0,1.0,1.0,6.0,6.0,1.0
1379415400.0,1.0,0.0,1.0,1.0,9.0,0.0
1379782700.0,1.0,0.0,1.0,5.0,9.0,0.0
1334404700.0,1.0,0.0,1.0,5.0,4.0,0.0
1389974300.0,1.0,1.0,1.0,4.0,1.0,0.0
1393059500.0,1.0,0.0,1.0,5.0,2.0,0.0
1379300200.0,1.0,1.0,1.0,6.0,9.0,0.0
1383879400.0,1.0,1.0,1.0,3.0,11.0,0.0
1348408700.0,1.0,1.0,1.0,6.0,9.0,1.0
1354334300.0,1.0,1.0,1.0,4.0,11.0,1.0
1355338600.0,1.0,1.0,1.0,2.0,12.0,1.0
1352883500.0,1.0,1.0,1.0,2.0,11.0,1.0
1344538600.0,1.0,1.0,1.0,3.0,8.0,0.0
1340459900.0,1.0,1.0,1.0,5.0,6.0,0.0
1383533800.0,1.0,0.0,1.0,6.0,11.0,0.0
1347559000.0,1.0,1.0,1.0,3.0,9.0,1.0
1386878300.0,1.0,1.0,1.0,3.0,12.0,0.0
1369868300.0,1.0,0.0,1.0,2.0,5.0,1.0
1334483800.0,1.0,1.0,1.0,6.0,4.0,0.0
1372715900.0,1.0,1.0,1.0,0.0,7.0,1.0
1386881900.0,1.0,0.0,1.0,3.0,12.0,0.0
1390100200.0,1.0,0.0,1.0,5.0,1.0,0.0
1395136600.0,1.0,0.0,1.0,1.0,3.0,0.0
1344020200.0,1.0,1.0,1.0,4.0,8.0,0.0
1393574300.0,1.0,1.0,1.0,3.0,2.0,0.0
1349906300.0,1.0,1.0,1.0,2.0,10.0,1.0
1356785900.0,1.0,0.0,1.0,5.0,12.0,1.0
1375282700.0,1.0,1.0,1.0,2.0,7.0,0.0
1377673100.0,1.0,1.0,1.0,1.0,8.0,0.0
1346083100.0,1.0,1.0,1.0,0.0,8.0,1.0
1372877800.0,1.0,1.0,1.0,2.0,7.0,0.0
1350626300.0,1.0,1.0,1.0,3.0,10.0,1.0
1393696600.0,1.0,1.0,1.0,5.0,3.0,0.0
1345571800.0,1.0,1.0,1.0,1.0,8.0,1.0
1334379500.0,1.0,1.0,1.0,4.0,4.0,0.0
1361602700.0,1.0,1.0,1.0,4.0,2.0,1.0
1384729100.0,1.0,1.0,1.0,6.0,11.0,0.0
1334527100.0,1.0,0.0,1.0,6.0,4.0,0.0
1354579100.0,1.0,0.0,1.0,0.0,12.0,1.0
1392584300.0,1.0,0.0,1.0,6.0,2.0,0.0
1359349100.0,1.0,0.0,1.0,6.0,1.0,1.0
1394834300.0,1.0,0.0,1.0,4.0,3.0,0.0
1349409500.0,1.0,1.0,1.0,3.0,10.0,1.0
1373396200.0,1.0,1.0,1.0,1.0,7.0,0.0
1376020700.0,1.0,0.0,1.0,3.0,8.0,0.0
1387205900.0,1.0,0.0,1.0,0.0,12.0,0.0
1367189900.0,1.0,0.0,1.0,6.0,4.0,1.0
1370156300.0,1.0,0.0,1.0,5.0,6.0,1.0
1363021000.0,1.0,1.0,1.0,0.0,3.0,1.0
1378767500.0,1.0,0.0,1.0,0.0,9.0,0.0
1357952300.0,1.0,1.0,1.0,4.0,1.0,1.0
1388483800.0,1.0,0.0,1.0,1.0,12.0,0.0
1381737500.0,1.0,0.0,1.0,6.0,10.0,0.0
1388573800.0,1.0,0.0,1.0,2.0,1.0,0.0
1378684700.0,1.0,0.0,1.0,6.0,9.0,0.0
1339271800.0,1.0,1.0,1.0,5.0,6.0,0.0
1360558700.0,1.0,1.0,1.0,6.0,2.0,1.0
1353326300.0,1.0,1.0,1.0,0.0,11.0,1.0
1369090700.0,1.0,0.0,1.0,0.0,5.0,1.0
1333461500.0,1.0,1.0,1.0,1.0,4.0,0.0
1378187900.0,1.0,1.0,1.0,0.0,9.0,0.0
1355821000.0,1.0,0.0,1.0,1.0,12.0,1.0
1338476300.0,1.0,1.0,1.0,3.0,5.0,0.0
1377615500.0,1.0,0.0,1.0,1.0,8.0,0.0
1379206700.0,1.0,0.0,1.0,5.0,9.0,0.0
1339376300.0,1.0,1.0,1.0,6.0,6.0,0.0
1373176700.0,1.0,1.0,1.0,5.0,7.0,0.0
1338940700.0,1.0,0.0,1.0,1.0,6.0,0.0
1384862300.0,1.0,0.0,1.0,1.0,11.0,0.0
1374296300.0,1.0,0.0,1.0,4.0,7.0,0.0
1349132300.0,1.0,1.0,1.0,0.0,10.0,1.0
1339142300.0,1.0,1.0,1.0,3.0,6.0,0.0
1390323500.0,1.0,1.0,1.0,1.0,1.0,0.0
1340045800.0,1.0,1.0,1.0,0.0,6.0,0.0
1351540700.0,1.0,1.0,1.0,0.0,10.0,1.0
1353106700.0,1.0,0.0,1.0,4.0,11.0,1.0
1392699500.0,1.0,0.0,1.0,0.0,2.0,0.0
1379066200.0,1.0,0.0,1.0,4.0,9.0,0.0
1365818200.0,1.0,0.0,1.0,4.0,4.0,1.0
1380671900.0,1.0,1.0,1.0,1.0,10.0,0.0
1382551000.0,1.0,1.0,1.0,2.0,10.0,0.0
1380189400.0,1.0,1.0,1.0,3.0,9.0,0.0
1373122700.0,1.0,1.0,1.0,5.0,7.0,0.0
1333943900.0,1.0,1.0,1.0,6.0,4.0,0.0
1376369900.0,1.0,0.0,1.0,0.0,8.0,0.0
1369353500.0,1.0,0.0,1.0,3.0,5.0,1.0
1353283100.0,1.0,1.0,1.0,6.0,11.0,1.0
1388696300.0,1.0,0.0,1.0,3.0,1.0,0.0
1359140200.0,1.0,1.0,1.0,4.0,1.0,1.0
1348189000.0,1.0,1.0,1.0,3.0,9.0,1.0
1385362700.0,1.0,0.0,1.0,6.0,11.0,0.0
1356987500.0,1.0,1.0,1.0,0.0,12.0,1.0
1337716700.0,1.0,0.0,1.0,1.0,5.0,0.0
1380574700.0,1.0,0.0,1.0,0.0,9.0,0.0
1347368300.0,1.0,1.0,1.0,1.0,9.0,1.0
1334879900.0,1.0,1.0,1.0,3.0,4.0,0.0
1336312700.0,1.0,1.0,1.0,6.0,5.0,0.0
1351997800.0,1.0,1.0,1.0,5.0,11.0,1.0
1358920700.0,1.0,0.0,1.0,1.0,1.0,1.0
1376452700.0,1.0,0.0,1.0,1.0,8.0,0.0
1385546200.0,1.0,1.0,1.0,2.0,11.0,0.0
1342058200.0,1.0,1.0,1.0,2.0,7.0,0.0
1344445000.0,1.0,1.0,1.0,2.0,8.0,0.0
1373191000.0,1.0,1.0,1.0,6.0,7.0,0.0
1360965500.0,1.0,1.0,1.0,4.0,2.0,1.0
1350460700.0,1.0,1.0,1.0,1.0,10.0,1.0
1368259100.0,1.0,0.0,1.0,4.0,5.0,1.0
1358380700.0,1.0,1.0,1.0,2.0,1.0,1.0
1355212700.0,1.0,1.0,1.0,0.0,12.0,1.0
1367423900.0,1.0,1.0,1.0,2.0,5.0,1.0
1341025000.0,1.0,0.0,1.0,4.0,6.0,0.0
1353139100.0,1.0,1.0,1.0,4.0,11.0,1.0
1387645000.0,1.0,0.0,1.0,5.0,12.0,0.0
1351515500.0,1.0,0.0,1.0,0.0,10.0,1.0
1375156700.0,1.0,1.0,1.0,0.0,7.0,0.0
1390532200.0,1.0,0.0,1.0,3.0,1.0,0.0
1385513900.0,1.0,0.0,1.0,1.0,11.0,0.0
1389790700.0,1.0,1.0,1.0,2.0,1.0,0.0
1381075100.0,1.0,0.0,1.0,6.0,10.0,0.0
1336067800.0,1.0,1.0,1.0,3.0,5.0,0.0
1363575400.0,1.0,0.0,1.0,6.0,3.0,1.0
1356051500.0,1.0,1.0,1.0,3.0,12.0,1.0
1356040700.0,1.0,1.0,1.0,3.0,12.0,1.0
1370516200.0,1.0,0.0,1.0,3.0,6.0,1.0
1350986200.0,1.0,1.0,1.0,1.0,10.0,1.0
1392289000.0,1.0,1.0,1.0,3.0,2.0,0.0
1366329500.0,1.0,0.0,1.0,3.0,4.0,1.0
1343289500.0,1.0,1.0,1.0,2.0,7.0,0.0
1381028200.0,1.0,0.0,1.0,5.0,10.0,0.0
1344563800.0,1.0,1.0,1.0,3.0,8.0,1.0
1390402700.0,1.0,1.0,1.0,2.0,1.0,0.0
1352937500.0,1.0,1.0,1.0,2.0,11.0,1.0
1344733000.0,1.0,1.0,1.0,5.0,8.0,1.0
1389621500.0,1.0,1.0,1.0,0.0,1.0,0.0
1360353500.0,1.0,1.0,1.0,4.0,2.0,1.0
1383749900.0,1.0,1.0,1.0,2.0,11.0,0.0
1387151900.0,1.0,1.0,1.0,6.0,12.0,0.0
1344790700.0,0.0,1.0,1.0,6.0,8.0,1.0
1395676700.0,1.0,0.0,1.0,0.0,3.0,0.0
1337914600.0,1.0,1.0,1.0,3.0,5.0,0.0
1381409900.0,1.0,1.0,1.0,3.0,10.0,0.0
1394881000.0,1.0,1.0,1.0,5.0,3.0,0.0
1370480300.0,1.0,0.0,1.0,2.0,6.0,1.0
1394967400.0,1.0,0.0,1.0,6.0,3.0,0.0
1383685100.0,1.0,1.0,1.0,1.0,11.0,0.0
1360425500.0,1.0,1.0,1.0,5.0,2.0,1.0
1376132200.0,1.0,0.0,1.0,5.0,8.0,0.0
1377043100.0,1.0,1.0,1.0,1.0,8.0,0.0
1340038700.0,1.0,1.0,1.0,0.0,6.0,0.0
1390899500.0,1.0,1.0,1.0,1.0,1.0,0.0
1378371500.0,1.0,0.0,1.0,3.0,9.0,0.0
1352919400.0,1.0,0.0,1.0,2.0,11.0,1.0
1381381100.0,1.0,0.0,1.0,2.0,10.0,0.0
1392537500.0,1.0,0.0,1.0,5.0,2.0,0.0
1385863000.0,1.0,0.0,1.0,5.0,11.0,0.0
1389574700.0,1.0,1.0,1.0,6.0,1.0,0.0
1341007100.0,1.0,1.0,1.0,4.0,6.0,0.0
1348145900.0,1.0,1.0,1.0,3.0,9.0,1.0
1337003900.0,1.0,1.0,1.0,0.0,5.0,0.0
1365055100.0,1.0,0.0,1.0,2.0,4.0,1.0
1394917100.0,1.0,0.0,1.0,5.0,3.0,0.0
1388908700.0,1.0,0.0,1.0,5.0,1.0,0.0
1348156700.0,1.0,1.0,1.0,3.0,9.0,1.0
1335610600.0,1.0,0.0,1.0,5.0,4.0,0.0
1366664300.0,1.0,0.0,1.0,0.0,4.0,1.0
1357433900.0,1.0,1.0,1.0,5.0,1.0,1.0
1336373900.0,1.0,0.0,1.0,6.0,5.0,0.0
1366016300.0,1.0,0.0,1.0,0.0,4.0,1.0
1333961900.0,1.0,0.0,1.0,0.0,4.0,0.0
1363157900.0,1.0,0.0,1.0,1.0,3.0,1.0
1354967900.0,1.0,1.0,1.0,5.0,12.0,1.0
1340265500.0,1.0,1.0,1.0,2.0,6.0,0.0
1370336300.0,1.0,0.0,1.0,1.0,6.0,1.0
1348865900.0,1.0,0.0,1.0,4.0,9.0,1.0
1393653500.0,1.0,1.0,1.0,4.0,2.0,0.0
1364864300.0,1.0,0.0,1.0,0.0,4.0,1.0
1390391900.0,1.0,1.0,1.0,2.0,1.0,0.0
1361973500.0,1.0,1.0,1.0,2.0,2.0,1.0
1385715500.0,1.0,0.0,1.0,4.0,11.0,0.0
1383980300.0,1.0,1.0,1.0,4.0,11.0,0.0
1383519500.0,1.0,0.0,1.0,6.0,11.0,0.0
1343264300.0,1.0,1.0,1.0,2.0,7.0,0.0
1348196200.0,1.0,1.0,1.0,3.0,9.0,1.0
1371128300.0,1.0,0.0,1.0,3.0,6.0,1.0
1391680600.0,1.0,1.0,1.0,3.0,2.0,0.0
1342695400.0,1.0,1.0,1.0,3.0,7.0,0.0
1341953900.0,1.0,1.0,1.0,1.0,7.0,0.0
1337212700.0,1.0,1.0,1.0,2.0,5.0,0.0
1355108200.0,1.0,1.0,1.0,6.0,12.0,1.0
1338839900.0,1.0,1.0,1.0,0.0,6.0,0.0
1349794700.0,1.0,1.0,1.0,1.0,10.0,1.0
1354996700.0,1.0,0.0,1.0,5.0,12.0,1.0
1385873900.0,1.0,0.0,1.0,5.0,11.0,1.0
1358305000.0,1.0,0.0,1.0,1.0,1.0,1.0
1344560300.0,1.0,1.0,1.0,3.0,8.0,1.0
1347155800.0,1.0,1.0,1.0,5.0,9.0,1.0
1393995500.0,1.0,1.0,1.0,1.0,3.0,0.0
1356382700.0,1.0,1.0,1.0,0.0,12.0,1.0
1346972300.0,1.0,1.0,1.0,3.0,9.0,1.0
1392339500.0,1.0,1.0,1.0,3.0,2.0,0.0
1372319900.0,1.0,0.0,1.0,2.0,6.0,1.0
1377957500.0,1.0,0.0,1.0,5.0,8.0,0.0
1360025900.0,1.0,1.0,1.0,0.0,2.0,1.0
1357660700.0,1.0,1.0,1.0,1.0,1.0,1.0
1392573400.0,1.0,1.0,1.0,6.0,2.0,0.0
1334944600.0,1.0,1.0,1.0,4.0,4.0,0.0
1337799400.0,1.0,1.0,1.0,2.0,5.0,0.0
1369346300.0,1.0,0.0,1.0,3.0,5.0,1.0
1341406700.0,1.0,1.0,1.0,2.0,7.0,0.0
1353542300.0,1.0,0.0,1.0,2.0,11.0,1.0
1345251500.0,1.0,1.0,1.0,4.0,8.0,1.0
1355705900.0,1.0,1.0,1.0,6.0,12.0,1.0
1359849500.0,1.0,1.0,1.0,5.0,2.0,1.0
1370692700.0,1.0,0.0,1.0,5.0,6.0,1.0
1381082200.0,1.0,0.0,1.0,6.0,10.0,0.0
1389272300.0,1.0,0.0,1.0,3.0,1.0,0.0
1337817500.0,1.0,1.0,1.0,2.0,5.0,0.0
1393243100.0,1.0,0.0,1.0,0.0,2.0,0.0
1359237500.0,1.0,0.0,1.0,5.0,1.0,1.0
1336784300.0,1.0,1.0,1.0,4.0,5.0,0.0
1383793000.0,1.0,1.0,1.0,2.0,11.0,0.0
1354391900.0,1.0,1.0,1.0,5.0,12.0,1.0
1366153100.0,1.0,1.0,1.0,1.0,4.0,1.0
1356969500.0,1.0,0.0,1.0,0.0,12.0,1.0
1341867500.0,1.0,1.0,1.0,0.0,7.0,0.0
1395539800.0,1.0,1.0,1.0,5.0,3.0,0.0
1351349900.0,1.0,0.0,1.0,5.0,10.0,1.0
1358938600.0,1.0,0.0,1.0,2.0,1.0,1.0
1389992300.0,1.0,0.0,1.0,4.0,1.0,0.0
1374361100.0,1.0,0.0,1.0,5.0,7.0,0.0
1347249500.0,1.0,1.0,1.0,6.0,9.0,1.0
1355072300.0,1.0,1.0,1.0,6.0,12.0,1.0
1373288300.0,1.0,1.0,1.0,0.0,7.0,0.0
1362560300.0,1.0,1.0,1.0,2.0,3.0,1.0
1383119900.0,1.0,0.0,1.0,1.0,10.0,0.0
1381492700.0,1.0,0.0,1.0,4.0,10.0,0.0
1347224300.0,1.0,1.0,1.0,6.0,9.0,1.0
1343314700.0,1.0,1.0,1.0,3.0,7.0,0.0
1366163800.0,1.0,0.0,1.0,1.0,4.0,1.0
1392879500.0,1.0,1.0,1.0,2.0,2.0,0.0
1339959400.0,1.0,1.0,1.0,6.0,6.0,0.0
1392137900.0,1.0,0.0,1.0,1.0,2.0,0.0
1348063100.0,1.0,1.0,1.0,2.0,9.0,1.0
1352041100.0,1.0,1.0,1.0,6.0,11.0,1.0
1363085800.0,1.0,1.0,1.0,1.0,3.0,1.0
1344992300.0,1.0,1.0,1.0,1.0,8.0,1.0
1359637100.0,1.0,0.0,1.0,3.0,1.0,1.0
1342958300.0,1.0,1.0,1.0,6.0,7.0,0.0
1359874700.0,1.0,1.0,1.0,5.0,2.0,1.0
1349931500.0,1.0,1.0,1.0,2.0,10.0,1.0
1390715900.0,1.0,1.0,1.0,5.0,1.0,0.0
1338022700.0,1.0,1.0,1.0,5.0,5.0,0.0
1387162600.0,1.0,1.0,1.0,6.0,12.0,0.0
1395971800.0,1.0,1.0,1.0,3.0,3.0,0.0
1351857500.0,1.0,1.0,1.0,4.0,11.0,1.0
1382461000.0,1.0,0.0,1.0,1.0,10.0,0.0
1380031100.0,1.0,0.0,1.0,1.0,9.0,0.0
1377165400.0,1.0,0.0,1.0,3.0,8.0,0.0
1337360300.0,1.0,1.0,1.0,4.0,5.0,0.0
1349578600.0,1.0,1.0,1.0,5.0,10.0,1.0
1375275500.0,1.0,1.0,1.0,2.0,7.0,0.0
1345892200.0,1.0,0.0,1.0,5.0,8.0,1.0
1350370700.0,1.0,1.0,1.0,0.0,10.0,1.0
1371682700.0,1.0,0.0,1.0,2.0,6.0,1.0
1358783900.0,1.0,0.0,1.0,0.0,1.0,1.0
1376535400.0,1.0,0.0,1.0,2.0,8.0,0.0
1369061900.0,1.0,0.0,1.0,0.0,5.0,1.0
1378097900.0,1.0,1.0,1.0,6.0,9.0,0.0
1395943000.0,1.0,1.0,1.0,3.0,3.0,0.0
1356083800.0,1.0,1.0,1.0,4.0,12.0,1.0
1382745500.0,1.0,0.0,1.0,4.0,10.0,0.0
1358409500.0,1.0,0.0,1.0,2.0,1.0,1.0
1369511800.0,1.0,0.0,1.0,5.0,5.0,1.0
1391036300.0,1.0,0.0,1.0,2.0,1.0,0.0
1342292200.0,1.0,0.0,1.0,5.0,7.0,0.0
1343728600.0,1.0,1.0,1.0,1.0,7.0,0.0
1335326300.0,1.0,1.0,1.0,1.0,4.0,0.0
1338487000.0,1.0,1.0,1.0,3.0,5.0,0.0
1345564700.0,1.0,0.0,1.0,1.0,8.0,1.0
1391846300.0,1.0,1.0,1.0,4.0,2.0,0.0
1382011100.0,1.0,0.0,1.0,3.0,10.0,0.0
1388912300.0,1.0,0.0,1.0,6.0,1.0,0.0
1366718300.0,1.0,0.0,1.0,1.0,4.0,1.0
1387220200.0,1.0,0.0,1.0,0.0,12.0,0.0
1357887500.0,1.0,1.0,1.0,3.0,1.0,1.0
1344887900.0,1.0,1.0,1.0,0.0,8.0,1.0
1395572200.0,1.0,1.0,1.0,6.0,3.0,0.0
1377086300.0,1.0,0.0,1.0,2.0,8.0,0.0
1349053000.0,1.0,1.0,1.0,6.0,9.0,1.0
1366498700.0,1.0,1.0,1.0,5.0,4.0,1.0
1361516300.0,1.0,1.0,1.0,3.0,2.0,1.0
1346014700.0,1.0,1.0,1.0,6.0,8.0,1.0
1381100300.0,1.0,0.0,1.0,6.0,10.0,0.0
1393131500.0,1.0,0.0,1.0,5.0,2.0,0.0
1343451500.0,1.0,1.0,1.0,4.0,7.0,0.0
1354082300.0,1.0,1.0,1.0,1.0,11.0,1.0
1384793900.0,1.0,0.0,1.0,0.0,11.0,0.0
1351259900.0,1.0,1.0,1.0,4.0,10.0,1.0
1338091100.0,1.0,1.0,1.0,5.0,5.0,0.0
1345017500.0,1.0,1.0,1.0,1.0,8.0,1.0
1361627900.0,1.0,1.0,1.0,5.0,2.0,1.0
1390543100.0,1.0,1.0,1.0,3.0,1.0,0.0
1357891100.0,1.0,1.0,1.0,3.0,1.0,1.0
1353941900.0,1.0,0.0,1.0,0.0,11.0,1.0
1335614300.0,1.0,0.0,1.0,5.0,4.0,0.0
1355014700.0,1.0,1.0,1.0,5.0,12.0,1.0
1373212700.0,1.0,1.0,1.0,6.0,7.0,0.0
1341403100.0,1.0,1.0,1.0,2.0,7.0,0.0
1352696300.0,1.0,1.0,1.0,6.0,11.0,1.0
1392415100.0,1.0,0.0,1.0,4.0,2.0,0.0
1358769500.0,1.0,1.0,1.0,0.0,1.0,1.0
1385967500.0,1.0,0.0,1.0,6.0,12.0,0.0
1345949800.0,1.0,1.0,1.0,5.0,8.0,1.0
1372593500.0,1.0,0.0,1.0,6.0,6.0,1.0
1384210700.0,1.0,1.0,1.0,0.0,11.0,0.0
1349395100.0,1.0,1.0,1.0,3.0,10.0,1.0
1353650300.0,1.0,1.0,1.0,3.0,11.0,1.0
1368511100.0,1.0,1.0,1.0,0.0,5.0,1.0
1333515500.0,1.0,1.0,1.0,1.0,4.0,0.0
1372067800.0,1.0,0.0,1.0,0.0,6.0,1.0
1374271100.0,1.0,1.0,1.0,4.0,7.0,0.0
1394474200.0,1.0,1.0,1.0,0.0,3.0,0.0
1387029500.0,1.0,0.0,1.0,5.0,12.0,0.0
1378223900.0,1.0,1.0,1.0,1.0,9.0,0.0
1360666600.0,1.0,1.0,1.0,1.0,2.0,1.0
1337803100.0,1.0,1.0,1.0,2.0,5.0,0.0
1387436300.0,1.0,1.0,1.0,2.0,12.0,0.0
1391083100.0,1.0,0.0,1.0,3.0,1.0,0.0
1336841900.0,1.0,1.0,1.0,5.0,5.0,0.0
1345888600.0,1.0,1.0,1.0,5.0,8.0,1.0
1363172200.0,1.0,0.0,1.0,2.0,3.0,1.0
1336582700.0,1.0,1.0,1.0,2.0,5.0,0.0
1371797900.0,1.0,0.0,1.0,3.0,6.0,1.0
1375315100.0,1.0,1.0,1.0,2.0,7.0,0.0
1333868300.0,1.0,1.0,1.0,5.0,4.0,0.0
1386464300.0,1.0,0.0,1.0,5.0,12.0,0.0
1391252200.0,1.0,1.0,1.0,5.0,2.0,0.0
1366181900.0,1.0,1.0,1.0,1.0,4.0,1.0
1349812700.0,1.0,1.0,1.0,1.0,10.0,1.0
1388278700.0,1.0,0.0,1.0,5.0,12.0,0.0
1376337500.0,1.0,1.0,1.0,0.0,8.0,0.0
1391630300.0,1.0,1.0,1.0,2.0,2.0,0.0
1343534300.0,1.0,1.0,1.0,5.0,7.0,0.0
1383757000.0,1.0,1.0,1.0,2.0,11.0,0.0
1396267100.0,1.0,1.0,1.0,0.0,3.0,0.0
1378169900.0,1.0,1.0,1.0,0.0,9.0,0.0
1386104300.0,1.0,0.0,1.0,1.0,12.0,0.0
1388383100.0,1.0,0.0,1.0,6.0,12.0,0.0
1349330300.0,1.0,1.0,1.0,2.0,10.0,1.0
1383800300.0,1.0,1.0,1.0,2.0,11.0,0.0
1371783400.0,1.0,1.0,1.0,3.0,6.0,1.0
1357117000.0,1.0,1.0,1.0,2.0,1.0,1.0
1366775900.0,1.0,1.0,1.0,1.0,4.0,1.0
1390186600.0,1.0,0.0,1.0,6.0,1.0,0.0
1363838300.0,1.0,0.0,1.0,2.0,3.0,1.0
1368795500.0,1.0,1.0,1.0,4.0,5.0,1.0
1374814700.0,1.0,1.0,1.0,3.0,7.0,0.0
1343120300.0,1.0,1.0,1.0,1.0,7.0,0.0
1353682700.0,1.0,1.0,1.0,4.0,11.0,1.0
1376585900.0,1.0,0.0,1.0,3.0,8.0,0.0
1351231100.0,1.0,1.0,1.0,3.0,10.0,1.0
1337612300.0,1.0,1.0,1.0,0.0,5.0,0.0
1341835100.0,1.0,1.0,1.0,0.0,7.0,0.0
1380211100.0,1.0,1.0,1.0,3.0,9.0,0.0
1348293500.0,1.0,1.0,1.0,4.0,9.0,1.0
1362405500.0,1.0,1.0,1.0,0.0,3.0,1.0
1380488300.0,1.0,0.0,1.0,6.0,9.0,0.0
1387533400.0,1.0,1.0,1.0,4.0,12.0,0.0
1340845000.0,1.0,0.0,1.0,2.0,6.0,0.0
1373381900.0,1.0,1.0,1.0,1.0,7.0,0.0
1346806700.0,1.0,1.0,1.0,1.0,9.0,1.0
1386140300.0,1.0,0.0,1.0,1.0,12.0,0.0
1339887500.0,1.0,0.0,1.0,5.0,6.0,0.0
1387735000.0,1.0,0.0,1.0,6.0,12.0,0.0
1389650300.0,1.0,1.0,1.0,0.0,1.0,0.0
1388645900.0,1.0,0.0,1.0,2.0,1.0,0.0
1353830300.0,1.0,1.0,1.0,5.0,11.0,1.0
1364950700.0,1.0,0.0,1.0,1.0,4.0,1.0
1349474300.0,1.0,0.0,1.0,4.0,10.0,1.0
1337209100.0,1.0,1.0,1.0,2.0,5.0,0.0
1378436200.0,1.0,0.0,1.0,3.0,9.0,0.0
