CWE,HPE,EBE,TVE,Hour,Weekday,Month,CDE
0.0,0.0,1.0,0.0,0.6443308,0.34836596,0.0,1.0
0.0,0.0,0.0,0.0,0.49277544,0.16666667,0.652905,1.0
0.0,0.0,0.0,1.0,0.87346226,0.5,0.36363637,1.0
1.0,0.0,0.0,0.0,0.3202992,1.0,0.7383903,1.0
0.0,0.0,0.0,0.0,0.6645364,0.40522087,0.18181819,1.0
0.0,0.0,0.0,0.0,0.61790615,1.0,0.019258201,1.0
0.0,0.0,1.0,0.0,0.80833876,0.21598262,1.0,1.0
0.0,0.0,0.0,0.0,0.5295417,0.5,0.10722346,1.0
0.0,0.0,0.0,1.0,0.5217391,1.0,0.82728857,1.0
1.0,0.0,0.0,0.0,0.5836904,0.19027111,0.42879516,1.0
1.0,0.0,0.0,0.0,0.35720962,0.16666667,0.45454547,1.0
0.0,0.0,0.0,1.0,0.9347407,0.5828514,0.09108434,1.0
0.0,0.0,1.0,0.0,0.53066933,1.0,0.26027912,1.0
0.0,0.0,1.0,0.0,0.5652174,0.9305555,0.07575766,1.0
0.0,0.0,0.0,0.0,0.63877916,0.16666667,0.7342517,1.0
1.0,0.0,0.0,0.0,0.6244978,0.65149426,1.0,1.0
0.0,0.0,0.0,0.0,0.8351865,1.0,0.602533,1.0
0.0,0.0,1.0,0.0,0.30531818,0.66604674,0.81784374,1.0
0.0,0.0,0.0,0.0,0.48728397,0.8735844,0.15986307,1.0
0.0,0.4902768,0.0,0.0,0.73659396,1.0,0.90732306,1.0
1.0,0.0,0.0,0.62004006,0.71217215,1.0,0.9436327,1.0
0.0,0.0,1.0,0.0,0.30434784,0.09191913,0.9592286,1.0
0.0,0.0,0.0,0.0,0.613744,0.16989197,0.8217004,1.0
0.0,0.0,0.0,0.0,0.6369447,0.27495462,0.8181819,1.0
0.0,0.0,0.0,1.0,0.93686163,0.9086972,0.75099224,1.0
0.0,0.0,1.0,0.0,0.4319395,0.5,0.18181819,1.0
0.0,0.0,0.0,0.0,0.5321647,0.16666667,0.36799616,1.0
0.0,0.0,0.0,0.0,0.6033499,0.9625683,0.11132641,1.0
0.0,0.0,0.0,0.0,0.7389036,0.92844725,1.0,1.0
0.0,0.0,1.0,1.0,0.93571347,0.8732159,0.9090909,1.0
0.0,0.0,0.0,0.0,0.6152115,0.8583105,0.8181819,1.0
0.0,0.0,0.0,0.0,0.54660124,0.23802854,0.8571065,1.0
0.0,0.0,1.0,0.0,0.8267204,0.5845475,0.65942204,1.0
0.0,0.0,0.0,0.0,0.83981806,0.29532304,0.31419307,1.0
0.0,0.0,0.0,1.0,0.99949884,0.16666667,1.0,1.0
1.0,0.0,0.0,0.0,0.5538834,0.4565531,0.60081613,1.0
1.0,0.0,1.0,0.0,0.7494379,0.94845533,0.9090909,1.0
1.0,0.0,0.0,0.0,0.555054,0.5194798,0.62573826,1.0
0.0,0.0,0.0,1.0,0.6993413,0.5047139,0.17924699,1.0
1.0,0.0,0.0,0.0,0.5351579,0.89712244,0.23119664,1.0
0.0,0.0,0.0,1.0,0.9508555,0.7681714,0.5099116,1.0
0.0,0.0,1.0,0.0,0.88727576,0.06636077,0.0728107,1.0
0.0,0.0,1.0,0.0,0.5266923,0.2353828,1.0,1.0
1.0,0.0,1.0,0.0,0.5273081,0.6880145,0.34616995,1.0
0.0,0.0,1.0,0.0,0.48263162,0.16666667,0.4420395,1.0
0.0,0.0,1.0,0.0,0.5551738,1.0,0.7307728,1.0
0.0,0.0,1.0,0.0,0.5437611,0.45887542,0.13695502,1.0
0.5499047,1.0,0.0,0.0,0.6326046,1.0,0.7863376,1.0
0.0,0.0,0.0,0.0,0.8647534,0.16297759,0.08889687,1.0
0.0,0.0,0.0,0.0,0.5930744,0.60678506,0.6619473,1.0
0.0,0.0,0.0,0.0,0.7286183,0.0,0.8181819,1.0
0.0,0.0,0.0,0.0,0.88130695,0.42335284,0.45454547,1.0
0.0,0.0,0.0,0.0,0.6086957,0.6666667,0.344833,1.0
0.0,0.0,1.0,0.0,0.6655672,0.05766283,1.0,1.0
1.0,0.0,0.0,0.0,0.7280849,0.79189146,0.89385766,1.0
1.0,0.0,0.0,0.0,0.5217391,1.0,0.27272728,1.0
0.0,0.0,1.0,0.0,0.62513995,0.94818485,0.3452744,1.0
0.0,0.0,1.0,0.0,0.76935726,1.0,0.36363637,1.0
0.0,0.0,0.0,0.0,0.49055025,0.19022132,0.72727275,1.0
1.0,0.0,0.0,0.0,0.6854369,0.85291266,0.97864074,1.0
0.0,0.0,0.0,0.0,0.8354058,0.8690556,0.16233334,1.0
0.0,0.0,0.0,0.0,0.5386146,0.94558614,0.57700306,1.0
0.0,0.0,1.0,0.0,0.7291295,0.37167034,0.17136265,1.0
1.0,0.0,0.0,0.0,0.5688897,0.8841966,0.39905834,1.0
0.0,0.0,0.0,0.0,0.69056934,0.25974214,0.8181819,1.0
1.0,0.0,0.0,0.0,0.58196115,0.8333334,0.27272728,1.0
0.0,0.0,1.0,0.0,0.813773,0.6666667,0.9090909,1.0
0.0,0.0,0.0,0.0,0.60560143,0.6666667,0.5129848,1.0
1.0,0.0,0.0,0.0,0.5652174,0.73033005,0.5107291,1.0
0.0,0.0,0.0,0.0,0.31185836,0.16666667,0.5533064,1.0
0.0,0.6700251,1.0,0.0,0.31869456,0.55499583,0.059995435,1.0
0.0,0.0,1.0,0.0,0.6406653,0.17296901,1.0,1.0
1.0,0.0,1.0,0.0,0.47397766,0.24876177,0.09090909,1.0
0.0,0.0,1.0,1.0,0.8225421,0.8333334,0.8181819,1.0
1.0,0.0,1.0,0.0,0.63586056,0.6011806,0.89123106,1.0
0.0,0.0,0.0,0.0,0.5657908,0.8333334,0.18181819,1.0
0.0,0.0,0.0,0.0,0.77116024,0.12455617,0.06793973,1.0
0.0,0.0,1.0,0.0,0.26086956,0.40612954,0.72727275,1.0
0.0,0.0,1.0,1.0,0.95652175,0.5934237,1.0,1.0
0.0,0.0,0.0,0.0,0.7697856,0.6175115,0.5454545,1.0
0.0,0.0,1.0,1.0,0.87089264,0.66921085,0.45454547,1.0
1.0,0.0,1.0,0.0,0.5460757,0.68658054,0.2218417,1.0
0.0,0.0,1.0,0.0,0.50162745,0.046989482,0.051261254,1.0
0.0,0.0,1.0,0.0,0.57012177,1.0,0.09090909,1.0
1.0,0.0,0.0,0.0,0.41362205,0.30481628,0.37919116,1.0
0.0,0.0,1.0,0.0,0.5321533,1.0,0.7387951,1.0
0.0,0.0,0.0,0.0,0.7826087,0.11748519,0.84500813,1.0
0.0,0.0,1.0,0.0,0.0,0.05680032,0.0831636,1.0
0.0,0.34990758,1.0,0.0,0.57826895,1.0,0.3909259,1.0
0.0,0.0,1.0,0.0,0.7675503,0.5,0.21330395,1.0
0.0,0.0,1.0,0.0,0.74103385,0.5,0.44658569,1.0
1.0,0.0,1.0,0.0,0.60895836,1.0,0.72754735,1.0
0.0,0.0,0.0,0.0,0.7944671,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.30434784,0.15463191,0.09090909,1.0
1.0,0.0,1.0,0.0,0.39425504,0.22322178,0.006169647,1.0
0.0,0.0,1.0,0.0,0.4156012,0.37990227,0.79278064,1.0
0.0,0.0,0.0,0.0,0.73168766,0.53903943,0.48730394,1.0
1.0,0.0,0.0,0.0,0.7942668,0.16666667,0.016633267,1.0
0.0,0.0,0.0,0.48612416,0.7566465,0.91897935,0.27272728,1.0
0.0,0.0,1.0,0.0,0.73913044,0.038597167,0.111962095,1.0
0.0,0.0,1.0,0.0,0.7826087,0.60626066,0.18181819,1.0
0.0,0.0,1.0,0.0,0.73913044,0.1982828,0.18181819,1.0
0.0,0.0,0.0,0.0,0.60520416,0.5991476,0.5331783,1.0
0.0,0.0,0.0,0.0,0.8166146,0.17711613,0.048304398,1.0
0.0,0.0,1.0,0.0,0.7692561,0.0,0.36922017,1.0
0.0,0.0,0.0,0.0,0.7310508,1.0,0.24939346,1.0
1.0,0.0,1.0,1.0,0.9053891,0.83700114,0.9050897,1.0
0.0,0.0,0.0,0.0,0.9547833,0.6676187,1.0,1.0
1.0,0.0,0.0,0.0,0.50241816,0.90739715,0.3737486,1.0
0.0,0.0,1.0,0.0,0.9260249,0.5,0.0,1.0
0.0,0.0,0.0,0.0,0.9107963,0.5,0.5501532,1.0
0.0,0.0,0.0,0.0,0.6337177,0.76258457,0.31131753,1.0
1.0,0.0,0.0,0.0,0.788872,0.7182207,0.45454547,1.0
0.0,0.0,0.0,0.0,0.60714996,0.5935452,0.79266953,1.0
0.0,0.0,0.0,0.0,0.8719801,0.33796173,0.27272728,1.0
0.0,0.0,1.0,0.84663516,0.8829013,0.16666667,0.741215,1.0
0.0,0.0,0.0,0.0,0.634784,0.8777787,0.64242613,1.0
0.0,0.0,0.0,0.0,0.8260513,0.5,0.6363263,1.0
0.0,0.0,0.0,0.0,0.8963161,0.26603043,1.0,1.0
0.0,0.0,0.0,1.0,0.9528671,0.68067616,0.5454545,1.0
1.0,0.0,1.0,1.0,0.6653684,0.952011,0.7796244,1.0
0.0,0.0,0.0,0.0,0.5347253,0.092762984,0.34019127,1.0
0.0,0.0,1.0,0.0,0.5955061,1.0,0.72727275,1.0
0.0,0.0,0.0,0.0,0.9250265,0.40420046,0.36363637,1.0
0.0,0.0,0.0,0.0,0.7989592,0.22934352,0.0,1.0
0.0,0.0,0.0,0.0,0.46620575,0.21988615,0.33460757,1.0
0.0,0.0,0.0,0.0,0.31569618,0.16666667,0.31858227,1.0
0.0,0.0,1.0,0.0,0.6899025,1.0,0.36764377,1.0
1.0,0.0,0.0,0.0,0.68231297,0.7821997,0.9021181,1.0
0.0,0.0,0.0,0.0,0.6720573,0.92378056,0.08314848,1.0
0.0,0.0,0.0,0.0,0.8193998,0.52563435,0.37761876,1.0
0.0,0.0,1.0,0.0,0.73913044,0.07538725,0.3311845,1.0
0.0,0.0,1.0,0.575611,0.9314952,0.0,0.8181819,1.0
0.0,0.0,1.0,0.0,0.29753205,0.16666667,0.9572465,1.0
0.0,0.0,1.0,0.0,0.7455299,0.23773435,0.74065346,1.0
0.0,0.0,0.0,0.0,0.80597466,0.8333334,0.18181819,1.0
0.0,0.0,1.0,0.0,0.78358716,0.99624926,0.99795413,1.0
1.0,0.0,1.0,0.0,0.5797966,0.2593145,0.10107037,1.0
0.0,0.0,1.0,0.0,0.6806927,1.0,0.72727275,1.0
0.0,0.0,1.0,0.0,0.65391904,0.33333334,0.6363636,1.0
0.0,0.0,0.0,0.0,0.35604602,0.5,0.70269877,1.0
0.0,1.0,1.0,0.0,0.3594011,0.31825924,0.082686864,1.0
1.0,0.0,0.0,0.0,0.3533141,0.0,0.5520116,1.0
1.0,0.0,1.0,0.0,0.6378758,1.0,0.85845023,1.0
0.0,0.0,0.0,0.0,0.6049504,0.5354419,0.52612257,1.0
0.0,0.0,1.0,0.0,0.51258034,0.4235559,1.0,1.0
0.0,0.0,0.0,0.0,0.6368605,0.16666667,0.39308143,1.0
1.0,0.0,0.0,0.0,0.4841848,0.7120835,0.078522675,1.0
1.0,0.0,1.0,0.0,0.44455975,0.46252102,0.28294882,1.0
0.0,0.0,0.0,1.0,0.93351144,0.56871456,0.09622502,1.0
0.0,0.0,0.0,1.0,0.8271705,1.0,0.74943364,1.0
0.0,0.0,1.0,0.0,0.6372431,0.9309754,0.27272728,1.0
0.0,0.0,1.0,1.0,0.9706873,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.73062,0.9021306,0.3261106,1.0
0.0,0.0,0.0,0.0,0.9130435,0.22722965,0.334699,1.0
1.0,0.0,0.0,0.0,0.5044324,0.9336575,0.34510088,1.0
1.0,0.0,0.0,0.0,0.47944638,1.0,0.09090909,1.0
0.0,0.0,0.0,0.0,0.5289782,0.6666667,0.52754956,1.0
0.0,0.0,1.0,0.0,0.30434784,0.10439162,0.9660318,1.0
0.0,0.0,1.0,0.0,0.48798943,0.5,0.58613765,1.0
0.0,0.0,0.0,1.0,0.5633435,0.9202582,0.91779,1.0
1.0,0.0,0.0,0.0,0.5440214,0.15243074,0.4390154,1.0
1.0,0.0,0.0,0.0,0.84185857,0.65149397,0.46282148,1.0
0.0,0.0,0.0,0.0,0.8437897,1.0,0.50843966,1.0
0.0,0.0,0.0,0.0,0.6956522,0.30439815,0.07512627,1.0
0.0,0.0,0.0,0.0,0.53937477,0.30187312,0.18181819,1.0
0.0,0.0,0.0,0.0,0.826087,0.3802988,0.97086835,1.0
0.0,0.0,1.0,1.0,0.95652175,0.9888177,0.01829829,1.0
0.0,0.0,0.0,0.0,0.70516884,0.0,0.61932623,1.0
0.0,0.0,1.0,0.0,0.76053697,0.5759894,0.72727275,1.0
1.0,0.0,1.0,0.0,0.39877337,0.7239291,0.09090909,1.0
1.0,0.0,1.0,0.0,0.5069104,0.8333334,0.27272728,1.0
0.0,0.0,1.0,0.0,0.4827209,0.20086035,0.1631671,1.0
0.0,0.0,0.0,1.0,0.8831432,0.6614064,0.11929929,1.0
0.0,0.0,0.0,0.0,0.54228616,0.2939516,0.9090909,1.0
0.0,0.0,0.0,0.0,0.73913044,0.0,0.9090909,1.0
1.0,0.0,0.0,0.0,0.5253942,0.16666667,0.18181819,1.0
0.0,0.0,0.0,0.0,0.7567308,0.5,0.0,1.0
1.0,0.0,1.0,0.0,0.5130356,0.48331827,0.98180175,1.0
0.0,0.0,0.0,0.0,0.8051474,0.091973186,0.9185162,1.0
1.0,0.0,1.0,0.0,0.8218413,0.25813755,0.7843579,1.0
1.0,0.0,0.0,0.0,0.548123,0.3689432,0.9285145,1.0
1.0,0.0,0.0,0.61223567,0.6885525,1.0,0.1261604,1.0
0.0,0.0,0.0,0.0,0.45937675,0.0,0.09090909,1.0
0.0,0.0,1.0,0.0,0.37441206,1.0,0.79376554,1.0
0.0,0.0,1.0,0.0,0.77656794,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.6086957,0.67831033,0.3572853,1.0
0.0,0.0,0.0,0.0,0.8401039,0.38159257,0.94138384,1.0
0.0,0.0,0.0,0.0,0.83360094,0.97119665,1.0,1.0
0.0,0.0,0.0,0.0,0.9265647,0.890751,0.33536473,1.0
1.0,0.0,0.0,0.0,0.5244149,0.9897428,0.11328838,1.0
0.0,0.0,1.0,0.0,0.9247815,0.0,0.72727275,1.0
0.0,0.0,0.0,0.0,0.73913044,0.922807,0.2937799,1.0
1.0,0.0,0.0,0.0,0.47326154,0.6091743,0.53500134,1.0
1.0,0.0,1.0,0.0,0.4925723,0.37025455,0.85845953,1.0
0.0,0.0,1.0,0.0,0.7529452,0.24392465,1.0,1.0
0.0,0.0,0.0,0.0,0.7673209,0.32344133,0.085513465,1.0
0.0,0.0,0.0,0.0,0.33183146,0.18773745,0.5454545,1.0
1.0,0.0,1.0,0.0,0.324974,0.3813995,0.34207267,1.0
1.0,0.0,0.0,0.0,0.49943143,1.0,0.04426571,1.0
0.0,0.0,1.0,0.0,0.5217391,0.3882088,0.0,1.0
1.0,0.0,1.0,0.0,0.7192202,0.42367753,1.0,1.0
0.0,0.0,0.0,0.0,0.7809497,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.71316916,0.5,1.0,1.0
0.0,0.0,1.0,1.0,0.87763107,0.9536216,0.74413764,1.0
1.0,0.0,0.0,0.0,0.438152,0.58656234,0.18181819,1.0
1.0,0.0,0.0,0.0,0.47453552,1.0,0.09090909,1.0
0.0,0.0,1.0,1.0,0.8516928,0.25494075,0.51886475,1.0
1.0,0.0,0.0,0.0,0.59357524,0.7753717,0.45454547,1.0
0.0,0.0,1.0,0.0,0.9112591,0.49315983,1.0,1.0
0.0,0.0,0.0,0.34461677,0.76615363,0.4425639,0.7555243,1.0
1.0,0.0,1.0,0.0,0.33673525,0.0,0.3487933,1.0
1.0,0.0,0.0,0.0,0.5590235,1.0,0.7012867,1.0
0.0,0.0,1.0,0.0,0.6267958,0.14353871,1.0,1.0
1.0,0.0,0.0,0.0,0.5517665,0.6924475,0.5313923,1.0
0.0,0.0,1.0,0.0,0.5974898,0.22577351,0.04104973,1.0
0.0,0.0,0.0,0.0,0.7213904,0.06800335,0.0,1.0
1.0,0.0,1.0,0.0,0.60053277,0.5624883,0.8806786,1.0
0.0,0.0,1.0,0.0,0.95652175,0.12502208,0.72727275,1.0
0.0,0.0,0.0,0.0,0.67656535,0.67987454,0.5055458,1.0
1.0,0.0,1.0,0.0,0.5217391,0.5849929,0.4193231,1.0
0.0,0.0,1.0,0.0,0.84820825,0.8333334,0.8181819,1.0
1.0,0.0,0.0,0.0,0.44252038,0.47033852,0.8181819,1.0
1.0,0.0,0.0,0.0,0.4788553,0.832194,0.45516694,1.0
0.0,0.0,0.0,0.0,0.34124944,0.2197127,0.30166146,1.0
1.0,0.0,0.0,0.0,0.4217026,0.16666667,0.38482302,1.0
0.0,0.0,0.0,0.0,0.65217394,0.19147682,0.4590564,1.0
0.0,0.0,1.0,1.0,0.6612331,0.826388,0.28030407,1.0
0.0,0.0,1.0,0.0,0.8175907,0.81704885,0.9090909,1.0
0.0,0.0,1.0,0.0,0.6099999,1.0,0.72863626,1.0
0.0,0.0,1.0,1.0,0.9200478,0.97315,0.09090909,1.0
0.0,0.0,0.0,0.0,0.6533874,1.0,0.63491374,1.0
1.0,0.0,0.0,0.0,0.34000003,0.5899998,0.72727275,1.0
0.0,0.0,0.0,0.0,0.4778178,0.6675159,0.09044589,1.0
0.0,0.0,1.0,0.0,0.6851266,0.7171941,0.09090909,1.0
0.0,0.0,1.0,0.0,0.9574088,0.49659973,0.8200366,1.0
0.0,0.0,1.0,0.0,0.66223574,0.16666667,0.18181819,1.0
0.0,0.0,0.0,0.0,0.5217391,0.5,0.6210069,1.0
0.0,0.0,0.0,0.0,0.43918785,1.0,0.18181819,1.0
1.0,0.0,1.0,0.0,0.4594314,0.78608984,0.32426566,1.0
0.0,0.0,1.0,0.0,0.65217394,0.77108145,0.119385846,1.0
0.0,0.0,0.0,1.0,0.7806384,0.94570327,0.061292693,1.0
0.0,0.0,0.0,1.0,0.88882554,0.5369156,0.3331346,1.0
1.0,0.0,1.0,1.0,0.5697564,0.9942001,0.7177821,1.0
0.0,0.0,1.0,0.0,0.5553153,0.33333334,0.0,1.0
0.0,0.0,0.0,0.0,0.8066972,0.33333334,0.29901758,1.0
0.0,0.0,1.0,0.0,0.59208506,1.0,0.45454547,1.0
0.0,0.0,0.0,0.0,0.826087,0.33333334,1.0,1.0
0.0,0.0,1.0,0.0,0.4819979,0.3476587,0.60262984,1.0
0.0,0.0,1.0,0.0,0.44546026,0.4344187,0.72727275,1.0
0.0,0.0,1.0,0.0,0.7826087,0.29858017,0.32765996,1.0
0.0,0.0,1.0,0.0,0.7826087,1.0,0.03142579,1.0
1.0,0.0,0.0,0.0,0.36630446,0.33333334,0.4409095,1.0
1.0,0.0,0.0,0.0,0.5173136,0.16666667,0.45454547,1.0
1.0,0.0,0.0,0.0,0.44630587,0.21083915,0.27819452,1.0
0.0,0.0,0.0,1.0,0.9363562,0.6666667,0.5454545,1.0
0.0,0.0,1.0,0.0,0.7000741,1.0,0.7773502,1.0
0.0,0.0,1.0,0.0,0.7686799,1.0,0.31273827,1.0
0.0,0.0,1.0,0.0,0.5652174,0.5,0.16524777,1.0
1.0,0.0,0.0,0.0,0.5095045,1.0,0.19598284,1.0
0.0,0.0,1.0,0.0,0.602389,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.53030235,1.0,0.9090909,1.0
1.0,0.0,1.0,0.0,0.73913044,0.29362082,1.0,1.0
0.0,0.0,1.0,0.0,0.74903387,0.79537034,0.18181819,1.0
0.0,0.0,1.0,0.0,0.82959604,0.5,0.87125987,1.0
0.0,0.0,1.0,0.0,0.97267234,0.12382111,0.7948115,1.0
1.0,0.0,0.0,0.0,0.71961254,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.9396308,0.42286158,0.36363637,1.0
0.0,0.0,1.0,1.0,0.9130435,0.10176776,0.745776,1.0
0.0,0.0,0.0,1.0,0.9062717,0.7814162,0.2868865,1.0
0.0,0.0,1.0,0.0,0.51134104,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.620222,0.0,0.039429426,1.0
0.0,0.0,1.0,1.0,0.8951264,0.2060468,0.6898097,1.0
1.0,0.0,1.0,0.0,0.5248358,0.17853738,0.36687383,1.0
0.0,0.0,0.0,0.0,0.325999,0.33333334,0.3640043,1.0
0.0,0.0,1.0,0.0,0.7150361,0.09236162,1.0,1.0
0.0,0.0,0.0,0.0,0.68158793,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.4497283,0.8821615,0.8824574,1.0
0.0,0.0,1.0,0.0,0.5603221,0.9704197,0.42227605,1.0
0.0,0.0,0.0,0.0,0.5765703,0.16666667,0.68222237,1.0
0.0,0.0,1.0,0.0,0.33136788,0.30178842,0.9655874,1.0
0.0,0.0,1.0,0.0,0.5491389,0.49119508,0.72727275,1.0
0.0,0.0,1.0,1.0,0.87547535,0.93203366,0.7149152,1.0
0.0,0.0,0.0,0.0,0.8046544,0.83254987,0.36406374,1.0
0.0,0.0,1.0,0.0,0.5931534,0.92860794,0.038941137,1.0
0.0,0.0,0.0,0.0,0.63911456,0.030036584,0.0,1.0
0.0,0.0,1.0,0.0,0.59250075,0.22091722,0.18181819,1.0
0.0,0.0,1.0,0.0,0.7453777,0.78543746,0.79205686,1.0
0.0,0.0,0.0,0.0,0.7026204,1.0,0.06453937,1.0
1.0,0.0,0.0,0.0,0.64924127,0.9222876,0.90295905,1.0
0.0,0.0,0.0,1.0,0.9005362,0.8333334,0.15566647,1.0
1.0,0.0,0.0,0.0,0.739934,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.71410745,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.6650097,0.0,0.016017674,1.0
0.0,0.0,1.0,0.0,0.88015294,0.70207226,0.30852577,1.0
0.0,0.0,0.0,0.0,0.5798662,0.6666667,0.36363637,1.0
0.0,0.0,1.0,0.0,0.49628323,0.23575234,0.10645199,1.0
1.0,0.0,0.0,0.0,0.36155015,0.44739106,0.66988117,1.0
0.0,0.0,0.0,0.0,0.68809223,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.7776196,0.8704917,0.45454547,1.0
1.0,0.0,0.0,0.0,0.5652174,0.5940293,0.96580756,1.0
0.0,0.0,0.0,1.0,0.8073094,0.9286635,0.051998243,1.0
0.0,0.0,0.0,0.0,0.37863398,0.109713964,0.09090909,1.0
0.7361939,0.0,0.0,0.0,0.69325113,0.17587072,0.14389421,1.0
0.0,0.0,0.0,0.0,0.30382305,0.16867833,0.27711636,1.0
0.0,0.0,0.0,0.0,0.5217391,0.17297912,0.86535794,1.0
0.0,0.0,0.0,0.0,0.7654678,0.0,0.72727275,1.0
0.0,0.0,0.0,1.0,1.0,0.1790432,1.0,1.0
0.0,0.0,1.0,0.0,0.7491995,0.5,0.36363637,1.0
0.0,0.0,1.0,0.5288274,0.7466507,1.0,0.8662571,1.0
0.0,0.0,0.0,0.0,0.72058266,0.5955669,0.4411997,1.0
0.0,0.0,0.0,0.0,0.028212816,0.8453499,1.0,1.0
0.0,0.0,1.0,0.0,0.60123384,1.0,0.4233415,1.0
1.0,0.0,1.0,0.0,0.33243296,0.33851063,0.33427468,1.0
1.0,0.0,1.0,0.0,0.46794546,0.12712428,0.3420678,1.0
1.0,0.0,1.0,0.0,0.45981747,0.87710565,0.09090909,1.0
1.0,0.0,1.0,0.0,0.78183985,0.9174035,0.9090909,1.0
0.0,0.0,1.0,0.0,0.43374774,0.5,0.11417733,1.0
0.0,0.0,0.0,0.0,0.7169714,0.0,0.6357783,1.0
1.0,0.0,0.0,0.0,0.60280037,0.32203394,0.36979967,1.0
0.0,0.0,0.0,0.0,0.65500283,0.8333334,0.4042874,1.0
0.0,0.0,1.0,0.0,0.8345231,0.80099505,0.4369064,1.0
0.0,0.0,1.0,0.0,0.75743496,0.618417,0.18181819,1.0
0.0,0.0,0.0,0.0,0.522402,0.5547086,0.57598853,1.0
0.0,0.5734081,1.0,0.0,0.4648918,0.0,0.14303711,1.0
1.0,0.0,1.0,0.0,0.6667268,0.31485325,0.16165806,1.0
0.0,0.0,0.0,0.0,0.7758794,0.6408709,0.46861586,1.0
0.0,0.0,0.0,0.0,0.55121845,1.0,0.13405164,1.0
0.0,0.0,1.0,1.0,0.8996307,0.34575278,0.8181819,1.0
0.0,0.0,0.0,1.0,0.95652175,0.6861084,0.48182708,1.0
1.0,0.0,1.0,0.0,0.6094405,0.5826195,0.45454547,1.0
1.0,0.0,0.0,1.0,0.68465203,1.0,0.6987954,1.0
0.0,0.24633384,1.0,0.0,0.33711594,0.62561107,0.13703021,1.0
0.0,0.0,1.0,0.0,0.5313072,0.37001106,0.7981759,1.0
1.0,0.0,0.0,0.0,0.8019946,1.0,0.30283517,1.0
0.0,0.0,0.0,1.0,0.87540317,0.5,0.2849339,1.0
0.0,0.0,1.0,0.0,0.8336203,0.9540704,0.050105035,1.0
0.0,0.0,1.0,0.0,0.3302691,0.8653963,0.92657983,1.0
1.0,0.0,1.0,0.0,0.667642,0.53579074,0.43502325,1.0
0.0,0.0,1.0,0.0,0.59250385,0.9406719,0.90291774,1.0
1.0,0.0,1.0,0.0,0.5780598,0.9526493,0.09090909,1.0
1.0,0.0,0.0,0.0,0.42712656,0.47065178,0.7701575,1.0
0.0,0.0,0.0,0.0,0.78144926,0.95722216,0.18181819,1.0
0.0,0.0,1.0,0.0,0.9126835,1.0,0.68219453,1.0
0.0,0.0,1.0,0.0,0.54547095,0.6819442,0.826515,1.0
0.0,0.0,0.0,0.0,0.6453227,0.5643099,0.11166192,1.0
1.0,0.0,0.0,0.0,0.39597982,0.49103868,0.8198112,1.0
0.0,0.0,0.0,0.0,0.6956522,0.7318487,0.39919022,1.0
0.0,0.0,1.0,1.0,0.9965225,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.84613246,0.84830433,0.99183404,1.0
0.0,0.0,1.0,0.0,0.48414248,0.16666667,1.0,1.0
1.0,0.0,0.0,0.0,0.5477984,0.80021214,0.36334705,1.0
0.0,0.0,1.0,0.0,0.8149445,0.73645985,0.32556736,1.0
1.0,0.0,1.0,0.0,0.44070923,0.09469272,0.32437786,1.0
0.0,0.0,1.0,0.0,0.6815828,0.65767795,0.17691523,1.0
0.0,0.0,0.0,0.0,0.697091,0.24724226,0.41059515,1.0
1.0,0.0,0.0,0.0,0.6314651,0.16666667,0.45454547,1.0
0.0,0.0,0.0,0.0,0.5042695,0.5,0.027190786,1.0
0.0,0.0,1.0,0.0,0.98645574,0.79872024,0.8276218,1.0
1.0,0.0,0.0,0.0,0.44552806,0.31273794,0.97753227,1.0
1.0,0.0,0.0,0.0,0.5999106,0.8333334,0.45454547,1.0
1.0,0.0,1.0,0.0,0.44432247,0.0,0.21729925,1.0
0.0,0.0,1.0,0.0,0.6436312,0.33333334,0.0,1.0
0.0,0.0,1.0,0.0,0.81490654,0.8752384,0.18181819,1.0
0.0,0.0,1.0,0.0,0.7675155,0.637738,0.9090909,1.0
0.0,0.0,1.0,0.0,0.9130435,0.15963922,0.72727275,1.0
1.0,0.0,0.0,0.0,0.5588964,0.6908971,0.45454547,1.0
0.0,0.0,0.0,0.0,0.95652175,0.4231684,0.29368135,1.0
0.0,0.0,0.0,0.0,0.5937014,1.0,0.15203944,1.0
0.0,0.0,0.0,0.0,0.7734829,0.63168454,0.5454545,1.0
1.0,0.0,0.0,0.0,0.5652174,0.74593794,0.91056806,1.0
1.0,0.0,1.0,0.0,0.86615473,0.8333334,0.9073081,1.0
0.0,0.0,0.0,0.0,0.4055927,0.8333334,0.27272728,1.0
0.0,0.0,1.0,0.0,0.5277804,1.0,0.85732055,1.0
