UNIX_TS,CWE,FRE,FGE,HTE,Hour,TVE
0.4456234,0.0,1.0,1.0,1.0,0.26086956,0.0
0.76542664,0.0,1.0,0.0,1.0,0.6956522,0.0
0.9646034,0.0,1.0,0.0,1.0,0.04347826,0.0
0.061767578,0.0,1.0,0.0,1.0,0.08695652,0.0
0.5254898,0.0,1.0,0.0,1.0,0.5652174,0.0
0.110292435,0.0,1.0,1.0,1.0,0.5217391,0.0
0.06570625,0.0,1.0,0.0,1.0,1.0,0.0
0.33967018,0.0,1.0,0.0,1.0,0.95652175,1.0
0.47433853,0.0,1.0,1.0,1.0,0.21739131,0.0
0.8142357,0.0,1.0,0.0,1.0,0.30434784,0.0
0.29559708,0.0,1.0,1.0,1.0,0.7826087,0.0
0.8048744,0.0,1.0,0.0,1.0,0.47826087,0.0
0.4745083,0.0,1.0,0.0,1.0,0.3478261,0.0
0.9972019,0.0,1.0,0.0,1.0,0.86956525,1.0
0.9716263,0.0,1.0,0.0,1.0,0.17391305,0.0
0.25495148,0.0,1.0,0.0,1.0,0.08695652,0.0
0.38819313,1.0,1.0,0.0,1.0,0.3478261,0.0
0.45601463,0.0,1.0,0.0,1.0,0.86956525,1.0
0.4041767,0.0,1.0,0.0,1.0,0.0,0.0
0.39772606,0.0,1.0,1.0,1.0,0.30434784,0.0
0.86789894,0.0,1.0,0.0,1.0,0.47826087,0.0
0.23651314,0.0,1.0,0.0,1.0,0.65217394,0.0
0.050065994,0.0,1.0,0.0,1.0,0.5652174,0.0
0.9356041,0.0,1.0,1.0,1.0,0.9130435,1.0
0.91225624,0.0,1.0,0.0,1.0,0.86956525,0.0
0.17423058,0.0,1.0,0.0,1.0,0.17391305,0.0
0.8334751,0.0,1.0,0.0,1.0,0.3478261,0.0
0.87509155,0.0,1.0,0.0,1.0,0.73913044,0.0
0.1422615,0.0,1.0,0.0,1.0,0.86956525,0.0
0.87566376,0.0,1.0,0.0,1.0,0.13043478,0.0
0.2727623,0.0,1.0,0.0,1.0,0.08695652,0.0
0.5656223,0.0,1.0,0.0,1.0,0.86956525,0.0
0.96814346,0.0,1.0,0.0,1.0,0.65217394,0.0
0.04875183,0.0,1.0,1.0,1.0,0.6086957,0.0
0.62607574,0.0,1.0,0.0,1.0,1.0,0.0
0.74909973,0.0,1.0,0.0,1.0,0.7826087,1.0
0.76519966,0.0,1.0,0.0,1.0,0.5217391,0.0
0.6219101,0.0,1.0,0.0,1.0,0.95652175,1.0
0.25666428,0.0,1.0,0.0,1.0,0.3478261,0.0
0.46663094,0.0,1.0,0.0,1.0,0.6086957,0.0
0.37997246,0.0,1.0,0.0,1.0,0.3478261,0.0
0.68733025,0.0,1.0,1.0,1.0,0.6956522,0.0
0.13523865,0.0,1.0,0.0,1.0,0.73913044,0.0
0.27293396,0.0,1.0,0.0,1.0,0.21739131,0.0
0.7035446,0.0,1.0,0.0,1.0,0.5217391,0.0
0.49763107,0.0,1.0,1.0,1.0,0.21739131,0.0
0.6078644,0.0,1.0,0.0,1.0,0.6956522,0.0
0.3417797,0.0,1.0,0.0,1.0,0.47826087,0.0
0.9660301,0.0,1.0,0.0,1.0,0.08695652,0.0
0.33121872,0.0,1.0,0.0,1.0,0.7826087,0.0
0.41142845,0.0,1.0,0.0,1.0,0.30434784,0.0
0.41924858,0.0,1.0,1.0,1.0,0.0,0.0
0.7155323,0.0,1.0,0.0,1.0,0.26086956,0.0
0.4316368,0.0,1.0,1.0,1.0,0.04347826,0.0
0.4622345,0.0,1.0,0.0,1.0,0.39130434,0.0
0.044813156,0.0,1.0,0.0,1.0,0.73913044,0.0
0.69931793,0.0,1.0,0.0,1.0,0.43478262,0.0
0.08049202,0.0,1.0,0.0,1.0,0.7826087,0.0
0.612545,0.0,1.0,0.0,1.0,0.08695652,0.0
0.9441681,0.0,1.0,1.0,1.0,0.13043478,0.0
0.17183113,0.0,1.0,0.0,1.0,0.43478262,0.0
0.6333275,0.0,1.0,0.0,1.0,0.26086956,0.0
0.22920418,0.0,1.0,1.0,1.0,0.30434784,0.0
0.425642,0.0,1.0,0.0,1.0,0.6956522,0.0
0.7372246,0.0,1.0,0.0,1.0,0.08695652,0.0
0.22058487,0.0,1.0,0.0,1.0,0.0,0.0
0.10823631,0.0,1.0,0.0,1.0,0.0,0.0
0.31072617,1.0,1.0,0.0,1.0,0.826087,0.0
0.03253746,0.0,1.0,0.0,1.0,0.7826087,0.0
0.10372734,0.0,1.0,0.0,1.0,0.73913044,0.0
0.34840393,0.0,1.0,1.0,1.0,0.30434784,0.0
0.16989136,0.0,1.0,0.0,1.0,0.0,0.0
0.5990181,0.0,1.0,0.0,1.0,0.21739131,0.0
0.010902405,0.0,1.0,0.0,1.0,1.0,0.0
0.03996086,0.0,1.0,0.0,1.0,0.17391305,0.0
0.9699707,0.0,1.0,1.0,1.0,1.0,0.0
0.7118225,1.0,1.0,1.0,1.0,0.5652174,1.0
0.017240524,0.0,1.0,0.0,1.0,0.6086957,0.0
0.19529533,0.0,1.0,1.0,1.0,0.5652174,1.0
0.060569763,0.0,1.0,1.0,1.0,0.21739131,0.0
0.8240566,1.0,1.0,0.0,1.0,0.47826087,0.0
0.6141453,0.0,1.0,1.0,1.0,0.26086956,0.0
0.19666672,0.0,1.0,0.0,1.0,0.5652174,0.0
0.61180496,0.0,1.0,0.0,1.0,0.5652174,0.0
0.46862984,0.0,1.0,1.0,1.0,0.04347826,0.0
0.4384308,0.0,1.0,0.0,1.0,0.0,0.0
0.64582825,0.0,1.0,0.0,1.0,0.39130434,0.0
0.2650566,0.0,1.0,1.0,1.0,0.47826087,0.0
0.73910904,1.0,1.0,1.0,1.0,0.47826087,0.0
0.5142422,0.0,1.0,1.0,1.0,0.3478261,0.0
0.4565277,0.0,1.0,0.0,1.0,0.21739131,0.0
0.31974602,0.0,1.0,0.0,1.0,0.39130434,0.0
0.52246284,0.0,1.0,0.0,1.0,0.3478261,0.0
0.40092468,0.0,1.0,0.0,1.0,0.65217394,1.0
0.8926754,0.0,1.0,0.0,1.0,0.5652174,0.0
0.9482193,0.0,1.0,0.0,1.0,0.08695652,0.0
0.336586,0.0,1.0,0.0,1.0,0.6956522,0.0
0.6095791,0.0,1.0,1.0,1.0,0.95652175,0.0
0.49979973,0.0,1.0,0.0,1.0,0.826087,1.0
0.19620895,0.0,1.0,1.0,1.0,0.21739131,0.0
0.83153343,0.0,1.0,0.0,1.0,0.95652175,1.0
0.8205738,0.0,1.0,0.0,1.0,0.95652175,1.0
0.3935604,0.0,1.0,1.0,1.0,0.26086956,0.0
0.7283211,0.0,1.0,1.0,1.0,0.6086957,1.0
0.45961,0.0,1.0,0.0,1.0,0.47826087,0.0
0.52217865,0.0,1.0,1.0,1.0,0.13043478,0.0
0.26008987,0.0,1.0,0.0,1.0,0.86956525,1.0
0.6449146,0.0,1.0,0.0,1.0,0.73913044,0.0
0.27036476,0.0,1.0,1.0,1.0,0.3478261,0.0
0.069589615,0.0,1.0,1.0,1.0,0.826087,1.0
0.7676525,0.0,1.0,1.0,1.0,0.30434784,0.0
0.22766495,0.0,1.0,0.0,1.0,0.17391305,0.0
0.3253975,0.0,1.0,1.0,1.0,0.5217391,0.0
0.7988224,0.0,1.0,1.0,1.0,0.04347826,0.0
0.16384125,0.0,1.0,0.0,1.0,0.6086957,0.0
0.68333435,0.0,1.0,1.0,1.0,0.7826087,0.0
0.8110962,0.0,1.0,1.0,1.0,0.0,0.0
0.16909218,1.0,1.0,0.0,1.0,0.43478262,0.0
0.8090992,0.0,1.0,0.0,1.0,0.5652174,0.0
0.1256485,0.0,1.0,1.0,1.0,0.73913044,0.0
0.9409714,0.0,1.0,0.0,1.0,0.826087,0.0
0.31928825,0.0,1.0,0.0,1.0,0.04347826,0.0
0.14602852,0.0,1.0,1.0,1.0,0.6086957,0.0
0.8898182,0.0,1.0,0.0,1.0,0.47826087,0.0
0.55020714,0.0,1.0,1.0,1.0,0.6086957,0.0
0.3162632,0.0,1.0,1.0,1.0,0.86956525,0.0
0.7350006,0.0,1.0,0.0,1.0,0.47826087,1.0
0.6955509,0.0,1.0,0.0,1.0,0.6956522,0.0
0.35942078,0.0,1.0,0.0,1.0,0.3478261,0.0
0.25689316,0.0,1.0,1.0,1.0,0.5217391,0.0
0.06593704,0.0,1.0,0.0,1.0,0.13043478,0.0
0.8649864,1.0,1.0,0.0,1.0,0.3478261,0.0
0.56373787,0.0,1.0,0.0,1.0,0.47826087,0.0
0.42250252,0.0,1.0,0.0,1.0,0.39130434,0.0
0.5850868,0.0,1.0,0.0,1.0,0.04347826,0.0
0.4086876,0.0,1.0,0.0,1.0,0.30434784,0.0
0.8329048,0.0,1.0,0.0,1.0,0.95652175,1.0
0.30964088,0.0,1.0,1.0,1.0,0.0,0.0
0.11702728,0.0,1.0,0.0,1.0,0.43478262,0.0
0.75178146,0.0,1.0,0.0,1.0,0.73913044,0.0
0.6756859,0.0,1.0,0.0,1.0,0.17391305,0.0
0.93463516,0.0,1.0,0.0,1.0,0.17391305,0.0
0.5257168,0.0,1.0,1.0,1.0,0.73913044,0.0
0.80356216,0.0,1.0,0.0,1.0,0.5217391,0.0
0.95033264,0.0,1.0,0.0,1.0,0.65217394,0.0
0.82702446,1.0,1.0,0.0,1.0,0.65217394,0.0
0.8139496,0.0,1.0,1.0,1.0,0.08695652,0.0
0.37774658,0.0,1.0,0.0,1.0,0.73913044,0.0
0.46360588,0.0,1.0,0.0,1.0,0.39130434,0.0
0.46560478,0.0,1.0,0.0,1.0,0.86956525,0.0
0.10292816,0.0,1.0,0.0,1.0,0.13043478,0.0
0.27042198,0.0,1.0,0.0,1.0,0.39130434,0.0
0.63435364,0.0,1.0,0.0,1.0,0.0,0.0
0.13620949,0.0,1.0,1.0,1.0,0.43478262,0.0
0.3288231,0.0,1.0,1.0,1.0,0.0,0.0
0.49557495,0.0,1.0,1.0,1.0,0.73913044,0.0
0.09904671,0.0,1.0,0.0,1.0,0.30434784,0.0
0.16623688,0.0,1.0,0.0,1.0,0.3478261,0.0
0.6514816,0.0,1.0,1.0,1.0,0.5217391,0.0
0.47605133,0.0,1.0,1.0,1.0,0.47826087,0.0
0.11343002,1.0,1.0,0.0,1.0,0.826087,0.0
0.37374878,0.0,1.0,0.0,1.0,0.826087,0.0
0.8131523,0.0,1.0,1.0,1.0,0.5217391,0.0
0.16053009,0.0,1.0,0.0,1.0,0.17391305,0.0
0.97299767,0.0,1.0,0.0,1.0,0.17391305,0.0
0.89678574,0.0,1.0,1.0,1.0,0.5652174,0.0
0.6616421,0.0,1.0,1.0,1.0,0.95652175,1.0
0.5331955,0.0,1.0,0.0,1.0,0.17391305,0.0
0.86133385,0.0,1.0,0.0,1.0,0.6956522,0.0
0.67220306,0.0,1.0,0.0,1.0,0.65217394,0.0
0.110235214,0.0,1.0,0.0,1.0,0.47826087,0.0
0.011302948,0.0,1.0,1.0,1.0,0.26086956,0.0
0.44402313,0.0,1.0,0.0,1.0,0.08695652,0.0
0.45698357,0.0,1.0,0.0,1.0,0.5652174,0.0
0.13289833,0.0,1.0,0.0,1.0,0.0,0.0
0.25061226,0.0,1.0,1.0,1.0,0.95652175,0.0
0.7243805,0.0,1.0,0.0,1.0,0.73913044,0.0
0.65353584,0.0,1.0,0.0,1.0,0.0,0.0
0.01158905,0.0,1.0,0.0,1.0,0.47826087,0.0
0.28155518,0.0,1.0,1.0,1.0,0.5217391,0.0
0.33064842,0.0,1.0,1.0,1.0,0.3478261,0.0
0.79636765,0.0,1.0,0.0,1.0,0.26086956,0.0
0.42204475,0.0,1.0,0.0,1.0,0.04347826,0.0
0.3343029,0.0,1.0,0.0,1.0,0.0,0.0
0.04880905,0.0,1.0,1.0,1.0,0.65217394,0.0
0.7922573,0.0,1.0,0.0,1.0,0.26086956,0.0
0.83096313,0.0,1.0,0.0,1.0,0.5217391,0.0
0.2704792,0.0,1.0,1.0,1.0,0.43478262,0.0
0.97522354,0.0,1.0,0.0,1.0,0.826087,0.0
0.09345245,0.0,1.0,1.0,1.0,0.21739131,0.0
0.66506577,1.0,1.0,0.0,1.0,0.43478262,0.0
0.37597656,0.0,1.0,0.0,1.0,0.43478262,0.0
0.78831863,0.0,1.0,0.0,1.0,0.39130434,0.0
0.18867302,0.0,1.0,0.0,1.0,0.73913044,0.0
0.45641327,0.0,1.0,0.0,1.0,0.13043478,0.0
0.11411667,0.0,1.0,0.0,1.0,0.30434784,0.0
0.03790474,0.0,1.0,0.0,1.0,0.6956522,0.0
0.773304,1.0,1.0,1.0,1.0,0.43478262,0.0
0.21401978,0.0,1.0,1.0,1.0,0.21739131,0.0
0.31575012,0.0,1.0,0.0,1.0,0.47826087,0.0
0.42969513,0.0,1.0,0.0,1.0,0.65217394,0.0
0.5409031,0.0,1.0,1.0,1.0,0.826087,0.0
0.38687897,0.0,1.0,0.0,1.0,0.39130434,0.0
0.07461357,0.0,1.0,1.0,1.0,0.47826087,0.0
0.6562195,0.0,1.0,0.0,1.0,1.0,0.0
0.8967285,0.0,1.0,0.0,1.0,0.5217391,0.0
0.58406067,0.0,1.0,1.0,1.0,0.30434784,0.0
0.58080673,0.0,1.0,0.0,1.0,0.95652175,1.0
0.9224167,0.0,1.0,1.0,1.0,0.26086956,0.0
0.20711327,0.0,1.0,1.0,1.0,0.17391305,0.0
0.7953415,0.0,1.0,0.0,1.0,0.5217391,0.0
0.15379333,0.0,1.0,0.0,1.0,0.26086956,0.0
0.64240456,0.0,1.0,1.0,1.0,0.9130435,0.0
0.9312649,1.0,1.0,0.0,1.0,0.73913044,1.0
0.5588856,0.0,1.0,0.0,1.0,0.95652175,0.0
0.62350655,0.0,1.0,1.0,1.0,0.08695652,0.0
0.61756897,0.0,1.0,0.0,1.0,0.7826087,0.0
0.56602097,0.0,1.0,0.0,1.0,0.13043478,0.0
0.924757,0.0,1.0,0.0,1.0,1.0,0.0
0.060512543,0.0,1.0,0.0,1.0,0.17391305,0.0
0.09584808,0.0,1.0,1.0,1.0,1.0,0.0
0.36393166,0.0,1.0,1.0,1.0,0.65217394,0.0
0.432436,0.0,1.0,0.0,1.0,0.65217394,0.0
0.8460922,0.0,1.0,1.0,1.0,0.5652174,0.0
0.7069683,0.0,1.0,0.0,1.0,0.0,0.0
0.49985695,0.0,1.0,1.0,1.0,0.86956525,1.0
0.984642,1.0,1.0,0.0,1.0,0.6956522,0.0
0.90968704,0.0,1.0,0.0,1.0,1.0,0.0
0.011816025,0.0,1.0,1.0,1.0,0.65217394,0.0
0.72421074,0.0,1.0,0.0,1.0,0.6086957,0.0
0.39452934,0.0,1.0,0.0,1.0,1.0,0.0
0.028715134,0.0,1.0,0.0,1.0,1.0,0.0
0.9940624,0.0,1.0,1.0,1.0,0.5652174,0.0
0.78632164,0.0,1.0,0.0,1.0,0.95652175,1.0
0.46303558,0.0,1.0,0.0,1.0,1.0,0.0
0.8533993,0.0,1.0,1.0,1.0,0.9130435,0.0
0.28869057,0.0,1.0,1.0,1.0,0.73913044,0.0
0.55734444,0.0,1.0,0.0,1.0,0.826087,0.0
0.62602043,0.0,1.0,0.0,1.0,0.95652175,1.0
0.80150604,0.0,1.0,0.0,1.0,0.0,0.0
0.6758003,0.0,1.0,0.0,1.0,0.26086956,0.0
0.14014816,0.0,1.0,1.0,1.0,0.30434784,0.0
0.8714943,0.0,1.0,1.0,1.0,0.08695652,0.0
0.74601746,0.0,1.0,0.0,1.0,0.5217391,0.0
0.4791336,0.0,1.0,1.0,1.0,0.73913044,0.0
0.35308456,0.0,1.0,0.0,1.0,0.73913044,0.0
0.20334435,0.0,1.0,0.0,1.0,0.43478262,0.0
0.33641624,1.0,1.0,0.0,1.0,0.5652174,0.0
0.72312546,0.0,1.0,0.0,1.0,0.826087,0.0
0.7984791,0.0,1.0,0.0,1.0,0.826087,0.0
0.022377014,0.0,1.0,0.0,1.0,0.3478261,0.0
0.38459587,0.0,1.0,0.0,1.0,0.73913044,0.0
0.3002224,0.0,1.0,0.0,1.0,0.13043478,0.0
0.8804569,0.0,1.0,0.0,1.0,0.65217394,0.0
0.15390587,0.0,1.0,0.0,1.0,0.3478261,0.0
0.115774155,0.0,1.0,0.0,1.0,0.5217391,0.0
0.14665604,0.0,1.0,0.0,1.0,0.04347826,0.0
0.457098,0.0,1.0,0.0,1.0,0.65217394,0.0
0.92578506,0.0,1.0,0.0,1.0,0.73913044,0.0
0.9390297,0.0,1.0,0.0,1.0,0.39130434,0.0
0.30125046,0.0,1.0,0.0,1.0,0.9130435,1.0
0.411541,0.0,1.0,0.0,1.0,0.39130434,0.0
0.48935318,0.0,1.0,1.0,1.0,0.17391305,0.0
0.3614769,0.0,1.0,1.0,1.0,0.86956525,0.0
0.69566536,0.0,1.0,0.0,1.0,0.7826087,0.0
0.5291424,0.0,1.0,0.0,1.0,0.21739131,0.0
0.9854984,0.0,1.0,0.0,1.0,0.30434784,0.0
0.48695374,1.0,1.0,0.0,1.0,0.43478262,0.0
0.058055878,0.0,1.0,0.0,1.0,0.39130434,0.0
0.4355755,0.0,1.0,0.0,1.0,0.95652175,0.0
0.6585026,0.0,1.0,1.0,1.0,0.65217394,1.0
0.05685997,0.0,1.0,0.0,1.0,0.5217391,0.0
0.24535942,0.0,1.0,1.0,1.0,0.08695652,0.0
0.009246826,0.0,1.0,0.0,1.0,0.7826087,0.0
0.32402802,0.0,1.0,0.0,1.0,0.5217391,0.0
0.3924179,0.0,1.0,0.0,1.0,0.43478262,0.0
0.741621,0.0,1.0,0.0,1.0,0.30434784,0.0
0.55334854,0.0,1.0,0.0,1.0,0.9130435,1.0
0.45612717,0.0,1.0,0.0,1.0,0.95652175,0.0
0.76599693,0.0,1.0,1.0,1.0,0.08695652,0.0
0.61688614,0.0,1.0,1.0,1.0,0.26086956,0.0
0.66529655,0.0,1.0,0.0,1.0,0.6086957,0.0
0.05834198,0.0,1.0,1.0,1.0,0.6086957,0.0
0.22515106,0.0,1.0,0.0,1.0,0.3478261,0.0
0.09053993,0.0,1.0,0.0,1.0,0.08695652,0.0
0.17999458,0.0,1.0,1.0,1.0,0.39130434,0.0
0.83016396,0.0,1.0,0.0,1.0,0.95652175,1.0
0.469656,1.0,1.0,1.0,1.0,0.826087,1.0
0.6968651,0.0,1.0,0.0,1.0,0.65217394,0.0
0.9796181,0.0,1.0,0.0,1.0,0.0,0.0
0.9012947,0.0,1.0,0.0,1.0,0.86956525,0.0
0.14916992,0.0,1.0,0.0,1.0,0.9130435,1.0
0.62893105,0.0,1.0,0.0,1.0,0.04347826,0.0
0.5842304,0.0,1.0,0.0,1.0,0.43478262,0.0
0.48147392,0.0,1.0,0.0,1.0,0.43478262,0.0
0.5853729,0.0,1.0,0.0,1.0,0.26086956,0.0
0.60261345,0.0,1.0,0.0,1.0,0.86956525,1.0
0.5019684,0.0,1.0,0.0,1.0,0.39130434,0.0
0.6067238,0.0,1.0,0.0,1.0,0.86956525,1.0
0.8279381,0.0,1.0,0.0,1.0,0.30434784,0.0
0.5045948,1.0,1.0,0.0,1.0,0.30434784,0.0
0.22212791,0.0,1.0,0.0,1.0,0.13043478,0.0
0.20306015,0.0,1.0,1.0,1.0,0.21739131,0.0
0.6505108,0.0,1.0,0.0,1.0,0.826087,0.0
0.072387695,0.0,1.0,0.0,1.0,0.86956525,0.0
0.108465195,0.0,1.0,1.0,1.0,0.17391305,0.0
0.17160416,0.0,1.0,0.0,1.0,0.26086956,0.0
0.010847092,0.0,1.0,0.0,1.0,0.95652175,0.0
0.15687561,0.0,1.0,0.0,1.0,0.5217391,0.0
0.49477577,0.0,1.0,0.0,1.0,0.13043478,0.0
0.3651886,0.0,1.0,1.0,1.0,0.5652174,0.0
0.36655807,0.0,1.0,1.0,1.0,0.5652174,0.0
0.28840637,0.0,1.0,0.0,1.0,0.5217391,0.0
0.30324745,0.0,1.0,0.0,1.0,0.3478261,0.0
0.13894844,0.0,1.0,1.0,1.0,0.43478262,0.0
0.043956757,0.0,1.0,0.0,1.0,0.08695652,0.0
0.09624863,0.0,1.0,0.0,1.0,0.26086956,0.0
0.4751377,0.0,1.0,1.0,1.0,0.826087,0.0
0.9147663,0.0,1.0,1.0,1.0,0.6956522,0.0
0.64874077,0.0,1.0,0.0,1.0,0.5217391,0.0
0.8234272,0.0,1.0,0.0,1.0,0.0,0.0
0.2527256,0.0,1.0,0.0,1.0,0.47826087,0.0
0.9619789,0.0,1.0,0.0,1.0,0.13043478,0.0
0.35770798,0.0,1.0,0.0,1.0,0.08695652,0.0
0.6442299,0.0,1.0,0.0,1.0,0.21739131,0.0
0.68305016,0.0,1.0,0.0,1.0,0.5652174,0.0
0.30775642,1.0,1.0,0.0,1.0,0.65217394,0.0
0.049152374,0.0,1.0,0.0,1.0,0.9130435,0.0
0.9017525,0.0,1.0,1.0,1.0,0.17391305,0.0
0.5934681,0.0,1.0,0.0,1.0,0.9198269,1.0
0.5844908,0.0,1.0,0.0,1.0,0.91982585,1.0
0.5889735,0.0,1.0,0.0,1.0,0.9155689,1.0
0.5640978,0.0,1.0,0.0,1.0,0.9507033,1.0
0.5717091,0.0,1.0,0.0,1.0,0.93917894,1.0
0.28632852,0.0,1.0,1.0,1.0,0.6571875,1.0
0.2614728,0.0,1.0,1.0,1.0,0.7662554,1.0
0.29439637,0.0,1.0,1.0,1.0,0.7043297,1.0
0.2868364,0.0,1.0,1.0,1.0,0.66231865,1.0
0.30471534,0.0,1.0,1.0,1.0,0.77918553,1.0
0.2853597,0.0,1.0,1.0,1.0,0.70277643,1.0
0.2827635,0.0,1.0,1.0,1.0,0.671871,1.0
0.30584595,0.0,1.0,1.0,1.0,0.65217394,1.0
0.28417197,0.0,1.0,1.0,1.0,0.7353178,1.0
0.30488572,0.0,1.0,1.0,1.0,0.7804214,1.0
0.26431757,0.0,1.0,1.0,1.0,0.7536441,1.0
0.28038338,0.0,1.0,1.0,1.0,0.8391175,1.0
0.7553726,0.0,1.0,0.0,1.0,0.7276927,1.0
0.74955064,0.0,1.0,0.0,1.0,0.5895586,1.0
0.78077704,0.0,1.0,0.0,1.0,0.6246137,1.0
0.7504801,0.0,1.0,0.0,1.0,0.6086957,1.0
0.7729234,0.0,1.0,0.0,1.0,0.6072005,1.0
0.7300529,0.0,1.0,0.0,1.0,0.6086957,1.0
0.7873574,0.0,1.0,0.0,1.0,0.6424496,1.0
0.8067864,0.0,1.0,0.0,1.0,0.69511163,1.0
0.75694907,0.0,1.0,0.0,1.0,0.595143,1.0
0.79993117,0.0,1.0,0.0,1.0,0.6765306,1.0
0.7592982,0.0,1.0,0.0,1.0,0.7037757,1.0
0.7837999,0.0,1.0,0.0,1.0,0.63280714,1.0
0.3136119,0.0,1.0,0.0,1.0,0.93696725,1.0
0.31361493,0.0,1.0,0.0,1.0,0.9393413,1.0
0.8190774,0.0,1.0,0.0,1.0,0.95652175,1.0
0.8304862,0.0,1.0,0.0,1.0,0.95652175,1.0
0.81303585,0.0,1.0,0.0,1.0,0.95652175,1.0
0.80102944,0.0,1.0,0.0,1.0,0.9685217,1.0
0.8010028,0.0,1.0,0.0,1.0,0.9694032,1.0
0.7982123,0.0,1.0,0.0,1.0,0.94933623,1.0
0.8013711,0.0,1.0,0.0,1.0,0.9572016,1.0
0.41699734,0.0,1.0,0.0,1.0,0.9130435,1.0
0.41426972,0.0,1.0,0.0,1.0,0.9130435,1.0
0.42214605,0.0,1.0,0.0,1.0,0.9080057,1.0
0.44259036,0.0,1.0,0.0,1.0,0.95056975,1.0
0.43567687,0.0,1.0,0.0,1.0,0.9401434,1.0
0.4145341,0.0,1.0,0.0,1.0,0.9130435,1.0
0.4195398,0.0,1.0,0.0,1.0,0.9158069,1.0
0.42667294,0.0,1.0,0.0,1.0,0.92656446,1.0
0.4145889,0.0,1.0,0.0,1.0,0.9130435,1.0
0.43874168,0.0,1.0,0.0,1.0,0.9447655,1.0
0.8074672,0.0,1.0,1.0,1.0,0.95652175,1.0
0.7941573,0.0,1.0,1.0,1.0,0.95652175,1.0
0.7876618,0.0,1.0,1.0,1.0,0.93425494,1.0
0.78879905,0.0,1.0,1.0,1.0,0.95652175,1.0
0.7185195,0.0,1.0,1.0,1.0,0.92562336,1.0
0.79072964,0.0,1.0,1.0,1.0,0.95652175,1.0
0.7876408,0.0,1.0,1.0,1.0,0.91831857,1.0
0.8167847,0.0,1.0,1.0,1.0,0.99254614,1.0
0.79356354,0.0,1.0,1.0,1.0,0.8956029,1.0
0.7924324,0.0,1.0,1.0,1.0,0.9299813,1.0
0.81374115,0.0,1.0,1.0,1.0,0.94612765,1.0
0.788468,0.0,1.0,1.0,1.0,0.9238569,1.0
0.77361053,0.0,1.0,1.0,1.0,0.8952725,1.0
0.7605634,0.0,1.0,1.0,1.0,0.87873864,1.0
0.78405225,0.0,1.0,1.0,1.0,0.9291132,1.0
0.76831365,0.0,1.0,1.0,1.0,0.88856006,1.0
0.7767689,0.0,1.0,1.0,1.0,0.9057835,1.0
0.7591447,0.0,1.0,1.0,1.0,0.57102036,1.0
0.7458084,0.0,1.0,1.0,1.0,0.5212146,1.0
0.7483371,0.0,1.0,1.0,1.0,0.6872524,1.0
0.7281775,0.0,1.0,1.0,1.0,0.56257915,1.0
0.7199756,0.0,1.0,1.0,1.0,0.59868455,1.0
0.73668796,0.0,1.0,1.0,1.0,0.5251152,1.0
0.737687,0.0,1.0,1.0,1.0,0.5207175,1.0
0.75385445,0.0,1.0,1.0,1.0,0.52947986,1.0
0.73868895,0.0,1.0,1.0,1.0,0.5163068,1.0
0.7483823,0.0,1.0,1.0,1.0,0.6966486,1.0
0.73536646,0.0,1.0,1.0,1.0,0.63628376,1.0
0.7447679,0.0,1.0,1.0,1.0,0.48954648,1.0
0.19801232,0.0,1.0,0.0,1.0,0.86956525,1.0
0.19111396,0.0,1.0,0.0,1.0,0.86956525,1.0
0.24760638,0.0,1.0,0.0,1.0,0.86956525,1.0
0.20607083,0.0,1.0,0.0,1.0,0.86956525,1.0
0.19340566,0.0,1.0,0.0,1.0,0.8740417,1.0
0.18749115,0.0,1.0,0.0,1.0,0.8816803,1.0
0.18254831,0.0,1.0,0.0,1.0,0.90905505,1.0
0.18582703,0.0,1.0,0.0,1.0,0.88563716,1.0
0.18650848,0.0,1.0,0.0,1.0,0.85903656,1.0
0.20319521,0.0,1.0,0.0,1.0,0.9044844,1.0
0.18495159,0.0,1.0,0.0,1.0,0.8491174,1.0
0.17935723,0.0,1.0,0.0,1.0,0.82680774,1.0
0.18554325,0.0,1.0,0.0,1.0,0.85222507,1.0
0.18217978,0.0,1.0,0.0,1.0,0.90506226,1.0
0.11754509,0.0,1.0,0.0,1.0,0.8268082,1.0
0.1175725,0.0,1.0,0.0,1.0,0.8483519,1.0
0.10886776,0.0,1.0,0.0,1.0,0.83593464,1.0
0.0927925,0.0,1.0,0.0,1.0,0.826087,1.0
0.124242954,0.0,1.0,0.0,1.0,0.8336682,1.0
0.09103675,0.0,1.0,0.0,1.0,0.826087,1.0
0.10272943,0.0,1.0,0.0,1.0,0.8429016,1.0
0.08166068,0.0,1.0,0.0,1.0,0.8668144,1.0
0.11226826,0.0,1.0,0.0,1.0,0.826087,1.0
0.10447888,0.0,1.0,0.0,1.0,0.840916,1.0
0.71999586,0.0,1.0,0.0,1.0,0.86956525,1.0
0.72432685,0.0,1.0,0.0,1.0,0.8268623,1.0
0.71988803,0.0,1.0,0.0,1.0,0.8471028,1.0
0.71747833,0.0,1.0,0.0,1.0,0.8809056,1.0
0.74356765,0.0,1.0,0.0,1.0,0.8262499,1.0
0.68774,0.0,1.0,0.0,1.0,0.48923567,1.0
0.69442403,0.0,1.0,0.0,1.0,0.4993429,1.0
0.7218102,0.0,1.0,0.0,1.0,0.59546363,1.0
0.72417825,0.0,1.0,0.0,1.0,0.50462735,1.0
