UNIX_TS,FRE,WOE,FGE,HTE,Hour,Weekday,TVE
0.95363915,1.0,0.0,0.0,0.0,0.95652175,0.16666667,1.0
0.39054334,1.0,0.0,0.0,0.0,0.9130435,0.5330052,1.0
0.47872397,1.0,0.0,0.0,1.0,0.44961724,0.8333334,1.0
0.26892403,0.0,0.0,0.0,0.0,0.95652175,0.8333334,1.0
0.8278347,1.0,0.0,1.0,0.0,0.7677615,0.91219795,1.0
0.92106414,0.0,0.0,1.0,1.0,0.905267,0.6175475,1.0
0.5258666,0.0,0.0,0.0,1.0,0.9128859,0.6666667,1.0
0.48033342,0.0,0.0,1.0,0.0,0.8306404,0.462697,1.0
0.84603524,1.0,0.0,0.0,0.0,0.9278453,0.33333334,1.0
0.61600435,0.0,0.0,0.0,0.0,0.9130435,0.0,1.0
0.81328046,0.0,0.0,0.0,0.0,0.97723734,0.0,1.0
0.9761603,0.0,0.0,0.0,0.0,0.8093105,0.16666667,1.0
0.86356395,0.0,0.0,0.0,0.0,0.68128854,0.55580306,1.0
0.51904947,0.0,0.0,0.0,0.0,0.8986823,1.0,1.0
0.3656643,0.0,0.0,0.0,0.0,0.9556641,1.0,1.0
0.20546173,0.0,0.0,1.0,0.0,0.58285,0.14413616,1.0
0.16331892,0.0,0.0,0.0,0.0,0.5652174,0.94919944,1.0
0.765566,0.0,0.0,0.0,0.0,0.9235001,0.8333334,1.0
0.013732387,0.0,0.0,1.0,0.0,0.86956525,0.8333334,1.0
0.9494602,0.0,0.0,0.0,0.0,0.9153136,0.2164209,1.0
0.752908,0.0,0.0,1.0,0.0,0.8800985,0.0,1.0
0.95586044,0.0,0.0,0.0,1.0,0.93119997,0.6666667,1.0
0.90184987,0.0,0.0,0.0,0.0,0.92656523,0.16666667,1.0
0.043814957,0.0,0.0,0.0,1.0,0.86956525,0.90549797,1.0
0.96900433,1.0,0.0,0.0,1.0,0.60648793,0.886068,1.0
0.11741376,0.0,0.0,0.0,0.0,0.8696888,0.0,1.0
0.7072879,0.0,0.0,0.0,0.0,0.5682218,0.976966,1.0
0.55175644,0.0,0.0,1.0,0.0,0.87438786,0.8333334,1.0
0.85061276,1.0,0.0,0.0,0.0,0.982337,0.26562515,1.0
0.54692084,0.0,0.0,0.0,0.0,0.8297458,0.70482695,1.0
0.77644444,0.0,0.0,0.0,0.0,0.89412045,0.0,1.0
0.9427393,0.0,0.0,0.0,0.0,0.7756751,0.49114043,1.0
0.8082581,0.0,0.0,0.0,0.0,0.9768517,0.0,1.0
0.61947584,0.0,0.0,0.0,0.0,0.94564694,0.6666667,1.0
0.29556528,0.0,0.0,1.0,0.0,0.95652175,0.13513802,1.0
0.24278633,0.0,0.0,1.0,0.0,0.8712186,0.0,1.0
0.4061829,1.0,0.0,0.0,0.0,0.95652175,0.8333334,1.0
0.42536426,0.0,0.0,0.0,0.0,0.95209235,0.33333334,1.0
0.8138948,0.0,0.0,0.0,0.0,0.96819115,1.0,1.0
0.9704673,0.0,0.0,0.0,0.0,0.92899996,0.33333334,1.0
0.038495228,0.0,0.0,1.0,0.0,0.9176577,1.0,1.0
0.4549248,0.0,0.0,1.0,0.0,1.0,0.8333334,1.0
0.47058874,0.0,0.0,0.0,1.0,0.95652175,0.8297757,1.0
0.44548875,1.0,0.0,1.0,0.0,0.8733144,0.65106964,1.0
0.64575905,0.0,0.0,0.0,0.0,0.872664,0.16666667,1.0
0.7801495,0.0,0.0,1.0,0.0,0.93950474,1.0,1.0
0.7449342,0.0,0.0,0.0,0.0,0.8988596,0.6666667,1.0
0.056680724,0.0,0.0,1.0,0.0,0.9130435,0.16666667,1.0
0.45025128,1.0,0.0,1.0,0.0,0.9279072,0.3945771,1.0
0.63555574,0.0,0.0,0.0,0.0,0.9203592,0.9719566,1.0
0.69428784,0.0,0.0,0.0,0.0,0.9383327,0.33333334,1.0
0.18350151,0.0,0.0,0.0,0.0,0.8292891,1.0,1.0
0.7238719,1.0,0.0,0.0,0.0,0.8137227,0.5397569,1.0
0.3251972,0.0,0.0,1.0,0.0,1.0,0.73723114,1.0
0.34235913,0.0,0.0,0.0,0.0,0.91323936,0.5,1.0
0.52092326,0.0,0.0,0.0,0.0,0.84232384,0.0,1.0
0.6231712,0.0,0.0,0.0,0.0,0.89014095,0.8333334,1.0
0.75198627,0.0,0.0,0.0,0.0,0.62279356,1.0,1.0
0.6838874,0.0,0.0,0.0,0.0,0.86956525,0.8333334,1.0
0.7076309,0.0,0.0,0.0,0.0,0.9372711,1.0,1.0
0.27547464,0.0,0.0,0.0,0.0,0.9020325,0.8333334,1.0
0.34674564,0.0,0.0,0.0,0.0,0.8735117,0.8333334,1.0
0.033834226,0.0,0.0,0.0,0.0,0.9086194,0.6666667,1.0
0.799061,0.0,0.0,0.0,0.0,0.9173176,0.0,1.0
0.94924796,1.0,0.0,0.0,0.0,0.87002736,0.8333334,1.0
0.90568465,0.0,0.0,0.0,0.0,0.9707856,0.16666667,1.0
0.7578252,0.0,0.0,0.0,1.0,0.826087,1.0,1.0
0.78785014,0.0,0.0,0.0,0.0,0.63213795,0.6666667,1.0
0.6508114,0.0,0.0,0.0,0.0,0.8892723,0.16666667,1.0
0.6430892,0.0,0.0,0.0,0.0,0.8444193,0.5,1.0
0.44590855,0.0,0.0,1.0,0.0,0.8973951,0.54669535,1.0
0.49396017,0.0,0.0,0.0,0.0,0.9130435,0.6666667,1.0
0.72948325,0.0,0.0,0.0,0.0,0.9130435,0.8333334,1.0
0.04058387,0.0,0.0,0.0,1.0,0.89605427,0.7317922,1.0
0.5071842,0.0,0.0,0.0,0.0,0.844274,0.0,1.0
0.9072027,0.0,0.0,0.0,0.0,0.9130435,0.16666667,1.0
0.028954692,0.0,0.0,1.0,0.0,0.9007021,0.38064188,1.0
0.65079874,0.0,0.0,0.0,0.0,0.9130435,0.0,1.0
0.06625181,0.0,0.0,1.0,0.0,0.8915474,0.16666667,1.0
0.19018976,0.0,0.0,1.0,0.0,0.91287345,0.6666667,1.0
0.80203456,1.0,0.0,0.0,0.0,0.87855464,0.18389633,1.0
0.30523255,0.0,0.0,1.0,0.0,0.69144845,1.0,1.0
0.8505913,1.0,0.0,0.0,0.0,0.9621751,0.33333334,1.0
0.78572565,0.0,0.0,0.0,0.0,0.6941709,0.0,1.0
0.8247951,0.0,0.0,0.0,0.0,0.7299924,0.8248535,1.0
0.5314728,0.0,0.0,0.0,0.0,0.9348831,0.16666667,1.0
0.40214416,0.0,0.0,0.0,0.0,0.95652175,0.6586736,1.0
0.7072542,0.0,0.0,0.0,0.0,0.94795704,0.6666667,1.0
0.19268456,0.0,0.0,0.0,0.0,0.9519904,1.0,1.0
0.43818805,0.0,0.0,1.0,0.0,0.79300684,0.0,1.0
0.3642618,0.0,0.0,0.0,0.0,0.93058014,0.8333334,1.0
0.85573125,0.0,0.0,0.0,0.0,0.82713085,0.6706681,1.0
0.922692,1.0,0.0,0.0,0.0,0.9356467,1.0,1.0
0.6179078,0.0,0.0,0.0,0.0,0.92105806,0.8333334,1.0
0.64463276,0.0,0.0,0.0,0.0,0.6658092,1.0,1.0
0.86400265,0.0,0.0,0.0,0.0,0.5652174,0.061504096,1.0
0.5136876,0.0,0.0,0.0,0.0,0.9130435,0.33333334,1.0
0.919415,0.0,0.0,0.0,0.0,0.669621,0.8110399,1.0
0.914016,0.0,0.0,0.0,0.0,0.9614912,0.16666667,1.0
0.42775485,0.0,0.0,1.0,0.0,0.71705604,0.8333334,1.0
0.22369643,0.83645433,0.0,1.0,0.0,0.92015415,0.8333334,1.0
0.022483544,0.0,0.0,1.0,0.0,0.7420565,0.0056082876,1.0
0.49567857,0.0,0.0,0.0,0.0,0.8383574,0.5,1.0
0.7082884,0.0,0.0,0.0,1.0,0.826087,0.79706734,1.0
0.3090929,0.0,0.0,1.0,0.0,0.920839,0.16666667,1.0
0.6349008,0.0,0.0,1.0,0.0,0.6339279,0.87096053,1.0
0.6062234,0.0,0.0,0.0,0.0,0.8717513,0.0,1.0
0.90407693,0.0,0.0,0.0,0.0,0.96856827,0.8333334,1.0
0.75469524,0.0,0.0,0.0,0.0,0.8613202,0.0,1.0
0.41643888,1.0,0.0,0.0,1.0,0.57267976,0.20052531,1.0
0.59255344,0.0,0.0,0.0,0.0,0.8640188,0.16666667,1.0
0.74009895,0.0,0.0,0.0,0.0,0.9046349,0.0,1.0
0.15214978,0.0,0.0,0.0,0.0,0.9130435,0.7212869,1.0
0.6383506,0.0,0.0,0.0,0.0,0.81272113,0.0,1.0
0.51227355,0.0,0.0,0.0,0.0,0.82042944,0.8333334,1.0
0.7208382,0.0,0.0,1.0,0.0,0.9375237,0.16666667,1.0
0.20393896,0.0,0.0,1.0,0.0,0.86956525,0.8333334,1.0
0.8134547,1.0,0.0,0.0,0.0,0.9524653,0.6666667,1.0
0.35553452,0.0,0.0,0.0,0.0,0.9791684,0.8333334,1.0
0.2613959,0.0,0.0,1.0,0.0,0.8339966,1.0,1.0
0.1824968,0.0,0.0,0.0,0.0,0.9130435,0.6949679,1.0
0.53424627,0.0,0.0,1.0,0.0,0.9111362,0.6666667,1.0
0.26109302,0.0,0.0,1.0,0.0,0.8826838,0.8836213,1.0
0.39140242,1.0,0.0,0.0,0.0,0.94748825,0.63203824,1.0
0.3696385,0.0,0.0,0.0,0.0,1.0,0.33333334,1.0
0.72868747,0.0,0.0,0.0,0.0,0.4574167,1.0,1.0
0.7820065,0.0,0.0,0.0,0.0,0.6098873,0.33333334,1.0
0.866829,0.0,0.0,0.0,0.0,0.63128155,0.45995623,1.0
0.77289945,0.0,0.0,0.0,0.0,0.9130435,0.6666667,1.0
0.75419086,0.0,0.0,0.0,0.0,0.42428803,0.43103468,1.0
0.20550679,0.0,0.0,0.0,1.0,0.89254403,0.7452481,1.0
0.5109788,0.0,0.0,1.0,0.0,0.91334116,0.0,1.0
0.78616333,0.0,0.0,0.0,0.0,0.9235521,0.5,1.0
0.91058934,1.0,0.0,0.0,0.0,0.8785378,1.0,1.0
0.53083754,0.0,0.0,0.0,0.0,0.86956525,1.0,1.0
0.5380604,0.0,0.0,0.0,0.0,0.8701773,1.0,1.0
0.4570722,0.0,0.0,0.0,0.0,0.8191191,0.9399927,1.0
0.25037625,0.0,0.0,0.0,0.0,0.87564117,0.5,1.0
0.23451743,0.0,0.0,0.0,0.0,0.9130435,0.15763077,1.0
0.70830905,0.0,0.0,0.0,0.0,0.48131052,1.0,1.0
0.97010744,1.0,0.0,0.0,0.0,0.44913447,0.9364308,1.0
0.7556317,0.0,0.0,1.0,0.0,0.70249236,0.0,1.0
0.007741438,0.0,0.0,1.0,0.0,0.50951034,0.5,1.0
0.7738738,0.0,0.0,0.0,0.0,0.91819334,0.0098705515,1.0
0.90676713,1.0,0.0,0.0,0.0,0.91762596,1.0,1.0
0.7842672,0.0,0.0,0.0,1.0,0.6200607,0.7282171,1.0
0.5677244,0.0,0.0,1.0,0.0,0.9130435,0.0,1.0
0.86284035,0.0,0.0,1.0,0.0,0.6011236,0.33333334,1.0
0.69748,0.0,0.0,0.0,0.0,0.86956525,0.04805299,1.0
0.7289523,0.0,0.0,0.0,0.0,0.5057731,0.5,1.0
0.35396048,0.0,0.0,0.0,0.0,1.0,0.33333334,1.0
0.5807669,0.0,0.0,0.0,0.0,0.9436635,0.33333334,1.0
0.49437377,0.0,0.0,0.0,0.0,0.88875556,0.33333334,1.0
0.8105276,0.0,0.0,0.0,0.0,0.9706663,0.7690786,1.0
0.6352719,0.0,0.0,1.0,0.0,0.7149556,0.0,1.0
0.43382725,0.0,0.0,0.0,0.0,0.98459816,0.5,1.0
0.61351,0.0,0.0,0.0,0.0,0.8385215,0.6666667,1.0
0.7878827,0.0,0.0,0.0,0.0,0.8750745,0.16666667,1.0
0.94928277,0.0,0.0,1.0,1.0,0.85803545,0.572284,1.0
0.09380346,0.0,0.0,1.0,0.0,0.8607305,0.16666667,1.0
0.043204855,0.0,0.0,1.0,0.0,0.55851996,0.8333334,1.0
0.8143852,0.0,0.0,1.0,0.0,0.76869386,0.27667007,1.0
0.912842,1.0,0.0,0.0,0.0,0.95652175,0.6666667,1.0
0.97646546,0.0,0.0,0.0,0.0,0.72974265,0.6666667,1.0
0.6149742,0.0,0.0,0.0,0.0,0.87615526,0.33333334,1.0
0.52489007,0.0,0.0,0.0,1.0,0.86956525,0.16666667,1.0
0.5370036,0.0,0.0,0.0,0.0,0.87499654,1.0,1.0
0.9082149,0.0,0.0,0.0,1.0,0.74492973,0.3422256,1.0
0.78476244,0.0,0.0,0.0,0.0,0.9130435,0.6666667,1.0
0.46113488,0.0,0.0,0.0,0.0,0.65907276,0.85336494,1.0
0.21490887,0.0,0.0,0.0,0.0,0.87152565,0.33333334,1.0
0.8066556,0.0,0.0,0.0,0.0,0.97662795,0.8333334,1.0
0.7314952,0.0,0.0,0.0,0.0,0.95095587,0.0,1.0
0.5975528,0.0,0.0,0.0,0.0,0.878092,0.16666667,1.0
0.7713277,1.0,0.0,0.0,0.0,0.95652175,0.70913243,1.0
0.6821593,0.0,0.0,0.0,0.0,0.6103347,0.8333334,1.0
0.46150643,1.0,0.0,0.0,0.0,0.94209903,0.8056898,1.0
0.6075435,0.0,0.0,0.0,0.0,0.9130435,0.6666667,1.0
0.2185243,0.0,0.0,1.0,0.0,0.9027205,0.33333334,1.0
0.5615921,0.0,0.0,0.0,0.0,0.9492773,0.33333334,1.0
0.28552186,0.0,0.0,1.0,0.0,0.8979119,1.0,1.0
0.2768834,0.0,0.0,0.0,0.0,0.9130435,0.8333334,1.0
0.8271481,0.0,0.0,1.0,0.0,1.0,0.57841223,1.0
0.9826342,0.0,0.0,0.0,0.0,0.8466171,0.16666667,1.0
0.4272551,0.0,0.0,1.0,0.0,0.9130689,0.3332359,1.0
0.83746105,0.0,0.0,1.0,0.0,1.0,0.6666667,1.0
0.027243553,0.0,0.0,0.0,0.0,0.89731437,1.0,1.0
0.990843,0.0,0.0,1.0,0.0,0.9569716,0.16666667,1.0
0.8032428,0.0,0.0,1.0,0.0,0.94026846,0.5623043,1.0
0.52308905,0.0,0.0,0.0,0.0,0.46538755,1.0,1.0
0.36718774,0.0,0.0,0.0,1.0,0.95652175,0.8333334,1.0
0.17976065,0.0,0.0,0.0,0.0,0.8204979,0.5,1.0
0.33298394,0.0,0.0,1.0,0.0,0.92495906,0.68950486,1.0
0.10828795,0.0,0.0,0.0,0.0,0.93255794,0.24147196,1.0
0.5650518,0.0,0.0,0.0,0.0,0.9130435,0.8333334,1.0
0.083542794,0.0,0.0,1.0,0.0,0.51757544,0.75399023,1.0
0.34524217,0.0,0.0,0.0,0.0,0.9130435,0.051792666,1.0
0.35854512,0.0,0.0,0.0,0.0,1.0,0.33333334,1.0
0.751569,0.0,0.0,0.0,0.0,0.8294032,0.6666667,1.0
0.7713926,0.0,0.0,0.0,0.0,0.9130435,0.6666667,1.0
0.96136564,0.0,0.0,0.0,0.0,0.9437495,0.16666667,1.0
0.9665863,0.0,0.0,0.0,1.0,0.42493337,0.09244892,1.0
0.48001987,0.0,0.0,0.0,0.0,0.91302335,0.33333334,1.0
0.055439264,0.0,0.0,0.0,0.0,0.9130435,0.0,1.0
0.283116,0.0,0.0,0.0,0.0,0.69757015,0.33333334,1.0
0.80058765,0.0,0.0,0.0,0.0,0.98591393,0.16666667,1.0
0.16124006,0.0,0.0,0.0,0.0,0.9130435,0.36237758,1.0
0.8801772,0.0,0.0,0.0,0.0,1.0,0.5,1.0
0.2642264,0.0,0.0,1.0,0.0,0.6808408,0.0,1.0
0.47746193,0.0,0.0,0.0,1.0,0.8559624,0.7603964,1.0
0.80318415,0.0,0.0,1.0,0.0,0.94220984,0.55486226,1.0
0.82032555,0.0,0.0,0.0,0.0,0.9388614,1.0,1.0
0.07368126,0.0,0.0,1.0,0.0,0.85143346,0.5,1.0
0.9776959,1.0,0.0,0.0,0.0,0.9360708,0.92160475,1.0
0.18379842,0.0,0.0,0.0,0.0,0.91494584,1.0,1.0
0.5127506,0.0,0.0,0.0,0.0,0.93623525,0.5,1.0
0.58051103,0.0,0.0,1.0,0.0,0.9037782,0.16666667,1.0
0.7814233,0.0,0.0,0.0,0.0,0.95652175,0.5,1.0
0.29315346,0.0,0.0,1.0,1.0,0.89544344,0.97073334,1.0
0.917328,0.0,0.0,0.0,0.0,1.0,0.65591073,1.0
0.74227715,0.0,0.0,0.0,0.0,0.8144776,0.16666667,1.0
0.0040472215,0.0,0.0,0.0,1.0,0.88512236,0.9403645,1.0
0.53678185,0.0,0.0,0.0,0.0,0.9130435,0.5,1.0
0.9362927,1.0,0.0,0.0,0.0,0.8611831,0.8333334,1.0
0.47285396,1.0,0.0,1.0,1.0,0.95652175,0.8944989,1.0
0.4209985,1.0,0.0,0.0,0.0,0.9268261,0.052833494,1.0
0.702624,0.0,0.0,0.0,0.0,0.87608755,0.0,1.0
0.9801363,0.0,0.0,0.0,0.0,0.9498386,0.0,1.0
0.7540294,0.0,0.0,1.0,0.0,0.90055364,0.0,1.0
0.7001993,0.0,0.0,1.0,0.0,0.9057608,0.8612503,1.0
0.7482227,0.0,0.0,0.0,0.0,0.7196668,0.9751297,1.0
0.32321495,0.0,0.0,0.0,0.0,0.97495353,0.5,1.0
0.07128792,0.0,0.0,1.0,0.0,0.8318673,0.5221577,1.0
0.9027212,1.0,0.0,0.0,0.0,0.86963415,1.0,1.0
0.07881145,0.0,0.0,1.0,0.0,0.89029163,0.8333334,1.0
0.75356305,0.0,0.0,0.0,0.0,0.826087,0.33333334,1.0
0.17923643,0.0,0.0,0.0,0.0,0.86968994,0.5,1.0
0.9451452,0.0,0.0,0.0,0.0,0.9130435,0.16666667,1.0
0.92084247,0.0,0.0,0.0,0.0,0.96886206,0.07957485,1.0
0.8316596,0.0,0.0,1.0,0.0,0.99610806,0.6666667,1.0
0.030600468,0.0,0.0,0.0,0.0,0.86956525,0.18537927,1.0
0.2737263,0.0,0.0,0.0,0.0,0.7094864,0.8333334,1.0
0.90266985,1.0,0.0,0.0,0.0,0.87678206,1.0,1.0
0.5926416,0.0,0.0,1.0,0.0,0.9130435,0.04235129,1.0
0.033657573,0.0,0.0,0.0,0.0,0.9130435,0.72971237,1.0
0.8712326,0.0,0.0,0.0,0.0,0.935949,0.6666667,1.0
0.4026392,1.0,0.0,0.0,0.0,0.9404521,0.8333334,1.0
0.925796,1.0,0.0,0.0,0.0,0.95652175,0.5153546,1.0
0.03482766,0.0,0.0,0.0,0.0,0.8948223,1.0,1.0
0.42053095,0.0,0.0,0.0,0.0,0.9130435,0.42777228,1.0
0.20458327,0.0,0.0,0.0,1.0,0.87804264,0.71139,1.0
0.4021737,0.0,0.0,0.0,1.0,0.9433901,0.6666667,1.0
0.8617377,0.0,0.0,1.0,0.0,0.99993134,0.6664035,1.0
0.77595735,0.0,0.0,0.0,0.0,0.9018702,0.0,1.0
0.72143316,1.0,0.0,0.0,0.0,0.8722069,0.8383966,1.0
0.9562255,1.0,0.0,0.0,0.0,0.95652175,0.16666667,1.0
0.9798052,0.0,0.0,0.0,0.0,0.78864235,0.16666667,1.0
0.8711241,0.0,0.0,1.0,0.0,0.9884241,0.9556257,1.0
0.34993178,0.0,0.0,0.0,0.0,0.91280025,0.8333334,1.0
0.9869827,0.0,0.0,0.0,0.0,0.86956525,0.5699898,1.0
0.36265346,0.0,0.0,0.0,0.0,0.89813685,0.8333334,1.0
0.8173287,0.0,0.0,0.0,0.0,0.9420081,0.33333334,1.0
0.86912775,0.0,0.0,0.0,0.0,0.758931,0.121284395,1.0
0.71319854,1.0,0.0,0.0,0.0,0.9274236,0.11154285,1.0
0.5053776,0.0,0.0,0.0,0.0,0.9161659,0.33333334,1.0
0.08432513,0.0,0.0,0.0,1.0,0.9130435,0.8754474,1.0
0.7097333,0.0,0.0,0.0,0.0,0.9542154,0.6666667,1.0
0.044773005,0.0,0.0,0.0,0.0,0.7465959,0.8333334,1.0
0.21586725,0.0,0.0,0.0,0.0,0.6956522,0.8333334,1.0
0.3738772,0.0,0.0,0.0,0.0,0.9488965,0.8333334,1.0
0.7751251,0.0,0.0,0.0,0.0,0.6086957,1.0,1.0
0.42561048,0.0,0.0,1.0,1.0,0.95390576,0.0025070012,1.0
0.6497423,0.0,0.0,1.0,0.0,0.92958885,0.11504531,1.0
0.30602434,0.0,0.0,1.0,0.0,0.97896,0.6666667,1.0
0.022664892,0.0,0.0,0.0,0.0,0.9251507,0.5,1.0
0.24585778,0.0,0.0,0.0,0.0,0.6746798,0.9137274,1.0
0.86565626,0.0,0.0,0.0,0.0,0.67196196,0.7727032,1.0
0.68902427,0.0,0.0,1.0,0.0,0.9130435,0.044885986,1.0
0.7010938,0.0,0.0,0.0,0.0,0.9094787,0.0,1.0
0.74841774,0.0,0.0,0.0,0.0,0.9168751,1.0,1.0
0.47929057,0.0,0.0,1.0,0.0,0.75606346,0.956491,1.0
0.7333888,0.0,0.0,0.0,0.0,0.9479207,0.0,1.0
0.58299565,0.0,0.0,0.0,0.0,0.95652175,0.16666667,1.0
0.6848926,0.0,0.0,0.0,0.0,0.9388021,0.16666667,1.0
0.7001349,0.0,0.0,0.0,0.0,0.85838693,0.0,1.0
0.87750936,0.0,0.0,1.0,1.0,0.7962781,0.6571984,1.0
0.7743084,0.0,0.0,1.0,0.0,0.49028984,0.33333334,1.0
0.079868734,0.0,0.0,0.0,0.0,0.9130435,0.0,1.0
0.70950156,0.0,0.0,0.0,0.0,0.89733595,0.8333334,1.0
0.906882,1.0,0.0,0.0,0.0,0.67535657,1.0,1.0
0.6862355,0.0,0.0,0.0,0.0,0.9174386,0.33333334,1.0
0.87170035,0.0,0.0,0.0,0.0,0.9699499,0.71814126,1.0
0.61027926,0.0,0.0,0.0,0.0,0.9227267,0.16666667,1.0
0.38799152,1.0,0.0,0.0,0.0,0.8135841,0.1966216,1.0
0.5127876,1.0,0.0,0.0,0.0,0.9088881,0.6825958,1.0
0.16051613,0.0,0.0,0.0,1.0,0.9120631,1.0,1.0
0.56410784,0.0,0.0,1.0,0.0,0.95652175,0.8333334,1.0
0.7239819,1.0,0.0,0.0,0.0,0.8283655,0.33333334,1.0
0.2665575,0.0,0.0,0.0,0.0,0.9130435,0.8333334,1.0
0.63652205,0.0,0.0,0.0,0.0,0.9130435,0.12020966,1.0
0.02460603,0.0,0.0,1.0,0.0,0.7291767,0.8333334,1.0
0.3295243,0.0,0.0,1.0,0.0,0.8922858,0.16666667,1.0
0.9765593,0.0,0.0,0.0,0.0,0.80156934,0.6666667,1.0
0.96625745,0.0,0.0,1.0,0.0,0.9130435,0.6666667,1.0
0.7310249,0.0,0.0,0.0,0.0,0.8601688,0.6666667,1.0
0.94689584,1.0,0.0,1.0,0.0,0.75956583,0.5883312,1.0
0.5331999,0.0,0.0,0.0,0.0,0.90824306,0.0,1.0
0.814987,0.0,0.0,1.0,0.0,0.949523,0.33333334,1.0
0.5460448,0.0,0.0,1.0,0.0,0.95652175,0.8333334,1.0
0.86288375,0.0,0.0,0.0,0.0,0.6148839,0.827403,1.0
0.35361677,0.0,0.0,0.0,1.0,0.982165,0.068367705,1.0
0.25557885,0.0,0.0,0.0,0.0,0.9130435,1.0,1.0
0.7031901,0.0,0.0,0.0,0.0,0.9130435,0.0,1.0
0.47706288,1.0,0.0,0.0,0.0,0.86956525,0.010957792,1.0
0.74054724,0.0,0.0,0.0,0.0,0.95276415,1.0,1.0
0.4162076,1.0,0.0,0.0,1.0,0.57361495,0.20012699,1.0
0.8576089,0.0,0.0,1.0,0.0,0.995592,0.16666667,1.0
0.73496616,0.0,0.0,0.0,0.0,0.95652175,0.8333334,1.0
0.49466008,0.132523,0.0,1.0,1.0,0.8056562,1.0,1.0
0.7135932,1.0,0.0,0.0,0.0,0.88206744,0.16666667,1.0
0.6575931,0.0,0.0,0.0,0.0,0.6666881,0.0,1.0
0.63546866,0.0,0.0,0.0,0.0,0.8631779,0.0,1.0
0.2916123,0.0,0.0,0.0,0.0,0.90698713,0.16666667,1.0
0.1489086,0.0,0.0,0.0,0.0,0.9130435,0.33333334,1.0
0.9850847,0.0,0.0,0.0,0.0,0.945141,0.6666667,1.0
0.82488203,0.0,0.0,1.0,0.0,0.83550066,0.6103977,1.0
0.7728478,0.0,0.0,0.0,0.0,0.9130435,0.16666667,1.0
0.7846087,0.0,0.0,0.0,0.0,0.7581769,0.4878314,1.0
0.7626539,0.0,0.0,0.0,0.0,0.6810922,0.33333334,1.0
0.51128817,0.0,0.0,1.0,0.0,0.92648464,0.051524423,1.0
0.2582779,0.0,0.0,1.0,0.0,0.8232541,0.96449476,1.0
0.44142923,0.0,0.0,0.0,1.0,0.9514631,0.6666667,1.0
0.18752815,0.0,0.0,1.0,0.0,0.9008837,0.6666667,1.0
0.42886502,0.0,0.0,0.0,0.0,0.91442573,0.98940265,1.0
0.61156106,0.0,0.0,0.0,0.0,0.87626696,0.5,1.0
0.41227946,1.0,0.0,0.0,0.0,0.9180837,0.16666667,1.0
0.24430908,0.0,0.0,0.0,0.0,0.88922125,1.0,1.0
0.51500654,0.0,0.0,0.0,0.0,0.95031273,0.33333334,1.0
0.35332164,0.0,0.0,1.0,0.0,0.99789584,0.0,1.0
0.32719105,0.0,0.0,1.0,0.0,0.98708546,0.80858046,1.0
0.014220755,0.0,0.0,0.0,0.0,0.86956525,0.26433873,1.0
0.32954314,0.0,0.0,1.0,0.0,0.97753876,0.6666667,1.0
0.91683006,1.0,0.0,0.0,0.0,0.90158665,1.0,1.0
0.3996838,0.0,0.0,0.0,0.0,0.94102275,0.39274612,1.0
0.18068336,0.0,0.0,0.0,0.0,0.94944453,0.6666667,1.0
0.058774326,0.0,0.0,0.0,0.0,0.97778845,1.0,1.0
0.42181355,1.0,0.0,1.0,0.0,0.5804672,0.13230722,1.0
0.6995055,0.0,0.0,1.0,0.0,0.94179827,0.77689344,1.0
0.9792997,0.0,0.0,1.0,0.0,0.95183516,0.815368,1.0
0.027979735,0.0,0.0,0.0,0.0,0.9130435,0.16666667,1.0
0.29076222,0.0,0.0,0.0,0.0,0.9393351,0.16666667,1.0
0.7743235,1.0,0.0,0.0,0.0,0.9360824,0.74501747,1.0
0.2757612,0.0,0.0,0.0,0.0,0.8184771,0.33333334,1.0
0.7139893,1.0,0.0,0.0,0.0,0.929482,0.20730482,1.0
0.86661613,0.0,0.0,0.0,0.0,0.7798816,0.16666667,1.0
0.74698365,0.0,0.0,0.0,0.0,0.9171699,0.8333334,1.0
0.65747774,0.0,0.0,0.0,0.0,0.9300007,0.33333334,1.0
0.5494959,0.0,0.0,0.0,0.0,0.88724375,0.0,1.0
0.10320136,0.0,0.0,1.0,0.0,0.73744476,0.42949456,1.0
0.3272294,0.0,0.0,1.0,0.0,0.9933837,0.80797094,1.0
0.98478174,1.0,0.0,0.0,0.0,0.31463048,0.029440505,1.0
0.47122738,1.0,0.0,0.0,0.0,0.6955448,0.8808936,1.0
0.49016833,0.0,0.0,0.0,0.0,0.8164935,1.0,1.0
0.7873762,0.0,0.0,0.0,0.0,0.86956525,0.6666667,1.0
0.56691146,0.0,0.0,0.0,1.0,0.88427424,0.16666667,1.0
0.1567283,0.0,0.0,0.0,0.0,0.86956525,0.0,1.0
0.2554094,0.0,0.0,1.0,0.0,0.9130435,1.0,1.0
0.52591836,0.0,0.0,0.0,0.0,0.8634493,0.0,1.0
0.38900772,1.0,0.0,0.0,0.0,0.9130435,0.5675279,1.0
0.30990714,0.0,0.0,0.0,0.0,0.95652175,0.8333334,1.0
0.8186901,0.0,0.0,1.0,0.0,0.98398745,0.5306908,1.0
0.4671563,0.0,0.0,0.0,0.0,0.8781494,1.0,1.0
0.31091988,0.0,0.0,0.0,0.0,0.9197518,0.0,1.0
0.98369145,1.0,0.0,0.0,0.0,0.29602718,0.8525863,1.0
