CWE,HPE,FGE,TVE,Hour,Weekday,DWE
0.0,0.0,0.0,0.0,0.3851658,0.78627133,1.0
0.0,0.0,0.0,0.0,0.7556362,0.3544241,1.0
0.0,0.0,0.0,0.0,0.826087,0.1885483,1.0
0.0,0.0,0.0,0.0,0.79496187,0.97632307,1.0
0.0,0.0,1.0,0.0,0.6008341,0.7158674,1.0
0.0,0.0,0.0,0.0,0.74325746,0.31751305,1.0
0.0,0.0,0.0,0.0,0.8128773,0.5,1.0
0.0,0.0,1.0,0.0,0.8887157,0.41865128,1.0
1.0,0.0,0.0,0.0,0.46002686,0.0,1.0
0.0,0.0,0.0,0.0,0.5652174,1.0,1.0
0.0,0.5124016,1.0,0.0,0.738052,0.08540026,1.0
0.0,0.0,0.0,0.0,0.5170281,0.6927764,1.0
0.0,0.0,1.0,0.0,0.8589965,0.05179505,1.0
0.0,0.0,0.0,0.0,0.7437775,0.5178139,1.0
0.0,0.0,0.0,0.0,0.8183092,0.8333334,1.0
0.0,0.0,0.0,0.0,0.7826087,0.42741585,1.0
0.0,0.0,1.0,0.0,0.81350464,0.84539145,1.0
0.0,0.0,0.0,0.0,0.86956525,0.7976971,1.0
0.0,0.0,0.0,0.0,0.81538695,0.35514164,1.0
0.0,0.0,0.0,0.0,0.87829286,0.48327208,1.0
0.0,0.0,0.0,0.0,0.6056421,0.8333334,1.0
0.0,0.0,1.0,0.0,0.74091524,0.8333334,1.0
0.0,0.0,1.0,0.0,0.5221834,0.018707752,1.0
0.0,0.0,0.0,0.0,0.826087,0.8333334,1.0
0.0,0.0,0.0,0.0,0.48079813,0.16666667,1.0
0.0,0.0,1.0,0.0,0.69593143,0.6663099,1.0
0.0,0.0,0.0,0.0,0.6730015,1.0,1.0
0.0,0.0,0.0,1.0,0.90515405,0.8333334,1.0
0.0,0.0,0.0,0.0,0.71891254,1.0,1.0
0.0,0.0,0.0,0.0,0.61752594,1.0,1.0
0.0,0.0,0.0,0.0,0.73913044,0.23228052,1.0
0.0,0.0,0.0,0.0,0.6204326,0.33333334,1.0
0.0,0.0,0.0,0.0,0.8302403,0.33333334,1.0
0.0,0.0,0.0,0.0,0.8042075,0.16774279,1.0
0.0,0.0,0.0,0.0,0.5015311,0.0,1.0
0.0,0.0,0.0,0.0,0.73945475,0.8333334,1.0
0.0,0.0,1.0,0.0,0.8690001,0.0,1.0
0.0,0.0,0.0,0.0,0.8618088,0.33333334,1.0
0.0,0.0,1.0,1.0,0.8249505,0.0,1.0
0.0,0.0,1.0,0.0,0.9191377,0.030997202,1.0
0.0,0.0,0.0,0.0,0.56018704,0.87052333,1.0
0.0,0.0,1.0,0.0,0.8352791,0.33333334,1.0
0.0,0.0,1.0,0.0,0.72104144,0.61800396,1.0
0.0,0.0,0.0,1.0,0.8054481,0.45763037,1.0
0.0,0.0,0.0,0.0,0.83208334,0.977014,1.0
0.0,0.0,0.0,1.0,0.757662,0.8510928,1.0
0.0,0.0,0.0,0.0,0.39130434,0.6666667,1.0
0.0,0.0,1.0,0.0,0.5274111,0.85507596,1.0
0.0,0.0,0.0,0.0,0.34888676,0.0,1.0
0.0,0.0,1.0,0.0,0.7883337,0.956108,1.0
0.0,0.0,1.0,0.0,0.75305617,0.51779395,1.0
0.0,0.0,1.0,0.0,0.826087,0.8143961,1.0
0.0,0.0,0.0,0.0,0.7826087,0.25694782,1.0
0.0,0.0,0.0,0.0,0.9718956,0.33333334,1.0
0.0,0.0,0.0,1.0,0.8458538,0.37886432,1.0
0.0,0.0,0.0,0.0,0.9910945,0.008534392,1.0
0.0,0.0,1.0,0.0,0.8253049,0.6666667,1.0
0.0,0.0,0.0,0.0,0.8265506,0.41755533,1.0
0.0,0.0,1.0,0.0,0.69070673,0.44128484,1.0
0.0,0.0,0.0,0.0,0.717047,0.91622674,1.0
0.0,0.0,0.0,0.0,0.56450534,0.8333334,1.0
0.0,0.0,0.0,0.0,0.86209613,0.77607036,1.0
0.0,0.0,1.0,0.0,0.7148945,0.45354772,1.0
0.0,0.0,0.0,0.0,0.8764719,0.5264754,1.0
0.0,0.0,1.0,0.0,0.61626077,0.6666667,1.0
0.0,0.0,0.0,0.0,0.826087,0.8333334,1.0
0.0,0.0,0.0,0.0,0.46141106,0.8333334,1.0
0.0,0.0,0.0,0.0,0.545154,0.0,1.0
1.0,0.0,0.0,0.0,0.3735039,0.6666667,1.0
0.0,0.0,0.0,0.0,0.84524846,0.6666667,1.0
0.0,0.0,0.0,0.0,0.6120068,0.8333334,1.0
1.0,0.0,0.0,0.0,0.47962666,0.96561956,1.0
0.0,0.0,0.0,0.0,0.40998235,0.6666667,1.0
0.0,0.0,0.0,0.0,0.76197237,0.20621963,1.0
0.0,0.0,1.0,0.0,0.523536,0.8556669,1.0
0.0,0.0,0.0,0.0,0.78530484,0.33333334,1.0
0.0,0.0,0.0,0.0,0.8053472,0.55044764,1.0
0.0,0.0,0.0,1.0,0.86550474,0.0,1.0
0.0,0.0,0.0,0.0,0.775458,0.98629445,1.0
0.0,0.0,0.0,0.0,0.7936866,0.40304402,1.0
0.0,0.0,0.0,0.0,0.5843782,1.0,1.0
0.0,0.0,0.0,0.0,0.43204594,0.8333334,1.0
1.0,0.0,0.0,0.0,0.80659884,0.8333334,1.0
0.0,0.0,0.0,0.0,0.826087,0.20034197,1.0
0.0,0.0,1.0,0.0,0.826087,0.10912557,1.0
0.0,0.0,1.0,0.0,0.80165696,1.0,1.0
0.0,0.0,1.0,0.0,0.73219347,0.3599251,1.0
0.0,0.0,0.0,0.0,0.9577901,0.9460651,1.0
0.0,0.0,0.0,0.0,0.40533417,0.6666667,1.0
0.0,0.0,0.0,0.0,0.79161537,0.6494039,1.0
0.0,0.0,0.0,0.0,0.87662053,0.52704513,1.0
0.0,0.0,0.0,0.0,0.84964126,0.33333334,1.0
0.0,0.0,0.0,0.0,0.56161183,1.0,1.0
0.0,0.0,0.0,0.0,0.46268588,1.0,1.0
0.0,0.0,0.0,0.0,0.6038152,1.0,1.0
0.0,0.0,0.0,1.0,0.952517,0.6973698,1.0
0.0,0.0,0.0,0.0,0.5217391,1.0,1.0
0.0,0.0,0.0,1.0,0.75205296,0.33333334,1.0
0.0,0.0,0.0,0.0,0.8478581,0.24987751,1.0
0.0,0.0,1.0,0.0,0.6246886,0.6666667,1.0
0.0,0.0,0.0,0.0,0.75410557,0.22407135,1.0
0.0,0.0,0.0,0.0,0.7657616,0.33333334,1.0
0.0,0.0,0.0,0.0,0.7198857,0.7468127,1.0
0.0,0.0,0.0,0.0,0.49743688,0.0,1.0
0.0,0.0,1.0,0.0,0.44540396,0.0,1.0
0.0,0.0,0.0,0.0,0.54492664,0.78889066,1.0
0.0,0.0,0.0,0.0,0.83843076,0.8333334,1.0
0.0,0.0,1.0,1.0,0.9222384,0.6666667,1.0
0.0,0.0,0.0,0.0,0.74048895,0.6666667,1.0
0.0,0.0,1.0,0.0,0.73495334,0.42066973,1.0
0.0,0.0,0.0,0.0,0.56630033,0.6666667,1.0
0.0,0.0,0.0,1.0,0.8378739,0.2259149,1.0
0.0,0.0,1.0,0.0,0.63978034,0.3174971,1.0
0.0,0.0,0.0,0.0,0.73913044,0.3608384,1.0
0.0,0.0,1.0,0.0,0.78683037,0.96763366,1.0
0.0,0.0,0.0,1.0,0.97579384,0.53093016,1.0
0.0,0.0,0.0,0.0,0.4747095,0.59014016,1.0
0.0,0.0,0.0,0.0,0.36972076,0.0,1.0
0.0,0.0,0.0,0.0,0.7182052,1.0,1.0
0.0,0.0,0.0,0.0,0.43566245,1.0,1.0
0.0,0.0,0.0,1.0,0.8633061,0.42066553,1.0
0.0,0.0,0.0,0.0,0.7606497,0.5824904,1.0
0.0,0.0,1.0,0.0,0.5814673,0.07912492,1.0
0.0,0.0,1.0,0.0,0.8283452,0.5129844,1.0
0.0,0.0,0.0,0.0,0.5178893,0.81857574,1.0
0.0,0.0,0.0,0.0,0.7896397,0.0,1.0
0.0,0.0,0.0,0.0,0.37990284,0.62296087,1.0
0.0,0.0,0.0,0.0,0.5335595,0.07065937,1.0
0.0,0.0,0.0,0.0,0.5930203,0.8333334,1.0
0.0,0.0,0.0,0.0,0.49545598,0.0,1.0
0.0,0.0,1.0,0.0,0.4824413,0.8253208,1.0
0.0,0.0,0.0,1.0,0.8758348,0.5713167,1.0
0.0,0.0,0.0,0.0,0.73273975,0.16666667,1.0
0.0,0.0,0.0,0.0,0.7936241,0.699012,1.0
0.0,0.0,0.0,0.0,0.7014005,0.52203524,1.0
0.0,0.0,0.0,0.0,0.7764459,0.38101423,1.0
0.0,0.0,0.0,0.0,0.80715495,1.0,1.0
0.0,0.0,0.0,0.29464892,0.85170865,0.5,1.0
0.0,0.0,0.0,0.0,0.4739114,0.84166986,1.0
0.0,0.0,1.0,1.0,0.89075,0.0,1.0
1.0,0.0,0.0,0.0,0.62414944,0.8333334,1.0
0.0,0.0,0.0,0.0,0.74980265,0.04191884,1.0
0.0,0.0,0.0,0.0,0.92997146,0.115778625,1.0
0.0,0.0,0.0,0.0,0.826087,0.29491425,1.0
0.0,0.0,0.0,0.0,0.8482792,0.0,1.0
0.0,0.0,0.0,0.0,0.8717151,0.82509214,1.0
0.0,0.0,0.0,0.0,0.7891847,0.47479212,1.0
0.0,0.0,0.0,0.0,0.78217566,0.66168684,1.0
0.0,0.0,0.0,1.0,0.86409676,0.98951876,1.0
0.0,0.0,0.0,1.0,0.88575566,0.16666667,1.0
0.0,0.0,0.0,0.0,0.8710635,0.4463589,1.0
0.0,0.0,0.0,1.0,0.9458053,0.33333334,1.0
0.0,0.0,0.0,1.0,0.91265196,0.001500944,1.0
0.0,0.0,1.0,0.0,0.59593105,0.0,1.0
0.0,0.0,0.0,0.0,0.78859687,0.7125761,1.0
0.0,0.0,0.0,1.0,0.949413,0.8333334,1.0
0.0,0.83345443,1.0,0.0,0.43475103,0.6389091,1.0
0.0,0.0,1.0,0.0,0.9590113,0.0,1.0
0.0,0.0,0.0,0.0,0.843908,0.8333334,1.0
0.0,0.0,0.0,0.0,0.5652174,0.28365973,1.0
0.0,0.0,0.0,0.0,0.8680407,0.49415585,1.0
0.0,0.0,0.0,0.0,0.82284755,0.99379104,1.0
0.0,0.0,0.0,0.0,0.82494146,0.33333334,1.0
0.0,0.0,0.0,0.0,0.88090765,0.37681258,1.0
0.0,0.0,0.0,1.0,0.97034824,0.28033173,1.0
0.0,0.0,0.0,0.0,0.51368695,1.0,1.0
0.0,0.0,0.0,0.0,0.844858,0.8333334,1.0
0.0,0.0,0.0,1.0,0.9089564,0.84900063,1.0
0.0,0.0,0.0,0.0,0.847266,0.41451958,1.0
0.0,0.0,0.0,0.0,0.7637025,0.9521719,1.0
0.0,0.0,1.0,0.0,0.8141956,0.37891716,1.0
0.0,0.0,0.0,1.0,0.87485164,0.14640212,1.0
0.0,0.0,0.0,1.0,0.7923578,0.74065715,1.0
0.0,0.0,0.0,0.0,0.7550049,1.0,1.0
0.0,0.0,0.0,0.0,0.75336844,0.33333334,1.0
0.0,0.0,0.0,0.0,0.4756887,0.5,1.0
1.0,0.0,0.0,0.0,0.8046032,0.5,1.0
0.0,0.0,0.0,0.0,0.49917892,0.6898606,1.0
0.0,0.0,0.0,0.0,0.7231565,0.8333334,1.0
0.0,0.0,0.0,0.0,0.86956525,0.123299405,1.0
0.0,0.0,0.0,1.0,0.9130435,0.68630165,1.0
1.0,0.0,0.0,0.0,0.5735779,0.0,1.0
0.0,0.0,0.0,0.0,0.8432398,0.61315054,1.0
0.0,0.1264404,1.0,0.0,0.6246869,0.6877401,1.0
0.0,0.0,0.0,0.0,0.7450199,0.33333334,1.0
0.0,0.0,0.0,0.0,0.76466244,1.0,1.0
0.0,0.0,0.0,0.0,0.40155452,0.5,1.0
0.0,0.0,1.0,0.0,0.6559665,1.0,1.0
0.0,0.0,0.0,0.0,0.47826087,0.047337856,1.0
0.0,0.0,0.0,0.0,0.91773427,0.815352,1.0
0.0,0.0,0.0,0.0,0.48093766,1.0,1.0
0.0,0.0,0.0,0.0,0.42384332,0.74946547,1.0
0.0,0.0,0.0,0.0,0.7526765,1.0,1.0
0.0,0.0,0.0,0.0,0.39130434,0.48437035,1.0
0.0,0.0,0.0,0.0,0.78496236,0.33333334,1.0
0.0,0.0,1.0,0.0,0.9221491,0.36561894,1.0
0.0,0.0,0.0,1.0,0.8074852,0.14261353,1.0
1.0,0.0,0.0,0.0,0.66760594,0.055105492,1.0
0.0,0.0,0.0,1.0,0.7509111,0.8182803,1.0
0.0,0.0,0.0,0.0,0.6331589,0.7395577,1.0
0.0,0.0,0.0,0.0,0.7844313,0.9201599,1.0
0.0,0.0,0.0,0.0,0.8169953,0.33333334,1.0
0.0,0.0,1.0,0.0,0.83586866,0.40832636,1.0
0.0,0.0,0.0,0.0,0.7433207,0.54367447,1.0
0.0,0.0,0.0,1.0,0.969645,0.5775739,1.0
0.094626784,0.0,1.0,0.0,0.74969506,0.48422885,1.0
0.0,0.0,0.0,0.0,0.9465908,0.9317549,1.0
0.0,0.0,0.0,0.0,0.826087,0.6744879,1.0
0.0,0.0,1.0,0.0,0.5418138,0.71152353,1.0
0.0,0.0,1.0,0.0,0.4380657,0.6172497,1.0
0.0,0.0,0.84071696,0.0,0.40322888,0.86726415,1.0
0.0,0.0,1.0,1.0,0.86956525,0.7392316,1.0
0.0,0.0,0.0,1.0,0.80008256,0.1993671,1.0
0.0,0.0,1.0,1.0,0.7826087,0.23738012,1.0
0.0,0.0,1.0,1.0,0.83694965,0.40276897,1.0
0.0,0.0,0.0,0.0,0.7717363,0.0,1.0
0.0,0.0,1.0,0.0,0.60783565,0.8300367,1.0
0.0,0.0,0.0,0.0,0.7871662,0.23654844,1.0
0.0,0.0,0.0,0.0,0.6395019,0.0,1.0
0.0,0.0,0.0,0.0,0.826087,1.0,1.0
0.0,0.0,1.0,0.0,0.56396943,0.99521625,1.0
0.8821399,0.0,0.0,0.0,0.59332263,0.8333334,1.0
0.0,0.0,0.0,0.0,0.34964126,0.0,1.0
0.0,0.0,0.0,0.0,0.43478262,0.48483136,1.0
0.0,0.0,0.0,0.0,0.7023992,0.12816066,1.0
0.0,0.0,0.0,0.0,0.78463393,1.0,1.0
0.0,0.0,0.0,0.0,0.75696635,0.6666667,1.0
0.0,0.14970124,1.0,0.0,0.42827386,0.80838317,1.0
0.0,0.0,0.0,0.0,0.66531366,0.5723452,1.0
0.0,0.0,0.0,0.0,0.83541024,0.16666667,1.0
0.0,0.0,0.0,0.0,0.816126,1.0,1.0
0.0,0.0,1.0,0.0,0.837392,0.33333334,1.0
0.0,0.0,0.0,1.0,0.9932791,0.33333334,1.0
0.0,0.0,1.0,0.0,0.9483826,0.43226674,1.0
0.0,0.6457343,1.0,0.0,0.5416236,0.46188807,1.0
0.0,0.0,0.0,0.0,0.467495,0.8333334,1.0
0.0,0.0,0.0,0.0,0.83039296,0.68317276,1.0
0.0,0.0,0.0,0.0,0.7836312,1.0,1.0
0.0,0.0,0.0,0.0,0.66070974,0.6666667,1.0
0.0,0.0,0.0,1.0,0.86956525,0.021228675,1.0
0.0,0.0,0.0,1.0,0.75195205,0.97062075,1.0
0.0,0.0,0.0,0.0,0.9130435,0.068306416,1.0
0.0,0.0,0.0,0.0,0.4766611,0.1697329,1.0
0.0,0.0,0.0,0.0,0.6727079,0.33333334,1.0
0.0,0.0,0.0,0.0,0.80668855,0.16666667,1.0
0.0,0.0,0.0,0.0,0.721275,0.8333334,1.0
0.0,0.0,1.0,0.0,0.4892243,0.94637716,1.0
0.0,0.0,0.0,0.0,0.4315208,0.8333334,1.0
0.0,0.0,0.0,1.0,0.76899797,0.98260856,1.0
0.0,0.0,1.0,0.0,0.39072266,0.7324414,1.0
0.0,0.0,0.0,1.0,0.95045537,0.04650893,1.0
0.0,0.0,1.0,0.0,0.80667555,0.14882118,1.0
0.0,0.0,0.0,0.0,0.7716655,0.6666667,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.94547737,0.5846737,1.0
0.0,0.0,0.0,1.0,0.98170376,0.52337855,1.0
1.0,0.0,0.0,0.0,0.5216573,0.6166981,1.0
0.0,0.0,0.0,0.0,0.75573564,0.22613004,1.0
0.0,0.0,0.0,0.0,0.55776983,0.6666667,1.0
0.0,0.0,0.0,0.0,0.3438667,0.5,1.0
1.0,0.0,0.0,0.0,0.642908,0.6666667,1.0
0.0,0.0,0.0,0.0,0.9214653,0.80105,1.0
0.0,0.0,0.0,0.0,0.6974747,0.16666667,1.0
0.0,0.0,1.0,0.0,0.7973346,0.6128987,1.0
0.0,0.0,0.0,0.0,0.72755516,0.6666667,1.0
0.0,0.0,0.0,0.0,0.8001633,0.73395944,1.0
0.0,0.0,0.0,1.0,0.9638697,0.39612538,1.0
0.0,0.0,0.0,1.0,0.900109,0.3918755,1.0
0.0,0.0,0.0,0.0,0.78820926,0.0,1.0
0.0,0.0,0.0,0.0,0.86985767,0.87528026,1.0
0.0,0.0,0.0,1.0,0.8524466,0.5,1.0
0.0,0.0,0.0,0.0,0.7592802,0.33333334,1.0
1.0,0.0,0.0,0.0,0.72866875,0.041353956,1.0
0.0,0.0,1.0,0.0,0.81999725,0.33333334,1.0
0.0,0.0,0.0,0.0,0.8109446,0.8913791,1.0
0.0,0.0,0.0,1.0,0.85996085,0.6017418,1.0
1.0,0.0,0.0,0.0,0.43576485,0.5814507,1.0
0.0,0.0,0.0,1.0,0.9534381,0.33333334,1.0
0.0,0.0,1.0,1.0,0.83677304,0.06285173,1.0
0.0,0.0,1.0,0.0,0.86956525,0.4775791,1.0
0.0,0.0,0.0,0.0,0.6596865,0.5,1.0
0.0,0.0,0.0,0.0,0.47826087,0.7262735,1.0
0.0,0.0,0.0,0.0,0.8008049,0.33333334,1.0
0.0,0.0,0.0,1.0,0.85281616,0.20492366,1.0
0.0,0.0,1.0,1.0,0.59178716,0.45138803,1.0
0.0,0.0,0.0,0.0,0.47826087,1.0,1.0
0.0,0.0,1.0,0.0,0.64052105,1.0,1.0
0.0,0.0,0.0,0.0,0.78964525,1.0,1.0
0.0,0.0,0.0,0.0,0.8282785,0.33333334,1.0
0.0,0.0,1.0,0.0,0.5144917,0.79861224,1.0
0.0,0.0,1.0,0.0,0.697799,0.5,1.0
0.0,0.0,0.0,0.0,0.826087,0.90748626,1.0
0.0,0.0,0.0,0.0,0.93412673,0.37625706,1.0
0.0,0.78011703,1.0,0.0,0.75301296,0.239961,1.0
0.0,0.0,0.0,0.0,0.70710343,0.6666667,1.0
1.0,0.0,0.0,0.0,0.798436,0.5,1.0
0.0,0.0,0.0,0.0,0.43654612,0.81981325,1.0
0.0,0.0,1.0,0.0,0.43478262,0.0,1.0
0.0,0.0,0.0,1.0,0.5865136,0.8333334,1.0
0.0,0.0,0.0,0.0,0.7610813,0.5830629,1.0
0.0,0.0,0.0,1.0,0.9245889,0.58851475,1.0
0.0,0.0,1.0,0.0,0.37880528,0.0,1.0
0.0,0.0,0.0,0.0,0.8603742,0.48238382,1.0
0.0,0.0,1.0,0.0,0.780452,0.34986818,1.0
0.0,0.0,0.0,0.0,0.35021228,0.16666667,1.0
0.0,0.0,1.0,0.0,0.81676275,0.6309236,1.0
0.0,0.0,1.0,0.0,0.7021008,0.5,1.0
0.0,0.0,0.0,0.0,0.39130434,0.6666667,1.0
0.0,0.15231878,1.0,0.0,0.32709512,0.8730677,1.0
0.0,0.0,1.0,0.0,0.78421956,0.3308633,1.0
0.0,0.0,0.0,0.0,0.3601055,0.60686886,1.0
0.0,0.0,0.0,0.0,0.48376626,1.0,1.0
1.0,0.0,0.0,0.0,0.4724024,0.97115815,1.0
0.0,0.0,0.0,0.0,0.44154668,0.0,1.0
0.0,0.0,0.0,0.0,0.7150812,0.28457078,1.0
0.0,0.0,0.0,0.0,0.7659841,0.6666667,1.0
0.0,0.06544191,0.0,0.0,0.8610293,0.0,1.0
0.0,0.0,1.0,0.0,0.64144737,0.6666667,1.0
0.0,0.0,0.0,0.0,0.68572766,1.0,1.0
0.0,0.0,0.0,0.0,0.6327777,0.74101907,1.0
0.43518168,0.0,0.0,0.0,0.6803558,0.35493943,1.0
0.0,0.0,1.0,0.0,0.7826087,0.15683503,1.0
0.0,0.0,1.0,1.0,0.7826087,0.32533875,1.0
0.0,0.0,0.0,0.0,0.5754741,0.6666667,1.0
0.0,0.0,0.0,0.0,0.86472994,0.2592677,1.0
0.0,0.0,0.0,0.0,0.7087171,0.6278052,1.0
0.0,0.0,0.0,0.0,0.6896005,0.33333334,1.0
0.0,0.0,0.0,0.0,0.47796628,0.16779596,1.0
1.0,0.0,0.0,0.0,0.57424396,0.9182366,1.0
0.0,0.0,0.0,0.0,0.9080975,0.882569,1.0
0.0,0.0,0.0,0.0,0.66079956,0.8333334,1.0
0.0,0.0,0.0,0.0,0.5731402,1.0,1.0
0.0,0.0,1.0,0.0,0.75782806,0.20250377,1.0
0.0,0.0,0.0,0.0,0.7915041,0.20076561,1.0
0.0,0.0,0.0,1.0,0.8774569,1.0,1.0
0.0,0.0,0.0,0.0,0.6044404,0.8286728,1.0
0.0,0.0,0.0,0.0,0.84972227,0.8333334,1.0
0.0,0.0,1.0,1.0,0.94565517,0.62501156,1.0
0.0,0.0,1.0,0.0,0.698731,0.46194577,1.0
0.0,0.0,0.0,1.0,0.76624346,0.8333334,1.0
0.0,0.0,1.0,0.0,0.3726329,0.0,1.0
0.0,0.0,1.0,0.0,0.826087,0.6666667,1.0
0.0,0.0,0.0,0.0,0.47627592,0.82572436,1.0
0.0,0.0,1.0,0.0,0.85881084,0.33333334,1.0
0.0,0.0,0.0,0.0,0.6086957,0.78860766,1.0
0.0,0.0,0.0,1.0,0.9756282,0.33333334,1.0
0.0,0.0,0.0,0.0,0.40888286,0.0,1.0
0.0,0.0,0.0,0.0,0.826087,0.16666667,1.0
0.0,0.0,0.0,0.0,0.99071217,0.0,1.0
0.0,0.0,0.0,0.0,0.60841036,0.13311458,1.0
0.0,0.0,0.0,0.0,0.68740356,0.7477673,1.0
0.0,0.0,1.0,0.0,0.731468,0.7124313,1.0
0.0,0.0,0.0,0.0,0.82311535,1.0,1.0
0.0,0.0,0.0,0.0,0.7508439,1.0,1.0
0.0,0.0,0.0,0.0,0.538523,0.8011642,1.0
0.0,0.0,0.0,0.0,0.82098883,0.6666667,1.0
0.0,0.0,0.0,0.0,0.75569797,0.8650878,1.0
0.0,0.0,0.0,0.0,0.61288786,0.33333334,1.0
0.0,0.0,0.0,0.0,0.5613723,0.08701822,1.0
0.0,0.0,1.0,0.0,0.4387135,0.9091325,1.0
0.0,0.0,1.0,0.0,0.7005275,0.33333334,1.0
0.0,0.0,0.0,0.0,0.64415795,1.0,1.0
0.0,0.0,0.0,0.0,0.47331095,0.5928207,1.0
0.0,0.0,1.0,0.0,0.74633694,0.52762485,1.0
0.0,0.0,0.0,1.0,0.91382414,0.1726518,1.0
0.0,0.0,0.0,0.0,0.84282553,0.33333334,1.0
0.0,0.0,0.0,1.0,0.86956525,0.47026277,1.0
0.0,0.0,0.0,0.0,0.66892374,0.5421546,1.0
0.0,0.0,0.0,0.0,0.8428592,0.3587197,1.0
1.0,0.0,0.0,0.0,0.5810739,0.9436977,1.0
0.0,0.0,0.0,0.0,0.74418175,0.85269684,1.0
0.0,0.0,0.0,0.0,0.88891226,0.5,1.0
0.0,0.0,0.0,0.0,0.6086957,0.8812021,1.0
0.0,0.0,1.0,0.0,0.3608313,0.68660796,1.0
0.0,0.0,0.0,0.0,0.79295343,0.0,1.0
0.02748549,0.02748549,1.0,0.0,0.7826087,0.6620858,1.0
0.0,0.0,0.0,0.0,0.7407633,1.0,1.0
0.28513318,0.0,0.0,0.0,0.7454174,0.9524778,1.0
0.0,0.0,0.0,1.0,0.8270821,0.9674296,1.0
0.0,0.0,0.0,1.0,0.95652175,0.33519244,1.0
0.0,0.0,1.0,0.0,0.716724,0.62627906,1.0
0.0,0.0,0.0,0.0,0.855599,0.9464627,1.0
0.76891106,0.76891106,1.0,0.0,0.7725614,0.5,1.0
0.0,0.0,0.0,0.0,0.6758703,0.50300115,1.0
0.0,0.0,0.0,0.0,0.86956525,0.85203034,1.0
0.0,0.0,0.0,1.0,0.9130435,0.33333334,1.0
0.0,0.0,0.0,0.0,0.8958857,0.5,1.0
0.0,0.0,1.0,0.0,0.7553247,0.43792185,1.0
0.5442642,0.0,0.0,1.0,0.7864578,0.5907107,1.0
0.0,0.0,0.0,0.0,0.81838953,0.8628403,1.0
0.0,0.0,1.0,0.0,0.5100869,0.06099987,1.0
0.0,0.0,0.0,0.0,0.6757995,0.6666667,1.0
0.0,0.0,0.0,0.0,0.6329172,0.52460575,1.0
0.0,0.0,0.24344736,0.0,0.98941535,0.62609214,1.0
0.0,0.0,1.0,0.0,0.77299887,0.5,1.0
0.0,0.0,0.0,0.0,0.6838437,0.6666667,1.0
0.0,0.0,0.0,0.0,0.5743449,0.0,1.0
0.0,0.22384816,0.0,0.0,0.74367857,0.7039747,1.0
0.0,0.0,0.0,0.0,0.64744663,0.8333334,1.0
0.0,0.0,0.0,0.0,0.7576848,0.0,1.0
0.0,0.0,0.0,0.0,0.7826087,0.33333334,1.0
0.0,0.0,0.0,0.0,0.83327836,0.36090016,1.0
0.0,0.0,1.0,0.0,0.79702103,0.6666667,1.0
0.0,0.0,1.0,0.0,0.6919978,0.33333334,1.0
0.0,0.0,0.0,0.0,0.89246273,0.16666667,1.0
0.0,0.0,1.0,0.0,0.6353205,0.59140897,1.0
0.0,0.0,1.0,0.0,0.67986465,0.57006484,1.0
0.0,0.0,0.0,0.0,0.43478262,0.6871409,1.0
0.0,0.0,0.0,0.0,0.77685857,0.9779579,1.0
1.0,0.0,0.0,0.0,0.39130434,0.6666667,1.0
0.0,0.0,0.0,0.0,0.6541782,0.5,1.0
0.5735562,0.0,1.0,0.0,0.51534295,0.76225936,1.0
0.0,0.0,0.0,0.0,0.45190465,1.0,1.0
0.0,0.0,0.0,0.0,0.6663785,0.6859216,1.0
0.0,0.0,0.0,0.0,0.826087,0.16666667,1.0
0.0,0.0,1.0,0.0,0.7826087,0.33333334,1.0
0.0,0.0,0.0,0.0,0.71102023,0.33333334,1.0
0.0,0.0,0.0,1.0,0.936469,0.33333334,1.0
0.0,0.0,0.0,0.0,0.6956522,0.5,1.0
0.0,0.0,0.0,0.0,0.5084973,0.8333334,1.0
0.0,0.0,0.29010457,0.0,0.59474623,0.4084205,1.0
0.0,0.0,0.0,0.0,0.7328871,0.5159552,1.0
0.0,0.0,0.0,1.0,0.72310615,0.7653567,1.0
0.0,0.0,0.0,0.0,0.41695353,0.7158276,1.0
0.0,0.0,0.0,0.0,0.36353144,0.16666667,1.0
0.0,0.0,0.0,0.0,0.86066467,0.33333334,1.0
0.36922026,0.0,1.0,0.0,0.5331113,0.7282034,1.0
1.0,0.0,0.0,0.0,0.36575818,0.6666667,1.0
0.0,0.0,0.0,0.0,0.8669284,0.6666667,1.0
0.0,0.0,1.0,0.0,0.41075456,0.5862581,1.0
0.0,0.0,0.0,0.0,0.49519116,0.70132536,1.0
0.0,0.0,1.0,1.0,0.89250165,0.5787437,1.0
0.0,0.0,1.0,0.0,0.7736198,0.8836145,1.0
0.0,0.0,0.0,0.0,0.67523587,0.57228285,1.0
0.0,0.0,0.0,1.0,0.87835974,0.6329545,1.0
0.78606623,0.0,0.0,1.0,0.73285806,0.9643444,1.0
1.0,0.0,0.0,0.0,0.78286105,0.5,1.0
0.0,0.0,0.0,0.0,0.80877894,0.38349295,1.0
0.0,0.0,0.0,0.0,0.44569924,0.5836941,1.0
0.0,0.0,1.0,1.0,0.92199296,0.6666667,1.0
0.0,0.0,1.0,0.0,0.54761153,0.8333334,1.0
