CWE,DWE,Hour,HTE
0.0,0.0,0.39130434,0.0
0.0,0.0,0.47826087,0.0
0.0,0.0,0.13043478,0.0
0.0,0.0,0.30434784,0.0
0.0,0.0,0.86956525,0.0
0.0,0.0,0.73913044,0.0
0.0,0.0,0.5652174,0.0
0.0,0.0,0.04347826,0.0
0.0,0.0,0.5217391,0.0
0.0,0.0,0.17391305,0.0
0.0,0.0,0.13043478,0.0
0.0,0.0,0.26086956,0.0
0.0,0.0,0.6086957,0.0
1.0,0.0,0.6956522,0.0
0.0,0.0,0.95652175,0.0
0.0,0.0,0.21739131,0.0
0.0,0.0,0.91567826,1.0
0.0,0.0,0.19854343,1.0
0.0,0.0,0.7561486,1.0
0.0,0.0,0.53567106,1.0
0.0,0.0,0.74082094,1.0
0.0,0.0,0.641096,1.0
0.0,0.0,0.587787,1.0
0.0,0.0,0.3679111,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.72119045,1.0
0.0,0.0,0.3478261,1.0
0.0,0.0,0.9699701,1.0
0.008943498,0.0,0.8699541,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.57350916,1.0
0.0,0.0,0.74456066,1.0
0.0,0.0,0.9208227,1.0
0.0,0.0,0.6996672,1.0
0.0,1.0,0.9130435,1.0
0.0,0.94351655,0.7875203,1.0
0.0,0.0,0.42055893,1.0
0.0,0.0,0.7757842,1.0
0.0,0.0,0.669514,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.21739131,1.0
1.0,0.0,0.7217816,1.0
0.0,0.0,0.26942334,1.0
0.0,0.0,0.8459128,1.0
0.0,0.0,0.454169,1.0
0.0,0.0,0.54594004,1.0
0.0,0.0,0.80436057,1.0
0.0,0.0,0.6956522,1.0
0.0,1.0,0.6932949,1.0
0.0,0.0,0.84188116,1.0
0.0,0.0,0.9352048,1.0
0.0,0.0,0.766987,1.0
0.0,1.0,0.5675374,1.0
0.0,0.0,0.32377762,1.0
0.0,0.0,0.55275667,1.0
0.0,0.0,0.91562957,1.0
0.0,0.0,0.6425298,1.0
0.0,0.0,0.7555742,1.0
0.0,0.0,0.7660136,1.0
0.0,0.0,0.76097137,1.0
0.0,0.0,0.18500082,1.0
0.0,0.0,0.8889388,1.0
0.0,1.0,0.86956525,1.0
0.0,0.0,0.53809655,1.0
0.0,0.0,0.75941396,1.0
1.0,0.9472434,0.43248886,1.0
0.0,0.0,0.26086956,1.0
0.0,0.0,0.5936065,1.0
0.0,0.0,0.70052785,1.0
0.0,0.0,0.21739131,1.0
0.0,0.0,0.71790206,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.8813647,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.6270424,1.0
0.0,0.0,0.65217394,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.27782875,1.0
0.0,0.0,0.71946096,1.0
0.0,0.0,0.76702774,1.0
0.0,1.0,0.5615648,1.0
0.0,0.0,0.85091716,1.0
0.0,0.0,0.76835775,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.82075536,1.0
0.0,0.0,0.75797665,1.0
0.0,0.0,0.76535964,1.0
0.0,0.0,0.5298191,1.0
0.0,0.0,0.63572985,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.6749491,1.0
0.0,0.0,0.79042274,1.0
0.0,0.0,0.8008106,1.0
0.0,0.0,0.77213573,1.0
0.0,0.0,0.77131313,1.0
0.0,0.0,0.8137146,1.0
0.0,0.0,0.9070284,1.0
1.0,0.0,0.43478262,1.0
0.0,0.0,0.8071738,1.0
0.0,0.0,0.8841096,1.0
0.0,0.0,0.7591666,1.0
0.0,0.0,0.74198925,1.0
0.0,0.0,0.73613155,1.0
1.0,0.95144266,0.43478262,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.7149843,1.0
0.0,0.0,0.6862433,1.0
0.0,0.0,0.76864755,1.0
0.0,0.0,0.68070304,1.0
0.0,0.0,0.34517625,1.0
0.0,0.0,0.5832945,1.0
0.0,0.0,0.46525016,1.0
0.0,0.0,0.85604817,1.0
0.0,0.0,0.87135494,1.0
0.0,0.0,0.67945194,1.0
0.0,0.0,0.85955036,1.0
0.0,0.0,0.89395684,1.0
0.0,0.0,0.4322361,1.0
0.0,0.0,0.8155955,1.0
0.0,0.0,0.98118365,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.7935551,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.8372742,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.5316386,1.0
0.0,0.0,0.7411132,1.0
0.0,0.0,0.86179507,1.0
0.0,0.0,0.8679261,1.0
0.0,0.0,0.6893839,1.0
0.0,0.0,0.8175012,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.8421542,1.0
0.0,0.0,0.7065602,1.0
0.0,0.0,0.3414812,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.7811068,1.0
0.0,0.0,0.3622181,1.0
0.0,0.0,0.82440054,1.0
0.0,0.0,0.7228488,1.0
0.0,0.0,0.6446438,1.0
0.0,0.0,0.9036896,1.0
0.0,0.0,0.27879187,1.0
0.0,0.0,0.78214526,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.9986913,1.0
0.0,0.0,0.78135496,1.0
0.0,0.0,0.5805461,1.0
0.0,0.0,0.864876,1.0
0.0,0.0,0.4761209,1.0
1.0,0.0,0.4543482,1.0
0.0,0.0,0.779798,1.0
0.0,1.0,0.8487036,1.0
0.0,0.0,0.7637882,1.0
0.0,0.0,0.5598999,1.0
0.0,0.0,0.7619436,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.5507702,1.0
0.0,0.0,0.63867056,1.0
0.0,0.0,0.74577487,1.0
0.0,0.0,0.73596287,1.0
0.0,0.0,0.6179324,1.0
0.0,0.12462872,0.35866338,1.0
0.0,0.0,0.21739131,1.0
0.0,0.0,0.53804415,1.0
0.0,0.0,0.82293856,1.0
0.0,0.0,0.6761366,1.0
0.0,0.0,0.6032155,1.0
0.0,0.0,0.82111144,1.0
1.0,0.0,0.48426214,1.0
0.0,0.0,0.5937491,1.0
0.0,0.0,0.84624684,1.0
0.0,0.0,0.77210426,1.0
0.0,0.0,0.6671479,1.0
0.0,0.0,0.6343599,1.0
0.0,0.0,0.27448004,1.0
0.0,1.0,0.40966928,1.0
0.0,0.0,0.3861022,1.0
0.0,0.0,0.63049364,1.0
0.0,0.0,0.6786865,1.0
0.0,0.0,0.7230859,1.0
0.0,0.0,0.72512585,1.0
0.0,0.0,0.54034543,1.0
0.0,0.0,0.7147944,1.0
0.0,0.0,0.7177649,1.0
0.0,0.0,0.46129933,1.0
1.0,0.062258363,0.70106596,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.7382825,1.0
0.0,0.0,0.7729209,1.0
1.0,0.0,0.43833452,1.0
0.0,0.0,0.8255086,1.0
0.0,0.0,0.9026654,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.7477779,1.0
1.0,0.0,0.39130434,1.0
0.0,0.0,0.8557087,1.0
0.0,0.0,0.74305534,1.0
0.0,0.0,0.82838386,1.0
0.0,0.0,0.7739987,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.7013784,1.0
0.0,0.0,0.39130434,1.0
0.0,0.0,0.21778524,1.0
0.0,0.0,0.90786564,1.0
0.0,0.0,0.5800192,1.0
0.0,1.0,0.86878145,1.0
0.0,0.0,0.6562681,1.0
0.0,0.0,0.8082858,1.0
0.0,0.0,0.7680514,1.0
0.0,0.0,0.8113311,1.0
0.0,0.0,0.9982847,1.0
0.0,0.0,0.4524152,1.0
0.0,1.0,0.6596165,1.0
0.0,0.0,0.8313153,1.0
0.0,0.0,0.79599124,1.0
0.0,0.0,0.68040276,1.0
0.0,0.0,0.80367523,1.0
0.0,0.0,0.75012165,1.0
0.0,0.0,0.5787391,1.0
0.0,0.0,0.43343854,1.0
0.0,0.0,0.780401,1.0
0.0,1.0,0.47826087,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.55557215,1.0
0.0,0.0,0.8777175,1.0
0.0,0.0,0.832383,1.0
0.0,0.0,0.9243077,1.0
0.0,0.0,0.73681927,1.0
0.0,0.0,0.7363121,1.0
0.0,0.0,0.33151382,1.0
0.8108281,0.0,0.6357242,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.69884574,1.0
0.0,0.0,0.8438046,1.0
0.0,0.0,0.8981749,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.4440109,1.0
0.0,0.0,0.7526676,1.0
0.0,0.0,0.82423085,1.0
0.0,0.0,0.8420425,1.0
0.0,0.0,0.53413403,1.0
0.0,0.19569528,0.74006623,1.0
0.0,0.0,0.5510335,1.0
0.0,0.0,0.90220857,1.0
0.0,0.0,0.79635954,1.0
0.0,0.0,0.98536867,1.0
0.0,0.0,0.8806542,1.0
0.0,1.0,0.57055426,1.0
0.0,0.0,0.7969657,1.0
0.0,0.0,0.7073983,1.0
0.0,0.0,0.26204464,1.0
0.0,0.0,0.67941535,1.0
0.0,0.0,0.7690137,1.0
0.0,0.0,0.79670656,1.0
0.0,0.0,0.7874363,1.0
0.0,0.0,0.28509718,1.0
0.0,0.0,0.4353483,1.0
0.0,0.0,0.70354503,1.0
0.0,0.0,0.860717,1.0
0.0,0.0,0.39557847,1.0
0.0,0.0,0.69542116,1.0
0.0,0.0,0.7540809,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.32811907,1.0
1.0,0.0,0.5194354,1.0
0.0,0.0,0.86609817,1.0
0.0,0.0,0.6229902,1.0
0.0,0.0,0.8243219,1.0
0.0,0.0,0.75611967,1.0
1.0,1.0,0.6106849,1.0
0.0,0.0,0.7305655,1.0
0.0,0.0,0.8137456,1.0
1.0,0.0,0.6353355,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.5647072,1.0
0.0,0.0,0.3478261,1.0
0.0,0.0,0.38710058,1.0
0.0,0.0,0.33651945,1.0
0.0,0.0,0.9422759,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.826288,1.0
0.0,0.0,0.8467835,1.0
0.0,0.0,0.8738476,1.0
0.0,0.0,0.7406409,1.0
0.0,0.0,0.72522265,1.0
0.0,1.0,0.8176819,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.3738856,1.0
0.0,1.0,0.6990577,1.0
1.0,0.0,0.7717005,1.0
1.0,0.0,0.4428049,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.726154,1.0
0.0,0.0,0.6814308,1.0
0.0,0.0,0.5275912,1.0
0.0,0.0,0.6833818,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.65996945,1.0
0.0,0.0,0.48807666,1.0
0.0,0.0,0.8228079,1.0
0.0,0.0,0.92509,1.0
0.0,0.0,0.76386553,1.0
0.0,0.0,0.94768906,1.0
0.0,0.0,0.3968508,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.24588881,1.0
0.0,0.0,0.9520665,1.0
0.0,0.0,0.70024693,1.0
0.0,0.0,0.89952767,1.0
0.0,0.0,0.7919767,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.65217394,1.0
0.0,0.0,0.70197004,1.0
0.0,0.0,0.90566057,1.0
0.0,0.0,0.826087,1.0
1.0,0.0,0.56933993,1.0
0.0,0.0,0.40937135,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.80345285,1.0
0.0,0.0,0.6509823,1.0
0.0,0.0,0.7721625,1.0
0.0,0.0,0.7010738,1.0
0.0,0.0,0.79760146,1.0
0.0,0.0,0.3683256,1.0
0.0,0.0,0.30494314,1.0
0.0,0.0,0.8365956,1.0
0.0,0.0,0.33126536,1.0
0.0,0.0,0.8195384,1.0
0.0,0.0,0.6558463,1.0
0.0,0.0,0.7669546,1.0
0.0,0.0,0.22346726,1.0
0.0,0.0,0.746202,1.0
0.0,0.0,0.86651564,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.78944886,1.0
0.0,0.0,1.0,1.0
0.0,0.0,0.34525117,1.0
0.0,0.0,0.7437129,1.0
0.0,0.0,0.88562185,1.0
0.0,0.0,0.33400822,1.0
0.0,0.0,0.28071567,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.5652174,1.0
0.0,0.2957409,0.84384865,1.0
0.0,0.0,0.45517302,1.0
0.0,0.0,0.80094385,1.0
0.0,0.0,0.7150011,1.0
0.0,0.0,0.74683136,1.0
0.0,0.0,0.42857954,1.0
0.87328726,0.0,0.6246277,1.0
0.0,0.0,0.72027373,1.0
0.0,1.0,0.53057384,1.0
0.0,0.0,0.81972986,1.0
0.0,0.0,0.7317396,1.0
0.0,0.0,0.75344884,1.0
0.0,0.0,0.6180834,1.0
0.0,0.0,0.24242544,1.0
0.0,0.0,0.55810326,1.0
0.0,0.0,0.96741223,1.0
0.0,0.0,0.7379706,1.0
0.0,0.0,0.869025,1.0
0.0,0.0,0.7826087,1.0
1.0,0.0,0.4723797,1.0
0.0,0.0,0.486681,1.0
0.0,0.0,0.75026214,1.0
0.0,0.0,0.9087801,1.0
0.0,0.0,0.65771294,1.0
0.0,1.0,0.5750514,1.0
0.0,0.0,0.768186,1.0
0.0,0.0,0.5049242,1.0
0.0,0.0,0.85924226,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.88469684,1.0
0.0,0.0,0.25618055,1.0
0.0,0.0,0.30178028,1.0
0.0,0.0,0.6751221,1.0
0.0,0.0,0.6087465,1.0
0.0,1.0,0.50551254,1.0
0.0,0.0,0.79462874,1.0
0.0,0.0,0.91259366,1.0
0.0,0.0,0.6846805,1.0
0.0,0.0,0.37357277,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.63959837,1.0
0.0,0.0,0.86360747,1.0
0.0,0.0,0.67613775,1.0
0.0,0.0,0.5679503,1.0
0.0,0.0,0.4389463,1.0
0.0,0.0,0.5922396,1.0
0.0,0.0,0.67090607,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.37092093,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.3792458,1.0
0.0,0.0,0.76087964,1.0
0.0,1.0,0.48524362,1.0
0.0,0.0,0.7974211,1.0
0.0,0.0,0.85425913,1.0
0.0,0.0,0.7315537,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.7677973,1.0
0.0,0.0,0.72010344,1.0
0.0,0.0,0.4039884,1.0
0.0,0.0,0.8566563,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.71610314,1.0
1.0,0.0,0.43478262,1.0
0.0,0.0,0.5884092,1.0
0.0,0.0,0.7733434,1.0
0.0,0.0,0.5769012,1.0
1.0,0.0,0.6110261,1.0
0.0,0.0,0.9915823,1.0
0.0,0.0,0.75749296,1.0
0.0,0.0,0.9098505,1.0
1.0,0.0,0.57276636,1.0
0.0,0.0,0.6956522,1.0
0.0,0.6330067,0.7187838,1.0
0.0,0.0,0.8674349,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.33445978,1.0
0.0,0.0,0.81660146,1.0
0.0,0.0,0.5652174,1.0
0.0,0.14922148,0.89357984,1.0
0.0,0.0,0.5770344,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.56724286,1.0
0.0,0.0,0.7120132,1.0
0.0,0.0,0.39105493,1.0
0.0,0.0,0.32803574,1.0
0.0,0.0,0.792988,1.0
0.0,0.0,0.30240187,1.0
0.0,0.0,0.54614687,1.0
0.0,0.0,0.32015762,1.0
0.0,0.0,0.88417614,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.4088898,1.0
0.0,0.0,0.8031814,1.0
0.0,0.0,0.7986784,1.0
0.09212732,0.0,0.82208145,1.0
0.0,0.0,0.67039514,1.0
0.0,0.0,0.80724496,1.0
0.0,0.0,0.8578983,1.0
0.0,0.0,0.6915689,1.0
0.0,0.0,0.9128375,1.0
0.12849277,1.0,0.47826087,1.0
0.0,0.0,0.7404513,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.78059745,1.0
0.0,1.0,0.7710328,1.0
0.0,0.0,0.7170264,1.0
0.0,0.0,0.88782346,1.0
0.0,0.0,0.26921028,1.0
0.0,0.0,0.36227697,1.0
0.0,0.0,0.7509693,1.0
0.0,0.0,0.7387926,1.0
0.0,0.0,0.94715464,1.0
0.0,0.0,0.826087,1.0
0.0,0.94695413,0.91073716,1.0
0.0,0.0,0.56774104,1.0
0.0,0.0,0.4139185,1.0
0.0,0.0,0.74675566,1.0
0.0,0.0,0.79200065,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.75259686,1.0
0.0,0.0,0.683734,1.0
0.0,0.0,0.88387865,1.0
0.0,0.0,0.6866498,1.0
0.0,0.0,0.754947,1.0
0.0,0.0,0.24916017,1.0
0.0,0.0,0.6051309,1.0
0.0,0.0,0.30051622,1.0
0.0,0.0,0.5973455,1.0
1.0,0.0,0.5828925,1.0
0.0,0.0,0.7255107,1.0
0.0,1.0,0.8003284,1.0
0.0,1.0,0.62110895,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.27135265,1.0
0.0,0.0,0.91020125,1.0
1.0,0.0,0.64488506,1.0
0.0,0.0,0.7289826,1.0
0.0,0.0,0.899858,1.0
0.0,0.0,0.7557524,1.0
0.0,0.0,0.6618571,1.0
0.0,0.0,0.7841716,1.0
0.0,0.0,0.561062,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.30835584,1.0
0.0,0.0,0.7776101,1.0
0.0,0.0,0.73913044,1.0
0.0,0.47742718,0.84488183,1.0
0.0,0.0,0.87904555,1.0
0.0,0.0,0.7227214,1.0
0.0,0.0,0.79964966,1.0
0.0,0.0,0.52000076,1.0
0.0,0.0,0.56041694,1.0
0.0,0.0,0.3478261,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.653721,1.0
0.0,0.0,0.8101151,1.0
0.23596317,0.0,0.54469883,1.0
0.0,0.0,0.8253027,1.0
0.0,0.0,0.6550325,1.0
0.0,0.0,0.59152055,1.0
0.0,0.0,0.6347164,1.0
0.0,1.0,0.7479464,1.0
0.0,0.0,0.86700594,1.0
0.0,0.0,0.77108496,1.0
0.0,1.0,0.72662824,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.8011542,1.0
0.0,0.0,0.71382135,1.0
1.0,0.0,0.3980829,1.0
0.0,0.0,0.66151,1.0
0.0,0.0,0.88895094,1.0
0.0,0.0,0.7485846,1.0
0.0,0.0,0.6363019,1.0
0.0,0.0,0.7102122,1.0
1.0,1.0,0.49883357,1.0
1.0,0.21303135,0.5466929,1.0
0.0,0.0,0.5500415,1.0
1.0,0.0,0.47476146,1.0
0.0,0.0,0.6832118,1.0
0.0,0.0,0.6555248,1.0
0.0,0.0,0.66729456,1.0
0.0,0.0,0.8933875,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.693548,1.0
1.0,0.0,0.46061176,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.7224459,1.0
0.0,0.0,0.6750876,1.0
0.0,0.0,0.3572877,1.0
0.0,0.0,0.9352901,1.0
0.0,0.0,0.8048203,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.4474297,1.0
0.0,0.0,0.7779221,1.0
0.0,0.0,0.8494459,1.0
0.0,0.0,0.5955499,1.0
0.0,0.0,0.8234874,1.0
0.0,0.0,0.7731892,1.0
1.0,0.0,0.51006466,1.0
0.0,0.0,0.3369178,1.0
0.0,0.0,0.49064016,1.0
0.0,0.0,0.8356508,1.0
1.0,0.0,0.46870357,1.0
0.0,0.0,0.8394726,1.0
0.0,0.0,0.87618154,1.0
0.0,0.0,0.7314503,1.0
0.0,0.0,0.7080592,1.0
0.0,0.0,0.6918148,1.0
0.0,0.0,0.7710482,1.0
0.0,0.0,0.6943548,1.0
0.0,0.0,0.42682427,1.0
0.0,0.0,0.8205402,1.0
0.0,0.0,0.31046382,1.0
0.0,0.0,0.94827545,1.0
0.0,0.0,0.8841448,1.0
0.0,0.0,0.7116648,1.0
0.0,0.0,0.7128205,1.0
1.0,0.0,0.76571214,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.9117114,1.0
0.04037386,1.0,0.7685656,1.0
0.0,0.0,0.7794605,1.0
0.0,0.0,0.78547364,1.0
0.0,0.0,0.45657247,1.0
0.0,0.0,0.82577527,1.0
0.0,0.0,0.23639074,1.0
0.0,0.0,0.63970625,1.0
0.0,1.0,0.73913044,1.0
1.0,0.0,0.7826087,1.0
0.0,1.0,0.82575905,1.0
0.0,0.0,0.80084294,1.0
0.0,0.0,0.34481832,1.0
0.0,0.0,0.61093605,1.0
0.0,0.0,0.47653145,1.0
0.0,0.0,0.7698808,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.7603401,1.0
0.0,0.0,0.8534419,1.0
0.0,0.0,0.8432066,1.0
0.0,0.0,0.7784906,1.0
1.0,0.0,0.4685197,1.0
1.0,0.0,0.4630688,1.0
0.0,0.0,0.80851966,1.0
0.0,0.0,0.9077027,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.92156374,1.0
1.0,0.0,0.44907835,1.0
0.0,0.0,0.53559375,1.0
1.0,0.0,0.51660365,1.0
1.0,0.0,0.5958772,1.0
0.0,0.0,0.83298427,1.0
0.0,0.0,0.8532768,1.0
0.0,0.0,0.33455005,1.0
0.0,0.0,0.82527626,1.0
0.0,0.0,0.6861493,1.0
0.0,0.0,0.7631122,1.0
0.0,0.22402316,0.7728686,1.0
1.0,0.0,0.7473987,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.40785375,1.0
0.0,0.0,0.70195794,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.7479467,1.0
0.0,0.0,0.6507113,1.0
0.0,0.0,0.78223175,1.0
1.0,0.0,0.43163118,1.0
0.0,0.0,0.3478261,1.0
0.0,0.0,0.62027776,1.0
0.0,0.0,0.59964633,1.0
0.0,1.0,0.73913044,1.0
0.0,0.0,0.84795266,1.0
0.0,0.0,0.7938447,1.0
0.0,0.0,0.5037456,1.0
0.0,0.0,0.48350447,1.0
0.0,0.0,0.6256292,1.0
0.0,0.0,0.94046247,1.0
0.0,0.0,0.7322157,1.0
0.0,0.0,0.34886625,1.0
0.0,0.0,0.86283416,1.0
0.0,0.0,0.33649072,1.0
0.0,0.0,0.3478261,1.0
0.0,1.0,0.8828625,1.0
0.0,0.0,0.43478262,1.0
0.0,0.0,0.66061944,1.0
0.0,0.0,0.930195,1.0
0.0,0.0,0.78014755,1.0
0.24097192,1.0,0.74960744,1.0
1.0,0.0,0.67241555,1.0
0.0,0.0,0.53426313,1.0
0.0,0.0,0.743575,1.0
0.0,0.0,0.7690888,1.0
0.0,0.0,0.8370838,1.0
0.0,0.0,0.6950464,1.0
0.0,0.0,0.50195646,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.45214295,1.0
1.0,0.0,0.85296327,1.0
0.0,0.0,0.5008357,1.0
0.0,0.5695064,0.3973484,1.0
0.0,0.0,0.30149925,1.0
0.0,0.0,0.9460833,1.0
0.0,0.0,0.65675664,1.0
0.0,0.0,0.8024979,1.0
0.0,0.0,0.7381932,1.0
0.0,1.0,0.40782455,1.0
0.0,0.0,0.28503066,1.0
0.0,0.0,0.32276863,1.0
0.0,0.0,0.9121957,1.0
0.0,0.0,0.74894726,1.0
0.0,0.0,0.77027345,1.0
0.0,0.0,0.8590124,1.0
0.0,0.0,0.7320114,1.0
0.0,0.0,0.8933316,1.0
1.0,0.0,0.79191136,1.0
0.0,0.0,0.76102614,1.0
0.0,0.0,0.8598259,1.0
1.0,0.0,0.43794757,1.0
0.0,0.0,0.67254275,1.0
1.0,0.0,0.71972024,1.0
0.0,0.0,0.85641944,1.0
1.0,0.0,0.72904205,1.0
0.0,0.0,0.8209646,1.0
0.0,0.0,0.32606736,1.0
0.0,0.0,0.3673215,1.0
0.0,0.0,0.32351157,1.0
0.0,0.0,0.71464837,1.0
0.0,0.0,0.59526014,1.0
0.0,0.0,0.7917565,1.0
0.0,0.0,0.7785499,1.0
1.0,0.0,0.5863101,1.0
0.0,0.0,0.86842525,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.7298167,1.0
0.0,1.0,0.69864696,1.0
0.0,0.0,0.92940587,1.0
0.0,0.0,0.6047159,1.0
0.0,1.0,0.75143445,1.0
0.0,0.0,0.69733506,1.0
1.0,0.0,0.52284664,1.0
0.0,0.0,0.5624518,1.0
0.0,0.0,0.7537723,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.7840983,1.0
0.0,0.0,0.4070843,1.0
0.0,0.0,0.7174297,1.0
1.0,0.0,0.74598193,1.0
0.0,0.0,0.81963474,1.0
0.0,0.0,0.7129931,1.0
0.0,0.0,0.77429575,1.0
0.0,0.0,0.3043957,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.7494196,1.0
0.6053399,0.0,0.3741452,1.0
0.0,0.0,0.57624793,1.0
1.0,0.58340776,0.5616104,1.0
0.0,0.0,0.7191169,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.7918437,1.0
0.0,0.0,0.5672834,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.30434784,1.0
1.0,0.0,0.5631482,1.0
0.0,0.0,0.4220367,1.0
0.0,0.0,0.69590974,1.0
1.0,0.0,0.42401752,1.0
0.0,0.0,0.6983983,1.0
0.0,0.0,0.88084644,1.0
0.0,0.0,0.74646264,1.0
0.0,0.0,0.79202044,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.26086956,1.0
0.0,0.0,0.73913044,1.0
0.0,1.0,0.6417072,1.0
0.0,0.0,0.8367227,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.8142215,1.0
1.0,0.0,0.7826087,1.0
0.0,0.0,0.9191934,1.0
0.0,1.0,0.8103349,1.0
0.0,0.0,0.65164495,1.0
0.0,0.0,0.9253383,1.0
1.0,0.0,0.5723765,1.0
0.0,0.0,0.848459,1.0
0.0,0.0,0.71566594,1.0
0.0,0.0,0.5679942,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.72936964,1.0
0.09933394,0.0,0.5390146,1.0
0.0,0.0,0.39130434,1.0
0.0,0.0,0.40300396,1.0
0.0,0.0,0.32180512,1.0
0.0,0.0,0.85768133,1.0
0.0,0.0,0.5862359,1.0
0.0,0.0,0.2681656,1.0
0.0,0.0,0.50480497,1.0
0.0,0.0,0.30434784,1.0
0.0,1.0,0.826087,1.0
0.0,0.0,0.8409862,1.0
0.0,0.0,0.70756686,1.0
0.0,0.0,0.32787454,1.0
0.0,0.0,0.720904,1.0
0.0,0.0,0.8251959,1.0
1.0,0.0,0.47629783,1.0
0.0,0.0,0.81384003,1.0
0.0,0.0,0.80686915,1.0
0.0,0.0,0.66121817,1.0
0.0,0.0,0.70615476,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.54021275,1.0
0.0,0.0,0.8921321,1.0
0.0,0.0,0.8194116,1.0
0.0,0.0,0.70579356,1.0
0.0,0.0,0.81452495,1.0
0.0,0.0,0.7404685,1.0
0.0,0.0,0.8926152,1.0
0.0,0.0,0.7930147,1.0
0.0,0.0,0.6922997,1.0
0.0,0.0,0.7796333,1.0
0.0,0.0,0.76453215,1.0
